|dates|Culebra_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Culebra_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Culebra_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Culebra_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Culebra_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Culebra_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Culebra_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Culebra_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-10|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-11|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-12|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-13|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-14|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-15|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-16|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-17|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-18|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-19|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-20|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-21|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-22|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-23|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-24|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-25|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-26|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-27|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-02-28|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-01|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-02|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-03|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-04|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-05|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-06|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-07|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-08|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-09|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-10|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-11|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-12|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-13|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-14|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-15|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-16|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-17|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-18|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-19|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-20|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-21|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-22|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-23|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-24|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-25|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-26|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-27|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-28|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-29|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-30|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-03-31|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-04-01|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-04-02|23.0|0|28.0|0|0.0|0|0.0|100
0|2021-04-03|24.0|0|29.0|0|0.0|0|0.0|100
0|2021-04-04|24.0|0|29.0|0|0.0|0|0.0|100
0|2021-04-05|24.0|0|29.0|0|0.0|0|0.0|100
0|2021-04-06|24.0|0|29.0|0|0.0|0|0.0|100
0|2021-04-07|24.0|0|29.0|0|0.0|0|0.0|100
0|2021-04-08|24.0|0|31.0|0|0.0|0|0.0|100
0|2021-04-09|28.0|0|33.0|0|0.0|0|0.0|100
0|2021-04-10|31.0|0|35.0|0|0.0|0|0.0|100
0|2021-04-11|32.0|0|37.0|0|0.0|0|0.0|100
0|2021-04-12|32.0|0|37.0|0|0.0|0|0.0|100
0|2021-04-13|32.0|0|37.0|0|0.0|0|0.0|100
0|2021-04-14|32.0|0|37.0|0|0.0|0|0.0|100
0|2021-04-15|32.0|0|37.0|0|0.0|0|0.0|100
0|2021-04-16|32.0|0|37.0|0|0.0|0|0.0|100
0|2021-04-17|32.0|0|37.0|0|0.0|0|0.0|100
0|2021-04-18|32.0|0|37.0|0|0.0|0|0.0|100
0|2021-04-19|33.0|0|38.0|0|0.0|0|0.0|100
0|2021-04-20|33.0|0|38.0|0|0.0|0|0.0|100
0|2021-04-21|33.0|0|38.0|0|0.0|0|0.0|100
0|2021-04-22|33.0|0|38.0|0|0.0|0|0.0|100
0|2021-04-23|33.0|0|38.0|0|0.0|0|0.0|100
0|2021-04-24|33.0|0|38.0|0|0.0|0|0.0|100
0|2021-04-25|34.0|0|38.0|0|0.0|0|0.0|100
0|2021-04-26|34.0|0|39.0|0|0.0|0|0.0|100
0|2021-04-27|34.0|0|39.0|0|0.0|0|0.0|100
0|2021-04-28|36.0|0|39.0|0|0.0|0|0.0|100
0|2021-04-29|37.0|0|41.0|0|0.0|0|0.0|100
0|2021-04-30|37.0|0|42.0|0|0.0|0|0.0|100
0|2021-05-01|37.0|0|42.0|0|0.0|0|0.0|100
0|2021-05-02|37.0|0|42.0|0|0.0|0|0.0|100
0|2021-05-03|37.0|0|42.0|0|0.0|0|0.0|100
0|2021-05-04|37.0|0|42.0|0|0.0|0|0.0|100
0|2021-05-05|37.0|0|42.0|0|0.0|0|0.0|100
0|2021-05-06|37.0|0|42.0|0|0.0|0|0.0|100
0|2021-05-07|37.0|0|42.0|0|0.0|0|0.0|100
0|2021-05-08|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-09|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-10|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-11|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-12|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-13|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-14|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-15|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-16|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-17|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-18|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-19|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-20|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-21|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-22|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-23|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-24|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-25|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-26|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-27|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-28|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-29|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-30|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-05-31|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-06-01|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-06-02|38.0|0|43.0|0|0.0|0|0.0|100
0|2021-06-03|39.0|0|43.0|0|0.0|0|0.0|100
0|2021-06-04|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-05|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-06|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-07|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-08|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-09|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-10|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-11|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-12|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-13|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-14|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-15|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-16|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-17|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-18|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-19|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-20|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-21|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-22|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-23|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-24|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-25|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-26|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-27|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-28|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-29|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-06-30|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-01|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-02|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-03|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-04|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-05|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-06|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-07|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-08|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-09|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-10|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-11|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-12|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-13|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-14|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-15|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-16|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-17|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-18|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-19|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-20|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-21|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-22|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-23|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-24|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-25|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-26|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-27|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-28|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-29|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-30|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-07-31|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-08-01|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-08-02|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-08-03|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-08-04|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-08-05|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-08-06|39.0|0|44.0|0|0.0|0|0.0|100
0|2021-08-07|40.0|0|45.0|0|0.0|0|0.0|100
0|2021-08-08|40.0|0|45.0|0|0.0|0|0.0|100
0|2021-08-09|40.0|0|45.0|0|0.0|0|0.0|100
0|2021-08-10|40.0|0|45.0|0|0.0|0|0.0|100
0|2021-08-11|40.0|0|45.0|0|0.0|0|0.0|100
0|2021-08-12|40.0|0|45.0|0|0.0|0|0.0|100
0|2021-08-13|40.0|0|45.0|0|0.0|0|0.0|100
0|2021-08-14|40.0|0|45.0|0|0.0|0|0.0|100
0|2021-08-15|40.0|0|45.0|0|0.0|0|0.0|100
0|2021-08-16|40.0|0|45.0|0|0.0|0|0.0|100
0|2021-08-17|40.0|0|45.0|0|0.0|0|0.0|100
0|2021-08-18|41.0|0|45.0|0|0.0|0|0.0|100
0|2021-08-19|41.0|0|46.0|0|0.0|0|0.0|100
0|2021-08-20|41.0|0|46.0|0|0.0|0|0.0|100
0|2021-08-21|41.0|0|46.0|0|0.0|0|0.0|100
0|2021-08-22|41.0|0|46.0|0|0.0|0|0.0|100
0|2021-08-23|41.0|0|46.0|0|0.0|0|0.0|100
0|2021-08-24|41.0|0|46.0|0|0.0|0|0.0|100
0|2021-08-25|41.0|0|46.0|0|0.0|0|0.0|100
0|2021-08-26|41.0|0|46.0|0|0.0|0|0.0|100
0|2021-08-27|41.0|0|46.0|0|0.0|0|0.0|100
0|2021-08-28|41.0|0|46.0|0|0.0|0|0.0|100
0|2021-08-29|41.0|0|46.0|0|0.0|0|0.0|100
0|2021-08-30|41.0|0|46.0|0|0.0|0|0.0|100
0|2021-08-31|41.0|0|46.0|0|0.0|0|0.0|100
0|2021-09-01|42.0|0|47.0|0|0.0|0|0.0|100
0|2021-09-02|42.0|0|47.0|0|0.0|0|0.0|100
0|2021-09-03|42.0|0|47.0|0|0.0|0|0.0|100
0|2021-09-04|42.0|0|47.0|0|0.0|0|0.0|100
0|2021-09-05|42.0|0|47.0|0|0.0|0|0.0|100
0|2021-09-06|42.0|0|47.0|0|0.0|0|0.0|100
0|2021-09-07|43.0|0|47.0|0|0.0|0|0.0|100
0|2021-09-08|43.0|0|48.0|0|0.0|0|0.0|100
0|2021-09-09|43.0|0|48.0|0|0.0|0|0.0|100
0|2021-09-10|43.0|0|48.0|0|0.0|0|0.0|100
0|2021-09-11|43.0|0|48.0|0|0.0|0|0.0|100
0|2021-09-12|43.0|0|48.0|0|0.0|0|0.0|100
0|2021-09-13|43.0|0|48.0|0|0.0|0|0.0|100
0|2021-09-14|43.0|0|48.0|0|0.0|0|0.0|100
0|2021-09-15|43.0|0|48.0|0|0.0|0|0.0|100
0|2021-09-16|47.0|0|51.0|0|0.0|0|0.0|100
0|2021-09-17|48.0|0|53.0|0|0.0|0|0.0|100
0|2021-09-18|48.0|0|53.0|0|0.0|0|0.0|100
0|2021-09-19|49.0|0|54.0|0|0.0|0|0.0|100
0|2021-09-20|49.0|0|54.0|0|0.0|0|0.0|100
0|2021-09-21|48.0|0|54.0|0|0.0|0|0.0|100
0|2021-09-22|49.0|0|54.0|0|0.0|0|0.0|100
0|2021-09-23|49.0|0|54.0|0|0.0|0|0.0|100
0|2021-09-24|50.0|0|55.0|0|0.0|0|0.0|100
0|2021-09-25|50.0|0|55.0|0|0.0|0|0.0|100
0|2021-09-26|50.0|0|55.0|0|0.0|0|0.0|100
0|2021-09-27|50.0|0|55.0|0|0.0|0|0.0|100
0|2021-09-28|50.0|0|55.0|0|0.0|0|0.0|100
0|2021-09-29|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-09-30|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-01|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-02|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-03|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-04|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-05|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-06|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-07|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-08|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-09|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-10|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-11|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-12|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-13|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-14|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-15|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-16|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-17|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-18|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-19|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-20|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-21|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-22|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-23|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-24|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-25|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-26|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-27|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-28|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-29|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-30|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-10-31|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-01|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-02|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-03|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-04|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-05|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-06|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-07|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-08|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-09|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-10|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-11|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-12|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-13|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-14|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-15|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-16|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-17|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-18|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-19|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-20|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-21|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-22|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-23|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-24|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-25|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-26|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-27|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-28|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-29|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-11-30|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-12-01|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-12-02|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-12-03|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-12-04|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-12-05|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-12-06|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-12-07|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-12-08|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-12-09|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-12-10|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-12-11|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-12-12|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-12-13|51.0|0|56.0|0|0.0|0|0.0|100
0|2021-12-14|51.0|0|57.0|0|0.0|0|0.0|100
0|2021-12-15|52.0|0|57.0|0|0.0|0|0.0|100
0|2021-12-16|52.0|0|57.0|0|0.0|0|0.0|100
0|2021-12-17|52.0|0|57.0|0|0.0|0|0.0|100
0|2021-12-18|52.0|0|57.0|0|0.0|0|0.0|100
0|2021-12-19|52.0|0|57.0|0|0.0|0|0.0|100
0|2021-12-20|52.0|0|57.0|0|0.0|0|0.0|100
0|2021-12-21|52.0|0|57.0|0|0.0|0|0.0|100
0|2021-12-22|53.0|0|58.0|0|0.0|0|0.0|100
0|2021-12-23|55.0|0|60.0|0|0.0|0|0.0|100
0|2021-12-24|55.0|0|60.0|0|0.0|0|0.0|100
0|2021-12-25|88.0|0|93.0|0|0.0|0|0.0|100
0|2021-12-26|89.0|0|94.0|0|0.0|0|0.0|100
0|2021-12-27|89.0|0|94.0|0|0.0|0|0.0|100
0|2021-12-28|90.0|0|95.0|0|0.0|0|0.0|100
0|2021-12-29|105.0|0|110.0|0|0.0|0|0.0|100
0|2021-12-30|113.0|0|118.0|0|0.0|0|0.0|100
0|2021-12-31|116.0|0|121.0|0|0.0|0|0.0|100
0|2022-01-01|116.0|0|121.0|0|0.0|0|0.0|100
0|2022-01-02|123.0|0|128.0|0|0.0|0|0.0|100
0|2022-01-03|123.0|0|128.0|0|0.0|0|0.0|100
0|2022-01-04|123.0|0|128.0|0|0.0|0|0.0|100
0|2022-01-05|132.0|0|137.0|0|0.0|0|0.0|100
0|2022-01-06|133.0|0|138.0|0|0.0|0|0.0|100
0|2022-01-07|136.0|0|141.0|0|0.0|0|0.0|100
0|2022-01-08|136.0|0|141.0|0|0.0|0|0.0|100
0|2022-01-09|136.0|0|141.0|0|0.0|0|0.0|100
0|2022-01-10|137.0|0|142.0|0|0.0|0|0.0|100
0|2022-01-11|138.0|0|143.0|0|0.0|0|0.0|100
0|2022-01-12|142.0|0|147.0|0|0.0|0|0.0|100
0|2022-01-13|142.0|0|147.0|0|0.0|0|0.0|100
0|2022-01-14|146.0|0|151.0|0|0.0|0|0.0|100
0|2022-01-15|147.0|0|152.0|0|0.0|0|0.0|100
0|2022-01-16|151.0|0|156.0|0|0.0|0|0.0|100
0|2022-01-17|151.0|0|0.0|100|0.0|0|0.0|100
