|dates|Edwards_Illinois_UnitedStates.AverageDailyTemperature.data|Edwards_Illinois_UnitedStates.AverageDailyTemperature.missing|Edwards_Illinois_UnitedStates.AverageDewPoint.data|Edwards_Illinois_UnitedStates.AverageDewPoint.missing|Edwards_Illinois_UnitedStates.AverageRelativeHumidity.data|Edwards_Illinois_UnitedStates.AverageRelativeHumidity.missing|Edwards_Illinois_UnitedStates.AverageSurfaceAirPressure.data|Edwards_Illinois_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-03|38.104166666666664|0|27.833333333333332|0|71.58333333333333|0|29.907500000000002|0
0|2021-11-04|38.416666666666664|0|28.375|0|71.89583333333333|0|29.849062500000034|0
0|2021-11-05|40.677083333333336|0|29.59375|0|68.3125|0|29.84531250000003|0
0|2021-11-06|41.9375|0|32.260416666666664|0|73.375|0|29.784999999999986|0
0|2021-11-07|47.984375|0|37.338541666666664|0|70.61458333333333|0|29.744270833333275|0
0|2021-11-08|54.864583333333336|0|40.375|0|60.739583333333336|0|29.72666666666667|0
0|2021-11-09|54.166666666666664|0|45.583333333333336|0|74.0|0|29.673333333333357|0
0|2021-11-10|57.697916666666664|0|48.65625|0|73.55208333333333|0|29.54937499999996|0
0|2021-11-11|53.010416666666664|0|43.208333333333336|0|70.96875|0|29.348124999999957|0
0|2021-11-12|43.4375|0|28.78125|0|57.1875|0|29.469375000000042|0
0|2021-11-13|36.21875|0|27.375|0|70.46875|0|29.629895833333354|0
0|2021-11-14|39.489583333333336|0|31.291666666666668|0|73.77083333333333|0|29.52364583333336|0
0|2021-11-15|38.927083333333336|0|30.833333333333332|0|74.27083333333333|0|29.63354166666669|0
0|2021-11-16|52.270833333333336|0|45.427083333333336|0|79.05208333333333|0|29.498333333333306|0
0|2021-11-17|58.135416666666664|0|53.145833333333336|0|83.86979166666667|0|29.49833333333336|0
0|2021-11-18|41.260416666666664|0|25.260416666666668|0|56.197916666666664|0|29.868541666666655|0
0|2021-11-19|33.75|0|23.239583333333332|0|67.30208333333333|0|29.991562499999986|0
0|2021-11-20|44.28125|0|30.3125|0|59.53125|0|29.75687499999997|0
0|2021-11-21|46.135416666666664|0|42.5|0|88.15625|0|29.643958333333316|0
0|2021-11-22|31.333333333333332|0|19.5625|0|62.791666666666664|0|29.791979166666653|0
0|2021-11-23|33.083333333333336|0|21.96875|0|67.15625|0|29.771979166666636|0
0|2021-11-24|48.302083333333336|0|31.052083333333332|0|51.90625|0|29.62458333333333|0
0|2021-11-25|40.479166666666664|0|34.458333333333336|0|80.10416666666667|0|29.707187500000035|0
0|2021-11-26|29.083333333333332|0|17.364583333333332|0|62.8125|0|29.762916666666673|0
0|2021-11-27|41.03125|0|29.15625|0|65.03125|0|29.47885416666666|0
0|2021-11-28|38.322916666666664|0|24.96875|0|61.3125|0|29.65343750000001|0
0|2021-11-29|35.520833333333336|0|22.979166666666668|0|63.3125|0|29.62197916666665|0
0|2021-11-30|41.364583333333336|0|33.708333333333336|0|75.63541666666667|0|29.607187500000034|0
0|2021-12-01|47.25|0|43.46875|0|87.21875|0|29.495624999999993|0
0|2021-12-02|52.604166666666664|0|41.145833333333336|0|68.72916666666667|0|29.488229166666702|0
0|2021-12-03|53.46875|0|43.791666666666664|0|71.95833333333333|0|29.483958333333337|0
0|2021-12-04|44.677083333333336|0|34.729166666666664|0|69.45833333333333|0|29.721041666666665|0
0|2021-12-05|51.645833333333336|0|44.958333333333336|0|78.1875|0|29.409374999999972|0
0|2021-12-06|38.28125|0|25.895833333333332|0|62.302083333333336|0|29.64416666666671|0
0|2021-12-07|27.510416666666668|0|16.28125|0|63.4375|0|29.75208333333332|0
0|2021-12-08|34.125|0|24.114583333333332|0|69.64583333333333|0|29.579999999999995|0
0|2021-12-09|45.4375|0|37.135416666666664|0|73.38541666666667|0|29.38114583333332|0
0|2021-12-10|58.677083333333336|0|57.40625|0|95.35416666666667|0|29.256562500000012|0
0|2021-12-11|43.947916666666664|0|34.46875|0|70.35416666666667|0|29.42906249999999|0
0|2021-12-12|37.03125|0|26.302083333333332|0|67.85416666666667|0|29.798333333333336|0
0|2021-12-13|42.145833333333336|0|29.125|0|60.979166666666664|0|29.802395833333353|0
0|2021-12-14|49.677083333333336|0|38.604166666666664|0|65.97916666666667|0|29.80937499999999|0
0|2021-12-15|60.760416666666664|0|51.270833333333336|0|70.63541666666667|0|29.5911458333333|0
0|2021-12-16|51.135416666666664|0|46.520833333333336|0|85.28125|0|29.55114583333329|0
0|2021-12-17|37.208333333333336|0|34.395833333333336|0|90.00520833333333|0|29.652083333333348|0
0|2021-12-18|40.34375|0|37.46875|0|89.52083333333333|0|29.603020833333357|0
0|2021-12-19|33.697916666666664|0|27.489583333333332|0|78.48958333333333|0|29.845833333333346|0
0|2021-12-20|32.598958333333336|0|28.4375|0|85.19270833333333|0|29.76156249999998|0
0|2021-12-21|36.520833333333336|0|29.333333333333332|0|77.58333333333333|0|29.505208333333332|0
0|2021-12-22|32.885416666666664|0|19.234375|0|57.916666666666664|0|29.634218750000034|0
0|2021-12-23|43.088541666666664|0|31.583333333333332|0|64.01041666666667|0|29.509218750000006|0
0|2021-12-24|56.572916666666664|0|48.84375|0|75.29166666666667|0|29.23010416666666|0
0|2021-12-25|59.796875|0|52.291666666666664|0|77.05729166666667|0|29.253645833333334|0
0|2021-12-26|48.927083333333336|0|45.03125|0|86.234375|0|29.48864583333332|0
0|2021-12-27|59.0625|0|50.947916666666664|0|75.15625|0|29.29385416666665|0
0|2021-12-28|45.427083333333336|0|41.854166666666664|0|88.64583333333333|0|29.21135416666665|0
0|2021-12-29|43.859375|0|41.713541666666664|0|92.63541666666667|0|29.383906250000027|0
0|2021-12-30|44.71875|0|43.21875|0|94.57291666666667|0|29.402395833333358|0
0|2021-12-31|51.645833333333336|0|49.453125|0|91.828125|0|29.31614583333329|0
0|2022-01-01|47.635416666666664|0|46.958333333333336|0|97.28125|0|29.218229166666685|0
0|2022-01-02|28.479166666666668|0|25.15625|0|87.34375|0|29.633645833333365|0
0|2022-01-03|25.510416666666668|0|19.458333333333332|0|78.1875|0|29.918750000000014|0
0|2022-01-04|31.645833333333332|0|25.479166666666668|0|78.86458333333333|0|29.603958333333342|0
0|2022-01-05|32.484375|0|20.4375|0|62.223958333333336|0|29.4759375|0
0|2022-01-06|17.135416666666668|0|6.78125|0|64.05208333333333|0|29.71291666666669|0
0|2022-01-07|13.239583333333334|0|3.1666666666666665|0|64.375|0|29.891145833333344|0
0|2022-01-08|28.416666666666668|0|23.166666666666668|0|81.14583333333333|0|29.71885416666669|0
0|2022-01-09|34.270833333333336|0|26.59375|0|75.38541666666667|0|29.87208333333334|0
0|2022-01-10|25.083333333333332|0|13.833333333333334|0|63.645833333333336|0|30.091562499999984|0
0|2022-01-11|28.416666666666668|0|19.291666666666668|0|68.875|0|29.977604166666694|0
0|2022-01-12|39.479166666666664|0|29.026041666666668|0|67.34895833333333|0|29.63067708333335|0
0|2022-01-13|38.421875|0|30.479166666666668|0|75.05729166666667|0|29.479947916666706|0
0|2022-01-14|32.885416666666664|0|32.03125|0|97.11458333333333|0|29.61468749999997|0
0|2022-01-15|33.416666666666664|0|28.463541666666668|0|82.53125|0|29.65968750000003|0
0|2022-01-16|28.083333333333332|0|19.322916666666668|0|70.29166666666667|0|29.426249999999996|0
0|2022-01-17|28.729166666666668|0|23.03125|0|79.63541666666667|0|29.46145833333335|0
