|dates|Lee_Texas_UnitedStates.AverageDailyTemperature.data|Lee_Texas_UnitedStates.AverageDailyTemperature.missing|Lee_Texas_UnitedStates.AverageDewPoint.data|Lee_Texas_UnitedStates.AverageDewPoint.missing|Lee_Texas_UnitedStates.AverageRelativeHumidity.data|Lee_Texas_UnitedStates.AverageRelativeHumidity.missing|Lee_Texas_UnitedStates.AverageSurfaceAirPressure.data|Lee_Texas_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-03|57.614583333333336|0|55.90625|0|94.17708333333333|0|29.64354166666668|0
0|2021-11-04|49.90625|0|46.572916666666664|0|88.51041666666667|0|29.725833333333327|0
0|2021-11-05|50.416666666666664|0|42.09375|0|75.75|0|29.706770833333337|0
0|2021-11-06|52.395833333333336|0|43.84375|0|76.13541666666667|0|29.718124999999997|0
0|2021-11-07|55.8125|0|48.369791666666664|0|78.94270833333333|0|29.691718750000025|0
0|2021-11-08|60.71875|0|54.15625|0|81.65625|0|29.691875|0
0|2021-11-09|63.635416666666664|0|58.229166666666664|0|84.19791666666667|0|29.644687500000035|0
0|2021-11-10|69.38541666666667|0|61.947916666666664|0|78.80208333333333|0|29.436874999999986|0
0|2021-11-11|64.40625|0|51.90625|0|66.53125|0|29.52239583333333|0
0|2021-11-12|58.854166666666664|0|46.416666666666664|0|66.52083333333333|0|29.648958333333336|0
0|2021-11-13|53.65625|0|35.739583333333336|0|54.302083333333336|0|29.735937499999967|0
0|2021-11-14|60.052083333333336|0|50.75|0|73.3125|0|29.607708333333324|0
0|2021-11-15|65.51041666666667|0|58.541666666666664|0|80.66666666666667|0|29.613125000000025|0
0|2021-11-16|69.58333333333333|0|62.145833333333336|0|79.51041666666667|0|29.514479166666643|0
0|2021-11-17|70.0|0|62.239583333333336|0|78.828125|0|29.485885416666694|0
0|2021-11-18|58.760416666666664|0|37.197916666666664|0|45.354166666666664|0|29.796354166666646|0
0|2021-11-19|51.09375|0|34.854166666666664|0|56.625|0|29.836979166666612|0
0|2021-11-20|60.411458333333336|0|56.708333333333336|0|87.84375|0|29.637656250000017|0
0|2021-11-21|67.97916666666667|0|61.0625|0|79.86458333333333|0|29.605312499999958|0
0|2021-11-22|55.145833333333336|0|38.739583333333336|0|56.177083333333336|0|29.75354166666662|0
0|2021-11-23|53.322916666666664|0|41.239583333333336|0|67.73958333333333|0|29.6607291666667|0
0|2021-11-24|66.52083333333333|0|60.229166666666664|0|80.95833333333333|0|29.518333333333356|0
0|2021-11-25|59.333333333333336|0|47.708333333333336|0|67.53125|0|29.701041666666693|0
0|2021-11-26|47.770833333333336|0|33.0|0|57.604166666666664|0|29.786249999999978|0
0|2021-11-27|47.458333333333336|0|44.96875|0|91.8125|0|29.626458333333332|0
0|2021-11-28|54.416666666666664|0|49.291666666666664|0|84.23958333333333|0|29.657708333333343|0
0|2021-11-29|53.03125|0|41.635416666666664|0|69.38541666666667|0|29.677499999999995|0
0|2021-11-30|56.833333333333336|0|50.96875|0|82.58333333333333|0|29.61166666666669|0
0|2021-12-01|60.291666666666664|0|56.0|0|87.30208333333333|0|29.605520833333347|0
0|2021-12-02|61.28125|0|58.90625|0|92.45833333333333|0|29.61656250000003|0
0|2021-12-03|68.42708333333333|0|65.27083333333333|0|90.60416666666667|0|29.535416666666645|0
0|2021-12-04|70.4375|0|65.9375|0|86.69791666666667|0|29.5409375|0
0|2021-12-05|72.19791666666667|0|67.46875|0|85.92708333333333|0|29.44125|0
0|2021-12-06|62.625|0|48.489583333333336|0|64.07291666666667|0|29.539374999999982|0
0|2021-12-07|54.854166666666664|0|41.0625|0|60.604166666666664|0|29.51843749999998|0
0|2021-12-08|63.208333333333336|0|55.489583333333336|0|78.64583333333333|0|29.476354166666678|0
0|2021-12-09|70.59375|0|66.98958333333333|0|88.72916666666667|0|29.37885416666666|0
0|2021-12-10|75.90625|0|70.08333333333333|0|82.54166666666667|0|29.275729166666647|0
0|2021-12-11|55.328125|0|36.739583333333336|0|52.427083333333336|0|29.625208333333372|0
0|2021-12-12|46.104166666666664|0|32.604166666666664|0|62.125|0|29.748749999999962|0
0|2021-12-13|53.9375|0|49.96875|0|87.25|0|29.70239583333335|0
0|2021-12-14|67.80208333333333|0|66.875|0|97.30208333333333|0|29.663750000000007|0
0|2021-12-15|73.02604166666667|0|68.15104166666667|0|85.70833333333333|0|29.544635416666637|0
0|2021-12-16|73.82291666666667|0|68.32291666666667|0|83.70833333333333|0|29.491041666666632|0
0|2021-12-17|72.08333333333333|0|67.69791666666667|0|86.25|0|29.44510416666669|0
0|2021-12-18|59.96875|0|55.072916666666664|0|84.44791666666667|0|29.51572916666667|0
0|2021-12-19|46.291666666666664|0|35.46875|0|66.60416666666667|0|29.750937499999974|0
0|2021-12-20|47.53125|0|40.65625|0|78.77083333333333|0|29.669374999999988|0
0|2021-12-21|49.0|0|42.510416666666664|0|80.27083333333333|0|29.590833333333354|0
0|2021-12-22|58.401041666666664|0|51.203125|0|79.265625|0|29.527604166666688|0
0|2021-12-23|64.125|0|57.875|0|81.95833333333333|0|29.531562499999982|0
0|2021-12-24|67.97916666666667|0|61.03125|0|79.36458333333333|0|29.411458333333325|0
0|2021-12-25|67.19791666666667|0|63.208333333333336|0|86.80208333333333|0|29.40395833333335|0
0|2021-12-26|69.23958333333333|0|64.63541666666667|0|86.125|0|29.41166666666666|0
0|2021-12-27|71.36458333333333|0|64.51041666666667|0|79.90625|0|29.338437500000023|0
0|2021-12-28|69.90625|0|64.1875|0|82.51041666666667|0|29.197916666666657|0
0|2021-12-29|71.42708333333333|0|65.76041666666667|0|83.41666666666667|0|29.24708333333336|0
0|2021-12-30|66.8125|0|63.177083333333336|0|89.02083333333333|0|29.365520833333335|0
0|2021-12-31|68.03645833333333|0|65.640625|0|93.47916666666667|0|29.307343749999955|0
0|2022-01-01|70.03125|0|61.25|0|74.4375|0|29.194375000000004|0
0|2022-01-02|33.833333333333336|0|21.140625|0|61.458333333333336|0|29.80703124999998|0
0|2022-01-03|37.052083333333336|0|23.364583333333332|0|62.364583333333336|0|29.922708333333357|0
0|2022-01-04|49.125|0|36.78125|0|65.51041666666667|0|29.61999999999998|0
0|2022-01-05|58.4375|0|43.958333333333336|0|65.48958333333333|0|29.395833333333343|0
0|2022-01-06|45.541666666666664|0|31.75|0|60.822916666666664|0|29.518437499999976|0
0|2022-01-07|37.739583333333336|0|29.5|0|72.90625|0|29.660833333333354|0
0|2022-01-08|59.0|0|57.854166666666664|0|95.90625|0|29.4921875|0
0|2022-01-09|57.78125|0|50.5|0|78.125|0|29.714062500000008|0
0|2022-01-10|48.4375|0|28.1875|0|47.385416666666664|0|30.02197916666667|0
0|2022-01-11|45.020833333333336|0|27.770833333333332|0|53.135416666666664|0|29.990520833333306|0
0|2022-01-12|48.697916666666664|0|39.625|0|73.38020833333333|0|29.790624999999967|0
0|2022-01-13|51.739583333333336|0|36.09375|0|63.489583333333336|0|29.63906249999999|0
0|2022-01-14|56.604166666666664|0|38.958333333333336|0|58.385416666666664|0|29.412812500000026|0
0|2022-01-15|47.744791666666664|0|26.229166666666668|0|44.697916666666664|0|29.57619791666666|0
0|2022-01-16|41.864583333333336|0|24.541666666666668|0|53.09375|0|29.61291666666669|0
0|2022-01-17|47.260416666666664|0|27.385416666666668|0|53.010416666666664|0|29.595312500000023|0
