|dates|Greenville_SouthCarolina_UnitedStates.AveragePrecipitationTotal.data|Greenville_SouthCarolina_UnitedStates.AveragePrecipitationTotal.missing|Greenville_SouthCarolina_UnitedStates.AveragePrecipitation.data|Greenville_SouthCarolina_UnitedStates.AveragePrecipitation.missing|Greenville_SouthCarolina_UnitedStates.AverageWindDirection.data|Greenville_SouthCarolina_UnitedStates.AverageWindDirection.missing|Greenville_SouthCarolina_UnitedStates.AverageWindSpeed.data|Greenville_SouthCarolina_UnitedStates.AverageWindSpeed.missing
0|2021-11-29|0.0|0|0.0|0|127.5|0|5.625|0
0|2021-11-30|0.0|0|0.0|0|142.08333333333334|0|4.25|0
0|2021-12-01|0.0|0|0.0|0|142.91666666666666|0|4.041666666666667|0
0|2021-12-02|0.0|0|0.0|0|191.66666666666666|0|5.708333333333333|0
0|2021-12-03|0.0|0|0.0|0|149.58333333333334|0|3.5833333333333335|0
0|2021-12-04|0.0|0|0.0|0|107.08333333333333|0|2.5|0
0|2021-12-05|0.0|0|0.0|0|63.104166666666664|0|8.25|0
0|2021-12-06|0.0|0|0.0|0|184.54861111111111|0|7.430555555555556|0
0|2021-12-07|0.0|0|0.0|0|67.08333333333333|0|6.208333333333333|0
0|2021-12-08|0.011041666666666667|0|0.017986111111111112|0|113.02083333333333|0|3.506944444444444|0
0|2021-12-09|0.0|0|0.0|0|110.17361111111113|0|4.354166666666667|0
0|2021-12-10|0.00125|0|0.0033333333333333335|0|126.60416666666664|0|2.5541666666666667|0
0|2021-12-11|0.005416666666666667|0|0.016833333333333336|0|165.03472222222223|0|7.657638888888889|0
0|2021-12-12|0.017083333333333332|0|0.0|0|122.91666666666667|0|6.854166666666667|0
0|2021-12-13|0.0|0|0.0|0|79.16666666666667|0|1.6666666666666667|0
0|2021-12-14|0.0|0|0.0|0|65.41666666666667|0|4.25|0
0|2021-12-15|0.0|0|0.0|0|22.6875|0|5.375|0
0|2021-12-16|0.0|0|0.0|0|153.33333333333331|0|4.746527777777778|0
0|2021-12-17|0.0|0|0.0|0|196.9513888888889|0|6.309027777777778|0
0|2021-12-18|0.0003125|0|0.02003472222222222|0|185.3125|0|5.3506944444444455|0
0|2021-12-19|0.008333333333333333|0|0.005624999999999999|0|104.61805555555556|0|8.774305555555555|0
0|2021-12-20|0.0008333333333333334|0|0.0|0|43.541666666666664|0|6.625|0
0|2021-12-21|0.0|0|0.002916666666666667|0|133.33333333333334|0|5.291666666666667|0
0|2021-12-22|0.002916666666666667|0|0.0|0|151.25|0|6.166666666666667|0
0|2021-12-23|0.0|0|0.0|0|115.83333333333333|0|3.5416666666666665|0
0|2021-12-24|0.0|0|0.0|0|210.41666666666666|0|8.416666666666666|0
0|2021-12-25|0.0|0|0.0|0|234.72222222222226|0|14.173611111111112|0
0|2021-12-26|0.0|0|0.0|0|190.27777777777774|0|4.951388888888889|0
0|2021-12-27|0.0|0|0.0|0|170.75|0|9.405555555555557|0
0|2021-12-28|0.0|0|0.0008333333333333334|0|226.0|0|8.340972222222222|0
0|2021-12-29|0.0008333333333333334|0|0.004895833333333334|0|211.7708333333333|0|9.086805555555555|0
0|2021-12-30|0.02625|0|0.012569444444444447|0|221.49305555555557|0|6.815972222222221|0
0|2021-12-31|0.0020833333333333333|0|0.006805555555555555|0|184.51388888888889|0|4.267361111111112|0
0|2022-01-01|0.011666666666666667|0|0.0015833333333333333|0|208.44444444444443|0|13.573611111111111|0
0|2022-01-02|0.012499999999999999|0|0.02298611111111111|0|177.92658730158732|0|9.427579365079367|0
0|2022-01-03|0.052083333333333336|0|0.03323611111111111|0|156.33333333333334|0|13.275|0
0|2022-01-04|0.00375|0|0.0|0|58.75|0|4.791666666666667|0
0|2022-01-05|0.0|0|0.0|0|234.58333333333334|0|7.75|0
0|2022-01-06|0.0|0|0.0004166666666666667|0|190.20833333333334|0|6.135416666666667|0
0|2022-01-07|0.0004166666666666667|0|0.0|0|99.375|0|5.083333333333333|0
0|2022-01-08|0.0|0|0.0|0|45.625|0|5.8125|0
0|2022-01-09|0.0|0|0.010496031746031746|0|213.63591269841274|0|3.8864087301587307|0
0|2022-01-10|0.020833333333333332|0|0.0|0|145.41666666666666|0|10.458333333333334|0
0|2022-01-11|0.0|0|0.0|0|104.16666666666667|0|5.583333333333333|0
0|2022-01-12|0.0|0|0.0|0|175.41666666666666|0|4.958333333333333|0
0|2022-01-13|0.0|0|0.0|0|242.91666666666666|0|4.75|0
0|2022-01-14|0.0|0|0.0|0|176.25|0|8.375|0
0|2022-01-15|0.0|0|0.0|0|53.333333333333336|0|9.208333333333334|0
0|2022-01-16|0.005833333333333334|0|0.010034722222222223|0|88.25198412698414|0|15.194246031746033|0
0|2022-01-17|0.0|0|0.0|0|234.16666666666666|0|10.930555555555557|0
