|dates|Rincon_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Rincon_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Rincon_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Rincon_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Rincon_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Rincon_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Rincon_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Rincon_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-07|296.0|0|425.0|0|0.0|0|0.0|100
0|2021-02-08|297.0|0|426.0|0|0.0|0|0.0|100
0|2021-02-09|298.0|0|427.0|0|0.0|0|0.0|100
0|2021-02-10|298.0|0|427.0|0|0.0|0|0.0|100
0|2021-02-11|298.0|0|427.0|0|0.0|0|0.0|100
0|2021-02-12|298.0|0|427.0|0|0.0|0|0.0|100
0|2021-02-13|304.0|0|433.0|0|0.0|0|0.0|100
0|2021-02-14|306.0|0|435.0|0|0.0|0|0.0|100
0|2021-02-15|311.0|0|440.0|0|0.0|0|0.0|100
0|2021-02-16|312.0|0|441.0|0|0.0|0|0.0|100
0|2021-02-17|313.0|0|442.0|0|0.0|0|0.0|100
0|2021-02-18|314.0|0|443.0|0|0.0|0|0.0|100
0|2021-02-19|314.0|0|443.0|0|0.0|0|0.0|100
0|2021-02-20|316.0|0|445.0|0|0.0|0|0.0|100
0|2021-02-21|316.0|0|445.0|0|0.0|0|0.0|100
0|2021-02-22|316.0|0|445.0|0|0.0|0|0.0|100
0|2021-02-23|316.0|0|445.0|0|0.0|0|0.0|100
0|2021-02-24|316.0|0|445.0|0|0.0|0|0.0|100
0|2021-02-25|316.0|0|445.0|0|0.0|0|0.0|100
0|2021-02-26|318.0|0|447.0|0|0.0|0|0.0|100
0|2021-02-27|319.0|0|448.0|0|0.0|0|0.0|100
0|2021-02-28|321.0|0|450.0|0|0.0|0|0.0|100
0|2021-03-01|321.0|0|450.0|0|0.0|0|0.0|100
0|2021-03-02|321.0|0|450.0|0|0.0|0|0.0|100
0|2021-03-03|322.0|0|451.0|0|0.0|0|0.0|100
0|2021-03-04|323.0|0|452.0|0|0.0|0|0.0|100
0|2021-03-05|323.0|0|452.0|0|0.0|0|0.0|100
0|2021-03-06|323.0|0|452.0|0|0.0|0|0.0|100
0|2021-03-07|323.0|0|453.0|0|0.0|0|0.0|100
0|2021-03-08|323.0|0|455.0|0|0.0|0|0.0|100
0|2021-03-09|326.0|0|455.0|0|0.0|0|0.0|100
0|2021-03-10|326.0|0|455.0|0|0.0|0|0.0|100
0|2021-03-11|326.0|0|455.0|0|0.0|0|0.0|100
0|2021-03-12|327.0|0|456.0|0|0.0|0|0.0|100
0|2021-03-13|327.0|0|456.0|0|0.0|0|0.0|100
0|2021-03-14|328.0|0|457.0|0|0.0|0|0.0|100
0|2021-03-15|328.0|0|457.0|0|0.0|0|0.0|100
0|2021-03-16|328.0|0|457.0|0|0.0|0|0.0|100
0|2021-03-17|328.0|0|457.0|0|0.0|0|0.0|100
0|2021-03-18|328.0|0|457.0|0|0.0|0|0.0|100
0|2021-03-19|328.0|0|457.0|0|0.0|0|0.0|100
0|2021-03-20|328.0|0|457.0|0|0.0|0|0.0|100
0|2021-03-21|329.0|0|458.0|0|0.0|0|0.0|100
0|2021-03-22|330.0|0|459.0|0|0.0|0|0.0|100
0|2021-03-23|330.0|0|459.0|0|0.0|0|0.0|100
0|2021-03-24|333.0|0|461.0|0|0.0|0|0.0|100
0|2021-03-25|336.0|0|464.0|0|0.0|0|0.0|100
0|2021-03-26|338.0|0|466.0|0|0.0|0|0.0|100
0|2021-03-27|339.0|0|468.0|0|0.0|0|0.0|100
0|2021-03-28|341.0|0|469.0|0|0.0|0|0.0|100
0|2021-03-29|342.0|0|471.0|0|0.0|0|0.0|100
0|2021-03-30|342.0|0|471.0|0|0.0|0|0.0|100
0|2021-03-31|342.0|0|471.0|0|0.0|0|0.0|100
0|2021-04-01|346.0|0|473.0|0|0.0|0|0.0|100
0|2021-04-02|353.0|0|479.0|0|0.0|0|0.0|100
0|2021-04-03|358.0|0|485.0|0|0.0|0|0.0|100
0|2021-04-04|359.0|0|488.0|0|0.0|0|0.0|100
0|2021-04-05|359.0|0|488.0|0|0.0|0|0.0|100
0|2021-04-06|360.0|0|489.0|0|0.0|0|0.0|100
0|2021-04-07|360.0|0|489.0|0|0.0|0|0.0|100
0|2021-04-08|361.0|0|490.0|0|0.0|0|0.0|100
0|2021-04-09|369.0|0|494.0|0|0.0|0|0.0|100
0|2021-04-10|370.0|0|499.0|0|0.0|0|0.0|100
0|2021-04-11|377.0|0|503.0|0|0.0|0|0.0|100
0|2021-04-12|397.0|0|516.0|0|0.0|0|0.0|100
0|2021-04-13|404.0|0|530.0|0|0.0|0|0.0|100
0|2021-04-14|406.0|0|534.0|0|0.0|0|0.0|100
0|2021-04-15|410.0|0|537.0|0|0.0|0|0.0|100
0|2021-04-16|416.0|0|539.0|0|0.0|0|0.0|100
0|2021-04-17|426.0|0|545.0|0|0.0|0|0.0|100
0|2021-04-18|435.0|0|555.0|0|0.0|0|0.0|100
0|2021-04-19|445.0|0|564.0|0|0.0|0|0.0|100
0|2021-04-20|445.0|0|574.0|0|0.0|0|0.0|100
0|2021-04-21|450.0|0|574.0|0|0.0|0|0.0|100
0|2021-04-22|458.0|0|579.0|0|0.0|0|0.0|100
0|2021-04-23|462.0|0|587.0|0|0.0|0|0.0|100
0|2021-04-24|466.0|0|591.0|0|0.0|0|0.0|100
0|2021-04-25|476.0|0|595.0|0|0.0|0|0.0|100
0|2021-04-26|476.0|0|605.0|0|0.0|0|0.0|100
0|2021-04-27|477.0|0|605.0|0|0.0|0|0.0|100
0|2021-04-28|477.0|0|606.0|0|0.0|0|0.0|100
0|2021-04-29|487.0|0|606.0|0|0.0|0|0.0|100
0|2021-04-30|494.0|0|616.0|0|0.0|0|0.0|100
0|2021-05-01|497.0|0|623.0|0|0.0|0|0.0|100
0|2021-05-02|506.0|0|626.0|0|0.0|0|0.0|100
0|2021-05-03|508.0|0|635.0|0|0.0|0|0.0|100
0|2021-05-04|510.0|0|637.0|0|0.0|0|0.0|100
0|2021-05-05|510.0|0|639.0|0|0.0|0|0.0|100
0|2021-05-06|511.0|0|639.0|0|0.0|0|0.0|100
0|2021-05-07|513.0|0|640.0|0|0.0|0|0.0|100
0|2021-05-08|515.0|0|642.0|0|0.0|0|0.0|100
0|2021-05-09|519.0|0|644.0|0|0.0|0|0.0|100
0|2021-05-10|519.0|0|648.0|0|0.0|0|0.0|100
0|2021-05-11|519.0|0|648.0|0|0.0|0|0.0|100
0|2021-05-12|519.0|0|648.0|0|0.0|0|0.0|100
0|2021-05-13|519.0|0|648.0|0|0.0|0|0.0|100
0|2021-05-14|521.0|0|648.0|0|0.0|0|0.0|100
0|2021-05-15|524.0|0|650.0|0|0.0|0|0.0|100
0|2021-05-16|524.0|0|653.0|0|0.0|0|0.0|100
0|2021-05-17|524.0|0|653.0|0|0.0|0|0.0|100
0|2021-05-18|526.0|0|653.0|0|0.0|0|0.0|100
0|2021-05-19|527.0|0|655.0|0|0.0|0|0.0|100
0|2021-05-20|528.0|0|656.0|0|0.0|0|0.0|100
0|2021-05-21|530.0|0|657.0|0|0.0|0|0.0|100
0|2021-05-22|531.0|0|659.0|0|0.0|0|0.0|100
0|2021-05-23|531.0|0|660.0|0|0.0|0|0.0|100
0|2021-05-24|531.0|0|660.0|0|0.0|0|0.0|100
0|2021-05-25|531.0|0|660.0|0|0.0|0|0.0|100
0|2021-05-26|532.0|0|660.0|0|0.0|0|0.0|100
0|2021-05-27|532.0|0|661.0|0|0.0|0|0.0|100
0|2021-05-28|533.0|0|661.0|0|0.0|0|0.0|100
0|2021-05-29|536.0|0|662.0|0|0.0|0|0.0|100
0|2021-05-30|536.0|0|665.0|0|0.0|0|0.0|100
0|2021-05-31|538.0|0|666.0|0|0.0|0|0.0|100
0|2021-06-01|538.0|0|667.0|0|0.0|0|0.0|100
0|2021-06-02|538.0|0|667.0|0|0.0|0|0.0|100
0|2021-06-03|538.0|0|667.0|0|0.0|0|0.0|100
0|2021-06-04|538.0|0|667.0|0|0.0|0|0.0|100
0|2021-06-05|538.0|0|667.0|0|0.0|0|0.0|100
0|2021-06-06|538.0|0|667.0|0|0.0|0|0.0|100
0|2021-06-07|538.0|0|667.0|0|0.0|0|0.0|100
0|2021-06-08|538.0|0|667.0|0|0.0|0|0.0|100
0|2021-06-09|538.0|0|667.0|0|0.0|0|0.0|100
0|2021-06-10|538.0|0|667.0|0|0.0|0|0.0|100
0|2021-06-11|539.0|0|668.0|0|0.0|0|0.0|100
0|2021-06-12|539.0|0|668.0|0|0.0|0|0.0|100
0|2021-06-13|540.0|0|668.0|0|0.0|0|0.0|100
0|2021-06-14|540.0|0|669.0|0|0.0|0|0.0|100
0|2021-06-15|540.0|0|669.0|0|0.0|0|0.0|100
0|2021-06-16|540.0|0|669.0|0|0.0|0|0.0|100
0|2021-06-17|540.0|0|669.0|0|0.0|0|0.0|100
0|2021-06-18|540.0|0|669.0|0|0.0|0|0.0|100
0|2021-06-19|540.0|0|669.0|0|0.0|0|0.0|100
0|2021-06-20|540.0|0|669.0|0|0.0|0|0.0|100
0|2021-06-21|541.0|0|669.0|0|0.0|0|0.0|100
0|2021-06-22|541.0|0|670.0|0|0.0|0|0.0|100
0|2021-06-23|541.0|0|670.0|0|0.0|0|0.0|100
0|2021-06-24|541.0|0|670.0|0|0.0|0|0.0|100
0|2021-06-25|541.0|0|670.0|0|0.0|0|0.0|100
0|2021-06-26|542.0|0|670.0|0|0.0|0|0.0|100
0|2021-06-27|542.0|0|671.0|0|0.0|0|0.0|100
0|2021-06-28|542.0|0|671.0|0|0.0|0|0.0|100
0|2021-06-29|542.0|0|671.0|0|0.0|0|0.0|100
0|2021-06-30|543.0|0|671.0|0|0.0|0|0.0|100
0|2021-07-01|543.0|0|672.0|0|0.0|0|0.0|100
0|2021-07-02|544.0|0|672.0|0|0.0|0|0.0|100
0|2021-07-03|544.0|0|673.0|0|0.0|0|0.0|100
0|2021-07-04|545.0|0|673.0|0|0.0|0|0.0|100
0|2021-07-05|545.0|0|674.0|0|0.0|0|0.0|100
0|2021-07-06|546.0|0|674.0|0|0.0|0|0.0|100
0|2021-07-07|546.0|0|675.0|0|0.0|0|0.0|100
0|2021-07-08|546.0|0|675.0|0|0.0|0|0.0|100
0|2021-07-09|546.0|0|675.0|0|0.0|0|0.0|100
0|2021-07-10|546.0|0|675.0|0|0.0|0|0.0|100
0|2021-07-11|546.0|0|675.0|0|0.0|0|0.0|100
0|2021-07-12|546.0|0|675.0|0|0.0|0|0.0|100
0|2021-07-13|546.0|0|675.0|0|0.0|0|0.0|100
0|2021-07-14|546.0|0|675.0|0|0.0|0|0.0|100
0|2021-07-15|548.0|0|675.0|0|0.0|0|0.0|100
0|2021-07-16|548.0|0|677.0|0|0.0|0|0.0|100
0|2021-07-17|548.0|0|677.0|0|0.0|0|0.0|100
0|2021-07-18|549.0|0|677.0|0|0.0|0|0.0|100
0|2021-07-19|550.0|0|678.0|0|0.0|0|0.0|100
0|2021-07-20|550.0|0|679.0|0|0.0|0|0.0|100
0|2021-07-21|551.0|0|679.0|0|0.0|0|0.0|100
0|2021-07-22|546.0|0|680.0|0|0.0|0|0.0|100
0|2021-07-23|546.0|0|681.0|0|0.0|0|0.0|100
0|2021-07-24|546.0|0|681.0|0|0.0|0|0.0|100
0|2021-07-25|556.0|0|684.0|0|0.0|0|0.0|100
0|2021-07-26|556.0|0|685.0|0|0.0|0|0.0|100
0|2021-07-27|557.0|0|685.0|0|0.0|0|0.0|100
0|2021-07-28|560.0|0|687.0|0|0.0|0|0.0|100
0|2021-07-29|562.0|0|691.0|0|0.0|0|0.0|100
0|2021-07-30|564.0|0|693.0|0|0.0|0|0.0|100
0|2021-07-31|569.0|0|694.0|0|0.0|0|0.0|100
0|2021-08-01|575.0|0|699.0|0|0.0|0|0.0|100
0|2021-08-02|577.0|0|706.0|0|0.0|0|0.0|100
0|2021-08-03|585.0|0|706.0|0|0.0|0|0.0|100
0|2021-08-04|592.0|0|714.0|0|0.0|0|0.0|100
0|2021-08-05|594.0|0|723.0|0|0.0|0|0.0|100
0|2021-08-06|624.0|0|742.0|0|0.0|0|0.0|100
0|2021-08-07|627.0|0|753.0|0|0.0|0|0.0|100
0|2021-08-08|629.0|0|756.0|0|0.0|0|0.0|100
0|2021-08-09|634.0|0|759.0|0|0.0|0|0.0|100
0|2021-08-10|644.0|0|763.0|0|0.0|0|0.0|100
0|2021-08-11|646.0|0|773.0|0|0.0|0|0.0|100
0|2021-08-12|651.0|0|775.0|0|0.0|0|0.0|100
0|2021-08-13|660.0|0|782.0|0|0.0|0|0.0|100
0|2021-08-14|665.0|0|789.0|0|0.0|0|0.0|100
0|2021-08-15|673.0|0|794.0|0|0.0|0|0.0|100
0|2021-08-16|675.0|0|802.0|0|0.0|0|0.0|100
0|2021-08-17|676.0|0|805.0|0|0.0|0|0.0|100
0|2021-08-18|679.0|0|806.0|0|0.0|0|0.0|100
0|2021-08-19|691.0|0|808.0|0|0.0|0|0.0|100
0|2021-08-20|701.0|0|822.0|0|0.0|0|0.0|100
0|2021-08-21|705.0|0|834.0|0|0.0|0|0.0|100
0|2021-08-22|707.0|0|836.0|0|0.0|0|0.0|100
0|2021-08-23|709.0|0|837.0|0|0.0|0|0.0|100
0|2021-08-24|711.0|0|838.0|0|0.0|0|0.0|100
0|2021-08-25|719.0|0|840.0|0|0.0|0|0.0|100
0|2021-08-26|720.0|0|848.0|0|0.0|0|0.0|100
0|2021-08-27|725.0|0|852.0|0|0.0|0|0.0|100
0|2021-08-28|733.0|0|855.0|0|0.0|0|0.0|100
0|2021-08-29|734.0|0|863.0|0|0.0|0|0.0|100
0|2021-08-30|737.0|0|864.0|0|0.0|0|0.0|100
0|2021-08-31|748.0|0|866.0|0|0.0|0|0.0|100
0|2021-09-01|751.0|0|878.0|0|0.0|0|0.0|100
0|2021-09-02|751.0|0|880.0|0|0.0|0|0.0|100
0|2021-09-03|758.0|0|886.0|0|0.0|0|0.0|100
0|2021-09-04|760.0|0|889.0|0|0.0|0|0.0|100
0|2021-09-05|766.0|0|895.0|0|0.0|0|0.0|100
0|2021-09-06|766.0|0|895.0|0|0.0|0|0.0|100
0|2021-09-07|766.0|0|895.0|0|0.0|0|0.0|100
0|2021-09-08|767.0|0|895.0|0|0.0|0|0.0|100
0|2021-09-09|768.0|0|896.0|0|0.0|0|0.0|100
0|2021-09-10|773.0|0|901.0|0|0.0|0|0.0|100
0|2021-09-11|773.0|0|902.0|0|0.0|0|0.0|100
0|2021-09-12|773.0|0|902.0|0|0.0|0|0.0|100
0|2021-09-13|774.0|0|902.0|0|0.0|0|0.0|100
0|2021-09-14|776.0|0|903.0|0|0.0|0|0.0|100
0|2021-09-15|777.0|0|906.0|0|0.0|0|0.0|100
0|2021-09-16|778.0|0|906.0|0|0.0|0|0.0|100
0|2021-09-17|779.0|0|907.0|0|0.0|0|0.0|100
0|2021-09-18|780.0|0|908.0|0|0.0|0|0.0|100
0|2021-09-19|783.0|0|910.0|0|0.0|0|0.0|100
0|2021-09-20|784.0|0|913.0|0|0.0|0|0.0|100
0|2021-09-21|785.0|0|913.0|0|0.0|0|0.0|100
0|2021-09-22|785.0|0|914.0|0|0.0|0|0.0|100
0|2021-09-23|785.0|0|914.0|0|0.0|0|0.0|100
0|2021-09-24|786.0|0|914.0|0|0.0|0|0.0|100
0|2021-09-25|787.0|0|916.0|0|0.0|0|0.0|100
0|2021-09-26|787.0|0|916.0|0|0.0|0|0.0|100
0|2021-09-27|787.0|0|916.0|0|0.0|0|0.0|100
0|2021-09-28|787.0|0|916.0|0|0.0|0|0.0|100
0|2021-09-29|787.0|0|916.0|0|0.0|0|0.0|100
0|2021-09-30|787.0|0|916.0|0|0.0|0|0.0|100
0|2021-10-01|787.0|0|916.0|0|0.0|0|0.0|100
0|2021-10-02|788.0|0|916.0|0|0.0|0|0.0|100
0|2021-10-03|788.0|0|917.0|0|0.0|0|0.0|100
0|2021-10-04|788.0|0|917.0|0|0.0|0|0.0|100
0|2021-10-05|788.0|0|917.0|0|0.0|0|0.0|100
0|2021-10-06|788.0|0|917.0|0|0.0|0|0.0|100
0|2021-10-07|788.0|0|917.0|0|0.0|0|0.0|100
0|2021-10-08|788.0|0|917.0|0|0.0|0|0.0|100
0|2021-10-09|788.0|0|917.0|0|0.0|0|0.0|100
0|2021-10-10|788.0|0|917.0|0|0.0|0|0.0|100
0|2021-10-11|788.0|0|917.0|0|0.0|0|0.0|100
0|2021-10-12|788.0|0|917.0|0|0.0|0|0.0|100
0|2021-10-13|788.0|0|917.0|0|0.0|0|0.0|100
0|2021-10-14|788.0|0|917.0|0|0.0|0|0.0|100
0|2021-10-15|788.0|0|917.0|0|0.0|0|0.0|100
0|2021-10-16|791.0|0|917.0|0|0.0|0|0.0|100
0|2021-10-17|791.0|0|920.0|0|0.0|0|0.0|100
0|2021-10-18|791.0|0|920.0|0|0.0|0|0.0|100
0|2021-10-19|791.0|0|920.0|0|0.0|0|0.0|100
0|2021-10-20|791.0|0|920.0|0|0.0|0|0.0|100
0|2021-10-21|791.0|0|920.0|0|0.0|0|0.0|100
0|2021-10-22|792.0|0|920.0|0|0.0|0|0.0|100
0|2021-10-23|792.0|0|921.0|0|0.0|0|0.0|100
0|2021-10-24|792.0|0|921.0|0|0.0|0|0.0|100
0|2021-10-25|792.0|0|921.0|0|0.0|0|0.0|100
0|2021-10-26|792.0|0|921.0|0|0.0|0|0.0|100
0|2021-10-27|792.0|0|921.0|0|0.0|0|0.0|100
0|2021-10-28|792.0|0|921.0|0|0.0|0|0.0|100
0|2021-10-29|794.0|0|923.0|0|0.0|0|0.0|100
0|2021-10-30|794.0|0|923.0|0|0.0|0|0.0|100
0|2021-10-31|794.0|0|923.0|0|0.0|0|0.0|100
0|2021-11-01|794.0|0|923.0|0|0.0|0|0.0|100
0|2021-11-02|794.0|0|923.0|0|0.0|0|0.0|100
0|2021-11-03|795.0|0|923.0|0|0.0|0|0.0|100
0|2021-11-04|795.0|0|924.0|0|0.0|0|0.0|100
0|2021-11-05|796.0|0|924.0|0|0.0|0|0.0|100
0|2021-11-06|797.0|0|926.0|0|0.0|0|0.0|100
0|2021-11-07|797.0|0|926.0|0|0.0|0|0.0|100
0|2021-11-08|797.0|0|926.0|0|0.0|0|0.0|100
0|2021-11-09|797.0|0|926.0|0|0.0|0|0.0|100
0|2021-11-10|798.0|0|926.0|0|0.0|0|0.0|100
0|2021-11-11|799.0|0|928.0|0|0.0|0|0.0|100
0|2021-11-12|800.0|0|928.0|0|0.0|0|0.0|100
0|2021-11-13|800.0|0|929.0|0|0.0|0|0.0|100
0|2021-11-14|800.0|0|929.0|0|0.0|0|0.0|100
0|2021-11-15|800.0|0|929.0|0|0.0|0|0.0|100
0|2021-11-16|800.0|0|929.0|0|0.0|0|0.0|100
0|2021-11-17|800.0|0|929.0|0|0.0|0|0.0|100
0|2021-11-18|800.0|0|929.0|0|0.0|0|0.0|100
0|2021-11-19|802.0|0|931.0|0|0.0|0|0.0|100
0|2021-11-20|803.0|0|932.0|0|0.0|0|0.0|100
0|2021-11-21|803.0|0|932.0|0|0.0|0|0.0|100
0|2021-11-22|803.0|0|932.0|0|0.0|0|0.0|100
0|2021-11-23|803.0|0|932.0|0|0.0|0|0.0|100
0|2021-11-24|803.0|0|932.0|0|0.0|0|0.0|100
0|2021-11-25|804.0|0|933.0|0|0.0|0|0.0|100
0|2021-11-26|804.0|0|933.0|0|0.0|0|0.0|100
0|2021-11-27|804.0|0|933.0|0|0.0|0|0.0|100
0|2021-11-28|804.0|0|933.0|0|0.0|0|0.0|100
0|2021-11-29|804.0|0|933.0|0|0.0|0|0.0|100
0|2021-11-30|804.0|0|933.0|0|0.0|0|0.0|100
0|2021-12-01|805.0|0|934.0|0|0.0|0|0.0|100
0|2021-12-02|805.0|0|934.0|0|0.0|0|0.0|100
0|2021-12-03|805.0|0|934.0|0|0.0|0|0.0|100
0|2021-12-04|805.0|0|934.0|0|0.0|0|0.0|100
0|2021-12-05|805.0|0|934.0|0|0.0|0|0.0|100
0|2021-12-06|805.0|0|934.0|0|0.0|0|0.0|100
0|2021-12-07|805.0|0|934.0|0|0.0|0|0.0|100
0|2021-12-08|805.0|0|934.0|0|0.0|0|0.0|100
0|2021-12-09|806.0|0|935.0|0|0.0|0|0.0|100
0|2021-12-10|806.0|0|935.0|0|0.0|0|0.0|100
0|2021-12-11|806.0|0|935.0|0|0.0|0|0.0|100
0|2021-12-12|806.0|0|935.0|0|0.0|0|0.0|100
0|2021-12-13|806.0|0|935.0|0|0.0|0|0.0|100
0|2021-12-14|806.0|0|935.0|0|0.0|0|0.0|100
0|2021-12-15|807.0|0|936.0|0|0.0|0|0.0|100
0|2021-12-16|808.0|0|937.0|0|0.0|0|0.0|100
0|2021-12-17|808.0|0|937.0|0|0.0|0|0.0|100
0|2021-12-18|813.0|0|942.0|0|0.0|0|0.0|100
0|2021-12-19|818.0|0|947.0|0|0.0|0|0.0|100
0|2021-12-20|821.0|0|950.0|0|0.0|0|0.0|100
0|2021-12-21|822.0|0|951.0|0|0.0|0|0.0|100
0|2021-12-22|836.0|0|965.0|0|0.0|0|0.0|100
0|2021-12-23|851.0|0|980.0|0|0.0|0|0.0|100
0|2021-12-24|851.0|0|980.0|0|0.0|0|0.0|100
0|2021-12-25|898.0|0|1027.0|0|0.0|0|0.0|100
0|2021-12-26|935.0|0|1064.0|0|0.0|0|0.0|100
0|2021-12-27|938.0|0|1067.0|0|0.0|0|0.0|100
0|2021-12-28|939.0|0|1068.0|0|0.0|0|0.0|100
0|2021-12-29|981.0|0|1110.0|0|0.0|0|0.0|100
0|2021-12-30|1032.0|0|1161.0|0|0.0|0|0.0|100
0|2021-12-31|1086.0|0|1215.0|0|0.0|0|0.0|100
0|2022-01-01|1086.0|0|1215.0|0|0.0|0|0.0|100
0|2022-01-02|1241.0|0|1370.0|0|0.0|0|0.0|100
0|2022-01-03|1265.0|0|1394.0|0|0.0|0|0.0|100
0|2022-01-04|1269.0|0|1398.0|0|0.0|0|0.0|100
0|2022-01-05|1315.0|0|1444.0|0|0.0|0|0.0|100
0|2022-01-06|1399.0|0|1528.0|0|0.0|0|0.0|100
0|2022-01-07|1432.0|0|1561.0|0|0.0|0|0.0|100
0|2022-01-08|1488.0|0|1617.0|0|0.0|0|0.0|100
0|2022-01-09|1512.0|0|1641.0|0|0.0|0|0.0|100
0|2022-01-10|1532.0|0|1661.0|0|0.0|0|0.0|100
0|2022-01-11|1532.0|0|1661.0|0|0.0|0|0.0|100
0|2022-01-12|1594.0|0|1723.0|0|0.0|0|0.0|100
0|2022-01-13|1642.0|0|1771.0|0|0.0|0|0.0|100
0|2022-01-14|1674.0|0|1803.0|0|0.0|0|0.0|100
0|2022-01-15|1693.0|0|1822.0|0|0.0|0|0.0|100
0|2022-01-16|1703.0|0|1832.0|0|0.0|0|0.0|100
0|2022-01-17|1738.0|0|0.0|100|0.0|0|0.0|100
