|dates|Albany_NewYork_UnitedStates.AveragePrecipitationTotal.data|Albany_NewYork_UnitedStates.AveragePrecipitationTotal.missing|Albany_NewYork_UnitedStates.AveragePrecipitation.data|Albany_NewYork_UnitedStates.AveragePrecipitation.missing|Albany_NewYork_UnitedStates.AverageWindDirection.data|Albany_NewYork_UnitedStates.AverageWindDirection.missing|Albany_NewYork_UnitedStates.AverageWindSpeed.data|Albany_NewYork_UnitedStates.AverageWindSpeed.missing
0|2021-11-12|0.0004166666666666667|0|0.035625|0|134.5902777777778|0|7.577083333333333|0
0|2021-11-13|0.04833333333333333|0|0.016229166666666666|0|163.15972222222223|0|7.102777777777777|0
0|2021-11-14|0.025416666666666667|0|0.0035416666666666665|0|164.16666666666666|0|7.770833333333333|0
0|2021-11-15|0.0022916666666666667|0|0.0008333333333333334|0|221.04166666666666|0|10.833333333333334|0
0|2021-11-16|0.0004166666666666667|0|0.0|0|223.68055555555557|0|6.625|0
0|2021-11-17|0.0|0|0.0|0|103.33333333333333|0|8.291666666666666|0
0|2021-11-18|0.0|0|0.0016666666666666668|0|199.79166666666666|0|11.993055555555557|0
0|2021-11-19|0.0016666666666666668|0|0.0|0|262.7083333333333|0|11.125|0
0|2021-11-20|0.0|0|0.0|0|130.0|0|7.25|0
0|2021-11-21|0.0|0|0.0|0|160.83333333333334|0|9.291666666666666|0
0|2021-11-22|0.0008333333333333334|0|0.0008333333333333334|0|232.36111111111111|0|10.333333333333334|0
0|2021-11-23|0.0|0|0.0|0|288.75|0|11.333333333333334|0
0|2021-11-24|0.0|0|0.0|0|147.83333333333334|0|3.0|0
0|2021-11-25|0.0|0|0.00125|0|50.416666666666664|0|1.2916666666666667|0
0|2021-11-26|0.000625|0|0.007777777777777778|0|184.375|0|8.819444444444445|0
0|2021-11-27|0.0043749999999999995|0|0.0|0|266.38888888888886|0|14.590277777777779|0
0|2021-11-28|0.0|0|0.0|0|100.55555555555554|0|3.5208333333333335|0
0|2021-11-29|0.0|0|0.0|0|251.45833333333334|0|7.048611111111111|0
0|2021-11-30|0.0|0|0.0|0|127.08333333333333|0|5.923611111111112|0
0|2021-12-01|0.0004166666666666667|0|0.0004166666666666667|0|155.83333333333334|0|6.1875|0
0|2021-12-02|0.0020833333333333333|0|0.007222222222222223|0|186.35416666666666|0|11.729166666666666|0
0|2021-12-03|0.0019444444444444446|0|0.0|0|250.9027777777778|0|13.576388888888891|0
0|2021-12-04|0.0|0|0.00020833333333333335|0|140.76388888888889|0|5.527777777777779|0
0|2021-12-05|0.00020833333333333335|0|0.0|0|136.73611111111111|0|4.944444444444445|0
0|2021-12-06|0.0|0|0.0025|0|188.79166666666666|0|15.931944444444445|0
0|2021-12-07|0.0025|0|0.0|0|228.7361111111111|0|8.094444444444445|0
0|2021-12-08|0.0|0|0.003506944444444445|0|157.74305555555557|0|2.7847222222222228|0
0|2021-12-09|0.002916666666666667|0|0.0001388888888888889|0|204.0277777777778|0|6.875|0
0|2021-12-10|0.0|0|0.0|0|124.79166666666667|0|6.59375|0
0|2021-12-11|0.0004166666666666667|0|0.016284722222222225|0|155.20833333333334|0|13.375|0
0|2021-12-12|0.007361111111111111|0|0.0|0|239.30555555555554|0|13.375|0
0|2021-12-13|0.0|0|0.0|0|150.83333333333334|0|6.833333333333333|0
0|2021-12-14|0.0|0|0.0|0|292.0833333333333|0|7.75|0
0|2021-12-15|0.0|0|0.005763888888888889|0|136.38888888888889|0|7.201388888888889|0
0|2021-12-16|0.015833333333333335|0|0.008958333333333334|0|162.5|0|10.729166666666666|0
0|2021-12-17|0.0|0|0.0|0|262.9166666666667|0|13.125|0
0|2021-12-18|0.0|0|0.012499999999999999|0|133.4375|0|4.472222222222222|0
0|2021-12-19|0.018333333333333333|0|0.00125|0|280.4861111111111|0|13.1875|0
0|2021-12-20|0.0|0|0.0|0|147.91666666666666|0|4.590277777777778|0
0|2021-12-21|0.0|0|0.0|0|147.91666666666666|0|5.875|0
0|2021-12-22|0.0|0|0.0|0|229.51388888888889|0|11.951388888888891|0
0|2021-12-23|0.0|0|0.0|0|225.41666666666666|0|9.708333333333334|0
0|2021-12-24|0.0025|0|0.0026388888888888885|0|80.0|0|1.5069444444444446|0
0|2021-12-25|0.0025|0|0.020347222222222225|0|96.52777777777779|0|1.638888888888889|0
0|2021-12-26|0.011666666666666667|0|0.0019444444444444446|0|276.875|0|13.368055555555555|0
0|2021-12-27|0.0|0|0.0|0|178.125|0|6.118055555555556|0
0|2021-12-28|0.0|0|0.001388888888888889|0|169.82638888888889|0|7.170138888888888|0
0|2021-12-29|0.0010416666666666667|0|0.0004166666666666667|0|45.166666666666664|0|1.1125|0
0|2021-12-30|0.00010416666666666667|0|0.0004166666666666667|0|68.40277777777779|0|1.7291666666666667|0
0|2021-12-31|0.0|0|0.0|0|151.52777777777777|0|4.340277777777778|0
0|2022-01-01|0.0008333333333333334|0|0.0032916666666666667|0|133.97222222222223|0|4.201388888888888|0
0|2022-01-02|0.00125|0|0.0015972222222222223|0|299.02777777777777|0|9.89236111111111|0
0|2022-01-03|0.0008333333333333334|0|0.0|0|242.08333333333334|0|9.368055555555555|0
0|2022-01-04|0.0|0|0.0|0|161.04166666666666|0|6.166666666666667|0
0|2022-01-05|0.0|0|0.0|0|162.91666666666666|0|13.625|0
0|2022-01-06|0.0004166666666666667|0|0.0002314814814814815|0|181.0648148148148|0|6.7928240740740735|0
0|2022-01-07|0.00125|0|0.0026388888888888885|0|271.80555555555554|0|12.739583333333334|0
0|2022-01-08|0.0020833333333333333|0|0.0|0|165.0|0|6.75|0
0|2022-01-09|0.0016666666666666668|0|0.008402777777777778|0|181.80555555555557|0|16.47222222222222|0
0|2022-01-10|0.0025|0|0.0|0|264.65277777777777|0|13.364583333333334|0
0|2022-01-11|0.0|0|0.0|0|242.08333333333334|0|10.75|0
0|2022-01-12|0.0|0|0.0|0|160.83333333333334|0|11.625|0
0|2022-01-13|0.0|0|0.0|0|124.16666666666667|0|4.708333333333333|0
0|2022-01-14|0.0|0|0.0|0|137.36111111111111|0|10.875|0
0|2022-01-15|0.0|0|0.0|0|278.75|0|9.666666666666666|0
0|2022-01-16|0.0|0|0.0016666666666666668|0|183.95833333333334|0|3.5416666666666665|0
0|2022-01-17|0.007916666666666666|0|0.017221230158730158|0|221.91468253968256|0|11.5875|0
