|dates|Meeker_Minnesota_UnitedStates.AveragePrecipitationTotal.data|Meeker_Minnesota_UnitedStates.AveragePrecipitationTotal.missing|Meeker_Minnesota_UnitedStates.AveragePrecipitation.data|Meeker_Minnesota_UnitedStates.AveragePrecipitation.missing|Meeker_Minnesota_UnitedStates.AverageWindDirection.data|Meeker_Minnesota_UnitedStates.AverageWindDirection.missing|Meeker_Minnesota_UnitedStates.AverageWindSpeed.data|Meeker_Minnesota_UnitedStates.AverageWindSpeed.missing
0|2021-12-25|0.0|0|0.0|0|175.0|0|7.53125|0
0|2021-12-26|0.0|0|0.0|0|74.58333333333333|0|10.1875|0
0|2021-12-27|0.0|0|0.0|0|222.44791666666666|0|10.223958333333334|0
0|2021-12-28|0.0|0|0.0|0|153.17708333333334|0|7.786458333333333|0
0|2021-12-29|0.0|0|0.0|0|111.77083333333333|0|2.3177083333333335|0
0|2021-12-30|0.0|0|0.0|0|93.54166666666667|0|3.4895833333333335|0
0|2021-12-31|0.0|0|0.0|0|323.4375|0|9.864583333333334|0
0|2022-01-01|0.0|0|0.0|0|312.6041666666667|0|7.822916666666667|0
0|2022-01-02|0.0|0|0.0|0|110.625|0|2.421875|0
0|2022-01-03|0.0|0|0.0|0|89.58333333333333|0|3.1354166666666665|0
0|2022-01-04|0.0|0|0.0|0|144.21875|0|8.458333333333334|0
0|2022-01-05|0.0|0|0.0|0|315.5729166666667|0|16.395833333333332|0
0|2022-01-06|0.0|0|0.0|0|310.5208333333333|0|10.3125|0
0|2022-01-07|0.0|0|0.0|0|100.20833333333333|0|7.583333333333333|0
0|2022-01-08|0.0|0|0.0|0|216.5625|0|10.583333333333334|0
0|2022-01-09|0.0|0|0.0|0|295.0520833333333|0|10.583333333333334|0
0|2022-01-10|0.0|0|0.0|0|199.47916666666666|0|3.5833333333333335|0
0|2022-01-11|0.0|0|0.0|0|223.75|0|8.03125|0
0|2022-01-12|0.0|0|0.0|0|98.02083333333333|0|2.25|0
0|2022-01-13|0.0|0|0.0|0|186.875|0|7.3125|0
0|2022-01-14|0.0|0|0.0|0|63.125|0|11.083333333333334|0
0|2022-01-15|0.0|0|0.0|0|49.84375|0|1.7604166666666667|0
0|2022-01-16|0.0|0|0.0|0|231.45833333333334|0|7.9375|0
0|2022-01-17|0.0|0|0.0|0|94.0625|0|1.9479166666666667|0
