|dates|Apache_Arizona_UnitedStates.AveragePrecipitationTotal.data|Apache_Arizona_UnitedStates.AveragePrecipitationTotal.missing|Apache_Arizona_UnitedStates.AveragePrecipitation.data|Apache_Arizona_UnitedStates.AveragePrecipitation.missing|Apache_Arizona_UnitedStates.AverageWindDirection.data|Apache_Arizona_UnitedStates.AverageWindDirection.missing|Apache_Arizona_UnitedStates.AverageWindSpeed.data|Apache_Arizona_UnitedStates.AverageWindSpeed.missing
0|2021-12-29|0.0075|0|0.002678571428571429|0|217.4107142857143|0|12.095238095238095|0
0|2021-12-30|0.0004166666666666667|0|0.0|0|204.5138888888889|0|9.32638888888889|0
0|2021-12-31|0.0|0|0.003194444444444444|0|202.43055555555554|0|9.194444444444445|0
0|2022-01-01|0.002|0|0.004263888888888889|0|273.6041666666667|0|9.122222222222222|0
0|2022-01-02|0.0|0|0.0|0|109.375|0|2.375|0
0|2022-01-03|0.0|0|0.0|0|20.0|0|0.5416666666666666|0
0|2022-01-04|0.0|0|0.0|0|109.16666666666667|0|4.125|0
0|2022-01-05|0.0|0|0.0|0|82.91666666666667|0|3.25|0
0|2022-01-06|0.0|0|0.0|0|79.58333333333333|0|2.5416666666666665|0
0|2022-01-07|0.0|0|0.0|0|139.16666666666666|0|5.666666666666667|0
0|2022-01-08|0.0|0|0.0|0|150.625|0|6.5|0
0|2022-01-09|0.0|0|0.0|0|64.58333333333333|0|2.875|0
0|2022-01-10|0.0|0|0.0|0|43.75|0|2.9166666666666665|0
0|2022-01-11|0.0|0|0.0|0|54.583333333333336|0|2.4583333333333335|0
0|2022-01-12|0.0|0|0.0|0|84.16666666666667|0|2.625|0
0|2022-01-13|0.0|0|0.0|0|67.08333333333333|0|1.9583333333333333|0
0|2022-01-14|0.0|0|0.0|0|145.83333333333334|0|6.583333333333333|0
0|2022-01-15|0.0|0|0.0|0|106.04166666666667|0|4.916666666666667|0
0|2022-01-16|0.0|0|0.0|0|57.5|0|1.6666666666666667|0
0|2022-01-17|0.0|25|0.0|25|88.16666666666667|0|1.5|0
