|dates|Franklin_Tennessee_UnitedStates.AverageDailyTemperature.data|Franklin_Tennessee_UnitedStates.AverageDailyTemperature.missing|Franklin_Tennessee_UnitedStates.AverageDewPoint.data|Franklin_Tennessee_UnitedStates.AverageDewPoint.missing|Franklin_Tennessee_UnitedStates.AverageRelativeHumidity.data|Franklin_Tennessee_UnitedStates.AverageRelativeHumidity.missing|Franklin_Tennessee_UnitedStates.AverageSurfaceAirPressure.data|Franklin_Tennessee_UnitedStates.AverageSurfaceAirPressure.missing
0|2022-01-07|21.916666666666668|0|16.010416666666668|0|78.38541666666667|0|29.23604166666669|0
0|2022-01-08|40.0625|0|19.885416666666668|0|46.989583333333336|0|29.26229166666663|0
0|2022-01-09|47.927083333333336|0|42.791666666666664|0|83.07291666666667|0|29.193437499999998|0
0|2022-01-10|33.03125|0|17.854166666666668|0|56.46875|0|29.420937500000008|0
0|2022-01-11|32.229166666666664|0|17.28125|0|59.5625|0|29.4160416666667|0
0|2022-01-12|38.354166666666664|0|23.645833333333332|0|59.864583333333336|0|29.195520833333347|0
0|2022-01-13|42.520833333333336|0|32.822916666666664|0|70.15625|0|28.914375000000017|0
0|2022-01-14|36.6875|0|31.135416666666668|0|82.88541666666667|0|28.960885416666653|0
0|2022-01-15|40.5625|0|37.0625|0|87.95833333333333|0|28.936875000000025|0
0|2022-01-16|34.708333333333336|0|33.34375|0|95.39583333333333|0|28.6230208333333|0
0|2022-01-17|31.645833333333332|0|28.458333333333332|0|88.71875|0|28.88875000000003|0
