|dates|Juncos_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Juncos_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Juncos_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Juncos_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Juncos_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Juncos_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Juncos_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Juncos_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-05|1342.0|0|1621.0|0|0.0|0|0.0|100
0|2021-02-06|1344.0|0|1623.0|0|0.0|0|0.0|100
0|2021-02-07|1353.0|0|1632.0|0|0.0|0|0.0|100
0|2021-02-08|1367.0|0|1646.0|0|0.0|0|0.0|100
0|2021-02-09|1383.0|0|1662.0|0|0.0|0|0.0|100
0|2021-02-10|1385.0|0|1664.0|0|0.0|0|0.0|100
0|2021-02-11|1387.0|0|1666.0|0|0.0|0|0.0|100
0|2021-02-12|1395.0|0|1674.0|0|0.0|0|0.0|100
0|2021-02-13|1403.0|0|1682.0|0|0.0|0|0.0|100
0|2021-02-14|1410.0|0|1689.0|0|0.0|0|0.0|100
0|2021-02-15|1412.0|0|1691.0|0|0.0|0|0.0|100
0|2021-02-16|1418.0|0|1697.0|0|0.0|0|0.0|100
0|2021-02-17|1420.0|0|1699.0|0|0.0|0|0.0|100
0|2021-02-18|1422.0|0|1701.0|0|0.0|0|0.0|100
0|2021-02-19|1428.0|0|1707.0|0|0.0|0|0.0|100
0|2021-02-20|1433.0|0|1712.0|0|0.0|0|0.0|100
0|2021-02-21|1434.0|0|1713.0|0|0.0|0|0.0|100
0|2021-02-22|1439.0|0|1718.0|0|0.0|0|0.0|100
0|2021-02-23|1442.0|0|1721.0|0|0.0|0|0.0|100
0|2021-02-24|1442.0|0|1721.0|0|0.0|0|0.0|100
0|2021-02-25|1447.0|0|1726.0|0|0.0|0|0.0|100
0|2021-02-26|1451.0|0|1730.0|0|0.0|0|0.0|100
0|2021-02-27|1451.0|0|1730.0|0|0.0|0|0.0|100
0|2021-02-28|1454.0|0|1733.0|0|0.0|0|0.0|100
0|2021-03-01|1459.0|0|1738.0|0|0.0|0|0.0|100
0|2021-03-02|1463.0|0|1742.0|0|0.0|0|0.0|100
0|2021-03-03|1463.0|0|1742.0|0|0.0|0|0.0|100
0|2021-03-04|1464.0|0|1743.0|0|0.0|0|0.0|100
0|2021-03-05|1465.0|0|1744.0|0|0.0|0|0.0|100
0|2021-03-06|1475.0|0|1754.0|0|0.0|0|0.0|100
0|2021-03-07|1475.0|0|1764.0|0|0.0|0|0.0|100
0|2021-03-08|1475.0|0|1776.0|0|0.0|0|0.0|100
0|2021-03-09|1499.0|0|1778.0|0|0.0|0|0.0|100
0|2021-03-10|1500.0|0|1779.0|0|0.0|0|0.0|100
0|2021-03-11|1502.0|0|1780.0|0|0.0|0|0.0|100
0|2021-03-12|1505.0|0|1783.0|0|0.0|0|0.0|100
0|2021-03-13|1509.0|0|1786.0|0|0.0|0|0.0|100
0|2021-03-14|1510.0|0|1789.0|0|0.0|0|0.0|100
0|2021-03-15|1515.0|0|1792.0|0|0.0|0|0.0|100
0|2021-03-16|1516.0|0|1795.0|0|0.0|0|0.0|100
0|2021-03-17|1516.0|0|1795.0|0|0.0|0|0.0|100
0|2021-03-18|1521.0|0|1798.0|0|0.0|0|0.0|100
0|2021-03-19|1530.0|0|1805.0|0|0.0|0|0.0|100
0|2021-03-20|1539.0|0|1814.0|0|0.0|0|0.0|100
0|2021-03-21|1545.0|0|1821.0|0|0.0|0|0.0|100
0|2021-03-22|1545.0|0|1824.0|0|0.0|0|0.0|100
0|2021-03-23|1547.0|0|1825.0|0|0.0|0|0.0|100
0|2021-03-24|1548.0|0|1827.0|0|0.0|0|0.0|100
0|2021-03-25|1556.0|0|1831.0|0|0.0|0|0.0|100
0|2021-03-26|1566.0|0|1840.0|0|0.0|0|0.0|100
0|2021-03-27|1572.0|0|1848.0|0|0.0|0|0.0|100
0|2021-03-28|1598.0|0|1864.0|0|0.0|0|0.0|100
0|2021-03-29|1615.0|0|1886.0|0|0.0|0|0.0|100
0|2021-03-30|1625.0|0|1899.0|0|0.0|0|0.0|100
0|2021-03-31|1635.0|0|1909.0|0|0.0|0|0.0|100
0|2021-04-01|1654.0|0|1924.0|0|0.0|0|0.0|100
0|2021-04-02|1667.0|0|1940.0|0|0.0|0|0.0|100
0|2021-04-03|1679.0|0|1952.0|0|0.0|0|0.0|100
0|2021-04-04|1687.0|0|1962.0|0|0.0|0|0.0|100
0|2021-04-05|1687.0|0|1968.0|0|0.0|0|0.0|100
0|2021-04-06|1694.0|0|1971.0|0|0.0|0|0.0|100
0|2021-04-07|1700.0|0|1976.0|0|0.0|0|0.0|100
0|2021-04-08|1739.0|0|1999.0|0|0.0|0|0.0|100
0|2021-04-09|1768.0|0|2033.0|0|0.0|0|0.0|100
0|2021-04-10|1802.0|0|2064.0|0|0.0|0|0.0|100
0|2021-04-11|1828.0|0|2094.0|0|0.0|0|0.0|100
0|2021-04-12|1866.0|0|2126.0|0|0.0|0|0.0|100
0|2021-04-13|1878.0|0|2151.0|0|0.0|0|0.0|100
0|2021-04-14|1884.0|0|2160.0|0|0.0|0|0.0|100
0|2021-04-15|1914.0|0|2178.0|0|0.0|0|0.0|100
0|2021-04-16|1950.0|0|2193.0|0|0.0|0|0.0|100
0|2021-04-17|1987.0|0|2229.0|0|0.0|0|0.0|100
0|2021-04-18|2003.0|0|2266.0|0|0.0|0|0.0|100
0|2021-04-19|2028.0|0|2282.0|0|0.0|0|0.0|100
0|2021-04-20|2039.0|0|2307.0|0|0.0|0|0.0|100
0|2021-04-21|2048.0|0|2318.0|0|0.0|0|0.0|100
0|2021-04-22|2077.0|0|2327.0|0|0.0|0|0.0|100
0|2021-04-23|2089.0|0|2356.0|0|0.0|0|0.0|100
0|2021-04-24|2109.0|0|2368.0|0|0.0|0|0.0|100
0|2021-04-25|2121.0|0|2388.0|0|0.0|0|0.0|100
0|2021-04-26|2140.0|0|2400.0|0|0.0|0|0.0|100
0|2021-04-27|2146.0|0|2419.0|0|0.0|0|0.0|100
0|2021-04-28|2149.0|0|2425.0|0|0.0|0|0.0|100
0|2021-04-29|2168.0|0|2428.0|0|0.0|0|0.0|100
0|2021-04-30|2175.0|0|2447.0|0|0.0|0|0.0|100
0|2021-05-01|2183.0|0|2454.0|0|0.0|0|0.0|100
0|2021-05-02|2187.0|0|2462.0|0|0.0|0|0.0|100
0|2021-05-03|2199.0|0|2466.0|0|0.0|0|0.0|100
0|2021-05-04|2203.0|0|2478.0|0|0.0|0|0.0|100
0|2021-05-05|2205.0|0|2482.0|0|0.0|0|0.0|100
0|2021-05-06|2212.0|0|2484.0|0|0.0|0|0.0|100
0|2021-05-07|2213.0|0|2491.0|0|0.0|0|0.0|100
0|2021-05-08|2218.0|0|2492.0|0|0.0|0|0.0|100
0|2021-05-09|2222.0|0|2497.0|0|0.0|0|0.0|100
0|2021-05-10|2229.0|0|2501.0|0|0.0|0|0.0|100
0|2021-05-11|2229.0|0|2508.0|0|0.0|0|0.0|100
0|2021-05-12|2231.0|0|2509.0|0|0.0|0|0.0|100
0|2021-05-13|2233.0|0|2510.0|0|0.0|0|0.0|100
0|2021-05-14|2238.0|0|2512.0|0|0.0|0|0.0|100
0|2021-05-15|2239.0|0|2517.0|0|0.0|0|0.0|100
0|2021-05-16|2242.0|0|2518.0|0|0.0|0|0.0|100
0|2021-05-17|2244.0|0|2521.0|0|0.0|0|0.0|100
0|2021-05-18|2244.0|0|2523.0|0|0.0|0|0.0|100
0|2021-05-19|2244.0|0|2523.0|0|0.0|0|0.0|100
0|2021-05-20|2244.0|0|2523.0|0|0.0|0|0.0|100
0|2021-05-21|2245.0|0|2523.0|0|0.0|0|0.0|100
0|2021-05-22|2247.0|0|2524.0|0|0.0|0|0.0|100
0|2021-05-23|2247.0|0|2526.0|0|0.0|0|0.0|100
0|2021-05-24|2249.0|0|2526.0|0|0.0|0|0.0|100
0|2021-05-25|2249.0|0|2528.0|0|0.0|0|0.0|100
0|2021-05-26|2250.0|0|2528.0|0|0.0|0|0.0|100
0|2021-05-27|2249.0|0|2529.0|0|0.0|0|0.0|100
0|2021-05-28|2249.0|0|2528.0|0|0.0|0|0.0|100
0|2021-05-29|2249.0|0|2528.0|0|0.0|0|0.0|100
0|2021-05-30|2249.0|0|2528.0|0|0.0|0|0.0|100
0|2021-05-31|2251.0|0|2529.0|0|0.0|0|0.0|100
0|2021-06-01|2251.0|0|2530.0|0|0.0|0|0.0|100
0|2021-06-02|2251.0|0|2530.0|0|0.0|0|0.0|100
0|2021-06-03|2253.0|0|2530.0|0|0.0|0|0.0|100
0|2021-06-04|2253.0|0|2532.0|0|0.0|0|0.0|100
0|2021-06-05|2253.0|0|2532.0|0|0.0|0|0.0|100
0|2021-06-06|2254.0|0|2532.0|0|0.0|0|0.0|100
0|2021-06-07|2258.0|0|2533.0|0|0.0|0|0.0|100
0|2021-06-08|2258.0|0|2537.0|0|0.0|0|0.0|100
0|2021-06-09|2258.0|0|2537.0|0|0.0|0|0.0|100
0|2021-06-10|2259.0|0|2538.0|0|0.0|0|0.0|100
0|2021-06-11|2260.0|0|2539.0|0|0.0|0|0.0|100
0|2021-06-12|2260.0|0|2539.0|0|0.0|0|0.0|100
0|2021-06-13|2261.0|0|2539.0|0|0.0|0|0.0|100
0|2021-06-14|2261.0|0|2540.0|0|0.0|0|0.0|100
0|2021-06-15|2261.0|0|2540.0|0|0.0|0|0.0|100
0|2021-06-16|2261.0|0|2540.0|0|0.0|0|0.0|100
0|2021-06-17|2261.0|0|2540.0|0|0.0|0|0.0|100
0|2021-06-18|2261.0|0|2540.0|0|0.0|0|0.0|100
0|2021-06-19|2262.0|0|2540.0|0|0.0|0|0.0|100
0|2021-06-20|2262.0|0|2541.0|0|0.0|0|0.0|100
0|2021-06-21|2262.0|0|2541.0|0|0.0|0|0.0|100
0|2021-06-22|2262.0|0|2541.0|0|0.0|0|0.0|100
0|2021-06-23|2262.0|0|2541.0|0|0.0|0|0.0|100
0|2021-06-24|2263.0|0|2541.0|0|0.0|0|0.0|100
0|2021-06-25|2263.0|0|2542.0|0|0.0|0|0.0|100
0|2021-06-26|2263.0|0|2542.0|0|0.0|0|0.0|100
0|2021-06-27|2263.0|0|2542.0|0|0.0|0|0.0|100
0|2021-06-28|2263.0|0|2542.0|0|0.0|0|0.0|100
0|2021-06-29|2263.0|0|2542.0|0|0.0|0|0.0|100
0|2021-06-30|2263.0|0|2542.0|0|0.0|0|0.0|100
0|2021-07-01|2262.0|0|2542.0|0|0.0|0|0.0|100
0|2021-07-02|2263.0|0|2541.0|0|0.0|0|0.0|100
0|2021-07-03|2264.0|0|2542.0|0|0.0|0|0.0|100
0|2021-07-04|2264.0|0|2543.0|0|0.0|0|0.0|100
0|2021-07-05|2264.0|0|2543.0|0|0.0|0|0.0|100
0|2021-07-06|2264.0|0|2543.0|0|0.0|0|0.0|100
0|2021-07-07|2264.0|0|2543.0|0|0.0|0|0.0|100
0|2021-07-08|2264.0|0|2543.0|0|0.0|0|0.0|100
0|2021-07-09|2264.0|0|2543.0|0|0.0|0|0.0|100
0|2021-07-10|2268.0|0|2543.0|0|0.0|0|0.0|100
0|2021-07-11|2268.0|0|2547.0|0|0.0|0|0.0|100
0|2021-07-12|2270.0|0|2547.0|0|0.0|0|0.0|100
0|2021-07-13|2270.0|0|2549.0|0|0.0|0|0.0|100
0|2021-07-14|2271.0|0|2549.0|0|0.0|0|0.0|100
0|2021-07-15|2272.0|0|2550.0|0|0.0|0|0.0|100
0|2021-07-16|2274.0|0|2551.0|0|0.0|0|0.0|100
0|2021-07-17|2284.0|0|2553.0|0|0.0|0|0.0|100
0|2021-07-18|2284.0|0|2563.0|0|0.0|0|0.0|100
0|2021-07-19|2291.0|0|2563.0|0|0.0|0|0.0|100
0|2021-07-20|2292.0|0|2570.0|0|0.0|0|0.0|100
0|2021-07-21|2295.0|0|2571.0|0|0.0|0|0.0|100
0|2021-07-22|2264.0|0|2574.0|0|0.0|0|0.0|100
0|2021-07-23|2264.0|0|2578.0|0|0.0|0|0.0|100
0|2021-07-24|2264.0|0|2581.0|0|0.0|0|0.0|100
0|2021-07-25|2307.0|0|2585.0|0|0.0|0|0.0|100
0|2021-07-26|2308.0|0|2586.0|0|0.0|0|0.0|100
0|2021-07-27|2308.0|0|2587.0|0|0.0|0|0.0|100
0|2021-07-28|2308.0|0|2587.0|0|0.0|0|0.0|100
0|2021-07-29|2312.0|0|2591.0|0|0.0|0|0.0|100
0|2021-07-30|2312.0|0|2591.0|0|0.0|0|0.0|100
0|2021-07-31|2320.0|0|2595.0|0|0.0|0|0.0|100
0|2021-08-01|2326.0|0|2605.0|0|0.0|0|0.0|100
0|2021-08-02|2329.0|0|2608.0|0|0.0|0|0.0|100
0|2021-08-03|2335.0|0|2611.0|0|0.0|0|0.0|100
0|2021-08-04|2343.0|0|2618.0|0|0.0|0|0.0|100
0|2021-08-05|2347.0|0|2626.0|0|0.0|0|0.0|100
0|2021-08-06|2358.0|0|2637.0|0|0.0|0|0.0|100
0|2021-08-07|2362.0|0|2637.0|0|0.0|0|0.0|100
0|2021-08-08|2366.0|0|2641.0|0|0.0|0|0.0|100
0|2021-08-09|2375.0|0|2650.0|0|0.0|0|0.0|100
0|2021-08-10|2380.0|0|2656.0|0|0.0|0|0.0|100
0|2021-08-11|2392.0|0|2660.0|0|0.0|0|0.0|100
0|2021-08-12|2402.0|0|2673.0|0|0.0|0|0.0|100
0|2021-08-13|2413.0|0|2685.0|0|0.0|0|0.0|100
0|2021-08-14|2420.0|0|2692.0|0|0.0|0|0.0|100
0|2021-08-15|2431.0|0|2702.0|0|0.0|0|0.0|100
0|2021-08-16|2440.0|0|2712.0|0|0.0|0|0.0|100
0|2021-08-17|2441.0|0|2720.0|0|0.0|0|0.0|100
0|2021-08-18|2443.0|0|2721.0|0|0.0|0|0.0|100
0|2021-08-19|2451.0|0|2724.0|0|0.0|0|0.0|100
0|2021-08-20|2470.0|0|2732.0|0|0.0|0|0.0|100
0|2021-08-21|2475.0|0|2749.0|0|0.0|0|0.0|100
0|2021-08-22|2486.0|0|2755.0|0|0.0|0|0.0|100
0|2021-08-23|2489.0|0|2767.0|0|0.0|0|0.0|100
0|2021-08-24|2494.0|0|2768.0|0|0.0|0|0.0|100
0|2021-08-25|2498.0|0|2773.0|0|0.0|0|0.0|100
0|2021-08-26|2504.0|0|2778.0|0|0.0|0|0.0|100
0|2021-08-27|2508.0|0|2785.0|0|0.0|0|0.0|100
0|2021-08-28|2515.0|0|2788.0|0|0.0|0|0.0|100
0|2021-08-29|2522.0|0|2796.0|0|0.0|0|0.0|100
0|2021-08-30|2523.0|0|2802.0|0|0.0|0|0.0|100
0|2021-08-31|2544.0|0|2802.0|0|0.0|0|0.0|100
0|2021-09-01|2552.0|0|2825.0|0|0.0|0|0.0|100
0|2021-09-02|2552.0|0|2831.0|0|0.0|0|0.0|100
0|2021-09-03|2567.0|0|2839.0|0|0.0|0|0.0|100
0|2021-09-04|2576.0|0|2846.0|0|0.0|0|0.0|100
0|2021-09-05|2590.0|0|2860.0|0|0.0|0|0.0|100
0|2021-09-06|2593.0|0|2871.0|0|0.0|0|0.0|100
0|2021-09-07|2595.0|0|2872.0|0|0.0|0|0.0|100
0|2021-09-08|2601.0|0|2877.0|0|0.0|0|0.0|100
0|2021-09-09|2607.0|0|2881.0|0|0.0|0|0.0|100
0|2021-09-10|2621.0|0|2887.0|0|0.0|0|0.0|100
0|2021-09-11|2628.0|0|2901.0|0|0.0|0|0.0|100
0|2021-09-12|2634.0|0|2909.0|0|0.0|0|0.0|100
0|2021-09-13|2637.0|0|2914.0|0|0.0|0|0.0|100
0|2021-09-14|2644.0|0|2916.0|0|0.0|0|0.0|100
0|2021-09-15|2647.0|0|2924.0|0|0.0|0|0.0|100
0|2021-09-16|2651.0|0|2926.0|0|0.0|0|0.0|100
0|2021-09-17|2655.0|0|2931.0|0|0.0|0|0.0|100
0|2021-09-18|2655.0|0|2934.0|0|0.0|0|0.0|100
0|2021-09-19|2659.0|0|2936.0|0|0.0|0|0.0|100
0|2021-09-20|2661.0|0|2939.0|0|0.0|0|0.0|100
0|2021-09-21|2663.0|0|2940.0|0|0.0|0|0.0|100
0|2021-09-22|2667.0|0|2943.0|0|0.0|0|0.0|100
0|2021-09-23|2669.0|0|2946.0|0|0.0|0|0.0|100
0|2021-09-24|2675.0|0|2949.0|0|0.0|0|0.0|100
0|2021-09-25|2676.0|0|2954.0|0|0.0|0|0.0|100
0|2021-09-26|2677.0|0|2955.0|0|0.0|0|0.0|100
0|2021-09-27|2679.0|0|2958.0|0|0.0|0|0.0|100
0|2021-09-28|2684.0|0|2958.0|0|0.0|0|0.0|100
0|2021-09-29|2686.0|0|2965.0|0|0.0|0|0.0|100
0|2021-09-30|2690.0|0|2968.0|0|0.0|0|0.0|100
0|2021-10-01|2692.0|0|2970.0|0|0.0|0|0.0|100
0|2021-10-02|2696.0|0|2971.0|0|0.0|0|0.0|100
0|2021-10-03|2698.0|0|2975.0|0|0.0|0|0.0|100
0|2021-10-04|2699.0|0|2978.0|0|0.0|0|0.0|100
0|2021-10-05|2699.0|0|2978.0|0|0.0|0|0.0|100
0|2021-10-06|2699.0|0|2978.0|0|0.0|0|0.0|100
0|2021-10-07|2699.0|0|2978.0|0|0.0|0|0.0|100
0|2021-10-08|2701.0|0|2979.0|0|0.0|0|0.0|100
0|2021-10-09|2701.0|0|2980.0|0|0.0|0|0.0|100
0|2021-10-10|2702.0|0|2980.0|0|0.0|0|0.0|100
0|2021-10-11|2702.0|0|2981.0|0|0.0|0|0.0|100
0|2021-10-12|2704.0|0|2981.0|0|0.0|0|0.0|100
0|2021-10-13|2704.0|0|2983.0|0|0.0|0|0.0|100
0|2021-10-14|2704.0|0|2983.0|0|0.0|0|0.0|100
0|2021-10-15|2704.0|0|2983.0|0|0.0|0|0.0|100
0|2021-10-16|2705.0|0|2983.0|0|0.0|0|0.0|100
0|2021-10-17|2705.0|0|2984.0|0|0.0|0|0.0|100
0|2021-10-18|2706.0|0|2985.0|0|0.0|0|0.0|100
0|2021-10-19|2706.0|0|2985.0|0|0.0|0|0.0|100
0|2021-10-20|2706.0|0|2985.0|0|0.0|0|0.0|100
0|2021-10-21|2706.0|0|2985.0|0|0.0|0|0.0|100
0|2021-10-22|2707.0|0|2985.0|0|0.0|0|0.0|100
0|2021-10-23|2708.0|0|2987.0|0|0.0|0|0.0|100
0|2021-10-24|2708.0|0|2987.0|0|0.0|0|0.0|100
0|2021-10-25|2709.0|0|2988.0|0|0.0|0|0.0|100
0|2021-10-26|2710.0|0|2988.0|0|0.0|0|0.0|100
0|2021-10-27|2710.0|0|2989.0|0|0.0|0|0.0|100
0|2021-10-28|2710.0|0|2989.0|0|0.0|0|0.0|100
0|2021-10-29|2711.0|0|2990.0|0|0.0|0|0.0|100
0|2021-10-30|2712.0|0|2990.0|0|0.0|0|0.0|100
0|2021-10-31|2714.0|0|2993.0|0|0.0|0|0.0|100
0|2021-11-01|2714.0|0|2993.0|0|0.0|0|0.0|100
0|2021-11-02|2714.0|0|2993.0|0|0.0|0|0.0|100
0|2021-11-03|2716.0|0|2993.0|0|0.0|0|0.0|100
0|2021-11-04|2716.0|0|2995.0|0|0.0|0|0.0|100
0|2021-11-05|2716.0|0|2995.0|0|0.0|0|0.0|100
0|2021-11-06|2719.0|0|2996.0|0|0.0|0|0.0|100
0|2021-11-07|2721.0|0|2998.0|0|0.0|0|0.0|100
0|2021-11-08|2721.0|0|3000.0|0|0.0|0|0.0|100
0|2021-11-09|2721.0|0|3000.0|0|0.0|0|0.0|100
0|2021-11-10|2723.0|0|3000.0|0|0.0|0|0.0|100
0|2021-11-11|2723.0|0|3002.0|0|0.0|0|0.0|100
0|2021-11-12|2728.0|0|3006.0|0|0.0|0|0.0|100
0|2021-11-13|2728.0|0|3007.0|0|0.0|0|0.0|100
0|2021-11-14|2729.0|0|3008.0|0|0.0|0|0.0|100
0|2021-11-15|2729.0|0|3008.0|0|0.0|0|0.0|100
0|2021-11-16|2729.0|0|3008.0|0|0.0|0|0.0|100
0|2021-11-17|2731.0|0|3010.0|0|0.0|0|0.0|100
0|2021-11-18|2732.0|0|3011.0|0|0.0|0|0.0|100
0|2021-11-19|2737.0|0|3016.0|0|0.0|0|0.0|100
0|2021-11-20|2738.0|0|3017.0|0|0.0|0|0.0|100
0|2021-11-21|2742.0|0|3021.0|0|0.0|0|0.0|100
0|2021-11-22|2742.0|0|3021.0|0|0.0|0|0.0|100
0|2021-11-23|2742.0|0|3021.0|0|0.0|0|0.0|100
0|2021-11-24|2745.0|0|3024.0|0|0.0|0|0.0|100
0|2021-11-25|2748.0|0|3027.0|0|0.0|0|0.0|100
0|2021-11-26|2748.0|0|3027.0|0|0.0|0|0.0|100
0|2021-11-27|2749.0|0|3028.0|0|0.0|0|0.0|100
0|2021-11-28|2750.0|0|3029.0|0|0.0|0|0.0|100
0|2021-11-29|2756.0|0|3035.0|0|0.0|0|0.0|100
0|2021-11-30|2756.0|0|3035.0|0|0.0|0|0.0|100
0|2021-12-01|2759.0|0|3038.0|0|0.0|0|0.0|100
0|2021-12-02|2764.0|0|3043.0|0|0.0|0|0.0|100
0|2021-12-03|2764.0|0|3043.0|0|0.0|0|0.0|100
0|2021-12-04|2766.0|0|3045.0|0|0.0|0|0.0|100
0|2021-12-05|2767.0|0|3046.0|0|0.0|0|0.0|100
0|2021-12-06|2767.0|0|3046.0|0|0.0|0|0.0|100
0|2021-12-07|2768.0|0|3047.0|0|0.0|0|0.0|100
0|2021-12-08|2771.0|0|3050.0|0|0.0|0|0.0|100
0|2021-12-09|2771.0|0|3050.0|0|0.0|0|0.0|100
0|2021-12-10|2773.0|0|3052.0|0|0.0|0|0.0|100
0|2021-12-11|2773.0|0|3052.0|0|0.0|0|0.0|100
0|2021-12-12|2775.0|0|3054.0|0|0.0|0|0.0|100
0|2021-12-13|2775.0|0|3054.0|0|0.0|0|0.0|100
0|2021-12-14|2778.0|0|3057.0|0|0.0|0|0.0|100
0|2021-12-15|2778.0|0|3057.0|0|0.0|0|0.0|100
0|2021-12-16|2784.0|0|3063.0|0|0.0|0|0.0|100
0|2021-12-17|2797.0|0|3076.0|0|0.0|0|0.0|100
0|2021-12-18|2809.0|0|3088.0|0|0.0|0|0.0|100
0|2021-12-19|2831.0|0|3110.0|0|0.0|0|0.0|100
0|2021-12-20|2844.0|0|3123.0|0|0.0|0|0.0|100
0|2021-12-21|2852.0|0|3131.0|0|0.0|0|0.0|100
0|2021-12-22|2884.0|0|3163.0|0|0.0|0|0.0|100
0|2021-12-23|2937.0|0|3216.0|0|0.0|0|0.0|100
0|2021-12-24|2937.0|0|3216.0|0|0.0|0|0.0|100
0|2021-12-25|3106.0|0|3385.0|0|0.0|0|0.0|100
0|2021-12-26|3196.0|0|3475.0|0|0.0|0|0.0|100
0|2021-12-27|3235.0|0|3514.0|0|0.0|0|0.0|100
0|2021-12-28|3256.0|0|3535.0|0|0.0|0|0.0|100
0|2021-12-29|3345.0|0|3624.0|0|0.0|0|0.0|100
0|2021-12-30|3499.0|0|3778.0|0|0.0|0|0.0|100
0|2021-12-31|3642.0|0|3921.0|0|0.0|0|0.0|100
0|2022-01-01|3642.0|0|3921.0|0|0.0|0|0.0|100
0|2022-01-02|3929.0|0|4208.0|0|0.0|0|0.0|100
0|2022-01-03|3985.0|0|4264.0|0|0.0|0|0.0|100
0|2022-01-04|4007.0|0|4286.0|0|0.0|0|0.0|100
0|2022-01-05|4086.0|0|4365.0|0|0.0|0|0.0|100
0|2022-01-06|4226.0|0|4505.0|0|0.0|0|0.0|100
0|2022-01-07|4354.0|0|4633.0|0|0.0|0|0.0|100
0|2022-01-08|4485.0|0|4764.0|0|0.0|0|0.0|100
0|2022-01-09|4564.0|0|4843.0|0|0.0|0|0.0|100
0|2022-01-10|4615.0|0|4894.0|0|0.0|0|0.0|100
0|2022-01-11|4688.0|0|4967.0|0|0.0|0|0.0|100
0|2022-01-12|4744.0|0|5023.0|0|0.0|0|0.0|100
0|2022-01-13|4867.0|0|5146.0|0|0.0|0|0.0|100
0|2022-01-14|4994.0|0|5273.0|0|0.0|0|0.0|100
0|2022-01-15|5095.0|0|5374.0|0|0.0|0|0.0|100
0|2022-01-16|5159.0|0|5438.0|0|0.0|0|0.0|100
0|2022-01-17|5207.0|0|0.0|100|0.0|0|0.0|100
