|dates|Naranjito_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Naranjito_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Naranjito_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Naranjito_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Naranjito_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Naranjito_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Naranjito_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Naranjito_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-04|1048.0|0|1531.0|0|0.0|0|0.0|100
0|2021-02-05|1048.0|0|1531.0|0|0.0|0|0.0|100
0|2021-02-06|1050.0|0|1533.0|0|0.0|0|0.0|100
0|2021-02-07|1057.0|0|1540.0|0|0.0|0|0.0|100
0|2021-02-08|1057.0|0|1540.0|0|0.0|0|0.0|100
0|2021-02-09|1058.0|0|1541.0|0|0.0|0|0.0|100
0|2021-02-10|1059.0|0|1542.0|0|0.0|0|0.0|100
0|2021-02-11|1060.0|0|1543.0|0|0.0|0|0.0|100
0|2021-02-12|1061.0|0|1544.0|0|0.0|0|0.0|100
0|2021-02-13|1067.0|0|1550.0|0|0.0|0|0.0|100
0|2021-02-14|1067.0|0|1550.0|0|0.0|0|0.0|100
0|2021-02-15|1069.0|0|1552.0|0|0.0|0|0.0|100
0|2021-02-16|1085.0|0|1568.0|0|0.0|0|0.0|100
0|2021-02-17|1085.0|0|1568.0|0|0.0|0|0.0|100
0|2021-02-18|1085.0|0|1568.0|0|0.0|0|0.0|100
0|2021-02-19|1087.0|0|1570.0|0|0.0|0|0.0|100
0|2021-02-20|1088.0|0|1571.0|0|0.0|0|0.0|100
0|2021-02-21|1092.0|0|1575.0|0|0.0|0|0.0|100
0|2021-02-22|1093.0|0|1576.0|0|0.0|0|0.0|100
0|2021-02-23|1095.0|0|1578.0|0|0.0|0|0.0|100
0|2021-02-24|1095.0|0|1578.0|0|0.0|0|0.0|100
0|2021-02-25|1095.0|0|1578.0|0|0.0|0|0.0|100
0|2021-02-26|1100.0|0|1583.0|0|0.0|0|0.0|100
0|2021-02-27|1102.0|0|1585.0|0|0.0|0|0.0|100
0|2021-02-28|1104.0|0|1587.0|0|0.0|0|0.0|100
0|2021-03-01|1105.0|0|1588.0|0|0.0|0|0.0|100
0|2021-03-02|1106.0|0|1589.0|0|0.0|0|0.0|100
0|2021-03-03|1105.0|0|1588.0|0|0.0|0|0.0|100
0|2021-03-04|1106.0|0|1589.0|0|0.0|0|0.0|100
0|2021-03-05|1106.0|0|1589.0|0|0.0|0|0.0|100
0|2021-03-06|1107.0|0|1590.0|0|0.0|0|0.0|100
0|2021-03-07|1107.0|0|1594.0|0|0.0|0|0.0|100
0|2021-03-08|1107.0|0|1598.0|0|0.0|0|0.0|100
0|2021-03-09|1115.0|0|1598.0|0|0.0|0|0.0|100
0|2021-03-10|1116.0|0|1599.0|0|0.0|0|0.0|100
0|2021-03-11|1117.0|0|1600.0|0|0.0|0|0.0|100
0|2021-03-12|1122.0|0|1603.0|0|0.0|0|0.0|100
0|2021-03-13|1126.0|0|1607.0|0|0.0|0|0.0|100
0|2021-03-14|1127.0|0|1610.0|0|0.0|0|0.0|100
0|2021-03-15|1130.0|0|1612.0|0|0.0|0|0.0|100
0|2021-03-16|1130.0|0|1613.0|0|0.0|0|0.0|100
0|2021-03-17|1130.0|0|1613.0|0|0.0|0|0.0|100
0|2021-03-18|1135.0|0|1616.0|0|0.0|0|0.0|100
0|2021-03-19|1136.0|0|1619.0|0|0.0|0|0.0|100
0|2021-03-20|1138.0|0|1620.0|0|0.0|0|0.0|100
0|2021-03-21|1143.0|0|1624.0|0|0.0|0|0.0|100
0|2021-03-22|1144.0|0|1627.0|0|0.0|0|0.0|100
0|2021-03-23|1145.0|0|1628.0|0|0.0|0|0.0|100
0|2021-03-24|1145.0|0|1628.0|0|0.0|0|0.0|100
0|2021-03-25|1146.0|0|1629.0|0|0.0|0|0.0|100
0|2021-03-26|1148.0|0|1630.0|0|0.0|0|0.0|100
0|2021-03-27|1152.0|0|1633.0|0|0.0|0|0.0|100
0|2021-03-28|1156.0|0|1637.0|0|0.0|0|0.0|100
0|2021-03-29|1160.0|0|1641.0|0|0.0|0|0.0|100
0|2021-03-30|1162.0|0|1644.0|0|0.0|0|0.0|100
0|2021-03-31|1166.0|0|1647.0|0|0.0|0|0.0|100
0|2021-04-01|1175.0|0|1654.0|0|0.0|0|0.0|100
0|2021-04-02|1181.0|0|1661.0|0|0.0|0|0.0|100
0|2021-04-03|1195.0|0|1671.0|0|0.0|0|0.0|100
0|2021-04-04|1206.0|0|1684.0|0|0.0|0|0.0|100
0|2021-04-05|1206.0|0|1691.0|0|0.0|0|0.0|100
0|2021-04-06|1215.0|0|1695.0|0|0.0|0|0.0|100
0|2021-04-07|1227.0|0|1704.0|0|0.0|0|0.0|100
0|2021-04-08|1247.0|0|1720.0|0|0.0|0|0.0|100
0|2021-04-09|1262.0|0|1738.0|0|0.0|0|0.0|100
0|2021-04-10|1282.0|0|1755.0|0|0.0|0|0.0|100
0|2021-04-11|1308.0|0|1778.0|0|0.0|0|0.0|100
0|2021-04-12|1325.0|0|1800.0|0|0.0|0|0.0|100
0|2021-04-13|1334.0|0|1813.0|0|0.0|0|0.0|100
0|2021-04-14|1336.0|0|1818.0|0|0.0|0|0.0|100
0|2021-04-15|1351.0|0|1827.0|0|0.0|0|0.0|100
0|2021-04-16|1374.0|0|1834.0|0|0.0|0|0.0|100
0|2021-04-17|1385.0|0|1857.0|0|0.0|0|0.0|100
0|2021-04-18|1403.0|0|1868.0|0|0.0|0|0.0|100
0|2021-04-19|1413.0|0|1886.0|0|0.0|0|0.0|100
0|2021-04-20|1416.0|0|1896.0|0|0.0|0|0.0|100
0|2021-04-21|1429.0|0|1899.0|0|0.0|0|0.0|100
0|2021-04-22|1444.0|0|1912.0|0|0.0|0|0.0|100
0|2021-04-23|1461.0|0|1927.0|0|0.0|0|0.0|100
0|2021-04-24|1471.0|0|1944.0|0|0.0|0|0.0|100
0|2021-04-25|1490.0|0|1954.0|0|0.0|0|0.0|100
0|2021-04-26|1498.0|0|1973.0|0|0.0|0|0.0|100
0|2021-04-27|1500.0|0|1981.0|0|0.0|0|0.0|100
0|2021-04-28|1505.0|0|1983.0|0|0.0|0|0.0|100
0|2021-04-29|1510.0|0|1988.0|0|0.0|0|0.0|100
0|2021-04-30|1516.0|0|1993.0|0|0.0|0|0.0|100
0|2021-05-01|1524.0|0|1999.0|0|0.0|0|0.0|100
0|2021-05-02|1528.0|0|2007.0|0|0.0|0|0.0|100
0|2021-05-03|1529.0|0|2011.0|0|0.0|0|0.0|100
0|2021-05-04|1530.0|0|2012.0|0|0.0|0|0.0|100
0|2021-05-05|1531.0|0|2013.0|0|0.0|0|0.0|100
0|2021-05-06|1534.0|0|2014.0|0|0.0|0|0.0|100
0|2021-05-07|1539.0|0|2017.0|0|0.0|0|0.0|100
0|2021-05-08|1546.0|0|2022.0|0|0.0|0|0.0|100
0|2021-05-09|1547.0|0|2029.0|0|0.0|0|0.0|100
0|2021-05-10|1547.0|0|2030.0|0|0.0|0|0.0|100
0|2021-05-11|1547.0|0|2030.0|0|0.0|0|0.0|100
0|2021-05-12|1547.0|0|2030.0|0|0.0|0|0.0|100
0|2021-05-13|1551.0|0|2030.0|0|0.0|0|0.0|100
0|2021-05-14|1553.0|0|2034.0|0|0.0|0|0.0|100
0|2021-05-15|1554.0|0|2036.0|0|0.0|0|0.0|100
0|2021-05-16|1555.0|0|2037.0|0|0.0|0|0.0|100
0|2021-05-17|1555.0|0|2038.0|0|0.0|0|0.0|100
0|2021-05-18|1555.0|0|2038.0|0|0.0|0|0.0|100
0|2021-05-19|1556.0|0|2038.0|0|0.0|0|0.0|100
0|2021-05-20|1556.0|0|2039.0|0|0.0|0|0.0|100
0|2021-05-21|1556.0|0|2039.0|0|0.0|0|0.0|100
0|2021-05-22|1556.0|0|2039.0|0|0.0|0|0.0|100
0|2021-05-23|1557.0|0|2039.0|0|0.0|0|0.0|100
0|2021-05-24|1557.0|0|2040.0|0|0.0|0|0.0|100
0|2021-05-25|1557.0|0|2040.0|0|0.0|0|0.0|100
0|2021-05-26|1557.0|0|2040.0|0|0.0|0|0.0|100
0|2021-05-27|1557.0|0|2040.0|0|0.0|0|0.0|100
0|2021-05-28|1557.0|0|2040.0|0|0.0|0|0.0|100
0|2021-05-29|1557.0|0|2040.0|0|0.0|0|0.0|100
0|2021-05-30|1557.0|0|2040.0|0|0.0|0|0.0|100
0|2021-05-31|1558.0|0|2040.0|0|0.0|0|0.0|100
0|2021-06-01|1558.0|0|2041.0|0|0.0|0|0.0|100
0|2021-06-02|1558.0|0|2041.0|0|0.0|0|0.0|100
0|2021-06-03|1558.0|0|2041.0|0|0.0|0|0.0|100
0|2021-06-04|1558.0|0|2041.0|0|0.0|0|0.0|100
0|2021-06-05|1558.0|0|2041.0|0|0.0|0|0.0|100
0|2021-06-06|1559.0|0|2041.0|0|0.0|0|0.0|100
0|2021-06-07|1559.0|0|2042.0|0|0.0|0|0.0|100
0|2021-06-08|1559.0|0|2042.0|0|0.0|0|0.0|100
0|2021-06-09|1559.0|0|2042.0|0|0.0|0|0.0|100
0|2021-06-10|1559.0|0|2042.0|0|0.0|0|0.0|100
0|2021-06-11|1560.0|0|2041.0|0|0.0|0|0.0|100
0|2021-06-12|1560.0|0|2043.0|0|0.0|0|0.0|100
0|2021-06-13|1562.0|0|2043.0|0|0.0|0|0.0|100
0|2021-06-14|1562.0|0|2045.0|0|0.0|0|0.0|100
0|2021-06-15|1562.0|0|2045.0|0|0.0|0|0.0|100
0|2021-06-16|1564.0|0|2045.0|0|0.0|0|0.0|100
0|2021-06-17|1564.0|0|2047.0|0|0.0|0|0.0|100
0|2021-06-18|1565.0|0|2047.0|0|0.0|0|0.0|100
0|2021-06-19|1565.0|0|2048.0|0|0.0|0|0.0|100
0|2021-06-20|1565.0|0|2048.0|0|0.0|0|0.0|100
0|2021-06-21|1565.0|0|2048.0|0|0.0|0|0.0|100
0|2021-06-22|1565.0|0|2048.0|0|0.0|0|0.0|100
0|2021-06-23|1565.0|0|2048.0|0|0.0|0|0.0|100
0|2021-06-24|1565.0|0|2048.0|0|0.0|0|0.0|100
0|2021-06-25|1565.0|0|2048.0|0|0.0|0|0.0|100
0|2021-06-26|1565.0|0|2048.0|0|0.0|0|0.0|100
0|2021-06-27|1565.0|0|2048.0|0|0.0|0|0.0|100
0|2021-06-28|1565.0|0|2048.0|0|0.0|0|0.0|100
0|2021-06-29|1565.0|0|2048.0|0|0.0|0|0.0|100
0|2021-06-30|1565.0|0|2048.0|0|0.0|0|0.0|100
0|2021-07-01|1564.0|0|2048.0|0|0.0|0|0.0|100
0|2021-07-02|1564.0|0|2047.0|0|0.0|0|0.0|100
0|2021-07-03|1565.0|0|2047.0|0|0.0|0|0.0|100
0|2021-07-04|1566.0|0|2048.0|0|0.0|0|0.0|100
0|2021-07-05|1566.0|0|2049.0|0|0.0|0|0.0|100
0|2021-07-06|1566.0|0|2049.0|0|0.0|0|0.0|100
0|2021-07-07|1566.0|0|2049.0|0|0.0|0|0.0|100
0|2021-07-08|1568.0|0|2049.0|0|0.0|0|0.0|100
0|2021-07-09|1568.0|0|2051.0|0|0.0|0|0.0|100
0|2021-07-10|1568.0|0|2051.0|0|0.0|0|0.0|100
0|2021-07-11|1568.0|0|2051.0|0|0.0|0|0.0|100
0|2021-07-12|1573.0|0|2051.0|0|0.0|0|0.0|100
0|2021-07-13|1573.0|0|2056.0|0|0.0|0|0.0|100
0|2021-07-14|1573.0|0|2056.0|0|0.0|0|0.0|100
0|2021-07-15|1574.0|0|2056.0|0|0.0|0|0.0|100
0|2021-07-16|1574.0|0|2057.0|0|0.0|0|0.0|100
0|2021-07-17|1574.0|0|2057.0|0|0.0|0|0.0|100
0|2021-07-18|1575.0|0|2057.0|0|0.0|0|0.0|100
0|2021-07-19|1575.0|0|2058.0|0|0.0|0|0.0|100
0|2021-07-20|1576.0|0|2058.0|0|0.0|0|0.0|100
0|2021-07-21|1576.0|0|2059.0|0|0.0|0|0.0|100
0|2021-07-22|1568.0|0|2059.0|0|0.0|0|0.0|100
0|2021-07-23|1568.0|0|2060.0|0|0.0|0|0.0|100
0|2021-07-24|1568.0|0|2060.0|0|0.0|0|0.0|100
0|2021-07-25|1579.0|0|2061.0|0|0.0|0|0.0|100
0|2021-07-26|1585.0|0|2067.0|0|0.0|0|0.0|100
0|2021-07-27|1585.0|0|2068.0|0|0.0|0|0.0|100
0|2021-07-28|1587.0|0|2069.0|0|0.0|0|0.0|100
0|2021-07-29|1588.0|0|2071.0|0|0.0|0|0.0|100
0|2021-07-30|1588.0|0|2071.0|0|0.0|0|0.0|100
0|2021-07-31|1594.0|0|2072.0|0|0.0|0|0.0|100
0|2021-08-01|1596.0|0|2078.0|0|0.0|0|0.0|100
0|2021-08-02|1598.0|0|2079.0|0|0.0|0|0.0|100
0|2021-08-03|1600.0|0|2081.0|0|0.0|0|0.0|100
0|2021-08-04|1604.0|0|2084.0|0|0.0|0|0.0|100
0|2021-08-05|1606.0|0|2089.0|0|0.0|0|0.0|100
0|2021-08-06|1617.0|0|2096.0|0|0.0|0|0.0|100
0|2021-08-07|1623.0|0|2104.0|0|0.0|0|0.0|100
0|2021-08-08|1636.0|0|2109.0|0|0.0|0|0.0|100
0|2021-08-09|1640.0|0|2122.0|0|0.0|0|0.0|100
0|2021-08-10|1643.0|0|2124.0|0|0.0|0|0.0|100
0|2021-08-11|1652.0|0|2127.0|0|0.0|0|0.0|100
0|2021-08-12|1660.0|0|2136.0|0|0.0|0|0.0|100
0|2021-08-13|1663.0|0|2144.0|0|0.0|0|0.0|100
0|2021-08-14|1674.0|0|2148.0|0|0.0|0|0.0|100
0|2021-08-15|1682.0|0|2157.0|0|0.0|0|0.0|100
0|2021-08-16|1685.0|0|2167.0|0|0.0|0|0.0|100
0|2021-08-17|1685.0|0|2168.0|0|0.0|0|0.0|100
0|2021-08-18|1687.0|0|2169.0|0|0.0|0|0.0|100
0|2021-08-19|1700.0|0|2170.0|0|0.0|0|0.0|100
0|2021-08-20|1708.0|0|2183.0|0|0.0|0|0.0|100
0|2021-08-21|1714.0|0|2194.0|0|0.0|0|0.0|100
0|2021-08-22|1722.0|0|2200.0|0|0.0|0|0.0|100
0|2021-08-23|1724.0|0|2206.0|0|0.0|0|0.0|100
0|2021-08-24|1725.0|0|2207.0|0|0.0|0|0.0|100
0|2021-08-25|1738.0|0|2217.0|0|0.0|0|0.0|100
0|2021-08-26|1747.0|0|2226.0|0|0.0|0|0.0|100
0|2021-08-27|1749.0|0|2231.0|0|0.0|0|0.0|100
0|2021-08-28|1757.0|0|2236.0|0|0.0|0|0.0|100
0|2021-08-29|1763.0|0|2243.0|0|0.0|0|0.0|100
0|2021-08-30|1765.0|0|2248.0|0|0.0|0|0.0|100
0|2021-08-31|1788.0|0|2248.0|0|0.0|0|0.0|100
0|2021-09-01|1798.0|0|2279.0|0|0.0|0|0.0|100
0|2021-09-02|1798.0|0|2281.0|0|0.0|0|0.0|100
0|2021-09-03|1806.0|0|2286.0|0|0.0|0|0.0|100
0|2021-09-04|1810.0|0|2291.0|0|0.0|0|0.0|100
0|2021-09-05|1815.0|0|2293.0|0|0.0|0|0.0|100
0|2021-09-06|1817.0|0|2300.0|0|0.0|0|0.0|100
0|2021-09-07|1820.0|0|2300.0|0|0.0|0|0.0|100
0|2021-09-08|1827.0|0|2303.0|0|0.0|0|0.0|100
0|2021-09-09|1839.0|0|2311.0|0|0.0|0|0.0|100
0|2021-09-10|1847.0|0|2323.0|0|0.0|0|0.0|100
0|2021-09-11|1855.0|0|2335.0|0|0.0|0|0.0|100
0|2021-09-12|1856.0|0|2339.0|0|0.0|0|0.0|100
0|2021-09-13|1860.0|0|2342.0|0|0.0|0|0.0|100
0|2021-09-14|1864.0|0|2343.0|0|0.0|0|0.0|100
0|2021-09-15|1865.0|0|2347.0|0|0.0|0|0.0|100
0|2021-09-16|1869.0|0|2350.0|0|0.0|0|0.0|100
0|2021-09-17|1869.0|0|2352.0|0|0.0|0|0.0|100
0|2021-09-18|1867.0|0|2352.0|0|0.0|0|0.0|100
0|2021-09-19|1869.0|0|2352.0|0|0.0|0|0.0|100
0|2021-09-20|1869.0|0|2352.0|0|0.0|0|0.0|100
0|2021-09-21|1872.0|0|2352.0|0|0.0|0|0.0|100
0|2021-09-22|1872.0|0|2355.0|0|0.0|0|0.0|100
0|2021-09-23|1874.0|0|2355.0|0|0.0|0|0.0|100
0|2021-09-24|1878.0|0|2357.0|0|0.0|0|0.0|100
0|2021-09-25|1879.0|0|2362.0|0|0.0|0|0.0|100
0|2021-09-26|1879.0|0|2362.0|0|0.0|0|0.0|100
0|2021-09-27|1880.0|0|2363.0|0|0.0|0|0.0|100
0|2021-09-28|1881.0|0|2363.0|0|0.0|0|0.0|100
0|2021-09-29|1884.0|0|2364.0|0|0.0|0|0.0|100
0|2021-09-30|1885.0|0|2368.0|0|0.0|0|0.0|100
0|2021-10-01|1886.0|0|2368.0|0|0.0|0|0.0|100
0|2021-10-02|1886.0|0|2369.0|0|0.0|0|0.0|100
0|2021-10-03|1889.0|0|2371.0|0|0.0|0|0.0|100
0|2021-10-04|1889.0|0|2372.0|0|0.0|0|0.0|100
0|2021-10-05|1889.0|0|2372.0|0|0.0|0|0.0|100
0|2021-10-06|1889.0|0|2372.0|0|0.0|0|0.0|100
0|2021-10-07|1887.0|0|2372.0|0|0.0|0|0.0|100
0|2021-10-08|1889.0|0|2372.0|0|0.0|0|0.0|100
0|2021-10-09|1889.0|0|2372.0|0|0.0|0|0.0|100
0|2021-10-10|1889.0|0|2372.0|0|0.0|0|0.0|100
0|2021-10-11|1889.0|0|2372.0|0|0.0|0|0.0|100
0|2021-10-12|1890.0|0|2372.0|0|0.0|0|0.0|100
0|2021-10-13|1889.0|0|2373.0|0|0.0|0|0.0|100
0|2021-10-14|1891.0|0|2372.0|0|0.0|0|0.0|100
0|2021-10-15|1893.0|0|2374.0|0|0.0|0|0.0|100
0|2021-10-16|1893.0|0|2376.0|0|0.0|0|0.0|100
0|2021-10-17|1893.0|0|2376.0|0|0.0|0|0.0|100
0|2021-10-18|1893.0|0|2376.0|0|0.0|0|0.0|100
0|2021-10-19|1893.0|0|2376.0|0|0.0|0|0.0|100
0|2021-10-20|1895.0|0|2377.0|0|0.0|0|0.0|100
0|2021-10-21|1895.0|0|2378.0|0|0.0|0|0.0|100
0|2021-10-22|1895.0|0|2378.0|0|0.0|0|0.0|100
0|2021-10-23|1895.0|0|2378.0|0|0.0|0|0.0|100
0|2021-10-24|1895.0|0|2378.0|0|0.0|0|0.0|100
0|2021-10-25|1897.0|0|2379.0|0|0.0|0|0.0|100
0|2021-10-26|1897.0|0|2380.0|0|0.0|0|0.0|100
0|2021-10-27|1899.0|0|2381.0|0|0.0|0|0.0|100
0|2021-10-28|1902.0|0|2385.0|0|0.0|0|0.0|100
0|2021-10-29|1904.0|0|2387.0|0|0.0|0|0.0|100
0|2021-10-30|1906.0|0|2389.0|0|0.0|0|0.0|100
0|2021-10-31|1906.0|0|2389.0|0|0.0|0|0.0|100
0|2021-11-01|1906.0|0|2389.0|0|0.0|0|0.0|100
0|2021-11-02|1908.0|0|2389.0|0|0.0|0|0.0|100
0|2021-11-03|1908.0|0|2391.0|0|0.0|0|0.0|100
0|2021-11-04|1912.0|0|2395.0|0|0.0|0|0.0|100
0|2021-11-05|1913.0|0|2395.0|0|0.0|0|0.0|100
0|2021-11-06|1913.0|0|2396.0|0|0.0|0|0.0|100
0|2021-11-07|1913.0|0|2396.0|0|0.0|0|0.0|100
0|2021-11-08|1914.0|0|2397.0|0|0.0|0|0.0|100
0|2021-11-09|1914.0|0|2397.0|0|0.0|0|0.0|100
0|2021-11-10|1915.0|0|2398.0|0|0.0|0|0.0|100
0|2021-11-11|1915.0|0|2398.0|0|0.0|0|0.0|100
0|2021-11-12|1916.0|0|2399.0|0|0.0|0|0.0|100
0|2021-11-13|1917.0|0|2400.0|0|0.0|0|0.0|100
0|2021-11-14|1918.0|0|2401.0|0|0.0|0|0.0|100
0|2021-11-15|1920.0|0|2403.0|0|0.0|0|0.0|100
0|2021-11-16|1920.0|0|2403.0|0|0.0|0|0.0|100
0|2021-11-17|1920.0|0|2403.0|0|0.0|0|0.0|100
0|2021-11-18|1921.0|0|2404.0|0|0.0|0|0.0|100
0|2021-11-19|1923.0|0|2406.0|0|0.0|0|0.0|100
0|2021-11-20|1927.0|0|2410.0|0|0.0|0|0.0|100
0|2021-11-21|1928.0|0|2411.0|0|0.0|0|0.0|100
0|2021-11-22|1928.0|0|2411.0|0|0.0|0|0.0|100
0|2021-11-23|1928.0|0|2411.0|0|0.0|0|0.0|100
0|2021-11-24|1928.0|0|2411.0|0|0.0|0|0.0|100
0|2021-11-25|1928.0|0|2411.0|0|0.0|0|0.0|100
0|2021-11-26|1931.0|0|2414.0|0|0.0|0|0.0|100
0|2021-11-27|1931.0|0|2414.0|0|0.0|0|0.0|100
0|2021-11-28|1932.0|0|2415.0|0|0.0|0|0.0|100
0|2021-11-29|1932.0|0|2415.0|0|0.0|0|0.0|100
0|2021-11-30|1932.0|0|2415.0|0|0.0|0|0.0|100
0|2021-12-01|1932.0|0|2415.0|0|0.0|0|0.0|100
0|2021-12-02|1936.0|0|2419.0|0|0.0|0|0.0|100
0|2021-12-03|1937.0|0|2420.0|0|0.0|0|0.0|100
0|2021-12-04|1938.0|0|2421.0|0|0.0|0|0.0|100
0|2021-12-05|1938.0|0|2421.0|0|0.0|0|0.0|100
0|2021-12-06|1938.0|0|2421.0|0|0.0|0|0.0|100
0|2021-12-07|1938.0|0|2421.0|0|0.0|0|0.0|100
0|2021-12-08|1939.0|0|2422.0|0|0.0|0|0.0|100
0|2021-12-09|1941.0|0|2424.0|0|0.0|0|0.0|100
0|2021-12-10|1942.0|0|2425.0|0|0.0|0|0.0|100
0|2021-12-11|1942.0|0|2425.0|0|0.0|0|0.0|100
0|2021-12-12|1943.0|0|2426.0|0|0.0|0|0.0|100
0|2021-12-13|1943.0|0|2426.0|0|0.0|0|0.0|100
0|2021-12-14|1945.0|0|2428.0|0|0.0|0|0.0|100
0|2021-12-15|1949.0|0|2432.0|0|0.0|0|0.0|100
0|2021-12-16|1953.0|0|2436.0|0|0.0|0|0.0|100
0|2021-12-17|1958.0|0|2441.0|0|0.0|0|0.0|100
0|2021-12-18|1969.0|0|2452.0|0|0.0|0|0.0|100
0|2021-12-19|1994.0|0|2477.0|0|0.0|0|0.0|100
0|2021-12-20|2014.0|0|2497.0|0|0.0|0|0.0|100
0|2021-12-21|2021.0|0|2504.0|0|0.0|0|0.0|100
0|2021-12-22|2066.0|0|2549.0|0|0.0|0|0.0|100
0|2021-12-23|2173.0|0|2656.0|0|0.0|0|0.0|100
0|2021-12-24|2173.0|0|2656.0|0|0.0|0|0.0|100
0|2021-12-25|2369.0|0|2852.0|0|0.0|0|0.0|100
0|2021-12-26|2450.0|0|2933.0|0|0.0|0|0.0|100
0|2021-12-27|2465.0|0|2948.0|0|0.0|0|0.0|100
0|2021-12-28|2483.0|0|2966.0|0|0.0|0|0.0|100
0|2021-12-29|2536.0|0|3019.0|0|0.0|0|0.0|100
0|2021-12-30|2699.0|0|3182.0|0|0.0|0|0.0|100
0|2021-12-31|2835.0|0|3318.0|0|0.0|0|0.0|100
0|2022-01-01|2835.0|0|3318.0|0|0.0|0|0.0|100
0|2022-01-02|3047.0|0|3530.0|0|0.0|0|0.0|100
0|2022-01-03|3067.0|0|3550.0|0|0.0|0|0.0|100
0|2022-01-04|3072.0|0|3555.0|0|0.0|0|0.0|100
0|2022-01-05|3143.0|0|3626.0|0|0.0|0|0.0|100
0|2022-01-06|3315.0|0|3798.0|0|0.0|0|0.0|100
0|2022-01-07|3456.0|0|3939.0|0|0.0|0|0.0|100
0|2022-01-08|3484.0|0|3967.0|0|0.0|0|0.0|100
0|2022-01-09|3514.0|0|3997.0|0|0.0|0|0.0|100
0|2022-01-10|3601.0|0|4084.0|0|0.0|0|0.0|100
0|2022-01-11|3609.0|0|4092.0|0|0.0|0|0.0|100
0|2022-01-12|3656.0|0|4139.0|0|0.0|0|0.0|100
0|2022-01-13|3720.0|0|4203.0|0|0.0|0|0.0|100
0|2022-01-14|3833.0|0|4316.0|0|0.0|0|0.0|100
0|2022-01-15|3891.0|0|4374.0|0|0.0|0|0.0|100
0|2022-01-16|3974.0|0|4457.0|0|0.0|0|0.0|100
0|2022-01-17|4009.0|0|0.0|100|0.0|0|0.0|100
