|dates|Acadia_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Acadia_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Acadia_Louisiana_UnitedStates.NYT_ConfirmedCases.data|Acadia_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|Acadia_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Acadia_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Acadia_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Acadia_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-09|10533.0|0|10533.0|0|249.0|0|0.0|100
0|2021-11-10|10533.0|0|10543.0|0|249.0|0|0.0|100
0|2021-11-11|10543.0|0|10543.0|0|249.0|0|0.0|100
0|2021-11-12|10548.0|0|10548.0|0|249.0|0|0.0|100
0|2021-11-13|10548.0|0|10548.0|0|249.0|0|0.0|100
0|2021-11-14|10548.0|0|10548.0|0|249.0|0|0.0|100
0|2021-11-15|10567.0|0|10567.0|0|250.0|0|0.0|100
0|2021-11-16|10574.0|0|10574.0|0|251.0|0|0.0|100
0|2021-11-17|10581.0|0|10581.0|0|251.0|0|0.0|100
0|2021-11-18|10593.0|0|10593.0|0|251.0|0|0.0|100
0|2021-11-19|10599.0|0|10599.0|0|251.0|0|0.0|100
0|2021-11-20|10599.0|0|10599.0|0|251.0|0|0.0|100
0|2021-11-21|10599.0|0|10599.0|0|251.0|0|0.0|100
0|2021-11-22|10606.0|0|10606.0|0|251.0|0|0.0|100
0|2021-11-23|10614.0|0|10614.0|0|251.0|0|0.0|100
0|2021-11-24|10623.0|0|10623.0|0|251.0|0|0.0|100
0|2021-11-25|10623.0|0|10623.0|0|251.0|0|0.0|100
0|2021-11-26|10623.0|0|10623.0|0|251.0|0|0.0|100
0|2021-11-27|10623.0|0|10623.0|0|251.0|0|0.0|100
0|2021-11-28|10623.0|0|10623.0|0|251.0|0|0.0|100
0|2021-11-29|10650.0|0|10650.0|0|251.0|0|0.0|100
0|2021-11-30|10663.0|0|10663.0|0|251.0|0|0.0|100
0|2021-12-01|10673.0|0|10673.0|0|251.0|0|0.0|100
0|2021-12-02|10673.0|0|10687.0|0|251.0|0|0.0|100
0|2021-12-03|10690.0|0|10690.0|0|251.0|0|0.0|100
0|2021-12-04|10690.0|0|10690.0|0|251.0|0|0.0|100
0|2021-12-05|10690.0|0|10690.0|0|251.0|0|0.0|100
0|2021-12-06|10697.0|0|10697.0|0|251.0|0|0.0|100
0|2021-12-07|10704.0|0|10704.0|0|251.0|0|0.0|100
0|2021-12-08|10713.0|0|10713.0|0|251.0|0|0.0|100
0|2021-12-09|10719.0|0|10719.0|0|251.0|0|0.0|100
0|2021-12-10|10726.0|0|10726.0|0|251.0|0|0.0|100
0|2021-12-11|10726.0|0|10726.0|0|251.0|0|0.0|100
0|2021-12-12|10726.0|0|10726.0|0|251.0|0|0.0|100
0|2021-12-13|10733.0|0|10733.0|0|251.0|0|0.0|100
0|2021-12-14|10733.0|0|10742.0|0|251.0|0|0.0|100
0|2021-12-15|10745.0|0|10745.0|0|253.0|0|0.0|100
0|2021-12-16|10750.0|0|10750.0|0|254.0|0|0.0|100
0|2021-12-17|10754.0|0|10754.0|0|254.0|0|0.0|100
0|2021-12-18|10754.0|0|10754.0|0|254.0|0|0.0|100
0|2021-12-19|10754.0|0|10754.0|0|254.0|0|0.0|100
0|2021-12-20|10776.0|0|10776.0|0|254.0|0|0.0|100
0|2021-12-21|10785.0|0|10785.0|0|254.0|0|0.0|100
0|2021-12-22|10801.0|0|10801.0|0|255.0|0|0.0|100
0|2021-12-23|10817.0|0|10817.0|0|255.0|0|0.0|100
0|2021-12-24|10817.0|0|10817.0|0|255.0|0|0.0|100
0|2021-12-25|10817.0|0|10817.0|0|255.0|0|0.0|100
0|2021-12-26|10817.0|0|10817.0|0|255.0|0|0.0|100
0|2021-12-27|10926.0|0|10926.0|0|255.0|0|0.0|100
0|2021-12-28|10950.0|0|10950.0|0|255.0|0|0.0|100
0|2021-12-29|11036.0|0|11036.0|0|256.0|0|0.0|100
0|2021-12-30|11132.0|0|11132.0|0|256.0|0|0.0|100
0|2021-12-31|11132.0|0|11132.0|0|256.0|0|0.0|100
0|2022-01-01|11132.0|0|11132.0|0|256.0|0|0.0|100
0|2022-01-02|11132.0|0|11132.0|0|256.0|0|0.0|100
0|2022-01-03|11405.0|0|11405.0|0|256.0|0|0.0|100
0|2022-01-04|11487.0|0|11487.0|0|257.0|0|0.0|100
0|2022-01-05|11604.0|0|11604.0|0|257.0|0|0.0|100
0|2022-01-06|11763.0|0|11763.0|0|257.0|0|0.0|100
0|2022-01-07|11874.0|0|11874.0|0|257.0|0|0.0|100
0|2022-01-08|11874.0|0|11874.0|0|257.0|0|0.0|100
0|2022-01-09|11874.0|0|11874.0|0|257.0|0|0.0|100
0|2022-01-10|12134.0|0|12134.0|0|257.0|0|0.0|100
0|2022-01-11|12312.0|0|12312.0|0|258.0|0|0.0|100
0|2022-01-12|12312.0|0|12312.0|0|258.0|0|0.0|100
0|2022-01-13|12312.0|0|12312.0|0|258.0|0|0.0|100
0|2022-01-14|12748.0|0|12748.0|0|258.0|0|0.0|100
0|2022-01-15|12748.0|0|12748.0|0|258.0|0|0.0|100
0|2022-01-16|12748.0|0|12748.0|0|258.0|0|0.0|100
0|2022-01-17|12748.0|0|0.0|100|258.0|0|0.0|100
