|dates|Guayanilla_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Guayanilla_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Guayanilla_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Guayanilla_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Guayanilla_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Guayanilla_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Guayanilla_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Guayanilla_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-09|221.0|0|413.0|0|0.0|0|0.0|100
0|2021-02-10|221.0|0|413.0|0|0.0|0|0.0|100
0|2021-02-11|222.0|0|414.0|0|0.0|0|0.0|100
0|2021-02-12|222.0|0|415.0|0|0.0|0|0.0|100
0|2021-02-13|228.0|0|420.0|0|0.0|0|0.0|100
0|2021-02-14|228.0|0|420.0|0|0.0|0|0.0|100
0|2021-02-15|228.0|0|421.0|0|0.0|0|0.0|100
0|2021-02-16|231.0|0|423.0|0|0.0|0|0.0|100
0|2021-02-17|231.0|0|424.0|0|0.0|0|0.0|100
0|2021-02-18|231.0|0|424.0|0|0.0|0|0.0|100
0|2021-02-19|232.0|0|424.0|0|0.0|0|0.0|100
0|2021-02-20|232.0|0|425.0|0|0.0|0|0.0|100
0|2021-02-21|232.0|0|427.0|0|0.0|0|0.0|100
0|2021-02-22|232.0|0|427.0|0|0.0|0|0.0|100
0|2021-02-23|235.0|0|427.0|0|0.0|0|0.0|100
0|2021-02-24|235.0|0|428.0|0|0.0|0|0.0|100
0|2021-02-25|236.0|0|428.0|0|0.0|0|0.0|100
0|2021-02-26|236.0|0|428.0|0|0.0|0|0.0|100
0|2021-02-27|236.0|0|428.0|0|0.0|0|0.0|100
0|2021-02-28|237.0|0|429.0|0|0.0|0|0.0|100
0|2021-03-01|238.0|0|430.0|0|0.0|0|0.0|100
0|2021-03-02|238.0|0|430.0|0|0.0|0|0.0|100
0|2021-03-03|238.0|0|430.0|0|0.0|0|0.0|100
0|2021-03-04|238.0|0|430.0|0|0.0|0|0.0|100
0|2021-03-05|238.0|0|430.0|0|0.0|0|0.0|100
0|2021-03-06|238.0|0|431.0|0|0.0|0|0.0|100
0|2021-03-07|238.0|0|435.0|0|0.0|0|0.0|100
0|2021-03-08|239.0|0|438.0|0|0.0|0|0.0|100
0|2021-03-09|239.0|0|438.0|0|0.0|0|0.0|100
0|2021-03-10|246.0|0|438.0|0|0.0|0|0.0|100
0|2021-03-11|247.0|0|439.0|0|0.0|0|0.0|100
0|2021-03-12|248.0|0|440.0|0|0.0|0|0.0|100
0|2021-03-13|248.0|0|440.0|0|0.0|0|0.0|100
0|2021-03-14|248.0|0|440.0|0|0.0|0|0.0|100
0|2021-03-15|248.0|0|440.0|0|0.0|0|0.0|100
0|2021-03-16|248.0|0|440.0|0|0.0|0|0.0|100
0|2021-03-17|248.0|0|440.0|0|0.0|0|0.0|100
0|2021-03-18|248.0|0|442.0|0|0.0|0|0.0|100
0|2021-03-19|248.0|0|445.0|0|0.0|0|0.0|100
0|2021-03-20|255.0|0|447.0|0|0.0|0|0.0|100
0|2021-03-21|256.0|0|448.0|0|0.0|0|0.0|100
0|2021-03-22|256.0|0|448.0|0|0.0|0|0.0|100
0|2021-03-23|256.0|0|448.0|0|0.0|0|0.0|100
0|2021-03-24|258.0|0|449.0|0|0.0|0|0.0|100
0|2021-03-25|258.0|0|451.0|0|0.0|0|0.0|100
0|2021-03-26|259.0|0|451.0|0|0.0|0|0.0|100
0|2021-03-27|259.0|0|452.0|0|0.0|0|0.0|100
0|2021-03-28|259.0|0|453.0|0|0.0|0|0.0|100
0|2021-03-29|259.0|0|453.0|0|0.0|0|0.0|100
0|2021-03-30|261.0|0|453.0|0|0.0|0|0.0|100
0|2021-03-31|261.0|0|454.0|0|0.0|0|0.0|100
0|2021-04-01|266.0|0|457.0|0|0.0|0|0.0|100
0|2021-04-02|266.0|0|462.0|0|0.0|0|0.0|100
0|2021-04-03|275.0|0|466.0|0|0.0|0|0.0|100
0|2021-04-04|276.0|0|468.0|0|0.0|0|0.0|100
0|2021-04-05|276.0|0|468.0|0|0.0|0|0.0|100
0|2021-04-06|276.0|0|468.0|0|0.0|0|0.0|100
0|2021-04-07|279.0|0|470.0|0|0.0|0|0.0|100
0|2021-04-08|279.0|0|474.0|0|0.0|0|0.0|100
0|2021-04-09|284.0|0|476.0|0|0.0|0|0.0|100
0|2021-04-10|287.0|0|478.0|0|0.0|0|0.0|100
0|2021-04-11|289.0|0|480.0|0|0.0|0|0.0|100
0|2021-04-12|294.0|0|484.0|0|0.0|0|0.0|100
0|2021-04-13|294.0|0|486.0|0|0.0|0|0.0|100
0|2021-04-14|294.0|0|487.0|0|0.0|0|0.0|100
0|2021-04-15|296.0|0|488.0|0|0.0|0|0.0|100
0|2021-04-16|298.0|0|488.0|0|0.0|0|0.0|100
0|2021-04-17|299.0|0|490.0|0|0.0|0|0.0|100
0|2021-04-18|299.0|0|491.0|0|0.0|0|0.0|100
0|2021-04-19|302.0|0|494.0|0|0.0|0|0.0|100
0|2021-04-20|302.0|0|494.0|0|0.0|0|0.0|100
0|2021-04-21|305.0|0|496.0|0|0.0|0|0.0|100
0|2021-04-22|311.0|0|497.0|0|0.0|0|0.0|100
0|2021-04-23|312.0|0|503.0|0|0.0|0|0.0|100
0|2021-04-24|319.0|0|504.0|0|0.0|0|0.0|100
0|2021-04-25|321.0|0|511.0|0|0.0|0|0.0|100
0|2021-04-26|324.0|0|513.0|0|0.0|0|0.0|100
0|2021-04-27|324.0|0|516.0|0|0.0|0|0.0|100
0|2021-04-28|325.0|0|516.0|0|0.0|0|0.0|100
0|2021-04-29|331.0|0|517.0|0|0.0|0|0.0|100
0|2021-04-30|331.0|0|523.0|0|0.0|0|0.0|100
0|2021-05-01|335.0|0|527.0|0|0.0|0|0.0|100
0|2021-05-02|338.0|0|527.0|0|0.0|0|0.0|100
0|2021-05-03|344.0|0|530.0|0|0.0|0|0.0|100
0|2021-05-04|344.0|0|536.0|0|0.0|0|0.0|100
0|2021-05-05|344.0|0|536.0|0|0.0|0|0.0|100
0|2021-05-06|345.0|0|536.0|0|0.0|0|0.0|100
0|2021-05-07|345.0|0|537.0|0|0.0|0|0.0|100
0|2021-05-08|355.0|0|542.0|0|0.0|0|0.0|100
0|2021-05-09|359.0|0|547.0|0|0.0|0|0.0|100
0|2021-05-10|359.0|0|551.0|0|0.0|0|0.0|100
0|2021-05-11|359.0|0|551.0|0|0.0|0|0.0|100
0|2021-05-12|359.0|0|551.0|0|0.0|0|0.0|100
0|2021-05-13|359.0|0|551.0|0|0.0|0|0.0|100
0|2021-05-14|364.0|0|554.0|0|0.0|0|0.0|100
0|2021-05-15|365.0|0|556.0|0|0.0|0|0.0|100
0|2021-05-16|365.0|0|557.0|0|0.0|0|0.0|100
0|2021-05-17|365.0|0|557.0|0|0.0|0|0.0|100
0|2021-05-18|365.0|0|558.0|0|0.0|0|0.0|100
0|2021-05-19|366.0|0|558.0|0|0.0|0|0.0|100
0|2021-05-20|366.0|0|558.0|0|0.0|0|0.0|100
0|2021-05-21|371.0|0|561.0|0|0.0|0|0.0|100
0|2021-05-22|371.0|0|563.0|0|0.0|0|0.0|100
0|2021-05-23|373.0|0|563.0|0|0.0|0|0.0|100
0|2021-05-24|375.0|0|565.0|0|0.0|0|0.0|100
0|2021-05-25|375.0|0|567.0|0|0.0|0|0.0|100
0|2021-05-26|375.0|0|567.0|0|0.0|0|0.0|100
0|2021-05-27|377.0|0|567.0|0|0.0|0|0.0|100
0|2021-05-28|380.0|0|569.0|0|0.0|0|0.0|100
0|2021-05-29|380.0|0|572.0|0|0.0|0|0.0|100
0|2021-05-30|381.0|0|573.0|0|0.0|0|0.0|100
0|2021-05-31|381.0|0|573.0|0|0.0|0|0.0|100
0|2021-06-01|381.0|0|573.0|0|0.0|0|0.0|100
0|2021-06-02|381.0|0|573.0|0|0.0|0|0.0|100
0|2021-06-03|382.0|0|573.0|0|0.0|0|0.0|100
0|2021-06-04|382.0|0|574.0|0|0.0|0|0.0|100
0|2021-06-05|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-06-06|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-06-07|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-06-08|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-06-09|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-06-10|382.0|0|574.0|0|0.0|0|0.0|100
0|2021-06-11|382.0|0|574.0|0|0.0|0|0.0|100
0|2021-06-12|382.0|0|574.0|0|0.0|0|0.0|100
0|2021-06-13|382.0|0|574.0|0|0.0|0|0.0|100
0|2021-06-14|382.0|0|574.0|0|0.0|0|0.0|100
0|2021-06-15|382.0|0|574.0|0|0.0|0|0.0|100
0|2021-06-16|382.0|0|574.0|0|0.0|0|0.0|100
0|2021-06-17|382.0|0|574.0|0|0.0|0|0.0|100
0|2021-06-18|382.0|0|574.0|0|0.0|0|0.0|100
0|2021-06-19|382.0|0|574.0|0|0.0|0|0.0|100
0|2021-06-20|383.0|0|574.0|0|0.0|0|0.0|100
0|2021-06-21|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-06-22|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-06-23|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-06-24|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-06-25|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-06-26|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-06-27|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-06-28|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-06-29|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-06-30|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-07-01|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-07-02|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-07-03|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-07-04|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-07-05|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-07-06|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-07-07|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-07-08|383.0|0|575.0|0|0.0|0|0.0|100
0|2021-07-09|384.0|0|575.0|0|0.0|0|0.0|100
0|2021-07-10|384.0|0|576.0|0|0.0|0|0.0|100
0|2021-07-11|387.0|0|576.0|0|0.0|0|0.0|100
0|2021-07-12|388.0|0|579.0|0|0.0|0|0.0|100
0|2021-07-13|389.0|0|580.0|0|0.0|0|0.0|100
0|2021-07-14|389.0|0|581.0|0|0.0|0|0.0|100
0|2021-07-15|389.0|0|581.0|0|0.0|0|0.0|100
0|2021-07-16|390.0|0|581.0|0|0.0|0|0.0|100
0|2021-07-17|392.0|0|582.0|0|0.0|0|0.0|100
0|2021-07-18|394.0|0|584.0|0|0.0|0|0.0|100
0|2021-07-19|395.0|0|586.0|0|0.0|0|0.0|100
0|2021-07-20|395.0|0|587.0|0|0.0|0|0.0|100
0|2021-07-21|395.0|0|587.0|0|0.0|0|0.0|100
0|2021-07-22|383.0|0|587.0|0|0.0|0|0.0|100
0|2021-07-23|383.0|0|587.0|0|0.0|0|0.0|100
0|2021-07-24|383.0|0|587.0|0|0.0|0|0.0|100
0|2021-07-25|397.0|0|588.0|0|0.0|0|0.0|100
0|2021-07-26|398.0|0|589.0|0|0.0|0|0.0|100
0|2021-07-27|398.0|0|590.0|0|0.0|0|0.0|100
0|2021-07-28|403.0|0|590.0|0|0.0|0|0.0|100
0|2021-07-29|404.0|0|596.0|0|0.0|0|0.0|100
0|2021-07-30|404.0|0|596.0|0|0.0|0|0.0|100
0|2021-07-31|408.0|0|599.0|0|0.0|0|0.0|100
0|2021-08-01|410.0|0|600.0|0|0.0|0|0.0|100
0|2021-08-02|410.0|0|602.0|0|0.0|0|0.0|100
0|2021-08-03|410.0|0|602.0|0|0.0|0|0.0|100
0|2021-08-04|416.0|0|602.0|0|0.0|0|0.0|100
0|2021-08-05|417.0|0|609.0|0|0.0|0|0.0|100
0|2021-08-06|418.0|0|609.0|0|0.0|0|0.0|100
0|2021-08-07|422.0|0|611.0|0|0.0|0|0.0|100
0|2021-08-08|423.0|0|615.0|0|0.0|0|0.0|100
0|2021-08-09|423.0|0|615.0|0|0.0|0|0.0|100
0|2021-08-10|424.0|0|615.0|0|0.0|0|0.0|100
0|2021-08-11|432.0|0|616.0|0|0.0|0|0.0|100
0|2021-08-12|435.0|0|624.0|0|0.0|0|0.0|100
0|2021-08-13|435.0|0|627.0|0|0.0|0|0.0|100
0|2021-08-14|436.0|0|628.0|0|0.0|0|0.0|100
0|2021-08-15|436.0|0|628.0|0|0.0|0|0.0|100
0|2021-08-16|436.0|0|628.0|0|0.0|0|0.0|100
0|2021-08-17|436.0|0|628.0|0|0.0|0|0.0|100
0|2021-08-18|437.0|0|628.0|0|0.0|0|0.0|100
0|2021-08-19|441.0|0|629.0|0|0.0|0|0.0|100
0|2021-08-20|442.0|0|633.0|0|0.0|0|0.0|100
0|2021-08-21|443.0|0|634.0|0|0.0|0|0.0|100
0|2021-08-22|445.0|0|635.0|0|0.0|0|0.0|100
0|2021-08-23|445.0|0|637.0|0|0.0|0|0.0|100
0|2021-08-24|448.0|0|637.0|0|0.0|0|0.0|100
0|2021-08-25|448.0|0|640.0|0|0.0|0|0.0|100
0|2021-08-26|449.0|0|640.0|0|0.0|0|0.0|100
0|2021-08-27|450.0|0|642.0|0|0.0|0|0.0|100
0|2021-08-28|450.0|0|642.0|0|0.0|0|0.0|100
0|2021-08-29|452.0|0|643.0|0|0.0|0|0.0|100
0|2021-08-30|452.0|0|644.0|0|0.0|0|0.0|100
0|2021-08-31|458.0|0|644.0|0|0.0|0|0.0|100
0|2021-09-01|458.0|0|650.0|0|0.0|0|0.0|100
0|2021-09-02|458.0|0|650.0|0|0.0|0|0.0|100
0|2021-09-03|460.0|0|650.0|0|0.0|0|0.0|100
0|2021-09-04|459.0|0|652.0|0|0.0|0|0.0|100
0|2021-09-05|460.0|0|652.0|0|0.0|0|0.0|100
0|2021-09-06|460.0|0|652.0|0|0.0|0|0.0|100
0|2021-09-07|460.0|0|652.0|0|0.0|0|0.0|100
0|2021-09-08|460.0|0|652.0|0|0.0|0|0.0|100
0|2021-09-09|462.0|0|653.0|0|0.0|0|0.0|100
0|2021-09-10|463.0|0|655.0|0|0.0|0|0.0|100
0|2021-09-11|463.0|0|655.0|0|0.0|0|0.0|100
0|2021-09-12|463.0|0|655.0|0|0.0|0|0.0|100
0|2021-09-13|463.0|0|655.0|0|0.0|0|0.0|100
0|2021-09-14|464.0|0|655.0|0|0.0|0|0.0|100
0|2021-09-15|464.0|0|656.0|0|0.0|0|0.0|100
0|2021-09-16|465.0|0|656.0|0|0.0|0|0.0|100
0|2021-09-17|467.0|0|658.0|0|0.0|0|0.0|100
0|2021-09-18|468.0|0|660.0|0|0.0|0|0.0|100
0|2021-09-19|469.0|0|661.0|0|0.0|0|0.0|100
0|2021-09-20|469.0|0|661.0|0|0.0|0|0.0|100
0|2021-09-21|469.0|0|661.0|0|0.0|0|0.0|100
0|2021-09-22|469.0|0|661.0|0|0.0|0|0.0|100
0|2021-09-23|469.0|0|661.0|0|0.0|0|0.0|100
0|2021-09-24|471.0|0|662.0|0|0.0|0|0.0|100
0|2021-09-25|471.0|0|663.0|0|0.0|0|0.0|100
0|2021-09-26|471.0|0|663.0|0|0.0|0|0.0|100
0|2021-09-27|471.0|0|663.0|0|0.0|0|0.0|100
0|2021-09-28|472.0|0|663.0|0|0.0|0|0.0|100
0|2021-09-29|473.0|0|664.0|0|0.0|0|0.0|100
0|2021-09-30|473.0|0|665.0|0|0.0|0|0.0|100
0|2021-10-01|475.0|0|665.0|0|0.0|0|0.0|100
0|2021-10-02|477.0|0|667.0|0|0.0|0|0.0|100
0|2021-10-03|477.0|0|669.0|0|0.0|0|0.0|100
0|2021-10-04|478.0|0|669.0|0|0.0|0|0.0|100
0|2021-10-05|478.0|0|670.0|0|0.0|0|0.0|100
0|2021-10-06|485.0|0|671.0|0|0.0|0|0.0|100
0|2021-10-07|485.0|0|677.0|0|0.0|0|0.0|100
0|2021-10-08|485.0|0|677.0|0|0.0|0|0.0|100
0|2021-10-09|485.0|0|677.0|0|0.0|0|0.0|100
0|2021-10-10|486.0|0|677.0|0|0.0|0|0.0|100
0|2021-10-11|486.0|0|678.0|0|0.0|0|0.0|100
0|2021-10-12|487.0|0|678.0|0|0.0|0|0.0|100
0|2021-10-13|487.0|0|679.0|0|0.0|0|0.0|100
0|2021-10-14|487.0|0|679.0|0|0.0|0|0.0|100
0|2021-10-15|487.0|0|679.0|0|0.0|0|0.0|100
0|2021-10-16|487.0|0|679.0|0|0.0|0|0.0|100
0|2021-10-17|487.0|0|679.0|0|0.0|0|0.0|100
0|2021-10-18|487.0|0|679.0|0|0.0|0|0.0|100
0|2021-10-19|489.0|0|679.0|0|0.0|0|0.0|100
0|2021-10-20|492.0|0|684.0|0|0.0|0|0.0|100
0|2021-10-21|492.0|0|684.0|0|0.0|0|0.0|100
0|2021-10-22|492.0|0|684.0|0|0.0|0|0.0|100
0|2021-10-23|492.0|0|684.0|0|0.0|0|0.0|100
0|2021-10-24|492.0|0|684.0|0|0.0|0|0.0|100
0|2021-10-25|492.0|0|684.0|0|0.0|0|0.0|100
0|2021-10-26|493.0|0|684.0|0|0.0|0|0.0|100
0|2021-10-27|495.0|0|686.0|0|0.0|0|0.0|100
0|2021-10-28|498.0|0|687.0|0|0.0|0|0.0|100
0|2021-10-29|498.0|0|690.0|0|0.0|0|0.0|100
0|2021-10-30|498.0|0|690.0|0|0.0|0|0.0|100
0|2021-10-31|498.0|0|690.0|0|0.0|0|0.0|100
0|2021-11-01|498.0|0|690.0|0|0.0|0|0.0|100
0|2021-11-02|499.0|0|690.0|0|0.0|0|0.0|100
0|2021-11-03|499.0|0|691.0|0|0.0|0|0.0|100
0|2021-11-04|500.0|0|691.0|0|0.0|0|0.0|100
0|2021-11-05|501.0|0|692.0|0|0.0|0|0.0|100
0|2021-11-06|504.0|0|694.0|0|0.0|0|0.0|100
0|2021-11-07|505.0|0|697.0|0|0.0|0|0.0|100
0|2021-11-08|505.0|0|697.0|0|0.0|0|0.0|100
0|2021-11-09|505.0|0|697.0|0|0.0|0|0.0|100
0|2021-11-10|505.0|0|697.0|0|0.0|0|0.0|100
0|2021-11-11|506.0|0|698.0|0|0.0|0|0.0|100
0|2021-11-12|507.0|0|698.0|0|0.0|0|0.0|100
0|2021-11-13|507.0|0|699.0|0|0.0|0|0.0|100
0|2021-11-14|507.0|0|699.0|0|0.0|0|0.0|100
0|2021-11-15|507.0|0|699.0|0|0.0|0|0.0|100
0|2021-11-16|507.0|0|699.0|0|0.0|0|0.0|100
0|2021-11-17|507.0|0|699.0|0|0.0|0|0.0|100
0|2021-11-18|507.0|0|699.0|0|0.0|0|0.0|100
0|2021-11-19|508.0|0|700.0|0|0.0|0|0.0|100
0|2021-11-20|509.0|0|701.0|0|0.0|0|0.0|100
0|2021-11-21|510.0|0|702.0|0|0.0|0|0.0|100
0|2021-11-22|510.0|0|702.0|0|0.0|0|0.0|100
0|2021-11-23|510.0|0|702.0|0|0.0|0|0.0|100
0|2021-11-24|511.0|0|703.0|0|0.0|0|0.0|100
0|2021-11-25|514.0|0|706.0|0|0.0|0|0.0|100
0|2021-11-26|514.0|0|706.0|0|0.0|0|0.0|100
0|2021-11-27|514.0|0|706.0|0|0.0|0|0.0|100
0|2021-11-28|514.0|0|706.0|0|0.0|0|0.0|100
0|2021-11-29|514.0|0|706.0|0|0.0|0|0.0|100
0|2021-11-30|514.0|0|706.0|0|0.0|0|0.0|100
0|2021-12-01|515.0|0|707.0|0|0.0|0|0.0|100
0|2021-12-02|517.0|0|709.0|0|0.0|0|0.0|100
0|2021-12-03|519.0|0|711.0|0|0.0|0|0.0|100
0|2021-12-04|519.0|0|712.0|0|0.0|0|0.0|100
0|2021-12-05|520.0|0|712.0|0|0.0|0|0.0|100
0|2021-12-06|521.0|0|713.0|0|0.0|0|0.0|100
0|2021-12-07|522.0|0|714.0|0|0.0|0|0.0|100
0|2021-12-08|522.0|0|714.0|0|0.0|0|0.0|100
0|2021-12-09|522.0|0|714.0|0|0.0|0|0.0|100
0|2021-12-10|523.0|0|715.0|0|0.0|0|0.0|100
0|2021-12-11|523.0|0|715.0|0|0.0|0|0.0|100
0|2021-12-12|523.0|0|715.0|0|0.0|0|0.0|100
0|2021-12-13|523.0|0|715.0|0|0.0|0|0.0|100
0|2021-12-14|523.0|0|715.0|0|0.0|0|0.0|100
0|2021-12-15|524.0|0|716.0|0|0.0|0|0.0|100
0|2021-12-16|524.0|0|716.0|0|0.0|0|0.0|100
0|2021-12-17|525.0|0|717.0|0|0.0|0|0.0|100
0|2021-12-18|532.0|0|724.0|0|0.0|0|0.0|100
0|2021-12-19|538.0|0|730.0|0|0.0|0|0.0|100
0|2021-12-20|542.0|0|734.0|0|0.0|0|0.0|100
0|2021-12-21|545.0|0|737.0|0|0.0|0|0.0|100
0|2021-12-22|558.0|0|750.0|0|0.0|0|0.0|100
0|2021-12-23|576.0|0|768.0|0|0.0|0|0.0|100
0|2021-12-24|576.0|0|768.0|0|0.0|0|0.0|100
0|2021-12-25|630.0|0|822.0|0|0.0|0|0.0|100
0|2021-12-26|637.0|0|829.0|0|0.0|0|0.0|100
0|2021-12-27|637.0|0|829.0|0|0.0|0|0.0|100
0|2021-12-28|637.0|0|829.0|0|0.0|0|0.0|100
0|2021-12-29|665.0|0|857.0|0|0.0|0|0.0|100
0|2021-12-30|695.0|0|887.0|0|0.0|0|0.0|100
0|2021-12-31|743.0|0|935.0|0|0.0|0|0.0|100
0|2022-01-01|743.0|0|935.0|0|0.0|0|0.0|100
0|2022-01-02|810.0|0|1002.0|0|0.0|0|0.0|100
0|2022-01-03|818.0|0|1010.0|0|0.0|0|0.0|100
0|2022-01-04|821.0|0|1013.0|0|0.0|0|0.0|100
0|2022-01-05|857.0|0|1049.0|0|0.0|0|0.0|100
0|2022-01-06|951.0|0|1143.0|0|0.0|0|0.0|100
0|2022-01-07|1003.0|0|1195.0|0|0.0|0|0.0|100
0|2022-01-08|1012.0|0|1204.0|0|0.0|0|0.0|100
0|2022-01-09|1071.0|0|1263.0|0|0.0|0|0.0|100
0|2022-01-10|1091.0|0|1283.0|0|0.0|0|0.0|100
0|2022-01-11|1093.0|0|1285.0|0|0.0|0|0.0|100
0|2022-01-12|1154.0|0|1346.0|0|0.0|0|0.0|100
0|2022-01-13|1154.0|0|1435.0|0|0.0|0|0.0|100
0|2022-01-14|1296.0|0|1488.0|0|0.0|0|0.0|100
0|2022-01-15|1355.0|0|1547.0|0|0.0|0|0.0|100
0|2022-01-16|1373.0|0|1565.0|0|0.0|0|0.0|100
0|2022-01-17|1402.0|0|0.0|100|0.0|0|0.0|100
