|dates|Crawford_Pennsylvania_UnitedStates.AveragePrecipitationTotal.data|Crawford_Pennsylvania_UnitedStates.AveragePrecipitationTotal.missing|Crawford_Pennsylvania_UnitedStates.AveragePrecipitation.data|Crawford_Pennsylvania_UnitedStates.AveragePrecipitation.missing|Crawford_Pennsylvania_UnitedStates.AverageWindDirection.data|Crawford_Pennsylvania_UnitedStates.AverageWindDirection.missing|Crawford_Pennsylvania_UnitedStates.AverageWindSpeed.data|Crawford_Pennsylvania_UnitedStates.AverageWindSpeed.missing
0|2021-11-09|0.0|0|0.0|0|172.29166666666666|0|4.194444444444445|0
0|2021-11-10|0.0|0|0.0|0|95.8125|0|3.252083333333333|0
0|2021-11-11|0.0|0|0.0023958333333333336|0|45.520833333333336|0|5.53125|0
0|2021-11-12|0.008333333333333333|0|0.004861111111111111|0|202.77777777777774|0|10.194444444444445|0
0|2021-11-13|0.000625|0|0.00125|0|229.13194444444446|0|11.258333333333335|0
0|2021-11-14|0.0004166666666666667|0|0.0051111111111111105|0|203.41666666666666|0|9.908333333333333|0
0|2021-11-15|0.0021874999999999998|0|0.002798611111111111|0|252.52380952380952|0|11.098908730158731|0
0|2021-11-16|0.000625|0|0.0|0|151.18055555555557|0|4.729166666666667|0
0|2021-11-17|0.0|0|0.0|0|133.54166666666666|0|10.041666666666666|0
0|2021-11-18|0.0006944444444444445|0|0.005694444444444444|0|245.6597222222222|0|11.59375|0
0|2021-11-19|0.0014583333333333334|0|0.0007986111111111112|0|236.45833333333334|0|9.006944444444445|0
0|2021-11-20|0.0004166666666666667|0|0.0|0|92.5|0|4.875|0
0|2021-11-21|0.0|0|0.0034027777777777776|0|160.72916666666666|0|6.5555555555555545|0
0|2021-11-22|0.0|0|0.0|0|230.0|0|9.0|0
0|2021-11-23|0.0|0|0.0|0|231.04166666666666|0|6.541666666666667|0
0|2021-11-24|0.0|0|0.0|0|133.75|0|6.583333333333333|0
0|2021-11-25|0.00125|0|0.007465277777777778|0|208.17361111111111|0|7.78125|0
0|2021-11-26|0.005416666666666667|0|0.002926587301587301|0|285.0843253968254|0|11.336805555555557|0
0|2021-11-27|0.0008333333333333334|0|0.0011607142857142858|0|191.0198412698413|0|5.298214285714286|0
0|2021-11-28|0.0006944444444444445|0|0.006051587301587301|0|213.94642857142858|0|8.880357142857141|0
0|2021-11-29|0.0018750000000000001|0|0.002638888888888889|0|217.46527777777774|0|5.47013888888889|0
0|2021-11-30|0.000625|0|0.0004166666666666667|0|183.4027777777778|0|7.5687500000000005|0
0|2021-12-01|0.0|0|0.0035416666666666665|0|126.6388888888889|0|4.949305555555555|0
0|2021-12-02|0.001875|0|0.0|0|249.22916666666666|0|11.554960317460319|0
0|2021-12-03|0.0|0|0.0|0|200.0|0|4.979166666666667|0
0|2021-12-04|0.0|0|0.0|0|223.33333333333334|0|7.916666666666667|0
0|2021-12-05|0.0|0|0.002916666666666667|0|107.91666666666667|0|6.291666666666667|0
0|2021-12-06|0.0025|0|0.012440476190476191|0|199.3204365079365|0|13.606646825396824|0
0|2021-12-07|0.003472222222222222|0|0.0|0|197.39583333333334|0|6.673611111111112|0
0|2021-12-08|0.0|0|0.0|0|172.64583333333334|0|5.41875|0
0|2021-12-09|0.0|0|0.0|0|66.45833333333333|0|4.604166666666667|0
0|2021-12-10|0.0|0|0.0|0|116.0763888888889|0|4.930555555555555|0
0|2021-12-11|0.0011458333333333333|0|0.01715277777777778|0|207.5625|0|15.833333333333334|0
0|2021-12-12|0.018333333333333333|0|0.0|0|226.25|0|10.333333333333334|0
0|2021-12-13|0.0|0|0.0|0|191.66666666666666|0|8.166666666666666|0
0|2021-12-14|0.0|0|0.0|0|75.9375|0|3.6458333333333335|0
0|2021-12-15|0.0|0|0.00125|0|66.66666666666667|0|6.864583333333333|0
0|2021-12-16|0.00125|0|0.0|0|211.04166666666666|0|13.5625|0
0|2021-12-17|0.0|0|0.0|0|170.83333333333334|0|6.916666666666667|0
0|2021-12-18|0.00125|0|0.008784722222222223|0|158.36805555555557|0|6.645833333333333|0
0|2021-12-19|0.009583333333333334|0|0.0002777777777777778|0|192.84722222222226|0|6.493055555555556|0
0|2021-12-20|0.0|0|0.0|0|188.54166666666666|0|7.541666666666667|0
0|2021-12-21|0.0|0|0.0|0|117.70833333333333|0|5.4375|0
0|2021-12-22|0.0|0|0.0|0|253.9583333333333|0|11.694444444444445|0
0|2021-12-23|0.0|0|0.0|0|129.16666666666666|0|5.659722222222222|0
0|2021-12-24|0.0|0|0.0004166666666666667|0|125.20833333333333|0|5.270833333333333|0
0|2021-12-25|0.01625|0|0.0219375|0|248.25|0|8.989583333333334|0
0|2021-12-26|0.01|0|0.0|0|240.83333333333334|0|4.9375|0
0|2021-12-27|0.0004166666666666667|0|0.005069444444444445|0|101.43055555555556|0|7.636805555555557|0
0|2021-12-28|0.007083333333333334|0|0.005416666666666666|0|144.2222222222222|0|6.577083333333333|0
0|2021-12-29|0.0075|0|0.0|0|178.32638888888889|0|3.603472222222223|0
0|2021-12-30|0.0|0|0.0|0|87.94444444444444|0|2.8368055555555554|0
0|2021-12-31|0.00020833333333333335|0|0.0004166666666666667|0|120.0|0|5.104166666666667|0
0|2022-01-01|0.0|0|0.008888888888888889|0|147.01388888888889|0|7.199999999999999|0
0|2022-01-02|0.004583333333333333|0|0.0007291666666666667|0|259.00694444444446|0|9.1625|0
0|2022-01-03|0.0|0|0.0|0|187.43055555555554|0|6.576388888888888|0
0|2022-01-04|0.0|0|0.0|0|113.33333333333333|0|7.208333333333333|0
0|2022-01-05|0.0|0|0.0|0|214.58333333333334|0|13.708333333333334|0
0|2022-01-06|0.0|0|0.0|0|224.375|0|9.01388888888889|0
0|2022-01-07|0.0|0|0.0|0|240.2847222222222|0|11.222916666666665|0
0|2022-01-08|0.0|0|0.0009375|0|82.08333333333333|0|5.21875|0
0|2022-01-09|0.013333333333333334|0|0.012444444444444445|0|216.74305555555554|0|12.111111111111109|0
0|2022-01-10|0.001388888888888889|0|0.0|0|266.5208333333333|0|13.428472222222224|0
0|2022-01-11|0.0|0|0.0|0|208.125|0|9.319444444444445|0
0|2022-01-12|0.0|0|0.0|0|199.0972222222222|0|8.756944444444445|0
0|2022-01-13|0.0|0|0.0|0|129.63888888888889|0|4.138888888888889|0
0|2022-01-14|0.0|0|0.0|0|198.02083333333334|0|10.234722222222222|0
0|2022-01-15|0.0|0|0.0|0|57.083333333333336|0|7.958333333333333|0
0|2022-01-16|0.0|0|0.012357142857142858|0|66.44047619047619|0|6.62281746031746|0
0|2022-01-17|0.034583333333333334|0|0.012458333333333335|0|263.15277777777777|0|12.839583333333332|0
