|dates|SanLorenzo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|SanLorenzo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|SanLorenzo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|SanLorenzo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|SanLorenzo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|SanLorenzo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|SanLorenzo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|SanLorenzo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-03|1097.0|0|1391.0|0|0.0|0|0.0|100
0|2021-02-04|1104.0|0|1398.0|0|0.0|0|0.0|100
0|2021-02-05|1104.0|0|1398.0|0|0.0|0|0.0|100
0|2021-02-06|1107.0|0|1401.0|0|0.0|0|0.0|100
0|2021-02-07|1113.0|0|1407.0|0|0.0|0|0.0|100
0|2021-02-08|1117.0|0|1411.0|0|0.0|0|0.0|100
0|2021-02-09|1119.0|0|1413.0|0|0.0|0|0.0|100
0|2021-02-10|1125.0|0|1419.0|0|0.0|0|0.0|100
0|2021-02-11|1125.0|0|1419.0|0|0.0|0|0.0|100
0|2021-02-12|1131.0|0|1425.0|0|0.0|0|0.0|100
0|2021-02-13|1134.0|0|1428.0|0|0.0|0|0.0|100
0|2021-02-14|1135.0|0|1429.0|0|0.0|0|0.0|100
0|2021-02-15|1140.0|0|1434.0|0|0.0|0|0.0|100
0|2021-02-16|1144.0|0|1438.0|0|0.0|0|0.0|100
0|2021-02-17|1146.0|0|1440.0|0|0.0|0|0.0|100
0|2021-02-18|1146.0|0|1440.0|0|0.0|0|0.0|100
0|2021-02-19|1147.0|0|1441.0|0|0.0|0|0.0|100
0|2021-02-20|1147.0|0|1441.0|0|0.0|0|0.0|100
0|2021-02-21|1151.0|0|1445.0|0|0.0|0|0.0|100
0|2021-02-22|1153.0|0|1447.0|0|0.0|0|0.0|100
0|2021-02-23|1158.0|0|1452.0|0|0.0|0|0.0|100
0|2021-02-24|1159.0|0|1453.0|0|0.0|0|0.0|100
0|2021-02-25|1161.0|0|1455.0|0|0.0|0|0.0|100
0|2021-02-26|1167.0|0|1461.0|0|0.0|0|0.0|100
0|2021-02-27|1167.0|0|1461.0|0|0.0|0|0.0|100
0|2021-02-28|1172.0|0|1466.0|0|0.0|0|0.0|100
0|2021-03-01|1175.0|0|1469.0|0|0.0|0|0.0|100
0|2021-03-02|1175.0|0|1469.0|0|0.0|0|0.0|100
0|2021-03-03|1177.0|0|1471.0|0|0.0|0|0.0|100
0|2021-03-04|1177.0|0|1471.0|0|0.0|0|0.0|100
0|2021-03-05|1179.0|0|1473.0|0|0.0|0|0.0|100
0|2021-03-06|1181.0|0|1475.0|0|0.0|0|0.0|100
0|2021-03-07|1181.0|0|1479.0|0|0.0|0|0.0|100
0|2021-03-08|1181.0|0|1484.0|0|0.0|0|0.0|100
0|2021-03-09|1191.0|0|1485.0|0|0.0|0|0.0|100
0|2021-03-10|1190.0|0|1485.0|0|0.0|0|0.0|100
0|2021-03-11|1192.0|0|1485.0|0|0.0|0|0.0|100
0|2021-03-12|1192.0|0|1486.0|0|0.0|0|0.0|100
0|2021-03-13|1198.0|0|1489.0|0|0.0|0|0.0|100
0|2021-03-14|1199.0|0|1493.0|0|0.0|0|0.0|100
0|2021-03-15|1205.0|0|1496.0|0|0.0|0|0.0|100
0|2021-03-16|1205.0|0|1499.0|0|0.0|0|0.0|100
0|2021-03-17|1206.0|0|1500.0|0|0.0|0|0.0|100
0|2021-03-18|1216.0|0|1505.0|0|0.0|0|0.0|100
0|2021-03-19|1224.0|0|1514.0|0|0.0|0|0.0|100
0|2021-03-20|1235.0|0|1524.0|0|0.0|0|0.0|100
0|2021-03-21|1239.0|0|1531.0|0|0.0|0|0.0|100
0|2021-03-22|1252.0|0|1540.0|0|0.0|0|0.0|100
0|2021-03-23|1254.0|0|1547.0|0|0.0|0|0.0|100
0|2021-03-24|1256.0|0|1549.0|0|0.0|0|0.0|100
0|2021-03-25|1263.0|0|1554.0|0|0.0|0|0.0|100
0|2021-03-26|1277.0|0|1564.0|0|0.0|0|0.0|100
0|2021-03-27|1291.0|0|1578.0|0|0.0|0|0.0|100
0|2021-03-28|1333.0|0|1606.0|0|0.0|0|0.0|100
0|2021-03-29|1346.0|0|1634.0|0|0.0|0|0.0|100
0|2021-03-30|1349.0|0|1642.0|0|0.0|0|0.0|100
0|2021-03-31|1353.0|0|1645.0|0|0.0|0|0.0|100
0|2021-04-01|1362.0|0|1652.0|0|0.0|0|0.0|100
0|2021-04-02|1375.0|0|1663.0|0|0.0|0|0.0|100
0|2021-04-03|1378.0|0|1671.0|0|0.0|0|0.0|100
0|2021-04-04|1379.0|0|1673.0|0|0.0|0|0.0|100
0|2021-04-05|1379.0|0|1674.0|0|0.0|0|0.0|100
0|2021-04-06|1382.0|0|1675.0|0|0.0|0|0.0|100
0|2021-04-07|1387.0|0|1679.0|0|0.0|0|0.0|100
0|2021-04-08|1400.0|0|1688.0|0|0.0|0|0.0|100
0|2021-04-09|1418.0|0|1703.0|0|0.0|0|0.0|100
0|2021-04-10|1430.0|0|1718.0|0|0.0|0|0.0|100
0|2021-04-11|1444.0|0|1731.0|0|0.0|0|0.0|100
0|2021-04-12|1452.0|0|1742.0|0|0.0|0|0.0|100
0|2021-04-13|1468.0|0|1754.0|0|0.0|0|0.0|100
0|2021-04-14|1471.0|0|1764.0|0|0.0|0|0.0|100
0|2021-04-15|1486.0|0|1773.0|0|0.0|0|0.0|100
0|2021-04-16|1511.0|0|1780.0|0|0.0|0|0.0|100
0|2021-04-17|1536.0|0|1805.0|0|0.0|0|0.0|100
0|2021-04-18|1549.0|0|1830.0|0|0.0|0|0.0|100
0|2021-04-19|1568.0|0|1843.0|0|0.0|0|0.0|100
0|2021-04-20|1577.0|0|1862.0|0|0.0|0|0.0|100
0|2021-04-21|1581.0|0|1871.0|0|0.0|0|0.0|100
0|2021-04-22|1592.0|0|1875.0|0|0.0|0|0.0|100
0|2021-04-23|1599.0|0|1886.0|0|0.0|0|0.0|100
0|2021-04-24|1615.0|0|1893.0|0|0.0|0|0.0|100
0|2021-04-25|1623.0|0|1909.0|0|0.0|0|0.0|100
0|2021-04-26|1640.0|0|1917.0|0|0.0|0|0.0|100
0|2021-04-27|1647.0|0|1934.0|0|0.0|0|0.0|100
0|2021-04-28|1650.0|0|1941.0|0|0.0|0|0.0|100
0|2021-04-29|1659.0|0|1944.0|0|0.0|0|0.0|100
0|2021-04-30|1661.0|0|1953.0|0|0.0|0|0.0|100
0|2021-05-01|1667.0|0|1955.0|0|0.0|0|0.0|100
0|2021-05-02|1675.0|0|1961.0|0|0.0|0|0.0|100
0|2021-05-03|1692.0|0|1969.0|0|0.0|0|0.0|100
0|2021-05-04|1696.0|0|1986.0|0|0.0|0|0.0|100
0|2021-05-05|1698.0|0|1990.0|0|0.0|0|0.0|100
0|2021-05-06|1708.0|0|1992.0|0|0.0|0|0.0|100
0|2021-05-07|1712.0|0|2002.0|0|0.0|0|0.0|100
0|2021-05-08|1717.0|0|2006.0|0|0.0|0|0.0|100
0|2021-05-09|1719.0|0|2011.0|0|0.0|0|0.0|100
0|2021-05-10|1719.0|0|2013.0|0|0.0|0|0.0|100
0|2021-05-11|1719.0|0|2013.0|0|0.0|0|0.0|100
0|2021-05-12|1720.0|0|2013.0|0|0.0|0|0.0|100
0|2021-05-13|1722.0|0|2014.0|0|0.0|0|0.0|100
0|2021-05-14|1723.0|0|2016.0|0|0.0|0|0.0|100
0|2021-05-15|1724.0|0|2017.0|0|0.0|0|0.0|100
0|2021-05-16|1726.0|0|2018.0|0|0.0|0|0.0|100
0|2021-05-17|1726.0|0|2020.0|0|0.0|0|0.0|100
0|2021-05-18|1727.0|0|2020.0|0|0.0|0|0.0|100
0|2021-05-19|1727.0|0|2021.0|0|0.0|0|0.0|100
0|2021-05-20|1727.0|0|2021.0|0|0.0|0|0.0|100
0|2021-05-21|1729.0|0|2021.0|0|0.0|0|0.0|100
0|2021-05-22|1730.0|0|2023.0|0|0.0|0|0.0|100
0|2021-05-23|1733.0|0|2024.0|0|0.0|0|0.0|100
0|2021-05-24|1733.0|0|2027.0|0|0.0|0|0.0|100
0|2021-05-25|1733.0|0|2027.0|0|0.0|0|0.0|100
0|2021-05-26|1733.0|0|2027.0|0|0.0|0|0.0|100
0|2021-05-27|1732.0|0|2027.0|0|0.0|0|0.0|100
0|2021-05-28|1734.0|0|2026.0|0|0.0|0|0.0|100
0|2021-05-29|1735.0|0|2028.0|0|0.0|0|0.0|100
0|2021-05-30|1735.0|0|2029.0|0|0.0|0|0.0|100
0|2021-05-31|1740.0|0|2029.0|0|0.0|0|0.0|100
0|2021-06-01|1740.0|0|2034.0|0|0.0|0|0.0|100
0|2021-06-02|1740.0|0|2034.0|0|0.0|0|0.0|100
0|2021-06-03|1740.0|0|2034.0|0|0.0|0|0.0|100
0|2021-06-04|1741.0|0|2034.0|0|0.0|0|0.0|100
0|2021-06-05|1741.0|0|2035.0|0|0.0|0|0.0|100
0|2021-06-06|1742.0|0|2035.0|0|0.0|0|0.0|100
0|2021-06-07|1743.0|0|2036.0|0|0.0|0|0.0|100
0|2021-06-08|1743.0|0|2037.0|0|0.0|0|0.0|100
0|2021-06-09|1743.0|0|2037.0|0|0.0|0|0.0|100
0|2021-06-10|1743.0|0|2037.0|0|0.0|0|0.0|100
0|2021-06-11|1745.0|0|2037.0|0|0.0|0|0.0|100
0|2021-06-12|1745.0|0|2039.0|0|0.0|0|0.0|100
0|2021-06-13|1745.0|0|2039.0|0|0.0|0|0.0|100
0|2021-06-14|1746.0|0|2039.0|0|0.0|0|0.0|100
0|2021-06-15|1746.0|0|2040.0|0|0.0|0|0.0|100
0|2021-06-16|1747.0|0|2040.0|0|0.0|0|0.0|100
0|2021-06-17|1747.0|0|2041.0|0|0.0|0|0.0|100
0|2021-06-18|1753.0|0|2041.0|0|0.0|0|0.0|100
0|2021-06-19|1753.0|0|2047.0|0|0.0|0|0.0|100
0|2021-06-20|1753.0|0|2047.0|0|0.0|0|0.0|100
0|2021-06-21|1753.0|0|2047.0|0|0.0|0|0.0|100
0|2021-06-22|1753.0|0|2047.0|0|0.0|0|0.0|100
0|2021-06-23|1754.0|0|2047.0|0|0.0|0|0.0|100
0|2021-06-24|1754.0|0|2048.0|0|0.0|0|0.0|100
0|2021-06-25|1754.0|0|2048.0|0|0.0|0|0.0|100
0|2021-06-26|1755.0|0|2048.0|0|0.0|0|0.0|100
0|2021-06-27|1755.0|0|2049.0|0|0.0|0|0.0|100
0|2021-06-28|1755.0|0|2049.0|0|0.0|0|0.0|100
0|2021-06-29|1755.0|0|2049.0|0|0.0|0|0.0|100
0|2021-06-30|1755.0|0|2049.0|0|0.0|0|0.0|100
0|2021-07-01|1756.0|0|2049.0|0|0.0|0|0.0|100
0|2021-07-02|1757.0|0|2050.0|0|0.0|0|0.0|100
0|2021-07-03|1757.0|0|2051.0|0|0.0|0|0.0|100
0|2021-07-04|1757.0|0|2051.0|0|0.0|0|0.0|100
0|2021-07-05|1757.0|0|2051.0|0|0.0|0|0.0|100
0|2021-07-06|1757.0|0|2051.0|0|0.0|0|0.0|100
0|2021-07-07|1757.0|0|2051.0|0|0.0|0|0.0|100
0|2021-07-08|1757.0|0|2051.0|0|0.0|0|0.0|100
0|2021-07-09|1758.0|0|2051.0|0|0.0|0|0.0|100
0|2021-07-10|1758.0|0|2052.0|0|0.0|0|0.0|100
0|2021-07-11|1762.0|0|2052.0|0|0.0|0|0.0|100
0|2021-07-12|1762.0|0|2056.0|0|0.0|0|0.0|100
0|2021-07-13|1762.0|0|2056.0|0|0.0|0|0.0|100
0|2021-07-14|1762.0|0|2056.0|0|0.0|0|0.0|100
0|2021-07-15|1763.0|0|2056.0|0|0.0|0|0.0|100
0|2021-07-16|1764.0|0|2057.0|0|0.0|0|0.0|100
0|2021-07-17|1764.0|0|2058.0|0|0.0|0|0.0|100
0|2021-07-18|1764.0|0|2058.0|0|0.0|0|0.0|100
0|2021-07-19|1765.0|0|2058.0|0|0.0|0|0.0|100
0|2021-07-20|1765.0|0|2059.0|0|0.0|0|0.0|100
0|2021-07-21|1765.0|0|2059.0|0|0.0|0|0.0|100
0|2021-07-22|1757.0|0|2059.0|0|0.0|0|0.0|100
0|2021-07-23|1757.0|0|2061.0|0|0.0|0|0.0|100
0|2021-07-24|1757.0|0|2062.0|0|0.0|0|0.0|100
0|2021-07-25|1770.0|0|2063.0|0|0.0|0|0.0|100
0|2021-07-26|1770.0|0|2064.0|0|0.0|0|0.0|100
0|2021-07-27|1770.0|0|2064.0|0|0.0|0|0.0|100
0|2021-07-28|1772.0|0|2065.0|0|0.0|0|0.0|100
0|2021-07-29|1772.0|0|2066.0|0|0.0|0|0.0|100
0|2021-07-30|1772.0|0|2066.0|0|0.0|0|0.0|100
0|2021-07-31|1777.0|0|2068.0|0|0.0|0|0.0|100
0|2021-08-01|1781.0|0|2071.0|0|0.0|0|0.0|100
0|2021-08-02|1782.0|0|2075.0|0|0.0|0|0.0|100
0|2021-08-03|1782.0|0|2076.0|0|0.0|0|0.0|100
0|2021-08-04|1788.0|0|2077.0|0|0.0|0|0.0|100
0|2021-08-05|1792.0|0|2086.0|0|0.0|0|0.0|100
0|2021-08-06|1807.0|0|2100.0|0|0.0|0|0.0|100
0|2021-08-07|1811.0|0|2103.0|0|0.0|0|0.0|100
0|2021-08-08|1815.0|0|2106.0|0|0.0|0|0.0|100
0|2021-08-09|1815.0|0|2109.0|0|0.0|0|0.0|100
0|2021-08-10|1814.0|0|2109.0|0|0.0|0|0.0|100
0|2021-08-11|1821.0|0|2109.0|0|0.0|0|0.0|100
0|2021-08-12|1828.0|0|2115.0|0|0.0|0|0.0|100
0|2021-08-13|1855.0|0|2140.0|0|0.0|0|0.0|100
0|2021-08-14|1863.0|0|2149.0|0|0.0|0|0.0|100
0|2021-08-15|1868.0|0|2158.0|0|0.0|0|0.0|100
0|2021-08-16|1871.0|0|2163.0|0|0.0|0|0.0|100
0|2021-08-17|1871.0|0|2165.0|0|0.0|0|0.0|100
0|2021-08-18|1875.0|0|2169.0|0|0.0|0|0.0|100
0|2021-08-19|1878.0|0|2169.0|0|0.0|0|0.0|100
0|2021-08-20|1902.0|0|2176.0|0|0.0|0|0.0|100
0|2021-08-21|1907.0|0|2196.0|0|0.0|0|0.0|100
0|2021-08-22|1911.0|0|2202.0|0|0.0|0|0.0|100
0|2021-08-23|1917.0|0|2207.0|0|0.0|0|0.0|100
0|2021-08-24|1923.0|0|2212.0|0|0.0|0|0.0|100
0|2021-08-25|1934.0|0|2217.0|0|0.0|0|0.0|100
0|2021-08-26|1948.0|0|2231.0|0|0.0|0|0.0|100
0|2021-08-27|1952.0|0|2243.0|0|0.0|0|0.0|100
0|2021-08-28|1964.0|0|2246.0|0|0.0|0|0.0|100
0|2021-08-29|1973.0|0|2258.0|0|0.0|0|0.0|100
0|2021-08-30|1975.0|0|2267.0|0|0.0|0|0.0|100
0|2021-08-31|1994.0|0|2269.0|0|0.0|0|0.0|100
0|2021-09-01|2005.0|0|2288.0|0|0.0|0|0.0|100
0|2021-09-02|2005.0|0|2299.0|0|0.0|0|0.0|100
0|2021-09-03|2011.0|0|2301.0|0|0.0|0|0.0|100
0|2021-09-04|2021.0|0|2308.0|0|0.0|0|0.0|100
0|2021-09-05|2025.0|0|2315.0|0|0.0|0|0.0|100
0|2021-09-06|2026.0|0|2320.0|0|0.0|0|0.0|100
0|2021-09-07|2027.0|0|2320.0|0|0.0|0|0.0|100
0|2021-09-08|2028.0|0|2322.0|0|0.0|0|0.0|100
0|2021-09-09|2037.0|0|2322.0|0|0.0|0|0.0|100
0|2021-09-10|2040.0|0|2332.0|0|0.0|0|0.0|100
0|2021-09-11|2042.0|0|2335.0|0|0.0|0|0.0|100
0|2021-09-12|2046.0|0|2338.0|0|0.0|0|0.0|100
0|2021-09-13|2048.0|0|2341.0|0|0.0|0|0.0|100
0|2021-09-14|2049.0|0|2342.0|0|0.0|0|0.0|100
0|2021-09-15|2054.0|0|2344.0|0|0.0|0|0.0|100
0|2021-09-16|2056.0|0|2348.0|0|0.0|0|0.0|100
0|2021-09-17|2063.0|0|2350.0|0|0.0|0|0.0|100
0|2021-09-18|2065.0|0|2358.0|0|0.0|0|0.0|100
0|2021-09-19|2067.0|0|2360.0|0|0.0|0|0.0|100
0|2021-09-20|2067.0|0|2361.0|0|0.0|0|0.0|100
0|2021-09-21|2068.0|0|2361.0|0|0.0|0|0.0|100
0|2021-09-22|2069.0|0|2362.0|0|0.0|0|0.0|100
0|2021-09-23|2071.0|0|2363.0|0|0.0|0|0.0|100
0|2021-09-24|2075.0|0|2366.0|0|0.0|0|0.0|100
0|2021-09-25|2075.0|0|2369.0|0|0.0|0|0.0|100
0|2021-09-26|2074.0|0|2369.0|0|0.0|0|0.0|100
0|2021-09-27|2074.0|0|2368.0|0|0.0|0|0.0|100
0|2021-09-28|2074.0|0|2368.0|0|0.0|0|0.0|100
0|2021-09-29|2074.0|0|2368.0|0|0.0|0|0.0|100
0|2021-09-30|2075.0|0|2368.0|0|0.0|0|0.0|100
0|2021-10-01|2077.0|0|2370.0|0|0.0|0|0.0|100
0|2021-10-02|2080.0|0|2371.0|0|0.0|0|0.0|100
0|2021-10-03|2080.0|0|2374.0|0|0.0|0|0.0|100
0|2021-10-04|2083.0|0|2375.0|0|0.0|0|0.0|100
0|2021-10-05|2083.0|0|2377.0|0|0.0|0|0.0|100
0|2021-10-06|2090.0|0|2381.0|0|0.0|0|0.0|100
0|2021-10-07|2093.0|0|2387.0|0|0.0|0|0.0|100
0|2021-10-08|2097.0|0|2389.0|0|0.0|0|0.0|100
0|2021-10-09|2098.0|0|2392.0|0|0.0|0|0.0|100
0|2021-10-10|2100.0|0|2392.0|0|0.0|0|0.0|100
0|2021-10-11|2100.0|0|2394.0|0|0.0|0|0.0|100
0|2021-10-12|2101.0|0|2394.0|0|0.0|0|0.0|100
0|2021-10-13|2102.0|0|2396.0|0|0.0|0|0.0|100
0|2021-10-14|2103.0|0|2396.0|0|0.0|0|0.0|100
0|2021-10-15|2105.0|0|2399.0|0|0.0|0|0.0|100
0|2021-10-16|2106.0|0|2400.0|0|0.0|0|0.0|100
0|2021-10-17|2106.0|0|2400.0|0|0.0|0|0.0|100
0|2021-10-18|2106.0|0|2400.0|0|0.0|0|0.0|100
0|2021-10-19|2108.0|0|2400.0|0|0.0|0|0.0|100
0|2021-10-20|2108.0|0|2402.0|0|0.0|0|0.0|100
0|2021-10-21|2109.0|0|2402.0|0|0.0|0|0.0|100
0|2021-10-22|2110.0|0|2404.0|0|0.0|0|0.0|100
0|2021-10-23|2110.0|0|2404.0|0|0.0|0|0.0|100
0|2021-10-24|2112.0|0|2405.0|0|0.0|0|0.0|100
0|2021-10-25|2112.0|0|2406.0|0|0.0|0|0.0|100
0|2021-10-26|2112.0|0|2406.0|0|0.0|0|0.0|100
0|2021-10-27|2114.0|0|2406.0|0|0.0|0|0.0|100
0|2021-10-28|2114.0|0|2408.0|0|0.0|0|0.0|100
0|2021-10-29|2116.0|0|2410.0|0|0.0|0|0.0|100
0|2021-10-30|2117.0|0|2411.0|0|0.0|0|0.0|100
0|2021-10-31|2117.0|0|2411.0|0|0.0|0|0.0|100
0|2021-11-01|2118.0|0|2411.0|0|0.0|0|0.0|100
0|2021-11-02|2118.0|0|2412.0|0|0.0|0|0.0|100
0|2021-11-03|2119.0|0|2412.0|0|0.0|0|0.0|100
0|2021-11-04|2122.0|0|2413.0|0|0.0|0|0.0|100
0|2021-11-05|2127.0|0|2418.0|0|0.0|0|0.0|100
0|2021-11-06|2127.0|0|2421.0|0|0.0|0|0.0|100
0|2021-11-07|2127.0|0|2421.0|0|0.0|0|0.0|100
0|2021-11-08|2129.0|0|2423.0|0|0.0|0|0.0|100
0|2021-11-09|2129.0|0|2423.0|0|0.0|0|0.0|100
0|2021-11-10|2131.0|0|2425.0|0|0.0|0|0.0|100
0|2021-11-11|2132.0|0|2426.0|0|0.0|0|0.0|100
0|2021-11-12|2136.0|0|2426.0|0|0.0|0|0.0|100
0|2021-11-13|2136.0|0|2430.0|0|0.0|0|0.0|100
0|2021-11-14|2137.0|0|2431.0|0|0.0|0|0.0|100
0|2021-11-15|2137.0|0|2431.0|0|0.0|0|0.0|100
0|2021-11-16|2137.0|0|2431.0|0|0.0|0|0.0|100
0|2021-11-17|2139.0|0|2433.0|0|0.0|0|0.0|100
0|2021-11-18|2142.0|0|2436.0|0|0.0|0|0.0|100
0|2021-11-19|2143.0|0|2437.0|0|0.0|0|0.0|100
0|2021-11-20|2146.0|0|2440.0|0|0.0|0|0.0|100
0|2021-11-21|2150.0|0|2444.0|0|0.0|0|0.0|100
0|2021-11-22|2150.0|0|2444.0|0|0.0|0|0.0|100
0|2021-11-23|2150.0|0|2444.0|0|0.0|0|0.0|100
0|2021-11-24|2150.0|0|2444.0|0|0.0|0|0.0|100
0|2021-11-25|2152.0|0|2446.0|0|0.0|0|0.0|100
0|2021-11-26|2153.0|0|2447.0|0|0.0|0|0.0|100
0|2021-11-27|2153.0|0|2447.0|0|0.0|0|0.0|100
0|2021-11-28|2153.0|0|2447.0|0|0.0|0|0.0|100
0|2021-11-29|2155.0|0|2449.0|0|0.0|0|0.0|100
0|2021-11-30|2156.0|0|2450.0|0|0.0|0|0.0|100
0|2021-12-01|2160.0|0|2454.0|0|0.0|0|0.0|100
0|2021-12-02|2167.0|0|2461.0|0|0.0|0|0.0|100
0|2021-12-03|2176.0|0|2470.0|0|0.0|0|0.0|100
0|2021-12-04|2179.0|0|2473.0|0|0.0|0|0.0|100
0|2021-12-05|2184.0|0|2478.0|0|0.0|0|0.0|100
0|2021-12-06|2184.0|0|2478.0|0|0.0|0|0.0|100
0|2021-12-07|2184.0|0|2478.0|0|0.0|0|0.0|100
0|2021-12-08|2185.0|0|2479.0|0|0.0|0|0.0|100
0|2021-12-09|2185.0|0|2479.0|0|0.0|0|0.0|100
0|2021-12-10|2189.0|0|2483.0|0|0.0|0|0.0|100
0|2021-12-11|2189.0|0|2483.0|0|0.0|0|0.0|100
0|2021-12-12|2190.0|0|2484.0|0|0.0|0|0.0|100
0|2021-12-13|2190.0|0|2484.0|0|0.0|0|0.0|100
0|2021-12-14|2190.0|0|2484.0|0|0.0|0|0.0|100
0|2021-12-15|2190.0|0|2484.0|0|0.0|0|0.0|100
0|2021-12-16|2192.0|0|2486.0|0|0.0|0|0.0|100
0|2021-12-17|2198.0|0|2492.0|0|0.0|0|0.0|100
0|2021-12-18|2201.0|0|2495.0|0|0.0|0|0.0|100
0|2021-12-19|2215.0|0|2509.0|0|0.0|0|0.0|100
0|2021-12-20|2236.0|0|2530.0|0|0.0|0|0.0|100
0|2021-12-21|2241.0|0|2535.0|0|0.0|0|0.0|100
0|2021-12-22|2258.0|0|2552.0|0|0.0|0|0.0|100
0|2021-12-23|2301.0|0|2595.0|0|0.0|0|0.0|100
0|2021-12-24|2301.0|0|2595.0|0|0.0|0|0.0|100
0|2021-12-25|2443.0|0|2737.0|0|0.0|0|0.0|100
0|2021-12-26|2470.0|0|2764.0|0|0.0|0|0.0|100
0|2021-12-27|2496.0|0|2790.0|0|0.0|0|0.0|100
0|2021-12-28|2506.0|0|2800.0|0|0.0|0|0.0|100
0|2021-12-29|2576.0|0|2870.0|0|0.0|0|0.0|100
0|2021-12-30|2744.0|0|3038.0|0|0.0|0|0.0|100
0|2021-12-31|2913.0|0|3207.0|0|0.0|0|0.0|100
0|2022-01-01|2913.0|0|3207.0|0|0.0|0|0.0|100
0|2022-01-02|3149.0|0|3443.0|0|0.0|0|0.0|100
0|2022-01-03|3204.0|0|3498.0|0|0.0|0|0.0|100
0|2022-01-04|3221.0|0|3515.0|0|0.0|0|0.0|100
0|2022-01-05|3312.0|0|3606.0|0|0.0|0|0.0|100
0|2022-01-06|3450.0|0|3744.0|0|0.0|0|0.0|100
0|2022-01-07|3526.0|0|3820.0|0|0.0|0|0.0|100
0|2022-01-08|3579.0|0|3873.0|0|0.0|0|0.0|100
0|2022-01-09|3644.0|0|3938.0|0|0.0|0|0.0|100
0|2022-01-10|3711.0|0|4005.0|0|0.0|0|0.0|100
0|2022-01-11|3739.0|0|4033.0|0|0.0|0|0.0|100
0|2022-01-12|3867.0|0|4161.0|0|0.0|0|0.0|100
0|2022-01-13|3980.0|0|4274.0|0|0.0|0|0.0|100
0|2022-01-14|4116.0|0|4410.0|0|0.0|0|0.0|100
0|2022-01-15|4233.0|0|4527.0|0|0.0|0|0.0|100
0|2022-01-16|4285.0|0|4579.0|0|0.0|0|0.0|100
0|2022-01-17|4363.0|0|0.0|100|0.0|0|0.0|100
