|dates|Kings_NewYork_UnitedStates.JHU_ConfirmedCases.data|Kings_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Kings_NewYork_UnitedStates.NYT_ConfirmedCases.data|Kings_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Kings_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Kings_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Kings_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Kings_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-29|349625.0|0|0.0|100|10965.0|0|0.0|100
0|2021-11-30|350081.0|0|0.0|100|10971.0|0|0.0|100
0|2021-12-01|350540.0|0|0.0|100|10976.0|0|0.0|100
0|2021-12-02|351246.0|0|0.0|100|10979.0|0|0.0|100
0|2021-12-03|351246.0|0|0.0|100|10979.0|0|0.0|100
0|2021-12-04|351945.0|0|0.0|100|10985.0|0|0.0|100
0|2021-12-05|351945.0|0|0.0|100|10985.0|0|0.0|100
0|2021-12-06|354071.0|0|0.0|100|10993.0|0|0.0|100
0|2021-12-07|354764.0|0|0.0|100|11002.0|0|0.0|100
0|2021-12-08|355398.0|0|0.0|100|11010.0|0|0.0|100
0|2021-12-09|356413.0|0|0.0|100|11015.0|0|0.0|100
0|2021-12-10|357383.0|0|0.0|100|11019.0|0|0.0|100
0|2021-12-11|357383.0|0|0.0|100|11019.0|0|0.0|100
0|2021-12-12|357383.0|0|0.0|100|11019.0|0|0.0|100
0|2021-12-13|360317.0|0|0.0|100|11022.0|0|0.0|100
0|2021-12-14|360317.0|0|0.0|100|11022.0|0|0.0|100
0|2021-12-15|362933.0|0|0.0|100|11040.0|0|0.0|100
0|2021-12-16|365241.0|0|0.0|100|11043.0|0|0.0|100
0|2021-12-17|368272.0|0|0.0|100|11055.0|0|0.0|100
0|2021-12-18|368272.0|0|0.0|100|11055.0|0|0.0|100
0|2021-12-19|373978.0|0|0.0|100|11058.0|0|0.0|100
0|2021-12-20|377826.0|0|0.0|100|11058.0|0|0.0|100
0|2021-12-21|383733.0|0|0.0|100|11073.0|0|0.0|100
0|2021-12-22|389175.0|0|0.0|100|11083.0|0|0.0|100
0|2021-12-23|394767.0|0|0.0|100|11096.0|0|0.0|100
0|2021-12-24|398727.0|0|0.0|100|11096.0|0|0.0|100
0|2021-12-25|398727.0|0|0.0|100|11096.0|0|0.0|100
0|2021-12-26|414808.0|0|0.0|100|11096.0|0|0.0|100
0|2021-12-27|422596.0|0|0.0|100|11114.0|0|0.0|100
0|2021-12-28|433572.0|0|0.0|100|11116.0|0|0.0|100
0|2021-12-29|444330.0|0|0.0|100|11145.0|0|0.0|100
0|2021-12-30|456270.0|0|0.0|100|11160.0|0|0.0|100
0|2021-12-31|469753.0|0|0.0|100|11168.0|0|0.0|100
0|2022-01-01|482486.0|0|0.0|100|11175.0|0|0.0|100
0|2022-01-02|491985.0|0|0.0|100|11192.0|0|0.0|100
0|2022-01-03|504248.0|0|0.0|100|11198.0|0|0.0|100
0|2022-01-04|512207.0|0|0.0|100|11212.0|0|0.0|100
0|2022-01-05|524070.0|0|0.0|100|11247.0|0|0.0|100
0|2022-01-06|535325.0|0|0.0|100|11247.0|0|0.0|100
0|2022-01-07|550087.0|0|0.0|100|11313.0|0|0.0|100
0|2022-01-08|561078.0|0|0.0|100|11313.0|0|0.0|100
0|2022-01-09|574741.0|0|0.0|100|11345.0|0|0.0|100
0|2022-01-10|585423.0|0|0.0|100|11356.0|0|0.0|100
0|2022-01-11|593574.0|0|0.0|100|11412.0|0|0.0|100
0|2022-01-12|600905.0|0|0.0|100|11465.0|0|0.0|100
0|2022-01-13|600905.0|0|0.0|100|11465.0|0|0.0|100
0|2022-01-14|616130.0|0|0.0|100|11563.0|0|0.0|100
0|2022-01-15|620611.0|0|0.0|100|11563.0|0|0.0|100
0|2022-01-16|629179.0|0|0.0|100|11563.0|0|0.0|100
0|2022-01-17|636407.0|0|0.0|100|11621.0|0|0.0|100
