|dates|Dorado_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Dorado_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Dorado_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Dorado_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Dorado_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Dorado_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Dorado_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Dorado_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-31|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-01|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-02|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-03|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-04|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-05|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-06|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-07|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-08|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-09|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-10|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-11|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-12|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-13|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-14|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-15|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-16|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-17|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-18|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-19|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-20|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-21|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-22|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-23|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-24|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-25|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-26|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-27|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-28|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-29|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-04-30|12015.0|0|663.0|0|5.229531471840985|0|12678.0|0
0|2020-05-01|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-02|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-03|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-04|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-05|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-06|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-07|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-08|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-09|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-10|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-11|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-12|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-13|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-14|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-15|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-16|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-17|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-18|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-19|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-20|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-21|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-22|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-23|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-24|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-25|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-26|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-27|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-28|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-29|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-30|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-05-31|11698.0|0|1058.0|0|8.294136092819066|0|12756.0|0
0|2020-06-01|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-02|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-03|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-04|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-05|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-06|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-07|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-08|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-09|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-10|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-11|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-12|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-13|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-14|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-15|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-16|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-17|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-18|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-19|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-20|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-21|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-22|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-23|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-24|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-25|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-26|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-27|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-28|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-29|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-06-30|12384.0|0|981.0|0|7.34006734006734|0|13365.0|0
0|2020-07-01|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-02|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-03|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-04|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-05|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-06|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-07|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-08|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-09|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-10|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-11|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-12|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-13|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-14|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-15|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-16|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-17|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-18|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-19|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-20|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-21|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-22|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-23|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-24|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-25|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-26|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-27|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-28|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-29|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-30|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-07-31|12302.0|0|812.0|0|6.191856031721824|0|13114.0|0
0|2020-08-01|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-02|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-03|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-04|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-05|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-06|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-07|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-08|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-09|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-10|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-11|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-12|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-13|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-14|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-15|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-16|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-17|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-18|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-19|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-20|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-21|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-22|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-23|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-24|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-25|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-26|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-27|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-28|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-29|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-30|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-08-31|12200.0|0|940.0|0|7.153729071537291|0|13140.0|0
0|2020-09-01|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-02|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-03|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-04|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-05|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-06|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-07|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-08|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-09|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-10|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-11|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-12|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-13|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-14|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-15|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-16|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-17|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-18|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-19|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-20|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-21|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-22|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-23|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-24|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-25|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-26|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-27|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-28|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-29|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-09-30|12060.0|0|1057.0|0|8.058245025539376|0|13117.0|0
0|2020-10-01|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-02|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-03|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-04|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-05|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-06|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-07|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-08|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-09|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-10|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-11|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-12|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-13|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-14|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-15|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-16|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-17|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-18|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-19|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-20|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-21|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-22|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-23|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-24|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-25|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-26|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-27|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-28|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-29|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-30|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-10-31|11962.0|0|944.0|0|7.314427398109406|0|12906.0|0
0|2020-11-01|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-02|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-03|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-04|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-05|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-06|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-07|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-08|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-09|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-10|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-11|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-12|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-13|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-14|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-15|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-16|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-17|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-18|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-19|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-20|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-21|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-22|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-23|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-24|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-25|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-26|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-27|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-28|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-29|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-11-30|11731.0|0|982.0|0|7.72437662235507|0|12713.0|0
0|2020-12-01|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-02|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-03|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-04|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-05|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-06|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
0|2020-12-07|11563.0|0|1095.0|0|8.650655711802813|0|12658.0|0
