|dates|Anasco_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Anasco_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Anasco_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Anasco_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Anasco_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Anasco_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Anasco_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Anasco_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-10|599.0|0|790.0|0|0.0|0|0.0|100
0|2021-02-11|599.0|0|790.0|0|0.0|0|0.0|100
0|2021-02-12|599.0|0|792.0|0|0.0|0|0.0|100
0|2021-02-13|605.0|0|796.0|0|0.0|0|0.0|100
0|2021-02-14|605.0|0|801.0|0|0.0|0|0.0|100
0|2021-02-15|612.0|0|803.0|0|0.0|0|0.0|100
0|2021-02-16|612.0|0|803.0|0|0.0|0|0.0|100
0|2021-02-17|613.0|0|804.0|0|0.0|0|0.0|100
0|2021-02-18|613.0|0|806.0|0|0.0|0|0.0|100
0|2021-02-19|615.0|0|806.0|0|0.0|0|0.0|100
0|2021-02-20|615.0|0|806.0|0|0.0|0|0.0|100
0|2021-02-21|617.0|0|808.0|0|0.0|0|0.0|100
0|2021-02-22|617.0|0|808.0|0|0.0|0|0.0|100
0|2021-02-23|617.0|0|810.0|0|0.0|0|0.0|100
0|2021-02-24|617.0|0|811.0|0|0.0|0|0.0|100
0|2021-02-25|620.0|0|811.0|0|0.0|0|0.0|100
0|2021-02-26|623.0|0|814.0|0|0.0|0|0.0|100
0|2021-02-27|624.0|0|815.0|0|0.0|0|0.0|100
0|2021-02-28|626.0|0|817.0|0|0.0|0|0.0|100
0|2021-03-01|626.0|0|818.0|0|0.0|0|0.0|100
0|2021-03-02|627.0|0|818.0|0|0.0|0|0.0|100
0|2021-03-03|627.0|0|819.0|0|0.0|0|0.0|100
0|2021-03-04|627.0|0|820.0|0|0.0|0|0.0|100
0|2021-03-05|629.0|0|820.0|0|0.0|0|0.0|100
0|2021-03-06|633.0|0|824.0|0|0.0|0|0.0|100
0|2021-03-07|633.0|0|825.0|0|0.0|0|0.0|100
0|2021-03-08|633.0|0|827.0|0|0.0|0|0.0|100
0|2021-03-09|636.0|0|827.0|0|0.0|0|0.0|100
0|2021-03-10|636.0|0|827.0|0|0.0|0|0.0|100
0|2021-03-11|636.0|0|827.0|0|0.0|0|0.0|100
0|2021-03-12|639.0|0|829.0|0|0.0|0|0.0|100
0|2021-03-13|640.0|0|831.0|0|0.0|0|0.0|100
0|2021-03-14|640.0|0|832.0|0|0.0|0|0.0|100
0|2021-03-15|640.0|0|832.0|0|0.0|0|0.0|100
0|2021-03-16|640.0|0|833.0|0|0.0|0|0.0|100
0|2021-03-17|642.0|0|833.0|0|0.0|0|0.0|100
0|2021-03-18|642.0|0|833.0|0|0.0|0|0.0|100
0|2021-03-19|642.0|0|834.0|0|0.0|0|0.0|100
0|2021-03-20|644.0|0|835.0|0|0.0|0|0.0|100
0|2021-03-21|647.0|0|837.0|0|0.0|0|0.0|100
0|2021-03-22|647.0|0|839.0|0|0.0|0|0.0|100
0|2021-03-23|649.0|0|840.0|0|0.0|0|0.0|100
0|2021-03-24|649.0|0|840.0|0|0.0|0|0.0|100
0|2021-03-25|649.0|0|841.0|0|0.0|0|0.0|100
0|2021-03-26|652.0|0|842.0|0|0.0|0|0.0|100
0|2021-03-27|652.0|0|843.0|0|0.0|0|0.0|100
0|2021-03-28|652.0|0|845.0|0|0.0|0|0.0|100
0|2021-03-29|652.0|0|847.0|0|0.0|0|0.0|100
0|2021-03-30|652.0|0|848.0|0|0.0|0|0.0|100
0|2021-03-31|658.0|0|849.0|0|0.0|0|0.0|100
0|2021-04-01|658.0|0|850.0|0|0.0|0|0.0|100
0|2021-04-02|662.0|0|852.0|0|0.0|0|0.0|100
0|2021-04-03|665.0|0|855.0|0|0.0|0|0.0|100
0|2021-04-04|665.0|0|856.0|0|0.0|0|0.0|100
0|2021-04-05|665.0|0|856.0|0|0.0|0|0.0|100
0|2021-04-06|666.0|0|857.0|0|0.0|0|0.0|100
0|2021-04-07|669.0|0|859.0|0|0.0|0|0.0|100
0|2021-04-08|669.0|0|863.0|0|0.0|0|0.0|100
0|2021-04-09|680.0|0|868.0|0|0.0|0|0.0|100
0|2021-04-10|682.0|0|872.0|0|0.0|0|0.0|100
0|2021-04-11|695.0|0|880.0|0|0.0|0|0.0|100
0|2021-04-12|702.0|0|890.0|0|0.0|0|0.0|100
0|2021-04-13|704.0|0|894.0|0|0.0|0|0.0|100
0|2021-04-14|704.0|0|896.0|0|0.0|0|0.0|100
0|2021-04-15|710.0|0|899.0|0|0.0|0|0.0|100
0|2021-04-16|719.0|0|901.0|0|0.0|0|0.0|100
0|2021-04-17|721.0|0|910.0|0|0.0|0|0.0|100
0|2021-04-18|721.0|0|912.0|0|0.0|0|0.0|100
0|2021-04-19|742.0|0|916.0|0|0.0|0|0.0|100
0|2021-04-20|742.0|0|933.0|0|0.0|0|0.0|100
0|2021-04-21|743.0|0|933.0|0|0.0|0|0.0|100
0|2021-04-22|747.0|0|934.0|0|0.0|0|0.0|100
0|2021-04-23|749.0|0|938.0|0|0.0|0|0.0|100
0|2021-04-24|752.0|0|940.0|0|0.0|0|0.0|100
0|2021-04-25|753.0|0|943.0|0|0.0|0|0.0|100
0|2021-04-26|761.0|0|944.0|0|0.0|0|0.0|100
0|2021-04-27|761.0|0|952.0|0|0.0|0|0.0|100
0|2021-04-28|761.0|0|952.0|0|0.0|0|0.0|100
0|2021-04-29|762.0|0|952.0|0|0.0|0|0.0|100
0|2021-04-30|762.0|0|953.0|0|0.0|0|0.0|100
0|2021-05-01|766.0|0|956.0|0|0.0|0|0.0|100
0|2021-05-02|769.0|0|957.0|0|0.0|0|0.0|100
0|2021-05-03|769.0|0|960.0|0|0.0|0|0.0|100
0|2021-05-04|769.0|0|960.0|0|0.0|0|0.0|100
0|2021-05-05|769.0|0|960.0|0|0.0|0|0.0|100
0|2021-05-06|771.0|0|960.0|0|0.0|0|0.0|100
0|2021-05-07|771.0|0|962.0|0|0.0|0|0.0|100
0|2021-05-08|772.0|0|963.0|0|0.0|0|0.0|100
0|2021-05-09|774.0|0|963.0|0|0.0|0|0.0|100
0|2021-05-10|774.0|0|965.0|0|0.0|0|0.0|100
0|2021-05-11|778.0|0|969.0|0|0.0|0|0.0|100
0|2021-05-12|778.0|0|969.0|0|0.0|0|0.0|100
0|2021-05-13|778.0|0|969.0|0|0.0|0|0.0|100
0|2021-05-14|783.0|0|972.0|0|0.0|0|0.0|100
0|2021-05-15|783.0|0|974.0|0|0.0|0|0.0|100
0|2021-05-16|785.0|0|974.0|0|0.0|0|0.0|100
0|2021-05-17|785.0|0|976.0|0|0.0|0|0.0|100
0|2021-05-18|785.0|0|976.0|0|0.0|0|0.0|100
0|2021-05-19|785.0|0|976.0|0|0.0|0|0.0|100
0|2021-05-20|785.0|0|976.0|0|0.0|0|0.0|100
0|2021-05-21|791.0|0|978.0|0|0.0|0|0.0|100
0|2021-05-22|792.0|0|982.0|0|0.0|0|0.0|100
0|2021-05-23|792.0|0|983.0|0|0.0|0|0.0|100
0|2021-05-24|792.0|0|983.0|0|0.0|0|0.0|100
0|2021-05-25|792.0|0|983.0|0|0.0|0|0.0|100
0|2021-05-26|793.0|0|983.0|0|0.0|0|0.0|100
0|2021-05-27|794.0|0|984.0|0|0.0|0|0.0|100
0|2021-05-28|795.0|0|985.0|0|0.0|0|0.0|100
0|2021-05-29|795.0|0|986.0|0|0.0|0|0.0|100
0|2021-05-30|795.0|0|986.0|0|0.0|0|0.0|100
0|2021-05-31|796.0|0|987.0|0|0.0|0|0.0|100
0|2021-06-01|796.0|0|987.0|0|0.0|0|0.0|100
0|2021-06-02|796.0|0|987.0|0|0.0|0|0.0|100
0|2021-06-03|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-04|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-05|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-06|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-07|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-08|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-09|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-10|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-11|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-12|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-13|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-14|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-15|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-16|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-17|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-18|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-19|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-20|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-21|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-22|797.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-23|798.0|0|988.0|0|0.0|0|0.0|100
0|2021-06-24|798.0|0|989.0|0|0.0|0|0.0|100
0|2021-06-25|798.0|0|990.0|0|0.0|0|0.0|100
0|2021-06-26|799.0|0|990.0|0|0.0|0|0.0|100
0|2021-06-27|799.0|0|990.0|0|0.0|0|0.0|100
0|2021-06-28|799.0|0|990.0|0|0.0|0|0.0|100
0|2021-06-29|799.0|0|990.0|0|0.0|0|0.0|100
0|2021-06-30|799.0|0|990.0|0|0.0|0|0.0|100
0|2021-07-01|799.0|0|990.0|0|0.0|0|0.0|100
0|2021-07-02|799.0|0|990.0|0|0.0|0|0.0|100
0|2021-07-03|800.0|0|991.0|0|0.0|0|0.0|100
0|2021-07-04|799.0|0|991.0|0|0.0|0|0.0|100
0|2021-07-05|799.0|0|990.0|0|0.0|0|0.0|100
0|2021-07-06|799.0|0|990.0|0|0.0|0|0.0|100
0|2021-07-07|800.0|0|990.0|0|0.0|0|0.0|100
0|2021-07-08|801.0|0|991.0|0|0.0|0|0.0|100
0|2021-07-09|802.0|0|992.0|0|0.0|0|0.0|100
0|2021-07-10|803.0|0|993.0|0|0.0|0|0.0|100
0|2021-07-11|804.0|0|994.0|0|0.0|0|0.0|100
0|2021-07-12|805.0|0|995.0|0|0.0|0|0.0|100
0|2021-07-13|806.0|0|996.0|0|0.0|0|0.0|100
0|2021-07-14|807.0|0|997.0|0|0.0|0|0.0|100
0|2021-07-15|811.0|0|998.0|0|0.0|0|0.0|100
0|2021-07-16|813.0|0|1002.0|0|0.0|0|0.0|100
0|2021-07-17|814.0|0|1004.0|0|0.0|0|0.0|100
0|2021-07-18|820.0|0|1005.0|0|0.0|0|0.0|100
0|2021-07-19|822.0|0|1011.0|0|0.0|0|0.0|100
0|2021-07-20|822.0|0|1013.0|0|0.0|0|0.0|100
0|2021-07-21|822.0|0|1013.0|0|0.0|0|0.0|100
0|2021-07-22|801.0|0|1013.0|0|0.0|0|0.0|100
0|2021-07-23|801.0|0|1019.0|0|0.0|0|0.0|100
0|2021-07-24|801.0|0|1037.0|0|0.0|0|0.0|100
0|2021-07-25|861.0|0|1049.0|0|0.0|0|0.0|100
0|2021-07-26|865.0|0|1056.0|0|0.0|0|0.0|100
0|2021-07-27|866.0|0|1056.0|0|0.0|0|0.0|100
0|2021-07-28|868.0|0|1057.0|0|0.0|0|0.0|100
0|2021-07-29|879.0|0|1062.0|0|0.0|0|0.0|100
0|2021-07-30|883.0|0|1074.0|0|0.0|0|0.0|100
0|2021-07-31|895.0|0|1085.0|0|0.0|0|0.0|100
0|2021-08-01|907.0|0|1093.0|0|0.0|0|0.0|100
0|2021-08-02|907.0|0|1098.0|0|0.0|0|0.0|100
0|2021-08-03|910.0|0|1098.0|0|0.0|0|0.0|100
0|2021-08-04|924.0|0|1111.0|0|0.0|0|0.0|100
0|2021-08-05|933.0|0|1124.0|0|0.0|0|0.0|100
0|2021-08-06|949.0|0|1139.0|0|0.0|0|0.0|100
0|2021-08-07|962.0|0|1147.0|0|0.0|0|0.0|100
0|2021-08-08|979.0|0|1164.0|0|0.0|0|0.0|100
0|2021-08-09|987.0|0|1176.0|0|0.0|0|0.0|100
0|2021-08-10|989.0|0|1178.0|0|0.0|0|0.0|100
0|2021-08-11|1010.0|0|1189.0|0|0.0|0|0.0|100
0|2021-08-12|1023.0|0|1201.0|0|0.0|0|0.0|100
0|2021-08-13|1038.0|0|1221.0|0|0.0|0|0.0|100
0|2021-08-14|1044.0|0|1231.0|0|0.0|0|0.0|100
0|2021-08-15|1065.0|0|1237.0|0|0.0|0|0.0|100
0|2021-08-16|1071.0|0|1261.0|0|0.0|0|0.0|100
0|2021-08-17|1071.0|0|1262.0|0|0.0|0|0.0|100
0|2021-08-18|1071.0|0|1262.0|0|0.0|0|0.0|100
0|2021-08-19|1079.0|0|1262.0|0|0.0|0|0.0|100
0|2021-08-20|1106.0|0|1274.0|0|0.0|0|0.0|100
0|2021-08-21|1113.0|0|1301.0|0|0.0|0|0.0|100
0|2021-08-22|1118.0|0|1308.0|0|0.0|0|0.0|100
0|2021-08-23|1120.0|0|1310.0|0|0.0|0|0.0|100
0|2021-08-24|1122.0|0|1311.0|0|0.0|0|0.0|100
0|2021-08-25|1125.0|0|1314.0|0|0.0|0|0.0|100
0|2021-08-26|1132.0|0|1319.0|0|0.0|0|0.0|100
0|2021-08-27|1136.0|0|1326.0|0|0.0|0|0.0|100
0|2021-08-28|1141.0|0|1328.0|0|0.0|0|0.0|100
0|2021-08-29|1147.0|0|1336.0|0|0.0|0|0.0|100
0|2021-08-30|1149.0|0|1340.0|0|0.0|0|0.0|100
0|2021-08-31|1162.0|0|1340.0|0|0.0|0|0.0|100
0|2021-09-01|1173.0|0|1356.0|0|0.0|0|0.0|100
0|2021-09-02|1173.0|0|1364.0|0|0.0|0|0.0|100
0|2021-09-03|1186.0|0|1373.0|0|0.0|0|0.0|100
0|2021-09-04|1188.0|0|1378.0|0|0.0|0|0.0|100
0|2021-09-05|1190.0|0|1381.0|0|0.0|0|0.0|100
0|2021-09-06|1190.0|0|1381.0|0|0.0|0|0.0|100
0|2021-09-07|1191.0|0|1381.0|0|0.0|0|0.0|100
0|2021-09-08|1194.0|0|1384.0|0|0.0|0|0.0|100
0|2021-09-09|1196.0|0|1385.0|0|0.0|0|0.0|100
0|2021-09-10|1201.0|0|1389.0|0|0.0|0|0.0|100
0|2021-09-11|1201.0|0|1392.0|0|0.0|0|0.0|100
0|2021-09-12|1206.0|0|1393.0|0|0.0|0|0.0|100
0|2021-09-13|1206.0|0|1397.0|0|0.0|0|0.0|100
0|2021-09-14|1208.0|0|1397.0|0|0.0|0|0.0|100
0|2021-09-15|1209.0|0|1399.0|0|0.0|0|0.0|100
0|2021-09-16|1211.0|0|1401.0|0|0.0|0|0.0|100
0|2021-09-17|1213.0|0|1403.0|0|0.0|0|0.0|100
0|2021-09-18|1213.0|0|1404.0|0|0.0|0|0.0|100
0|2021-09-19|1213.0|0|1404.0|0|0.0|0|0.0|100
0|2021-09-20|1213.0|0|1404.0|0|0.0|0|0.0|100
0|2021-09-21|1213.0|0|1404.0|0|0.0|0|0.0|100
0|2021-09-22|1214.0|0|1405.0|0|0.0|0|0.0|100
0|2021-09-23|1214.0|0|1405.0|0|0.0|0|0.0|100
0|2021-09-24|1215.0|0|1406.0|0|0.0|0|0.0|100
0|2021-09-25|1215.0|0|1406.0|0|0.0|0|0.0|100
0|2021-09-26|1216.0|0|1406.0|0|0.0|0|0.0|100
0|2021-09-27|1216.0|0|1407.0|0|0.0|0|0.0|100
0|2021-09-28|1216.0|0|1407.0|0|0.0|0|0.0|100
0|2021-09-29|1216.0|0|1407.0|0|0.0|0|0.0|100
0|2021-09-30|1216.0|0|1407.0|0|0.0|0|0.0|100
0|2021-10-01|1218.0|0|1407.0|0|0.0|0|0.0|100
0|2021-10-02|1219.0|0|1409.0|0|0.0|0|0.0|100
0|2021-10-03|1219.0|0|1410.0|0|0.0|0|0.0|100
0|2021-10-04|1219.0|0|1410.0|0|0.0|0|0.0|100
0|2021-10-05|1219.0|0|1410.0|0|0.0|0|0.0|100
0|2021-10-06|1223.0|0|1411.0|0|0.0|0|0.0|100
0|2021-10-07|1225.0|0|1414.0|0|0.0|0|0.0|100
0|2021-10-08|1225.0|0|1416.0|0|0.0|0|0.0|100
0|2021-10-09|1225.0|0|1416.0|0|0.0|0|0.0|100
0|2021-10-10|1227.0|0|1416.0|0|0.0|0|0.0|100
0|2021-10-11|1227.0|0|1418.0|0|0.0|0|0.0|100
0|2021-10-12|1229.0|0|1418.0|0|0.0|0|0.0|100
0|2021-10-13|1229.0|0|1420.0|0|0.0|0|0.0|100
0|2021-10-14|1230.0|0|1420.0|0|0.0|0|0.0|100
0|2021-10-15|1230.0|0|1421.0|0|0.0|0|0.0|100
0|2021-10-16|1230.0|0|1421.0|0|0.0|0|0.0|100
0|2021-10-17|1231.0|0|1422.0|0|0.0|0|0.0|100
0|2021-10-18|1231.0|0|1422.0|0|0.0|0|0.0|100
0|2021-10-19|1231.0|0|1422.0|0|0.0|0|0.0|100
0|2021-10-20|1231.0|0|1422.0|0|0.0|0|0.0|100
0|2021-10-21|1231.0|0|1422.0|0|0.0|0|0.0|100
0|2021-10-22|1231.0|0|1422.0|0|0.0|0|0.0|100
0|2021-10-23|1231.0|0|1422.0|0|0.0|0|0.0|100
0|2021-10-24|1231.0|0|1422.0|0|0.0|0|0.0|100
0|2021-10-25|1232.0|0|1423.0|0|0.0|0|0.0|100
0|2021-10-26|1232.0|0|1423.0|0|0.0|0|0.0|100
0|2021-10-27|1233.0|0|1423.0|0|0.0|0|0.0|100
0|2021-10-28|1233.0|0|1424.0|0|0.0|0|0.0|100
0|2021-10-29|1233.0|0|1424.0|0|0.0|0|0.0|100
0|2021-10-30|1233.0|0|1424.0|0|0.0|0|0.0|100
0|2021-10-31|1233.0|0|1424.0|0|0.0|0|0.0|100
0|2021-11-01|1233.0|0|1424.0|0|0.0|0|0.0|100
0|2021-11-02|1234.0|0|1424.0|0|0.0|0|0.0|100
0|2021-11-03|1234.0|0|1425.0|0|0.0|0|0.0|100
0|2021-11-04|1234.0|0|1425.0|0|0.0|0|0.0|100
0|2021-11-05|1235.0|0|1425.0|0|0.0|0|0.0|100
0|2021-11-06|1236.0|0|1426.0|0|0.0|0|0.0|100
0|2021-11-07|1236.0|0|1427.0|0|0.0|0|0.0|100
0|2021-11-08|1237.0|0|1428.0|0|0.0|0|0.0|100
0|2021-11-09|1238.0|0|1428.0|0|0.0|0|0.0|100
0|2021-11-10|1238.0|0|1429.0|0|0.0|0|0.0|100
0|2021-11-11|1238.0|0|1429.0|0|0.0|0|0.0|100
0|2021-11-12|1239.0|0|1429.0|0|0.0|0|0.0|100
0|2021-11-13|1239.0|0|1430.0|0|0.0|0|0.0|100
0|2021-11-14|1239.0|0|1430.0|0|0.0|0|0.0|100
0|2021-11-15|1239.0|0|1430.0|0|0.0|0|0.0|100
0|2021-11-16|1239.0|0|1430.0|0|0.0|0|0.0|100
0|2021-11-17|1240.0|0|1431.0|0|0.0|0|0.0|100
0|2021-11-18|1241.0|0|1432.0|0|0.0|0|0.0|100
0|2021-11-19|1241.0|0|1432.0|0|0.0|0|0.0|100
0|2021-11-20|1241.0|0|1432.0|0|0.0|0|0.0|100
0|2021-11-21|1241.0|0|1432.0|0|0.0|0|0.0|100
0|2021-11-22|1241.0|0|1432.0|0|0.0|0|0.0|100
0|2021-11-23|1241.0|0|1432.0|0|0.0|0|0.0|100
0|2021-11-24|1241.0|0|1432.0|0|0.0|0|0.0|100
0|2021-11-25|1241.0|0|1432.0|0|0.0|0|0.0|100
0|2021-11-26|1244.0|0|1435.0|0|0.0|0|0.0|100
0|2021-11-27|1244.0|0|1435.0|0|0.0|0|0.0|100
0|2021-11-28|1244.0|0|1435.0|0|0.0|0|0.0|100
0|2021-11-29|1244.0|0|1435.0|0|0.0|0|0.0|100
0|2021-11-30|1244.0|0|1435.0|0|0.0|0|0.0|100
0|2021-12-01|1246.0|0|1437.0|0|0.0|0|0.0|100
0|2021-12-02|1246.0|0|1437.0|0|0.0|0|0.0|100
0|2021-12-03|1246.0|0|1437.0|0|0.0|0|0.0|100
0|2021-12-04|1246.0|0|1439.0|0|0.0|0|0.0|100
0|2021-12-05|1248.0|0|1439.0|0|0.0|0|0.0|100
0|2021-12-06|1248.0|0|1439.0|0|0.0|0|0.0|100
0|2021-12-07|1248.0|0|1439.0|0|0.0|0|0.0|100
0|2021-12-08|1248.0|0|1439.0|0|0.0|0|0.0|100
0|2021-12-09|1248.0|0|1439.0|0|0.0|0|0.0|100
0|2021-12-10|1248.0|0|1439.0|0|0.0|0|0.0|100
0|2021-12-11|1248.0|0|1439.0|0|0.0|0|0.0|100
0|2021-12-12|1248.0|0|1439.0|0|0.0|0|0.0|100
0|2021-12-13|1248.0|0|1439.0|0|0.0|0|0.0|100
0|2021-12-14|1248.0|0|1440.0|0|0.0|0|0.0|100
0|2021-12-15|1250.0|0|1441.0|0|0.0|0|0.0|100
0|2021-12-16|1252.0|0|1443.0|0|0.0|0|0.0|100
0|2021-12-17|1261.0|0|1452.0|0|0.0|0|0.0|100
0|2021-12-18|1267.0|0|1458.0|0|0.0|0|0.0|100
0|2021-12-19|1279.0|0|1470.0|0|0.0|0|0.0|100
0|2021-12-20|1284.0|0|1475.0|0|0.0|0|0.0|100
0|2021-12-21|1288.0|0|1479.0|0|0.0|0|0.0|100
0|2021-12-22|1308.0|0|1499.0|0|0.0|0|0.0|100
0|2021-12-23|1338.0|0|1529.0|0|0.0|0|0.0|100
0|2021-12-24|1338.0|0|1529.0|0|0.0|0|0.0|100
0|2021-12-25|1430.0|0|1621.0|0|0.0|0|0.0|100
0|2021-12-26|1491.0|0|1682.0|0|0.0|0|0.0|100
0|2021-12-27|1493.0|0|1684.0|0|0.0|0|0.0|100
0|2021-12-28|1507.0|0|1698.0|0|0.0|0|0.0|100
0|2021-12-29|1544.0|0|1735.0|0|0.0|0|0.0|100
0|2021-12-30|1661.0|0|1852.0|0|0.0|0|0.0|100
0|2021-12-31|1769.0|0|1960.0|0|0.0|0|0.0|100
0|2022-01-01|1769.0|0|1960.0|0|0.0|0|0.0|100
0|2022-01-02|1989.0|0|2180.0|0|0.0|0|0.0|100
0|2022-01-03|2027.0|0|2218.0|0|0.0|0|0.0|100
0|2022-01-04|2031.0|0|2222.0|0|0.0|0|0.0|100
0|2022-01-05|2080.0|0|2271.0|0|0.0|0|0.0|100
0|2022-01-06|2171.0|0|2362.0|0|0.0|0|0.0|100
0|2022-01-07|2228.0|0|2419.0|0|0.0|0|0.0|100
0|2022-01-08|2284.0|0|2475.0|0|0.0|0|0.0|100
0|2022-01-09|2353.0|0|2544.0|0|0.0|0|0.0|100
0|2022-01-10|2384.0|0|2575.0|0|0.0|0|0.0|100
0|2022-01-11|2385.0|0|2576.0|0|0.0|0|0.0|100
0|2022-01-12|2470.0|0|2661.0|0|0.0|0|0.0|100
0|2022-01-13|2470.0|0|2736.0|0|0.0|0|0.0|100
0|2022-01-14|2612.0|0|2803.0|0|0.0|0|0.0|100
0|2022-01-15|2671.0|0|2862.0|0|0.0|0|0.0|100
0|2022-01-16|2744.0|0|2935.0|0|0.0|0|0.0|100
0|2022-01-17|2758.0|0|0.0|100|0.0|0|0.0|100
