|dates|Smith_Texas_UnitedStates.AveragePrecipitationTotal.data|Smith_Texas_UnitedStates.AveragePrecipitationTotal.missing|Smith_Texas_UnitedStates.AveragePrecipitation.data|Smith_Texas_UnitedStates.AveragePrecipitation.missing|Smith_Texas_UnitedStates.AverageWindDirection.data|Smith_Texas_UnitedStates.AverageWindDirection.missing|Smith_Texas_UnitedStates.AverageWindSpeed.data|Smith_Texas_UnitedStates.AverageWindSpeed.missing
0|2021-11-16|0.0|0|0.0|0|185.0|0|13.333333333333334|0
0|2021-11-17|0.0|0|0.0|0|202.70833333333334|0|12.944444444444445|0
0|2021-11-18|0.0|0|0.0|0|128.33333333333334|0|10.145833333333334|0
0|2021-11-19|0.0|0|0.0|0|76.25|0|5.0|0
0|2021-11-20|0.0|0|0.0|0|174.20833333333334|0|9.983333333333333|0
0|2021-11-21|0.0|0|0.000625|0|245.0|0|10.4375|0
0|2021-11-22|0.0008333333333333334|0|0.0|0|204.16666666666666|0|5.270833333333333|0
0|2021-11-23|0.0|0|0.0|0|156.04166666666666|0|7.666666666666667|0
0|2021-11-24|0.0|0|0.0|0|170.34722222222223|0|13.715277777777779|0
0|2021-11-25|0.00972222222222222|0|0.022986111111111113|0|273.50694444444446|0|11.805555555555557|0
0|2021-11-26|0.0004166666666666667|0|0.0|0|115.41666666666667|0|3.4166666666666665|0
0|2021-11-27|0.0|0|0.015625|0|187.70833333333334|0|6.6875|0
0|2021-11-28|0.008749999999999999|0|0.0016666666666666668|0|239.58333333333334|0|4.770833333333333|0
0|2021-11-29|0.0|0|0.0|0|145.83333333333334|0|5.333333333333333|0
0|2021-11-30|0.0|0|0.0|0|185.0|0|8.75|0
0|2021-12-01|0.0|0|0.0|0|187.08333333333334|0|7.25|0
0|2021-12-02|0.0|0|0.0|0|168.54166666666666|0|5.8194444444444455|0
0|2021-12-03|0.0|0|0.0|0|191.94444444444443|0|9.61111111111111|0
0|2021-12-04|0.0|0|0.0|0|169.75694444444443|0|6.96875|0
0|2021-12-05|0.0|0|0.0|0|188.68055555555557|0|11.715277777777777|0
0|2021-12-06|0.0|0|0.0001388888888888889|0|191.25|0|11.888888888888888|0
0|2021-12-07|0.0004166666666666667|0|0.0|0|86.66666666666667|0|6.604166666666667|0
0|2021-12-08|0.0|0|0.0|0|115.625|0|7.958333333333333|0
0|2021-12-09|0.0|0|0.0|0|193.33333333333334|0|12.170138888888891|0
0|2021-12-10|0.0|0|0.006979166666666666|0|199.79166666666666|0|15.333333333333334|0
0|2021-12-11|0.012916666666666667|0|0.0|0|234.30555555555557|0|8.833333333333334|0
0|2021-12-12|0.0|0|0.0|0|83.125|0|4.9375|0
0|2021-12-13|0.0|0|0.0|0|145.41666666666666|0|5.840277777777779|0
0|2021-12-14|0.0008333333333333334|0|0.0025|0|163.75|0|10.395833333333334|0
0|2021-12-15|0.0016666666666666668|0|0.0|0|179.375|0|16.63888888888889|0
0|2021-12-16|0.0001388888888888889|0|0.0008333333333333334|0|179.89583333333334|0|10.024305555555555|0
0|2021-12-17|0.00020833333333333335|0|0.0|0|176.80555555555557|0|12.222222222222221|0
0|2021-12-18|0.0|0|0.04458333333333333|0|241.31944444444446|0|12.638888888888891|0
0|2021-12-19|0.07333333333333333|0|0.0|0|117.08333333333333|0|6.791666666666667|0
0|2021-12-20|0.0033333333333333335|0|0.004583333333333333|0|50.34722222222223|0|4.111111111111112|0
0|2021-12-21|0.0020833333333333333|0|0.0|0|114.2609126984127|0|3.1339285714285716|0
0|2021-12-22|0.0|0|0.0|0|144.375|0|7.770833333333333|0
0|2021-12-23|0.0|0|0.0|0|180.20833333333334|0|13.145833333333334|0
0|2021-12-24|0.0|0|0.0|0|192.70833333333334|0|18.5625|0
0|2021-12-25|0.0|0|0.0|0|198.54166666666666|0|11.25|0
0|2021-12-26|0.0|0|0.0|0|186.00694444444446|0|13.65625|0
0|2021-12-27|0.0|0|0.0|0|180.1388888888889|0|11.347222222222221|0
0|2021-12-28|0.0|0|0.0|0|188.33333333333334|0|13.177083333333334|0
0|2021-12-29|0.0|0|0.0|0|176.52777777777774|0|6.827777777777778|0
0|2021-12-30|0.0|0|0.0|0|128.53670634920636|0|4.000496031746032|0
0|2021-12-31|0.0|0|0.0|0|181.4236111111111|0|10.350694444444445|0
0|2022-01-01|0.0|0|0.0|0|242.77777777777774|0|14.777777777777777|0
0|2022-01-02|0.0|0|0.0|0|317.8125|0|15.315972222222221|0
0|2022-01-03|0.0|0|0.0|0|64.16666666666667|0|2.0833333333333335|0
0|2022-01-04|0.0|0|0.0|0|178.95833333333334|0|10.666666666666666|0
0|2022-01-05|0.0|0|0.0|0|120.38194444444444|0|5.538194444444444|0
0|2022-01-06|0.0|0|0.0|0|322.0833333333333|0|9.25|0
0|2022-01-07|0.0|0|0.0|0|107.29166666666667|0|8.1875|0
0|2022-01-08|0.0|0|0.006875|0|155.5902777777778|0|10.4375|0
0|2022-01-09|0.0060416666666666665|0|0.0|0|219.44444444444443|0|11.604166666666666|0
0|2022-01-10|0.0|0|0.0|0|40.208333333333336|0|7.354166666666667|0
0|2022-01-11|0.0|0|0.0|0|95.83333333333333|0|2.4583333333333335|0
0|2022-01-12|0.0|0|0.0|0|194.58333333333334|0|5.354166666666667|0
0|2022-01-13|0.0|0|0.0|0|222.91666666666666|0|5.375|0
0|2022-01-14|0.0|0|0.0|0|121.04166666666667|0|8.395833333333334|0
0|2022-01-15|0.0|0|0.0|0|302.2916666666667|0|19.833333333333332|0
0|2022-01-16|0.0|0|0.0|0|282.0138888888889|0|8.611111111111112|0
0|2022-01-17|0.0|0|0.0|0|138.54166666666666|0|4.375|0
