|dates|Loiza_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Loiza_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Loiza_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Loiza_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Loiza_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Loiza_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Loiza_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Loiza_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-07|772.0|0|947.0|0|0.0|0|0.0|100
0|2021-02-08|776.0|0|951.0|0|0.0|0|0.0|100
0|2021-02-09|776.0|0|951.0|0|0.0|0|0.0|100
0|2021-02-10|776.0|0|951.0|0|0.0|0|0.0|100
0|2021-02-11|776.0|0|951.0|0|0.0|0|0.0|100
0|2021-02-12|779.0|0|954.0|0|0.0|0|0.0|100
0|2021-02-13|784.0|0|959.0|0|0.0|0|0.0|100
0|2021-02-14|784.0|0|959.0|0|0.0|0|0.0|100
0|2021-02-15|784.0|0|959.0|0|0.0|0|0.0|100
0|2021-02-16|788.0|0|963.0|0|0.0|0|0.0|100
0|2021-02-17|788.0|0|963.0|0|0.0|0|0.0|100
0|2021-02-18|789.0|0|964.0|0|0.0|0|0.0|100
0|2021-02-19|794.0|0|969.0|0|0.0|0|0.0|100
0|2021-02-20|794.0|0|969.0|0|0.0|0|0.0|100
0|2021-02-21|799.0|0|974.0|0|0.0|0|0.0|100
0|2021-02-22|801.0|0|976.0|0|0.0|0|0.0|100
0|2021-02-23|805.0|0|980.0|0|0.0|0|0.0|100
0|2021-02-24|805.0|0|980.0|0|0.0|0|0.0|100
0|2021-02-25|810.0|0|985.0|0|0.0|0|0.0|100
0|2021-02-26|812.0|0|987.0|0|0.0|0|0.0|100
0|2021-02-27|812.0|0|987.0|0|0.0|0|0.0|100
0|2021-02-28|814.0|0|989.0|0|0.0|0|0.0|100
0|2021-03-01|816.0|0|991.0|0|0.0|0|0.0|100
0|2021-03-02|817.0|0|992.0|0|0.0|0|0.0|100
0|2021-03-03|817.0|0|992.0|0|0.0|0|0.0|100
0|2021-03-04|817.0|0|992.0|0|0.0|0|0.0|100
0|2021-03-05|817.0|0|992.0|0|0.0|0|0.0|100
0|2021-03-06|818.0|0|993.0|0|0.0|0|0.0|100
0|2021-03-07|818.0|0|995.0|0|0.0|0|0.0|100
0|2021-03-08|818.0|0|997.0|0|0.0|0|0.0|100
0|2021-03-09|822.0|0|997.0|0|0.0|0|0.0|100
0|2021-03-10|822.0|0|997.0|0|0.0|0|0.0|100
0|2021-03-11|825.0|0|999.0|0|0.0|0|0.0|100
0|2021-03-12|826.0|0|1001.0|0|0.0|0|0.0|100
0|2021-03-13|827.0|0|1002.0|0|0.0|0|0.0|100
0|2021-03-14|827.0|0|1002.0|0|0.0|0|0.0|100
0|2021-03-15|834.0|0|1006.0|0|0.0|0|0.0|100
0|2021-03-16|834.0|0|1009.0|0|0.0|0|0.0|100
0|2021-03-17|837.0|0|1011.0|0|0.0|0|0.0|100
0|2021-03-18|840.0|0|1014.0|0|0.0|0|0.0|100
0|2021-03-19|843.0|0|1017.0|0|0.0|0|0.0|100
0|2021-03-20|847.0|0|1020.0|0|0.0|0|0.0|100
0|2021-03-21|852.0|0|1025.0|0|0.0|0|0.0|100
0|2021-03-22|856.0|0|1029.0|0|0.0|0|0.0|100
0|2021-03-23|857.0|0|1032.0|0|0.0|0|0.0|100
0|2021-03-24|857.0|0|1032.0|0|0.0|0|0.0|100
0|2021-03-25|859.0|0|1033.0|0|0.0|0|0.0|100
0|2021-03-26|871.0|0|1040.0|0|0.0|0|0.0|100
0|2021-03-27|871.0|0|1046.0|0|0.0|0|0.0|100
0|2021-03-28|880.0|0|1051.0|0|0.0|0|0.0|100
0|2021-03-29|885.0|0|1058.0|0|0.0|0|0.0|100
0|2021-03-30|885.0|0|1060.0|0|0.0|0|0.0|100
0|2021-03-31|889.0|0|1062.0|0|0.0|0|0.0|100
0|2021-04-01|899.0|0|1069.0|0|0.0|0|0.0|100
0|2021-04-02|902.0|0|1076.0|0|0.0|0|0.0|100
0|2021-04-03|904.0|0|1078.0|0|0.0|0|0.0|100
0|2021-04-04|907.0|0|1081.0|0|0.0|0|0.0|100
0|2021-04-05|907.0|0|1082.0|0|0.0|0|0.0|100
0|2021-04-06|907.0|0|1082.0|0|0.0|0|0.0|100
0|2021-04-07|911.0|0|1084.0|0|0.0|0|0.0|100
0|2021-04-08|915.0|0|1088.0|0|0.0|0|0.0|100
0|2021-04-09|923.0|0|1094.0|0|0.0|0|0.0|100
0|2021-04-10|931.0|0|1102.0|0|0.0|0|0.0|100
0|2021-04-11|941.0|0|1111.0|0|0.0|0|0.0|100
0|2021-04-12|967.0|0|1129.0|0|0.0|0|0.0|100
0|2021-04-13|975.0|0|1146.0|0|0.0|0|0.0|100
0|2021-04-14|980.0|0|1153.0|0|0.0|0|0.0|100
0|2021-04-15|994.0|0|1162.0|0|0.0|0|0.0|100
0|2021-04-16|1010.0|0|1169.0|0|0.0|0|0.0|100
0|2021-04-17|1022.0|0|1185.0|0|0.0|0|0.0|100
0|2021-04-18|1042.0|0|1197.0|0|0.0|0|0.0|100
0|2021-04-19|1057.0|0|1217.0|0|0.0|0|0.0|100
0|2021-04-20|1060.0|0|1232.0|0|0.0|0|0.0|100
0|2021-04-21|1069.0|0|1235.0|0|0.0|0|0.0|100
0|2021-04-22|1076.0|0|1244.0|0|0.0|0|0.0|100
0|2021-04-23|1122.0|0|1251.0|0|0.0|0|0.0|100
0|2021-04-24|1140.0|0|1297.0|0|0.0|0|0.0|100
0|2021-04-25|1148.0|0|1315.0|0|0.0|0|0.0|100
0|2021-04-26|1153.0|0|1323.0|0|0.0|0|0.0|100
0|2021-04-27|1162.0|0|1328.0|0|0.0|0|0.0|100
0|2021-04-28|1164.0|0|1337.0|0|0.0|0|0.0|100
0|2021-04-29|1176.0|0|1339.0|0|0.0|0|0.0|100
0|2021-04-30|1189.0|0|1351.0|0|0.0|0|0.0|100
0|2021-05-01|1202.0|0|1364.0|0|0.0|0|0.0|100
0|2021-05-02|1206.0|0|1377.0|0|0.0|0|0.0|100
0|2021-05-03|1217.0|0|1381.0|0|0.0|0|0.0|100
0|2021-05-04|1218.0|0|1392.0|0|0.0|0|0.0|100
0|2021-05-05|1221.0|0|1393.0|0|0.0|0|0.0|100
0|2021-05-06|1223.0|0|1396.0|0|0.0|0|0.0|100
0|2021-05-07|1232.0|0|1398.0|0|0.0|0|0.0|100
0|2021-05-08|1234.0|0|1407.0|0|0.0|0|0.0|100
0|2021-05-09|1234.0|0|1409.0|0|0.0|0|0.0|100
0|2021-05-10|1237.0|0|1409.0|0|0.0|0|0.0|100
0|2021-05-11|1237.0|0|1412.0|0|0.0|0|0.0|100
0|2021-05-12|1240.0|0|1412.0|0|0.0|0|0.0|100
0|2021-05-13|1242.0|0|1415.0|0|0.0|0|0.0|100
0|2021-05-14|1245.0|0|1417.0|0|0.0|0|0.0|100
0|2021-05-15|1246.0|0|1420.0|0|0.0|0|0.0|100
0|2021-05-16|1248.0|0|1421.0|0|0.0|0|0.0|100
0|2021-05-17|1250.0|0|1423.0|0|0.0|0|0.0|100
0|2021-05-18|1250.0|0|1425.0|0|0.0|0|0.0|100
0|2021-05-19|1250.0|0|1425.0|0|0.0|0|0.0|100
0|2021-05-20|1254.0|0|1425.0|0|0.0|0|0.0|100
0|2021-05-21|1256.0|0|1429.0|0|0.0|0|0.0|100
0|2021-05-22|1259.0|0|1431.0|0|0.0|0|0.0|100
0|2021-05-23|1265.0|0|1434.0|0|0.0|0|0.0|100
0|2021-05-24|1266.0|0|1440.0|0|0.0|0|0.0|100
0|2021-05-25|1268.0|0|1441.0|0|0.0|0|0.0|100
0|2021-05-26|1271.0|0|1443.0|0|0.0|0|0.0|100
0|2021-05-27|1271.0|0|1446.0|0|0.0|0|0.0|100
0|2021-05-28|1271.0|0|1446.0|0|0.0|0|0.0|100
0|2021-05-29|1271.0|0|1446.0|0|0.0|0|0.0|100
0|2021-05-30|1271.0|0|1446.0|0|0.0|0|0.0|100
0|2021-05-31|1272.0|0|1447.0|0|0.0|0|0.0|100
0|2021-06-01|1272.0|0|1447.0|0|0.0|0|0.0|100
0|2021-06-02|1273.0|0|1447.0|0|0.0|0|0.0|100
0|2021-06-03|1273.0|0|1448.0|0|0.0|0|0.0|100
0|2021-06-04|1273.0|0|1448.0|0|0.0|0|0.0|100
0|2021-06-05|1273.0|0|1448.0|0|0.0|0|0.0|100
0|2021-06-06|1273.0|0|1448.0|0|0.0|0|0.0|100
0|2021-06-07|1273.0|0|1448.0|0|0.0|0|0.0|100
0|2021-06-08|1273.0|0|1448.0|0|0.0|0|0.0|100
0|2021-06-09|1273.0|0|1448.0|0|0.0|0|0.0|100
0|2021-06-10|1273.0|0|1448.0|0|0.0|0|0.0|100
0|2021-06-11|1274.0|0|1449.0|0|0.0|0|0.0|100
0|2021-06-12|1274.0|0|1449.0|0|0.0|0|0.0|100
0|2021-06-13|1274.0|0|1449.0|0|0.0|0|0.0|100
0|2021-06-14|1274.0|0|1449.0|0|0.0|0|0.0|100
0|2021-06-15|1274.0|0|1449.0|0|0.0|0|0.0|100
0|2021-06-16|1274.0|0|1449.0|0|0.0|0|0.0|100
0|2021-06-17|1275.0|0|1449.0|0|0.0|0|0.0|100
0|2021-06-18|1275.0|0|1450.0|0|0.0|0|0.0|100
0|2021-06-19|1275.0|0|1450.0|0|0.0|0|0.0|100
0|2021-06-20|1275.0|0|1450.0|0|0.0|0|0.0|100
0|2021-06-21|1276.0|0|1450.0|0|0.0|0|0.0|100
0|2021-06-22|1276.0|0|1451.0|0|0.0|0|0.0|100
0|2021-06-23|1276.0|0|1451.0|0|0.0|0|0.0|100
0|2021-06-24|1277.0|0|1451.0|0|0.0|0|0.0|100
0|2021-06-25|1277.0|0|1452.0|0|0.0|0|0.0|100
0|2021-06-26|1277.0|0|1452.0|0|0.0|0|0.0|100
0|2021-06-27|1277.0|0|1452.0|0|0.0|0|0.0|100
0|2021-06-28|1277.0|0|1452.0|0|0.0|0|0.0|100
0|2021-06-29|1277.0|0|1452.0|0|0.0|0|0.0|100
0|2021-06-30|1277.0|0|1452.0|0|0.0|0|0.0|100
0|2021-07-01|1277.0|0|1452.0|0|0.0|0|0.0|100
0|2021-07-02|1277.0|0|1452.0|0|0.0|0|0.0|100
0|2021-07-03|1278.0|0|1452.0|0|0.0|0|0.0|100
0|2021-07-04|1278.0|0|1453.0|0|0.0|0|0.0|100
0|2021-07-05|1278.0|0|1453.0|0|0.0|0|0.0|100
0|2021-07-06|1278.0|0|1453.0|0|0.0|0|0.0|100
0|2021-07-07|1278.0|0|1453.0|0|0.0|0|0.0|100
0|2021-07-08|1277.0|0|1453.0|0|0.0|0|0.0|100
0|2021-07-09|1278.0|0|1452.0|0|0.0|0|0.0|100
0|2021-07-10|1278.0|0|1453.0|0|0.0|0|0.0|100
0|2021-07-11|1278.0|0|1453.0|0|0.0|0|0.0|100
0|2021-07-12|1278.0|0|1453.0|0|0.0|0|0.0|100
0|2021-07-13|1278.0|0|1453.0|0|0.0|0|0.0|100
0|2021-07-14|1278.0|0|1453.0|0|0.0|0|0.0|100
0|2021-07-15|1283.0|0|1453.0|0|0.0|0|0.0|100
0|2021-07-16|1283.0|0|1458.0|0|0.0|0|0.0|100
0|2021-07-17|1283.0|0|1458.0|0|0.0|0|0.0|100
0|2021-07-18|1286.0|0|1458.0|0|0.0|0|0.0|100
0|2021-07-19|1286.0|0|1461.0|0|0.0|0|0.0|100
0|2021-07-20|1286.0|0|1461.0|0|0.0|0|0.0|100
0|2021-07-21|1287.0|0|1461.0|0|0.0|0|0.0|100
0|2021-07-22|1277.0|0|1462.0|0|0.0|0|0.0|100
0|2021-07-23|1277.0|0|1466.0|0|0.0|0|0.0|100
0|2021-07-24|1277.0|0|1472.0|0|0.0|0|0.0|100
0|2021-07-25|1299.0|0|1473.0|0|0.0|0|0.0|100
0|2021-07-26|1301.0|0|1476.0|0|0.0|0|0.0|100
0|2021-07-27|1301.0|0|1476.0|0|0.0|0|0.0|100
0|2021-07-28|1302.0|0|1476.0|0|0.0|0|0.0|100
0|2021-07-29|1302.0|0|1477.0|0|0.0|0|0.0|100
0|2021-07-30|1302.0|0|1477.0|0|0.0|0|0.0|100
0|2021-07-31|1307.0|0|1482.0|0|0.0|0|0.0|100
0|2021-08-01|1310.0|0|1484.0|0|0.0|0|0.0|100
0|2021-08-02|1310.0|0|1485.0|0|0.0|0|0.0|100
0|2021-08-03|1310.0|0|1485.0|0|0.0|0|0.0|100
0|2021-08-04|1315.0|0|1486.0|0|0.0|0|0.0|100
0|2021-08-05|1315.0|0|1490.0|0|0.0|0|0.0|100
0|2021-08-06|1317.0|0|1491.0|0|0.0|0|0.0|100
0|2021-08-07|1318.0|0|1492.0|0|0.0|0|0.0|100
0|2021-08-08|1324.0|0|1498.0|0|0.0|0|0.0|100
0|2021-08-09|1324.0|0|1499.0|0|0.0|0|0.0|100
0|2021-08-10|1326.0|0|1499.0|0|0.0|0|0.0|100
0|2021-08-11|1335.0|0|1502.0|0|0.0|0|0.0|100
0|2021-08-12|1336.0|0|1510.0|0|0.0|0|0.0|100
0|2021-08-13|1345.0|0|1513.0|0|0.0|0|0.0|100
0|2021-08-14|1351.0|0|1520.0|0|0.0|0|0.0|100
0|2021-08-15|1357.0|0|1526.0|0|0.0|0|0.0|100
0|2021-08-16|1360.0|0|1533.0|0|0.0|0|0.0|100
0|2021-08-17|1360.0|0|1535.0|0|0.0|0|0.0|100
0|2021-08-18|1362.0|0|1536.0|0|0.0|0|0.0|100
0|2021-08-19|1377.0|0|1538.0|0|0.0|0|0.0|100
0|2021-08-20|1393.0|0|1553.0|0|0.0|0|0.0|100
0|2021-08-21|1399.0|0|1571.0|0|0.0|0|0.0|100
0|2021-08-22|1405.0|0|1576.0|0|0.0|0|0.0|100
0|2021-08-23|1410.0|0|1584.0|0|0.0|0|0.0|100
0|2021-08-24|1419.0|0|1586.0|0|0.0|0|0.0|100
0|2021-08-25|1425.0|0|1594.0|0|0.0|0|0.0|100
0|2021-08-26|1436.0|0|1602.0|0|0.0|0|0.0|100
0|2021-08-27|1445.0|0|1612.0|0|0.0|0|0.0|100
0|2021-08-28|1455.0|0|1626.0|0|0.0|0|0.0|100
0|2021-08-29|1457.0|0|1630.0|0|0.0|0|0.0|100
0|2021-08-30|1461.0|0|1633.0|0|0.0|0|0.0|100
0|2021-08-31|1477.0|0|1636.0|0|0.0|0|0.0|100
0|2021-09-01|1480.0|0|1653.0|0|0.0|0|0.0|100
0|2021-09-02|1482.0|0|1657.0|0|0.0|0|0.0|100
0|2021-09-03|1488.0|0|1661.0|0|0.0|0|0.0|100
0|2021-09-04|1498.0|0|1666.0|0|0.0|0|0.0|100
0|2021-09-05|1501.0|0|1674.0|0|0.0|0|0.0|100
0|2021-09-06|1501.0|0|1676.0|0|0.0|0|0.0|100
0|2021-09-07|1501.0|0|1676.0|0|0.0|0|0.0|100
0|2021-09-08|1501.0|0|1676.0|0|0.0|0|0.0|100
0|2021-09-09|1508.0|0|1677.0|0|0.0|0|0.0|100
0|2021-09-10|1513.0|0|1685.0|0|0.0|0|0.0|100
0|2021-09-11|1519.0|0|1692.0|0|0.0|0|0.0|100
0|2021-09-12|1520.0|0|1694.0|0|0.0|0|0.0|100
0|2021-09-13|1520.0|0|1695.0|0|0.0|0|0.0|100
0|2021-09-14|1520.0|0|1695.0|0|0.0|0|0.0|100
0|2021-09-15|1521.0|0|1695.0|0|0.0|0|0.0|100
0|2021-09-16|1529.0|0|1699.0|0|0.0|0|0.0|100
0|2021-09-17|1535.0|0|1705.0|0|0.0|0|0.0|100
0|2021-09-18|1535.0|0|1710.0|0|0.0|0|0.0|100
0|2021-09-19|1540.0|0|1712.0|0|0.0|0|0.0|100
0|2021-09-20|1540.0|0|1715.0|0|0.0|0|0.0|100
0|2021-09-21|1540.0|0|1715.0|0|0.0|0|0.0|100
0|2021-09-22|1540.0|0|1715.0|0|0.0|0|0.0|100
0|2021-09-23|1541.0|0|1715.0|0|0.0|0|0.0|100
0|2021-09-24|1542.0|0|1716.0|0|0.0|0|0.0|100
0|2021-09-25|1543.0|0|1717.0|0|0.0|0|0.0|100
0|2021-09-26|1543.0|0|1718.0|0|0.0|0|0.0|100
0|2021-09-27|1543.0|0|1718.0|0|0.0|0|0.0|100
0|2021-09-28|1542.0|0|1718.0|0|0.0|0|0.0|100
0|2021-09-29|1543.0|0|1718.0|0|0.0|0|0.0|100
0|2021-09-30|1545.0|0|1720.0|0|0.0|0|0.0|100
0|2021-10-01|1545.0|0|1720.0|0|0.0|0|0.0|100
0|2021-10-02|1547.0|0|1721.0|0|0.0|0|0.0|100
0|2021-10-03|1547.0|0|1722.0|0|0.0|0|0.0|100
0|2021-10-04|1547.0|0|1722.0|0|0.0|0|0.0|100
0|2021-10-05|1547.0|0|1722.0|0|0.0|0|0.0|100
0|2021-10-06|1548.0|0|1723.0|0|0.0|0|0.0|100
0|2021-10-07|1549.0|0|1723.0|0|0.0|0|0.0|100
0|2021-10-08|1550.0|0|1724.0|0|0.0|0|0.0|100
0|2021-10-09|1551.0|0|1726.0|0|0.0|0|0.0|100
0|2021-10-10|1552.0|0|1726.0|0|0.0|0|0.0|100
0|2021-10-11|1551.0|0|1727.0|0|0.0|0|0.0|100
0|2021-10-12|1552.0|0|1726.0|0|0.0|0|0.0|100
0|2021-10-13|1553.0|0|1728.0|0|0.0|0|0.0|100
0|2021-10-14|1555.0|0|1729.0|0|0.0|0|0.0|100
0|2021-10-15|1555.0|0|1730.0|0|0.0|0|0.0|100
0|2021-10-16|1556.0|0|1730.0|0|0.0|0|0.0|100
0|2021-10-17|1556.0|0|1731.0|0|0.0|0|0.0|100
0|2021-10-18|1556.0|0|1731.0|0|0.0|0|0.0|100
0|2021-10-19|1556.0|0|1731.0|0|0.0|0|0.0|100
0|2021-10-20|1557.0|0|1731.0|0|0.0|0|0.0|100
0|2021-10-21|1558.0|0|1733.0|0|0.0|0|0.0|100
0|2021-10-22|1559.0|0|1733.0|0|0.0|0|0.0|100
0|2021-10-23|1561.0|0|1735.0|0|0.0|0|0.0|100
0|2021-10-24|1561.0|0|1736.0|0|0.0|0|0.0|100
0|2021-10-25|1561.0|0|1736.0|0|0.0|0|0.0|100
0|2021-10-26|1562.0|0|1736.0|0|0.0|0|0.0|100
0|2021-10-27|1563.0|0|1737.0|0|0.0|0|0.0|100
0|2021-10-28|1563.0|0|1738.0|0|0.0|0|0.0|100
0|2021-10-29|1564.0|0|1738.0|0|0.0|0|0.0|100
0|2021-10-30|1564.0|0|1739.0|0|0.0|0|0.0|100
0|2021-10-31|1565.0|0|1740.0|0|0.0|0|0.0|100
0|2021-11-01|1565.0|0|1740.0|0|0.0|0|0.0|100
0|2021-11-02|1566.0|0|1740.0|0|0.0|0|0.0|100
0|2021-11-03|1567.0|0|1741.0|0|0.0|0|0.0|100
0|2021-11-04|1567.0|0|1742.0|0|0.0|0|0.0|100
0|2021-11-05|1567.0|0|1742.0|0|0.0|0|0.0|100
0|2021-11-06|1567.0|0|1742.0|0|0.0|0|0.0|100
0|2021-11-07|1567.0|0|1742.0|0|0.0|0|0.0|100
0|2021-11-08|1567.0|0|1742.0|0|0.0|0|0.0|100
0|2021-11-09|1568.0|0|1742.0|0|0.0|0|0.0|100
0|2021-11-10|1570.0|0|1743.0|0|0.0|0|0.0|100
0|2021-11-11|1570.0|0|1745.0|0|0.0|0|0.0|100
0|2021-11-12|1577.0|0|1747.0|0|0.0|0|0.0|100
0|2021-11-13|1577.0|0|1752.0|0|0.0|0|0.0|100
0|2021-11-14|1577.0|0|1752.0|0|0.0|0|0.0|100
0|2021-11-15|1577.0|0|1752.0|0|0.0|0|0.0|100
0|2021-11-16|1577.0|0|1752.0|0|0.0|0|0.0|100
0|2021-11-17|1577.0|0|1752.0|0|0.0|0|0.0|100
0|2021-11-18|1577.0|0|1752.0|0|0.0|0|0.0|100
0|2021-11-19|1578.0|0|1753.0|0|0.0|0|0.0|100
0|2021-11-20|1578.0|0|1753.0|0|0.0|0|0.0|100
0|2021-11-21|1578.0|0|1753.0|0|0.0|0|0.0|100
0|2021-11-22|1580.0|0|1755.0|0|0.0|0|0.0|100
0|2021-11-23|1580.0|0|1755.0|0|0.0|0|0.0|100
0|2021-11-24|1582.0|0|1757.0|0|0.0|0|0.0|100
0|2021-11-25|1585.0|0|1760.0|0|0.0|0|0.0|100
0|2021-11-26|1585.0|0|1760.0|0|0.0|0|0.0|100
0|2021-11-27|1585.0|0|1760.0|0|0.0|0|0.0|100
0|2021-11-28|1585.0|0|1760.0|0|0.0|0|0.0|100
0|2021-11-29|1586.0|0|1761.0|0|0.0|0|0.0|100
0|2021-11-30|1586.0|0|1761.0|0|0.0|0|0.0|100
0|2021-12-01|1588.0|0|1763.0|0|0.0|0|0.0|100
0|2021-12-02|1587.0|0|1762.0|0|0.0|0|0.0|100
0|2021-12-03|1588.0|0|1763.0|0|0.0|0|0.0|100
0|2021-12-04|1589.0|0|1764.0|0|0.0|0|0.0|100
0|2021-12-05|1591.0|0|1766.0|0|0.0|0|0.0|100
0|2021-12-06|1594.0|0|1769.0|0|0.0|0|0.0|100
0|2021-12-07|1595.0|0|1770.0|0|0.0|0|0.0|100
0|2021-12-08|1595.0|0|1770.0|0|0.0|0|0.0|100
0|2021-12-09|1597.0|0|1772.0|0|0.0|0|0.0|100
0|2021-12-10|1599.0|0|1774.0|0|0.0|0|0.0|100
0|2021-12-11|1599.0|0|1774.0|0|0.0|0|0.0|100
0|2021-12-12|1599.0|0|1774.0|0|0.0|0|0.0|100
0|2021-12-13|1599.0|0|1774.0|0|0.0|0|0.0|100
0|2021-12-14|1601.0|0|1776.0|0|0.0|0|0.0|100
0|2021-12-15|1602.0|0|1777.0|0|0.0|0|0.0|100
0|2021-12-16|1610.0|0|1785.0|0|0.0|0|0.0|100
0|2021-12-17|1614.0|0|1789.0|0|0.0|0|0.0|100
0|2021-12-18|1626.0|0|1801.0|0|0.0|0|0.0|100
0|2021-12-19|1635.0|0|1810.0|0|0.0|0|0.0|100
0|2021-12-20|1643.0|0|1818.0|0|0.0|0|0.0|100
0|2021-12-21|1646.0|0|1821.0|0|0.0|0|0.0|100
0|2021-12-22|1667.0|0|1842.0|0|0.0|0|0.0|100
0|2021-12-23|1696.0|0|1871.0|0|0.0|0|0.0|100
0|2021-12-24|1696.0|0|1871.0|0|0.0|0|0.0|100
0|2021-12-25|1760.0|0|1935.0|0|0.0|0|0.0|100
0|2021-12-26|1787.0|0|1962.0|0|0.0|0|0.0|100
0|2021-12-27|1796.0|0|1971.0|0|0.0|0|0.0|100
0|2021-12-28|1798.0|0|1973.0|0|0.0|0|0.0|100
0|2021-12-29|1841.0|0|2016.0|0|0.0|0|0.0|100
0|2021-12-30|1909.0|0|2084.0|0|0.0|0|0.0|100
0|2021-12-31|1984.0|0|2159.0|0|0.0|0|0.0|100
0|2022-01-01|1984.0|0|2159.0|0|0.0|0|0.0|100
0|2022-01-02|2088.0|0|2263.0|0|0.0|0|0.0|100
0|2022-01-03|2090.0|0|2265.0|0|0.0|0|0.0|100
0|2022-01-04|2093.0|0|2268.0|0|0.0|0|0.0|100
0|2022-01-05|2117.0|0|2292.0|0|0.0|0|0.0|100
0|2022-01-06|2145.0|0|2320.0|0|0.0|0|0.0|100
0|2022-01-07|2215.0|0|2390.0|0|0.0|0|0.0|100
0|2022-01-08|2240.0|0|2415.0|0|0.0|0|0.0|100
0|2022-01-09|2265.0|0|2440.0|0|0.0|0|0.0|100
0|2022-01-10|2276.0|0|2451.0|0|0.0|0|0.0|100
0|2022-01-11|2277.0|0|2452.0|0|0.0|0|0.0|100
0|2022-01-12|2377.0|0|2552.0|0|0.0|0|0.0|100
0|2022-01-13|2442.0|0|2617.0|0|0.0|0|0.0|100
0|2022-01-14|2500.0|0|2675.0|0|0.0|0|0.0|100
0|2022-01-15|2571.0|0|2746.0|0|0.0|0|0.0|100
0|2022-01-16|2588.0|0|2763.0|0|0.0|0|0.0|100
0|2022-01-17|2624.0|0|0.0|100|0.0|0|0.0|100
