|dates|Oglethorpe_Georgia_UnitedStates.AveragePrecipitationTotal.data|Oglethorpe_Georgia_UnitedStates.AveragePrecipitationTotal.missing|Oglethorpe_Georgia_UnitedStates.AveragePrecipitation.data|Oglethorpe_Georgia_UnitedStates.AveragePrecipitation.missing|Oglethorpe_Georgia_UnitedStates.AverageWindDirection.data|Oglethorpe_Georgia_UnitedStates.AverageWindDirection.missing|Oglethorpe_Georgia_UnitedStates.AverageWindSpeed.data|Oglethorpe_Georgia_UnitedStates.AverageWindSpeed.missing
0|2021-12-31|0.01|0|0.0|0|74.1445707070707|0|1.833175505050505|0
0|2022-01-01|0.0|0|0.0004166666666666667|0|143.79166666666666|0|6.378472222222221|0
0|2022-01-02|0.002|0|0.026472222222222227|0|101.0|0|4.7625|0
0|2022-01-03|0.042916666666666665|0|0.011597222222222222|0|249.79166666666666|0|10.708333333333334|0
0|2022-01-04|0.0|0|0.0|0|99.79166666666667|0|6.4375|0
0|2022-01-05|0.0|0|0.0|0|157.5|0|4.125|0
0|2022-01-06|0.0|0|0.00125|0|200.2777777777778|0|5.416666666666667|0
0|2022-01-07|0.0016666666666666668|0|0.0|0|260.8333333333333|0|6.333333333333333|0
0|2022-01-08|0.0|0|0.0|0|68.75|0|8.020833333333334|0
0|2022-01-09|0.0|0|0.011250000000000001|0|95.69444444444446|0|3.611111111111111|0
0|2022-01-10|0.01375|0|0.0|0|311.0416666666667|0|7.479166666666667|0
0|2022-01-11|0.0|0|0.0|0|133.75|0|4.708333333333333|0
0|2022-01-12|0.0|0|0.0|0|13.75|0|1.25|0
0|2022-01-13|0.0|0|0.0|0|162.08333333333334|0|5.083333333333333|0
0|2022-01-14|0.0|0|0.0|0|182.91666666666666|0|3.75|0
0|2022-01-15|0.0|0|0.0016666666666666668|0|73.75|0|9.25|0
0|2022-01-16|0.02625|0|0.03501091269841269|0|120.32738095238095|0|12.176289682539684|0
0|2022-01-17|0.009791666666666666|0|0.0|0|275.97222222222223|0|11.111111111111112|0
