|dates|SanJuan_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|SanJuan_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|SanJuan_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|SanJuan_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|SanJuan_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|SanJuan_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|SanJuan_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|SanJuan_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-01-26|12857.0|0|17118.0|0|0.0|0|0.0|100
0|2021-01-27|12870.0|0|17131.0|0|0.0|0|0.0|100
0|2021-01-28|12900.0|0|17161.0|0|0.0|0|0.0|100
0|2021-01-29|12938.0|0|17199.0|0|0.0|0|0.0|100
0|2021-01-30|12987.0|0|17248.0|0|0.0|0|0.0|100
0|2021-01-31|13006.0|0|17267.0|0|0.0|0|0.0|100
0|2021-02-01|13072.0|0|17333.0|0|0.0|0|0.0|100
0|2021-02-02|13097.0|0|17358.0|0|0.0|0|0.0|100
0|2021-02-03|13112.0|0|17373.0|0|0.0|0|0.0|100
0|2021-02-04|13156.0|0|17417.0|0|0.0|0|0.0|100
0|2021-02-05|13169.0|0|17430.0|0|0.0|0|0.0|100
0|2021-02-06|13206.0|0|17467.0|0|0.0|0|0.0|100
0|2021-02-07|13247.0|0|17508.0|0|0.0|0|0.0|100
0|2021-02-08|13265.0|0|17526.0|0|0.0|0|0.0|100
0|2021-02-09|13284.0|0|17545.0|0|0.0|0|0.0|100
0|2021-02-10|13298.0|0|17559.0|0|0.0|0|0.0|100
0|2021-02-11|13318.0|0|17579.0|0|0.0|0|0.0|100
0|2021-02-12|13346.0|0|17607.0|0|0.0|0|0.0|100
0|2021-02-13|13386.0|0|17647.0|0|0.0|0|0.0|100
0|2021-02-14|13410.0|0|17671.0|0|0.0|0|0.0|100
0|2021-02-15|13434.0|0|17695.0|0|0.0|0|0.0|100
0|2021-02-16|13474.0|0|17735.0|0|0.0|0|0.0|100
0|2021-02-17|13487.0|0|17748.0|0|0.0|0|0.0|100
0|2021-02-18|13497.0|0|17758.0|0|0.0|0|0.0|100
0|2021-02-19|13505.0|0|17766.0|0|0.0|0|0.0|100
0|2021-02-20|13518.0|0|17779.0|0|0.0|0|0.0|100
0|2021-02-21|13528.0|0|17789.0|0|0.0|0|0.0|100
0|2021-02-22|13543.0|0|17804.0|0|0.0|0|0.0|100
0|2021-02-23|13558.0|0|17819.0|0|0.0|0|0.0|100
0|2021-02-24|13562.0|0|17823.0|0|0.0|0|0.0|100
0|2021-02-25|13569.0|0|17830.0|0|0.0|0|0.0|100
0|2021-02-26|13599.0|0|17860.0|0|0.0|0|0.0|100
0|2021-02-27|13622.0|0|17883.0|0|0.0|0|0.0|100
0|2021-02-28|13650.0|0|17911.0|0|0.0|0|0.0|100
0|2021-03-01|13681.0|0|17942.0|0|0.0|0|0.0|100
0|2021-03-02|13703.0|0|17964.0|0|0.0|0|0.0|100
0|2021-03-03|13713.0|0|17974.0|0|0.0|0|0.0|100
0|2021-03-04|13723.0|0|17984.0|0|0.0|0|0.0|100
0|2021-03-05|13742.0|0|18003.0|0|0.0|0|0.0|100
0|2021-03-06|13775.0|0|18036.0|0|0.0|0|0.0|100
0|2021-03-07|13775.0|0|18068.0|0|0.0|0|0.0|100
0|2021-03-08|13775.0|0|18104.0|0|0.0|0|0.0|100
0|2021-03-09|13847.0|0|18108.0|0|0.0|0|0.0|100
0|2021-03-10|13864.0|0|18117.0|0|0.0|0|0.0|100
0|2021-03-11|13897.0|0|18142.0|0|0.0|0|0.0|100
0|2021-03-12|13910.0|0|18165.0|0|0.0|0|0.0|100
0|2021-03-13|13951.0|0|18192.0|0|0.0|0|0.0|100
0|2021-03-14|13979.0|0|18226.0|0|0.0|0|0.0|100
0|2021-03-15|14011.0|0|18256.0|0|0.0|0|0.0|100
0|2021-03-16|14020.0|0|18277.0|0|0.0|0|0.0|100
0|2021-03-17|14027.0|0|18285.0|0|0.0|0|0.0|100
0|2021-03-18|14058.0|0|18304.0|0|0.0|0|0.0|100
0|2021-03-19|14091.0|0|18336.0|0|0.0|0|0.0|100
0|2021-03-20|14160.0|0|18387.0|0|0.0|0|0.0|100
0|2021-03-21|14206.0|0|18444.0|0|0.0|0|0.0|100
0|2021-03-22|14235.0|0|18482.0|0|0.0|0|0.0|100
0|2021-03-23|14250.0|0|18504.0|0|0.0|0|0.0|100
0|2021-03-24|14250.0|0|18511.0|0|0.0|0|0.0|100
0|2021-03-25|14277.0|0|18525.0|0|0.0|0|0.0|100
0|2021-03-26|14335.0|0|18567.0|0|0.0|0|0.0|100
0|2021-03-27|14360.0|0|18609.0|0|0.0|0|0.0|100
0|2021-03-28|14428.0|0|18655.0|0|0.0|0|0.0|100
0|2021-03-29|14507.0|0|18729.0|0|0.0|0|0.0|100
0|2021-03-30|14528.0|0|18779.0|0|0.0|0|0.0|100
0|2021-03-31|14562.0|0|18806.0|0|0.0|0|0.0|100
0|2021-04-01|14642.0|0|18863.0|0|0.0|0|0.0|100
0|2021-04-02|14733.0|0|18949.0|0|0.0|0|0.0|100
0|2021-04-03|14817.0|0|19036.0|0|0.0|0|0.0|100
0|2021-04-04|14871.0|0|19105.0|0|0.0|0|0.0|100
0|2021-04-05|14871.0|0|19145.0|0|0.0|0|0.0|100
0|2021-04-06|14924.0|0|19171.0|0|0.0|0|0.0|100
0|2021-04-07|14993.0|0|19220.0|0|0.0|0|0.0|100
0|2021-04-08|15108.0|0|19312.0|0|0.0|0|0.0|100
0|2021-04-09|15266.0|0|19448.0|0|0.0|0|0.0|100
0|2021-04-10|15392.0|0|19590.0|0|0.0|0|0.0|100
0|2021-04-11|15537.0|0|19726.0|0|0.0|0|0.0|100
0|2021-04-12|15640.0|0|19850.0|0|0.0|0|0.0|100
0|2021-04-13|15780.0|0|19971.0|0|0.0|0|0.0|100
0|2021-04-14|15829.0|0|20066.0|0|0.0|0|0.0|100
0|2021-04-15|15962.0|0|20157.0|0|0.0|0|0.0|100
0|2021-04-16|16158.0|0|20223.0|0|0.0|0|0.0|100
0|2021-04-17|16275.0|0|20419.0|0|0.0|0|0.0|100
0|2021-04-18|16431.0|0|20536.0|0|0.0|0|0.0|100
0|2021-04-19|16545.0|0|20692.0|0|0.0|0|0.0|100
0|2021-04-20|16596.0|0|20806.0|0|0.0|0|0.0|100
0|2021-04-21|16650.0|0|20857.0|0|0.0|0|0.0|100
0|2021-04-22|16773.0|0|20911.0|0|0.0|0|0.0|100
0|2021-04-23|16918.0|0|21034.0|0|0.0|0|0.0|100
0|2021-04-24|17030.0|0|21179.0|0|0.0|0|0.0|100
0|2021-04-25|17128.0|0|21291.0|0|0.0|0|0.0|100
0|2021-04-26|17215.0|0|21389.0|0|0.0|0|0.0|100
0|2021-04-27|17241.0|0|21476.0|0|0.0|0|0.0|100
0|2021-04-28|17267.0|0|21502.0|0|0.0|0|0.0|100
0|2021-04-29|17373.0|0|21528.0|0|0.0|0|0.0|100
0|2021-04-30|17418.0|0|21634.0|0|0.0|0|0.0|100
0|2021-05-01|17499.0|0|21679.0|0|0.0|0|0.0|100
0|2021-05-02|17560.0|0|21760.0|0|0.0|0|0.0|100
0|2021-05-03|17606.0|0|21821.0|0|0.0|0|0.0|100
0|2021-05-04|17626.0|0|21867.0|0|0.0|0|0.0|100
0|2021-05-05|17640.0|0|21887.0|0|0.0|0|0.0|100
0|2021-05-06|17696.0|0|21901.0|0|0.0|0|0.0|100
0|2021-05-07|17742.0|0|21957.0|0|0.0|0|0.0|100
0|2021-05-08|17794.0|0|22003.0|0|0.0|0|0.0|100
0|2021-05-09|17821.0|0|22055.0|0|0.0|0|0.0|100
0|2021-05-10|17842.0|0|22082.0|0|0.0|0|0.0|100
0|2021-05-11|17842.0|0|22103.0|0|0.0|0|0.0|100
0|2021-05-12|17869.0|0|22115.0|0|0.0|0|0.0|100
0|2021-05-13|17908.0|0|22130.0|0|0.0|0|0.0|100
0|2021-05-14|17938.0|0|22169.0|0|0.0|0|0.0|100
0|2021-05-15|17957.0|0|22199.0|0|0.0|0|0.0|100
0|2021-05-16|18038.0|0|22218.0|0|0.0|0|0.0|100
0|2021-05-17|18046.0|0|22299.0|0|0.0|0|0.0|100
0|2021-05-18|18051.0|0|22307.0|0|0.0|0|0.0|100
0|2021-05-19|18067.0|0|22312.0|0|0.0|0|0.0|100
0|2021-05-20|18085.0|0|22328.0|0|0.0|0|0.0|100
0|2021-05-21|18116.0|0|22346.0|0|0.0|0|0.0|100
0|2021-05-22|18140.0|0|22377.0|0|0.0|0|0.0|100
0|2021-05-23|18170.0|0|22401.0|0|0.0|0|0.0|100
0|2021-05-24|18185.0|0|22431.0|0|0.0|0|0.0|100
0|2021-05-25|18189.0|0|22446.0|0|0.0|0|0.0|100
0|2021-05-26|18203.0|0|22450.0|0|0.0|0|0.0|100
0|2021-05-27|18211.0|0|22464.0|0|0.0|0|0.0|100
0|2021-05-28|18224.0|0|22472.0|0|0.0|0|0.0|100
0|2021-05-29|18237.0|0|22485.0|0|0.0|0|0.0|100
0|2021-05-30|18237.0|0|22498.0|0|0.0|0|0.0|100
0|2021-05-31|18254.0|0|22510.0|0|0.0|0|0.0|100
0|2021-06-01|18256.0|0|22515.0|0|0.0|0|0.0|100
0|2021-06-02|18266.0|0|22517.0|0|0.0|0|0.0|100
0|2021-06-03|18272.0|0|22527.0|0|0.0|0|0.0|100
0|2021-06-04|18282.0|0|22533.0|0|0.0|0|0.0|100
0|2021-06-05|18295.0|0|22543.0|0|0.0|0|0.0|100
0|2021-06-06|18307.0|0|22556.0|0|0.0|0|0.0|100
0|2021-06-07|18313.0|0|22568.0|0|0.0|0|0.0|100
0|2021-06-08|18314.0|0|22574.0|0|0.0|0|0.0|100
0|2021-06-09|18314.0|0|22575.0|0|0.0|0|0.0|100
0|2021-06-10|18324.0|0|22585.0|0|0.0|0|0.0|100
0|2021-06-11|18353.0|0|22608.0|0|0.0|0|0.0|100
0|2021-06-12|18356.0|0|22614.0|0|0.0|0|0.0|100
0|2021-06-13|18363.0|0|22617.0|0|0.0|0|0.0|100
0|2021-06-14|18366.0|0|22624.0|0|0.0|0|0.0|100
0|2021-06-15|18369.0|0|22627.0|0|0.0|0|0.0|100
0|2021-06-16|18374.0|0|22630.0|0|0.0|0|0.0|100
0|2021-06-17|18382.0|0|22635.0|0|0.0|0|0.0|100
0|2021-06-18|18396.0|0|22643.0|0|0.0|0|0.0|100
0|2021-06-19|18403.0|0|22657.0|0|0.0|0|0.0|100
0|2021-06-20|18409.0|0|22664.0|0|0.0|0|0.0|100
0|2021-06-21|18410.0|0|22670.0|0|0.0|0|0.0|100
0|2021-06-22|18410.0|0|22671.0|0|0.0|0|0.0|100
0|2021-06-23|18412.0|0|22671.0|0|0.0|0|0.0|100
0|2021-06-24|18423.0|0|22673.0|0|0.0|0|0.0|100
0|2021-06-25|18429.0|0|22684.0|0|0.0|0|0.0|100
0|2021-06-26|18436.0|0|22690.0|0|0.0|0|0.0|100
0|2021-06-27|18443.0|0|22697.0|0|0.0|0|0.0|100
0|2021-06-28|18444.0|0|22704.0|0|0.0|0|0.0|100
0|2021-06-29|18445.0|0|22705.0|0|0.0|0|0.0|100
0|2021-06-30|18449.0|0|22706.0|0|0.0|0|0.0|100
0|2021-07-01|18460.0|0|22710.0|0|0.0|0|0.0|100
0|2021-07-02|18469.0|0|22721.0|0|0.0|0|0.0|100
0|2021-07-03|18483.0|0|22730.0|0|0.0|0|0.0|100
0|2021-07-04|18496.0|0|22744.0|0|0.0|0|0.0|100
0|2021-07-05|18496.0|0|22757.0|0|0.0|0|0.0|100
0|2021-07-06|18523.0|0|22783.0|0|0.0|0|0.0|100
0|2021-07-07|18527.0|0|22784.0|0|0.0|0|0.0|100
0|2021-07-08|18538.0|0|22788.0|0|0.0|0|0.0|100
0|2021-07-09|18552.0|0|22799.0|0|0.0|0|0.0|100
0|2021-07-10|18569.0|0|22813.0|0|0.0|0|0.0|100
0|2021-07-11|18588.0|0|22830.0|0|0.0|0|0.0|100
0|2021-07-12|18599.0|0|22849.0|0|0.0|0|0.0|100
0|2021-07-13|18603.0|0|22860.0|0|0.0|0|0.0|100
0|2021-07-14|18621.0|0|22864.0|0|0.0|0|0.0|100
0|2021-07-15|18647.0|0|22882.0|0|0.0|0|0.0|100
0|2021-07-16|18673.0|0|22908.0|0|0.0|0|0.0|100
0|2021-07-17|18700.0|0|22934.0|0|0.0|0|0.0|100
0|2021-07-18|18725.0|0|22961.0|0|0.0|0|0.0|100
0|2021-07-19|18752.0|0|22986.0|0|0.0|0|0.0|100
0|2021-07-20|18762.0|0|23013.0|0|0.0|0|0.0|100
0|2021-07-21|18780.0|0|23023.0|0|0.0|0|0.0|100
0|2021-07-22|18780.0|0|23041.0|0|0.0|0|0.0|100
0|2021-07-23|18780.0|0|23086.0|0|0.0|0|0.0|100
0|2021-07-24|18780.0|0|23172.0|0|0.0|0|0.0|100
0|2021-07-25|18979.0|0|23209.0|0|0.0|0|0.0|100
0|2021-07-26|18991.0|0|23243.0|0|0.0|0|0.0|100
0|2021-07-27|18996.0|0|23252.0|0|0.0|0|0.0|100
0|2021-07-28|19027.0|0|23261.0|0|0.0|0|0.0|100
0|2021-07-29|19084.0|0|23300.0|0|0.0|0|0.0|100
0|2021-07-30|19098.0|0|23359.0|0|0.0|0|0.0|100
0|2021-07-31|19269.0|0|23453.0|0|0.0|0|0.0|100
0|2021-08-01|19352.0|0|23546.0|0|0.0|0|0.0|100
0|2021-08-02|19382.0|0|23625.0|0|0.0|0|0.0|100
0|2021-08-03|19400.0|0|23646.0|0|0.0|0|0.0|100
0|2021-08-04|19543.0|0|23678.0|0|0.0|0|0.0|100
0|2021-08-05|19562.0|0|23823.0|0|0.0|0|0.0|100
0|2021-08-06|19722.0|0|23957.0|0|0.0|0|0.0|100
0|2021-08-07|19815.0|0|23990.0|0|0.0|0|0.0|100
0|2021-08-08|19944.0|0|24100.0|0|0.0|0|0.0|100
0|2021-08-09|19986.0|0|24213.0|0|0.0|0|0.0|100
0|2021-08-10|20033.0|0|24251.0|0|0.0|0|0.0|100
0|2021-08-11|20185.0|0|24316.0|0|0.0|0|0.0|100
0|2021-08-12|20368.0|0|24459.0|0|0.0|0|0.0|100
0|2021-08-13|20514.0|0|24645.0|0|0.0|0|0.0|100
0|2021-08-14|20670.0|0|24790.0|0|0.0|0|0.0|100
0|2021-08-15|20758.0|0|24950.0|0|0.0|0|0.0|100
0|2021-08-16|20829.0|0|25027.0|0|0.0|0|0.0|100
0|2021-08-17|20830.0|0|25091.0|0|0.0|0|0.0|100
0|2021-08-18|20894.0|0|25118.0|0|0.0|0|0.0|100
0|2021-08-19|21036.0|0|25162.0|0|0.0|0|0.0|100
0|2021-08-20|21341.0|0|25310.0|0|0.0|0|0.0|100
0|2021-08-21|21465.0|0|25615.0|0|0.0|0|0.0|100
0|2021-08-22|21567.0|0|25749.0|0|0.0|0|0.0|100
0|2021-08-23|21596.0|0|25839.0|0|0.0|0|0.0|100
0|2021-08-24|21759.0|0|25861.0|0|0.0|0|0.0|100
0|2021-08-25|21945.0|0|26046.0|0|0.0|0|0.0|100
0|2021-08-26|22074.0|0|26231.0|0|0.0|0|0.0|100
0|2021-08-27|22196.0|0|26346.0|0|0.0|0|0.0|100
0|2021-08-28|22307.0|0|26475.0|0|0.0|0|0.0|100
0|2021-08-29|22420.0|0|26593.0|0|0.0|0|0.0|100
0|2021-08-30|22457.0|0|26693.0|0|0.0|0|0.0|100
0|2021-08-31|22780.0|0|26721.0|0|0.0|0|0.0|100
0|2021-09-01|22885.0|0|27063.0|0|0.0|0|0.0|100
0|2021-09-02|22895.0|0|27156.0|0|0.0|0|0.0|100
0|2021-09-03|23146.0|0|27323.0|0|0.0|0|0.0|100
0|2021-09-04|23239.0|0|27425.0|0|0.0|0|0.0|100
0|2021-09-05|23305.0|0|27516.0|0|0.0|0|0.0|100
0|2021-09-06|23321.0|0|27574.0|0|0.0|0|0.0|100
0|2021-09-07|23363.0|0|27583.0|0|0.0|0|0.0|100
0|2021-09-08|23425.0|0|27631.0|0|0.0|0|0.0|100
0|2021-09-09|23544.0|0|27698.0|0|0.0|0|0.0|100
0|2021-09-10|23614.0|0|27812.0|0|0.0|0|0.0|100
0|2021-09-11|23663.0|0|27886.0|0|0.0|0|0.0|100
0|2021-09-12|23712.0|0|27937.0|0|0.0|0|0.0|100
0|2021-09-13|23727.0|0|27981.0|0|0.0|0|0.0|100
0|2021-09-14|23762.0|0|27989.0|0|0.0|0|0.0|100
0|2021-09-15|23836.0|0|28037.0|0|0.0|0|0.0|100
0|2021-09-16|23888.0|0|28111.0|0|0.0|0|0.0|100
0|2021-09-17|23922.0|0|28161.0|0|0.0|0|0.0|100
0|2021-09-18|23960.0|0|28188.0|0|0.0|0|0.0|100
0|2021-09-19|23985.0|0|28229.0|0|0.0|0|0.0|100
0|2021-09-20|23988.0|0|28249.0|0|0.0|0|0.0|100
0|2021-09-21|24014.0|0|28249.0|0|0.0|0|0.0|100
0|2021-09-22|24040.0|0|28283.0|0|0.0|0|0.0|100
0|2021-09-23|24076.0|0|28306.0|0|0.0|0|0.0|100
0|2021-09-24|24113.0|0|28340.0|0|0.0|0|0.0|100
0|2021-09-25|24147.0|0|28384.0|0|0.0|0|0.0|100
0|2021-09-26|24166.0|0|28413.0|0|0.0|0|0.0|100
0|2021-09-27|24180.0|0|28436.0|0|0.0|0|0.0|100
0|2021-09-28|24197.0|0|28441.0|0|0.0|0|0.0|100
0|2021-09-29|24220.0|0|28464.0|0|0.0|0|0.0|100
0|2021-09-30|24237.0|0|28493.0|0|0.0|0|0.0|100
0|2021-10-01|24253.0|0|28503.0|0|0.0|0|0.0|100
0|2021-10-02|24282.0|0|28514.0|0|0.0|0|0.0|100
0|2021-10-03|24313.0|0|28554.0|0|0.0|0|0.0|100
0|2021-10-04|24321.0|0|28577.0|0|0.0|0|0.0|100
0|2021-10-05|24322.0|0|28583.0|0|0.0|0|0.0|100
0|2021-10-06|24350.0|0|28594.0|0|0.0|0|0.0|100
0|2021-10-07|24363.0|0|28616.0|0|0.0|0|0.0|100
0|2021-10-08|24373.0|0|28626.0|0|0.0|0|0.0|100
0|2021-10-09|24375.0|0|28636.0|0|0.0|0|0.0|100
0|2021-10-10|24397.0|0|28636.0|0|0.0|0|0.0|100
0|2021-10-11|24398.0|0|28660.0|0|0.0|0|0.0|100
0|2021-10-12|24412.0|0|28661.0|0|0.0|0|0.0|100
0|2021-10-13|24416.0|0|28677.0|0|0.0|0|0.0|100
0|2021-10-14|24453.0|0|28679.0|0|0.0|0|0.0|100
0|2021-10-15|24473.0|0|28717.0|0|0.0|0|0.0|100
0|2021-10-16|24488.0|0|28737.0|0|0.0|0|0.0|100
0|2021-10-17|24490.0|0|28751.0|0|0.0|0|0.0|100
0|2021-10-18|24504.0|0|28765.0|0|0.0|0|0.0|100
0|2021-10-19|24516.0|0|28766.0|0|0.0|0|0.0|100
0|2021-10-20|24529.0|0|28780.0|0|0.0|0|0.0|100
0|2021-10-21|24554.0|0|28792.0|0|0.0|0|0.0|100
0|2021-10-22|24573.0|0|28817.0|0|0.0|0|0.0|100
0|2021-10-23|24598.0|0|28837.0|0|0.0|0|0.0|100
0|2021-10-24|24608.0|0|28864.0|0|0.0|0|0.0|100
0|2021-10-25|24615.0|0|28873.0|0|0.0|0|0.0|100
0|2021-10-26|24625.0|0|28876.0|0|0.0|0|0.0|100
0|2021-10-27|24638.0|0|28887.0|0|0.0|0|0.0|100
0|2021-10-28|24653.0|0|28903.0|0|0.0|0|0.0|100
0|2021-10-29|24662.0|0|28918.0|0|0.0|0|0.0|100
0|2021-10-30|24673.0|0|28926.0|0|0.0|0|0.0|100
0|2021-10-31|24679.0|0|28934.0|0|0.0|0|0.0|100
0|2021-11-01|24683.0|0|28941.0|0|0.0|0|0.0|100
0|2021-11-02|24693.0|0|28944.0|0|0.0|0|0.0|100
0|2021-11-03|24703.0|0|28954.0|0|0.0|0|0.0|100
0|2021-11-04|24719.0|0|28965.0|0|0.0|0|0.0|100
0|2021-11-05|24731.0|0|28984.0|0|0.0|0|0.0|100
0|2021-11-06|24783.0|0|28999.0|0|0.0|0|0.0|100
0|2021-11-07|24794.0|0|29047.0|0|0.0|0|0.0|100
0|2021-11-08|24857.0|0|29059.0|0|0.0|0|0.0|100
0|2021-11-09|24870.0|0|29120.0|0|0.0|0|0.0|100
0|2021-11-10|24892.0|0|29137.0|0|0.0|0|0.0|100
0|2021-11-11|24894.0|0|29155.0|0|0.0|0|0.0|100
0|2021-11-12|25006.0|0|29246.0|0|0.0|0|0.0|100
0|2021-11-13|25007.0|0|29268.0|0|0.0|0|0.0|100
0|2021-11-14|25015.0|0|29276.0|0|0.0|0|0.0|100
0|2021-11-15|25022.0|0|29283.0|0|0.0|0|0.0|100
0|2021-11-16|25021.0|0|29282.0|0|0.0|0|0.0|100
0|2021-11-17|25037.0|0|29298.0|0|0.0|0|0.0|100
0|2021-11-18|25060.0|0|29321.0|0|0.0|0|0.0|100
0|2021-11-19|25083.0|0|29344.0|0|0.0|0|0.0|100
0|2021-11-20|25106.0|0|29367.0|0|0.0|0|0.0|100
0|2021-11-21|25121.0|0|29382.0|0|0.0|0|0.0|100
0|2021-11-22|25129.0|0|29390.0|0|0.0|0|0.0|100
0|2021-11-23|25130.0|0|29391.0|0|0.0|0|0.0|100
0|2021-11-24|25140.0|0|29401.0|0|0.0|0|0.0|100
0|2021-11-25|25155.0|0|29416.0|0|0.0|0|0.0|100
0|2021-11-26|25161.0|0|29422.0|0|0.0|0|0.0|100
0|2021-11-27|25161.0|0|29422.0|0|0.0|0|0.0|100
0|2021-11-28|25167.0|0|29428.0|0|0.0|0|0.0|100
0|2021-11-29|25175.0|0|29436.0|0|0.0|0|0.0|100
0|2021-11-30|25178.0|0|29439.0|0|0.0|0|0.0|100
0|2021-12-01|25200.0|0|29461.0|0|0.0|0|0.0|100
0|2021-12-02|25217.0|0|29478.0|0|0.0|0|0.0|100
0|2021-12-03|25225.0|0|29486.0|0|0.0|0|0.0|100
0|2021-12-04|25236.0|0|29497.0|0|0.0|0|0.0|100
0|2021-12-05|25256.0|0|29517.0|0|0.0|0|0.0|100
0|2021-12-06|25264.0|0|29525.0|0|0.0|0|0.0|100
0|2021-12-07|25265.0|0|29526.0|0|0.0|0|0.0|100
0|2021-12-08|25275.0|0|29536.0|0|0.0|0|0.0|100
0|2021-12-09|25295.0|0|29556.0|0|0.0|0|0.0|100
0|2021-12-10|25312.0|0|29573.0|0|0.0|0|0.0|100
0|2021-12-11|25312.0|0|29573.0|0|0.0|0|0.0|100
0|2021-12-12|25337.0|0|29598.0|0|0.0|0|0.0|100
0|2021-12-13|25337.0|0|29598.0|0|0.0|0|0.0|100
0|2021-12-14|25367.0|0|29628.0|0|0.0|0|0.0|100
0|2021-12-15|25385.0|0|29646.0|0|0.0|0|0.0|100
0|2021-12-16|25468.0|0|29729.0|0|0.0|0|0.0|100
0|2021-12-17|25668.0|0|29929.0|0|0.0|0|0.0|100
0|2021-12-18|25989.0|0|30250.0|0|0.0|0|0.0|100
0|2021-12-19|26504.0|0|30765.0|0|0.0|0|0.0|100
0|2021-12-20|27041.0|0|31302.0|0|0.0|0|0.0|100
0|2021-12-21|27240.0|0|31501.0|0|0.0|0|0.0|100
0|2021-12-22|27656.0|0|31917.0|0|0.0|0|0.0|100
0|2021-12-23|28594.0|0|32855.0|0|0.0|0|0.0|100
0|2021-12-24|28593.0|0|32854.0|0|0.0|0|0.0|100
0|2021-12-25|31408.0|0|35669.0|0|0.0|0|0.0|100
0|2021-12-26|32390.0|0|36651.0|0|0.0|0|0.0|100
0|2021-12-27|32568.0|0|36829.0|0|0.0|0|0.0|100
0|2021-12-28|32863.0|0|37124.0|0|0.0|0|0.0|100
0|2021-12-29|33869.0|0|38130.0|0|0.0|0|0.0|100
0|2021-12-30|35701.0|0|39962.0|0|0.0|0|0.0|100
0|2021-12-31|37257.0|0|41518.0|0|0.0|0|0.0|100
0|2022-01-01|37257.0|0|41518.0|0|0.0|0|0.0|100
0|2022-01-02|39930.0|0|44191.0|0|0.0|0|0.0|100
0|2022-01-03|40316.0|0|44577.0|0|0.0|0|0.0|100
0|2022-01-04|40570.0|0|44831.0|0|0.0|0|0.0|100
0|2022-01-05|41274.0|0|45535.0|0|0.0|0|0.0|100
0|2022-01-06|42497.0|0|46758.0|0|0.0|0|0.0|100
0|2022-01-07|43856.0|0|48117.0|0|0.0|0|0.0|100
0|2022-01-08|44581.0|0|48842.0|0|0.0|0|0.0|100
0|2022-01-09|45189.0|0|49450.0|0|0.0|0|0.0|100
0|2022-01-10|45925.0|0|50186.0|0|0.0|0|0.0|100
0|2022-01-11|46188.0|0|50449.0|0|0.0|0|0.0|100
0|2022-01-12|46804.0|0|51065.0|0|0.0|0|0.0|100
0|2022-01-13|47708.0|0|51969.0|0|0.0|0|0.0|100
0|2022-01-14|48911.0|0|53172.0|0|0.0|0|0.0|100
0|2022-01-15|49608.0|0|53869.0|0|0.0|0|0.0|100
0|2022-01-16|50073.0|0|54334.0|0|0.0|0|0.0|100
0|2022-01-17|50536.0|0|0.0|100|0.0|0|0.0|100
