|dates|PrinceWilliam_Virginia_UnitedStates.AverageDailyTemperature.data|PrinceWilliam_Virginia_UnitedStates.AverageDailyTemperature.missing|PrinceWilliam_Virginia_UnitedStates.AverageDewPoint.data|PrinceWilliam_Virginia_UnitedStates.AverageDewPoint.missing|PrinceWilliam_Virginia_UnitedStates.AverageRelativeHumidity.data|PrinceWilliam_Virginia_UnitedStates.AverageRelativeHumidity.missing|PrinceWilliam_Virginia_UnitedStates.AverageSurfaceAirPressure.data|PrinceWilliam_Virginia_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-28|42.875|0|29.291666666666668|0|61.375|0|29.64208333333333|0
0|2021-11-29|36.791666666666664|0|22.0|0|57.416666666666664|0|29.81208333333333|0
0|2021-11-30|36.5|0|25.75|0|68.875|0|29.80291666666666|0
0|2021-12-01|40.791666666666664|0|29.583333333333332|0|67.79166666666667|0|29.91625|0
0|2021-12-02|52.208333333333336|0|39.666666666666664|0|64.70833333333333|0|29.609166666666667|0
0|2021-12-03|46.458333333333336|0|31.541666666666668|0|58.416666666666664|0|29.814166666666665|0
0|2021-12-04|39.5|0|30.479166666666668|0|73.79166666666667|0|29.92|0
0|2021-12-05|39.75|0|27.333333333333332|0|65.08333333333333|0|30.070625000000003|0
0|2021-12-06|54.416666666666664|0|38.895833333333336|0|58.1875|0|29.67687500000001|0
0|2021-12-07|34.72222222222222|0|18.944444444444443|0|55.59722222222223|0|29.99916666666667|0
0|2021-12-08|35.208333333333336|0|26.041666666666668|0|70.375|0|29.82375|0
0|2021-12-09|34.25|0|23.416666666666668|0|66.25|0|30.004166666666663|0
0|2021-12-10|45.520833333333336|0|35.5625|0|69.8125|0|29.894791666666666|0
0|2021-12-11|58.09166666666667|0|52.137499999999996|0|81.78750000000001|0|29.604833333333335|0
0|2021-12-12|39.895833333333336|0|22.0|0|53.0625|0|30.027916666666666|0
0|2021-12-13|33.208333333333336|0|22.75|0|70.91666666666667|0|30.125833333333333|0
0|2021-12-14|35.958333333333336|0|24.75|0|69.95833333333333|0|29.012500000000003|0
0|2021-12-15|37.875|0|32.354166666666664|0|82.20833333333333|0|27.737916666666667|0
0|2021-12-16|55.583333333333336|0|41.291666666666664|0|61.041666666666664|0|29.900833333333324|0
0|2021-12-17|57.513888888888886|0|42.833333333333336|0|59.895833333333336|0|29.931250000000006|0
0|2021-12-18|52.0|0|39.854166666666664|0|65.13888888888889|0|29.795555555555552|0
0|2021-12-19|42.61111111111111|0|29.444444444444443|0|60.319444444444436|0|29.926666666666666|0
0|2021-12-20|30.25|0|19.708333333333332|0|66.75|0|30.108958333333334|0
0|2021-12-21|31.541666666666668|0|23.5625|0|74.54166666666667|0|29.834583333333338|0
0|2021-12-22|37.875|0|23.75|0|61.1875|0|29.60958333333333|0
0|2021-12-23|32.375|0|18.5|0|58.708333333333336|0|29.991249999999997|0
0|2021-12-24|45.375|0|29.0|0|53.833333333333336|0|28.53125|0
0|2021-12-25|57.9375|0|45.916666666666664|0|65.86805555555556|0|29.431944444444444|0
0|2021-12-26|51.125|0|39.666666666666664|0|67.875|0|28.50145833333333|0
0|2021-12-27|39.333333333333336|0|31.75|0|74.83333333333333|0|29.782500000000002|0
0|2021-12-28|47.25|0|34.041666666666664|0|64.16666666666667|0|28.419999999999998|0
0|2021-12-29|51.229166666666664|0|40.916666666666664|0|69.02083333333333|0|29.64333333333334|0
0|2021-12-30|50.22569444444445|0|49.10069444444445|0|96.06944444444446|0|29.71270833333334|0
0|2021-12-31|55.02777777777777|0|52.069444444444436|0|90.45833333333333|0|29.712916666666672|0
0|2022-01-01|57.61666666666667|0|57.014732142857135|0|98.01607142857142|0|29.52299404761904|0
0|2022-01-02|56.083333333333336|0|51.5|0|85.47916666666667|0|29.542708333333334|0
0|2022-01-03|31.083333333333332|0|29.854166666666668|0|91.54166666666667|0|29.841875000000012|0
0|2022-01-04|23.25|0|28.0|0|85.875|0|29.850000000000012|0
0|2022-01-05|30.141666666666666|0|28.733333333333334|0|88.82708333333333|0|29.698125000000008|0
0|2022-01-06|35.125|0|22.916666666666668|0|63.708333333333336|0|29.69083333333334|0
0|2022-01-07|27.26527777777778|0|15.921527777777778|0|64.26597222222222|0|29.90647222222222|0
0|2022-01-08|24.0|0|11.625|0|60.291666666666664|0|30.361250000000002|0
0|2022-01-09|35.596428571428575|0|29.343650793650795|0|79.29285714285713|0|30.00014285714286|0
0|2022-01-10|33.0625|0|16.416666666666668|0|51.104166666666664|0|30.033958333333334|0
0|2022-01-11|23.625|0|10.833333333333334|0|59.25|0|30.297916666666666|0
0|2022-01-12|32.041666666666664|0|18.666666666666668|0|61.041666666666664|0|29.987499999999997|0
0|2022-01-13|36.104166666666664|0|27.458333333333332|0|73.35416666666667|0|29.735416666666666|0
0|2022-01-14|38.270833333333336|0|28.75|0|69.1875|0|29.702291666666664|0
0|2022-01-15|25.104166666666668|0|8.145833333333334|0|49.416666666666664|0|30.071249999999996|0
0|2022-01-16|21.94236111111111|0|15.032638888888888|0|75.57847222222222|0|29.82363194444444|0
0|2022-01-17|34.92013888888889|0|25.069444444444443|0|69.27083333333333|0|29.160138888888884|0
