|dates|Yabucoa_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Yabucoa_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Yabucoa_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Yabucoa_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Yabucoa_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Yabucoa_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Yabucoa_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Yabucoa_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-09|674.0|0|957.0|0|0.0|0|0.0|100
0|2021-02-10|674.0|0|957.0|0|0.0|0|0.0|100
0|2021-02-11|683.0|0|966.0|0|0.0|0|0.0|100
0|2021-02-12|683.0|0|969.0|0|0.0|0|0.0|100
0|2021-02-13|689.0|0|972.0|0|0.0|0|0.0|100
0|2021-02-14|689.0|0|974.0|0|0.0|0|0.0|100
0|2021-02-15|698.0|0|981.0|0|0.0|0|0.0|100
0|2021-02-16|701.0|0|984.0|0|0.0|0|0.0|100
0|2021-02-17|700.0|0|983.0|0|0.0|0|0.0|100
0|2021-02-18|700.0|0|984.0|0|0.0|0|0.0|100
0|2021-02-19|703.0|0|986.0|0|0.0|0|0.0|100
0|2021-02-20|703.0|0|992.0|0|0.0|0|0.0|100
0|2021-02-21|716.0|0|999.0|0|0.0|0|0.0|100
0|2021-02-22|716.0|0|1002.0|0|0.0|0|0.0|100
0|2021-02-23|722.0|0|1005.0|0|0.0|0|0.0|100
0|2021-02-24|722.0|0|1005.0|0|0.0|0|0.0|100
0|2021-02-25|723.0|0|1006.0|0|0.0|0|0.0|100
0|2021-02-26|723.0|0|1007.0|0|0.0|0|0.0|100
0|2021-02-27|725.0|0|1008.0|0|0.0|0|0.0|100
0|2021-02-28|725.0|0|1008.0|0|0.0|0|0.0|100
0|2021-03-01|728.0|0|1011.0|0|0.0|0|0.0|100
0|2021-03-02|728.0|0|1012.0|0|0.0|0|0.0|100
0|2021-03-03|728.0|0|1012.0|0|0.0|0|0.0|100
0|2021-03-04|728.0|0|1013.0|0|0.0|0|0.0|100
0|2021-03-05|732.0|0|1015.0|0|0.0|0|0.0|100
0|2021-03-06|736.0|0|1019.0|0|0.0|0|0.0|100
0|2021-03-07|736.0|0|1021.0|0|0.0|0|0.0|100
0|2021-03-08|736.0|0|1023.0|0|0.0|0|0.0|100
0|2021-03-09|736.0|0|1024.0|0|0.0|0|0.0|100
0|2021-03-10|741.0|0|1024.0|0|0.0|0|0.0|100
0|2021-03-11|743.0|0|1025.0|0|0.0|0|0.0|100
0|2021-03-12|745.0|0|1027.0|0|0.0|0|0.0|100
0|2021-03-13|747.0|0|1029.0|0|0.0|0|0.0|100
0|2021-03-14|747.0|0|1030.0|0|0.0|0|0.0|100
0|2021-03-15|747.0|0|1032.0|0|0.0|0|0.0|100
0|2021-03-16|747.0|0|1034.0|0|0.0|0|0.0|100
0|2021-03-17|751.0|0|1034.0|0|0.0|0|0.0|100
0|2021-03-18|751.0|0|1037.0|0|0.0|0|0.0|100
0|2021-03-19|751.0|0|1041.0|0|0.0|0|0.0|100
0|2021-03-20|761.0|0|1044.0|0|0.0|0|0.0|100
0|2021-03-21|761.0|0|1046.0|0|0.0|0|0.0|100
0|2021-03-22|766.0|0|1049.0|0|0.0|0|0.0|100
0|2021-03-23|766.0|0|1050.0|0|0.0|0|0.0|100
0|2021-03-24|766.0|0|1051.0|0|0.0|0|0.0|100
0|2021-03-25|766.0|0|1053.0|0|0.0|0|0.0|100
0|2021-03-26|774.0|0|1056.0|0|0.0|0|0.0|100
0|2021-03-27|774.0|0|1059.0|0|0.0|0|0.0|100
0|2021-03-28|779.0|0|1061.0|0|0.0|0|0.0|100
0|2021-03-29|779.0|0|1064.0|0|0.0|0|0.0|100
0|2021-03-30|779.0|0|1065.0|0|0.0|0|0.0|100
0|2021-03-31|788.0|0|1068.0|0|0.0|0|0.0|100
0|2021-04-01|788.0|0|1072.0|0|0.0|0|0.0|100
0|2021-04-02|795.0|0|1076.0|0|0.0|0|0.0|100
0|2021-04-03|799.0|0|1080.0|0|0.0|0|0.0|100
0|2021-04-04|800.0|0|1083.0|0|0.0|0|0.0|100
0|2021-04-05|800.0|0|1083.0|0|0.0|0|0.0|100
0|2021-04-06|805.0|0|1086.0|0|0.0|0|0.0|100
0|2021-04-07|809.0|0|1090.0|0|0.0|0|0.0|100
0|2021-04-08|809.0|0|1097.0|0|0.0|0|0.0|100
0|2021-04-09|829.0|0|1107.0|0|0.0|0|0.0|100
0|2021-04-10|838.0|0|1117.0|0|0.0|0|0.0|100
0|2021-04-11|847.0|0|1126.0|0|0.0|0|0.0|100
0|2021-04-12|858.0|0|1136.0|0|0.0|0|0.0|100
0|2021-04-13|866.0|0|1145.0|0|0.0|0|0.0|100
0|2021-04-14|866.0|0|1153.0|0|0.0|0|0.0|100
0|2021-04-15|888.0|0|1164.0|0|0.0|0|0.0|100
0|2021-04-16|905.0|0|1171.0|0|0.0|0|0.0|100
0|2021-04-17|931.0|0|1188.0|0|0.0|0|0.0|100
0|2021-04-18|931.0|0|1214.0|0|0.0|0|0.0|100
0|2021-04-19|972.0|0|1241.0|0|0.0|0|0.0|100
0|2021-04-20|972.0|0|1255.0|0|0.0|0|0.0|100
0|2021-04-21|978.0|0|1257.0|0|0.0|0|0.0|100
0|2021-04-22|987.0|0|1261.0|0|0.0|0|0.0|100
0|2021-04-23|997.0|0|1270.0|0|0.0|0|0.0|100
0|2021-04-24|1010.0|0|1280.0|0|0.0|0|0.0|100
0|2021-04-25|1017.0|0|1293.0|0|0.0|0|0.0|100
0|2021-04-26|1023.0|0|1300.0|0|0.0|0|0.0|100
0|2021-04-27|1025.0|0|1306.0|0|0.0|0|0.0|100
0|2021-04-28|1029.0|0|1308.0|0|0.0|0|0.0|100
0|2021-04-29|1042.0|0|1312.0|0|0.0|0|0.0|100
0|2021-04-30|1042.0|0|1325.0|0|0.0|0|0.0|100
0|2021-05-01|1051.0|0|1331.0|0|0.0|0|0.0|100
0|2021-05-02|1055.0|0|1334.0|0|0.0|0|0.0|100
0|2021-05-03|1058.0|0|1338.0|0|0.0|0|0.0|100
0|2021-05-04|1059.0|0|1341.0|0|0.0|0|0.0|100
0|2021-05-05|1064.0|0|1342.0|0|0.0|0|0.0|100
0|2021-05-06|1064.0|0|1347.0|0|0.0|0|0.0|100
0|2021-05-07|1064.0|0|1352.0|0|0.0|0|0.0|100
0|2021-05-08|1083.0|0|1355.0|0|0.0|0|0.0|100
0|2021-05-09|1084.0|0|1366.0|0|0.0|0|0.0|100
0|2021-05-10|1084.0|0|1367.0|0|0.0|0|0.0|100
0|2021-05-11|1086.0|0|1369.0|0|0.0|0|0.0|100
0|2021-05-12|1086.0|0|1370.0|0|0.0|0|0.0|100
0|2021-05-13|1086.0|0|1369.0|0|0.0|0|0.0|100
0|2021-05-14|1094.0|0|1374.0|0|0.0|0|0.0|100
0|2021-05-15|1095.0|0|1377.0|0|0.0|0|0.0|100
0|2021-05-16|1096.0|0|1378.0|0|0.0|0|0.0|100
0|2021-05-17|1096.0|0|1379.0|0|0.0|0|0.0|100
0|2021-05-18|1096.0|0|1378.0|0|0.0|0|0.0|100
0|2021-05-19|1095.0|0|1378.0|0|0.0|0|0.0|100
0|2021-05-20|1095.0|0|1378.0|0|0.0|0|0.0|100
0|2021-05-21|1101.0|0|1384.0|0|0.0|0|0.0|100
0|2021-05-22|1102.0|0|1384.0|0|0.0|0|0.0|100
0|2021-05-23|1102.0|0|1385.0|0|0.0|0|0.0|100
0|2021-05-24|1103.0|0|1385.0|0|0.0|0|0.0|100
0|2021-05-25|1103.0|0|1386.0|0|0.0|0|0.0|100
0|2021-05-26|1104.0|0|1386.0|0|0.0|0|0.0|100
0|2021-05-27|1106.0|0|1387.0|0|0.0|0|0.0|100
0|2021-05-28|1107.0|0|1389.0|0|0.0|0|0.0|100
0|2021-05-29|1107.0|0|1390.0|0|0.0|0|0.0|100
0|2021-05-30|1107.0|0|1390.0|0|0.0|0|0.0|100
0|2021-05-31|1109.0|0|1392.0|0|0.0|0|0.0|100
0|2021-06-01|1109.0|0|1392.0|0|0.0|0|0.0|100
0|2021-06-02|1109.0|0|1392.0|0|0.0|0|0.0|100
0|2021-06-03|1111.0|0|1393.0|0|0.0|0|0.0|100
0|2021-06-04|1111.0|0|1394.0|0|0.0|0|0.0|100
0|2021-06-05|1114.0|0|1396.0|0|0.0|0|0.0|100
0|2021-06-06|1117.0|0|1397.0|0|0.0|0|0.0|100
0|2021-06-07|1117.0|0|1400.0|0|0.0|0|0.0|100
0|2021-06-08|1117.0|0|1400.0|0|0.0|0|0.0|100
0|2021-06-09|1117.0|0|1400.0|0|0.0|0|0.0|100
0|2021-06-10|1117.0|0|1400.0|0|0.0|0|0.0|100
0|2021-06-11|1119.0|0|1401.0|0|0.0|0|0.0|100
0|2021-06-12|1119.0|0|1402.0|0|0.0|0|0.0|100
0|2021-06-13|1119.0|0|1402.0|0|0.0|0|0.0|100
0|2021-06-14|1119.0|0|1402.0|0|0.0|0|0.0|100
0|2021-06-15|1119.0|0|1402.0|0|0.0|0|0.0|100
0|2021-06-16|1119.0|0|1402.0|0|0.0|0|0.0|100
0|2021-06-17|1121.0|0|1402.0|0|0.0|0|0.0|100
0|2021-06-18|1121.0|0|1404.0|0|0.0|0|0.0|100
0|2021-06-19|1121.0|0|1404.0|0|0.0|0|0.0|100
0|2021-06-20|1121.0|0|1404.0|0|0.0|0|0.0|100
0|2021-06-21|1121.0|0|1404.0|0|0.0|0|0.0|100
0|2021-06-22|1121.0|0|1404.0|0|0.0|0|0.0|100
0|2021-06-23|1121.0|0|1404.0|0|0.0|0|0.0|100
0|2021-06-24|1121.0|0|1404.0|0|0.0|0|0.0|100
0|2021-06-25|1121.0|0|1404.0|0|0.0|0|0.0|100
0|2021-06-26|1121.0|0|1404.0|0|0.0|0|0.0|100
0|2021-06-27|1121.0|0|1404.0|0|0.0|0|0.0|100
0|2021-06-28|1121.0|0|1404.0|0|0.0|0|0.0|100
0|2021-06-29|1121.0|0|1404.0|0|0.0|0|0.0|100
0|2021-06-30|1121.0|0|1404.0|0|0.0|0|0.0|100
0|2021-07-01|1121.0|0|1404.0|0|0.0|0|0.0|100
0|2021-07-02|1121.0|0|1404.0|0|0.0|0|0.0|100
0|2021-07-03|1122.0|0|1404.0|0|0.0|0|0.0|100
0|2021-07-04|1122.0|0|1405.0|0|0.0|0|0.0|100
0|2021-07-05|1122.0|0|1405.0|0|0.0|0|0.0|100
0|2021-07-06|1122.0|0|1406.0|0|0.0|0|0.0|100
0|2021-07-07|1123.0|0|1406.0|0|0.0|0|0.0|100
0|2021-07-08|1123.0|0|1406.0|0|0.0|0|0.0|100
0|2021-07-09|1124.0|0|1406.0|0|0.0|0|0.0|100
0|2021-07-10|1124.0|0|1407.0|0|0.0|0|0.0|100
0|2021-07-11|1124.0|0|1407.0|0|0.0|0|0.0|100
0|2021-07-12|1125.0|0|1407.0|0|0.0|0|0.0|100
0|2021-07-13|1125.0|0|1408.0|0|0.0|0|0.0|100
0|2021-07-14|1125.0|0|1408.0|0|0.0|0|0.0|100
0|2021-07-15|1125.0|0|1408.0|0|0.0|0|0.0|100
0|2021-07-16|1125.0|0|1408.0|0|0.0|0|0.0|100
0|2021-07-17|1125.0|0|1408.0|0|0.0|0|0.0|100
0|2021-07-18|1125.0|0|1408.0|0|0.0|0|0.0|100
0|2021-07-19|1125.0|0|1408.0|0|0.0|0|0.0|100
0|2021-07-20|1126.0|0|1408.0|0|0.0|0|0.0|100
0|2021-07-21|1127.0|0|1409.0|0|0.0|0|0.0|100
0|2021-07-22|1123.0|0|1410.0|0|0.0|0|0.0|100
0|2021-07-23|1123.0|0|1413.0|0|0.0|0|0.0|100
0|2021-07-24|1123.0|0|1417.0|0|0.0|0|0.0|100
0|2021-07-25|1135.0|0|1417.0|0|0.0|0|0.0|100
0|2021-07-26|1136.0|0|1419.0|0|0.0|0|0.0|100
0|2021-07-27|1137.0|0|1419.0|0|0.0|0|0.0|100
0|2021-07-28|1138.0|0|1420.0|0|0.0|0|0.0|100
0|2021-07-29|1138.0|0|1421.0|0|0.0|0|0.0|100
0|2021-07-30|1138.0|0|1421.0|0|0.0|0|0.0|100
0|2021-07-31|1146.0|0|1427.0|0|0.0|0|0.0|100
0|2021-08-01|1147.0|0|1430.0|0|0.0|0|0.0|100
0|2021-08-02|1148.0|0|1431.0|0|0.0|0|0.0|100
0|2021-08-03|1148.0|0|1431.0|0|0.0|0|0.0|100
0|2021-08-04|1150.0|0|1431.0|0|0.0|0|0.0|100
0|2021-08-05|1150.0|0|1433.0|0|0.0|0|0.0|100
0|2021-08-06|1154.0|0|1436.0|0|0.0|0|0.0|100
0|2021-08-07|1155.0|0|1437.0|0|0.0|0|0.0|100
0|2021-08-08|1159.0|0|1438.0|0|0.0|0|0.0|100
0|2021-08-09|1162.0|0|1443.0|0|0.0|0|0.0|100
0|2021-08-10|1162.0|0|1445.0|0|0.0|0|0.0|100
0|2021-08-11|1167.0|0|1445.0|0|0.0|0|0.0|100
0|2021-08-12|1174.0|0|1451.0|0|0.0|0|0.0|100
0|2021-08-13|1180.0|0|1457.0|0|0.0|0|0.0|100
0|2021-08-14|1185.0|0|1463.0|0|0.0|0|0.0|100
0|2021-08-15|1190.0|0|1469.0|0|0.0|0|0.0|100
0|2021-08-16|1191.0|0|1473.0|0|0.0|0|0.0|100
0|2021-08-17|1192.0|0|1475.0|0|0.0|0|0.0|100
0|2021-08-18|1198.0|0|1479.0|0|0.0|0|0.0|100
0|2021-08-19|1206.0|0|1481.0|0|0.0|0|0.0|100
0|2021-08-20|1210.0|0|1489.0|0|0.0|0|0.0|100
0|2021-08-21|1212.0|0|1493.0|0|0.0|0|0.0|100
0|2021-08-22|1223.0|0|1498.0|0|0.0|0|0.0|100
0|2021-08-23|1225.0|0|1507.0|0|0.0|0|0.0|100
0|2021-08-24|1230.0|0|1508.0|0|0.0|0|0.0|100
0|2021-08-25|1239.0|0|1514.0|0|0.0|0|0.0|100
0|2021-08-26|1246.0|0|1523.0|0|0.0|0|0.0|100
0|2021-08-27|1250.0|0|1531.0|0|0.0|0|0.0|100
0|2021-08-28|1254.0|0|1533.0|0|0.0|0|0.0|100
0|2021-08-29|1265.0|0|1543.0|0|0.0|0|0.0|100
0|2021-08-30|1267.0|0|1549.0|0|0.0|0|0.0|100
0|2021-08-31|1272.0|0|1550.0|0|0.0|0|0.0|100
0|2021-09-01|1278.0|0|1557.0|0|0.0|0|0.0|100
0|2021-09-02|1279.0|0|1562.0|0|0.0|0|0.0|100
0|2021-09-03|1284.0|0|1563.0|0|0.0|0|0.0|100
0|2021-09-04|1292.0|0|1570.0|0|0.0|0|0.0|100
0|2021-09-05|1296.0|0|1575.0|0|0.0|0|0.0|100
0|2021-09-06|1296.0|0|1579.0|0|0.0|0|0.0|100
0|2021-09-07|1297.0|0|1579.0|0|0.0|0|0.0|100
0|2021-09-08|1298.0|0|1581.0|0|0.0|0|0.0|100
0|2021-09-09|1301.0|0|1581.0|0|0.0|0|0.0|100
0|2021-09-10|1302.0|0|1585.0|0|0.0|0|0.0|100
0|2021-09-11|1304.0|0|1585.0|0|0.0|0|0.0|100
0|2021-09-12|1307.0|0|1589.0|0|0.0|0|0.0|100
0|2021-09-13|1309.0|0|1591.0|0|0.0|0|0.0|100
0|2021-09-14|1310.0|0|1593.0|0|0.0|0|0.0|100
0|2021-09-15|1310.0|0|1593.0|0|0.0|0|0.0|100
0|2021-09-16|1313.0|0|1593.0|0|0.0|0|0.0|100
0|2021-09-17|1313.0|0|1596.0|0|0.0|0|0.0|100
0|2021-09-18|1313.0|0|1596.0|0|0.0|0|0.0|100
0|2021-09-19|1314.0|0|1597.0|0|0.0|0|0.0|100
0|2021-09-20|1314.0|0|1597.0|0|0.0|0|0.0|100
0|2021-09-21|1314.0|0|1597.0|0|0.0|0|0.0|100
0|2021-09-22|1319.0|0|1597.0|0|0.0|0|0.0|100
0|2021-09-23|1322.0|0|1602.0|0|0.0|0|0.0|100
0|2021-09-24|1325.0|0|1606.0|0|0.0|0|0.0|100
0|2021-09-25|1325.0|0|1608.0|0|0.0|0|0.0|100
0|2021-09-26|1330.0|0|1611.0|0|0.0|0|0.0|100
0|2021-09-27|1330.0|0|1613.0|0|0.0|0|0.0|100
0|2021-09-28|1330.0|0|1613.0|0|0.0|0|0.0|100
0|2021-09-29|1331.0|0|1614.0|0|0.0|0|0.0|100
0|2021-09-30|1333.0|0|1616.0|0|0.0|0|0.0|100
0|2021-10-01|1336.0|0|1616.0|0|0.0|0|0.0|100
0|2021-10-02|1339.0|0|1619.0|0|0.0|0|0.0|100
0|2021-10-03|1339.0|0|1622.0|0|0.0|0|0.0|100
0|2021-10-04|1340.0|0|1622.0|0|0.0|0|0.0|100
0|2021-10-05|1340.0|0|1623.0|0|0.0|0|0.0|100
0|2021-10-06|1341.0|0|1623.0|0|0.0|0|0.0|100
0|2021-10-07|1343.0|0|1624.0|0|0.0|0|0.0|100
0|2021-10-08|1343.0|0|1626.0|0|0.0|0|0.0|100
0|2021-10-09|1343.0|0|1626.0|0|0.0|0|0.0|100
0|2021-10-10|1344.0|0|1626.0|0|0.0|0|0.0|100
0|2021-10-11|1344.0|0|1627.0|0|0.0|0|0.0|100
0|2021-10-12|1344.0|0|1627.0|0|0.0|0|0.0|100
0|2021-10-13|1345.0|0|1628.0|0|0.0|0|0.0|100
0|2021-10-14|1346.0|0|1629.0|0|0.0|0|0.0|100
0|2021-10-15|1346.0|0|1629.0|0|0.0|0|0.0|100
0|2021-10-16|1346.0|0|1629.0|0|0.0|0|0.0|100
0|2021-10-17|1346.0|0|1629.0|0|0.0|0|0.0|100
0|2021-10-18|1346.0|0|1629.0|0|0.0|0|0.0|100
0|2021-10-19|1346.0|0|1629.0|0|0.0|0|0.0|100
0|2021-10-20|1346.0|0|1629.0|0|0.0|0|0.0|100
0|2021-10-21|1346.0|0|1629.0|0|0.0|0|0.0|100
0|2021-10-22|1347.0|0|1629.0|0|0.0|0|0.0|100
0|2021-10-23|1347.0|0|1630.0|0|0.0|0|0.0|100
0|2021-10-24|1348.0|0|1631.0|0|0.0|0|0.0|100
0|2021-10-25|1348.0|0|1631.0|0|0.0|0|0.0|100
0|2021-10-26|1348.0|0|1631.0|0|0.0|0|0.0|100
0|2021-10-27|1348.0|0|1631.0|0|0.0|0|0.0|100
0|2021-10-28|1348.0|0|1631.0|0|0.0|0|0.0|100
0|2021-10-29|1348.0|0|1631.0|0|0.0|0|0.0|100
0|2021-10-30|1349.0|0|1632.0|0|0.0|0|0.0|100
0|2021-10-31|1350.0|0|1633.0|0|0.0|0|0.0|100
0|2021-11-01|1350.0|0|1633.0|0|0.0|0|0.0|100
0|2021-11-02|1350.0|0|1633.0|0|0.0|0|0.0|100
0|2021-11-03|1351.0|0|1633.0|0|0.0|0|0.0|100
0|2021-11-04|1352.0|0|1634.0|0|0.0|0|0.0|100
0|2021-11-05|1352.0|0|1635.0|0|0.0|0|0.0|100
0|2021-11-06|1353.0|0|1635.0|0|0.0|0|0.0|100
0|2021-11-07|1355.0|0|1637.0|0|0.0|0|0.0|100
0|2021-11-08|1355.0|0|1638.0|0|0.0|0|0.0|100
0|2021-11-09|1355.0|0|1638.0|0|0.0|0|0.0|100
0|2021-11-10|1356.0|0|1638.0|0|0.0|0|0.0|100
0|2021-11-11|1357.0|0|1640.0|0|0.0|0|0.0|100
0|2021-11-12|1359.0|0|1641.0|0|0.0|0|0.0|100
0|2021-11-13|1360.0|0|1643.0|0|0.0|0|0.0|100
0|2021-11-14|1362.0|0|1645.0|0|0.0|0|0.0|100
0|2021-11-15|1362.0|0|1645.0|0|0.0|0|0.0|100
0|2021-11-16|1362.0|0|1645.0|0|0.0|0|0.0|100
0|2021-11-17|1363.0|0|1646.0|0|0.0|0|0.0|100
0|2021-11-18|1364.0|0|1647.0|0|0.0|0|0.0|100
0|2021-11-19|1364.0|0|1647.0|0|0.0|0|0.0|100
0|2021-11-20|1365.0|0|1648.0|0|0.0|0|0.0|100
0|2021-11-21|1365.0|0|1648.0|0|0.0|0|0.0|100
0|2021-11-22|1365.0|0|1648.0|0|0.0|0|0.0|100
0|2021-11-23|1365.0|0|1648.0|0|0.0|0|0.0|100
0|2021-11-24|1367.0|0|1650.0|0|0.0|0|0.0|100
0|2021-11-25|1367.0|0|1650.0|0|0.0|0|0.0|100
0|2021-11-26|1368.0|0|1651.0|0|0.0|0|0.0|100
0|2021-11-27|1368.0|0|1651.0|0|0.0|0|0.0|100
0|2021-11-28|1368.0|0|1652.0|0|0.0|0|0.0|100
0|2021-11-29|1369.0|0|1652.0|0|0.0|0|0.0|100
0|2021-11-30|1369.0|0|1652.0|0|0.0|0|0.0|100
0|2021-12-01|1369.0|0|1652.0|0|0.0|0|0.0|100
0|2021-12-02|1371.0|0|1654.0|0|0.0|0|0.0|100
0|2021-12-03|1371.0|0|1654.0|0|0.0|0|0.0|100
0|2021-12-04|1371.0|0|1654.0|0|0.0|0|0.0|100
0|2021-12-05|1371.0|0|1654.0|0|0.0|0|0.0|100
0|2021-12-06|1371.0|0|1654.0|0|0.0|0|0.0|100
0|2021-12-07|1371.0|0|1654.0|0|0.0|0|0.0|100
0|2021-12-08|1371.0|0|1654.0|0|0.0|0|0.0|100
0|2021-12-09|1372.0|0|1655.0|0|0.0|0|0.0|100
0|2021-12-10|1372.0|0|1655.0|0|0.0|0|0.0|100
0|2021-12-11|1372.0|0|1655.0|0|0.0|0|0.0|100
0|2021-12-12|1374.0|0|1657.0|0|0.0|0|0.0|100
0|2021-12-13|1374.0|0|1657.0|0|0.0|0|0.0|100
0|2021-12-14|1374.0|0|1659.0|0|0.0|0|0.0|100
0|2021-12-15|1377.0|0|1660.0|0|0.0|0|0.0|100
0|2021-12-16|1384.0|0|1667.0|0|0.0|0|0.0|100
0|2021-12-17|1386.0|0|1669.0|0|0.0|0|0.0|100
0|2021-12-18|1393.0|0|1676.0|0|0.0|0|0.0|100
0|2021-12-19|1403.0|0|1686.0|0|0.0|0|0.0|100
0|2021-12-20|1409.0|0|1692.0|0|0.0|0|0.0|100
0|2021-12-21|1411.0|0|1694.0|0|0.0|0|0.0|100
0|2021-12-22|1428.0|0|1711.0|0|0.0|0|0.0|100
0|2021-12-23|1439.0|0|1722.0|0|0.0|0|0.0|100
0|2021-12-24|1439.0|0|1722.0|0|0.0|0|0.0|100
0|2021-12-25|1515.0|0|1798.0|0|0.0|0|0.0|100
0|2021-12-26|1571.0|0|1854.0|0|0.0|0|0.0|100
0|2021-12-27|1577.0|0|1860.0|0|0.0|0|0.0|100
0|2021-12-28|1586.0|0|1869.0|0|0.0|0|0.0|100
0|2021-12-29|1635.0|0|1918.0|0|0.0|0|0.0|100
0|2021-12-30|1772.0|0|2055.0|0|0.0|0|0.0|100
0|2021-12-31|1944.0|0|2227.0|0|0.0|0|0.0|100
0|2022-01-01|1944.0|0|2227.0|0|0.0|0|0.0|100
0|2022-01-02|1944.0|0|2462.0|0|0.0|0|0.0|100
0|2022-01-03|2230.0|0|2513.0|0|0.0|0|0.0|100
0|2022-01-04|2243.0|0|2526.0|0|0.0|0|0.0|100
0|2022-01-05|2279.0|0|2562.0|0|0.0|0|0.0|100
0|2022-01-06|2412.0|0|2695.0|0|0.0|0|0.0|100
0|2022-01-07|2576.0|0|2859.0|0|0.0|0|0.0|100
0|2022-01-08|2619.0|0|2902.0|0|0.0|0|0.0|100
0|2022-01-09|2649.0|0|2932.0|0|0.0|0|0.0|100
0|2022-01-10|2764.0|0|3047.0|0|0.0|0|0.0|100
0|2022-01-11|2778.0|0|3061.0|0|0.0|0|0.0|100
0|2022-01-12|2862.0|0|3145.0|0|0.0|0|0.0|100
0|2022-01-13|2862.0|0|3296.0|0|0.0|0|0.0|100
0|2022-01-14|3143.0|0|3426.0|0|0.0|0|0.0|100
0|2022-01-15|3233.0|0|3516.0|0|0.0|0|0.0|100
0|2022-01-16|3323.0|0|3606.0|0|0.0|0|0.0|100
0|2022-01-17|3362.0|0|0.0|100|0.0|0|0.0|100
