|dates|CerroGordo_Iowa_UnitedStates.AveragePrecipitationTotal.data|CerroGordo_Iowa_UnitedStates.AveragePrecipitationTotal.missing|CerroGordo_Iowa_UnitedStates.AveragePrecipitation.data|CerroGordo_Iowa_UnitedStates.AveragePrecipitation.missing|CerroGordo_Iowa_UnitedStates.AverageWindDirection.data|CerroGordo_Iowa_UnitedStates.AverageWindDirection.missing|CerroGordo_Iowa_UnitedStates.AverageWindSpeed.data|CerroGordo_Iowa_UnitedStates.AverageWindSpeed.missing
0|2021-12-12|0.0|0|0.0|0|270.0|0|18.0|0
0|2021-12-13|0.0|0|0.0|0|217.29166666666666|0|14.916666666666666|0
0|2021-12-14|0.0|0|0.0|0|131.18055555555557|0|9.868055555555555|0
0|2021-12-15|0.0|0|0.0|0|166.23611111111111|0|13.725|0
0|2021-12-16|0.0|0|0.0|0|267.0833333333333|0|21.645833333333332|0
0|2021-12-17|0.0|0|0.0|0|99.58333333333333|0|8.625|0
0|2021-12-18|0.0|0|0.0|0|275.0|0|12.375|0
0|2021-12-19|0.0|0|0.0|0|184.79166666666666|0|13.25|0
0|2021-12-20|0.0|0|0.0|0|285.2083333333333|0|11.291666666666666|0
0|2021-12-21|0.0|0|0.0|0|249.79166666666666|0|15.208333333333334|0
0|2021-12-22|0.0|0|0.0|0|162.91666666666666|0|9.875|0
0|2021-12-23|0.0|0|0.0|0|180.41666666666666|0|6.666666666666667|0
0|2021-12-24|0.0|0|0.0|0|223.4375|0|10.65625|0
0|2021-12-25|0.0|0|0.0|0|213.75|0|8.958333333333334|0
0|2021-12-26|0.0|0|0.0008333333333333334|0|145.76388888888889|0|13.625|0
0|2021-12-27|0.0008333333333333334|0|0.0|0|204.56944444444443|0|13.702777777777778|0
0|2021-12-28|0.0|0|0.003620039682539683|0|164.68551587301587|0|12.87202380952381|0
0|2021-12-29|0.005416666666666667|0|0.0|0|160.20833333333334|0|6.9375|0
0|2021-12-30|0.0|0|0.0|0|149.58333333333334|0|9.479166666666666|0
0|2021-12-31|0.0|0|0.0|0|190.69444444444443|0|11.840277777777779|0
0|2022-01-01|0.0|0|0.0|0|342.0833333333333|0|18.6875|0
0|2022-01-02|0.0|0|0.0|0|253.95833333333334|0|7.5|0
0|2022-01-03|0.0|0|0.0|0|181.66666666666666|0|10.208333333333334|0
0|2022-01-04|0.0|0|0.0|0|197.5|0|16.52777777777778|0
0|2022-01-05|0.0|0|0.0|0|298.71527777777777|0|26.222222222222218|0
0|2022-01-06|0.0|0|0.0|0|315.06944444444446|0|18.315972222222225|0
0|2022-01-07|0.0|0|0.0|0|166.66666666666666|0|12.854166666666666|0
0|2022-01-08|0.0|0|0.0|0|203.33333333333334|0|18.0|0
0|2022-01-09|0.0|0|0.0|0|224.93055555555554|0|13.583333333333334|0
0|2022-01-10|0.0|0|0.0|0|256.6666666666667|0|7.6875|0
0|2022-01-11|0.0|0|0.0|0|220.41666666666666|0|14.791666666666666|0
0|2022-01-12|0.0|0|0.0|0|272.5|0|7.666666666666667|0
0|2022-01-13|0.0|0|0.0|0|260.625|0|11.020833333333334|0
0|2022-01-14|0.0|0|0.006618055555555557|0|72.81250000000001|0|14.513888888888891|0
0|2022-01-15|0.008333333333333333|0|0.0|0|96.5625|0|9.128472222222223|0
0|2022-01-16|0.0|0|0.0|0|249.7222222222222|0|13.017361111111112|0
0|2022-01-17|0.0|0|0.0|0|229.375|0|9.895833333333334|0
