|dates|Briscoe_Texas_UnitedStates.JHU_ConfirmedCases.data|Briscoe_Texas_UnitedStates.JHU_ConfirmedCases.missing|Briscoe_Texas_UnitedStates.NYT_ConfirmedCases.data|Briscoe_Texas_UnitedStates.NYT_ConfirmedCases.missing|Briscoe_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Briscoe_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Briscoe_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Briscoe_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-02|246.0|0|246.0|0|7.0|0|0.0|100
0|2021-12-03|246.0|0|246.0|0|7.0|0|0.0|100
0|2021-12-04|246.0|0|253.0|0|7.0|0|0.0|100
0|2021-12-05|253.0|0|253.0|0|7.0|0|0.0|100
0|2021-12-06|253.0|0|253.0|0|7.0|0|0.0|100
0|2021-12-07|254.0|0|254.0|0|7.0|0|0.0|100
0|2021-12-08|254.0|0|254.0|0|7.0|0|0.0|100
0|2021-12-09|257.0|0|257.0|0|7.0|0|0.0|100
0|2021-12-10|257.0|0|257.0|0|7.0|0|0.0|100
0|2021-12-11|258.0|0|258.0|0|7.0|0|0.0|100
0|2021-12-12|258.0|0|258.0|0|7.0|0|0.0|100
0|2021-12-13|258.0|0|258.0|0|7.0|0|0.0|100
0|2021-12-14|258.0|0|258.0|0|7.0|0|0.0|100
0|2021-12-15|258.0|0|258.0|0|7.0|0|0.0|100
0|2021-12-16|258.0|0|258.0|0|7.0|0|0.0|100
0|2021-12-17|258.0|0|258.0|0|7.0|0|0.0|100
0|2021-12-18|258.0|0|258.0|0|7.0|0|0.0|100
0|2021-12-19|258.0|0|258.0|0|7.0|0|0.0|100
0|2021-12-20|258.0|0|258.0|0|7.0|0|0.0|100
0|2021-12-21|258.0|0|258.0|0|7.0|0|0.0|100
0|2021-12-22|260.0|0|260.0|0|7.0|0|0.0|100
0|2021-12-23|261.0|0|261.0|0|7.0|0|0.0|100
0|2021-12-24|261.0|0|261.0|0|7.0|0|0.0|100
0|2021-12-25|261.0|0|261.0|0|7.0|0|0.0|100
0|2021-12-26|261.0|0|261.0|0|7.0|0|0.0|100
0|2021-12-27|262.0|0|262.0|0|7.0|0|0.0|100
0|2021-12-28|262.0|0|262.0|0|7.0|0|0.0|100
0|2021-12-29|262.0|0|262.0|0|7.0|0|0.0|100
0|2021-12-30|262.0|0|262.0|0|7.0|0|0.0|100
0|2021-12-31|262.0|0|262.0|0|7.0|0|0.0|100
0|2022-01-01|262.0|0|262.0|0|7.0|0|0.0|100
0|2022-01-02|262.0|0|262.0|0|7.0|0|0.0|100
0|2022-01-03|265.0|0|265.0|0|7.0|0|0.0|100
0|2022-01-04|268.0|0|268.0|0|7.0|0|0.0|100
0|2022-01-05|273.0|0|273.0|0|7.0|0|0.0|100
0|2022-01-06|275.0|0|275.0|0|7.0|0|0.0|100
0|2022-01-07|277.0|0|277.0|0|7.0|0|0.0|100
0|2022-01-08|288.0|0|288.0|0|7.0|0|0.0|100
0|2022-01-09|288.0|0|288.0|0|7.0|0|0.0|100
0|2022-01-10|294.0|0|294.0|0|7.0|0|0.0|100
0|2022-01-11|294.0|0|294.0|0|8.0|0|0.0|100
0|2022-01-12|299.0|0|299.0|0|8.0|0|0.0|100
0|2022-01-13|299.0|0|302.0|0|8.0|0|0.0|100
0|2022-01-14|299.0|0|364.0|0|8.0|0|0.0|100
0|2022-01-15|371.0|0|371.0|0|8.0|0|0.0|100
0|2022-01-16|372.0|0|372.0|0|8.0|0|0.0|100
0|2022-01-17|385.0|0|0.0|100|8.0|0|0.0|100
