|dates|Canovanas_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Canovanas_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Canovanas_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Canovanas_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Canovanas_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Canovanas_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Canovanas_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Canovanas_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-06|1281.0|0|1722.0|0|0.0|0|0.0|100
0|2021-02-07|1281.0|0|1724.0|0|0.0|0|0.0|100
0|2021-02-08|1286.0|0|1727.0|0|0.0|0|0.0|100
0|2021-02-09|1286.0|0|1729.0|0|0.0|0|0.0|100
0|2021-02-10|1286.0|0|1729.0|0|0.0|0|0.0|100
0|2021-02-11|1289.0|0|1730.0|0|0.0|0|0.0|100
0|2021-02-12|1289.0|0|1730.0|0|0.0|0|0.0|100
0|2021-02-13|1294.0|0|1735.0|0|0.0|0|0.0|100
0|2021-02-14|1295.0|0|1736.0|0|0.0|0|0.0|100
0|2021-02-15|1297.0|0|1738.0|0|0.0|0|0.0|100
0|2021-02-16|1299.0|0|1740.0|0|0.0|0|0.0|100
0|2021-02-17|1299.0|0|1740.0|0|0.0|0|0.0|100
0|2021-02-18|1302.0|0|1743.0|0|0.0|0|0.0|100
0|2021-02-19|1302.0|0|1742.0|0|0.0|0|0.0|100
0|2021-02-20|1302.0|0|1743.0|0|0.0|0|0.0|100
0|2021-02-21|1305.0|0|1746.0|0|0.0|0|0.0|100
0|2021-02-22|1305.0|0|1747.0|0|0.0|0|0.0|100
0|2021-02-23|1309.0|0|1750.0|0|0.0|0|0.0|100
0|2021-02-24|1309.0|0|1750.0|0|0.0|0|0.0|100
0|2021-02-25|1310.0|0|1751.0|0|0.0|0|0.0|100
0|2021-02-26|1311.0|0|1752.0|0|0.0|0|0.0|100
0|2021-02-27|1313.0|0|1754.0|0|0.0|0|0.0|100
0|2021-02-28|1313.0|0|1755.0|0|0.0|0|0.0|100
0|2021-03-01|1316.0|0|1757.0|0|0.0|0|0.0|100
0|2021-03-02|1317.0|0|1758.0|0|0.0|0|0.0|100
0|2021-03-03|1317.0|0|1758.0|0|0.0|0|0.0|100
0|2021-03-04|1317.0|0|1758.0|0|0.0|0|0.0|100
0|2021-03-05|1317.0|0|1758.0|0|0.0|0|0.0|100
0|2021-03-06|1319.0|0|1760.0|0|0.0|0|0.0|100
0|2021-03-07|1319.0|0|1762.0|0|0.0|0|0.0|100
0|2021-03-08|1319.0|0|1764.0|0|0.0|0|0.0|100
0|2021-03-09|1319.0|0|1764.0|0|0.0|0|0.0|100
0|2021-03-10|1327.0|0|1766.0|0|0.0|0|0.0|100
0|2021-03-11|1340.0|0|1775.0|0|0.0|0|0.0|100
0|2021-03-12|1339.0|0|1781.0|0|0.0|0|0.0|100
0|2021-03-13|1344.0|0|1783.0|0|0.0|0|0.0|100
0|2021-03-14|1348.0|0|1787.0|0|0.0|0|0.0|100
0|2021-03-15|1348.0|0|1791.0|0|0.0|0|0.0|100
0|2021-03-16|1348.0|0|1794.0|0|0.0|0|0.0|100
0|2021-03-17|1348.0|0|1798.0|0|0.0|0|0.0|100
0|2021-03-18|1348.0|0|1805.0|0|0.0|0|0.0|100
0|2021-03-19|1348.0|0|1811.0|0|0.0|0|0.0|100
0|2021-03-20|1378.0|0|1816.0|0|0.0|0|0.0|100
0|2021-03-21|1384.0|0|1822.0|0|0.0|0|0.0|100
0|2021-03-22|1384.0|0|1827.0|0|0.0|0|0.0|100
0|2021-03-23|1394.0|0|1832.0|0|0.0|0|0.0|100
0|2021-03-24|1394.0|0|1836.0|0|0.0|0|0.0|100
0|2021-03-25|1394.0|0|1839.0|0|0.0|0|0.0|100
0|2021-03-26|1410.0|0|1847.0|0|0.0|0|0.0|100
0|2021-03-27|1412.0|0|1852.0|0|0.0|0|0.0|100
0|2021-03-28|1412.0|0|1859.0|0|0.0|0|0.0|100
0|2021-03-29|1412.0|0|1866.0|0|0.0|0|0.0|100
0|2021-03-30|1412.0|0|1870.0|0|0.0|0|0.0|100
0|2021-03-31|1412.0|0|1874.0|0|0.0|0|0.0|100
0|2021-04-01|1412.0|0|1880.0|0|0.0|0|0.0|100
0|2021-04-02|1459.0|0|1893.0|0|0.0|0|0.0|100
0|2021-04-03|1468.0|0|1905.0|0|0.0|0|0.0|100
0|2021-04-04|1475.0|0|1913.0|0|0.0|0|0.0|100
0|2021-04-05|1475.0|0|1916.0|0|0.0|0|0.0|100
0|2021-04-06|1475.0|0|1916.0|0|0.0|0|0.0|100
0|2021-04-07|1476.0|0|1917.0|0|0.0|0|0.0|100
0|2021-04-08|1476.0|0|1926.0|0|0.0|0|0.0|100
0|2021-04-09|1503.0|0|1939.0|0|0.0|0|0.0|100
0|2021-04-10|1509.0|0|1947.0|0|0.0|0|0.0|100
0|2021-04-11|1524.0|0|1958.0|0|0.0|0|0.0|100
0|2021-04-12|1538.0|0|1972.0|0|0.0|0|0.0|100
0|2021-04-13|1545.0|0|1983.0|0|0.0|0|0.0|100
0|2021-04-14|1545.0|0|1990.0|0|0.0|0|0.0|100
0|2021-04-15|1570.0|0|2003.0|0|0.0|0|0.0|100
0|2021-04-16|1587.0|0|2011.0|0|0.0|0|0.0|100
0|2021-04-17|1611.0|0|2028.0|0|0.0|0|0.0|100
0|2021-04-18|1611.0|0|2052.0|0|0.0|0|0.0|100
0|2021-04-19|1663.0|0|2087.0|0|0.0|0|0.0|100
0|2021-04-20|1663.0|0|2104.0|0|0.0|0|0.0|100
0|2021-04-21|1694.0|0|2120.0|0|0.0|0|0.0|100
0|2021-04-22|1713.0|0|2135.0|0|0.0|0|0.0|100
0|2021-04-23|1746.0|0|2154.0|0|0.0|0|0.0|100
0|2021-04-24|1760.0|0|2187.0|0|0.0|0|0.0|100
0|2021-04-25|1778.0|0|2201.0|0|0.0|0|0.0|100
0|2021-04-26|1778.0|0|2219.0|0|0.0|0|0.0|100
0|2021-04-27|1807.0|0|2236.0|0|0.0|0|0.0|100
0|2021-04-28|1813.0|0|2248.0|0|0.0|0|0.0|100
0|2021-04-29|1821.0|0|2254.0|0|0.0|0|0.0|100
0|2021-04-30|1821.0|0|2262.0|0|0.0|0|0.0|100
0|2021-05-01|1834.0|0|2267.0|0|0.0|0|0.0|100
0|2021-05-02|1840.0|0|2275.0|0|0.0|0|0.0|100
0|2021-05-03|1856.0|0|2281.0|0|0.0|0|0.0|100
0|2021-05-04|1856.0|0|2297.0|0|0.0|0|0.0|100
0|2021-05-05|1863.0|0|2300.0|0|0.0|0|0.0|100
0|2021-05-06|1870.0|0|2304.0|0|0.0|0|0.0|100
0|2021-05-07|1870.0|0|2311.0|0|0.0|0|0.0|100
0|2021-05-08|1882.0|0|2315.0|0|0.0|0|0.0|100
0|2021-05-09|1885.0|0|2323.0|0|0.0|0|0.0|100
0|2021-05-10|1885.0|0|2326.0|0|0.0|0|0.0|100
0|2021-05-11|1888.0|0|2329.0|0|0.0|0|0.0|100
0|2021-05-12|1889.0|0|2329.0|0|0.0|0|0.0|100
0|2021-05-13|1889.0|0|2330.0|0|0.0|0|0.0|100
0|2021-05-14|1896.0|0|2334.0|0|0.0|0|0.0|100
0|2021-05-15|1898.0|0|2337.0|0|0.0|0|0.0|100
0|2021-05-16|1900.0|0|2339.0|0|0.0|0|0.0|100
0|2021-05-17|1900.0|0|2341.0|0|0.0|0|0.0|100
0|2021-05-18|1900.0|0|2343.0|0|0.0|0|0.0|100
0|2021-05-19|1904.0|0|2343.0|0|0.0|0|0.0|100
0|2021-05-20|1904.0|0|2345.0|0|0.0|0|0.0|100
0|2021-05-21|1911.0|0|2349.0|0|0.0|0|0.0|100
0|2021-05-22|1912.0|0|2352.0|0|0.0|0|0.0|100
0|2021-05-23|1920.0|0|2353.0|0|0.0|0|0.0|100
0|2021-05-24|1920.0|0|2361.0|0|0.0|0|0.0|100
0|2021-05-25|1920.0|0|2361.0|0|0.0|0|0.0|100
0|2021-05-26|1924.0|0|2361.0|0|0.0|0|0.0|100
0|2021-05-27|1930.0|0|2365.0|0|0.0|0|0.0|100
0|2021-05-28|1934.0|0|2371.0|0|0.0|0|0.0|100
0|2021-05-29|1934.0|0|2375.0|0|0.0|0|0.0|100
0|2021-05-30|1936.0|0|2377.0|0|0.0|0|0.0|100
0|2021-05-31|1939.0|0|2379.0|0|0.0|0|0.0|100
0|2021-06-01|1939.0|0|2380.0|0|0.0|0|0.0|100
0|2021-06-02|1939.0|0|2380.0|0|0.0|0|0.0|100
0|2021-06-03|1940.0|0|2381.0|0|0.0|0|0.0|100
0|2021-06-04|1940.0|0|2381.0|0|0.0|0|0.0|100
0|2021-06-05|1941.0|0|2381.0|0|0.0|0|0.0|100
0|2021-06-06|1940.0|0|2382.0|0|0.0|0|0.0|100
0|2021-06-07|1940.0|0|2381.0|0|0.0|0|0.0|100
0|2021-06-08|1942.0|0|2381.0|0|0.0|0|0.0|100
0|2021-06-09|1942.0|0|2383.0|0|0.0|0|0.0|100
0|2021-06-10|1942.0|0|2383.0|0|0.0|0|0.0|100
0|2021-06-11|1946.0|0|2383.0|0|0.0|0|0.0|100
0|2021-06-12|1947.0|0|2387.0|0|0.0|0|0.0|100
0|2021-06-13|1948.0|0|2388.0|0|0.0|0|0.0|100
0|2021-06-14|1948.0|0|2389.0|0|0.0|0|0.0|100
0|2021-06-15|1948.0|0|2389.0|0|0.0|0|0.0|100
0|2021-06-16|1948.0|0|2389.0|0|0.0|0|0.0|100
0|2021-06-17|1949.0|0|2389.0|0|0.0|0|0.0|100
0|2021-06-18|1949.0|0|2390.0|0|0.0|0|0.0|100
0|2021-06-19|1949.0|0|2390.0|0|0.0|0|0.0|100
0|2021-06-20|1952.0|0|2391.0|0|0.0|0|0.0|100
0|2021-06-21|1952.0|0|2393.0|0|0.0|0|0.0|100
0|2021-06-22|1952.0|0|2393.0|0|0.0|0|0.0|100
0|2021-06-23|1952.0|0|2393.0|0|0.0|0|0.0|100
0|2021-06-24|1952.0|0|2393.0|0|0.0|0|0.0|100
0|2021-06-25|1952.0|0|2397.0|0|0.0|0|0.0|100
0|2021-06-26|1956.0|0|2397.0|0|0.0|0|0.0|100
0|2021-06-27|1956.0|0|2397.0|0|0.0|0|0.0|100
0|2021-06-28|1956.0|0|2397.0|0|0.0|0|0.0|100
0|2021-06-29|1956.0|0|2397.0|0|0.0|0|0.0|100
0|2021-06-30|1956.0|0|2397.0|0|0.0|0|0.0|100
0|2021-07-01|1956.0|0|2397.0|0|0.0|0|0.0|100
0|2021-07-02|1956.0|0|2397.0|0|0.0|0|0.0|100
0|2021-07-03|1956.0|0|2397.0|0|0.0|0|0.0|100
0|2021-07-04|1957.0|0|2397.0|0|0.0|0|0.0|100
0|2021-07-05|1957.0|0|2398.0|0|0.0|0|0.0|100
0|2021-07-06|1957.0|0|2399.0|0|0.0|0|0.0|100
0|2021-07-07|1958.0|0|2399.0|0|0.0|0|0.0|100
0|2021-07-08|1958.0|0|2399.0|0|0.0|0|0.0|100
0|2021-07-09|1960.0|0|2399.0|0|0.0|0|0.0|100
0|2021-07-10|1962.0|0|2401.0|0|0.0|0|0.0|100
0|2021-07-11|1964.0|0|2403.0|0|0.0|0|0.0|100
0|2021-07-12|1965.0|0|2405.0|0|0.0|0|0.0|100
0|2021-07-13|1965.0|0|2406.0|0|0.0|0|0.0|100
0|2021-07-14|1966.0|0|2406.0|0|0.0|0|0.0|100
0|2021-07-15|1969.0|0|2407.0|0|0.0|0|0.0|100
0|2021-07-16|1971.0|0|2410.0|0|0.0|0|0.0|100
0|2021-07-17|1975.0|0|2412.0|0|0.0|0|0.0|100
0|2021-07-18|1977.0|0|2416.0|0|0.0|0|0.0|100
0|2021-07-19|1977.0|0|2418.0|0|0.0|0|0.0|100
0|2021-07-20|1977.0|0|2418.0|0|0.0|0|0.0|100
0|2021-07-21|1980.0|0|2418.0|0|0.0|0|0.0|100
0|2021-07-22|1958.0|0|2421.0|0|0.0|0|0.0|100
0|2021-07-23|1958.0|0|2430.0|0|0.0|0|0.0|100
0|2021-07-24|1958.0|0|2446.0|0|0.0|0|0.0|100
0|2021-07-25|2010.0|0|2451.0|0|0.0|0|0.0|100
0|2021-07-26|2011.0|0|2451.0|0|0.0|0|0.0|100
0|2021-07-27|2011.0|0|2452.0|0|0.0|0|0.0|100
0|2021-07-28|2014.0|0|2452.0|0|0.0|0|0.0|100
0|2021-07-29|2019.0|0|2455.0|0|0.0|0|0.0|100
0|2021-07-30|2023.0|0|2464.0|0|0.0|0|0.0|100
0|2021-07-31|2038.0|0|2476.0|0|0.0|0|0.0|100
0|2021-08-01|2046.0|0|2479.0|0|0.0|0|0.0|100
0|2021-08-02|2047.0|0|2488.0|0|0.0|0|0.0|100
0|2021-08-03|2047.0|0|2488.0|0|0.0|0|0.0|100
0|2021-08-04|2058.0|0|2488.0|0|0.0|0|0.0|100
0|2021-08-05|2060.0|0|2501.0|0|0.0|0|0.0|100
0|2021-08-06|2067.0|0|2506.0|0|0.0|0|0.0|100
0|2021-08-07|2087.0|0|2518.0|0|0.0|0|0.0|100
0|2021-08-08|2100.0|0|2531.0|0|0.0|0|0.0|100
0|2021-08-09|2106.0|0|2544.0|0|0.0|0|0.0|100
0|2021-08-10|2117.0|0|2547.0|0|0.0|0|0.0|100
0|2021-08-11|2138.0|0|2566.0|0|0.0|0|0.0|100
0|2021-08-12|2163.0|0|2589.0|0|0.0|0|0.0|100
0|2021-08-13|2182.0|0|2606.0|0|0.0|0|0.0|100
0|2021-08-14|2211.0|0|2640.0|0|0.0|0|0.0|100
0|2021-08-15|2219.0|0|2656.0|0|0.0|0|0.0|100
0|2021-08-16|2223.0|0|2660.0|0|0.0|0|0.0|100
0|2021-08-17|2223.0|0|2664.0|0|0.0|0|0.0|100
0|2021-08-18|2230.0|0|2665.0|0|0.0|0|0.0|100
0|2021-08-19|2267.0|0|2684.0|0|0.0|0|0.0|100
0|2021-08-20|2286.0|0|2708.0|0|0.0|0|0.0|100
0|2021-08-21|2306.0|0|2740.0|0|0.0|0|0.0|100
0|2021-08-22|2315.0|0|2748.0|0|0.0|0|0.0|100
0|2021-08-23|2318.0|0|2758.0|0|0.0|0|0.0|100
0|2021-08-24|2327.0|0|2759.0|0|0.0|0|0.0|100
0|2021-08-25|2343.0|0|2769.0|0|0.0|0|0.0|100
0|2021-08-26|2368.0|0|2796.0|0|0.0|0|0.0|100
0|2021-08-27|2385.0|0|2809.0|0|0.0|0|0.0|100
0|2021-08-28|2405.0|0|2835.0|0|0.0|0|0.0|100
0|2021-08-29|2410.0|0|2848.0|0|0.0|0|0.0|100
0|2021-08-30|2417.0|0|2852.0|0|0.0|0|0.0|100
0|2021-08-31|2450.0|0|2859.0|0|0.0|0|0.0|100
0|2021-09-01|2456.0|0|2891.0|0|0.0|0|0.0|100
0|2021-09-02|2460.0|0|2901.0|0|0.0|0|0.0|100
0|2021-09-03|2472.0|0|2910.0|0|0.0|0|0.0|100
0|2021-09-04|2483.0|0|2915.0|0|0.0|0|0.0|100
0|2021-09-05|2495.0|0|2926.0|0|0.0|0|0.0|100
0|2021-09-06|2497.0|0|2938.0|0|0.0|0|0.0|100
0|2021-09-07|2498.0|0|2938.0|0|0.0|0|0.0|100
0|2021-09-08|2500.0|0|2939.0|0|0.0|0|0.0|100
0|2021-09-09|2515.0|0|2949.0|0|0.0|0|0.0|100
0|2021-09-10|2516.0|0|2956.0|0|0.0|0|0.0|100
0|2021-09-11|2525.0|0|2960.0|0|0.0|0|0.0|100
0|2021-09-12|2532.0|0|2970.0|0|0.0|0|0.0|100
0|2021-09-13|2532.0|0|2973.0|0|0.0|0|0.0|100
0|2021-09-14|2535.0|0|2973.0|0|0.0|0|0.0|100
0|2021-09-15|2541.0|0|2976.0|0|0.0|0|0.0|100
0|2021-09-16|2548.0|0|2983.0|0|0.0|0|0.0|100
0|2021-09-17|2555.0|0|2990.0|0|0.0|0|0.0|100
0|2021-09-18|2563.0|0|3002.0|0|0.0|0|0.0|100
0|2021-09-19|2566.0|0|3004.0|0|0.0|0|0.0|100
0|2021-09-20|2567.0|0|3008.0|0|0.0|0|0.0|100
0|2021-09-21|2572.0|0|3008.0|0|0.0|0|0.0|100
0|2021-09-22|2574.0|0|3013.0|0|0.0|0|0.0|100
0|2021-09-23|2576.0|0|3016.0|0|0.0|0|0.0|100
0|2021-09-24|2581.0|0|3017.0|0|0.0|0|0.0|100
0|2021-09-25|2584.0|0|3022.0|0|0.0|0|0.0|100
0|2021-09-26|2584.0|0|3025.0|0|0.0|0|0.0|100
0|2021-09-27|2588.0|0|3029.0|0|0.0|0|0.0|100
0|2021-09-28|2589.0|0|3029.0|0|0.0|0|0.0|100
0|2021-09-29|2592.0|0|3032.0|0|0.0|0|0.0|100
0|2021-09-30|2600.0|0|3040.0|0|0.0|0|0.0|100
0|2021-10-01|2602.0|0|3041.0|0|0.0|0|0.0|100
0|2021-10-02|2605.0|0|3046.0|0|0.0|0|0.0|100
0|2021-10-03|2607.0|0|3046.0|0|0.0|0|0.0|100
0|2021-10-04|2610.0|0|3049.0|0|0.0|0|0.0|100
0|2021-10-05|2610.0|0|3051.0|0|0.0|0|0.0|100
0|2021-10-06|2615.0|0|3055.0|0|0.0|0|0.0|100
0|2021-10-07|2620.0|0|3060.0|0|0.0|0|0.0|100
0|2021-10-08|2620.0|0|3061.0|0|0.0|0|0.0|100
0|2021-10-09|2620.0|0|3061.0|0|0.0|0|0.0|100
0|2021-10-10|2625.0|0|3061.0|0|0.0|0|0.0|100
0|2021-10-11|2625.0|0|3066.0|0|0.0|0|0.0|100
0|2021-10-12|2626.0|0|3066.0|0|0.0|0|0.0|100
0|2021-10-13|2627.0|0|3068.0|0|0.0|0|0.0|100
0|2021-10-14|2632.0|0|3069.0|0|0.0|0|0.0|100
0|2021-10-15|2632.0|0|3073.0|0|0.0|0|0.0|100
0|2021-10-16|2634.0|0|3074.0|0|0.0|0|0.0|100
0|2021-10-17|2634.0|0|3075.0|0|0.0|0|0.0|100
0|2021-10-18|2634.0|0|3075.0|0|0.0|0|0.0|100
0|2021-10-19|2635.0|0|3075.0|0|0.0|0|0.0|100
0|2021-10-20|2635.0|0|3076.0|0|0.0|0|0.0|100
0|2021-10-21|2638.0|0|3076.0|0|0.0|0|0.0|100
0|2021-10-22|2638.0|0|3079.0|0|0.0|0|0.0|100
0|2021-10-23|2640.0|0|3080.0|0|0.0|0|0.0|100
0|2021-10-24|2640.0|0|3081.0|0|0.0|0|0.0|100
0|2021-10-25|2640.0|0|3081.0|0|0.0|0|0.0|100
0|2021-10-26|2640.0|0|3081.0|0|0.0|0|0.0|100
0|2021-10-27|2641.0|0|3081.0|0|0.0|0|0.0|100
0|2021-10-28|2643.0|0|3084.0|0|0.0|0|0.0|100
0|2021-10-29|2644.0|0|3084.0|0|0.0|0|0.0|100
0|2021-10-30|2645.0|0|3086.0|0|0.0|0|0.0|100
0|2021-10-31|2645.0|0|3086.0|0|0.0|0|0.0|100
0|2021-11-01|2644.0|0|3086.0|0|0.0|0|0.0|100
0|2021-11-02|2645.0|0|3085.0|0|0.0|0|0.0|100
0|2021-11-03|2645.0|0|3086.0|0|0.0|0|0.0|100
0|2021-11-04|2648.0|0|3088.0|0|0.0|0|0.0|100
0|2021-11-05|2649.0|0|3089.0|0|0.0|0|0.0|100
0|2021-11-06|2650.0|0|3091.0|0|0.0|0|0.0|100
0|2021-11-07|2650.0|0|3091.0|0|0.0|0|0.0|100
0|2021-11-08|2650.0|0|3091.0|0|0.0|0|0.0|100
0|2021-11-09|2651.0|0|3091.0|0|0.0|0|0.0|100
0|2021-11-10|2653.0|0|3093.0|0|0.0|0|0.0|100
0|2021-11-11|2653.0|0|3094.0|0|0.0|0|0.0|100
0|2021-11-12|2654.0|0|3095.0|0|0.0|0|0.0|100
0|2021-11-13|2654.0|0|3095.0|0|0.0|0|0.0|100
0|2021-11-14|2655.0|0|3096.0|0|0.0|0|0.0|100
0|2021-11-15|2655.0|0|3096.0|0|0.0|0|0.0|100
0|2021-11-16|2655.0|0|3096.0|0|0.0|0|0.0|100
0|2021-11-17|2656.0|0|3097.0|0|0.0|0|0.0|100
0|2021-11-18|2660.0|0|3101.0|0|0.0|0|0.0|100
0|2021-11-19|2662.0|0|3103.0|0|0.0|0|0.0|100
0|2021-11-20|2664.0|0|3105.0|0|0.0|0|0.0|100
0|2021-11-21|2668.0|0|3109.0|0|0.0|0|0.0|100
0|2021-11-22|2669.0|0|3110.0|0|0.0|0|0.0|100
0|2021-11-23|2669.0|0|3110.0|0|0.0|0|0.0|100
0|2021-11-24|2672.0|0|3113.0|0|0.0|0|0.0|100
0|2021-11-25|2676.0|0|3117.0|0|0.0|0|0.0|100
0|2021-11-26|2676.0|0|3119.0|0|0.0|0|0.0|100
0|2021-11-27|2678.0|0|3119.0|0|0.0|0|0.0|100
0|2021-11-28|2679.0|0|3120.0|0|0.0|0|0.0|100
0|2021-11-29|2679.0|0|3120.0|0|0.0|0|0.0|100
0|2021-11-30|2679.0|0|3120.0|0|0.0|0|0.0|100
0|2021-12-01|2681.0|0|3122.0|0|0.0|0|0.0|100
0|2021-12-02|2683.0|0|3124.0|0|0.0|0|0.0|100
0|2021-12-03|2683.0|0|3124.0|0|0.0|0|0.0|100
0|2021-12-04|2684.0|0|3125.0|0|0.0|0|0.0|100
0|2021-12-05|2684.0|0|3125.0|0|0.0|0|0.0|100
0|2021-12-06|2685.0|0|3126.0|0|0.0|0|0.0|100
0|2021-12-07|2685.0|0|3126.0|0|0.0|0|0.0|100
0|2021-12-08|2686.0|0|3127.0|0|0.0|0|0.0|100
0|2021-12-09|2688.0|0|3129.0|0|0.0|0|0.0|100
0|2021-12-10|2689.0|0|3130.0|0|0.0|0|0.0|100
0|2021-12-11|2689.0|0|3130.0|0|0.0|0|0.0|100
0|2021-12-12|2689.0|0|3130.0|0|0.0|0|0.0|100
0|2021-12-13|2689.0|0|3130.0|0|0.0|0|0.0|100
0|2021-12-14|2689.0|0|3131.0|0|0.0|0|0.0|100
0|2021-12-15|2691.0|0|3132.0|0|0.0|0|0.0|100
0|2021-12-16|2696.0|0|3137.0|0|0.0|0|0.0|100
0|2021-12-17|2703.0|0|3144.0|0|0.0|0|0.0|100
0|2021-12-18|2726.0|0|3167.0|0|0.0|0|0.0|100
0|2021-12-19|2749.0|0|3190.0|0|0.0|0|0.0|100
0|2021-12-20|2770.0|0|3211.0|0|0.0|0|0.0|100
0|2021-12-21|2775.0|0|3216.0|0|0.0|0|0.0|100
0|2021-12-22|2816.0|0|3257.0|0|0.0|0|0.0|100
0|2021-12-23|2911.0|0|3352.0|0|0.0|0|0.0|100
0|2021-12-24|2911.0|0|3352.0|0|0.0|0|0.0|100
0|2021-12-25|3118.0|0|3559.0|0|0.0|0|0.0|100
0|2021-12-26|3193.0|0|3634.0|0|0.0|0|0.0|100
0|2021-12-27|3204.0|0|3645.0|0|0.0|0|0.0|100
0|2021-12-28|3215.0|0|3656.0|0|0.0|0|0.0|100
0|2021-12-29|3323.0|0|3764.0|0|0.0|0|0.0|100
0|2021-12-30|3510.0|0|3951.0|0|0.0|0|0.0|100
0|2021-12-31|3746.0|0|4187.0|0|0.0|0|0.0|100
0|2022-01-01|3746.0|0|4187.0|0|0.0|0|0.0|100
0|2022-01-02|4029.0|0|4470.0|0|0.0|0|0.0|100
0|2022-01-03|4054.0|0|4495.0|0|0.0|0|0.0|100
0|2022-01-04|4058.0|0|4499.0|0|0.0|0|0.0|100
0|2022-01-05|4142.0|0|4583.0|0|0.0|0|0.0|100
0|2022-01-06|4307.0|0|4748.0|0|0.0|0|0.0|100
0|2022-01-07|4465.0|0|4906.0|0|0.0|0|0.0|100
0|2022-01-08|4532.0|0|4973.0|0|0.0|0|0.0|100
0|2022-01-09|4598.0|0|5039.0|0|0.0|0|0.0|100
0|2022-01-10|4665.0|0|5106.0|0|0.0|0|0.0|100
0|2022-01-11|4690.0|0|5131.0|0|0.0|0|0.0|100
0|2022-01-12|4831.0|0|5272.0|0|0.0|0|0.0|100
0|2022-01-13|4831.0|0|5353.0|0|0.0|0|0.0|100
0|2022-01-14|5049.0|0|5490.0|0|0.0|0|0.0|100
0|2022-01-15|5193.0|0|5634.0|0|0.0|0|0.0|100
0|2022-01-16|5262.0|0|5703.0|0|0.0|0|0.0|100
0|2022-01-17|5315.0|0|0.0|100|0.0|0|0.0|100
