|dates|Gilpin_Colorado_UnitedStates.AverageDailyTemperature.data|Gilpin_Colorado_UnitedStates.AverageDailyTemperature.missing|Gilpin_Colorado_UnitedStates.AverageDewPoint.data|Gilpin_Colorado_UnitedStates.AverageDewPoint.missing|Gilpin_Colorado_UnitedStates.AverageRelativeHumidity.data|Gilpin_Colorado_UnitedStates.AverageRelativeHumidity.missing|Gilpin_Colorado_UnitedStates.AverageSurfaceAirPressure.data|Gilpin_Colorado_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-06|55.666666666666664|0|18.166666666666668|0|25.427083333333332|0|24.743229166666676|0
0|2021-11-07|63.119791666666664|0|15.729166666666666|0|16.859375|0|24.67677083333336|0
0|2021-11-08|41.75|0|29.479166666666668|0|63.375|0|24.860416666666623|0
0|2021-11-09|41.885416666666664|0|31.416666666666668|0|69.44791666666667|0|24.756979166666685|0
0|2021-11-10|49.9375|0|20.25|0|32.4375|0|24.66593750000001|0
0|2021-11-11|43.260416666666664|0|19.697916666666668|0|41.697916666666664|0|24.751250000000013|0
0|2021-11-12|40.21875|0|20.916666666666668|0|48.260416666666664|0|24.87302083333331|0
0|2021-11-13|56.072916666666664|0|26.208333333333332|0|33.1875|0|24.779895833333327|0
0|2021-11-14|52.447916666666664|0|26.59375|0|41.40625|0|24.77875|0
0|2021-11-15|65.33333333333333|0|21.6875|0|19.583333333333332|0|24.734062499999997|0
0|2021-11-16|61.979166666666664|0|20.052083333333332|0|21.15625|0|24.51541666666668|0
0|2021-11-17|31.635416666666668|0|15.828125|0|54.765625|0|24.888645833333346|0
0|2021-11-18|32.416666666666664|0|12.0625|0|45.177083333333336|0|24.873020833333328|0
0|2021-11-19|47.697916666666664|0|16.260416666666668|0|30.229166666666668|0|24.678645833333377|0
0|2021-11-20|44.385416666666664|0|25.375|0|50.239583333333336|0|24.779791666666654|0
0|2021-11-21|42.333333333333336|0|17.208333333333332|0|43.4375|0|24.95354166666668|0
0|2021-11-22|45.666666666666664|0|17.25|0|35.625|0|24.84791666666663|0
0|2021-11-23|51.614583333333336|0|13.864583333333334|0|25.854166666666668|0|24.519583333333355|0
0|2021-11-24|40.625|0|20.208333333333332|0|48.510416666666664|0|24.754583333333358|0
0|2021-11-25|41.729166666666664|0|15.239583333333334|0|47.104166666666664|0|24.944479166666707|0
0|2021-11-26|54.708333333333336|0|17.520833333333332|0|24.739583333333332|0|24.771041666666665|0
0|2021-11-27|46.5|0|17.53125|0|33.46875|0|24.84604166666665|0
0|2021-11-28|48.729166666666664|0|23.270833333333332|0|41.145833333333336|0|24.845833333333303|0
0|2021-11-29|60.739583333333336|0|26.583333333333332|0|28.166666666666668|0|24.781770833333344|0
0|2021-11-30|51.822916666666664|0|20.635416666666668|0|32.052083333333336|0|24.80750000000003|0
0|2021-12-01|58.28125|0|22.697916666666668|0|26.739583333333332|0|24.79343749999997|0
0|2021-12-02|58.197916666666664|0|18.96875|0|22.8125|0|24.764270833333327|0
0|2021-12-03|46.9375|0|25.166666666666668|0|44.9375|0|24.80614583333333|0
0|2021-12-04|46.791666666666664|0|24.197916666666668|0|47.65625|0|24.707187500000007|0
0|2021-12-05|46.697916666666664|0|11.78125|0|30.666666666666668|0|24.635312499999998|0
0|2021-12-06|25.510416666666668|0|6.625|0|45.40625|0|24.713125000000005|0
0|2021-12-07|39.291666666666664|0|15.916666666666666|0|40.28125|0|24.554062499999986|0
0|2021-12-08|41.885416666666664|0|18.8125|0|42.916666666666664|0|24.446874999999977|0
0|2021-12-09|43.177083333333336|0|23.333333333333332|0|46.25|0|24.37645833333336|0
0|2021-12-10|30.90625|0|15.052083333333334|0|57.401041666666664|0|24.436354166666675|0
0|2021-12-11|34.645833333333336|0|3.9375|0|28.947916666666668|0|24.605729166666645|0
0|2021-12-12|47.083333333333336|0|9.979166666666666|0|25.40625|0|24.57041666666664|0
0|2021-12-13|41.322916666666664|0|9.90625|0|29.177083333333332|0|24.681875000000034|0
0|2021-12-14|42.364583333333336|0|14.625|0|34.760416666666664|0|24.537500000000005|0
0|2021-12-15|41.25|0|13.333333333333334|0|35.572916666666664|0|24.28281250000002|0
0|2021-12-16|36.21875|0|8.166666666666666|0|32.041666666666664|0|24.550208333333348|0
0|2021-12-17|33.75|0|8.53125|0|37.135416666666664|0|24.661041666666673|0
0|2021-12-18|23.864583333333332|0|10.03125|0|59.083333333333336|0|24.819374999999976|0
0|2021-12-19|42.270833333333336|0|4.84375|0|25.166666666666668|0|24.67958333333336|0
0|2021-12-20|46.25|0|9.708333333333334|0|25.729166666666668|0|24.72114583333334|0
0|2021-12-21|45.864583333333336|0|6.822916666666667|0|23.458333333333332|0|24.644583333333358|0
0|2021-12-22|53.098958333333336|0|2.8072916666666665|0|13.453125|0|24.59223958333332|0
0|2021-12-23|54.260416666666664|0|22.822916666666668|0|31.473958333333332|0|24.44671875000003|0
0|2021-12-24|43.229166666666664|0|31.270833333333332|0|64.04166666666667|0|24.28999999999998|0
0|2021-12-25|44.65625|0|15.416666666666666|0|32.9375|0|24.472708333333316|0
0|2021-12-26|36.770833333333336|0|14.364583333333334|0|41.28125|0|24.31895833333333|0
0|2021-12-27|33.09375|0|13.375|0|45.791666666666664|0|24.336145833333337|0
0|2021-12-28|30.177083333333332|0|7.104166666666667|0|38.854166666666664|0|24.25187500000001|0
0|2021-12-29|23.71875|0|4.354166666666667|0|44.895833333333336|0|24.375416666666684|0
0|2021-12-30|38.239583333333336|0|9.145833333333334|0|32.734375|0|24.245208333333338|0
0|2021-12-31|37.505208333333336|0|15.270833333333334|0|48.328125|0|24.263437500000027|0
0|2022-01-01|8.177083333333334|0|4.052083333333333|0|83.52083333333333|0|22.008749999999992|0
0|2022-01-02|3.0|0|1.0|0|92.0|0|0.0|0
0|2022-01-03|3.0|0|1.0|0|92.0|0|0.0|0
0|2022-01-04|3.0|0|1.0|0|92.0|0|0.0|0
0|2022-01-05|3.0|0|1.0|0|92.0|0|0.0|0
0|2022-01-06|7.859375|0|2.8229166666666665|0|81.8125|0|12.651718749999999|0
0|2022-01-07|39.479166666666664|0|16.104166666666668|0|48.625|0|24.389479166666657|0
0|2022-01-08|41.375|0|23.802083333333332|0|51.583333333333336|0|24.55541666666666|0
0|2022-01-09|27.375|0|21.21875|0|78.6875|0|25.02447916666667|0
0|2022-01-10|34.333333333333336|0|13.302083333333334|0|44.0625|0|25.057291666666647|0
0|2022-01-11|36.0625|0|13.729166666666666|0|41.541666666666664|0|24.89302083333334|0
0|2022-01-12|43.583333333333336|0|19.729166666666668|0|39.911458333333336|0|24.869687499999984|0
0|2022-01-13|44.041666666666664|0|24.0625|0|46.90625|0|24.79947916666667|0
0|2022-01-14|35.885416666666664|0|22.484375|0|58.963541666666664|0|24.816093750000018|0
0|2022-01-15|35.645833333333336|0|14.28125|0|47.15625|0|24.88770833333332|0
0|2022-01-16|42.364583333333336|0|12.385416666666666|0|34.59375|0|24.74729166666668|0
0|2022-01-17|36.84375|0|19.92105263157895|20|49.604166666666664|0|24.629736842105242|20
