|dates|Hatillo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Hatillo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Hatillo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Hatillo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Hatillo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Hatillo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Hatillo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Hatillo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-10|768.0|0|992.0|0|0.0|0|0.0|100
0|2021-02-11|770.0|0|994.0|0|0.0|0|0.0|100
0|2021-02-12|770.0|0|999.0|0|0.0|0|0.0|100
0|2021-02-13|781.0|0|1005.0|0|0.0|0|0.0|100
0|2021-02-14|782.0|0|1006.0|0|0.0|0|0.0|100
0|2021-02-15|784.0|0|1008.0|0|0.0|0|0.0|100
0|2021-02-16|794.0|0|1018.0|0|0.0|0|0.0|100
0|2021-02-17|794.0|0|1023.0|0|0.0|0|0.0|100
0|2021-02-18|794.0|0|1023.0|0|0.0|0|0.0|100
0|2021-02-19|798.0|0|1022.0|0|0.0|0|0.0|100
0|2021-02-20|798.0|0|1026.0|0|0.0|0|0.0|100
0|2021-02-21|809.0|0|1033.0|0|0.0|0|0.0|100
0|2021-02-22|809.0|0|1035.0|0|0.0|0|0.0|100
0|2021-02-23|814.0|0|1038.0|0|0.0|0|0.0|100
0|2021-02-24|814.0|0|1039.0|0|0.0|0|0.0|100
0|2021-02-25|816.0|0|1040.0|0|0.0|0|0.0|100
0|2021-02-26|816.0|0|1047.0|0|0.0|0|0.0|100
0|2021-02-27|825.0|0|1049.0|0|0.0|0|0.0|100
0|2021-02-28|825.0|0|1057.0|0|0.0|0|0.0|100
0|2021-03-01|825.0|0|1068.0|0|0.0|0|0.0|100
0|2021-03-02|845.0|0|1069.0|0|0.0|0|0.0|100
0|2021-03-03|845.0|0|1069.0|0|0.0|0|0.0|100
0|2021-03-04|845.0|0|1069.0|0|0.0|0|0.0|100
0|2021-03-05|845.0|0|1071.0|0|0.0|0|0.0|100
0|2021-03-06|845.0|0|1074.0|0|0.0|0|0.0|100
0|2021-03-07|845.0|0|1080.0|0|0.0|0|0.0|100
0|2021-03-08|850.0|0|1086.0|0|0.0|0|0.0|100
0|2021-03-09|863.0|0|1087.0|0|0.0|0|0.0|100
0|2021-03-10|863.0|0|1088.0|0|0.0|0|0.0|100
0|2021-03-11|863.0|0|1090.0|0|0.0|0|0.0|100
0|2021-03-12|863.0|0|1092.0|0|0.0|0|0.0|100
0|2021-03-13|863.0|0|1092.0|0|0.0|0|0.0|100
0|2021-03-14|863.0|0|1096.0|0|0.0|0|0.0|100
0|2021-03-15|863.0|0|1102.0|0|0.0|0|0.0|100
0|2021-03-16|863.0|0|1105.0|0|0.0|0|0.0|100
0|2021-03-17|863.0|0|1106.0|0|0.0|0|0.0|100
0|2021-03-18|863.0|0|1110.0|0|0.0|0|0.0|100
0|2021-03-19|863.0|0|1116.0|0|0.0|0|0.0|100
0|2021-03-20|899.0|0|1121.0|0|0.0|0|0.0|100
0|2021-03-21|899.0|0|1124.0|0|0.0|0|0.0|100
0|2021-03-22|905.0|0|1127.0|0|0.0|0|0.0|100
0|2021-03-23|905.0|0|1129.0|0|0.0|0|0.0|100
0|2021-03-24|905.0|0|1129.0|0|0.0|0|0.0|100
0|2021-03-25|905.0|0|1131.0|0|0.0|0|0.0|100
0|2021-03-26|905.0|0|1133.0|0|0.0|0|0.0|100
0|2021-03-27|909.0|0|1133.0|0|0.0|0|0.0|100
0|2021-03-28|918.0|0|1138.0|0|0.0|0|0.0|100
0|2021-03-29|918.0|0|1143.0|0|0.0|0|0.0|100
0|2021-03-30|920.0|0|1144.0|0|0.0|0|0.0|100
0|2021-03-31|920.0|0|1146.0|0|0.0|0|0.0|100
0|2021-04-01|920.0|0|1151.0|0|0.0|0|0.0|100
0|2021-04-02|945.0|0|1161.0|0|0.0|0|0.0|100
0|2021-04-03|949.0|0|1171.0|0|0.0|0|0.0|100
0|2021-04-04|950.0|0|1174.0|0|0.0|0|0.0|100
0|2021-04-05|950.0|0|1175.0|0|0.0|0|0.0|100
0|2021-04-06|957.0|0|1179.0|0|0.0|0|0.0|100
0|2021-04-07|962.0|0|1184.0|0|0.0|0|0.0|100
0|2021-04-08|962.0|0|1188.0|0|0.0|0|0.0|100
0|2021-04-09|973.0|0|1194.0|0|0.0|0|0.0|100
0|2021-04-10|974.0|0|1198.0|0|0.0|0|0.0|100
0|2021-04-11|978.0|0|1200.0|0|0.0|0|0.0|100
0|2021-04-12|984.0|0|1205.0|0|0.0|0|0.0|100
0|2021-04-13|990.0|0|1211.0|0|0.0|0|0.0|100
0|2021-04-14|990.0|0|1215.0|0|0.0|0|0.0|100
0|2021-04-15|991.0|0|1215.0|0|0.0|0|0.0|100
0|2021-04-16|1000.0|0|1215.0|0|0.0|0|0.0|100
0|2021-04-17|1008.0|0|1224.0|0|0.0|0|0.0|100
0|2021-04-18|1008.0|0|1232.0|0|0.0|0|0.0|100
0|2021-04-19|1037.0|0|1246.0|0|0.0|0|0.0|100
0|2021-04-20|1037.0|0|1261.0|0|0.0|0|0.0|100
0|2021-04-21|1042.0|0|1262.0|0|0.0|0|0.0|100
0|2021-04-22|1042.0|0|1266.0|0|0.0|0|0.0|100
0|2021-04-23|1048.0|0|1266.0|0|0.0|0|0.0|100
0|2021-04-24|1058.0|0|1272.0|0|0.0|0|0.0|100
0|2021-04-25|1065.0|0|1282.0|0|0.0|0|0.0|100
0|2021-04-26|1068.0|0|1289.0|0|0.0|0|0.0|100
0|2021-04-27|1069.0|0|1292.0|0|0.0|0|0.0|100
0|2021-04-28|1070.0|0|1293.0|0|0.0|0|0.0|100
0|2021-04-29|1075.0|0|1294.0|0|0.0|0|0.0|100
0|2021-04-30|1075.0|0|1299.0|0|0.0|0|0.0|100
0|2021-05-01|1085.0|0|1300.0|0|0.0|0|0.0|100
0|2021-05-02|1088.0|0|1309.0|0|0.0|0|0.0|100
0|2021-05-03|1094.0|0|1312.0|0|0.0|0|0.0|100
0|2021-05-04|1094.0|0|1318.0|0|0.0|0|0.0|100
0|2021-05-05|1096.0|0|1320.0|0|0.0|0|0.0|100
0|2021-05-06|1104.0|0|1320.0|0|0.0|0|0.0|100
0|2021-05-07|1104.0|0|1328.0|0|0.0|0|0.0|100
0|2021-05-08|1116.0|0|1336.0|0|0.0|0|0.0|100
0|2021-05-09|1117.0|0|1340.0|0|0.0|0|0.0|100
0|2021-05-10|1117.0|0|1341.0|0|0.0|0|0.0|100
0|2021-05-11|1117.0|0|1341.0|0|0.0|0|0.0|100
0|2021-05-12|1118.0|0|1341.0|0|0.0|0|0.0|100
0|2021-05-13|1118.0|0|1342.0|0|0.0|0|0.0|100
0|2021-05-14|1124.0|0|1345.0|0|0.0|0|0.0|100
0|2021-05-15|1128.0|0|1348.0|0|0.0|0|0.0|100
0|2021-05-16|1128.0|0|1352.0|0|0.0|0|0.0|100
0|2021-05-17|1128.0|0|1352.0|0|0.0|0|0.0|100
0|2021-05-18|1128.0|0|1352.0|0|0.0|0|0.0|100
0|2021-05-19|1131.0|0|1352.0|0|0.0|0|0.0|100
0|2021-05-20|1131.0|0|1355.0|0|0.0|0|0.0|100
0|2021-05-21|1131.0|0|1355.0|0|0.0|0|0.0|100
0|2021-05-22|1133.0|0|1355.0|0|0.0|0|0.0|100
0|2021-05-23|1138.0|0|1357.0|0|0.0|0|0.0|100
0|2021-05-24|1138.0|0|1362.0|0|0.0|0|0.0|100
0|2021-05-25|1138.0|0|1362.0|0|0.0|0|0.0|100
0|2021-05-26|1138.0|0|1362.0|0|0.0|0|0.0|100
0|2021-05-27|1139.0|0|1362.0|0|0.0|0|0.0|100
0|2021-05-28|1140.0|0|1363.0|0|0.0|0|0.0|100
0|2021-05-29|1140.0|0|1364.0|0|0.0|0|0.0|100
0|2021-05-30|1138.0|0|1362.0|0|0.0|0|0.0|100
0|2021-05-31|1139.0|0|1362.0|0|0.0|0|0.0|100
0|2021-06-01|1139.0|0|1363.0|0|0.0|0|0.0|100
0|2021-06-02|1139.0|0|1363.0|0|0.0|0|0.0|100
0|2021-06-03|1141.0|0|1363.0|0|0.0|0|0.0|100
0|2021-06-04|1141.0|0|1365.0|0|0.0|0|0.0|100
0|2021-06-05|1141.0|0|1365.0|0|0.0|0|0.0|100
0|2021-06-06|1140.0|0|1365.0|0|0.0|0|0.0|100
0|2021-06-07|1141.0|0|1364.0|0|0.0|0|0.0|100
0|2021-06-08|1141.0|0|1365.0|0|0.0|0|0.0|100
0|2021-06-09|1141.0|0|1365.0|0|0.0|0|0.0|100
0|2021-06-10|1141.0|0|1365.0|0|0.0|0|0.0|100
0|2021-06-11|1141.0|0|1365.0|0|0.0|0|0.0|100
0|2021-06-12|1141.0|0|1365.0|0|0.0|0|0.0|100
0|2021-06-13|1142.0|0|1365.0|0|0.0|0|0.0|100
0|2021-06-14|1142.0|0|1366.0|0|0.0|0|0.0|100
0|2021-06-15|1142.0|0|1366.0|0|0.0|0|0.0|100
0|2021-06-16|1142.0|0|1366.0|0|0.0|0|0.0|100
0|2021-06-17|1142.0|0|1366.0|0|0.0|0|0.0|100
0|2021-06-18|1142.0|0|1366.0|0|0.0|0|0.0|100
0|2021-06-19|1142.0|0|1366.0|0|0.0|0|0.0|100
0|2021-06-20|1142.0|0|1366.0|0|0.0|0|0.0|100
0|2021-06-21|1143.0|0|1366.0|0|0.0|0|0.0|100
0|2021-06-22|1143.0|0|1367.0|0|0.0|0|0.0|100
0|2021-06-23|1143.0|0|1367.0|0|0.0|0|0.0|100
0|2021-06-24|1143.0|0|1367.0|0|0.0|0|0.0|100
0|2021-06-25|1143.0|0|1367.0|0|0.0|0|0.0|100
0|2021-06-26|1143.0|0|1367.0|0|0.0|0|0.0|100
0|2021-06-27|1143.0|0|1367.0|0|0.0|0|0.0|100
0|2021-06-28|1143.0|0|1367.0|0|0.0|0|0.0|100
0|2021-06-29|1143.0|0|1367.0|0|0.0|0|0.0|100
0|2021-06-30|1144.0|0|1367.0|0|0.0|0|0.0|100
0|2021-07-01|1145.0|0|1368.0|0|0.0|0|0.0|100
0|2021-07-02|1145.0|0|1369.0|0|0.0|0|0.0|100
0|2021-07-03|1145.0|0|1369.0|0|0.0|0|0.0|100
0|2021-07-04|1145.0|0|1369.0|0|0.0|0|0.0|100
0|2021-07-05|1145.0|0|1369.0|0|0.0|0|0.0|100
0|2021-07-06|1145.0|0|1369.0|0|0.0|0|0.0|100
0|2021-07-07|1146.0|0|1369.0|0|0.0|0|0.0|100
0|2021-07-08|1147.0|0|1370.0|0|0.0|0|0.0|100
0|2021-07-09|1148.0|0|1371.0|0|0.0|0|0.0|100
0|2021-07-10|1148.0|0|1372.0|0|0.0|0|0.0|100
0|2021-07-11|1150.0|0|1372.0|0|0.0|0|0.0|100
0|2021-07-12|1150.0|0|1374.0|0|0.0|0|0.0|100
0|2021-07-13|1150.0|0|1374.0|0|0.0|0|0.0|100
0|2021-07-14|1150.0|0|1374.0|0|0.0|0|0.0|100
0|2021-07-15|1152.0|0|1374.0|0|0.0|0|0.0|100
0|2021-07-16|1152.0|0|1376.0|0|0.0|0|0.0|100
0|2021-07-17|1153.0|0|1376.0|0|0.0|0|0.0|100
0|2021-07-18|1156.0|0|1377.0|0|0.0|0|0.0|100
0|2021-07-19|1160.0|0|1380.0|0|0.0|0|0.0|100
0|2021-07-20|1161.0|0|1384.0|0|0.0|0|0.0|100
0|2021-07-21|1164.0|0|1385.0|0|0.0|0|0.0|100
0|2021-07-22|1147.0|0|1388.0|0|0.0|0|0.0|100
0|2021-07-23|1147.0|0|1395.0|0|0.0|0|0.0|100
0|2021-07-24|1147.0|0|1413.0|0|0.0|0|0.0|100
0|2021-07-25|1198.0|0|1419.0|0|0.0|0|0.0|100
0|2021-07-26|1201.0|0|1422.0|0|0.0|0|0.0|100
0|2021-07-27|1203.0|0|1425.0|0|0.0|0|0.0|100
0|2021-07-28|1208.0|0|1427.0|0|0.0|0|0.0|100
0|2021-07-29|1218.0|0|1432.0|0|0.0|0|0.0|100
0|2021-07-30|1219.0|0|1443.0|0|0.0|0|0.0|100
0|2021-07-31|1239.0|0|1454.0|0|0.0|0|0.0|100
0|2021-08-01|1242.0|0|1464.0|0|0.0|0|0.0|100
0|2021-08-02|1243.0|0|1467.0|0|0.0|0|0.0|100
0|2021-08-03|1243.0|0|1467.0|0|0.0|0|0.0|100
0|2021-08-04|1250.0|0|1468.0|0|0.0|0|0.0|100
0|2021-08-05|1252.0|0|1476.0|0|0.0|0|0.0|100
0|2021-08-06|1255.0|0|1479.0|0|0.0|0|0.0|100
0|2021-08-07|1263.0|0|1479.0|0|0.0|0|0.0|100
0|2021-08-08|1273.0|0|1487.0|0|0.0|0|0.0|100
0|2021-08-09|1276.0|0|1499.0|0|0.0|0|0.0|100
0|2021-08-10|1278.0|0|1500.0|0|0.0|0|0.0|100
0|2021-08-11|1298.0|0|1503.0|0|0.0|0|0.0|100
0|2021-08-12|1318.0|0|1522.0|0|0.0|0|0.0|100
0|2021-08-13|1327.0|0|1542.0|0|0.0|0|0.0|100
0|2021-08-14|1342.0|0|1552.0|0|0.0|0|0.0|100
0|2021-08-15|1355.0|0|1566.0|0|0.0|0|0.0|100
0|2021-08-16|1356.0|0|1579.0|0|0.0|0|0.0|100
0|2021-08-17|1356.0|0|1580.0|0|0.0|0|0.0|100
0|2021-08-18|1358.0|0|1581.0|0|0.0|0|0.0|100
0|2021-08-19|1377.0|0|1582.0|0|0.0|0|0.0|100
0|2021-08-20|1401.0|0|1602.0|0|0.0|0|0.0|100
0|2021-08-21|1419.0|0|1630.0|0|0.0|0|0.0|100
0|2021-08-22|1428.0|0|1646.0|0|0.0|0|0.0|100
0|2021-08-23|1431.0|0|1652.0|0|0.0|0|0.0|100
0|2021-08-24|1434.0|0|1655.0|0|0.0|0|0.0|100
0|2021-08-25|1445.0|0|1659.0|0|0.0|0|0.0|100
0|2021-08-26|1456.0|0|1671.0|0|0.0|0|0.0|100
0|2021-08-27|1464.0|0|1680.0|0|0.0|0|0.0|100
0|2021-08-28|1471.0|0|1688.0|0|0.0|0|0.0|100
0|2021-08-29|1478.0|0|1696.0|0|0.0|0|0.0|100
0|2021-08-30|1482.0|0|1702.0|0|0.0|0|0.0|100
0|2021-08-31|1485.0|0|1706.0|0|0.0|0|0.0|100
0|2021-09-01|1492.0|0|1710.0|0|0.0|0|0.0|100
0|2021-09-02|1492.0|0|1716.0|0|0.0|0|0.0|100
0|2021-09-03|1501.0|0|1720.0|0|0.0|0|0.0|100
0|2021-09-04|1517.0|0|1725.0|0|0.0|0|0.0|100
0|2021-09-05|1524.0|0|1742.0|0|0.0|0|0.0|100
0|2021-09-06|1524.0|0|1748.0|0|0.0|0|0.0|100
0|2021-09-07|1524.0|0|1748.0|0|0.0|0|0.0|100
0|2021-09-08|1529.0|0|1748.0|0|0.0|0|0.0|100
0|2021-09-09|1534.0|0|1754.0|0|0.0|0|0.0|100
0|2021-09-10|1537.0|0|1758.0|0|0.0|0|0.0|100
0|2021-09-11|1541.0|0|1761.0|0|0.0|0|0.0|100
0|2021-09-12|1544.0|0|1766.0|0|0.0|0|0.0|100
0|2021-09-13|1546.0|0|1768.0|0|0.0|0|0.0|100
0|2021-09-14|1548.0|0|1771.0|0|0.0|0|0.0|100
0|2021-09-15|1560.0|0|1772.0|0|0.0|0|0.0|100
0|2021-09-16|1568.0|0|1785.0|0|0.0|0|0.0|100
0|2021-09-17|1569.0|0|1792.0|0|0.0|0|0.0|100
0|2021-09-18|1570.0|0|1793.0|0|0.0|0|0.0|100
0|2021-09-19|1575.0|0|1794.0|0|0.0|0|0.0|100
0|2021-09-20|1578.0|0|1802.0|0|0.0|0|0.0|100
0|2021-09-21|1584.0|0|1802.0|0|0.0|0|0.0|100
0|2021-09-22|1593.0|0|1816.0|0|0.0|0|0.0|100
0|2021-09-23|1596.0|0|1817.0|0|0.0|0|0.0|100
0|2021-09-24|1611.0|0|1821.0|0|0.0|0|0.0|100
0|2021-09-25|1615.0|0|1836.0|0|0.0|0|0.0|100
0|2021-09-26|1615.0|0|1839.0|0|0.0|0|0.0|100
0|2021-09-27|1615.0|0|1839.0|0|0.0|0|0.0|100
0|2021-09-28|1617.0|0|1839.0|0|0.0|0|0.0|100
0|2021-09-29|1617.0|0|1841.0|0|0.0|0|0.0|100
0|2021-09-30|1617.0|0|1841.0|0|0.0|0|0.0|100
0|2021-10-01|1620.0|0|1842.0|0|0.0|0|0.0|100
0|2021-10-02|1622.0|0|1844.0|0|0.0|0|0.0|100
0|2021-10-03|1624.0|0|1846.0|0|0.0|0|0.0|100
0|2021-10-04|1624.0|0|1848.0|0|0.0|0|0.0|100
0|2021-10-05|1624.0|0|1848.0|0|0.0|0|0.0|100
0|2021-10-06|1627.0|0|1848.0|0|0.0|0|0.0|100
0|2021-10-07|1630.0|0|1853.0|0|0.0|0|0.0|100
0|2021-10-08|1632.0|0|1855.0|0|0.0|0|0.0|100
0|2021-10-09|1635.0|0|1859.0|0|0.0|0|0.0|100
0|2021-10-10|1640.0|0|1859.0|0|0.0|0|0.0|100
0|2021-10-11|1640.0|0|1864.0|0|0.0|0|0.0|100
0|2021-10-12|1645.0|0|1864.0|0|0.0|0|0.0|100
0|2021-10-13|1646.0|0|1869.0|0|0.0|0|0.0|100
0|2021-10-14|1659.0|0|1872.0|0|0.0|0|0.0|100
0|2021-10-15|1659.0|0|1883.0|0|0.0|0|0.0|100
0|2021-10-16|1658.0|0|1883.0|0|0.0|0|0.0|100
0|2021-10-17|1658.0|0|1882.0|0|0.0|0|0.0|100
0|2021-10-18|1660.0|0|1884.0|0|0.0|0|0.0|100
0|2021-10-19|1662.0|0|1884.0|0|0.0|0|0.0|100
0|2021-10-20|1664.0|0|1886.0|0|0.0|0|0.0|100
0|2021-10-21|1665.0|0|1889.0|0|0.0|0|0.0|100
0|2021-10-22|1668.0|0|1889.0|0|0.0|0|0.0|100
0|2021-10-23|1668.0|0|1892.0|0|0.0|0|0.0|100
0|2021-10-24|1668.0|0|1892.0|0|0.0|0|0.0|100
0|2021-10-25|1668.0|0|1892.0|0|0.0|0|0.0|100
0|2021-10-26|1669.0|0|1892.0|0|0.0|0|0.0|100
0|2021-10-27|1671.0|0|1893.0|0|0.0|0|0.0|100
0|2021-10-28|1676.0|0|1896.0|0|0.0|0|0.0|100
0|2021-10-29|1678.0|0|1900.0|0|0.0|0|0.0|100
0|2021-10-30|1679.0|0|1903.0|0|0.0|0|0.0|100
0|2021-10-31|1680.0|0|1904.0|0|0.0|0|0.0|100
0|2021-11-01|1680.0|0|1904.0|0|0.0|0|0.0|100
0|2021-11-02|1681.0|0|1904.0|0|0.0|0|0.0|100
0|2021-11-03|1682.0|0|1905.0|0|0.0|0|0.0|100
0|2021-11-04|1685.0|0|1906.0|0|0.0|0|0.0|100
0|2021-11-05|1685.0|0|1909.0|0|0.0|0|0.0|100
0|2021-11-06|1685.0|0|1909.0|0|0.0|0|0.0|100
0|2021-11-07|1685.0|0|1909.0|0|0.0|0|0.0|100
0|2021-11-08|1685.0|0|1909.0|0|0.0|0|0.0|100
0|2021-11-09|1685.0|0|1909.0|0|0.0|0|0.0|100
0|2021-11-10|1685.0|0|1909.0|0|0.0|0|0.0|100
0|2021-11-11|1685.0|0|1909.0|0|0.0|0|0.0|100
0|2021-11-12|1685.0|0|1909.0|0|0.0|0|0.0|100
0|2021-11-13|1685.0|0|1909.0|0|0.0|0|0.0|100
0|2021-11-14|1687.0|0|1911.0|0|0.0|0|0.0|100
0|2021-11-15|1687.0|0|1911.0|0|0.0|0|0.0|100
0|2021-11-16|1688.0|0|1912.0|0|0.0|0|0.0|100
0|2021-11-17|1689.0|0|1913.0|0|0.0|0|0.0|100
0|2021-11-18|1690.0|0|1914.0|0|0.0|0|0.0|100
0|2021-11-19|1692.0|0|1916.0|0|0.0|0|0.0|100
0|2021-11-20|1692.0|0|1916.0|0|0.0|0|0.0|100
0|2021-11-21|1692.0|0|1916.0|0|0.0|0|0.0|100
0|2021-11-22|1692.0|0|1916.0|0|0.0|0|0.0|100
0|2021-11-23|1692.0|0|1916.0|0|0.0|0|0.0|100
0|2021-11-24|1693.0|0|1917.0|0|0.0|0|0.0|100
0|2021-11-25|1693.0|0|1917.0|0|0.0|0|0.0|100
0|2021-11-26|1694.0|0|1918.0|0|0.0|0|0.0|100
0|2021-11-27|1694.0|0|1918.0|0|0.0|0|0.0|100
0|2021-11-28|1696.0|0|1920.0|0|0.0|0|0.0|100
0|2021-11-29|1697.0|0|1921.0|0|0.0|0|0.0|100
0|2021-11-30|1697.0|0|1921.0|0|0.0|0|0.0|100
0|2021-12-01|1697.0|0|1921.0|0|0.0|0|0.0|100
0|2021-12-02|1697.0|0|1921.0|0|0.0|0|0.0|100
0|2021-12-03|1699.0|0|1923.0|0|0.0|0|0.0|100
0|2021-12-04|1699.0|0|1927.0|0|0.0|0|0.0|100
0|2021-12-05|1705.0|0|1929.0|0|0.0|0|0.0|100
0|2021-12-06|1705.0|0|1929.0|0|0.0|0|0.0|100
0|2021-12-07|1705.0|0|1929.0|0|0.0|0|0.0|100
0|2021-12-08|1711.0|0|1935.0|0|0.0|0|0.0|100
0|2021-12-09|1714.0|0|1938.0|0|0.0|0|0.0|100
0|2021-12-10|1718.0|0|1942.0|0|0.0|0|0.0|100
0|2021-12-11|1718.0|0|1942.0|0|0.0|0|0.0|100
0|2021-12-12|1719.0|0|1943.0|0|0.0|0|0.0|100
0|2021-12-13|1719.0|0|1943.0|0|0.0|0|0.0|100
0|2021-12-14|1719.0|0|1943.0|0|0.0|0|0.0|100
0|2021-12-15|1719.0|0|1943.0|0|0.0|0|0.0|100
0|2021-12-16|1722.0|0|1946.0|0|0.0|0|0.0|100
0|2021-12-17|1733.0|0|1957.0|0|0.0|0|0.0|100
0|2021-12-18|1738.0|0|1962.0|0|0.0|0|0.0|100
0|2021-12-19|1759.0|0|1983.0|0|0.0|0|0.0|100
0|2021-12-20|1771.0|0|1995.0|0|0.0|0|0.0|100
0|2021-12-21|1771.0|0|1995.0|0|0.0|0|0.0|100
0|2021-12-22|1790.0|0|2014.0|0|0.0|0|0.0|100
0|2021-12-23|1837.0|0|2061.0|0|0.0|0|0.0|100
0|2021-12-24|1837.0|0|2061.0|0|0.0|0|0.0|100
0|2021-12-25|1939.0|0|2163.0|0|0.0|0|0.0|100
0|2021-12-26|1973.0|0|2197.0|0|0.0|0|0.0|100
0|2021-12-27|1975.0|0|2199.0|0|0.0|0|0.0|100
0|2021-12-28|1985.0|0|2209.0|0|0.0|0|0.0|100
0|2021-12-29|2099.0|0|2323.0|0|0.0|0|0.0|100
0|2021-12-30|2224.0|0|2448.0|0|0.0|0|0.0|100
0|2021-12-31|2303.0|0|2527.0|0|0.0|0|0.0|100
0|2022-01-01|2303.0|0|2527.0|0|0.0|0|0.0|100
0|2022-01-02|2583.0|0|2807.0|0|0.0|0|0.0|100
0|2022-01-03|2673.0|0|2897.0|0|0.0|0|0.0|100
0|2022-01-04|2683.0|0|2907.0|0|0.0|0|0.0|100
0|2022-01-05|2784.0|0|3008.0|0|0.0|0|0.0|100
0|2022-01-06|3007.0|0|3231.0|0|0.0|0|0.0|100
0|2022-01-07|3124.0|0|3348.0|0|0.0|0|0.0|100
0|2022-01-08|3169.0|0|3393.0|0|0.0|0|0.0|100
0|2022-01-09|3315.0|0|3539.0|0|0.0|0|0.0|100
0|2022-01-10|3379.0|0|3603.0|0|0.0|0|0.0|100
0|2022-01-11|3381.0|0|3605.0|0|0.0|0|0.0|100
0|2022-01-12|3541.0|0|3765.0|0|0.0|0|0.0|100
0|2022-01-13|3541.0|0|3895.0|0|0.0|0|0.0|100
0|2022-01-14|3829.0|0|4053.0|0|0.0|0|0.0|100
0|2022-01-15|3900.0|0|4124.0|0|0.0|0|0.0|100
0|2022-01-16|3945.0|0|4169.0|0|0.0|0|0.0|100
0|2022-01-17|4047.0|0|0.0|100|0.0|0|0.0|100
