|dates|Wood_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wood_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wood_WestVirginia_UnitedStates.NYT_ConfirmedDeaths.data|Wood_WestVirginia_UnitedStates.NYT_ConfirmedDeaths.missing|Wood_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wood_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wood_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wood_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-11-16|0.0|100|255.0|0|0.0|100|0.0|100
0|2021-11-17|0.0|100|256.0|0|0.0|100|0.0|100
0|2021-11-18|0.0|100|258.0|0|0.0|100|0.0|100
0|2021-11-19|0.0|100|259.0|0|0.0|100|0.0|100
0|2021-11-20|0.0|100|259.0|0|0.0|100|0.0|100
0|2021-11-21|0.0|100|259.0|0|0.0|100|0.0|100
0|2021-11-22|0.0|100|262.0|0|0.0|100|0.0|100
0|2021-11-23|0.0|100|262.0|0|0.0|100|0.0|100
0|2021-11-24|0.0|100|264.0|0|0.0|100|0.0|100
0|2021-11-25|0.0|100|264.0|0|0.0|100|0.0|100
0|2021-11-26|0.0|100|264.0|0|0.0|100|0.0|100
0|2021-11-27|0.0|100|264.0|0|0.0|100|0.0|100
0|2021-11-28|0.0|100|264.0|0|0.0|100|0.0|100
0|2021-11-29|0.0|100|263.0|0|0.0|100|0.0|100
0|2021-11-30|0.0|100|265.0|0|0.0|100|0.0|100
0|2021-12-01|0.0|100|265.0|0|0.0|100|0.0|100
0|2021-12-02|0.0|100|266.0|0|0.0|100|0.0|100
0|2021-12-03|0.0|100|266.0|0|0.0|100|0.0|100
0|2021-12-04|0.0|100|266.0|0|0.0|100|0.0|100
0|2021-12-05|0.0|100|266.0|0|0.0|100|0.0|100
0|2021-12-06|0.0|100|267.0|0|0.0|100|0.0|100
0|2021-12-07|0.0|100|268.0|0|0.0|100|0.0|100
0|2021-12-08|0.0|100|268.0|0|0.0|100|0.0|100
0|2021-12-09|0.0|100|271.0|0|0.0|100|0.0|100
0|2021-12-10|0.0|100|271.0|0|0.0|100|0.0|100
0|2021-12-11|0.0|100|271.0|0|0.0|100|0.0|100
0|2021-12-12|0.0|100|271.0|0|0.0|100|0.0|100
0|2021-12-13|0.0|100|271.0|0|0.0|100|0.0|100
0|2021-12-14|0.0|100|272.0|0|0.0|100|0.0|100
0|2021-12-15|0.0|100|272.0|0|0.0|100|0.0|100
0|2021-12-16|0.0|100|272.0|0|0.0|100|0.0|100
0|2021-12-17|0.0|100|272.0|0|0.0|100|0.0|100
0|2021-12-18|0.0|100|272.0|0|0.0|100|0.0|100
0|2021-12-19|0.0|100|272.0|0|0.0|100|0.0|100
0|2021-12-20|0.0|100|272.0|0|0.0|100|0.0|100
0|2021-12-21|0.0|100|273.0|0|0.0|100|0.0|100
0|2021-12-22|0.0|100|274.0|0|0.0|100|0.0|100
0|2021-12-23|0.0|100|274.0|0|0.0|100|0.0|100
0|2021-12-24|0.0|100|274.0|0|0.0|100|0.0|100
0|2021-12-25|0.0|100|274.0|0|0.0|100|0.0|100
0|2021-12-26|0.0|100|274.0|0|0.0|100|0.0|100
0|2021-12-27|0.0|100|275.0|0|0.0|100|0.0|100
0|2021-12-28|0.0|100|276.0|0|0.0|100|0.0|100
0|2021-12-29|0.0|100|276.0|0|0.0|100|0.0|100
0|2021-12-30|0.0|100|277.0|0|0.0|100|0.0|100
0|2021-12-31|0.0|100|277.0|0|0.0|100|0.0|100
0|2022-01-01|0.0|100|277.0|0|0.0|100|0.0|100
0|2022-01-02|0.0|100|277.0|0|0.0|100|0.0|100
0|2022-01-03|0.0|100|277.0|0|0.0|100|0.0|100
0|2022-01-04|0.0|100|277.0|0|0.0|100|0.0|100
0|2022-01-05|0.0|100|277.0|0|0.0|100|0.0|100
0|2022-01-06|0.0|100|277.0|0|0.0|100|0.0|100
0|2022-01-07|0.0|100|277.0|0|0.0|100|0.0|100
0|2022-01-08|0.0|100|277.0|0|0.0|100|0.0|100
0|2022-01-09|0.0|100|277.0|0|0.0|100|0.0|100
0|2022-01-10|0.0|100|278.0|0|0.0|100|0.0|100
0|2022-01-11|0.0|100|278.0|0|0.0|100|0.0|100
0|2022-01-12|0.0|100|282.0|0|0.0|100|0.0|100
0|2022-01-13|0.0|100|283.0|0|0.0|100|0.0|100
0|2022-01-14|0.0|100|284.0|0|0.0|100|0.0|100
0|2022-01-15|0.0|100|284.0|0|0.0|100|0.0|100
0|2022-01-16|0.0|100|284.0|0|0.0|100|0.0|100
0|2022-01-17|0.0|100|0.0|100|0.0|100|0.0|100
