|dates|Alleghany_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Alleghany_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Alleghany_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Alleghany_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Alleghany_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Alleghany_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Alleghany_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Alleghany_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-16|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2021-12-17|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2021-12-18|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2021-12-19|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2021-12-20|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2021-12-21|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2021-12-22|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2021-12-23|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2021-12-24|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2021-12-25|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2021-12-26|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2021-12-27|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2021-12-28|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2021-12-29|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2021-12-30|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2021-12-31|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2022-01-01|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2022-01-02|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2022-01-03|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2022-01-04|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2022-01-05|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2022-01-06|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2022-01-07|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2022-01-08|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2022-01-09|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2022-01-10|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2022-01-11|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2022-01-12|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2022-01-13|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2022-01-14|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2022-01-15|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2022-01-16|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
0|2022-01-17|4013.0|0|183.0|0|4.361296472831268|0|4196.0|0
