|dates|Cidra_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Cidra_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Cidra_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Cidra_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Cidra_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Cidra_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Cidra_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Cidra_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-09|963.0|0|1186.0|0|0.0|0|0.0|100
0|2021-02-10|965.0|0|1188.0|0|0.0|0|0.0|100
0|2021-02-11|965.0|0|1188.0|0|0.0|0|0.0|100
0|2021-02-12|965.0|0|1193.0|0|0.0|0|0.0|100
0|2021-02-13|972.0|0|1195.0|0|0.0|0|0.0|100
0|2021-02-14|972.0|0|1198.0|0|0.0|0|0.0|100
0|2021-02-15|976.0|0|1199.0|0|0.0|0|0.0|100
0|2021-02-16|980.0|0|1203.0|0|0.0|0|0.0|100
0|2021-02-17|982.0|0|1205.0|0|0.0|0|0.0|100
0|2021-02-18|982.0|0|1205.0|0|0.0|0|0.0|100
0|2021-02-19|984.0|0|1207.0|0|0.0|0|0.0|100
0|2021-02-20|984.0|0|1209.0|0|0.0|0|0.0|100
0|2021-02-21|987.0|0|1210.0|0|0.0|0|0.0|100
0|2021-02-22|987.0|0|1213.0|0|0.0|0|0.0|100
0|2021-02-23|990.0|0|1213.0|0|0.0|0|0.0|100
0|2021-02-24|990.0|0|1213.0|0|0.0|0|0.0|100
0|2021-02-25|992.0|0|1215.0|0|0.0|0|0.0|100
0|2021-02-26|992.0|0|1217.0|0|0.0|0|0.0|100
0|2021-02-27|995.0|0|1218.0|0|0.0|0|0.0|100
0|2021-02-28|995.0|0|1219.0|0|0.0|0|0.0|100
0|2021-03-01|995.0|0|1218.0|0|0.0|0|0.0|100
0|2021-03-02|995.0|0|1222.0|0|0.0|0|0.0|100
0|2021-03-03|995.0|0|1223.0|0|0.0|0|0.0|100
0|2021-03-04|995.0|0|1223.0|0|0.0|0|0.0|100
0|2021-03-05|995.0|0|1223.0|0|0.0|0|0.0|100
0|2021-03-06|1003.0|0|1226.0|0|0.0|0|0.0|100
0|2021-03-07|1003.0|0|1227.0|0|0.0|0|0.0|100
0|2021-03-08|1003.0|0|1227.0|0|0.0|0|0.0|100
0|2021-03-09|1003.0|0|1226.0|0|0.0|0|0.0|100
0|2021-03-10|1003.0|0|1226.0|0|0.0|0|0.0|100
0|2021-03-11|1003.0|0|1226.0|0|0.0|0|0.0|100
0|2021-03-12|1003.0|0|1226.0|0|0.0|0|0.0|100
0|2021-03-13|1005.0|0|1227.0|0|0.0|0|0.0|100
0|2021-03-14|1006.0|0|1229.0|0|0.0|0|0.0|100
0|2021-03-15|1006.0|0|1230.0|0|0.0|0|0.0|100
0|2021-03-16|1006.0|0|1230.0|0|0.0|0|0.0|100
0|2021-03-17|1007.0|0|1230.0|0|0.0|0|0.0|100
0|2021-03-18|1007.0|0|1231.0|0|0.0|0|0.0|100
0|2021-03-19|1007.0|0|1234.0|0|0.0|0|0.0|100
0|2021-03-20|1007.0|0|1236.0|0|0.0|0|0.0|100
0|2021-03-21|1007.0|0|1237.0|0|0.0|0|0.0|100
0|2021-03-22|1018.0|0|1240.0|0|0.0|0|0.0|100
0|2021-03-23|1018.0|0|1242.0|0|0.0|0|0.0|100
0|2021-03-24|1021.0|0|1244.0|0|0.0|0|0.0|100
0|2021-03-25|1021.0|0|1245.0|0|0.0|0|0.0|100
0|2021-03-26|1026.0|0|1247.0|0|0.0|0|0.0|100
0|2021-03-27|1026.0|0|1252.0|0|0.0|0|0.0|100
0|2021-03-28|1026.0|0|1259.0|0|0.0|0|0.0|100
0|2021-03-29|1026.0|0|1268.0|0|0.0|0|0.0|100
0|2021-03-30|1026.0|0|1272.0|0|0.0|0|0.0|100
0|2021-03-31|1050.0|0|1273.0|0|0.0|0|0.0|100
0|2021-04-01|1054.0|0|1275.0|0|0.0|0|0.0|100
0|2021-04-02|1054.0|0|1280.0|0|0.0|0|0.0|100
0|2021-04-03|1060.0|0|1283.0|0|0.0|0|0.0|100
0|2021-04-04|1063.0|0|1285.0|0|0.0|0|0.0|100
0|2021-04-05|1063.0|0|1288.0|0|0.0|0|0.0|100
0|2021-04-06|1067.0|0|1290.0|0|0.0|0|0.0|100
0|2021-04-07|1069.0|0|1291.0|0|0.0|0|0.0|100
0|2021-04-08|1072.0|0|1294.0|0|0.0|0|0.0|100
0|2021-04-09|1092.0|0|1305.0|0|0.0|0|0.0|100
0|2021-04-10|1099.0|0|1319.0|0|0.0|0|0.0|100
0|2021-04-11|1101.0|0|1323.0|0|0.0|0|0.0|100
0|2021-04-12|1117.0|0|1332.0|0|0.0|0|0.0|100
0|2021-04-13|1123.0|0|1343.0|0|0.0|0|0.0|100
0|2021-04-14|1123.0|0|1348.0|0|0.0|0|0.0|100
0|2021-04-15|1133.0|0|1353.0|0|0.0|0|0.0|100
0|2021-04-16|1145.0|0|1356.0|0|0.0|0|0.0|100
0|2021-04-17|1152.0|0|1368.0|0|0.0|0|0.0|100
0|2021-04-18|1170.0|0|1375.0|0|0.0|0|0.0|100
0|2021-04-19|1176.0|0|1393.0|0|0.0|0|0.0|100
0|2021-04-20|1176.0|0|1399.0|0|0.0|0|0.0|100
0|2021-04-21|1188.0|0|1406.0|0|0.0|0|0.0|100
0|2021-04-22|1196.0|0|1411.0|0|0.0|0|0.0|100
0|2021-04-23|1208.0|0|1419.0|0|0.0|0|0.0|100
0|2021-04-24|1211.0|0|1431.0|0|0.0|0|0.0|100
0|2021-04-25|1216.0|0|1434.0|0|0.0|0|0.0|100
0|2021-04-26|1221.0|0|1439.0|0|0.0|0|0.0|100
0|2021-04-27|1224.0|0|1444.0|0|0.0|0|0.0|100
0|2021-04-28|1227.0|0|1447.0|0|0.0|0|0.0|100
0|2021-04-29|1231.0|0|1450.0|0|0.0|0|0.0|100
0|2021-04-30|1231.0|0|1454.0|0|0.0|0|0.0|100
0|2021-05-01|1237.0|0|1455.0|0|0.0|0|0.0|100
0|2021-05-02|1240.0|0|1460.0|0|0.0|0|0.0|100
0|2021-05-03|1245.0|0|1463.0|0|0.0|0|0.0|100
0|2021-05-04|1246.0|0|1468.0|0|0.0|0|0.0|100
0|2021-05-05|1247.0|0|1469.0|0|0.0|0|0.0|100
0|2021-05-06|1247.0|0|1470.0|0|0.0|0|0.0|100
0|2021-05-07|1247.0|0|1473.0|0|0.0|0|0.0|100
0|2021-05-08|1263.0|0|1482.0|0|0.0|0|0.0|100
0|2021-05-09|1265.0|0|1486.0|0|0.0|0|0.0|100
0|2021-05-10|1265.0|0|1488.0|0|0.0|0|0.0|100
0|2021-05-11|1267.0|0|1490.0|0|0.0|0|0.0|100
0|2021-05-12|1268.0|0|1490.0|0|0.0|0|0.0|100
0|2021-05-13|1268.0|0|1491.0|0|0.0|0|0.0|100
0|2021-05-14|1272.0|0|1495.0|0|0.0|0|0.0|100
0|2021-05-15|1272.0|0|1495.0|0|0.0|0|0.0|100
0|2021-05-16|1278.0|0|1495.0|0|0.0|0|0.0|100
0|2021-05-17|1278.0|0|1501.0|0|0.0|0|0.0|100
0|2021-05-18|1278.0|0|1501.0|0|0.0|0|0.0|100
0|2021-05-19|1278.0|0|1501.0|0|0.0|0|0.0|100
0|2021-05-20|1278.0|0|1501.0|0|0.0|0|0.0|100
0|2021-05-21|1279.0|0|1501.0|0|0.0|0|0.0|100
0|2021-05-22|1279.0|0|1502.0|0|0.0|0|0.0|100
0|2021-05-23|1281.0|0|1502.0|0|0.0|0|0.0|100
0|2021-05-24|1281.0|0|1504.0|0|0.0|0|0.0|100
0|2021-05-25|1281.0|0|1504.0|0|0.0|0|0.0|100
0|2021-05-26|1281.0|0|1504.0|0|0.0|0|0.0|100
0|2021-05-27|1281.0|0|1504.0|0|0.0|0|0.0|100
0|2021-05-28|1282.0|0|1504.0|0|0.0|0|0.0|100
0|2021-05-29|1282.0|0|1505.0|0|0.0|0|0.0|100
0|2021-05-30|1283.0|0|1506.0|0|0.0|0|0.0|100
0|2021-05-31|1283.0|0|1506.0|0|0.0|0|0.0|100
0|2021-06-01|1283.0|0|1506.0|0|0.0|0|0.0|100
0|2021-06-02|1283.0|0|1506.0|0|0.0|0|0.0|100
0|2021-06-03|1284.0|0|1506.0|0|0.0|0|0.0|100
0|2021-06-04|1284.0|0|1507.0|0|0.0|0|0.0|100
0|2021-06-05|1285.0|0|1508.0|0|0.0|0|0.0|100
0|2021-06-06|1286.0|0|1508.0|0|0.0|0|0.0|100
0|2021-06-07|1286.0|0|1509.0|0|0.0|0|0.0|100
0|2021-06-08|1286.0|0|1509.0|0|0.0|0|0.0|100
0|2021-06-09|1286.0|0|1509.0|0|0.0|0|0.0|100
0|2021-06-10|1286.0|0|1509.0|0|0.0|0|0.0|100
0|2021-06-11|1286.0|0|1508.0|0|0.0|0|0.0|100
0|2021-06-12|1286.0|0|1509.0|0|0.0|0|0.0|100
0|2021-06-13|1287.0|0|1509.0|0|0.0|0|0.0|100
0|2021-06-14|1287.0|0|1510.0|0|0.0|0|0.0|100
0|2021-06-15|1287.0|0|1510.0|0|0.0|0|0.0|100
0|2021-06-16|1287.0|0|1510.0|0|0.0|0|0.0|100
0|2021-06-17|1287.0|0|1510.0|0|0.0|0|0.0|100
0|2021-06-18|1287.0|0|1510.0|0|0.0|0|0.0|100
0|2021-06-19|1287.0|0|1510.0|0|0.0|0|0.0|100
0|2021-06-20|1287.0|0|1510.0|0|0.0|0|0.0|100
0|2021-06-21|1288.0|0|1510.0|0|0.0|0|0.0|100
0|2021-06-22|1288.0|0|1511.0|0|0.0|0|0.0|100
0|2021-06-23|1288.0|0|1511.0|0|0.0|0|0.0|100
0|2021-06-24|1288.0|0|1511.0|0|0.0|0|0.0|100
0|2021-06-25|1288.0|0|1511.0|0|0.0|0|0.0|100
0|2021-06-26|1288.0|0|1511.0|0|0.0|0|0.0|100
0|2021-06-27|1288.0|0|1511.0|0|0.0|0|0.0|100
0|2021-06-28|1288.0|0|1511.0|0|0.0|0|0.0|100
0|2021-06-29|1288.0|0|1511.0|0|0.0|0|0.0|100
0|2021-06-30|1288.0|0|1511.0|0|0.0|0|0.0|100
0|2021-07-01|1287.0|0|1511.0|0|0.0|0|0.0|100
0|2021-07-02|1287.0|0|1510.0|0|0.0|0|0.0|100
0|2021-07-03|1287.0|0|1510.0|0|0.0|0|0.0|100
0|2021-07-04|1287.0|0|1510.0|0|0.0|0|0.0|100
0|2021-07-05|1287.0|0|1510.0|0|0.0|0|0.0|100
0|2021-07-06|1287.0|0|1510.0|0|0.0|0|0.0|100
0|2021-07-07|1288.0|0|1510.0|0|0.0|0|0.0|100
0|2021-07-08|1291.0|0|1511.0|0|0.0|0|0.0|100
0|2021-07-09|1295.0|0|1514.0|0|0.0|0|0.0|100
0|2021-07-10|1295.0|0|1518.0|0|0.0|0|0.0|100
0|2021-07-11|1298.0|0|1518.0|0|0.0|0|0.0|100
0|2021-07-12|1300.0|0|1521.0|0|0.0|0|0.0|100
0|2021-07-13|1303.0|0|1523.0|0|0.0|0|0.0|100
0|2021-07-14|1303.0|0|1526.0|0|0.0|0|0.0|100
0|2021-07-15|1304.0|0|1526.0|0|0.0|0|0.0|100
0|2021-07-16|1304.0|0|1527.0|0|0.0|0|0.0|100
0|2021-07-17|1306.0|0|1527.0|0|0.0|0|0.0|100
0|2021-07-18|1306.0|0|1529.0|0|0.0|0|0.0|100
0|2021-07-19|1308.0|0|1529.0|0|0.0|0|0.0|100
0|2021-07-20|1308.0|0|1531.0|0|0.0|0|0.0|100
0|2021-07-21|1309.0|0|1531.0|0|0.0|0|0.0|100
0|2021-07-22|1291.0|0|1532.0|0|0.0|0|0.0|100
0|2021-07-23|1291.0|0|1534.0|0|0.0|0|0.0|100
0|2021-07-24|1291.0|0|1538.0|0|0.0|0|0.0|100
0|2021-07-25|1319.0|0|1540.0|0|0.0|0|0.0|100
0|2021-07-26|1323.0|0|1543.0|0|0.0|0|0.0|100
0|2021-07-27|1325.0|0|1546.0|0|0.0|0|0.0|100
0|2021-07-28|1327.0|0|1548.0|0|0.0|0|0.0|100
0|2021-07-29|1333.0|0|1551.0|0|0.0|0|0.0|100
0|2021-07-30|1334.0|0|1557.0|0|0.0|0|0.0|100
0|2021-07-31|1345.0|0|1562.0|0|0.0|0|0.0|100
0|2021-08-01|1347.0|0|1568.0|0|0.0|0|0.0|100
0|2021-08-02|1348.0|0|1570.0|0|0.0|0|0.0|100
0|2021-08-03|1350.0|0|1572.0|0|0.0|0|0.0|100
0|2021-08-04|1358.0|0|1573.0|0|0.0|0|0.0|100
0|2021-08-05|1359.0|0|1582.0|0|0.0|0|0.0|100
0|2021-08-06|1366.0|0|1588.0|0|0.0|0|0.0|100
0|2021-08-07|1372.0|0|1589.0|0|0.0|0|0.0|100
0|2021-08-08|1374.0|0|1595.0|0|0.0|0|0.0|100
0|2021-08-09|1376.0|0|1597.0|0|0.0|0|0.0|100
0|2021-08-10|1377.0|0|1599.0|0|0.0|0|0.0|100
0|2021-08-11|1383.0|0|1602.0|0|0.0|0|0.0|100
0|2021-08-12|1400.0|0|1608.0|0|0.0|0|0.0|100
0|2021-08-13|1410.0|0|1628.0|0|0.0|0|0.0|100
0|2021-08-14|1429.0|0|1636.0|0|0.0|0|0.0|100
0|2021-08-15|1439.0|0|1655.0|0|0.0|0|0.0|100
0|2021-08-16|1439.0|0|1662.0|0|0.0|0|0.0|100
0|2021-08-17|1439.0|0|1662.0|0|0.0|0|0.0|100
0|2021-08-18|1449.0|0|1668.0|0|0.0|0|0.0|100
0|2021-08-19|1458.0|0|1672.0|0|0.0|0|0.0|100
0|2021-08-20|1479.0|0|1684.0|0|0.0|0|0.0|100
0|2021-08-21|1488.0|0|1707.0|0|0.0|0|0.0|100
0|2021-08-22|1498.0|0|1712.0|0|0.0|0|0.0|100
0|2021-08-23|1504.0|0|1724.0|0|0.0|0|0.0|100
0|2021-08-24|1509.0|0|1727.0|0|0.0|0|0.0|100
0|2021-08-25|1517.0|0|1732.0|0|0.0|0|0.0|100
0|2021-08-26|1528.0|0|1744.0|0|0.0|0|0.0|100
0|2021-08-27|1531.0|0|1751.0|0|0.0|0|0.0|100
0|2021-08-28|1537.0|0|1758.0|0|0.0|0|0.0|100
0|2021-08-29|1550.0|0|1761.0|0|0.0|0|0.0|100
0|2021-08-30|1552.0|0|1773.0|0|0.0|0|0.0|100
0|2021-08-31|1567.0|0|1775.0|0|0.0|0|0.0|100
0|2021-09-01|1573.0|0|1792.0|0|0.0|0|0.0|100
0|2021-09-02|1573.0|0|1796.0|0|0.0|0|0.0|100
0|2021-09-03|1578.0|0|1798.0|0|0.0|0|0.0|100
0|2021-09-04|1590.0|0|1803.0|0|0.0|0|0.0|100
0|2021-09-05|1595.0|0|1814.0|0|0.0|0|0.0|100
0|2021-09-06|1596.0|0|1819.0|0|0.0|0|0.0|100
0|2021-09-07|1598.0|0|1819.0|0|0.0|0|0.0|100
0|2021-09-08|1600.0|0|1822.0|0|0.0|0|0.0|100
0|2021-09-09|1610.0|0|1824.0|0|0.0|0|0.0|100
0|2021-09-10|1614.0|0|1833.0|0|0.0|0|0.0|100
0|2021-09-11|1621.0|0|1839.0|0|0.0|0|0.0|100
0|2021-09-12|1624.0|0|1844.0|0|0.0|0|0.0|100
0|2021-09-13|1625.0|0|1847.0|0|0.0|0|0.0|100
0|2021-09-14|1627.0|0|1848.0|0|0.0|0|0.0|100
0|2021-09-15|1630.0|0|1851.0|0|0.0|0|0.0|100
0|2021-09-16|1635.0|0|1855.0|0|0.0|0|0.0|100
0|2021-09-17|1638.0|0|1858.0|0|0.0|0|0.0|100
0|2021-09-18|1640.0|0|1863.0|0|0.0|0|0.0|100
0|2021-09-19|1643.0|0|1865.0|0|0.0|0|0.0|100
0|2021-09-20|1644.0|0|1867.0|0|0.0|0|0.0|100
0|2021-09-21|1647.0|0|1867.0|0|0.0|0|0.0|100
0|2021-09-22|1647.0|0|1870.0|0|0.0|0|0.0|100
0|2021-09-23|1647.0|0|1870.0|0|0.0|0|0.0|100
0|2021-09-24|1647.0|0|1870.0|0|0.0|0|0.0|100
0|2021-09-25|1649.0|0|1871.0|0|0.0|0|0.0|100
0|2021-09-26|1650.0|0|1872.0|0|0.0|0|0.0|100
0|2021-09-27|1653.0|0|1874.0|0|0.0|0|0.0|100
0|2021-09-28|1655.0|0|1876.0|0|0.0|0|0.0|100
0|2021-09-29|1658.0|0|1878.0|0|0.0|0|0.0|100
0|2021-09-30|1660.0|0|1882.0|0|0.0|0|0.0|100
0|2021-10-01|1661.0|0|1883.0|0|0.0|0|0.0|100
0|2021-10-02|1666.0|0|1884.0|0|0.0|0|0.0|100
0|2021-10-03|1666.0|0|1889.0|0|0.0|0|0.0|100
0|2021-10-04|1665.0|0|1889.0|0|0.0|0|0.0|100
0|2021-10-05|1665.0|0|1888.0|0|0.0|0|0.0|100
0|2021-10-06|1666.0|0|1888.0|0|0.0|0|0.0|100
0|2021-10-07|1668.0|0|1889.0|0|0.0|0|0.0|100
0|2021-10-08|1668.0|0|1891.0|0|0.0|0|0.0|100
0|2021-10-09|1668.0|0|1891.0|0|0.0|0|0.0|100
0|2021-10-10|1668.0|0|1891.0|0|0.0|0|0.0|100
0|2021-10-11|1668.0|0|1891.0|0|0.0|0|0.0|100
0|2021-10-12|1670.0|0|1891.0|0|0.0|0|0.0|100
0|2021-10-13|1670.0|0|1893.0|0|0.0|0|0.0|100
0|2021-10-14|1673.0|0|1893.0|0|0.0|0|0.0|100
0|2021-10-15|1673.0|0|1896.0|0|0.0|0|0.0|100
0|2021-10-16|1674.0|0|1896.0|0|0.0|0|0.0|100
0|2021-10-17|1674.0|0|1897.0|0|0.0|0|0.0|100
0|2021-10-18|1677.0|0|1898.0|0|0.0|0|0.0|100
0|2021-10-19|1678.0|0|1900.0|0|0.0|0|0.0|100
0|2021-10-20|1679.0|0|1902.0|0|0.0|0|0.0|100
0|2021-10-21|1680.0|0|1902.0|0|0.0|0|0.0|100
0|2021-10-22|1682.0|0|1904.0|0|0.0|0|0.0|100
0|2021-10-23|1685.0|0|1907.0|0|0.0|0|0.0|100
0|2021-10-24|1686.0|0|1908.0|0|0.0|0|0.0|100
0|2021-10-25|1688.0|0|1909.0|0|0.0|0|0.0|100
0|2021-10-26|1689.0|0|1911.0|0|0.0|0|0.0|100
0|2021-10-27|1692.0|0|1912.0|0|0.0|0|0.0|100
0|2021-10-28|1694.0|0|1916.0|0|0.0|0|0.0|100
0|2021-10-29|1698.0|0|1918.0|0|0.0|0|0.0|100
0|2021-10-30|1700.0|0|1921.0|0|0.0|0|0.0|100
0|2021-10-31|1703.0|0|1924.0|0|0.0|0|0.0|100
0|2021-11-01|1703.0|0|1926.0|0|0.0|0|0.0|100
0|2021-11-02|1707.0|0|1926.0|0|0.0|0|0.0|100
0|2021-11-03|1707.0|0|1930.0|0|0.0|0|0.0|100
0|2021-11-04|1713.0|0|1930.0|0|0.0|0|0.0|100
0|2021-11-05|1714.0|0|1936.0|0|0.0|0|0.0|100
0|2021-11-06|1714.0|0|1937.0|0|0.0|0|0.0|100
0|2021-11-07|1714.0|0|1937.0|0|0.0|0|0.0|100
0|2021-11-08|1714.0|0|1937.0|0|0.0|0|0.0|100
0|2021-11-09|1714.0|0|1937.0|0|0.0|0|0.0|100
0|2021-11-10|1714.0|0|1937.0|0|0.0|0|0.0|100
0|2021-11-11|1718.0|0|1941.0|0|0.0|0|0.0|100
0|2021-11-12|1719.0|0|1941.0|0|0.0|0|0.0|100
0|2021-11-13|1719.0|0|1942.0|0|0.0|0|0.0|100
0|2021-11-14|1720.0|0|1943.0|0|0.0|0|0.0|100
0|2021-11-15|1720.0|0|1943.0|0|0.0|0|0.0|100
0|2021-11-16|1720.0|0|1943.0|0|0.0|0|0.0|100
0|2021-11-17|1720.0|0|1943.0|0|0.0|0|0.0|100
0|2021-11-18|1723.0|0|1946.0|0|0.0|0|0.0|100
0|2021-11-19|1725.0|0|1948.0|0|0.0|0|0.0|100
0|2021-11-20|1726.0|0|1949.0|0|0.0|0|0.0|100
0|2021-11-21|1730.0|0|1953.0|0|0.0|0|0.0|100
0|2021-11-22|1732.0|0|1955.0|0|0.0|0|0.0|100
0|2021-11-23|1734.0|0|1957.0|0|0.0|0|0.0|100
0|2021-11-24|1735.0|0|1958.0|0|0.0|0|0.0|100
0|2021-11-25|1739.0|0|1962.0|0|0.0|0|0.0|100
0|2021-11-26|1741.0|0|1964.0|0|0.0|0|0.0|100
0|2021-11-27|1741.0|0|1964.0|0|0.0|0|0.0|100
0|2021-11-28|1741.0|0|1964.0|0|0.0|0|0.0|100
0|2021-11-29|1744.0|0|1967.0|0|0.0|0|0.0|100
0|2021-11-30|1744.0|0|1967.0|0|0.0|0|0.0|100
0|2021-12-01|1745.0|0|1968.0|0|0.0|0|0.0|100
0|2021-12-02|1746.0|0|1969.0|0|0.0|0|0.0|100
0|2021-12-03|1748.0|0|1971.0|0|0.0|0|0.0|100
0|2021-12-04|1748.0|0|1973.0|0|0.0|0|0.0|100
0|2021-12-05|1754.0|0|1977.0|0|0.0|0|0.0|100
0|2021-12-06|1754.0|0|1977.0|0|0.0|0|0.0|100
0|2021-12-07|1754.0|0|1977.0|0|0.0|0|0.0|100
0|2021-12-08|1754.0|0|1977.0|0|0.0|0|0.0|100
0|2021-12-09|1756.0|0|1979.0|0|0.0|0|0.0|100
0|2021-12-10|1756.0|0|1979.0|0|0.0|0|0.0|100
0|2021-12-11|1756.0|0|1979.0|0|0.0|0|0.0|100
0|2021-12-12|1758.0|0|1981.0|0|0.0|0|0.0|100
0|2021-12-13|1758.0|0|1981.0|0|0.0|0|0.0|100
0|2021-12-14|1758.0|0|1981.0|0|0.0|0|0.0|100
0|2021-12-15|1758.0|0|1981.0|0|0.0|0|0.0|100
0|2021-12-16|1759.0|0|1982.0|0|0.0|0|0.0|100
0|2021-12-17|1776.0|0|1999.0|0|0.0|0|0.0|100
0|2021-12-18|1797.0|0|2020.0|0|0.0|0|0.0|100
0|2021-12-19|1841.0|0|2064.0|0|0.0|0|0.0|100
0|2021-12-20|1859.0|0|2082.0|0|0.0|0|0.0|100
0|2021-12-21|1868.0|0|2091.0|0|0.0|0|0.0|100
0|2021-12-22|1907.0|0|2130.0|0|0.0|0|0.0|100
0|2021-12-23|1964.0|0|2187.0|0|0.0|0|0.0|100
0|2021-12-24|1964.0|0|2187.0|0|0.0|0|0.0|100
0|2021-12-25|2173.0|0|2396.0|0|0.0|0|0.0|100
0|2021-12-26|2232.0|0|2455.0|0|0.0|0|0.0|100
0|2021-12-27|2256.0|0|2479.0|0|0.0|0|0.0|100
0|2021-12-28|2320.0|0|2543.0|0|0.0|0|0.0|100
0|2021-12-29|2382.0|0|2605.0|0|0.0|0|0.0|100
0|2021-12-30|2533.0|0|2756.0|0|0.0|0|0.0|100
0|2021-12-31|2724.0|0|2947.0|0|0.0|0|0.0|100
0|2022-01-01|2724.0|0|2947.0|0|0.0|0|0.0|100
0|2022-01-02|2724.0|0|3282.0|0|0.0|0|0.0|100
0|2022-01-03|3114.0|0|3337.0|0|0.0|0|0.0|100
0|2022-01-04|3155.0|0|3378.0|0|0.0|0|0.0|100
0|2022-01-05|3254.0|0|3477.0|0|0.0|0|0.0|100
0|2022-01-06|3412.0|0|3635.0|0|0.0|0|0.0|100
0|2022-01-07|3551.0|0|3774.0|0|0.0|0|0.0|100
0|2022-01-08|3654.0|0|3877.0|0|0.0|0|0.0|100
0|2022-01-09|3766.0|0|3989.0|0|0.0|0|0.0|100
0|2022-01-10|3816.0|0|4039.0|0|0.0|0|0.0|100
0|2022-01-11|3870.0|0|4093.0|0|0.0|0|0.0|100
0|2022-01-12|3938.0|0|4161.0|0|0.0|0|0.0|100
0|2022-01-13|3938.0|0|4348.0|0|0.0|0|0.0|100
0|2022-01-14|4295.0|0|4518.0|0|0.0|0|0.0|100
0|2022-01-15|4452.0|0|4675.0|0|0.0|0|0.0|100
0|2022-01-16|4533.0|0|4756.0|0|0.0|0|0.0|100
0|2022-01-17|4587.0|0|0.0|100|0.0|0|0.0|100
