|dates|Fulton_Illinois_UnitedStates.BLS_EmployedPopulation.data|Fulton_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Fulton_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Fulton_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Fulton_Illinois_UnitedStates.BLS_UnemploymentRate.data|Fulton_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Fulton_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Fulton_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-03|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-04|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-05|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-06|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-07|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-08|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-09|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-10|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-11|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-12|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-13|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-14|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-15|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-16|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-17|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-18|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-19|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-20|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-21|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-22|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-23|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-24|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-25|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-26|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-27|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-28|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-29|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-30|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2021-12-31|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2022-01-01|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2022-01-02|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2022-01-03|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2022-01-04|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2022-01-05|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2022-01-06|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2022-01-07|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2022-01-08|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2022-01-09|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2022-01-10|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2022-01-11|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2022-01-12|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2022-01-13|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2022-01-14|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2022-01-15|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2022-01-16|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
0|2022-01-17|13335.0|0|694.0|0|4.946895716016822|0|14029.0|0
