|dates|Sussex_Virginia_UnitedStates.AverageDailyTemperature.data|Sussex_Virginia_UnitedStates.AverageDailyTemperature.missing|Sussex_Virginia_UnitedStates.AverageDewPoint.data|Sussex_Virginia_UnitedStates.AverageDewPoint.missing|Sussex_Virginia_UnitedStates.AverageRelativeHumidity.data|Sussex_Virginia_UnitedStates.AverageRelativeHumidity.missing|Sussex_Virginia_UnitedStates.AverageSurfaceAirPressure.data|Sussex_Virginia_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-08|52.166666666666664|0|40.833333333333336|0|68.95833333333333|0|30.045833333333338|0
0|2021-11-09|54.666666666666664|0|44.166666666666664|0|73.16666666666667|0|30.06|0
0|2021-11-10|57.333333333333336|0|45.833333333333336|0|71.0|0|30.024583333333336|0
0|2021-11-11|59.375|0|50.583333333333336|0|76.125|0|30.03791666666667|0
0|2021-11-12|61.46180555555555|0|53.73611111111111|0|78.6875|0|29.854479166666668|0
0|2021-11-13|51.333333333333336|0|37.333333333333336|0|63.75|0|29.79375|0
0|2021-11-14|43.916666666666664|0|31.708333333333332|0|65.54166666666667|0|29.86416666666666|0
0|2021-11-15|45.291666666666664|0|29.5|0|56.833333333333336|0|29.928749999999997|0
0|2021-11-16|51.25|0|33.625|0|54.791666666666664|0|30.092500000000012|0
0|2021-11-17|60.0|0|35.0|0|39.0|0|30.07000000000001|0
0|2021-11-18|60.0|0|35.0|0|39.0|0|30.07000000000001|0
0|2021-11-19|51.645833333333336|0|31.666666666666668|0|49.083333333333336|0|30.17979166666666|0
0|2021-11-20|39.75|0|32.166666666666664|0|76.58333333333333|0|30.395416666666677|0
0|2021-11-21|51.041666666666664|0|44.541666666666664|0|79.9375|0|30.126875000000002|0
0|2021-11-22|51.078472222222224|0|45.95972222222222|0|84.67569444444445|0|29.813868055555556|0
0|2021-11-23|37.083333333333336|0|20.791666666666668|0|54.583333333333336|0|30.047916666666662|0
0|2021-11-24|35.416666666666664|0|23.541666666666668|0|66.95833333333333|0|30.283749999999994|0
0|2021-11-25|46.541666666666664|0|29.083333333333332|0|53.083333333333336|0|30.000416666666666|0
0|2021-11-26|47.875|0|32.458333333333336|0|59.0|0|29.759583333333335|0
0|2021-11-27|36.625|0|22.791666666666668|0|60.416666666666664|0|29.930833333333325|0
0|2021-11-28|47.791666666666664|0|31.791666666666668|0|56.083333333333336|0|29.763750000000005|0
0|2021-11-29|41.208333333333336|0|26.166666666666668|0|58.166666666666664|0|29.904166666666672|0
0|2021-11-30|42.541666666666664|0|26.708333333333332|0|58.416666666666664|0|29.963750000000005|0
0|2021-12-01|45.958333333333336|0|32.958333333333336|0|64.41666666666667|0|30.037500000000005|0
0|2021-12-02|58.25|0|43.166666666666664|0|58.75|0|29.793750000000014|0
0|2021-12-03|52.958333333333336|0|40.541666666666664|0|65.58333333333333|0|29.89583333333334|0
0|2021-12-04|49.25|0|43.583333333333336|0|82.625|0|29.987499999999997|0
0|2021-12-05|48.56944444444445|0|40.71527777777778|0|76.38888888888889|0|30.150000000000006|0
0|2021-12-06|59.677083333333336|0|51.0|0|75.28819444444444|0|29.8398263888889|0
0|2021-12-07|43.666666666666664|0|21.166666666666668|0|44.25|0|30.06708333333333|0
0|2021-12-08|39.854166666666664|0|33.1875|0|77.66666666666667|0|29.901666666666667|0
0|2021-12-09|34.333333333333336|0|26.5|0|75.58333333333333|0|30.127499999999998|0
0|2021-12-10|45.87847222222223|0|41.954861111111114|0|86.62152777777779|0|30.044236111111108|0
0|2021-12-11|63.40208333333334|0|60.18541666666667|0|89.94166666666666|0|29.80440972222223|0
0|2021-12-12|45.375|0|30.875|0|61.458333333333336|0|30.131666666666664|0
0|2021-12-13|39.375|0|29.75|0|73.29166666666667|0|30.270833333333332|0
0|2021-12-14|41.333333333333336|0|30.166666666666668|0|70.91666666666667|0|30.35791666666667|0
0|2021-12-15|47.24444444444445|0|42.675000000000004|0|86.06388888888888|0|30.354361111111107|0
0|2021-12-16|56.09375|0|48.583333333333336|0|78.32291666666667|0|30.10270833333333|0
0|2021-12-17|61.69444444444445|0|56.80555555555555|0|85.36111111111113|0|30.035972222222203|0
0|2021-12-18|61.37037037037036|0|59.504629629629626|0|93.86342592592592|0|29.908425925925926|0
0|2021-12-19|48.166666666666664|0|44.67013888888889|0|87.94791666666667|0|29.95517361111111|0
0|2021-12-20|33.666666666666664|0|26.6875|0|77.20833333333333|0|30.20708333333333|0
0|2021-12-21|37.46488095238095|0|34.31706349206349|0|88.99920634920635|0|29.90856746031746|0
0|2021-12-22|42.55555555555556|0|36.63888888888889|0|82.10416666666667|0|29.6809375|0
0|2021-12-23|34.208333333333336|0|24.916666666666668|0|71.79166666666667|0|30.115416666666665|0
0|2021-12-24|49.166666666666664|0|32.75|0|54.666666666666664|0|29.952499999999997|0
0|2021-12-25|61.541666666666664|0|47.416666666666664|0|60.083333333333336|0|29.64333333333334|0
0|2021-12-26|59.208333333333336|0|48.375|0|70.20833333333333|0|29.826249999999998|0
0|2021-12-27|47.833333333333336|0|40.75|0|76.95833333333333|0|29.871458333333333|0
0|2021-12-28|56.166666666666664|0|44.625|0|67.68055555555556|0|29.759027777777778|0
0|2021-12-29|66.2986111111111|0|61.6875|0|85.50694444444446|0|29.73048611111111|0
0|2021-12-30|54.40972222222223|0|53.40069444444445|0|96.58611111111111|0|29.792805555555564|0
0|2021-12-31|56.37361111111111|0|54.29861111111111|0|92.67083333333333|0|29.844652777777792|0
0|2022-01-01|68.58680555555556|0|64.04166666666667|0|86.0173611111111|0|29.67618055555556|0
0|2022-01-02|65.33333333333333|0|62.81250000000001|0|91.75694444444446|0|29.659166666666675|0
0|2022-01-03|37.94722222222222|0|34.849404761904765|0|88.8733134920635|0|29.884561507936507|0
0|2022-01-04|32.583333333333336|0|24.416666666666668|0|73.16666666666667|0|30.29291666666667|0
0|2022-01-05|42.65416666666667|0|40.63194444444444|0|92.74722222222222|0|29.881722222222223|0
0|2022-01-06|47.375|0|37.375|0|70.5|0|29.777916666666666|0
0|2022-01-07|35.99305555555555|0|22.715277777777782|0|60.76388888888889|0|29.97180555555555|0
0|2022-01-08|29.145833333333332|0|15.791666666666666|0|59.333333333333336|0|30.486666666666665|0
0|2022-01-09|48.729166666666664|0|41.052083333333336|0|75.89583333333333|0|30.17166666666667|0
0|2022-01-10|42.76388888888889|0|26.13888888888889|0|55.611111111111114|0|30.11125000000001|0
0|2022-01-11|29.916666666666668|0|13.875|0|53.541666666666664|0|30.395416666666662|0
0|2022-01-12|36.291666666666664|0|20.583333333333332|0|56.625|0|30.177083333333318|0
0|2022-01-13|40.416666666666664|0|28.041666666666668|0|63.666666666666664|0|29.82791666666667|0
0|2022-01-14|42.791666666666664|0|30.916666666666668|0|63.958333333333336|0|29.737083333333327|0
0|2022-01-15|32.9375|0|15.125|0|49.0625|0|30.120416666666674|0
0|2022-01-16|35.515277777777776|0|29.693749999999998|0|80.10138888888888|0|29.81307638888889|0
0|2022-01-17|38.98611111111111|0|26.743055555555557|0|63.576388888888886|0|29.372291666666666|0
