|dates|Multnomah_Oregon_UnitedStates.AveragePrecipitationTotal.data|Multnomah_Oregon_UnitedStates.AveragePrecipitationTotal.missing|Multnomah_Oregon_UnitedStates.AveragePrecipitation.data|Multnomah_Oregon_UnitedStates.AveragePrecipitation.missing|Multnomah_Oregon_UnitedStates.AverageWindDirection.data|Multnomah_Oregon_UnitedStates.AverageWindDirection.missing|Multnomah_Oregon_UnitedStates.AverageWindSpeed.data|Multnomah_Oregon_UnitedStates.AverageWindSpeed.missing
0|2021-11-11|0.0025|0|0.05415972222222223|0|73.65972222222221|0|10.519444444444444|0
0|2021-11-12|0.028749999999999998|0|0.05750694444444446|0|142.19444444444443|0|4.8374999999999995|0
0|2021-11-13|0.02791666666666667|0|0.0|0|84.875|0|3.640277777777778|0
0|2021-11-14|0.0|0|0.0|0|216.35416666666666|0|11.833333333333334|0
0|2021-11-15|0.0|0|0.009166666666666667|0|198.4722222222222|0|8.708333333333334|0
0|2021-11-16|0.009166666666666667|0|0.0|0|30.0|0|1.25|0
0|2021-11-17|0.0|0|0.0|0|85.41666666666667|0|18.041666666666668|0
0|2021-11-18|0.0|0|0.00940972222222222|0|81.94444444444444|0|20.0|0
0|2021-11-19|0.010833333333333334|0|0.0047083333333333335|0|110.89583333333333|0|6.010416666666667|0
0|2021-11-20|0.005416666666666667|0|0.0|0|53.333333333333336|0|1.125|0
0|2021-11-21|0.0|0|0.0|0|142.14930555555554|0|6.8843749999999995|0
0|2021-11-22|0.0|0|0.010833333333333334|0|99.58333333333333|0|7.604166666666667|0
0|2021-11-23|0.0027500000000000003|0|0.007555555555555556|0|123.1388888888889|0|4.809722222222222|0
0|2021-11-24|0.0062499999999999995|0|0.0|0|77.20833333333333|0|4.425|0
0|2021-11-25|0.0|0|0.00375|0|86.25|0|5.375|0
0|2021-11-26|0.010833333333333334|0|0.006250000000000001|0|40.05555555555556|0|2.0527777777777776|0
0|2021-11-27|0.0004166666666666667|0|0.0044444444444444444|0|89.30555555555556|0|7.1319444444444455|0
0|2021-11-28|0.0075|0|0.0008333333333333334|0|165.0|0|5.291666666666667|0
0|2021-11-29|0.0034999999999999996|0|0.014972222222222225|0|49.97222222222222|0|2.4541666666666666|0
0|2021-11-30|0.003541666666666667|0|0.0004166666666666667|0|62.708333333333336|0|2.4791666666666665|0
0|2021-12-01|0.00020833333333333335|0|0.0|0|100.83333333333333|0|2.875|0
0|2021-12-02|0.0|0|0.0|0|156.38888888888889|0|3.368055555555556|0
0|2021-12-03|0.0|0|0.0|0|75.625|0|1.5833333333333333|0
0|2021-12-04|0.0|0|0.002638888888888889|0|127.36111111111113|0|5.965277777777779|0
0|2021-12-05|0.0011111111111111111|0|0.0|0|72.08333333333333|0|1.5277777777777777|0
0|2021-12-06|0.00125|0|0.01603571428571429|0|86.06051587301586|0|7.716964285714286|0
0|2021-12-07|0.010416666666666666|0|0.0027083333333333334|0|69.09722222222221|0|10.270833333333332|0
0|2021-12-08|0.0006944444444444445|0|0.0004166666666666667|0|148.94444444444443|0|4.246527777777778|0
0|2021-12-09|0.0004166666666666667|0|0.002777777777777778|0|144.51388888888889|0|6.402777777777778|0
0|2021-12-10|0.004166666666666667|0|0.0004166666666666667|0|204.5138888888889|0|8.791666666666666|0
0|2021-12-11|0.0027083333333333334|0|0.02381944444444445|0|194.80555555555557|0|12.344444444444447|0
0|2021-12-12|0.021666666666666667|0|0.007430555555555556|0|131.52777777777777|0|6.354166666666667|0
0|2021-12-13|0.007083333333333334|0|0.007847222222222222|0|131.5972222222222|0|7.812499999999999|0
0|2021-12-14|0.0011111111111111111|0|0.0|0|88.75|0|3.0|0
0|2021-12-15|0.0|0|0.01875|0|81.875|0|15.083333333333334|0
0|2021-12-16|0.01958333333333333|0|0.0004166666666666667|0|90.48611111111113|0|6.013888888888889|0
0|2021-12-17|0.0|0|0.0016666666666666668|0|72.23313492063492|0|10.014880952380953|0
0|2021-12-18|0.0016666666666666668|0|0.03756944444444444|0|137.8472222222222|0|12.840277777777779|0
0|2021-12-19|0.014270833333333335|0|0.02960416666666667|0|53.291666666666664|0|8.379166666666666|0
0|2021-12-20|0.014374999999999999|0|0.013437500000000003|0|82.70833333333333|0|19.291666666666668|0
0|2021-12-21|0.010833333333333334|0|0.0029166666666666664|0|86.875|0|17.01388888888889|0
0|2021-12-22|0.002916666666666667|0|0.004583333333333333|0|79.16666666666667|0|7.083333333333333|0
0|2021-12-23|0.0062499999999999995|0|0.007708333333333334|0|225.0|0|10.583333333333334|0
0|2021-12-24|0.0016666666666666668|0|0.0175|0|196.63194444444446|0|10.486111111111109|0
0|2021-12-25|0.016666666666666666|0|0.0004166666666666667|0|195.13888888888889|0|9.125|0
0|2021-12-26|0.0004166666666666667|0|0.00048611111111111115|0|207.50000000000003|0|11.125|0
0|2021-12-27|0.0008333333333333334|0|0.0007916666666666666|0|126.8611111111111|0|3.2062500000000003|0
0|2021-12-28|0.0016666666666666668|0|0.0008333333333333334|0|88.78472222222221|0|11.013888888888888|0
0|2021-12-29|0.00020833333333333335|0|0.0|0|86.45833333333333|0|13.486111111111112|0
0|2021-12-30|0.00010416666666666667|0|0.005659722222222223|0|172.3611111111111|0|7.600694444444444|0
0|2021-12-31|0.008749999999999999|0|0.0004166666666666667|0|99.58333333333333|0|11.6875|0
0|2022-01-01|0.0|0|0.0|0|89.93055555555556|0|16.73611111111111|0
0|2022-01-02|0.0|0|0.0020833333333333333|0|82.91666666666667|0|22.75|0
0|2022-01-03|0.019375|0|0.05336805555555555|0|113.05555555555554|0|5.319444444444444|0
0|2022-01-04|0.027083333333333334|0|0.011620039682539685|0|86.83234126984127|0|5.34811507936508|0
0|2022-01-05|0.0075|0|0.041631944444444444|0|54.326388888888886|0|8.074305555555556|0
0|2022-01-06|0.014270833333333335|0|0.018923611111111113|0|142.1527777777778|0|12.375|0
0|2022-01-07|0.01875|0|0.013958333333333336|0|201.875|0|10.208333333333334|0
0|2022-01-08|0.012083333333333333|0|0.0|0|107.29166666666667|0|7.8125|0
0|2022-01-09|0.0|0|0.0|0|90.41666666666667|0|22.416666666666668|0
0|2022-01-10|0.0|0|0.00125|0|88.33333333333333|0|20.666666666666668|0
0|2022-01-11|0.00125|0|0.0016666666666666668|0|80.83333333333333|0|12.541666666666666|0
0|2022-01-12|0.0016666666666666668|0|0.0|0|80.0|0|11.375|0
0|2022-01-13|0.0|0|0.006194444444444446|0|74.34722222222221|0|6.889583333333333|0
0|2022-01-14|0.008333333333333333|0|0.0|0|85.83333333333333|0|15.75|0
0|2022-01-15|0.0|0|0.0|0|73.02777777777777|0|9.566666666666666|0
0|2022-01-16|0.0|33|0.0|33|75.27777777777777|0|5.708333333333333|0
0|2022-01-17|0.0|100|0.0|100|100.0|0|9.0|0
