|dates|Camuy_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Camuy_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Camuy_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Camuy_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Camuy_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Camuy_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Camuy_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Camuy_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-10|852.0|0|1080.0|0|0.0|0|0.0|100
0|2021-02-11|855.0|0|1083.0|0|0.0|0|0.0|100
0|2021-02-12|855.0|0|1086.0|0|0.0|0|0.0|100
0|2021-02-13|865.0|0|1093.0|0|0.0|0|0.0|100
0|2021-02-14|865.0|0|1095.0|0|0.0|0|0.0|100
0|2021-02-15|868.0|0|1096.0|0|0.0|0|0.0|100
0|2021-02-16|871.0|0|1099.0|0|0.0|0|0.0|100
0|2021-02-17|871.0|0|1099.0|0|0.0|0|0.0|100
0|2021-02-18|873.0|0|1101.0|0|0.0|0|0.0|100
0|2021-02-19|874.0|0|1102.0|0|0.0|0|0.0|100
0|2021-02-20|874.0|0|1103.0|0|0.0|0|0.0|100
0|2021-02-21|877.0|0|1105.0|0|0.0|0|0.0|100
0|2021-02-22|877.0|0|1105.0|0|0.0|0|0.0|100
0|2021-02-23|880.0|0|1108.0|0|0.0|0|0.0|100
0|2021-02-24|880.0|0|1108.0|0|0.0|0|0.0|100
0|2021-02-25|881.0|0|1109.0|0|0.0|0|0.0|100
0|2021-02-26|881.0|0|1111.0|0|0.0|0|0.0|100
0|2021-02-27|881.0|0|1117.0|0|0.0|0|0.0|100
0|2021-02-28|895.0|0|1123.0|0|0.0|0|0.0|100
0|2021-03-01|902.0|0|1130.0|0|0.0|0|0.0|100
0|2021-03-02|904.0|0|1132.0|0|0.0|0|0.0|100
0|2021-03-03|904.0|0|1132.0|0|0.0|0|0.0|100
0|2021-03-04|904.0|0|1134.0|0|0.0|0|0.0|100
0|2021-03-05|907.0|0|1135.0|0|0.0|0|0.0|100
0|2021-03-06|907.0|0|1141.0|0|0.0|0|0.0|100
0|2021-03-07|907.0|0|1142.0|0|0.0|0|0.0|100
0|2021-03-08|913.0|0|1144.0|0|0.0|0|0.0|100
0|2021-03-09|917.0|0|1145.0|0|0.0|0|0.0|100
0|2021-03-10|917.0|0|1145.0|0|0.0|0|0.0|100
0|2021-03-11|917.0|0|1145.0|0|0.0|0|0.0|100
0|2021-03-12|918.0|0|1146.0|0|0.0|0|0.0|100
0|2021-03-13|921.0|0|1148.0|0|0.0|0|0.0|100
0|2021-03-14|926.0|0|1152.0|0|0.0|0|0.0|100
0|2021-03-15|926.0|0|1155.0|0|0.0|0|0.0|100
0|2021-03-16|926.0|0|1155.0|0|0.0|0|0.0|100
0|2021-03-17|926.0|0|1157.0|0|0.0|0|0.0|100
0|2021-03-18|926.0|0|1158.0|0|0.0|0|0.0|100
0|2021-03-19|926.0|0|1159.0|0|0.0|0|0.0|100
0|2021-03-20|926.0|0|1160.0|0|0.0|0|0.0|100
0|2021-03-21|926.0|0|1162.0|0|0.0|0|0.0|100
0|2021-03-22|937.0|0|1164.0|0|0.0|0|0.0|100
0|2021-03-23|937.0|0|1165.0|0|0.0|0|0.0|100
0|2021-03-24|938.0|0|1166.0|0|0.0|0|0.0|100
0|2021-03-25|938.0|0|1166.0|0|0.0|0|0.0|100
0|2021-03-26|938.0|0|1168.0|0|0.0|0|0.0|100
0|2021-03-27|944.0|0|1171.0|0|0.0|0|0.0|100
0|2021-03-28|944.0|0|1174.0|0|0.0|0|0.0|100
0|2021-03-29|944.0|0|1176.0|0|0.0|0|0.0|100
0|2021-03-30|950.0|0|1178.0|0|0.0|0|0.0|100
0|2021-03-31|961.0|0|1184.0|0|0.0|0|0.0|100
0|2021-04-01|969.0|0|1193.0|0|0.0|0|0.0|100
0|2021-04-02|980.0|0|1203.0|0|0.0|0|0.0|100
0|2021-04-03|984.0|0|1210.0|0|0.0|0|0.0|100
0|2021-04-04|984.0|0|1212.0|0|0.0|0|0.0|100
0|2021-04-05|984.0|0|1215.0|0|0.0|0|0.0|100
0|2021-04-06|989.0|0|1217.0|0|0.0|0|0.0|100
0|2021-04-07|994.0|0|1220.0|0|0.0|0|0.0|100
0|2021-04-08|994.0|0|1224.0|0|0.0|0|0.0|100
0|2021-04-09|1021.0|0|1237.0|0|0.0|0|0.0|100
0|2021-04-10|1028.0|0|1253.0|0|0.0|0|0.0|100
0|2021-04-11|1043.0|0|1264.0|0|0.0|0|0.0|100
0|2021-04-12|1047.0|0|1273.0|0|0.0|0|0.0|100
0|2021-04-13|1048.0|0|1276.0|0|0.0|0|0.0|100
0|2021-04-14|1048.0|0|1277.0|0|0.0|0|0.0|100
0|2021-04-15|1052.0|0|1279.0|0|0.0|0|0.0|100
0|2021-04-16|1067.0|0|1280.0|0|0.0|0|0.0|100
0|2021-04-17|1072.0|0|1295.0|0|0.0|0|0.0|100
0|2021-04-18|1072.0|0|1300.0|0|0.0|0|0.0|100
0|2021-04-19|1089.0|0|1312.0|0|0.0|0|0.0|100
0|2021-04-20|1089.0|0|1317.0|0|0.0|0|0.0|100
0|2021-04-21|1093.0|0|1317.0|0|0.0|0|0.0|100
0|2021-04-22|1100.0|0|1321.0|0|0.0|0|0.0|100
0|2021-04-23|1108.0|0|1328.0|0|0.0|0|0.0|100
0|2021-04-24|1114.0|0|1336.0|0|0.0|0|0.0|100
0|2021-04-25|1118.0|0|1342.0|0|0.0|0|0.0|100
0|2021-04-26|1130.0|0|1346.0|0|0.0|0|0.0|100
0|2021-04-27|1133.0|0|1358.0|0|0.0|0|0.0|100
0|2021-04-28|1135.0|0|1361.0|0|0.0|0|0.0|100
0|2021-04-29|1144.0|0|1363.0|0|0.0|0|0.0|100
0|2021-04-30|1144.0|0|1372.0|0|0.0|0|0.0|100
0|2021-05-01|1155.0|0|1376.0|0|0.0|0|0.0|100
0|2021-05-02|1155.0|0|1383.0|0|0.0|0|0.0|100
0|2021-05-03|1163.0|0|1383.0|0|0.0|0|0.0|100
0|2021-05-04|1164.0|0|1391.0|0|0.0|0|0.0|100
0|2021-05-05|1165.0|0|1392.0|0|0.0|0|0.0|100
0|2021-05-06|1168.0|0|1393.0|0|0.0|0|0.0|100
0|2021-05-07|1168.0|0|1396.0|0|0.0|0|0.0|100
0|2021-05-08|1171.0|0|1398.0|0|0.0|0|0.0|100
0|2021-05-09|1173.0|0|1399.0|0|0.0|0|0.0|100
0|2021-05-10|1173.0|0|1401.0|0|0.0|0|0.0|100
0|2021-05-11|1175.0|0|1403.0|0|0.0|0|0.0|100
0|2021-05-12|1175.0|0|1403.0|0|0.0|0|0.0|100
0|2021-05-13|1175.0|0|1403.0|0|0.0|0|0.0|100
0|2021-05-14|1178.0|0|1406.0|0|0.0|0|0.0|100
0|2021-05-15|1180.0|0|1406.0|0|0.0|0|0.0|100
0|2021-05-16|1180.0|0|1408.0|0|0.0|0|0.0|100
0|2021-05-17|1180.0|0|1408.0|0|0.0|0|0.0|100
0|2021-05-18|1180.0|0|1407.0|0|0.0|0|0.0|100
0|2021-05-19|1179.0|0|1407.0|0|0.0|0|0.0|100
0|2021-05-20|1179.0|0|1407.0|0|0.0|0|0.0|100
0|2021-05-21|1182.0|0|1407.0|0|0.0|0|0.0|100
0|2021-05-22|1182.0|0|1410.0|0|0.0|0|0.0|100
0|2021-05-23|1185.0|0|1410.0|0|0.0|0|0.0|100
0|2021-05-24|1186.0|0|1413.0|0|0.0|0|0.0|100
0|2021-05-25|1186.0|0|1414.0|0|0.0|0|0.0|100
0|2021-05-26|1186.0|0|1414.0|0|0.0|0|0.0|100
0|2021-05-27|1186.0|0|1414.0|0|0.0|0|0.0|100
0|2021-05-28|1187.0|0|1414.0|0|0.0|0|0.0|100
0|2021-05-29|1187.0|0|1415.0|0|0.0|0|0.0|100
0|2021-05-30|1187.0|0|1415.0|0|0.0|0|0.0|100
0|2021-05-31|1188.0|0|1416.0|0|0.0|0|0.0|100
0|2021-06-01|1188.0|0|1416.0|0|0.0|0|0.0|100
0|2021-06-02|1188.0|0|1416.0|0|0.0|0|0.0|100
0|2021-06-03|1189.0|0|1416.0|0|0.0|0|0.0|100
0|2021-06-04|1189.0|0|1417.0|0|0.0|0|0.0|100
0|2021-06-05|1189.0|0|1417.0|0|0.0|0|0.0|100
0|2021-06-06|1188.0|0|1417.0|0|0.0|0|0.0|100
0|2021-06-07|1188.0|0|1416.0|0|0.0|0|0.0|100
0|2021-06-08|1188.0|0|1416.0|0|0.0|0|0.0|100
0|2021-06-09|1188.0|0|1416.0|0|0.0|0|0.0|100
0|2021-06-10|1189.0|0|1417.0|0|0.0|0|0.0|100
0|2021-06-11|1190.0|0|1417.0|0|0.0|0|0.0|100
0|2021-06-12|1190.0|0|1418.0|0|0.0|0|0.0|100
0|2021-06-13|1190.0|0|1418.0|0|0.0|0|0.0|100
0|2021-06-14|1190.0|0|1418.0|0|0.0|0|0.0|100
0|2021-06-15|1190.0|0|1418.0|0|0.0|0|0.0|100
0|2021-06-16|1190.0|0|1418.0|0|0.0|0|0.0|100
0|2021-06-17|1190.0|0|1418.0|0|0.0|0|0.0|100
0|2021-06-18|1190.0|0|1418.0|0|0.0|0|0.0|100
0|2021-06-19|1190.0|0|1418.0|0|0.0|0|0.0|100
0|2021-06-20|1191.0|0|1418.0|0|0.0|0|0.0|100
0|2021-06-21|1191.0|0|1419.0|0|0.0|0|0.0|100
0|2021-06-22|1191.0|0|1419.0|0|0.0|0|0.0|100
0|2021-06-23|1192.0|0|1419.0|0|0.0|0|0.0|100
0|2021-06-24|1192.0|0|1420.0|0|0.0|0|0.0|100
0|2021-06-25|1192.0|0|1420.0|0|0.0|0|0.0|100
0|2021-06-26|1192.0|0|1420.0|0|0.0|0|0.0|100
0|2021-06-27|1192.0|0|1420.0|0|0.0|0|0.0|100
0|2021-06-28|1192.0|0|1420.0|0|0.0|0|0.0|100
0|2021-06-29|1192.0|0|1420.0|0|0.0|0|0.0|100
0|2021-06-30|1192.0|0|1420.0|0|0.0|0|0.0|100
0|2021-07-01|1195.0|0|1420.0|0|0.0|0|0.0|100
0|2021-07-02|1195.0|0|1423.0|0|0.0|0|0.0|100
0|2021-07-03|1195.0|0|1423.0|0|0.0|0|0.0|100
0|2021-07-04|1196.0|0|1423.0|0|0.0|0|0.0|100
0|2021-07-05|1196.0|0|1424.0|0|0.0|0|0.0|100
0|2021-07-06|1196.0|0|1424.0|0|0.0|0|0.0|100
0|2021-07-07|1196.0|0|1424.0|0|0.0|0|0.0|100
0|2021-07-08|1197.0|0|1424.0|0|0.0|0|0.0|100
0|2021-07-09|1199.0|0|1425.0|0|0.0|0|0.0|100
0|2021-07-10|1199.0|0|1427.0|0|0.0|0|0.0|100
0|2021-07-11|1201.0|0|1427.0|0|0.0|0|0.0|100
0|2021-07-12|1204.0|0|1429.0|0|0.0|0|0.0|100
0|2021-07-13|1204.0|0|1432.0|0|0.0|0|0.0|100
0|2021-07-14|1205.0|0|1432.0|0|0.0|0|0.0|100
0|2021-07-15|1205.0|0|1433.0|0|0.0|0|0.0|100
0|2021-07-16|1205.0|0|1433.0|0|0.0|0|0.0|100
0|2021-07-17|1205.0|0|1433.0|0|0.0|0|0.0|100
0|2021-07-18|1208.0|0|1433.0|0|0.0|0|0.0|100
0|2021-07-19|1208.0|0|1436.0|0|0.0|0|0.0|100
0|2021-07-20|1208.0|0|1436.0|0|0.0|0|0.0|100
0|2021-07-21|1210.0|0|1436.0|0|0.0|0|0.0|100
0|2021-07-22|1197.0|0|1438.0|0|0.0|0|0.0|100
0|2021-07-23|1197.0|0|1440.0|0|0.0|0|0.0|100
0|2021-07-24|1197.0|0|1443.0|0|0.0|0|0.0|100
0|2021-07-25|1219.0|0|1447.0|0|0.0|0|0.0|100
0|2021-07-26|1222.0|0|1449.0|0|0.0|0|0.0|100
0|2021-07-27|1222.0|0|1450.0|0|0.0|0|0.0|100
0|2021-07-28|1229.0|0|1450.0|0|0.0|0|0.0|100
0|2021-07-29|1231.0|0|1458.0|0|0.0|0|0.0|100
0|2021-07-30|1238.0|0|1466.0|0|0.0|0|0.0|100
0|2021-07-31|1245.0|0|1470.0|0|0.0|0|0.0|100
0|2021-08-01|1247.0|0|1474.0|0|0.0|0|0.0|100
0|2021-08-02|1249.0|0|1476.0|0|0.0|0|0.0|100
0|2021-08-03|1252.0|0|1477.0|0|0.0|0|0.0|100
0|2021-08-04|1260.0|0|1480.0|0|0.0|0|0.0|100
0|2021-08-05|1263.0|0|1491.0|0|0.0|0|0.0|100
0|2021-08-06|1283.0|0|1503.0|0|0.0|0|0.0|100
0|2021-08-07|1292.0|0|1512.0|0|0.0|0|0.0|100
0|2021-08-08|1306.0|0|1522.0|0|0.0|0|0.0|100
0|2021-08-09|1308.0|0|1535.0|0|0.0|0|0.0|100
0|2021-08-10|1309.0|0|1536.0|0|0.0|0|0.0|100
0|2021-08-11|1323.0|0|1543.0|0|0.0|0|0.0|100
0|2021-08-12|1330.0|0|1554.0|0|0.0|0|0.0|100
0|2021-08-13|1337.0|0|1562.0|0|0.0|0|0.0|100
0|2021-08-14|1350.0|0|1567.0|0|0.0|0|0.0|100
0|2021-08-15|1358.0|0|1582.0|0|0.0|0|0.0|100
0|2021-08-16|1365.0|0|1587.0|0|0.0|0|0.0|100
0|2021-08-17|1365.0|0|1593.0|0|0.0|0|0.0|100
0|2021-08-18|1369.0|0|1595.0|0|0.0|0|0.0|100
0|2021-08-19|1381.0|0|1599.0|0|0.0|0|0.0|100
0|2021-08-20|1395.0|0|1611.0|0|0.0|0|0.0|100
0|2021-08-21|1400.0|0|1627.0|0|0.0|0|0.0|100
0|2021-08-22|1406.0|0|1630.0|0|0.0|0|0.0|100
0|2021-08-23|1411.0|0|1635.0|0|0.0|0|0.0|100
0|2021-08-24|1413.0|0|1639.0|0|0.0|0|0.0|100
0|2021-08-25|1416.0|0|1643.0|0|0.0|0|0.0|100
0|2021-08-26|1424.0|0|1646.0|0|0.0|0|0.0|100
0|2021-08-27|1439.0|0|1664.0|0|0.0|0|0.0|100
0|2021-08-28|1444.0|0|1669.0|0|0.0|0|0.0|100
0|2021-08-29|1444.0|0|1672.0|0|0.0|0|0.0|100
0|2021-08-30|1448.0|0|1673.0|0|0.0|0|0.0|100
0|2021-08-31|1458.0|0|1676.0|0|0.0|0|0.0|100
0|2021-09-01|1459.0|0|1687.0|0|0.0|0|0.0|100
0|2021-09-02|1459.0|0|1687.0|0|0.0|0|0.0|100
0|2021-09-03|1466.0|0|1692.0|0|0.0|0|0.0|100
0|2021-09-04|1470.0|0|1694.0|0|0.0|0|0.0|100
0|2021-09-05|1472.0|0|1700.0|0|0.0|0|0.0|100
0|2021-09-06|1473.0|0|1701.0|0|0.0|0|0.0|100
0|2021-09-07|1475.0|0|1701.0|0|0.0|0|0.0|100
0|2021-09-08|1475.0|0|1703.0|0|0.0|0|0.0|100
0|2021-09-09|1481.0|0|1704.0|0|0.0|0|0.0|100
0|2021-09-10|1484.0|0|1711.0|0|0.0|0|0.0|100
0|2021-09-11|1489.0|0|1715.0|0|0.0|0|0.0|100
0|2021-09-12|1493.0|0|1719.0|0|0.0|0|0.0|100
0|2021-09-13|1494.0|0|1721.0|0|0.0|0|0.0|100
0|2021-09-14|1494.0|0|1722.0|0|0.0|0|0.0|100
0|2021-09-15|1502.0|0|1723.0|0|0.0|0|0.0|100
0|2021-09-16|1504.0|0|1730.0|0|0.0|0|0.0|100
0|2021-09-17|1504.0|0|1732.0|0|0.0|0|0.0|100
0|2021-09-18|1505.0|0|1733.0|0|0.0|0|0.0|100
0|2021-09-19|1505.0|0|1733.0|0|0.0|0|0.0|100
0|2021-09-20|1505.0|0|1733.0|0|0.0|0|0.0|100
0|2021-09-21|1507.0|0|1733.0|0|0.0|0|0.0|100
0|2021-09-22|1508.0|0|1735.0|0|0.0|0|0.0|100
0|2021-09-23|1509.0|0|1736.0|0|0.0|0|0.0|100
0|2021-09-24|1512.0|0|1739.0|0|0.0|0|0.0|100
0|2021-09-25|1513.0|0|1740.0|0|0.0|0|0.0|100
0|2021-09-26|1516.0|0|1743.0|0|0.0|0|0.0|100
0|2021-09-27|1516.0|0|1744.0|0|0.0|0|0.0|100
0|2021-09-28|1516.0|0|1744.0|0|0.0|0|0.0|100
0|2021-09-29|1518.0|0|1745.0|0|0.0|0|0.0|100
0|2021-09-30|1520.0|0|1747.0|0|0.0|0|0.0|100
0|2021-10-01|1520.0|0|1748.0|0|0.0|0|0.0|100
0|2021-10-02|1521.0|0|1749.0|0|0.0|0|0.0|100
0|2021-10-03|1522.0|0|1750.0|0|0.0|0|0.0|100
0|2021-10-04|1522.0|0|1750.0|0|0.0|0|0.0|100
0|2021-10-05|1522.0|0|1750.0|0|0.0|0|0.0|100
0|2021-10-06|1524.0|0|1752.0|0|0.0|0|0.0|100
0|2021-10-07|1528.0|0|1755.0|0|0.0|0|0.0|100
0|2021-10-08|1533.0|0|1759.0|0|0.0|0|0.0|100
0|2021-10-09|1534.0|0|1762.0|0|0.0|0|0.0|100
0|2021-10-10|1535.0|0|1762.0|0|0.0|0|0.0|100
0|2021-10-11|1536.0|0|1764.0|0|0.0|0|0.0|100
0|2021-10-12|1539.0|0|1764.0|0|0.0|0|0.0|100
0|2021-10-13|1541.0|0|1768.0|0|0.0|0|0.0|100
0|2021-10-14|1543.0|0|1771.0|0|0.0|0|0.0|100
0|2021-10-15|1545.0|0|1773.0|0|0.0|0|0.0|100
0|2021-10-16|1547.0|0|1773.0|0|0.0|0|0.0|100
0|2021-10-17|1547.0|0|1775.0|0|0.0|0|0.0|100
0|2021-10-18|1549.0|0|1777.0|0|0.0|0|0.0|100
0|2021-10-19|1549.0|0|1777.0|0|0.0|0|0.0|100
0|2021-10-20|1549.0|0|1777.0|0|0.0|0|0.0|100
0|2021-10-21|1550.0|0|1777.0|0|0.0|0|0.0|100
0|2021-10-22|1551.0|0|1778.0|0|0.0|0|0.0|100
0|2021-10-23|1552.0|0|1779.0|0|0.0|0|0.0|100
0|2021-10-24|1554.0|0|1782.0|0|0.0|0|0.0|100
0|2021-10-25|1554.0|0|1782.0|0|0.0|0|0.0|100
0|2021-10-26|1558.0|0|1782.0|0|0.0|0|0.0|100
0|2021-10-27|1559.0|0|1787.0|0|0.0|0|0.0|100
0|2021-10-28|1563.0|0|1787.0|0|0.0|0|0.0|100
0|2021-10-29|1564.0|0|1791.0|0|0.0|0|0.0|100
0|2021-10-30|1566.0|0|1792.0|0|0.0|0|0.0|100
0|2021-10-31|1566.0|0|1794.0|0|0.0|0|0.0|100
0|2021-11-01|1566.0|0|1794.0|0|0.0|0|0.0|100
0|2021-11-02|1568.0|0|1794.0|0|0.0|0|0.0|100
0|2021-11-03|1568.0|0|1796.0|0|0.0|0|0.0|100
0|2021-11-04|1567.0|0|1796.0|0|0.0|0|0.0|100
0|2021-11-05|1567.0|0|1795.0|0|0.0|0|0.0|100
0|2021-11-06|1570.0|0|1795.0|0|0.0|0|0.0|100
0|2021-11-07|1570.0|0|1798.0|0|0.0|0|0.0|100
0|2021-11-08|1570.0|0|1798.0|0|0.0|0|0.0|100
0|2021-11-09|1570.0|0|1798.0|0|0.0|0|0.0|100
0|2021-11-10|1571.0|0|1798.0|0|0.0|0|0.0|100
0|2021-11-11|1572.0|0|1800.0|0|0.0|0|0.0|100
0|2021-11-12|1573.0|0|1800.0|0|0.0|0|0.0|100
0|2021-11-13|1573.0|0|1801.0|0|0.0|0|0.0|100
0|2021-11-14|1573.0|0|1801.0|0|0.0|0|0.0|100
0|2021-11-15|1573.0|0|1801.0|0|0.0|0|0.0|100
0|2021-11-16|1573.0|0|1801.0|0|0.0|0|0.0|100
0|2021-11-17|1574.0|0|1802.0|0|0.0|0|0.0|100
0|2021-11-18|1574.0|0|1802.0|0|0.0|0|0.0|100
0|2021-11-19|1574.0|0|1802.0|0|0.0|0|0.0|100
0|2021-11-20|1575.0|0|1803.0|0|0.0|0|0.0|100
0|2021-11-21|1576.0|0|1804.0|0|0.0|0|0.0|100
0|2021-11-22|1576.0|0|1804.0|0|0.0|0|0.0|100
0|2021-11-23|1576.0|0|1804.0|0|0.0|0|0.0|100
0|2021-11-24|1576.0|0|1804.0|0|0.0|0|0.0|100
0|2021-11-25|1576.0|0|1804.0|0|0.0|0|0.0|100
0|2021-11-26|1576.0|0|1804.0|0|0.0|0|0.0|100
0|2021-11-27|1576.0|0|1805.0|0|0.0|0|0.0|100
0|2021-11-28|1578.0|0|1806.0|0|0.0|0|0.0|100
0|2021-11-29|1578.0|0|1806.0|0|0.0|0|0.0|100
0|2021-11-30|1578.0|0|1806.0|0|0.0|0|0.0|100
0|2021-12-01|1579.0|0|1807.0|0|0.0|0|0.0|100
0|2021-12-02|1580.0|0|1808.0|0|0.0|0|0.0|100
0|2021-12-03|1581.0|0|1809.0|0|0.0|0|0.0|100
0|2021-12-04|1582.0|0|1810.0|0|0.0|0|0.0|100
0|2021-12-05|1585.0|0|1813.0|0|0.0|0|0.0|100
0|2021-12-06|1585.0|0|1813.0|0|0.0|0|0.0|100
0|2021-12-07|1585.0|0|1813.0|0|0.0|0|0.0|100
0|2021-12-08|1587.0|0|1815.0|0|0.0|0|0.0|100
0|2021-12-09|1587.0|0|1815.0|0|0.0|0|0.0|100
0|2021-12-10|1589.0|0|1817.0|0|0.0|0|0.0|100
0|2021-12-11|1589.0|0|1817.0|0|0.0|0|0.0|100
0|2021-12-12|1590.0|0|1818.0|0|0.0|0|0.0|100
0|2021-12-13|1590.0|0|1818.0|0|0.0|0|0.0|100
0|2021-12-14|1590.0|0|1819.0|0|0.0|0|0.0|100
0|2021-12-15|1593.0|0|1821.0|0|0.0|0|0.0|100
0|2021-12-16|1596.0|0|1824.0|0|0.0|0|0.0|100
0|2021-12-17|1602.0|0|1830.0|0|0.0|0|0.0|100
0|2021-12-18|1609.0|0|1837.0|0|0.0|0|0.0|100
0|2021-12-19|1630.0|0|1858.0|0|0.0|0|0.0|100
0|2021-12-20|1640.0|0|1868.0|0|0.0|0|0.0|100
0|2021-12-21|1644.0|0|1872.0|0|0.0|0|0.0|100
0|2021-12-22|1662.0|0|1890.0|0|0.0|0|0.0|100
0|2021-12-23|1697.0|0|1925.0|0|0.0|0|0.0|100
0|2021-12-24|1697.0|0|1925.0|0|0.0|0|0.0|100
0|2021-12-25|1794.0|0|2022.0|0|0.0|0|0.0|100
0|2021-12-26|1812.0|0|2040.0|0|0.0|0|0.0|100
0|2021-12-27|1814.0|0|2042.0|0|0.0|0|0.0|100
0|2021-12-28|1819.0|0|2047.0|0|0.0|0|0.0|100
0|2021-12-29|1928.0|0|2156.0|0|0.0|0|0.0|100
0|2021-12-30|2038.0|0|2266.0|0|0.0|0|0.0|100
0|2021-12-31|2171.0|0|2399.0|0|0.0|0|0.0|100
0|2022-01-01|2171.0|0|2399.0|0|0.0|0|0.0|100
0|2022-01-02|2413.0|0|2641.0|0|0.0|0|0.0|100
0|2022-01-03|2478.0|0|2706.0|0|0.0|0|0.0|100
0|2022-01-04|2483.0|0|2711.0|0|0.0|0|0.0|100
0|2022-01-05|2581.0|0|2809.0|0|0.0|0|0.0|100
0|2022-01-06|2745.0|0|2973.0|0|0.0|0|0.0|100
0|2022-01-07|2844.0|0|3072.0|0|0.0|0|0.0|100
0|2022-01-08|2883.0|0|3111.0|0|0.0|0|0.0|100
0|2022-01-09|3058.0|0|3286.0|0|0.0|0|0.0|100
0|2022-01-10|3100.0|0|3328.0|0|0.0|0|0.0|100
0|2022-01-11|3102.0|0|3330.0|0|0.0|0|0.0|100
0|2022-01-12|3241.0|0|3469.0|0|0.0|0|0.0|100
0|2022-01-13|3241.0|0|3554.0|0|0.0|0|0.0|100
0|2022-01-14|3523.0|0|3751.0|0|0.0|0|0.0|100
0|2022-01-15|3600.0|0|3828.0|0|0.0|0|0.0|100
0|2022-01-16|3633.0|0|3861.0|0|0.0|0|0.0|100
0|2022-01-17|3685.0|0|0.0|100|0.0|0|0.0|100
