|dates|Ciales_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Ciales_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Ciales_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Ciales_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Ciales_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Ciales_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Ciales_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Ciales_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-10|564.0|0|725.0|0|0.0|0|0.0|100
0|2021-02-11|566.0|0|726.0|0|0.0|0|0.0|100
0|2021-02-12|566.0|0|726.0|0|0.0|0|0.0|100
0|2021-02-13|569.0|0|729.0|0|0.0|0|0.0|100
0|2021-02-14|569.0|0|730.0|0|0.0|0|0.0|100
0|2021-02-15|570.0|0|730.0|0|0.0|0|0.0|100
0|2021-02-16|570.0|0|730.0|0|0.0|0|0.0|100
0|2021-02-17|570.0|0|730.0|0|0.0|0|0.0|100
0|2021-02-18|570.0|0|730.0|0|0.0|0|0.0|100
0|2021-02-19|571.0|0|731.0|0|0.0|0|0.0|100
0|2021-02-20|571.0|0|732.0|0|0.0|0|0.0|100
0|2021-02-21|573.0|0|733.0|0|0.0|0|0.0|100
0|2021-02-22|573.0|0|733.0|0|0.0|0|0.0|100
0|2021-02-23|574.0|0|734.0|0|0.0|0|0.0|100
0|2021-02-24|576.0|0|736.0|0|0.0|0|0.0|100
0|2021-02-25|580.0|0|740.0|0|0.0|0|0.0|100
0|2021-02-26|580.0|0|740.0|0|0.0|0|0.0|100
0|2021-02-27|580.0|0|740.0|0|0.0|0|0.0|100
0|2021-02-28|580.0|0|740.0|0|0.0|0|0.0|100
0|2021-03-01|581.0|0|741.0|0|0.0|0|0.0|100
0|2021-03-02|581.0|0|741.0|0|0.0|0|0.0|100
0|2021-03-03|583.0|0|743.0|0|0.0|0|0.0|100
0|2021-03-04|583.0|0|743.0|0|0.0|0|0.0|100
0|2021-03-05|583.0|0|743.0|0|0.0|0|0.0|100
0|2021-03-06|583.0|0|744.0|0|0.0|0|0.0|100
0|2021-03-07|583.0|0|746.0|0|0.0|0|0.0|100
0|2021-03-08|584.0|0|747.0|0|0.0|0|0.0|100
0|2021-03-09|584.0|0|747.0|0|0.0|0|0.0|100
0|2021-03-10|591.0|0|749.0|0|0.0|0|0.0|100
0|2021-03-11|591.0|0|751.0|0|0.0|0|0.0|100
0|2021-03-12|591.0|0|751.0|0|0.0|0|0.0|100
0|2021-03-13|594.0|0|753.0|0|0.0|0|0.0|100
0|2021-03-14|596.0|0|755.0|0|0.0|0|0.0|100
0|2021-03-15|596.0|0|757.0|0|0.0|0|0.0|100
0|2021-03-16|596.0|0|760.0|0|0.0|0|0.0|100
0|2021-03-17|601.0|0|761.0|0|0.0|0|0.0|100
0|2021-03-18|601.0|0|763.0|0|0.0|0|0.0|100
0|2021-03-19|601.0|0|765.0|0|0.0|0|0.0|100
0|2021-03-20|601.0|0|766.0|0|0.0|0|0.0|100
0|2021-03-21|601.0|0|767.0|0|0.0|0|0.0|100
0|2021-03-22|601.0|0|770.0|0|0.0|0|0.0|100
0|2021-03-23|601.0|0|772.0|0|0.0|0|0.0|100
0|2021-03-24|601.0|0|772.0|0|0.0|0|0.0|100
0|2021-03-25|601.0|0|773.0|0|0.0|0|0.0|100
0|2021-03-26|614.0|0|774.0|0|0.0|0|0.0|100
0|2021-03-27|614.0|0|774.0|0|0.0|0|0.0|100
0|2021-03-28|614.0|0|775.0|0|0.0|0|0.0|100
0|2021-03-29|614.0|0|777.0|0|0.0|0|0.0|100
0|2021-03-30|619.0|0|778.0|0|0.0|0|0.0|100
0|2021-03-31|624.0|0|782.0|0|0.0|0|0.0|100
0|2021-04-01|627.0|0|786.0|0|0.0|0|0.0|100
0|2021-04-02|627.0|0|791.0|0|0.0|0|0.0|100
0|2021-04-03|638.0|0|796.0|0|0.0|0|0.0|100
0|2021-04-04|640.0|0|799.0|0|0.0|0|0.0|100
0|2021-04-05|640.0|0|800.0|0|0.0|0|0.0|100
0|2021-04-06|641.0|0|801.0|0|0.0|0|0.0|100
0|2021-04-07|642.0|0|802.0|0|0.0|0|0.0|100
0|2021-04-08|642.0|0|807.0|0|0.0|0|0.0|100
0|2021-04-09|662.0|0|817.0|0|0.0|0|0.0|100
0|2021-04-10|664.0|0|823.0|0|0.0|0|0.0|100
0|2021-04-11|672.0|0|828.0|0|0.0|0|0.0|100
0|2021-04-12|677.0|0|835.0|0|0.0|0|0.0|100
0|2021-04-13|677.0|0|837.0|0|0.0|0|0.0|100
0|2021-04-14|677.0|0|837.0|0|0.0|0|0.0|100
0|2021-04-15|682.0|0|840.0|0|0.0|0|0.0|100
0|2021-04-16|696.0|0|842.0|0|0.0|0|0.0|100
0|2021-04-17|701.0|0|856.0|0|0.0|0|0.0|100
0|2021-04-18|701.0|0|861.0|0|0.0|0|0.0|100
0|2021-04-19|711.0|0|863.0|0|0.0|0|0.0|100
0|2021-04-20|711.0|0|871.0|0|0.0|0|0.0|100
0|2021-04-21|712.0|0|872.0|0|0.0|0|0.0|100
0|2021-04-22|716.0|0|872.0|0|0.0|0|0.0|100
0|2021-04-23|722.0|0|876.0|0|0.0|0|0.0|100
0|2021-04-24|724.0|0|882.0|0|0.0|0|0.0|100
0|2021-04-25|726.0|0|884.0|0|0.0|0|0.0|100
0|2021-04-26|728.0|0|886.0|0|0.0|0|0.0|100
0|2021-04-27|729.0|0|888.0|0|0.0|0|0.0|100
0|2021-04-28|729.0|0|889.0|0|0.0|0|0.0|100
0|2021-04-29|729.0|0|889.0|0|0.0|0|0.0|100
0|2021-04-30|729.0|0|889.0|0|0.0|0|0.0|100
0|2021-05-01|735.0|0|893.0|0|0.0|0|0.0|100
0|2021-05-02|736.0|0|895.0|0|0.0|0|0.0|100
0|2021-05-03|736.0|0|896.0|0|0.0|0|0.0|100
0|2021-05-04|736.0|0|896.0|0|0.0|0|0.0|100
0|2021-05-05|737.0|0|897.0|0|0.0|0|0.0|100
0|2021-05-06|737.0|0|897.0|0|0.0|0|0.0|100
0|2021-05-07|737.0|0|897.0|0|0.0|0|0.0|100
0|2021-05-08|742.0|0|901.0|0|0.0|0|0.0|100
0|2021-05-09|746.0|0|902.0|0|0.0|0|0.0|100
0|2021-05-10|746.0|0|906.0|0|0.0|0|0.0|100
0|2021-05-11|747.0|0|907.0|0|0.0|0|0.0|100
0|2021-05-12|749.0|0|908.0|0|0.0|0|0.0|100
0|2021-05-13|749.0|0|909.0|0|0.0|0|0.0|100
0|2021-05-14|755.0|0|912.0|0|0.0|0|0.0|100
0|2021-05-15|757.0|0|915.0|0|0.0|0|0.0|100
0|2021-05-16|757.0|0|917.0|0|0.0|0|0.0|100
0|2021-05-17|757.0|0|917.0|0|0.0|0|0.0|100
0|2021-05-18|757.0|0|918.0|0|0.0|0|0.0|100
0|2021-05-19|758.0|0|918.0|0|0.0|0|0.0|100
0|2021-05-20|758.0|0|918.0|0|0.0|0|0.0|100
0|2021-05-21|761.0|0|919.0|0|0.0|0|0.0|100
0|2021-05-22|762.0|0|921.0|0|0.0|0|0.0|100
0|2021-05-23|764.0|0|922.0|0|0.0|0|0.0|100
0|2021-05-24|764.0|0|924.0|0|0.0|0|0.0|100
0|2021-05-25|764.0|0|924.0|0|0.0|0|0.0|100
0|2021-05-26|766.0|0|924.0|0|0.0|0|0.0|100
0|2021-05-27|766.0|0|926.0|0|0.0|0|0.0|100
0|2021-05-28|767.0|0|926.0|0|0.0|0|0.0|100
0|2021-05-29|767.0|0|927.0|0|0.0|0|0.0|100
0|2021-05-30|767.0|0|927.0|0|0.0|0|0.0|100
0|2021-05-31|768.0|0|927.0|0|0.0|0|0.0|100
0|2021-06-01|768.0|0|928.0|0|0.0|0|0.0|100
0|2021-06-02|768.0|0|928.0|0|0.0|0|0.0|100
0|2021-06-03|768.0|0|928.0|0|0.0|0|0.0|100
0|2021-06-04|768.0|0|928.0|0|0.0|0|0.0|100
0|2021-06-05|768.0|0|928.0|0|0.0|0|0.0|100
0|2021-06-06|769.0|0|928.0|0|0.0|0|0.0|100
0|2021-06-07|769.0|0|929.0|0|0.0|0|0.0|100
0|2021-06-08|769.0|0|929.0|0|0.0|0|0.0|100
0|2021-06-09|769.0|0|929.0|0|0.0|0|0.0|100
0|2021-06-10|769.0|0|929.0|0|0.0|0|0.0|100
0|2021-06-11|769.0|0|929.0|0|0.0|0|0.0|100
0|2021-06-12|770.0|0|929.0|0|0.0|0|0.0|100
0|2021-06-13|770.0|0|930.0|0|0.0|0|0.0|100
0|2021-06-14|771.0|0|930.0|0|0.0|0|0.0|100
0|2021-06-15|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-06-16|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-06-17|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-06-18|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-06-19|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-06-20|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-06-21|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-06-22|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-06-23|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-06-24|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-06-25|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-06-26|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-06-27|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-06-28|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-06-29|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-06-30|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-07-01|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-07-02|771.0|0|931.0|0|0.0|0|0.0|100
0|2021-07-03|772.0|0|931.0|0|0.0|0|0.0|100
0|2021-07-04|772.0|0|932.0|0|0.0|0|0.0|100
0|2021-07-05|772.0|0|932.0|0|0.0|0|0.0|100
0|2021-07-06|772.0|0|932.0|0|0.0|0|0.0|100
0|2021-07-07|772.0|0|932.0|0|0.0|0|0.0|100
0|2021-07-08|772.0|0|932.0|0|0.0|0|0.0|100
0|2021-07-09|772.0|0|932.0|0|0.0|0|0.0|100
0|2021-07-10|772.0|0|932.0|0|0.0|0|0.0|100
0|2021-07-11|772.0|0|932.0|0|0.0|0|0.0|100
0|2021-07-12|772.0|0|932.0|0|0.0|0|0.0|100
0|2021-07-13|772.0|0|932.0|0|0.0|0|0.0|100
0|2021-07-14|772.0|0|932.0|0|0.0|0|0.0|100
0|2021-07-15|773.0|0|932.0|0|0.0|0|0.0|100
0|2021-07-16|773.0|0|933.0|0|0.0|0|0.0|100
0|2021-07-17|773.0|0|933.0|0|0.0|0|0.0|100
0|2021-07-18|773.0|0|933.0|0|0.0|0|0.0|100
0|2021-07-19|773.0|0|933.0|0|0.0|0|0.0|100
0|2021-07-20|774.0|0|933.0|0|0.0|0|0.0|100
0|2021-07-21|774.0|0|934.0|0|0.0|0|0.0|100
0|2021-07-22|772.0|0|934.0|0|0.0|0|0.0|100
0|2021-07-23|772.0|0|937.0|0|0.0|0|0.0|100
0|2021-07-24|772.0|0|940.0|0|0.0|0|0.0|100
0|2021-07-25|782.0|0|942.0|0|0.0|0|0.0|100
0|2021-07-26|784.0|0|942.0|0|0.0|0|0.0|100
0|2021-07-27|784.0|0|944.0|0|0.0|0|0.0|100
0|2021-07-28|783.0|0|944.0|0|0.0|0|0.0|100
0|2021-07-29|784.0|0|944.0|0|0.0|0|0.0|100
0|2021-07-30|784.0|0|944.0|0|0.0|0|0.0|100
0|2021-07-31|785.0|0|944.0|0|0.0|0|0.0|100
0|2021-08-01|786.0|0|945.0|0|0.0|0|0.0|100
0|2021-08-02|787.0|0|946.0|0|0.0|0|0.0|100
0|2021-08-03|787.0|0|947.0|0|0.0|0|0.0|100
0|2021-08-04|791.0|0|948.0|0|0.0|0|0.0|100
0|2021-08-05|791.0|0|951.0|0|0.0|0|0.0|100
0|2021-08-06|793.0|0|953.0|0|0.0|0|0.0|100
0|2021-08-07|799.0|0|953.0|0|0.0|0|0.0|100
0|2021-08-08|805.0|0|959.0|0|0.0|0|0.0|100
0|2021-08-09|806.0|0|965.0|0|0.0|0|0.0|100
0|2021-08-10|808.0|0|966.0|0|0.0|0|0.0|100
0|2021-08-11|809.0|0|969.0|0|0.0|0|0.0|100
0|2021-08-12|813.0|0|969.0|0|0.0|0|0.0|100
0|2021-08-13|813.0|0|973.0|0|0.0|0|0.0|100
0|2021-08-14|815.0|0|973.0|0|0.0|0|0.0|100
0|2021-08-15|817.0|0|975.0|0|0.0|0|0.0|100
0|2021-08-16|819.0|0|977.0|0|0.0|0|0.0|100
0|2021-08-17|819.0|0|979.0|0|0.0|0|0.0|100
0|2021-08-18|819.0|0|979.0|0|0.0|0|0.0|100
0|2021-08-19|822.0|0|979.0|0|0.0|0|0.0|100
0|2021-08-20|830.0|0|982.0|0|0.0|0|0.0|100
0|2021-08-21|836.0|0|991.0|0|0.0|0|0.0|100
0|2021-08-22|841.0|0|996.0|0|0.0|0|0.0|100
0|2021-08-23|848.0|0|1001.0|0|0.0|0|0.0|100
0|2021-08-24|848.0|0|1008.0|0|0.0|0|0.0|100
0|2021-08-25|848.0|0|1008.0|0|0.0|0|0.0|100
0|2021-08-26|851.0|0|1008.0|0|0.0|0|0.0|100
0|2021-08-27|858.0|0|1011.0|0|0.0|0|0.0|100
0|2021-08-28|859.0|0|1018.0|0|0.0|0|0.0|100
0|2021-08-29|859.0|0|1019.0|0|0.0|0|0.0|100
0|2021-08-30|863.0|0|1019.0|0|0.0|0|0.0|100
0|2021-08-31|869.0|0|1023.0|0|0.0|0|0.0|100
0|2021-09-01|870.0|0|1030.0|0|0.0|0|0.0|100
0|2021-09-02|870.0|0|1030.0|0|0.0|0|0.0|100
0|2021-09-03|873.0|0|1031.0|0|0.0|0|0.0|100
0|2021-09-04|874.0|0|1033.0|0|0.0|0|0.0|100
0|2021-09-05|874.0|0|1034.0|0|0.0|0|0.0|100
0|2021-09-06|875.0|0|1034.0|0|0.0|0|0.0|100
0|2021-09-07|875.0|0|1035.0|0|0.0|0|0.0|100
0|2021-09-08|875.0|0|1035.0|0|0.0|0|0.0|100
0|2021-09-09|875.0|0|1035.0|0|0.0|0|0.0|100
0|2021-09-10|875.0|0|1035.0|0|0.0|0|0.0|100
0|2021-09-11|881.0|0|1035.0|0|0.0|0|0.0|100
0|2021-09-12|881.0|0|1041.0|0|0.0|0|0.0|100
0|2021-09-13|881.0|0|1041.0|0|0.0|0|0.0|100
0|2021-09-14|882.0|0|1041.0|0|0.0|0|0.0|100
0|2021-09-15|884.0|0|1043.0|0|0.0|0|0.0|100
0|2021-09-16|884.0|0|1044.0|0|0.0|0|0.0|100
0|2021-09-17|886.0|0|1044.0|0|0.0|0|0.0|100
0|2021-09-18|886.0|0|1046.0|0|0.0|0|0.0|100
0|2021-09-19|889.0|0|1046.0|0|0.0|0|0.0|100
0|2021-09-20|889.0|0|1049.0|0|0.0|0|0.0|100
0|2021-09-21|889.0|0|1049.0|0|0.0|0|0.0|100
0|2021-09-22|891.0|0|1050.0|0|0.0|0|0.0|100
0|2021-09-23|896.0|0|1051.0|0|0.0|0|0.0|100
0|2021-09-24|898.0|0|1056.0|0|0.0|0|0.0|100
0|2021-09-25|899.0|0|1058.0|0|0.0|0|0.0|100
0|2021-09-26|900.0|0|1060.0|0|0.0|0|0.0|100
0|2021-09-27|900.0|0|1060.0|0|0.0|0|0.0|100
0|2021-09-28|900.0|0|1060.0|0|0.0|0|0.0|100
0|2021-09-29|901.0|0|1060.0|0|0.0|0|0.0|100
0|2021-09-30|903.0|0|1063.0|0|0.0|0|0.0|100
0|2021-10-01|906.0|0|1063.0|0|0.0|0|0.0|100
0|2021-10-02|906.0|0|1066.0|0|0.0|0|0.0|100
0|2021-10-03|906.0|0|1066.0|0|0.0|0|0.0|100
0|2021-10-04|906.0|0|1066.0|0|0.0|0|0.0|100
0|2021-10-05|906.0|0|1066.0|0|0.0|0|0.0|100
0|2021-10-06|906.0|0|1066.0|0|0.0|0|0.0|100
0|2021-10-07|907.0|0|1066.0|0|0.0|0|0.0|100
0|2021-10-08|907.0|0|1067.0|0|0.0|0|0.0|100
0|2021-10-09|907.0|0|1067.0|0|0.0|0|0.0|100
0|2021-10-10|909.0|0|1067.0|0|0.0|0|0.0|100
0|2021-10-11|909.0|0|1069.0|0|0.0|0|0.0|100
0|2021-10-12|909.0|0|1069.0|0|0.0|0|0.0|100
0|2021-10-13|909.0|0|1069.0|0|0.0|0|0.0|100
0|2021-10-14|910.0|0|1069.0|0|0.0|0|0.0|100
0|2021-10-15|910.0|0|1070.0|0|0.0|0|0.0|100
0|2021-10-16|910.0|0|1070.0|0|0.0|0|0.0|100
0|2021-10-17|910.0|0|1070.0|0|0.0|0|0.0|100
0|2021-10-18|910.0|0|1070.0|0|0.0|0|0.0|100
0|2021-10-19|910.0|0|1070.0|0|0.0|0|0.0|100
0|2021-10-20|911.0|0|1070.0|0|0.0|0|0.0|100
0|2021-10-21|913.0|0|1072.0|0|0.0|0|0.0|100
0|2021-10-22|913.0|0|1073.0|0|0.0|0|0.0|100
0|2021-10-23|915.0|0|1073.0|0|0.0|0|0.0|100
0|2021-10-24|915.0|0|1075.0|0|0.0|0|0.0|100
0|2021-10-25|915.0|0|1075.0|0|0.0|0|0.0|100
0|2021-10-26|915.0|0|1075.0|0|0.0|0|0.0|100
0|2021-10-27|915.0|0|1075.0|0|0.0|0|0.0|100
0|2021-10-28|915.0|0|1075.0|0|0.0|0|0.0|100
0|2021-10-29|915.0|0|1075.0|0|0.0|0|0.0|100
0|2021-10-30|917.0|0|1075.0|0|0.0|0|0.0|100
0|2021-10-31|917.0|0|1077.0|0|0.0|0|0.0|100
0|2021-11-01|917.0|0|1077.0|0|0.0|0|0.0|100
0|2021-11-02|919.0|0|1077.0|0|0.0|0|0.0|100
0|2021-11-03|920.0|0|1079.0|0|0.0|0|0.0|100
0|2021-11-04|920.0|0|1080.0|0|0.0|0|0.0|100
0|2021-11-05|921.0|0|1080.0|0|0.0|0|0.0|100
0|2021-11-06|921.0|0|1081.0|0|0.0|0|0.0|100
0|2021-11-07|922.0|0|1081.0|0|0.0|0|0.0|100
0|2021-11-08|922.0|0|1082.0|0|0.0|0|0.0|100
0|2021-11-09|922.0|0|1082.0|0|0.0|0|0.0|100
0|2021-11-10|922.0|0|1082.0|0|0.0|0|0.0|100
0|2021-11-11|923.0|0|1083.0|0|0.0|0|0.0|100
0|2021-11-12|926.0|0|1083.0|0|0.0|0|0.0|100
0|2021-11-13|926.0|0|1086.0|0|0.0|0|0.0|100
0|2021-11-14|926.0|0|1086.0|0|0.0|0|0.0|100
0|2021-11-15|926.0|0|1086.0|0|0.0|0|0.0|100
0|2021-11-16|926.0|0|1086.0|0|0.0|0|0.0|100
0|2021-11-17|926.0|0|1086.0|0|0.0|0|0.0|100
0|2021-11-18|927.0|0|1087.0|0|0.0|0|0.0|100
0|2021-11-19|927.0|0|1087.0|0|0.0|0|0.0|100
0|2021-11-20|927.0|0|1087.0|0|0.0|0|0.0|100
0|2021-11-21|927.0|0|1087.0|0|0.0|0|0.0|100
0|2021-11-22|928.0|0|1088.0|0|0.0|0|0.0|100
0|2021-11-23|928.0|0|1088.0|0|0.0|0|0.0|100
0|2021-11-24|928.0|0|1088.0|0|0.0|0|0.0|100
0|2021-11-25|928.0|0|1088.0|0|0.0|0|0.0|100
0|2021-11-26|929.0|0|1089.0|0|0.0|0|0.0|100
0|2021-11-27|929.0|0|1089.0|0|0.0|0|0.0|100
0|2021-11-28|930.0|0|1090.0|0|0.0|0|0.0|100
0|2021-11-29|930.0|0|1090.0|0|0.0|0|0.0|100
0|2021-11-30|931.0|0|1091.0|0|0.0|0|0.0|100
0|2021-12-01|931.0|0|1091.0|0|0.0|0|0.0|100
0|2021-12-02|931.0|0|1091.0|0|0.0|0|0.0|100
0|2021-12-03|939.0|0|1099.0|0|0.0|0|0.0|100
0|2021-12-04|939.0|0|1099.0|0|0.0|0|0.0|100
0|2021-12-05|940.0|0|1100.0|0|0.0|0|0.0|100
0|2021-12-06|940.0|0|1100.0|0|0.0|0|0.0|100
0|2021-12-07|940.0|0|1100.0|0|0.0|0|0.0|100
0|2021-12-08|942.0|0|1102.0|0|0.0|0|0.0|100
0|2021-12-09|943.0|0|1103.0|0|0.0|0|0.0|100
0|2021-12-10|948.0|0|1108.0|0|0.0|0|0.0|100
0|2021-12-11|948.0|0|1108.0|0|0.0|0|0.0|100
0|2021-12-12|951.0|0|1111.0|0|0.0|0|0.0|100
0|2021-12-13|951.0|0|1111.0|0|0.0|0|0.0|100
0|2021-12-14|951.0|0|1113.0|0|0.0|0|0.0|100
0|2021-12-15|953.0|0|1113.0|0|0.0|0|0.0|100
0|2021-12-16|957.0|0|1117.0|0|0.0|0|0.0|100
0|2021-12-17|960.0|0|1120.0|0|0.0|0|0.0|100
0|2021-12-18|969.0|0|1129.0|0|0.0|0|0.0|100
0|2021-12-19|971.0|0|1131.0|0|0.0|0|0.0|100
0|2021-12-20|982.0|0|1142.0|0|0.0|0|0.0|100
0|2021-12-21|985.0|0|1145.0|0|0.0|0|0.0|100
0|2021-12-22|996.0|0|1156.0|0|0.0|0|0.0|100
0|2021-12-23|1015.0|0|1175.0|0|0.0|0|0.0|100
0|2021-12-24|1015.0|0|1175.0|0|0.0|0|0.0|100
0|2021-12-25|1068.0|0|1228.0|0|0.0|0|0.0|100
0|2021-12-26|1075.0|0|1235.0|0|0.0|0|0.0|100
0|2021-12-27|1076.0|0|1236.0|0|0.0|0|0.0|100
0|2021-12-28|1080.0|0|1240.0|0|0.0|0|0.0|100
0|2021-12-29|1109.0|0|1269.0|0|0.0|0|0.0|100
0|2021-12-30|1186.0|0|1346.0|0|0.0|0|0.0|100
0|2021-12-31|1264.0|0|1424.0|0|0.0|0|0.0|100
0|2022-01-01|1264.0|0|1424.0|0|0.0|0|0.0|100
0|2022-01-02|1380.0|0|1540.0|0|0.0|0|0.0|100
0|2022-01-03|1399.0|0|1559.0|0|0.0|0|0.0|100
0|2022-01-04|1407.0|0|1567.0|0|0.0|0|0.0|100
0|2022-01-05|1431.0|0|1591.0|0|0.0|0|0.0|100
0|2022-01-06|1520.0|0|1680.0|0|0.0|0|0.0|100
0|2022-01-07|1575.0|0|1735.0|0|0.0|0|0.0|100
0|2022-01-08|1605.0|0|1765.0|0|0.0|0|0.0|100
0|2022-01-09|1659.0|0|1819.0|0|0.0|0|0.0|100
0|2022-01-10|1696.0|0|1856.0|0|0.0|0|0.0|100
0|2022-01-11|1717.0|0|1877.0|0|0.0|0|0.0|100
0|2022-01-12|1753.0|0|1913.0|0|0.0|0|0.0|100
0|2022-01-13|1753.0|0|1972.0|0|0.0|0|0.0|100
0|2022-01-14|1891.0|0|2051.0|0|0.0|0|0.0|100
0|2022-01-15|1926.0|0|2086.0|0|0.0|0|0.0|100
0|2022-01-16|1950.0|0|2110.0|0|0.0|0|0.0|100
0|2022-01-17|1976.0|0|0.0|100|0.0|0|0.0|100
