|dates|Dyer_Tennessee_UnitedStates.AverageDailyTemperature.data|Dyer_Tennessee_UnitedStates.AverageDailyTemperature.missing|Dyer_Tennessee_UnitedStates.AverageDewPoint.data|Dyer_Tennessee_UnitedStates.AverageDewPoint.missing|Dyer_Tennessee_UnitedStates.AverageRelativeHumidity.data|Dyer_Tennessee_UnitedStates.AverageRelativeHumidity.missing|Dyer_Tennessee_UnitedStates.AverageSurfaceAirPressure.data|Dyer_Tennessee_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-16|60.510416666666664|0|53.298611111111114|0|77.5625|0|29.733125000000012|0
0|2021-11-17|65.94444444444444|0|55.86805555555555|0|70.29861111111111|0|29.739097222222217|0
0|2021-11-18|45.15|0|34.06944444444444|0|67.74444444444445|0|30.118152777777777|0
0|2021-11-19|39.916666666666664|0|26.375|0|60.416666666666664|0|30.162916666666664|0
0|2021-11-20|48.375|0|32.958333333333336|0|56.125|0|29.95958333333333|0
0|2021-11-21|53.27777777777778|0|48.541666666666664|0|84.375|0|29.836210317460324|0
0|2021-11-22|40.50347222222222|0|28.32986111111111|0|63.22222222222222|0|29.987673611111116|0
0|2021-11-23|41.416666666666664|0|24.875|0|54.166666666666664|0|29.974583333333328|0
0|2021-11-24|53.291666666666664|0|32.75|0|47.25|0|29.873750000000005|0
0|2021-11-25|48.319444444444436|0|43.319444444444436|0|83.26736111111111|0|29.9171875|0
0|2021-11-26|34.708333333333336|0|24.541666666666668|0|67.58333333333333|0|29.99916666666667|0
0|2021-11-27|44.708333333333336|0|32.333333333333336|0|63.375|0|29.752083333333342|0
0|2021-11-28|43.166666666666664|0|33.791666666666664|0|70.95833333333333|0|29.856666666666666|0
0|2021-11-29|44.541666666666664|0|28.958333333333332|0|56.375|0|29.86666666666666|0
0|2021-11-30|51.708333333333336|0|39.791666666666664|0|65.41666666666667|0|29.8175|0
0|2021-12-01|55.05555555555555|0|48.18055555555555|0|78.09722222222223|0|29.734583333333333|0
0|2021-12-02|57.34722222222222|0|45.833333333333336|0|69.22916666666667|0|29.758750000000003|0
0|2021-12-03|61.354166666666664|0|51.729166666666664|0|71.39583333333333|0|29.708958333333342|0
0|2021-12-04|58.739583333333336|0|47.166666666666664|0|67.10416666666667|0|29.82694444444445|0
0|2021-12-05|63.243055555555564|0|55.77916666666667|0|77.13333333333333|0|29.64543749999999|0
0|2021-12-06|46.76527777777778|0|35.78541666666667|0|66.89444444444445|0|29.849958333333333|0
0|2021-12-07|37.541666666666664|0|24.541666666666668|0|61.708333333333336|0|29.892499999999995|0
0|2021-12-08|41.541666666666664|0|28.833333333333332|0|63.583333333333336|0|29.788749999999997|0
0|2021-12-09|52.916666666666664|0|43.958333333333336|0|72.10416666666667|0|29.6201388888889|0
0|2021-12-10|68.94791666666667|0|62.520833333333336|0|80.69444444444444|0|29.47104166666668|0
0|2021-12-11|48.052083333333336|0|38.635416666666664|0|70.5|0|29.734687500000003|0
0|2021-12-12|40.875|0|28.458333333333332|0|64.45833333333333|0|30.03458333333333|0
0|2021-12-13|46.166666666666664|0|33.041666666666664|0|61.041666666666664|0|30.03333333333332|0
0|2021-12-14|57.083333333333336|0|45.333333333333336|0|65.14583333333333|0|30.01208333333334|0
0|2021-12-15|62.166666666666664|0|54.541666666666664|0|76.14583333333333|0|29.855138888888888|0
0|2021-12-16|60.4593253968254|0|54.723214285714285|0|81.43948412698413|0|29.777073412698417|0
0|2021-12-17|52.64236111111111|0|49.368055555555564|0|88.7673611111111|0|29.773194444444446|0
0|2021-12-18|48.884722222222216|0|45.30138888888889|0|87.4826388888889|0|29.803993055555555|0
0|2021-12-19|37.083333333333336|0|30.569444444444446|0|77.69444444444444|0|30.028819444444434|0
0|2021-12-20|36.5625|0|30.0625|0|78.45833333333333|0|29.95916666666666|0
0|2021-12-21|42.736111111111114|0|35.708333333333336|0|76.93055555555556|0|29.74833333333333|0
0|2021-12-22|39.291666666666664|0|26.291666666666668|0|62.208333333333336|0|29.84958333333333|0
0|2021-12-23|49.875|0|35.083333333333336|0|57.583333333333336|0|29.773333333333326|0
0|2021-12-24|63.5625|0|53.520833333333336|0|70.0|0|29.52645833333334|0
0|2021-12-25|66.72222222222223|0|58.15277777777777|0|74.52777777777777|0|29.52|0
0|2021-12-26|58.49652777777777|0|55.54513888888889|0|90.22222222222221|0|29.64229166666667|0
0|2021-12-27|66.49305555555556|0|58.84722222222223|0|76.80555555555556|0|29.5298611111111|0
0|2021-12-28|65.45138888888889|0|56.923611111111114|0|74.27083333333333|0|29.398402777777772|0
0|2021-12-29|54.80277777777778|0|51.863194444444446|0|89.78402777777778|0|29.527590277777772|0
0|2021-12-30|51.895238095238085|0|49.79285714285714|0|92.4905753968254|0|29.599291666666662|0
0|2021-12-31|62.604166666666664|0|58.479166666666664|0|86.54166666666667|0|29.502083333333335|0
0|2022-01-01|59.413194444444436|0|56.53263888888889|0|90.25208333333335|0|29.41140277777777|0
0|2022-01-02|31.972222222222225|0|27.114583333333332|0|82.2048611111111|0|29.841909722222216|0
0|2022-01-03|29.652777777777782|0|21.972222222222218|0|73.21527777777779|0|30.152986111111108|0
0|2022-01-04|32.482638888888886|0|25.642361111111114|0|76.96527777777779|0|29.877916666666675|0
0|2022-01-05|42.5|0|29.958333333333332|0|62.458333333333336|0|29.727083333333326|0
0|2022-01-06|24.181250000000002|0|17.381249999999998|0|75.91805555555555|0|29.896611111111103|0
0|2022-01-07|19.5|0|9.958333333333334|0|66.91666666666667|0|30.092916666666667|0
0|2022-01-08|41.072916666666664|0|32.00208333333333|0|70.42708333333333|0|29.90381250000001|0
0|2022-01-09|45.25763888888889|0|38.18680555555556|0|76.76944444444445|0|30.030597222222223|0
0|2022-01-10|32.375|0|22.333333333333332|0|67.375|0|30.324583333333322|0
0|2022-01-11|37.75|0|25.916666666666668|0|63.958333333333336|0|30.222500000000007|0
0|2022-01-12|44.625|0|31.875|0|61.541666666666664|0|29.91625|0
0|2022-01-13|46.083333333333336|0|35.541666666666664|0|68.33333333333333|0|29.72041666666667|0
0|2022-01-14|41.875|0|35.0|0|77.16666666666667|0|29.763750000000005|0
0|2022-01-15|41.63194444444444|0|36.15277777777778|0|81.25694444444444|0|29.665833333333325|0
0|2022-01-16|34.27777777777778|0|28.45138888888889|0|79.56944444444444|0|29.598090277777782|0
0|2022-01-17|37.375|0|29.5625|0|73.75|0|29.745833333333326|0
