|dates|Harris_Texas_UnitedStates.AverageDailyTemperature.data|Harris_Texas_UnitedStates.AverageDailyTemperature.missing|Harris_Texas_UnitedStates.AverageDewPoint.data|Harris_Texas_UnitedStates.AverageDewPoint.missing|Harris_Texas_UnitedStates.AverageRelativeHumidity.data|Harris_Texas_UnitedStates.AverageRelativeHumidity.missing|Harris_Texas_UnitedStates.AverageSurfaceAirPressure.data|Harris_Texas_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-17|73.20833333333333|0|63.583333333333336|0|73.625|0|29.89791666666667|0
0|2021-11-18|62.635416666666664|0|50.28125|0|65.45833333333333|0|30.156979166666662|0
0|2021-11-19|54.125|0|36.541666666666664|0|54.333333333333336|0|30.224999999999994|0
0|2021-11-20|61.208333333333336|0|55.0|0|80.25|0|30.051875|0
0|2021-11-21|70.39583333333333|0|63.833333333333336|0|80.39583333333333|0|29.98583333333333|0
0|2021-11-22|60.854166666666664|0|45.083333333333336|0|58.333333333333336|0|30.110833333333332|0
0|2021-11-23|56.833333333333336|0|45.416666666666664|0|69.20833333333333|0|30.08|0
0|2021-11-24|67.33333333333333|0|58.291666666666664|0|74.08333333333333|0|29.95166666666668|0
0|2021-11-25|63.18402777777777|0|55.32986111111111|0|76.08333333333333|0|30.060104166666672|0
0|2021-11-26|51.041666666666664|0|36.166666666666664|0|58.291666666666664|0|30.161666666666676|0
0|2021-11-27|51.833333333333336|0|44.708333333333336|0|77.83333333333333|0|30.029166666666658|0
0|2021-11-28|54.020833333333336|0|49.854166666666664|0|85.95833333333333|0|30.044583333333335|0
0|2021-11-29|56.875|0|46.75|0|72.41666666666667|0|30.076666666666664|0
0|2021-11-30|58.979166666666664|0|51.55555555555555|0|78.44444444444444|0|30.031041666666663|0
0|2021-12-01|62.15972222222222|0|54.21527777777778|0|77.79166666666667|0|30.008055555555554|0
0|2021-12-02|66.125|0|59.25|0|80.08333333333333|0|30.019791666666666|0
0|2021-12-03|71.08333333333333|0|64.97916666666667|0|81.85416666666667|0|29.941666666666652|0
0|2021-12-04|71.56597222222223|0|66.44791666666667|0|84.58680555555556|0|29.944618055555562|0
0|2021-12-05|72.0625|0|65.90972222222223|0|81.88888888888889|0|29.854305555555555|0
0|2021-12-06|69.55555555555556|0|60.40972222222223|0|73.22916666666667|0|29.900972222222222|0
0|2021-12-07|58.833333333333336|0|49.125|0|70.58333333333333|0|29.91270833333333|0
0|2021-12-08|62.270833333333336|0|57.354166666666664|0|84.10416666666667|0|29.89|0
0|2021-12-09|75.72916666666667|0|68.15277777777777|0|78.2361111111111|0|29.781319444444446|0
0|2021-12-10|79.04166666666667|0|70.08333333333333|0|74.625|0|29.701458333333335|0
0|2021-12-11|59.8125|0|42.3125|0|54.375|0|29.982083333333332|0
0|2021-12-12|50.125|0|35.208333333333336|0|59.041666666666664|0|30.150833333333328|0
0|2021-12-13|59.9375|0|53.791666666666664|0|80.36805555555556|0|30.11340277777778|0
0|2021-12-14|72.7986111111111|0|67.77777777777777|0|85.00694444444444|0|30.093333333333344|0
0|2021-12-15|74.875|0|67.08333333333333|0|77.41666666666667|0|29.97520833333333|0
0|2021-12-16|75.27083333333333|0|67.47916666666667|0|77.77083333333333|0|29.910833333333326|0
0|2021-12-17|74.17361111111111|0|66.89583333333333|0|78.70833333333333|0|29.862708333333345|0
0|2021-12-18|64.47222222222221|0|60.71875|0|87.53125|0|29.876840277777777|0
0|2021-12-19|52.416666666666664|0|39.291666666666664|0|61.625|0|30.110833333333332|0
0|2021-12-20|49.333333333333336|0|41.25|0|74.41666666666667|0|30.074583333333337|0
0|2021-12-21|49.041666666666664|0|39.125|0|71.08333333333333|0|29.996250000000003|0
0|2021-12-22|56.5|0|48.0|0|75.08333333333333|0|29.962500000000006|0
0|2021-12-23|65.33333333333333|0|55.541666666666664|0|72.04166666666667|0|29.95833333333333|0
0|2021-12-24|70.58333333333333|0|60.541666666666664|0|71.5|0|29.836666666666673|0
0|2021-12-25|72.08333333333333|0|63.625|0|75.375|0|29.810416666666672|0
0|2021-12-26|73.6875|0|65.20833333333333|0|76.04166666666667|0|29.831249999999983|0
0|2021-12-27|73.6875|0|64.45833333333333|0|73.375|0|29.754791666666673|0
0|2021-12-28|75.375|0|66.27083333333333|0|74.1875|0|29.605416666666674|0
0|2021-12-29|76.0|0|67.9375|0|76.83333333333333|0|29.640833333333337|0
0|2021-12-30|72.52777777777779|0|66.20833333333333|0|81.61805555555556|0|29.748125|0
0|2021-12-31|75.64583333333333|0|68.27083333333333|0|78.75|0|29.683958333333326|0
0|2022-01-01|76.97916666666667|0|65.72916666666667|0|68.8125|0|29.584166666666665|0
0|2022-01-02|39.8125|0|25.979166666666668|0|58.854166666666664|0|30.143541666666668|0
0|2022-01-03|40.125|0|22.625|0|52.875|0|30.33041666666666|0
0|2022-01-04|51.625|0|39.458333333333336|0|65.08333333333333|0|30.043333333333326|0
0|2022-01-05|62.354166666666664|0|53.520833333333336|0|75.5|0|29.79666666666667|0
0|2022-01-06|60.416666666666664|0|47.708333333333336|0|66.02083333333333|0|29.870208333333327|0
0|2022-01-07|45.020833333333336|0|36.458333333333336|0|72.1875|0|30.07083333333333|0
0|2022-01-08|65.60347222222222|0|62.177083333333336|0|88.55416666666667|0|29.90484027777777|0
0|2022-01-09|67.58333333333333|0|61.8125|0|82.10416666666667|0|30.069375000000004|0
0|2022-01-10|51.92361111111111|0|32.32638888888889|0|50.333333333333336|0|30.38694444444445|0
0|2022-01-11|48.333333333333336|0|30.083333333333332|0|51.833333333333336|0|30.383750000000006|0
0|2022-01-12|52.333333333333336|0|41.458333333333336|0|67.91666666666667|0|30.189583333333335|0
0|2022-01-13|55.333333333333336|0|42.666666666666664|0|66.70833333333333|0|30.026250000000008|0
0|2022-01-14|60.25|0|46.208333333333336|0|64.41666666666667|0|29.81958333333334|0
0|2022-01-15|49.4375|0|31.166666666666668|0|51.416666666666664|0|29.90562499999999|0
0|2022-01-16|42.75|0|28.416666666666668|0|58.791666666666664|0|29.99291666666667|0
0|2022-01-17|50.375|0|31.541666666666668|0|55.75|0|30.019583333333333|0
