|dates|Polk_Wisconsin_UnitedStates.AveragePrecipitationTotal.data|Polk_Wisconsin_UnitedStates.AveragePrecipitationTotal.missing|Polk_Wisconsin_UnitedStates.AveragePrecipitation.data|Polk_Wisconsin_UnitedStates.AveragePrecipitation.missing|Polk_Wisconsin_UnitedStates.AverageWindDirection.data|Polk_Wisconsin_UnitedStates.AverageWindDirection.missing|Polk_Wisconsin_UnitedStates.AverageWindSpeed.data|Polk_Wisconsin_UnitedStates.AverageWindSpeed.missing
0|2021-12-31|0.0|0|0.0|0|298.6979166666667|0|7.072916666666667|0
0|2022-01-01|0.0|0|0.0|0|281.3020833333333|0|6.432291666666667|0
0|2022-01-02|0.0|0|0.0|0|45.78125|0|1.4895833333333333|0
0|2022-01-03|0.0|0|0.0|0|106.14583333333333|0|4.463541666666667|0
0|2022-01-04|0.0|0|0.0|0|125.9375|0|7.666666666666667|0
0|2022-01-05|0.0|0|0.0|0|319.53125|0|11.9375|0
0|2022-01-06|0.0|0|0.0|0|302.5520833333333|0|7.802083333333333|0
0|2022-01-07|0.0|0|0.0|0|100.9375|0|6.583333333333333|0
0|2022-01-08|0.0|0|0.0|0|195.41666666666666|0|13.614583333333334|0
0|2022-01-09|0.0|0|0.0|0|273.4895833333333|0|10.671875|0
0|2022-01-10|0.0|0|0.0|0|210.10416666666666|0|4.1875|0
0|2022-01-11|0.0|0|0.0|0|193.85416666666666|0|8.354166666666666|0
0|2022-01-12|0.0|0|0.0008333333333333334|0|79.32291666666667|0|1.2291666666666667|0
0|2022-01-13|0.0004166666666666667|0|0.0|0|199.0625|0|5.270833333333333|0
0|2022-01-14|0.0|0|0.0|0|51.979166666666664|0|9.197916666666666|0
0|2022-01-15|0.0|0|0.0|0|101.77083333333333|0|4.78125|0
0|2022-01-16|0.0|0|0.0|0|173.17708333333334|0|6.296875|0
0|2022-01-17|0.0|0|0.0|0|200.0|0|5.552083333333333|0
