|dates|Ontonagon_Michigan_UnitedStates.AverageDailyTemperature.data|Ontonagon_Michigan_UnitedStates.AverageDailyTemperature.missing|Ontonagon_Michigan_UnitedStates.AverageDewPoint.data|Ontonagon_Michigan_UnitedStates.AverageDewPoint.missing|Ontonagon_Michigan_UnitedStates.AverageRelativeHumidity.data|Ontonagon_Michigan_UnitedStates.AverageRelativeHumidity.missing|Ontonagon_Michigan_UnitedStates.AverageSurfaceAirPressure.data|Ontonagon_Michigan_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-25|18.492361111111112|0|14.45300925925926|0|84.28981481481482|0|28.87049999999999|0
0|2021-11-26|17.208333333333332|0|9.166666666666666|0|71.72916666666667|0|28.72541666666667|0
0|2021-11-27|25.132936507936506|0|20.097222222222225|0|81.34176587301589|0|28.519027777777765|0
0|2021-11-28|27.104166666666668|0|19.78472222222222|0|73.84027777777777|0|28.637569444444452|0
0|2021-11-29|24.7827380952381|0|21.122222222222224|0|85.83928571428571|0|28.522628968253972|0
0|2021-11-30|27.788194444444443|0|22.322916666666668|0|80.76041666666667|0|28.600173611111103|0
0|2021-12-01|33.61111111111111|0|27.729166666666668|0|79.59722222222221|0|28.317708333333343|0
0|2021-12-02|34.651785714285715|0|28.260416666666668|0|78.06994047619047|0|28.44093749999999|0
0|2021-12-03|30.053472222222222|0|26.680555555555554|0|87.70625|0|28.680326388888886|0
0|2021-12-04|24.666666666666668|0|14.0|0|63.729166666666664|0|28.804583333333337|0
0|2021-12-05|23.81319444444445|0|19.5875|0|84.3138888888889|0|28.249875|0
0|2021-12-06|12.904464285714285|0|9.822420634920634|0|87.16210317460316|0|28.49040079365079|0
0|2021-12-07|2.6458333333333335|0|-4.645833333333333|0|72.5|0|28.713958333333338|0
0|2021-12-08|8.015277777777778|0|2.4013888888888886|0|78.67777777777778|0|28.59936111111112|0
0|2021-12-09|24.584424603174607|0|18.67876984126984|0|78.35257936507936|0|28.35487698412699|0
0|2021-12-10|26.277777777777775|0|21.11904761904762|0|81.26140873015872|0|28.500272817460317|0
0|2021-12-11|27.527777777777775|0|21.961805555555557|0|79.85902777777778|0|28.25215277777778|0
0|2021-12-12|31.833333333333332|0|18.083333333333332|0|58.375|0|28.38250000000001|0
0|2021-12-13|32.666666666666664|0|20.416666666666668|0|63.416666666666664|0|28.724166666666672|0
0|2021-12-14|35.395833333333336|0|27.0|0|72.5|0|28.861875|0
0|2021-12-15|44.75|0|43.52777777777778|0|95.5486111111111|0|28.268333333333334|0
0|2021-12-16|28.18055555555556|0|23.416666666666668|0|82.47916666666667|0|28.10763888888889|0
0|2021-12-17|12.104166666666666|0|7.354166666666667|0|81.20833333333333|0|28.859791666666656|0
0|2021-12-18|18.243055555555554|0|14.753472222222221|0|86.49305555555554|0|28.876770833333328|0
0|2021-12-19|18.8125|0|13.354166666666666|0|79.5625|0|28.741041666666664|0
0|2021-12-20|19.739583333333332|0|12.40625|0|73.25|0|28.667187499999994|0
0|2021-12-21|9.828472222222222|0|5.595138888888889|0|82.26180555555554|0|28.487513888888888|0
0|2021-12-22|10.375|0|4.325|0|77.01805555555556|0|28.56668055555556|0
0|2021-12-23|21.833333333333332|0|15.072916666666666|0|75.546875|0|28.39953125|0
0|2021-12-24|33.38194444444445|0|28.215277777777782|0|81.61805555555556|0|28.122430555555553|0
0|2021-12-25|19.020833333333332|0|12.291666666666666|0|75.52083333333333|0|28.490833333333327|0
0|2021-12-26|18.069444444444446|0|12.555555555555557|0|79.32638888888889|0|28.745972222222225|0
0|2021-12-27|21.84375|0|17.335416666666667|0|82.61111111111113|0|28.295041666666666|0
0|2021-12-28|13.65138888888889|0|10.465277777777779|0|87.06666666666666|0|28.40529166666666|0
0|2021-12-29|9.3125|0|2.8819444444444446|0|75.625|0|28.516388888888894|0
0|2021-12-30|13.5|0|7.604166666666667|0|77.72916666666667|0|28.464791666666674|0
0|2021-12-31|15.539583333333333|0|11.702083333333334|0|84.61458333333333|0|28.46391666666666|0
0|2022-01-01|2.982638888888889|0|-0.9562499999999999|0|83.27152777777778|0|28.729562499999997|0
0|2022-01-02|-1.7708333333333333|0|-9.208333333333334|0|71.8125|0|28.816666666666674|0
0|2022-01-03|9.104166666666666|0|1.0|0|69.875|0|28.72333333333334|0
0|2022-01-04|13.958333333333334|0|9.25|0|81.6875|0|28.433958333333333|0
0|2022-01-05|16.060416666666665|0|13.754464285714283|0|89.64890873015872|0|28.31116964285714|0
0|2022-01-06|8.497222222222224|0|5.336954365079365|0|86.22966269841271|0|28.733433531746027|0
0|2022-01-07|2.0|0|-4.916666666666667|0|73.375|0|28.796875|0
0|2022-01-08|18.104166666666668|0|10.206944444444444|0|71.34444444444445|0|28.45941666666667|0
0|2022-01-09|0.361111111111111|0|-7.90625|0|68.59375|0|28.843576388888895|0
0|2022-01-10|-10.652777777777777|0|-17.256944444444443|0|72.8125|0|29.064444444444444|0
0|2022-01-11|8.916666666666666|0|-1.5625|0|62.875|0|28.633749999999996|0
0|2022-01-12|22.854166666666668|0|19.104166666666668|0|85.6875|0|28.582916666666666|0
0|2022-01-13|22.229166666666668|0|18.9375|0|87.63194444444446|0|28.653125000000006|0
0|2022-01-14|7.673611111111111|0|1.0833333333333333|0|74.63194444444444|0|29.016041666666663|0
0|2022-01-15|4.9375|0|-3.326388888888889|0|70.08333333333333|0|29.032569444444444|0
0|2022-01-16|14.777777777777779|0|8.555555555555555|0|76.90972222222221|0|28.453819444444438|0
0|2022-01-17|21.701388888888886|0|16.42361111111111|0|80.3263888888889|0|28.453819444444445|0
