|dates|Maricao_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Maricao_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Maricao_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Maricao_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Maricao_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Maricao_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Maricao_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Maricao_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-07|69.0|0|116.0|0|0.0|0|0.0|100
0|2021-02-08|69.0|0|116.0|0|0.0|0|0.0|100
0|2021-02-09|69.0|0|116.0|0|0.0|0|0.0|100
0|2021-02-10|69.0|0|116.0|0|0.0|0|0.0|100
0|2021-02-11|69.0|0|116.0|0|0.0|0|0.0|100
0|2021-02-12|69.0|0|116.0|0|0.0|0|0.0|100
0|2021-02-13|69.0|0|116.0|0|0.0|0|0.0|100
0|2021-02-14|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-02-15|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-02-16|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-02-17|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-02-18|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-02-19|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-02-20|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-02-21|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-02-22|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-02-23|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-02-24|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-02-25|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-02-26|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-02-27|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-02-28|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-01|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-02|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-03|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-04|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-05|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-06|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-07|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-08|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-09|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-10|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-11|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-12|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-13|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-14|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-15|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-16|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-17|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-18|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-19|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-20|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-21|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-22|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-23|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-24|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-25|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-26|70.0|0|117.0|0|0.0|0|0.0|100
0|2021-03-27|71.0|0|118.0|0|0.0|0|0.0|100
0|2021-03-28|71.0|0|118.0|0|0.0|0|0.0|100
0|2021-03-29|71.0|0|118.0|0|0.0|0|0.0|100
0|2021-03-30|71.0|0|118.0|0|0.0|0|0.0|100
0|2021-03-31|71.0|0|118.0|0|0.0|0|0.0|100
0|2021-04-01|71.0|0|118.0|0|0.0|0|0.0|100
0|2021-04-02|71.0|0|118.0|0|0.0|0|0.0|100
0|2021-04-03|73.0|0|119.0|0|0.0|0|0.0|100
0|2021-04-04|73.0|0|120.0|0|0.0|0|0.0|100
0|2021-04-05|73.0|0|120.0|0|0.0|0|0.0|100
0|2021-04-06|73.0|0|120.0|0|0.0|0|0.0|100
0|2021-04-07|73.0|0|120.0|0|0.0|0|0.0|100
0|2021-04-08|73.0|0|120.0|0|0.0|0|0.0|100
0|2021-04-09|74.0|0|121.0|0|0.0|0|0.0|100
0|2021-04-10|75.0|0|122.0|0|0.0|0|0.0|100
0|2021-04-11|77.0|0|123.0|0|0.0|0|0.0|100
0|2021-04-12|78.0|0|125.0|0|0.0|0|0.0|100
0|2021-04-13|78.0|0|125.0|0|0.0|0|0.0|100
0|2021-04-14|78.0|0|125.0|0|0.0|0|0.0|100
0|2021-04-15|79.0|0|126.0|0|0.0|0|0.0|100
0|2021-04-16|82.0|0|126.0|0|0.0|0|0.0|100
0|2021-04-17|83.0|0|129.0|0|0.0|0|0.0|100
0|2021-04-18|85.0|0|130.0|0|0.0|0|0.0|100
0|2021-04-19|85.0|0|132.0|0|0.0|0|0.0|100
0|2021-04-20|85.0|0|132.0|0|0.0|0|0.0|100
0|2021-04-21|85.0|0|132.0|0|0.0|0|0.0|100
0|2021-04-22|88.0|0|132.0|0|0.0|0|0.0|100
0|2021-04-23|89.0|0|135.0|0|0.0|0|0.0|100
0|2021-04-24|90.0|0|136.0|0|0.0|0|0.0|100
0|2021-04-25|90.0|0|137.0|0|0.0|0|0.0|100
0|2021-04-26|91.0|0|137.0|0|0.0|0|0.0|100
0|2021-04-27|91.0|0|138.0|0|0.0|0|0.0|100
0|2021-04-28|91.0|0|138.0|0|0.0|0|0.0|100
0|2021-04-29|95.0|0|138.0|0|0.0|0|0.0|100
0|2021-04-30|95.0|0|142.0|0|0.0|0|0.0|100
0|2021-05-01|96.0|0|142.0|0|0.0|0|0.0|100
0|2021-05-02|97.0|0|143.0|0|0.0|0|0.0|100
0|2021-05-03|98.0|0|144.0|0|0.0|0|0.0|100
0|2021-05-04|98.0|0|145.0|0|0.0|0|0.0|100
0|2021-05-05|98.0|0|145.0|0|0.0|0|0.0|100
0|2021-05-06|98.0|0|145.0|0|0.0|0|0.0|100
0|2021-05-07|99.0|0|145.0|0|0.0|0|0.0|100
0|2021-05-08|100.0|0|146.0|0|0.0|0|0.0|100
0|2021-05-09|100.0|0|147.0|0|0.0|0|0.0|100
0|2021-05-10|100.0|0|147.0|0|0.0|0|0.0|100
0|2021-05-11|100.0|0|147.0|0|0.0|0|0.0|100
0|2021-05-12|100.0|0|147.0|0|0.0|0|0.0|100
0|2021-05-13|101.0|0|147.0|0|0.0|0|0.0|100
0|2021-05-14|102.0|0|148.0|0|0.0|0|0.0|100
0|2021-05-15|102.0|0|149.0|0|0.0|0|0.0|100
0|2021-05-16|102.0|0|149.0|0|0.0|0|0.0|100
0|2021-05-17|102.0|0|149.0|0|0.0|0|0.0|100
0|2021-05-18|102.0|0|149.0|0|0.0|0|0.0|100
0|2021-05-19|103.0|0|149.0|0|0.0|0|0.0|100
0|2021-05-20|103.0|0|150.0|0|0.0|0|0.0|100
0|2021-05-21|103.0|0|150.0|0|0.0|0|0.0|100
0|2021-05-22|103.0|0|150.0|0|0.0|0|0.0|100
0|2021-05-23|103.0|0|150.0|0|0.0|0|0.0|100
0|2021-05-24|103.0|0|150.0|0|0.0|0|0.0|100
0|2021-05-25|103.0|0|150.0|0|0.0|0|0.0|100
0|2021-05-26|103.0|0|150.0|0|0.0|0|0.0|100
0|2021-05-27|103.0|0|150.0|0|0.0|0|0.0|100
0|2021-05-28|103.0|0|150.0|0|0.0|0|0.0|100
0|2021-05-29|103.0|0|150.0|0|0.0|0|0.0|100
0|2021-05-30|103.0|0|150.0|0|0.0|0|0.0|100
0|2021-05-31|103.0|0|150.0|0|0.0|0|0.0|100
0|2021-06-01|103.0|0|150.0|0|0.0|0|0.0|100
0|2021-06-02|103.0|0|150.0|0|0.0|0|0.0|100
0|2021-06-03|103.0|0|150.0|0|0.0|0|0.0|100
0|2021-06-04|104.0|0|150.0|0|0.0|0|0.0|100
0|2021-06-05|104.0|0|151.0|0|0.0|0|0.0|100
0|2021-06-06|104.0|0|151.0|0|0.0|0|0.0|100
0|2021-06-07|104.0|0|151.0|0|0.0|0|0.0|100
0|2021-06-08|104.0|0|151.0|0|0.0|0|0.0|100
0|2021-06-09|104.0|0|151.0|0|0.0|0|0.0|100
0|2021-06-10|104.0|0|151.0|0|0.0|0|0.0|100
0|2021-06-11|104.0|0|151.0|0|0.0|0|0.0|100
0|2021-06-12|104.0|0|151.0|0|0.0|0|0.0|100
0|2021-06-13|104.0|0|151.0|0|0.0|0|0.0|100
0|2021-06-14|104.0|0|151.0|0|0.0|0|0.0|100
0|2021-06-15|104.0|0|151.0|0|0.0|0|0.0|100
0|2021-06-16|104.0|0|151.0|0|0.0|0|0.0|100
0|2021-06-17|104.0|0|151.0|0|0.0|0|0.0|100
0|2021-06-18|104.0|0|151.0|0|0.0|0|0.0|100
0|2021-06-19|104.0|0|151.0|0|0.0|0|0.0|100
0|2021-06-20|104.0|0|151.0|0|0.0|0|0.0|100
0|2021-06-21|105.0|0|151.0|0|0.0|0|0.0|100
0|2021-06-22|105.0|0|152.0|0|0.0|0|0.0|100
0|2021-06-23|105.0|0|152.0|0|0.0|0|0.0|100
0|2021-06-24|105.0|0|152.0|0|0.0|0|0.0|100
0|2021-06-25|105.0|0|152.0|0|0.0|0|0.0|100
0|2021-06-26|105.0|0|152.0|0|0.0|0|0.0|100
0|2021-06-27|105.0|0|152.0|0|0.0|0|0.0|100
0|2021-06-28|105.0|0|152.0|0|0.0|0|0.0|100
0|2021-06-29|105.0|0|152.0|0|0.0|0|0.0|100
0|2021-06-30|105.0|0|152.0|0|0.0|0|0.0|100
0|2021-07-01|105.0|0|152.0|0|0.0|0|0.0|100
0|2021-07-02|105.0|0|152.0|0|0.0|0|0.0|100
0|2021-07-03|105.0|0|152.0|0|0.0|0|0.0|100
0|2021-07-04|105.0|0|152.0|0|0.0|0|0.0|100
0|2021-07-05|105.0|0|152.0|0|0.0|0|0.0|100
0|2021-07-06|105.0|0|152.0|0|0.0|0|0.0|100
0|2021-07-07|105.0|0|152.0|0|0.0|0|0.0|100
0|2021-07-08|106.0|0|152.0|0|0.0|0|0.0|100
0|2021-07-09|106.0|0|153.0|0|0.0|0|0.0|100
0|2021-07-10|106.0|0|153.0|0|0.0|0|0.0|100
0|2021-07-11|106.0|0|153.0|0|0.0|0|0.0|100
0|2021-07-12|106.0|0|153.0|0|0.0|0|0.0|100
0|2021-07-13|106.0|0|153.0|0|0.0|0|0.0|100
0|2021-07-14|107.0|0|153.0|0|0.0|0|0.0|100
0|2021-07-15|107.0|0|154.0|0|0.0|0|0.0|100
0|2021-07-16|107.0|0|154.0|0|0.0|0|0.0|100
0|2021-07-17|108.0|0|154.0|0|0.0|0|0.0|100
0|2021-07-18|108.0|0|155.0|0|0.0|0|0.0|100
0|2021-07-19|108.0|0|155.0|0|0.0|0|0.0|100
0|2021-07-20|108.0|0|155.0|0|0.0|0|0.0|100
0|2021-07-21|108.0|0|155.0|0|0.0|0|0.0|100
0|2021-07-22|106.0|0|155.0|0|0.0|0|0.0|100
0|2021-07-23|106.0|0|156.0|0|0.0|0|0.0|100
0|2021-07-24|106.0|0|158.0|0|0.0|0|0.0|100
0|2021-07-25|112.0|0|159.0|0|0.0|0|0.0|100
0|2021-07-26|112.0|0|159.0|0|0.0|0|0.0|100
0|2021-07-27|112.0|0|159.0|0|0.0|0|0.0|100
0|2021-07-28|112.0|0|159.0|0|0.0|0|0.0|100
0|2021-07-29|112.0|0|159.0|0|0.0|0|0.0|100
0|2021-07-30|112.0|0|159.0|0|0.0|0|0.0|100
0|2021-07-31|112.0|0|159.0|0|0.0|0|0.0|100
0|2021-08-01|115.0|0|159.0|0|0.0|0|0.0|100
0|2021-08-02|115.0|0|162.0|0|0.0|0|0.0|100
0|2021-08-03|116.0|0|162.0|0|0.0|0|0.0|100
0|2021-08-04|119.0|0|163.0|0|0.0|0|0.0|100
0|2021-08-05|120.0|0|167.0|0|0.0|0|0.0|100
0|2021-08-06|123.0|0|168.0|0|0.0|0|0.0|100
0|2021-08-07|124.0|0|170.0|0|0.0|0|0.0|100
0|2021-08-08|125.0|0|171.0|0|0.0|0|0.0|100
0|2021-08-09|125.0|0|172.0|0|0.0|0|0.0|100
0|2021-08-10|125.0|0|172.0|0|0.0|0|0.0|100
0|2021-08-11|126.0|0|172.0|0|0.0|0|0.0|100
0|2021-08-12|126.0|0|173.0|0|0.0|0|0.0|100
0|2021-08-13|126.0|0|173.0|0|0.0|0|0.0|100
0|2021-08-14|126.0|0|173.0|0|0.0|0|0.0|100
0|2021-08-15|126.0|0|173.0|0|0.0|0|0.0|100
0|2021-08-16|126.0|0|173.0|0|0.0|0|0.0|100
0|2021-08-17|126.0|0|173.0|0|0.0|0|0.0|100
0|2021-08-18|126.0|0|173.0|0|0.0|0|0.0|100
0|2021-08-19|128.0|0|175.0|0|0.0|0|0.0|100
0|2021-08-20|128.0|0|175.0|0|0.0|0|0.0|100
0|2021-08-21|128.0|0|175.0|0|0.0|0|0.0|100
0|2021-08-22|129.0|0|175.0|0|0.0|0|0.0|100
0|2021-08-23|129.0|0|176.0|0|0.0|0|0.0|100
0|2021-08-24|129.0|0|176.0|0|0.0|0|0.0|100
0|2021-08-25|129.0|0|176.0|0|0.0|0|0.0|100
0|2021-08-26|129.0|0|176.0|0|0.0|0|0.0|100
0|2021-08-27|130.0|0|176.0|0|0.0|0|0.0|100
0|2021-08-28|130.0|0|177.0|0|0.0|0|0.0|100
0|2021-08-29|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-08-30|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-08-31|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-01|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-02|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-03|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-04|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-05|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-06|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-07|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-08|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-09|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-10|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-11|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-12|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-13|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-14|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-15|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-16|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-17|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-18|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-19|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-20|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-21|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-22|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-23|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-24|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-25|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-26|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-27|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-28|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-29|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-09-30|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-01|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-02|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-03|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-04|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-05|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-06|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-07|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-08|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-09|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-10|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-11|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-12|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-13|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-14|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-15|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-16|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-17|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-18|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-19|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-20|131.0|0|178.0|0|0.0|0|0.0|100
0|2021-10-21|132.0|0|179.0|0|0.0|0|0.0|100
0|2021-10-22|133.0|0|179.0|0|0.0|0|0.0|100
0|2021-10-23|133.0|0|180.0|0|0.0|0|0.0|100
0|2021-10-24|133.0|0|180.0|0|0.0|0|0.0|100
0|2021-10-25|133.0|0|180.0|0|0.0|0|0.0|100
0|2021-10-26|134.0|0|180.0|0|0.0|0|0.0|100
0|2021-10-27|134.0|0|181.0|0|0.0|0|0.0|100
0|2021-10-28|134.0|0|181.0|0|0.0|0|0.0|100
0|2021-10-29|134.0|0|181.0|0|0.0|0|0.0|100
0|2021-10-30|134.0|0|181.0|0|0.0|0|0.0|100
0|2021-10-31|134.0|0|181.0|0|0.0|0|0.0|100
0|2021-11-01|134.0|0|181.0|0|0.0|0|0.0|100
0|2021-11-02|134.0|0|181.0|0|0.0|0|0.0|100
0|2021-11-03|134.0|0|181.0|0|0.0|0|0.0|100
0|2021-11-04|134.0|0|181.0|0|0.0|0|0.0|100
0|2021-11-05|134.0|0|181.0|0|0.0|0|0.0|100
0|2021-11-06|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-07|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-08|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-09|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-10|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-11|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-12|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-13|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-14|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-15|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-16|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-17|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-18|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-19|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-20|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-21|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-22|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-23|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-24|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-25|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-26|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-27|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-28|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-29|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-11-30|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-12-01|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-12-02|135.0|0|182.0|0|0.0|0|0.0|100
0|2021-12-03|136.0|0|183.0|0|0.0|0|0.0|100
0|2021-12-04|136.0|0|183.0|0|0.0|0|0.0|100
0|2021-12-05|136.0|0|183.0|0|0.0|0|0.0|100
0|2021-12-06|136.0|0|183.0|0|0.0|0|0.0|100
0|2021-12-07|136.0|0|183.0|0|0.0|0|0.0|100
0|2021-12-08|136.0|0|183.0|0|0.0|0|0.0|100
0|2021-12-09|136.0|0|183.0|0|0.0|0|0.0|100
0|2021-12-10|136.0|0|183.0|0|0.0|0|0.0|100
0|2021-12-11|136.0|0|183.0|0|0.0|0|0.0|100
0|2021-12-12|136.0|0|183.0|0|0.0|0|0.0|100
0|2021-12-13|136.0|0|183.0|0|0.0|0|0.0|100
0|2021-12-14|136.0|0|183.0|0|0.0|0|0.0|100
0|2021-12-15|136.0|0|183.0|0|0.0|0|0.0|100
0|2021-12-16|137.0|0|184.0|0|0.0|0|0.0|100
0|2021-12-17|137.0|0|184.0|0|0.0|0|0.0|100
0|2021-12-18|137.0|0|184.0|0|0.0|0|0.0|100
0|2021-12-19|138.0|0|185.0|0|0.0|0|0.0|100
0|2021-12-20|139.0|0|186.0|0|0.0|0|0.0|100
0|2021-12-21|139.0|0|186.0|0|0.0|0|0.0|100
0|2021-12-22|143.0|0|190.0|0|0.0|0|0.0|100
0|2021-12-23|146.0|0|193.0|0|0.0|0|0.0|100
0|2021-12-24|146.0|0|193.0|0|0.0|0|0.0|100
0|2021-12-25|160.0|0|207.0|0|0.0|0|0.0|100
0|2021-12-26|160.0|0|207.0|0|0.0|0|0.0|100
0|2021-12-27|160.0|0|207.0|0|0.0|0|0.0|100
0|2021-12-28|161.0|0|208.0|0|0.0|0|0.0|100
0|2021-12-29|168.0|0|215.0|0|0.0|0|0.0|100
0|2021-12-30|191.0|0|238.0|0|0.0|0|0.0|100
0|2021-12-31|211.0|0|258.0|0|0.0|0|0.0|100
0|2022-01-01|211.0|0|258.0|0|0.0|0|0.0|100
0|2022-01-02|247.0|0|294.0|0|0.0|0|0.0|100
0|2022-01-03|250.0|0|297.0|0|0.0|0|0.0|100
0|2022-01-04|252.0|0|299.0|0|0.0|0|0.0|100
0|2022-01-05|264.0|0|311.0|0|0.0|0|0.0|100
0|2022-01-06|287.0|0|334.0|0|0.0|0|0.0|100
0|2022-01-07|308.0|0|355.0|0|0.0|0|0.0|100
0|2022-01-08|311.0|0|358.0|0|0.0|0|0.0|100
0|2022-01-09|317.0|0|364.0|0|0.0|0|0.0|100
0|2022-01-10|323.0|0|370.0|0|0.0|0|0.0|100
0|2022-01-11|323.0|0|370.0|0|0.0|0|0.0|100
0|2022-01-12|335.0|0|382.0|0|0.0|0|0.0|100
0|2022-01-13|342.0|0|389.0|0|0.0|0|0.0|100
0|2022-01-14|365.0|0|412.0|0|0.0|0|0.0|100
0|2022-01-15|378.0|0|425.0|0|0.0|0|0.0|100
0|2022-01-16|379.0|0|426.0|0|0.0|0|0.0|100
0|2022-01-17|385.0|0|0.0|100|0.0|0|0.0|100
