|dates|Jackson_Missouri_UnitedStates.AverageDailyTemperature.data|Jackson_Missouri_UnitedStates.AverageDailyTemperature.missing|Jackson_Missouri_UnitedStates.AverageDewPoint.data|Jackson_Missouri_UnitedStates.AverageDewPoint.missing|Jackson_Missouri_UnitedStates.AverageRelativeHumidity.data|Jackson_Missouri_UnitedStates.AverageRelativeHumidity.missing|Jackson_Missouri_UnitedStates.AverageSurfaceAirPressure.data|Jackson_Missouri_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-12-21|34.395833333333336|0|20.916666666666668|0|59.75|0|28.951250000000005|0
0|2021-12-22|39.375|0|18.5|0|44.916666666666664|0|28.93666666666667|0
0|2021-12-23|48.4375|0|41.791666666666664|0|78.6875|0|28.744583333333335|0
0|2021-12-24|59.541666666666664|0|44.479166666666664|0|62.895833333333336|0|28.411041666666662|0
0|2021-12-25|47.625|0|38.541666666666664|0|71.875|0|28.712083333333336|0
0|2021-12-26|51.270833333333336|0|44.458333333333336|0|78.0625|0|28.667500000000008|0
0|2021-12-27|45.916666666666664|0|27.875|0|50.125|0|28.743750000000002|0
0|2021-12-28|43.104166666666664|0|34.76388888888889|0|74.45486111111111|0|28.53621527777778|0
0|2021-12-29|26.895833333333332|0|21.645833333333332|0|80.91666666666667|0|28.79375|0
0|2021-12-30|34.333333333333336|0|29.770833333333332|0|84.47916666666667|0|28.743124999999992|0
0|2021-12-31|44.263888888888886|0|33.65277777777778|0|70.72222222222221|0|28.560000000000002|0
0|2022-01-01|17.117361111111112|0|14.263194444444443|0|88.60208333333333|0|28.814513888888886|0
0|2022-01-02|10.583333333333334|0|1.4375|0|67.41666666666667|0|29.216527777777774|0
0|2022-01-03|26.125|0|17.625|0|70.95833333333333|0|29.196666666666673|0
0|2022-01-04|38.083333333333336|0|22.916666666666668|0|55.979166666666664|0|28.742916666666673|0
0|2022-01-05|19.145833333333332|0|4.958333333333333|0|54.583333333333336|0|29.019166666666667|0
0|2022-01-06|11.145833333333334|0|-0.08333333333333333|0|60.979166666666664|0|29.2075|0
0|2022-01-07|16.083333333333332|0|2.4583333333333335|0|55.75|0|29.1275|0
0|2022-01-08|33.729166666666664|0|29.69791666666666|0|85.86458333333333|0|28.843958333333333|0
0|2022-01-09|25.48611111111111|0|11.805555555555555|0|57.916666666666664|0|29.411805555555546|0
0|2022-01-10|30.770833333333332|0|14.388888888888891|0|52.17361111111111|0|29.466805555555556|0
0|2022-01-11|41.986111111111114|0|21.083333333333332|0|47.291666666666664|0|29.196250000000006|0
0|2022-01-12|42.729166666666664|0|24.166666666666668|0|49.541666666666664|0|29.006666666666675|0
0|2022-01-13|46.25|0|29.916666666666668|0|54.041666666666664|0|28.955000000000002|0
0|2022-01-14|41.416666666666664|0|34.13888888888889|0|76.27083333333333|0|28.88493055555556|0
0|2022-01-15|25.08680555555556|0|22.945833333333336|0|91.51597222222222|0|29.06827777777777|0
0|2022-01-16|24.618055555555554|0|21.443055555555556|0|88.14027777777778|0|28.936402777777772|0
0|2022-01-17|34.416666666666664|0|28.625|0|79.75|0|28.910000000000007|0
