|dates|Forest_Pennsylvania_UnitedStates.AveragePrecipitationTotal.data|Forest_Pennsylvania_UnitedStates.AveragePrecipitationTotal.missing|Forest_Pennsylvania_UnitedStates.AveragePrecipitation.data|Forest_Pennsylvania_UnitedStates.AveragePrecipitation.missing|Forest_Pennsylvania_UnitedStates.AverageWindDirection.data|Forest_Pennsylvania_UnitedStates.AverageWindDirection.missing|Forest_Pennsylvania_UnitedStates.AverageWindSpeed.data|Forest_Pennsylvania_UnitedStates.AverageWindSpeed.missing
0|2021-12-18|0.0008333333333333334|0|0.022430555555555554|0|163.47222222222223|0|8.45138888888889|0
0|2021-12-19|0.013125|0|0.0|0|282.80555555555554|0|8.126388888888888|0
0|2021-12-20|0.0|0|0.0|0|181.04166666666666|0|4.6875|0
0|2021-12-21|0.0|0|0.0|0|150.0|0|5.416666666666667|0
0|2021-12-22|0.0|0|0.0|0|268.8888888888889|0|14.076388888888891|0
0|2021-12-23|0.0|0|0.0004166666666666667|0|193.54166666666666|0|7.201388888888888|0
0|2021-12-24|0.0008333333333333334|0|0.0|0|137.70833333333334|0|5.208333333333333|0
0|2021-12-25|0.009166666666666667|0|0.020833333333333332|0|248.02083333333334|0|11.184027777777779|0
0|2021-12-26|0.011666666666666667|0|0.0|0|258.9583333333333|0|7.8125|0
0|2021-12-27|0.0|0|0.00970138888888889|0|110.97222222222223|0|8.910416666666668|0
0|2021-12-28|0.007916666666666667|0|0.008715277777777778|0|182.3263888888889|0|8.916666666666666|0
0|2021-12-29|0.004722222222222222|0|0.0|0|198.88888888888889|0|6.64513888888889|0
0|2021-12-30|0.0|0|0.0004166666666666667|0|133.5|0|4.7972222222222225|0
0|2021-12-31|0.00020833333333333335|0|0.0|0|144.79166666666666|0|6.384722222222223|0
0|2022-01-01|0.0|0|0.013541666666666667|0|153.19444444444443|0|6.027777777777778|0
0|2022-01-02|0.0075|0|0.0|0|236.27083333333334|0|7.625|0
0|2022-01-03|0.0|0|0.0|0|248.95833333333334|0|9.07638888888889|0
0|2022-01-04|0.0|0|0.0|0|168.33333333333334|0|6.875|0
0|2022-01-05|0.0|0|0.0|0|197.91666666666666|0|13.625|0
0|2022-01-06|0.0|0|0.0022222222222222222|0|226.38888888888889|0|9.739583333333334|0
0|2022-01-07|0.0008333333333333334|0|0.0004166666666666667|0|269.1805555555556|0|13.405555555555557|0
0|2022-01-08|0.0|0|0.0|0|165.41666666666666|0|7.697916666666667|0
0|2022-01-09|0.003833333333333333|0|0.02132638888888889|0|216.93055555555554|0|14.229861111111111|0
0|2022-01-10|0.009166666666666667|0|0.0|0|274.2083333333333|0|15.83611111111111|0
0|2022-01-11|0.0|0|0.0|0|232.2222222222222|0|8.0|0
0|2022-01-12|0.0|0|0.0|0|231.66666666666666|0|13.333333333333334|0
0|2022-01-13|0.0|0|0.004305555555555556|0|105.69444444444444|0|2.986111111111111|0
0|2022-01-14|0.0031249999999999997|0|0.0|0|294.72222222222223|0|9.020833333333334|0
0|2022-01-15|0.0|0|0.0|0|84.02777777777779|0|6.791666666666667|0
0|2022-01-16|0.0|0|0.0078125|0|106.7986111111111|0|12.475694444444445|0
0|2022-01-17|0.007222222222222223|0|0.008645833333333335|0|262.8462301587302|0|14.457837301587302|0
