|dates|Utuado_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Utuado_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Utuado_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Utuado_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Utuado_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Utuado_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Utuado_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Utuado_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-10|660.0|0|841.0|0|0.0|0|0.0|100
0|2021-02-11|660.0|0|841.0|0|0.0|0|0.0|100
0|2021-02-12|660.0|0|842.0|0|0.0|0|0.0|100
0|2021-02-13|663.0|0|844.0|0|0.0|0|0.0|100
0|2021-02-14|663.0|0|847.0|0|0.0|0|0.0|100
0|2021-02-15|668.0|0|849.0|0|0.0|0|0.0|100
0|2021-02-16|668.0|0|849.0|0|0.0|0|0.0|100
0|2021-02-17|670.0|0|851.0|0|0.0|0|0.0|100
0|2021-02-18|670.0|0|851.0|0|0.0|0|0.0|100
0|2021-02-19|670.0|0|851.0|0|0.0|0|0.0|100
0|2021-02-20|670.0|0|851.0|0|0.0|0|0.0|100
0|2021-02-21|670.0|0|852.0|0|0.0|0|0.0|100
0|2021-02-22|670.0|0|852.0|0|0.0|0|0.0|100
0|2021-02-23|671.0|0|852.0|0|0.0|0|0.0|100
0|2021-02-24|671.0|0|851.0|0|0.0|0|0.0|100
0|2021-02-25|670.0|0|851.0|0|0.0|0|0.0|100
0|2021-02-26|671.0|0|852.0|0|0.0|0|0.0|100
0|2021-02-27|672.0|0|853.0|0|0.0|0|0.0|100
0|2021-02-28|673.0|0|854.0|0|0.0|0|0.0|100
0|2021-03-01|673.0|0|854.0|0|0.0|0|0.0|100
0|2021-03-02|673.0|0|854.0|0|0.0|0|0.0|100
0|2021-03-03|673.0|0|854.0|0|0.0|0|0.0|100
0|2021-03-04|673.0|0|854.0|0|0.0|0|0.0|100
0|2021-03-05|675.0|0|856.0|0|0.0|0|0.0|100
0|2021-03-06|676.0|0|857.0|0|0.0|0|0.0|100
0|2021-03-07|676.0|0|857.0|0|0.0|0|0.0|100
0|2021-03-08|676.0|0|857.0|0|0.0|0|0.0|100
0|2021-03-09|676.0|0|857.0|0|0.0|0|0.0|100
0|2021-03-10|676.0|0|857.0|0|0.0|0|0.0|100
0|2021-03-11|677.0|0|858.0|0|0.0|0|0.0|100
0|2021-03-12|677.0|0|858.0|0|0.0|0|0.0|100
0|2021-03-13|679.0|0|859.0|0|0.0|0|0.0|100
0|2021-03-14|679.0|0|861.0|0|0.0|0|0.0|100
0|2021-03-15|679.0|0|863.0|0|0.0|0|0.0|100
0|2021-03-16|679.0|0|864.0|0|0.0|0|0.0|100
0|2021-03-17|685.0|0|865.0|0|0.0|0|0.0|100
0|2021-03-18|685.0|0|867.0|0|0.0|0|0.0|100
0|2021-03-19|685.0|0|868.0|0|0.0|0|0.0|100
0|2021-03-20|685.0|0|870.0|0|0.0|0|0.0|100
0|2021-03-21|685.0|0|873.0|0|0.0|0|0.0|100
0|2021-03-22|685.0|0|875.0|0|0.0|0|0.0|100
0|2021-03-23|685.0|0|880.0|0|0.0|0|0.0|100
0|2021-03-24|685.0|0|885.0|0|0.0|0|0.0|100
0|2021-03-25|685.0|0|887.0|0|0.0|0|0.0|100
0|2021-03-26|712.0|0|891.0|0|0.0|0|0.0|100
0|2021-03-27|712.0|0|893.0|0|0.0|0|0.0|100
0|2021-03-28|712.0|0|894.0|0|0.0|0|0.0|100
0|2021-03-29|712.0|0|895.0|0|0.0|0|0.0|100
0|2021-03-30|712.0|0|896.0|0|0.0|0|0.0|100
0|2021-03-31|712.0|0|898.0|0|0.0|0|0.0|100
0|2021-04-01|712.0|0|902.0|0|0.0|0|0.0|100
0|2021-04-02|732.0|0|909.0|0|0.0|0|0.0|100
0|2021-04-03|738.0|0|916.0|0|0.0|0|0.0|100
0|2021-04-04|741.0|0|921.0|0|0.0|0|0.0|100
0|2021-04-05|741.0|0|924.0|0|0.0|0|0.0|100
0|2021-04-06|745.0|0|926.0|0|0.0|0|0.0|100
0|2021-04-07|745.0|0|926.0|0|0.0|0|0.0|100
0|2021-04-08|752.0|0|930.0|0|0.0|0|0.0|100
0|2021-04-09|753.0|0|934.0|0|0.0|0|0.0|100
0|2021-04-10|756.0|0|936.0|0|0.0|0|0.0|100
0|2021-04-11|768.0|0|943.0|0|0.0|0|0.0|100
0|2021-04-12|772.0|0|951.0|0|0.0|0|0.0|100
0|2021-04-13|776.0|0|955.0|0|0.0|0|0.0|100
0|2021-04-14|776.0|0|959.0|0|0.0|0|0.0|100
0|2021-04-15|785.0|0|963.0|0|0.0|0|0.0|100
0|2021-04-16|795.0|0|966.0|0|0.0|0|0.0|100
0|2021-04-17|797.0|0|976.0|0|0.0|0|0.0|100
0|2021-04-18|803.0|0|978.0|0|0.0|0|0.0|100
0|2021-04-19|807.0|0|984.0|0|0.0|0|0.0|100
0|2021-04-20|807.0|0|988.0|0|0.0|0|0.0|100
0|2021-04-21|811.0|0|991.0|0|0.0|0|0.0|100
0|2021-04-22|818.0|0|992.0|0|0.0|0|0.0|100
0|2021-04-23|821.0|0|999.0|0|0.0|0|0.0|100
0|2021-04-24|826.0|0|1002.0|0|0.0|0|0.0|100
0|2021-04-25|834.0|0|1007.0|0|0.0|0|0.0|100
0|2021-04-26|837.0|0|1015.0|0|0.0|0|0.0|100
0|2021-04-27|837.0|0|1018.0|0|0.0|0|0.0|100
0|2021-04-28|839.0|0|1018.0|0|0.0|0|0.0|100
0|2021-04-29|842.0|0|1020.0|0|0.0|0|0.0|100
0|2021-04-30|842.0|0|1023.0|0|0.0|0|0.0|100
0|2021-05-01|852.0|0|1026.0|0|0.0|0|0.0|100
0|2021-05-02|852.0|0|1033.0|0|0.0|0|0.0|100
0|2021-05-03|854.0|0|1033.0|0|0.0|0|0.0|100
0|2021-05-04|855.0|0|1035.0|0|0.0|0|0.0|100
0|2021-05-05|857.0|0|1036.0|0|0.0|0|0.0|100
0|2021-05-06|857.0|0|1038.0|0|0.0|0|0.0|100
0|2021-05-07|857.0|0|1041.0|0|0.0|0|0.0|100
0|2021-05-08|864.0|0|1045.0|0|0.0|0|0.0|100
0|2021-05-09|865.0|0|1045.0|0|0.0|0|0.0|100
0|2021-05-10|865.0|0|1046.0|0|0.0|0|0.0|100
0|2021-05-11|869.0|0|1050.0|0|0.0|0|0.0|100
0|2021-05-12|869.0|0|1050.0|0|0.0|0|0.0|100
0|2021-05-13|869.0|0|1050.0|0|0.0|0|0.0|100
0|2021-05-14|872.0|0|1052.0|0|0.0|0|0.0|100
0|2021-05-15|873.0|0|1053.0|0|0.0|0|0.0|100
0|2021-05-16|876.0|0|1054.0|0|0.0|0|0.0|100
0|2021-05-17|876.0|0|1057.0|0|0.0|0|0.0|100
0|2021-05-18|876.0|0|1060.0|0|0.0|0|0.0|100
0|2021-05-19|878.0|0|1060.0|0|0.0|0|0.0|100
0|2021-05-20|878.0|0|1059.0|0|0.0|0|0.0|100
0|2021-05-21|883.0|0|1059.0|0|0.0|0|0.0|100
0|2021-05-22|885.0|0|1064.0|0|0.0|0|0.0|100
0|2021-05-23|885.0|0|1066.0|0|0.0|0|0.0|100
0|2021-05-24|885.0|0|1066.0|0|0.0|0|0.0|100
0|2021-05-25|885.0|0|1066.0|0|0.0|0|0.0|100
0|2021-05-26|888.0|0|1066.0|0|0.0|0|0.0|100
0|2021-05-27|888.0|0|1069.0|0|0.0|0|0.0|100
0|2021-05-28|891.0|0|1069.0|0|0.0|0|0.0|100
0|2021-05-29|891.0|0|1072.0|0|0.0|0|0.0|100
0|2021-05-30|893.0|0|1074.0|0|0.0|0|0.0|100
0|2021-05-31|893.0|0|1074.0|0|0.0|0|0.0|100
0|2021-06-01|893.0|0|1074.0|0|0.0|0|0.0|100
0|2021-06-02|893.0|0|1074.0|0|0.0|0|0.0|100
0|2021-06-03|894.0|0|1074.0|0|0.0|0|0.0|100
0|2021-06-04|894.0|0|1075.0|0|0.0|0|0.0|100
0|2021-06-05|894.0|0|1075.0|0|0.0|0|0.0|100
0|2021-06-06|895.0|0|1075.0|0|0.0|0|0.0|100
0|2021-06-07|895.0|0|1076.0|0|0.0|0|0.0|100
0|2021-06-08|895.0|0|1076.0|0|0.0|0|0.0|100
0|2021-06-09|895.0|0|1076.0|0|0.0|0|0.0|100
0|2021-06-10|895.0|0|1076.0|0|0.0|0|0.0|100
0|2021-06-11|895.0|0|1076.0|0|0.0|0|0.0|100
0|2021-06-12|895.0|0|1076.0|0|0.0|0|0.0|100
0|2021-06-13|896.0|0|1076.0|0|0.0|0|0.0|100
0|2021-06-14|896.0|0|1077.0|0|0.0|0|0.0|100
0|2021-06-15|896.0|0|1077.0|0|0.0|0|0.0|100
0|2021-06-16|896.0|0|1077.0|0|0.0|0|0.0|100
0|2021-06-17|898.0|0|1077.0|0|0.0|0|0.0|100
0|2021-06-18|898.0|0|1079.0|0|0.0|0|0.0|100
0|2021-06-19|898.0|0|1079.0|0|0.0|0|0.0|100
0|2021-06-20|900.0|0|1079.0|0|0.0|0|0.0|100
0|2021-06-21|900.0|0|1081.0|0|0.0|0|0.0|100
0|2021-06-22|900.0|0|1081.0|0|0.0|0|0.0|100
0|2021-06-23|900.0|0|1081.0|0|0.0|0|0.0|100
0|2021-06-24|900.0|0|1081.0|0|0.0|0|0.0|100
0|2021-06-25|900.0|0|1081.0|0|0.0|0|0.0|100
0|2021-06-26|900.0|0|1081.0|0|0.0|0|0.0|100
0|2021-06-27|900.0|0|1081.0|0|0.0|0|0.0|100
0|2021-06-28|900.0|0|1081.0|0|0.0|0|0.0|100
0|2021-06-29|900.0|0|1081.0|0|0.0|0|0.0|100
0|2021-06-30|900.0|0|1081.0|0|0.0|0|0.0|100
0|2021-07-01|900.0|0|1081.0|0|0.0|0|0.0|100
0|2021-07-02|900.0|0|1081.0|0|0.0|0|0.0|100
0|2021-07-03|900.0|0|1081.0|0|0.0|0|0.0|100
0|2021-07-04|900.0|0|1081.0|0|0.0|0|0.0|100
0|2021-07-05|900.0|0|1081.0|0|0.0|0|0.0|100
0|2021-07-06|900.0|0|1083.0|0|0.0|0|0.0|100
0|2021-07-07|902.0|0|1083.0|0|0.0|0|0.0|100
0|2021-07-08|902.0|0|1083.0|0|0.0|0|0.0|100
0|2021-07-09|902.0|0|1083.0|0|0.0|0|0.0|100
0|2021-07-10|902.0|0|1083.0|0|0.0|0|0.0|100
0|2021-07-11|902.0|0|1083.0|0|0.0|0|0.0|100
0|2021-07-12|902.0|0|1083.0|0|0.0|0|0.0|100
0|2021-07-13|902.0|0|1083.0|0|0.0|0|0.0|100
0|2021-07-14|902.0|0|1083.0|0|0.0|0|0.0|100
0|2021-07-15|903.0|0|1083.0|0|0.0|0|0.0|100
0|2021-07-16|904.0|0|1084.0|0|0.0|0|0.0|100
0|2021-07-17|907.0|0|1085.0|0|0.0|0|0.0|100
0|2021-07-18|907.0|0|1088.0|0|0.0|0|0.0|100
0|2021-07-19|909.0|0|1088.0|0|0.0|0|0.0|100
0|2021-07-20|911.0|0|1090.0|0|0.0|0|0.0|100
0|2021-07-21|916.0|0|1092.0|0|0.0|0|0.0|100
0|2021-07-22|902.0|0|1097.0|0|0.0|0|0.0|100
0|2021-07-23|902.0|0|1099.0|0|0.0|0|0.0|100
0|2021-07-24|902.0|0|1102.0|0|0.0|0|0.0|100
0|2021-07-25|922.0|0|1102.0|0|0.0|0|0.0|100
0|2021-07-26|922.0|0|1103.0|0|0.0|0|0.0|100
0|2021-07-27|921.0|0|1103.0|0|0.0|0|0.0|100
0|2021-07-28|922.0|0|1102.0|0|0.0|0|0.0|100
0|2021-07-29|925.0|0|1103.0|0|0.0|0|0.0|100
0|2021-07-30|925.0|0|1106.0|0|0.0|0|0.0|100
0|2021-07-31|932.0|0|1107.0|0|0.0|0|0.0|100
0|2021-08-01|932.0|0|1113.0|0|0.0|0|0.0|100
0|2021-08-02|932.0|0|1113.0|0|0.0|0|0.0|100
0|2021-08-03|932.0|0|1113.0|0|0.0|0|0.0|100
0|2021-08-04|935.0|0|1113.0|0|0.0|0|0.0|100
0|2021-08-05|936.0|0|1117.0|0|0.0|0|0.0|100
0|2021-08-06|943.0|0|1122.0|0|0.0|0|0.0|100
0|2021-08-07|948.0|0|1124.0|0|0.0|0|0.0|100
0|2021-08-08|950.0|0|1130.0|0|0.0|0|0.0|100
0|2021-08-09|951.0|0|1131.0|0|0.0|0|0.0|100
0|2021-08-10|953.0|0|1132.0|0|0.0|0|0.0|100
0|2021-08-11|953.0|0|1134.0|0|0.0|0|0.0|100
0|2021-08-12|955.0|0|1134.0|0|0.0|0|0.0|100
0|2021-08-13|961.0|0|1136.0|0|0.0|0|0.0|100
0|2021-08-14|967.0|0|1143.0|0|0.0|0|0.0|100
0|2021-08-15|969.0|0|1149.0|0|0.0|0|0.0|100
0|2021-08-16|972.0|0|1150.0|0|0.0|0|0.0|100
0|2021-08-17|972.0|0|1153.0|0|0.0|0|0.0|100
0|2021-08-18|973.0|0|1153.0|0|0.0|0|0.0|100
0|2021-08-19|983.0|0|1154.0|0|0.0|0|0.0|100
0|2021-08-20|998.0|0|1164.0|0|0.0|0|0.0|100
0|2021-08-21|999.0|0|1179.0|0|0.0|0|0.0|100
0|2021-08-22|1003.0|0|1180.0|0|0.0|0|0.0|100
0|2021-08-23|1007.0|0|1186.0|0|0.0|0|0.0|100
0|2021-08-24|1009.0|0|1188.0|0|0.0|0|0.0|100
0|2021-08-25|1018.0|0|1190.0|0|0.0|0|0.0|100
0|2021-08-26|1023.0|0|1201.0|0|0.0|0|0.0|100
0|2021-08-27|1026.0|0|1204.0|0|0.0|0|0.0|100
0|2021-08-28|1028.0|0|1208.0|0|0.0|0|0.0|100
0|2021-08-29|1034.0|0|1210.0|0|0.0|0|0.0|100
0|2021-08-30|1040.0|0|1215.0|0|0.0|0|0.0|100
0|2021-08-31|1059.0|0|1221.0|0|0.0|0|0.0|100
0|2021-09-01|1062.0|0|1240.0|0|0.0|0|0.0|100
0|2021-09-02|1062.0|0|1243.0|0|0.0|0|0.0|100
0|2021-09-03|1075.0|0|1254.0|0|0.0|0|0.0|100
0|2021-09-04|1080.0|0|1256.0|0|0.0|0|0.0|100
0|2021-09-05|1081.0|0|1261.0|0|0.0|0|0.0|100
0|2021-09-06|1081.0|0|1262.0|0|0.0|0|0.0|100
0|2021-09-07|1082.0|0|1262.0|0|0.0|0|0.0|100
0|2021-09-08|1084.0|0|1263.0|0|0.0|0|0.0|100
0|2021-09-09|1089.0|0|1265.0|0|0.0|0|0.0|100
0|2021-09-10|1093.0|0|1273.0|0|0.0|0|0.0|100
0|2021-09-11|1107.0|0|1274.0|0|0.0|0|0.0|100
0|2021-09-12|1110.0|0|1288.0|0|0.0|0|0.0|100
0|2021-09-13|1113.0|0|1291.0|0|0.0|0|0.0|100
0|2021-09-14|1113.0|0|1294.0|0|0.0|0|0.0|100
0|2021-09-15|1123.0|0|1294.0|0|0.0|0|0.0|100
0|2021-09-16|1131.0|0|1304.0|0|0.0|0|0.0|100
0|2021-09-17|1136.0|0|1315.0|0|0.0|0|0.0|100
0|2021-09-18|1137.0|0|1318.0|0|0.0|0|0.0|100
0|2021-09-19|1138.0|0|1318.0|0|0.0|0|0.0|100
0|2021-09-20|1139.0|0|1320.0|0|0.0|0|0.0|100
0|2021-09-21|1145.0|0|1320.0|0|0.0|0|0.0|100
0|2021-09-22|1144.0|0|1326.0|0|0.0|0|0.0|100
0|2021-09-23|1150.0|0|1327.0|0|0.0|0|0.0|100
0|2021-09-24|1153.0|0|1332.0|0|0.0|0|0.0|100
0|2021-09-25|1155.0|0|1334.0|0|0.0|0|0.0|100
0|2021-09-26|1157.0|0|1337.0|0|0.0|0|0.0|100
0|2021-09-27|1158.0|0|1339.0|0|0.0|0|0.0|100
0|2021-09-28|1162.0|0|1339.0|0|0.0|0|0.0|100
0|2021-09-29|1163.0|0|1344.0|0|0.0|0|0.0|100
0|2021-09-30|1163.0|0|1344.0|0|0.0|0|0.0|100
0|2021-10-01|1164.0|0|1344.0|0|0.0|0|0.0|100
0|2021-10-02|1164.0|0|1345.0|0|0.0|0|0.0|100
0|2021-10-03|1165.0|0|1345.0|0|0.0|0|0.0|100
0|2021-10-04|1166.0|0|1347.0|0|0.0|0|0.0|100
0|2021-10-05|1166.0|0|1347.0|0|0.0|0|0.0|100
0|2021-10-06|1174.0|0|1353.0|0|0.0|0|0.0|100
0|2021-10-07|1175.0|0|1355.0|0|0.0|0|0.0|100
0|2021-10-08|1175.0|0|1356.0|0|0.0|0|0.0|100
0|2021-10-09|1175.0|0|1356.0|0|0.0|0|0.0|100
0|2021-10-10|1178.0|0|1356.0|0|0.0|0|0.0|100
0|2021-10-11|1178.0|0|1359.0|0|0.0|0|0.0|100
0|2021-10-12|1183.0|0|1359.0|0|0.0|0|0.0|100
0|2021-10-13|1184.0|0|1365.0|0|0.0|0|0.0|100
0|2021-10-14|1184.0|0|1365.0|0|0.0|0|0.0|100
0|2021-10-15|1185.0|0|1365.0|0|0.0|0|0.0|100
0|2021-10-16|1185.0|0|1366.0|0|0.0|0|0.0|100
0|2021-10-17|1186.0|0|1367.0|0|0.0|0|0.0|100
0|2021-10-18|1186.0|0|1367.0|0|0.0|0|0.0|100
0|2021-10-19|1186.0|0|1367.0|0|0.0|0|0.0|100
0|2021-10-20|1186.0|0|1367.0|0|0.0|0|0.0|100
0|2021-10-21|1186.0|0|1367.0|0|0.0|0|0.0|100
0|2021-10-22|1186.0|0|1367.0|0|0.0|0|0.0|100
0|2021-10-23|1187.0|0|1367.0|0|0.0|0|0.0|100
0|2021-10-24|1188.0|0|1369.0|0|0.0|0|0.0|100
0|2021-10-25|1188.0|0|1369.0|0|0.0|0|0.0|100
0|2021-10-26|1188.0|0|1369.0|0|0.0|0|0.0|100
0|2021-10-27|1190.0|0|1369.0|0|0.0|0|0.0|100
0|2021-10-28|1190.0|0|1371.0|0|0.0|0|0.0|100
0|2021-10-29|1190.0|0|1371.0|0|0.0|0|0.0|100
0|2021-10-30|1191.0|0|1372.0|0|0.0|0|0.0|100
0|2021-10-31|1191.0|0|1372.0|0|0.0|0|0.0|100
0|2021-11-01|1191.0|0|1372.0|0|0.0|0|0.0|100
0|2021-11-02|1191.0|0|1372.0|0|0.0|0|0.0|100
0|2021-11-03|1191.0|0|1372.0|0|0.0|0|0.0|100
0|2021-11-04|1191.0|0|1372.0|0|0.0|0|0.0|100
0|2021-11-05|1192.0|0|1372.0|0|0.0|0|0.0|100
0|2021-11-06|1192.0|0|1373.0|0|0.0|0|0.0|100
0|2021-11-07|1192.0|0|1373.0|0|0.0|0|0.0|100
0|2021-11-08|1192.0|0|1373.0|0|0.0|0|0.0|100
0|2021-11-09|1192.0|0|1373.0|0|0.0|0|0.0|100
0|2021-11-10|1192.0|0|1373.0|0|0.0|0|0.0|100
0|2021-11-11|1193.0|0|1374.0|0|0.0|0|0.0|100
0|2021-11-12|1198.0|0|1376.0|0|0.0|0|0.0|100
0|2021-11-13|1198.0|0|1379.0|0|0.0|0|0.0|100
0|2021-11-14|1198.0|0|1379.0|0|0.0|0|0.0|100
0|2021-11-15|1198.0|0|1379.0|0|0.0|0|0.0|100
0|2021-11-16|1198.0|0|1379.0|0|0.0|0|0.0|100
0|2021-11-17|1198.0|0|1379.0|0|0.0|0|0.0|100
0|2021-11-18|1198.0|0|1379.0|0|0.0|0|0.0|100
0|2021-11-19|1198.0|0|1379.0|0|0.0|0|0.0|100
0|2021-11-20|1199.0|0|1380.0|0|0.0|0|0.0|100
0|2021-11-21|1199.0|0|1380.0|0|0.0|0|0.0|100
0|2021-11-22|1199.0|0|1380.0|0|0.0|0|0.0|100
0|2021-11-23|1199.0|0|1380.0|0|0.0|0|0.0|100
0|2021-11-24|1200.0|0|1381.0|0|0.0|0|0.0|100
0|2021-11-25|1200.0|0|1381.0|0|0.0|0|0.0|100
0|2021-11-26|1200.0|0|1381.0|0|0.0|0|0.0|100
0|2021-11-27|1200.0|0|1381.0|0|0.0|0|0.0|100
0|2021-11-28|1200.0|0|1381.0|0|0.0|0|0.0|100
0|2021-11-29|1200.0|0|1381.0|0|0.0|0|0.0|100
0|2021-11-30|1200.0|0|1381.0|0|0.0|0|0.0|100
0|2021-12-01|1200.0|0|1381.0|0|0.0|0|0.0|100
0|2021-12-02|1200.0|0|1381.0|0|0.0|0|0.0|100
0|2021-12-03|1201.0|0|1382.0|0|0.0|0|0.0|100
0|2021-12-04|1201.0|0|1383.0|0|0.0|0|0.0|100
0|2021-12-05|1203.0|0|1384.0|0|0.0|0|0.0|100
0|2021-12-06|1203.0|0|1384.0|0|0.0|0|0.0|100
0|2021-12-07|1203.0|0|1384.0|0|0.0|0|0.0|100
0|2021-12-08|1204.0|0|1385.0|0|0.0|0|0.0|100
0|2021-12-09|1204.0|0|1385.0|0|0.0|0|0.0|100
0|2021-12-10|1205.0|0|1386.0|0|0.0|0|0.0|100
0|2021-12-11|1205.0|0|1386.0|0|0.0|0|0.0|100
0|2021-12-12|1206.0|0|1387.0|0|0.0|0|0.0|100
0|2021-12-13|1206.0|0|1387.0|0|0.0|0|0.0|100
0|2021-12-14|1206.0|0|1387.0|0|0.0|0|0.0|100
0|2021-12-15|1208.0|0|1389.0|0|0.0|0|0.0|100
0|2021-12-16|1208.0|0|1389.0|0|0.0|0|0.0|100
0|2021-12-17|1211.0|0|1392.0|0|0.0|0|0.0|100
0|2021-12-18|1212.0|0|1393.0|0|0.0|0|0.0|100
0|2021-12-19|1220.0|0|1401.0|0|0.0|0|0.0|100
0|2021-12-20|1222.0|0|1403.0|0|0.0|0|0.0|100
0|2021-12-21|1224.0|0|1405.0|0|0.0|0|0.0|100
0|2021-12-22|1230.0|0|1411.0|0|0.0|0|0.0|100
0|2021-12-23|1243.0|0|1424.0|0|0.0|0|0.0|100
0|2021-12-24|1243.0|0|1424.0|0|0.0|0|0.0|100
0|2021-12-25|1284.0|0|1465.0|0|0.0|0|0.0|100
0|2021-12-26|1296.0|0|1477.0|0|0.0|0|0.0|100
0|2021-12-27|1296.0|0|1477.0|0|0.0|0|0.0|100
0|2021-12-28|1299.0|0|1480.0|0|0.0|0|0.0|100
0|2021-12-29|1353.0|0|1534.0|0|0.0|0|0.0|100
0|2021-12-30|1402.0|0|1583.0|0|0.0|0|0.0|100
0|2021-12-31|1456.0|0|1637.0|0|0.0|0|0.0|100
0|2022-01-01|1456.0|0|1637.0|0|0.0|0|0.0|100
0|2022-01-02|1639.0|0|1820.0|0|0.0|0|0.0|100
0|2022-01-03|1667.0|0|1848.0|0|0.0|0|0.0|100
0|2022-01-04|1697.0|0|1878.0|0|0.0|0|0.0|100
0|2022-01-05|1761.0|0|1942.0|0|0.0|0|0.0|100
0|2022-01-06|1946.0|0|2127.0|0|0.0|0|0.0|100
0|2022-01-07|1993.0|0|2174.0|0|0.0|0|0.0|100
0|2022-01-08|2012.0|0|2193.0|0|0.0|0|0.0|100
0|2022-01-09|2070.0|0|2251.0|0|0.0|0|0.0|100
0|2022-01-10|2092.0|0|2273.0|0|0.0|0|0.0|100
0|2022-01-11|2095.0|0|2276.0|0|0.0|0|0.0|100
0|2022-01-12|2276.0|0|2457.0|0|0.0|0|0.0|100
0|2022-01-13|2276.0|0|2544.0|0|0.0|0|0.0|100
0|2022-01-14|2482.0|0|2663.0|0|0.0|0|0.0|100
0|2022-01-15|2550.0|0|2731.0|0|0.0|0|0.0|100
0|2022-01-16|2570.0|0|2751.0|0|0.0|0|0.0|100
0|2022-01-17|2624.0|0|0.0|100|0.0|0|0.0|100
