|dates|SanSebastian_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|SanSebastian_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|SanSebastian_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|SanSebastian_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|SanSebastian_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|SanSebastian_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|SanSebastian_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|SanSebastian_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-04|964.0|0|1610.0|0|0.0|0|0.0|100
0|2021-02-05|967.0|0|1613.0|0|0.0|0|0.0|100
0|2021-02-06|971.0|0|1617.0|0|0.0|0|0.0|100
0|2021-02-07|978.0|0|1624.0|0|0.0|0|0.0|100
0|2021-02-08|981.0|0|1627.0|0|0.0|0|0.0|100
0|2021-02-09|984.0|0|1630.0|0|0.0|0|0.0|100
0|2021-02-10|984.0|0|1630.0|0|0.0|0|0.0|100
0|2021-02-11|986.0|0|1632.0|0|0.0|0|0.0|100
0|2021-02-12|987.0|0|1633.0|0|0.0|0|0.0|100
0|2021-02-13|988.0|0|1634.0|0|0.0|0|0.0|100
0|2021-02-14|988.0|0|1634.0|0|0.0|0|0.0|100
0|2021-02-15|990.0|0|1636.0|0|0.0|0|0.0|100
0|2021-02-16|991.0|0|1637.0|0|0.0|0|0.0|100
0|2021-02-17|991.0|0|1637.0|0|0.0|0|0.0|100
0|2021-02-18|991.0|0|1637.0|0|0.0|0|0.0|100
0|2021-02-19|991.0|0|1637.0|0|0.0|0|0.0|100
0|2021-02-20|992.0|0|1638.0|0|0.0|0|0.0|100
0|2021-02-21|996.0|0|1642.0|0|0.0|0|0.0|100
0|2021-02-22|997.0|0|1643.0|0|0.0|0|0.0|100
0|2021-02-23|998.0|0|1644.0|0|0.0|0|0.0|100
0|2021-02-24|997.0|0|1643.0|0|0.0|0|0.0|100
0|2021-02-25|1000.0|0|1646.0|0|0.0|0|0.0|100
0|2021-02-26|1005.0|0|1651.0|0|0.0|0|0.0|100
0|2021-02-27|1006.0|0|1652.0|0|0.0|0|0.0|100
0|2021-02-28|1010.0|0|1656.0|0|0.0|0|0.0|100
0|2021-03-01|1012.0|0|1658.0|0|0.0|0|0.0|100
0|2021-03-02|1013.0|0|1659.0|0|0.0|0|0.0|100
0|2021-03-03|1013.0|0|1659.0|0|0.0|0|0.0|100
0|2021-03-04|1013.0|0|1659.0|0|0.0|0|0.0|100
0|2021-03-05|1013.0|0|1659.0|0|0.0|0|0.0|100
0|2021-03-06|1014.0|0|1660.0|0|0.0|0|0.0|100
0|2021-03-07|1014.0|0|1660.0|0|0.0|0|0.0|100
0|2021-03-08|1014.0|0|1661.0|0|0.0|0|0.0|100
0|2021-03-09|1016.0|0|1662.0|0|0.0|0|0.0|100
0|2021-03-10|1016.0|0|1662.0|0|0.0|0|0.0|100
0|2021-03-11|1017.0|0|1663.0|0|0.0|0|0.0|100
0|2021-03-12|1017.0|0|1663.0|0|0.0|0|0.0|100
0|2021-03-13|1020.0|0|1665.0|0|0.0|0|0.0|100
0|2021-03-14|1020.0|0|1666.0|0|0.0|0|0.0|100
0|2021-03-15|1020.0|0|1666.0|0|0.0|0|0.0|100
0|2021-03-16|1020.0|0|1666.0|0|0.0|0|0.0|100
0|2021-03-17|1022.0|0|1667.0|0|0.0|0|0.0|100
0|2021-03-18|1024.0|0|1669.0|0|0.0|0|0.0|100
0|2021-03-19|1025.0|0|1671.0|0|0.0|0|0.0|100
0|2021-03-20|1027.0|0|1672.0|0|0.0|0|0.0|100
0|2021-03-21|1030.0|0|1675.0|0|0.0|0|0.0|100
0|2021-03-22|1033.0|0|1678.0|0|0.0|0|0.0|100
0|2021-03-23|1033.0|0|1679.0|0|0.0|0|0.0|100
0|2021-03-24|1033.0|0|1679.0|0|0.0|0|0.0|100
0|2021-03-25|1038.0|0|1682.0|0|0.0|0|0.0|100
0|2021-03-26|1045.0|0|1688.0|0|0.0|0|0.0|100
0|2021-03-27|1051.0|0|1694.0|0|0.0|0|0.0|100
0|2021-03-28|1056.0|0|1700.0|0|0.0|0|0.0|100
0|2021-03-29|1063.0|0|1706.0|0|0.0|0|0.0|100
0|2021-03-30|1069.0|0|1712.0|0|0.0|0|0.0|100
0|2021-03-31|1074.0|0|1718.0|0|0.0|0|0.0|100
0|2021-04-01|1077.0|0|1722.0|0|0.0|0|0.0|100
0|2021-04-02|1082.0|0|1726.0|0|0.0|0|0.0|100
0|2021-04-03|1087.0|0|1731.0|0|0.0|0|0.0|100
0|2021-04-04|1090.0|0|1735.0|0|0.0|0|0.0|100
0|2021-04-05|1090.0|0|1739.0|0|0.0|0|0.0|100
0|2021-04-06|1095.0|0|1741.0|0|0.0|0|0.0|100
0|2021-04-07|1097.0|0|1742.0|0|0.0|0|0.0|100
0|2021-04-08|1104.0|0|1747.0|0|0.0|0|0.0|100
0|2021-04-09|1107.0|0|1752.0|0|0.0|0|0.0|100
0|2021-04-10|1113.0|0|1756.0|0|0.0|0|0.0|100
0|2021-04-11|1122.0|0|1764.0|0|0.0|0|0.0|100
0|2021-04-12|1125.0|0|1770.0|0|0.0|0|0.0|100
0|2021-04-13|1130.0|0|1774.0|0|0.0|0|0.0|100
0|2021-04-14|1134.0|0|1778.0|0|0.0|0|0.0|100
0|2021-04-15|1146.0|0|1786.0|0|0.0|0|0.0|100
0|2021-04-16|1158.0|0|1792.0|0|0.0|0|0.0|100
0|2021-04-17|1165.0|0|1804.0|0|0.0|0|0.0|100
0|2021-04-18|1177.0|0|1811.0|0|0.0|0|0.0|100
0|2021-04-19|1185.0|0|1823.0|0|0.0|0|0.0|100
0|2021-04-20|1185.0|0|1831.0|0|0.0|0|0.0|100
0|2021-04-21|1188.0|0|1831.0|0|0.0|0|0.0|100
0|2021-04-22|1193.0|0|1834.0|0|0.0|0|0.0|100
0|2021-04-23|1208.0|0|1839.0|0|0.0|0|0.0|100
0|2021-04-24|1211.0|0|1854.0|0|0.0|0|0.0|100
0|2021-04-25|1215.0|0|1857.0|0|0.0|0|0.0|100
0|2021-04-26|1227.0|0|1861.0|0|0.0|0|0.0|100
0|2021-04-27|1229.0|0|1873.0|0|0.0|0|0.0|100
0|2021-04-28|1230.0|0|1875.0|0|0.0|0|0.0|100
0|2021-04-29|1234.0|0|1876.0|0|0.0|0|0.0|100
0|2021-04-30|1238.0|0|1880.0|0|0.0|0|0.0|100
0|2021-05-01|1241.0|0|1884.0|0|0.0|0|0.0|100
0|2021-05-02|1247.0|0|1887.0|0|0.0|0|0.0|100
0|2021-05-03|1254.0|0|1893.0|0|0.0|0|0.0|100
0|2021-05-04|1254.0|0|1900.0|0|0.0|0|0.0|100
0|2021-05-05|1255.0|0|1900.0|0|0.0|0|0.0|100
0|2021-05-06|1260.0|0|1901.0|0|0.0|0|0.0|100
0|2021-05-07|1266.0|0|1906.0|0|0.0|0|0.0|100
0|2021-05-08|1271.0|0|1912.0|0|0.0|0|0.0|100
0|2021-05-09|1274.0|0|1917.0|0|0.0|0|0.0|100
0|2021-05-10|1275.0|0|1920.0|0|0.0|0|0.0|100
0|2021-05-11|1275.0|0|1921.0|0|0.0|0|0.0|100
0|2021-05-12|1276.0|0|1922.0|0|0.0|0|0.0|100
0|2021-05-13|1279.0|0|1922.0|0|0.0|0|0.0|100
0|2021-05-14|1282.0|0|1925.0|0|0.0|0|0.0|100
0|2021-05-15|1286.0|0|1928.0|0|0.0|0|0.0|100
0|2021-05-16|1292.0|0|1932.0|0|0.0|0|0.0|100
0|2021-05-17|1294.0|0|1938.0|0|0.0|0|0.0|100
0|2021-05-18|1294.0|0|1940.0|0|0.0|0|0.0|100
0|2021-05-19|1297.0|0|1940.0|0|0.0|0|0.0|100
0|2021-05-20|1298.0|0|1943.0|0|0.0|0|0.0|100
0|2021-05-21|1301.0|0|1944.0|0|0.0|0|0.0|100
0|2021-05-22|1302.0|0|1947.0|0|0.0|0|0.0|100
0|2021-05-23|1303.0|0|1948.0|0|0.0|0|0.0|100
0|2021-05-24|1304.0|0|1949.0|0|0.0|0|0.0|100
0|2021-05-25|1304.0|0|1950.0|0|0.0|0|0.0|100
0|2021-05-26|1305.0|0|1950.0|0|0.0|0|0.0|100
0|2021-05-27|1308.0|0|1951.0|0|0.0|0|0.0|100
0|2021-05-28|1310.0|0|1954.0|0|0.0|0|0.0|100
0|2021-05-29|1309.0|0|1956.0|0|0.0|0|0.0|100
0|2021-05-30|1309.0|0|1955.0|0|0.0|0|0.0|100
0|2021-05-31|1310.0|0|1955.0|0|0.0|0|0.0|100
0|2021-06-01|1310.0|0|1956.0|0|0.0|0|0.0|100
0|2021-06-02|1310.0|0|1956.0|0|0.0|0|0.0|100
0|2021-06-03|1310.0|0|1956.0|0|0.0|0|0.0|100
0|2021-06-04|1310.0|0|1956.0|0|0.0|0|0.0|100
0|2021-06-05|1310.0|0|1956.0|0|0.0|0|0.0|100
0|2021-06-06|1309.0|0|1956.0|0|0.0|0|0.0|100
0|2021-06-07|1310.0|0|1955.0|0|0.0|0|0.0|100
0|2021-06-08|1311.0|0|1956.0|0|0.0|0|0.0|100
0|2021-06-09|1311.0|0|1957.0|0|0.0|0|0.0|100
0|2021-06-10|1311.0|0|1957.0|0|0.0|0|0.0|100
0|2021-06-11|1313.0|0|1958.0|0|0.0|0|0.0|100
0|2021-06-12|1313.0|0|1959.0|0|0.0|0|0.0|100
0|2021-06-13|1313.0|0|1959.0|0|0.0|0|0.0|100
0|2021-06-14|1313.0|0|1959.0|0|0.0|0|0.0|100
0|2021-06-15|1313.0|0|1959.0|0|0.0|0|0.0|100
0|2021-06-16|1313.0|0|1959.0|0|0.0|0|0.0|100
0|2021-06-17|1313.0|0|1959.0|0|0.0|0|0.0|100
0|2021-06-18|1315.0|0|1959.0|0|0.0|0|0.0|100
0|2021-06-19|1315.0|0|1961.0|0|0.0|0|0.0|100
0|2021-06-20|1315.0|0|1961.0|0|0.0|0|0.0|100
0|2021-06-21|1315.0|0|1961.0|0|0.0|0|0.0|100
0|2021-06-22|1315.0|0|1961.0|0|0.0|0|0.0|100
0|2021-06-23|1315.0|0|1961.0|0|0.0|0|0.0|100
0|2021-06-24|1315.0|0|1961.0|0|0.0|0|0.0|100
0|2021-06-25|1315.0|0|1961.0|0|0.0|0|0.0|100
0|2021-06-26|1316.0|0|1961.0|0|0.0|0|0.0|100
0|2021-06-27|1316.0|0|1962.0|0|0.0|0|0.0|100
0|2021-06-28|1315.0|0|1962.0|0|0.0|0|0.0|100
0|2021-06-29|1315.0|0|1961.0|0|0.0|0|0.0|100
0|2021-06-30|1315.0|0|1961.0|0|0.0|0|0.0|100
0|2021-07-01|1315.0|0|1961.0|0|0.0|0|0.0|100
0|2021-07-02|1315.0|0|1961.0|0|0.0|0|0.0|100
0|2021-07-03|1315.0|0|1961.0|0|0.0|0|0.0|100
0|2021-07-04|1316.0|0|1961.0|0|0.0|0|0.0|100
0|2021-07-05|1316.0|0|1962.0|0|0.0|0|0.0|100
0|2021-07-06|1317.0|0|1963.0|0|0.0|0|0.0|100
0|2021-07-07|1317.0|0|1963.0|0|0.0|0|0.0|100
0|2021-07-08|1318.0|0|1963.0|0|0.0|0|0.0|100
0|2021-07-09|1318.0|0|1964.0|0|0.0|0|0.0|100
0|2021-07-10|1318.0|0|1964.0|0|0.0|0|0.0|100
0|2021-07-11|1321.0|0|1964.0|0|0.0|0|0.0|100
0|2021-07-12|1322.0|0|1967.0|0|0.0|0|0.0|100
0|2021-07-13|1322.0|0|1968.0|0|0.0|0|0.0|100
0|2021-07-14|1322.0|0|1968.0|0|0.0|0|0.0|100
0|2021-07-15|1323.0|0|1968.0|0|0.0|0|0.0|100
0|2021-07-16|1325.0|0|1969.0|0|0.0|0|0.0|100
0|2021-07-17|1325.0|0|1971.0|0|0.0|0|0.0|100
0|2021-07-18|1328.0|0|1971.0|0|0.0|0|0.0|100
0|2021-07-19|1334.0|0|1974.0|0|0.0|0|0.0|100
0|2021-07-20|1335.0|0|1980.0|0|0.0|0|0.0|100
0|2021-07-21|1335.0|0|1981.0|0|0.0|0|0.0|100
0|2021-07-22|1318.0|0|1981.0|0|0.0|0|0.0|100
0|2021-07-23|1318.0|0|1986.0|0|0.0|0|0.0|100
0|2021-07-24|1318.0|0|1994.0|0|0.0|0|0.0|100
0|2021-07-25|1359.0|0|2000.0|0|0.0|0|0.0|100
0|2021-07-26|1360.0|0|2006.0|0|0.0|0|0.0|100
0|2021-07-27|1360.0|0|2006.0|0|0.0|0|0.0|100
0|2021-07-28|1367.0|0|2007.0|0|0.0|0|0.0|100
0|2021-07-29|1376.0|0|2017.0|0|0.0|0|0.0|100
0|2021-07-30|1383.0|0|2029.0|0|0.0|0|0.0|100
0|2021-07-31|1402.0|0|2045.0|0|0.0|0|0.0|100
0|2021-08-01|1412.0|0|2051.0|0|0.0|0|0.0|100
0|2021-08-02|1415.0|0|2061.0|0|0.0|0|0.0|100
0|2021-08-03|1420.0|0|2062.0|0|0.0|0|0.0|100
0|2021-08-04|1447.0|0|2072.0|0|0.0|0|0.0|100
0|2021-08-05|1451.0|0|2097.0|0|0.0|0|0.0|100
0|2021-08-06|1474.0|0|2109.0|0|0.0|0|0.0|100
0|2021-08-07|1488.0|0|2126.0|0|0.0|0|0.0|100
0|2021-08-08|1497.0|0|2141.0|0|0.0|0|0.0|100
0|2021-08-09|1508.0|0|2150.0|0|0.0|0|0.0|100
0|2021-08-10|1509.0|0|2154.0|0|0.0|0|0.0|100
0|2021-08-11|1530.0|0|2166.0|0|0.0|0|0.0|100
0|2021-08-12|1550.0|0|2179.0|0|0.0|0|0.0|100
0|2021-08-13|1558.0|0|2198.0|0|0.0|0|0.0|100
0|2021-08-14|1575.0|0|2205.0|0|0.0|0|0.0|100
0|2021-08-15|1580.0|0|2223.0|0|0.0|0|0.0|100
0|2021-08-16|1584.0|0|2227.0|0|0.0|0|0.0|100
0|2021-08-17|1583.0|0|2230.0|0|0.0|0|0.0|100
0|2021-08-18|1587.0|0|2231.0|0|0.0|0|0.0|100
0|2021-08-19|1607.0|0|2234.0|0|0.0|0|0.0|100
0|2021-08-20|1624.0|0|2253.0|0|0.0|0|0.0|100
0|2021-08-21|1626.0|0|2273.0|0|0.0|0|0.0|100
0|2021-08-22|1641.0|0|2277.0|0|0.0|0|0.0|100
0|2021-08-23|1651.0|0|2294.0|0|0.0|0|0.0|100
0|2021-08-24|1656.0|0|2298.0|0|0.0|0|0.0|100
0|2021-08-25|1672.0|0|2305.0|0|0.0|0|0.0|100
0|2021-08-26|1677.0|0|2320.0|0|0.0|0|0.0|100
0|2021-08-27|1687.0|0|2327.0|0|0.0|0|0.0|100
0|2021-08-28|1697.0|0|2337.0|0|0.0|0|0.0|100
0|2021-08-29|1704.0|0|2346.0|0|0.0|0|0.0|100
0|2021-08-30|1709.0|0|2354.0|0|0.0|0|0.0|100
0|2021-08-31|1729.0|0|2355.0|0|0.0|0|0.0|100
0|2021-09-01|1730.0|0|2376.0|0|0.0|0|0.0|100
0|2021-09-02|1731.0|0|2377.0|0|0.0|0|0.0|100
0|2021-09-03|1751.0|0|2395.0|0|0.0|0|0.0|100
0|2021-09-04|1757.0|0|2401.0|0|0.0|0|0.0|100
0|2021-09-05|1763.0|0|2408.0|0|0.0|0|0.0|100
0|2021-09-06|1763.0|0|2409.0|0|0.0|0|0.0|100
0|2021-09-07|1766.0|0|2409.0|0|0.0|0|0.0|100
0|2021-09-08|1770.0|0|2416.0|0|0.0|0|0.0|100
0|2021-09-09|1780.0|0|2418.0|0|0.0|0|0.0|100
0|2021-09-10|1784.0|0|2428.0|0|0.0|0|0.0|100
0|2021-09-11|1789.0|0|2433.0|0|0.0|0|0.0|100
0|2021-09-12|1794.0|0|2437.0|0|0.0|0|0.0|100
0|2021-09-13|1794.0|0|2440.0|0|0.0|0|0.0|100
0|2021-09-14|1794.0|0|2440.0|0|0.0|0|0.0|100
0|2021-09-15|1800.0|0|2440.0|0|0.0|0|0.0|100
0|2021-09-16|1804.0|0|2448.0|0|0.0|0|0.0|100
0|2021-09-17|1807.0|0|2452.0|0|0.0|0|0.0|100
0|2021-09-18|1809.0|0|2453.0|0|0.0|0|0.0|100
0|2021-09-19|1809.0|0|2455.0|0|0.0|0|0.0|100
0|2021-09-20|1811.0|0|2457.0|0|0.0|0|0.0|100
0|2021-09-21|1814.0|0|2457.0|0|0.0|0|0.0|100
0|2021-09-22|1818.0|0|2462.0|0|0.0|0|0.0|100
0|2021-09-23|1820.0|0|2465.0|0|0.0|0|0.0|100
0|2021-09-24|1823.0|0|2466.0|0|0.0|0|0.0|100
0|2021-09-25|1829.0|0|2472.0|0|0.0|0|0.0|100
0|2021-09-26|1833.0|0|2477.0|0|0.0|0|0.0|100
0|2021-09-27|1837.0|0|2483.0|0|0.0|0|0.0|100
0|2021-09-28|1839.0|0|2483.0|0|0.0|0|0.0|100
0|2021-09-29|1840.0|0|2485.0|0|0.0|0|0.0|100
0|2021-09-30|1841.0|0|2487.0|0|0.0|0|0.0|100
0|2021-10-01|1843.0|0|2488.0|0|0.0|0|0.0|100
0|2021-10-02|1844.0|0|2489.0|0|0.0|0|0.0|100
0|2021-10-03|1845.0|0|2490.0|0|0.0|0|0.0|100
0|2021-10-04|1846.0|0|2492.0|0|0.0|0|0.0|100
0|2021-10-05|1846.0|0|2492.0|0|0.0|0|0.0|100
0|2021-10-06|1851.0|0|2493.0|0|0.0|0|0.0|100
0|2021-10-07|1852.0|0|2498.0|0|0.0|0|0.0|100
0|2021-10-08|1852.0|0|2498.0|0|0.0|0|0.0|100
0|2021-10-09|1852.0|0|2498.0|0|0.0|0|0.0|100
0|2021-10-10|1856.0|0|2498.0|0|0.0|0|0.0|100
0|2021-10-11|1857.0|0|2503.0|0|0.0|0|0.0|100
0|2021-10-12|1857.0|0|2503.0|0|0.0|0|0.0|100
0|2021-10-13|1857.0|0|2503.0|0|0.0|0|0.0|100
0|2021-10-14|1859.0|0|2503.0|0|0.0|0|0.0|100
0|2021-10-15|1862.0|0|2506.0|0|0.0|0|0.0|100
0|2021-10-16|1862.0|0|2508.0|0|0.0|0|0.0|100
0|2021-10-17|1862.0|0|2508.0|0|0.0|0|0.0|100
0|2021-10-18|1862.0|0|2508.0|0|0.0|0|0.0|100
0|2021-10-19|1864.0|0|2508.0|0|0.0|0|0.0|100
0|2021-10-20|1865.0|0|2511.0|0|0.0|0|0.0|100
0|2021-10-21|1865.0|0|2511.0|0|0.0|0|0.0|100
0|2021-10-22|1865.0|0|2511.0|0|0.0|0|0.0|100
0|2021-10-23|1866.0|0|2511.0|0|0.0|0|0.0|100
0|2021-10-24|1866.0|0|2512.0|0|0.0|0|0.0|100
0|2021-10-25|1866.0|0|2512.0|0|0.0|0|0.0|100
0|2021-10-26|1866.0|0|2512.0|0|0.0|0|0.0|100
0|2021-10-27|1868.0|0|2512.0|0|0.0|0|0.0|100
0|2021-10-28|1868.0|0|2514.0|0|0.0|0|0.0|100
0|2021-10-29|1868.0|0|2514.0|0|0.0|0|0.0|100
0|2021-10-30|1868.0|0|2514.0|0|0.0|0|0.0|100
0|2021-10-31|1868.0|0|2514.0|0|0.0|0|0.0|100
0|2021-11-01|1868.0|0|2514.0|0|0.0|0|0.0|100
0|2021-11-02|1872.0|0|2514.0|0|0.0|0|0.0|100
0|2021-11-03|1872.0|0|2518.0|0|0.0|0|0.0|100
0|2021-11-04|1872.0|0|2518.0|0|0.0|0|0.0|100
0|2021-11-05|1873.0|0|2518.0|0|0.0|0|0.0|100
0|2021-11-06|1874.0|0|2519.0|0|0.0|0|0.0|100
0|2021-11-07|1874.0|0|2520.0|0|0.0|0|0.0|100
0|2021-11-08|1874.0|0|2520.0|0|0.0|0|0.0|100
0|2021-11-09|1874.0|0|2520.0|0|0.0|0|0.0|100
0|2021-11-10|1877.0|0|2523.0|0|0.0|0|0.0|100
0|2021-11-11|1877.0|0|2523.0|0|0.0|0|0.0|100
0|2021-11-12|1879.0|0|2524.0|0|0.0|0|0.0|100
0|2021-11-13|1880.0|0|2526.0|0|0.0|0|0.0|100
0|2021-11-14|1881.0|0|2527.0|0|0.0|0|0.0|100
0|2021-11-15|1881.0|0|2527.0|0|0.0|0|0.0|100
0|2021-11-16|1882.0|0|2528.0|0|0.0|0|0.0|100
0|2021-11-17|1884.0|0|2530.0|0|0.0|0|0.0|100
0|2021-11-18|1885.0|0|2531.0|0|0.0|0|0.0|100
0|2021-11-19|1885.0|0|2531.0|0|0.0|0|0.0|100
0|2021-11-20|1888.0|0|2534.0|0|0.0|0|0.0|100
0|2021-11-21|1890.0|0|2536.0|0|0.0|0|0.0|100
0|2021-11-22|1894.0|0|2540.0|0|0.0|0|0.0|100
0|2021-11-23|1894.0|0|2540.0|0|0.0|0|0.0|100
0|2021-11-24|1895.0|0|2541.0|0|0.0|0|0.0|100
0|2021-11-25|1895.0|0|2541.0|0|0.0|0|0.0|100
0|2021-11-26|1897.0|0|2543.0|0|0.0|0|0.0|100
0|2021-11-27|1897.0|0|2543.0|0|0.0|0|0.0|100
0|2021-11-28|1899.0|0|2545.0|0|0.0|0|0.0|100
0|2021-11-29|1899.0|0|2545.0|0|0.0|0|0.0|100
0|2021-11-30|1899.0|0|2545.0|0|0.0|0|0.0|100
0|2021-12-01|1903.0|0|2549.0|0|0.0|0|0.0|100
0|2021-12-02|1907.0|0|2553.0|0|0.0|0|0.0|100
0|2021-12-03|1907.0|0|2553.0|0|0.0|0|0.0|100
0|2021-12-04|1907.0|0|2553.0|0|0.0|0|0.0|100
0|2021-12-05|1909.0|0|2555.0|0|0.0|0|0.0|100
0|2021-12-06|1909.0|0|2555.0|0|0.0|0|0.0|100
0|2021-12-07|1909.0|0|2555.0|0|0.0|0|0.0|100
0|2021-12-08|1916.0|0|2562.0|0|0.0|0|0.0|100
0|2021-12-09|1917.0|0|2563.0|0|0.0|0|0.0|100
0|2021-12-10|1918.0|0|2564.0|0|0.0|0|0.0|100
0|2021-12-11|1918.0|0|2564.0|0|0.0|0|0.0|100
0|2021-12-12|1920.0|0|2566.0|0|0.0|0|0.0|100
0|2021-12-13|1920.0|0|2566.0|0|0.0|0|0.0|100
0|2021-12-14|1920.0|0|2566.0|0|0.0|0|0.0|100
0|2021-12-15|1922.0|0|2568.0|0|0.0|0|0.0|100
0|2021-12-16|1922.0|0|2568.0|0|0.0|0|0.0|100
0|2021-12-17|1931.0|0|2577.0|0|0.0|0|0.0|100
0|2021-12-18|1939.0|0|2585.0|0|0.0|0|0.0|100
0|2021-12-19|1961.0|0|2607.0|0|0.0|0|0.0|100
0|2021-12-20|1975.0|0|2621.0|0|0.0|0|0.0|100
0|2021-12-21|1978.0|0|2624.0|0|0.0|0|0.0|100
0|2021-12-22|2023.0|0|2669.0|0|0.0|0|0.0|100
0|2021-12-23|2086.0|0|2732.0|0|0.0|0|0.0|100
0|2021-12-24|2086.0|0|2732.0|0|0.0|0|0.0|100
0|2021-12-25|2289.0|0|2935.0|0|0.0|0|0.0|100
0|2021-12-26|2385.0|0|3031.0|0|0.0|0|0.0|100
0|2021-12-27|2388.0|0|3034.0|0|0.0|0|0.0|100
0|2021-12-28|2411.0|0|3057.0|0|0.0|0|0.0|100
0|2021-12-29|2503.0|0|3149.0|0|0.0|0|0.0|100
0|2021-12-30|2706.0|0|3352.0|0|0.0|0|0.0|100
0|2021-12-31|2913.0|0|3559.0|0|0.0|0|0.0|100
0|2022-01-01|2913.0|0|3559.0|0|0.0|0|0.0|100
0|2022-01-02|3235.0|0|3881.0|0|0.0|0|0.0|100
0|2022-01-03|3318.0|0|3964.0|0|0.0|0|0.0|100
0|2022-01-04|3332.0|0|3978.0|0|0.0|0|0.0|100
0|2022-01-05|3388.0|0|4034.0|0|0.0|0|0.0|100
0|2022-01-06|3563.0|0|4209.0|0|0.0|0|0.0|100
0|2022-01-07|3697.0|0|4343.0|0|0.0|0|0.0|100
0|2022-01-08|3816.0|0|4462.0|0|0.0|0|0.0|100
0|2022-01-09|3881.0|0|4527.0|0|0.0|0|0.0|100
0|2022-01-10|4065.0|0|4711.0|0|0.0|0|0.0|100
0|2022-01-11|4069.0|0|4715.0|0|0.0|0|0.0|100
0|2022-01-12|4163.0|0|4809.0|0|0.0|0|0.0|100
0|2022-01-13|4397.0|0|5043.0|0|0.0|0|0.0|100
0|2022-01-14|4520.0|0|5166.0|0|0.0|0|0.0|100
0|2022-01-15|4572.0|0|5218.0|0|0.0|0|0.0|100
0|2022-01-16|4661.0|0|5307.0|0|0.0|0|0.0|100
0|2022-01-17|4715.0|0|0.0|100|0.0|0|0.0|100
