|dates|Aibonito_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Aibonito_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Aibonito_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Aibonito_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Aibonito_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Aibonito_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Aibonito_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Aibonito_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-10|418.0|0|561.0|0|0.0|0|0.0|100
0|2021-02-11|422.0|0|562.0|0|0.0|0|0.0|100
0|2021-02-12|422.0|0|569.0|0|0.0|0|0.0|100
0|2021-02-13|429.0|0|569.0|0|0.0|0|0.0|100
0|2021-02-14|429.0|0|569.0|0|0.0|0|0.0|100
0|2021-02-15|430.0|0|570.0|0|0.0|0|0.0|100
0|2021-02-16|430.0|0|570.0|0|0.0|0|0.0|100
0|2021-02-17|431.0|0|571.0|0|0.0|0|0.0|100
0|2021-02-18|431.0|0|571.0|0|0.0|0|0.0|100
0|2021-02-19|431.0|0|571.0|0|0.0|0|0.0|100
0|2021-02-20|431.0|0|571.0|0|0.0|0|0.0|100
0|2021-02-21|432.0|0|572.0|0|0.0|0|0.0|100
0|2021-02-22|432.0|0|573.0|0|0.0|0|0.0|100
0|2021-02-23|434.0|0|574.0|0|0.0|0|0.0|100
0|2021-02-24|434.0|0|574.0|0|0.0|0|0.0|100
0|2021-02-25|434.0|0|574.0|0|0.0|0|0.0|100
0|2021-02-26|434.0|0|576.0|0|0.0|0|0.0|100
0|2021-02-27|434.0|0|578.0|0|0.0|0|0.0|100
0|2021-02-28|438.0|0|578.0|0|0.0|0|0.0|100
0|2021-03-01|438.0|0|581.0|0|0.0|0|0.0|100
0|2021-03-02|441.0|0|581.0|0|0.0|0|0.0|100
0|2021-03-03|441.0|0|581.0|0|0.0|0|0.0|100
0|2021-03-04|441.0|0|581.0|0|0.0|0|0.0|100
0|2021-03-05|441.0|0|581.0|0|0.0|0|0.0|100
0|2021-03-06|441.0|0|582.0|0|0.0|0|0.0|100
0|2021-03-07|441.0|0|583.0|0|0.0|0|0.0|100
0|2021-03-08|442.0|0|585.0|0|0.0|0|0.0|100
0|2021-03-09|442.0|0|586.0|0|0.0|0|0.0|100
0|2021-03-10|448.0|0|587.0|0|0.0|0|0.0|100
0|2021-03-11|450.0|0|589.0|0|0.0|0|0.0|100
0|2021-03-12|451.0|0|591.0|0|0.0|0|0.0|100
0|2021-03-13|453.0|0|592.0|0|0.0|0|0.0|100
0|2021-03-14|454.0|0|594.0|0|0.0|0|0.0|100
0|2021-03-15|454.0|0|597.0|0|0.0|0|0.0|100
0|2021-03-16|454.0|0|600.0|0|0.0|0|0.0|100
0|2021-03-17|454.0|0|600.0|0|0.0|0|0.0|100
0|2021-03-18|454.0|0|601.0|0|0.0|0|0.0|100
0|2021-03-19|454.0|0|603.0|0|0.0|0|0.0|100
0|2021-03-20|464.0|0|604.0|0|0.0|0|0.0|100
0|2021-03-21|464.0|0|604.0|0|0.0|0|0.0|100
0|2021-03-22|464.0|0|605.0|0|0.0|0|0.0|100
0|2021-03-23|464.0|0|606.0|0|0.0|0|0.0|100
0|2021-03-24|464.0|0|606.0|0|0.0|0|0.0|100
0|2021-03-25|464.0|0|608.0|0|0.0|0|0.0|100
0|2021-03-26|471.0|0|611.0|0|0.0|0|0.0|100
0|2021-03-27|474.0|0|613.0|0|0.0|0|0.0|100
0|2021-03-28|475.0|0|615.0|0|0.0|0|0.0|100
0|2021-03-29|475.0|0|617.0|0|0.0|0|0.0|100
0|2021-03-30|475.0|0|619.0|0|0.0|0|0.0|100
0|2021-03-31|475.0|0|620.0|0|0.0|0|0.0|100
0|2021-04-01|475.0|0|621.0|0|0.0|0|0.0|100
0|2021-04-02|486.0|0|624.0|0|0.0|0|0.0|100
0|2021-04-03|491.0|0|629.0|0|0.0|0|0.0|100
0|2021-04-04|492.0|0|632.0|0|0.0|0|0.0|100
0|2021-04-05|492.0|0|634.0|0|0.0|0|0.0|100
0|2021-04-06|500.0|0|638.0|0|0.0|0|0.0|100
0|2021-04-07|504.0|0|642.0|0|0.0|0|0.0|100
0|2021-04-08|510.0|0|647.0|0|0.0|0|0.0|100
0|2021-04-09|510.0|0|653.0|0|0.0|0|0.0|100
0|2021-04-10|525.0|0|661.0|0|0.0|0|0.0|100
0|2021-04-11|539.0|0|672.0|0|0.0|0|0.0|100
0|2021-04-12|549.0|0|684.0|0|0.0|0|0.0|100
0|2021-04-13|554.0|0|692.0|0|0.0|0|0.0|100
0|2021-04-14|554.0|0|696.0|0|0.0|0|0.0|100
0|2021-04-15|567.0|0|703.0|0|0.0|0|0.0|100
0|2021-04-16|573.0|0|707.0|0|0.0|0|0.0|100
0|2021-04-17|573.0|0|713.0|0|0.0|0|0.0|100
0|2021-04-18|587.0|0|723.0|0|0.0|0|0.0|100
0|2021-04-19|596.0|0|727.0|0|0.0|0|0.0|100
0|2021-04-20|596.0|0|736.0|0|0.0|0|0.0|100
0|2021-04-21|607.0|0|740.0|0|0.0|0|0.0|100
0|2021-04-22|607.0|0|747.0|0|0.0|0|0.0|100
0|2021-04-23|616.0|0|755.0|0|0.0|0|0.0|100
0|2021-04-24|618.0|0|756.0|0|0.0|0|0.0|100
0|2021-04-25|625.0|0|758.0|0|0.0|0|0.0|100
0|2021-04-26|627.0|0|765.0|0|0.0|0|0.0|100
0|2021-04-27|630.0|0|767.0|0|0.0|0|0.0|100
0|2021-04-28|631.0|0|770.0|0|0.0|0|0.0|100
0|2021-04-29|631.0|0|771.0|0|0.0|0|0.0|100
0|2021-04-30|631.0|0|771.0|0|0.0|0|0.0|100
0|2021-05-01|640.0|0|775.0|0|0.0|0|0.0|100
0|2021-05-02|640.0|0|780.0|0|0.0|0|0.0|100
0|2021-05-03|640.0|0|780.0|0|0.0|0|0.0|100
0|2021-05-04|641.0|0|780.0|0|0.0|0|0.0|100
0|2021-05-05|643.0|0|781.0|0|0.0|0|0.0|100
0|2021-05-06|643.0|0|783.0|0|0.0|0|0.0|100
0|2021-05-07|643.0|0|784.0|0|0.0|0|0.0|100
0|2021-05-08|647.0|0|786.0|0|0.0|0|0.0|100
0|2021-05-09|652.0|0|787.0|0|0.0|0|0.0|100
0|2021-05-10|652.0|0|792.0|0|0.0|0|0.0|100
0|2021-05-11|653.0|0|793.0|0|0.0|0|0.0|100
0|2021-05-12|653.0|0|793.0|0|0.0|0|0.0|100
0|2021-05-13|653.0|0|793.0|0|0.0|0|0.0|100
0|2021-05-14|658.0|0|798.0|0|0.0|0|0.0|100
0|2021-05-15|660.0|0|798.0|0|0.0|0|0.0|100
0|2021-05-16|660.0|0|800.0|0|0.0|0|0.0|100
0|2021-05-17|660.0|0|800.0|0|0.0|0|0.0|100
0|2021-05-18|660.0|0|801.0|0|0.0|0|0.0|100
0|2021-05-19|662.0|0|801.0|0|0.0|0|0.0|100
0|2021-05-20|662.0|0|802.0|0|0.0|0|0.0|100
0|2021-05-21|664.0|0|803.0|0|0.0|0|0.0|100
0|2021-05-22|664.0|0|804.0|0|0.0|0|0.0|100
0|2021-05-23|671.0|0|804.0|0|0.0|0|0.0|100
0|2021-05-24|671.0|0|811.0|0|0.0|0|0.0|100
0|2021-05-25|671.0|0|811.0|0|0.0|0|0.0|100
0|2021-05-26|671.0|0|811.0|0|0.0|0|0.0|100
0|2021-05-27|671.0|0|811.0|0|0.0|0|0.0|100
0|2021-05-28|671.0|0|811.0|0|0.0|0|0.0|100
0|2021-05-29|671.0|0|811.0|0|0.0|0|0.0|100
0|2021-05-30|671.0|0|811.0|0|0.0|0|0.0|100
0|2021-05-31|671.0|0|811.0|0|0.0|0|0.0|100
0|2021-06-01|671.0|0|811.0|0|0.0|0|0.0|100
0|2021-06-02|671.0|0|811.0|0|0.0|0|0.0|100
0|2021-06-03|672.0|0|811.0|0|0.0|0|0.0|100
0|2021-06-04|672.0|0|812.0|0|0.0|0|0.0|100
0|2021-06-05|672.0|0|812.0|0|0.0|0|0.0|100
0|2021-06-06|671.0|0|812.0|0|0.0|0|0.0|100
0|2021-06-07|671.0|0|811.0|0|0.0|0|0.0|100
0|2021-06-08|671.0|0|811.0|0|0.0|0|0.0|100
0|2021-06-09|671.0|0|811.0|0|0.0|0|0.0|100
0|2021-06-10|672.0|0|812.0|0|0.0|0|0.0|100
0|2021-06-11|672.0|0|812.0|0|0.0|0|0.0|100
0|2021-06-12|672.0|0|812.0|0|0.0|0|0.0|100
0|2021-06-13|672.0|0|812.0|0|0.0|0|0.0|100
0|2021-06-14|672.0|0|812.0|0|0.0|0|0.0|100
0|2021-06-15|672.0|0|812.0|0|0.0|0|0.0|100
0|2021-06-16|672.0|0|812.0|0|0.0|0|0.0|100
0|2021-06-17|672.0|0|812.0|0|0.0|0|0.0|100
0|2021-06-18|673.0|0|812.0|0|0.0|0|0.0|100
0|2021-06-19|673.0|0|813.0|0|0.0|0|0.0|100
0|2021-06-20|673.0|0|813.0|0|0.0|0|0.0|100
0|2021-06-21|673.0|0|813.0|0|0.0|0|0.0|100
0|2021-06-22|673.0|0|813.0|0|0.0|0|0.0|100
0|2021-06-23|673.0|0|813.0|0|0.0|0|0.0|100
0|2021-06-24|673.0|0|813.0|0|0.0|0|0.0|100
0|2021-06-25|673.0|0|814.0|0|0.0|0|0.0|100
0|2021-06-26|675.0|0|814.0|0|0.0|0|0.0|100
0|2021-06-27|675.0|0|815.0|0|0.0|0|0.0|100
0|2021-06-28|675.0|0|815.0|0|0.0|0|0.0|100
0|2021-06-29|675.0|0|815.0|0|0.0|0|0.0|100
0|2021-06-30|675.0|0|815.0|0|0.0|0|0.0|100
0|2021-07-01|675.0|0|815.0|0|0.0|0|0.0|100
0|2021-07-02|675.0|0|815.0|0|0.0|0|0.0|100
0|2021-07-03|675.0|0|815.0|0|0.0|0|0.0|100
0|2021-07-04|675.0|0|815.0|0|0.0|0|0.0|100
0|2021-07-05|675.0|0|815.0|0|0.0|0|0.0|100
0|2021-07-06|675.0|0|815.0|0|0.0|0|0.0|100
0|2021-07-07|675.0|0|815.0|0|0.0|0|0.0|100
0|2021-07-08|676.0|0|815.0|0|0.0|0|0.0|100
0|2021-07-09|676.0|0|816.0|0|0.0|0|0.0|100
0|2021-07-10|676.0|0|816.0|0|0.0|0|0.0|100
0|2021-07-11|676.0|0|816.0|0|0.0|0|0.0|100
0|2021-07-12|676.0|0|816.0|0|0.0|0|0.0|100
0|2021-07-13|676.0|0|816.0|0|0.0|0|0.0|100
0|2021-07-14|676.0|0|816.0|0|0.0|0|0.0|100
0|2021-07-15|676.0|0|816.0|0|0.0|0|0.0|100
0|2021-07-16|676.0|0|816.0|0|0.0|0|0.0|100
0|2021-07-17|676.0|0|816.0|0|0.0|0|0.0|100
0|2021-07-18|676.0|0|816.0|0|0.0|0|0.0|100
0|2021-07-19|676.0|0|816.0|0|0.0|0|0.0|100
0|2021-07-20|676.0|0|816.0|0|0.0|0|0.0|100
0|2021-07-21|676.0|0|816.0|0|0.0|0|0.0|100
0|2021-07-22|676.0|0|816.0|0|0.0|0|0.0|100
0|2021-07-23|676.0|0|817.0|0|0.0|0|0.0|100
0|2021-07-24|676.0|0|818.0|0|0.0|0|0.0|100
0|2021-07-25|679.0|0|819.0|0|0.0|0|0.0|100
0|2021-07-26|679.0|0|819.0|0|0.0|0|0.0|100
0|2021-07-27|681.0|0|819.0|0|0.0|0|0.0|100
0|2021-07-28|681.0|0|822.0|0|0.0|0|0.0|100
0|2021-07-29|682.0|0|824.0|0|0.0|0|0.0|100
0|2021-07-30|685.0|0|825.0|0|0.0|0|0.0|100
0|2021-07-31|689.0|0|828.0|0|0.0|0|0.0|100
0|2021-08-01|696.0|0|832.0|0|0.0|0|0.0|100
0|2021-08-02|698.0|0|837.0|0|0.0|0|0.0|100
0|2021-08-03|698.0|0|838.0|0|0.0|0|0.0|100
0|2021-08-04|702.0|0|839.0|0|0.0|0|0.0|100
0|2021-08-05|706.0|0|846.0|0|0.0|0|0.0|100
0|2021-08-06|709.0|0|848.0|0|0.0|0|0.0|100
0|2021-08-07|709.0|0|849.0|0|0.0|0|0.0|100
0|2021-08-08|714.0|0|852.0|0|0.0|0|0.0|100
0|2021-08-09|716.0|0|855.0|0|0.0|0|0.0|100
0|2021-08-10|717.0|0|857.0|0|0.0|0|0.0|100
0|2021-08-11|721.0|0|862.0|0|0.0|0|0.0|100
0|2021-08-12|727.0|0|863.0|0|0.0|0|0.0|100
0|2021-08-13|730.0|0|870.0|0|0.0|0|0.0|100
0|2021-08-14|737.0|0|874.0|0|0.0|0|0.0|100
0|2021-08-15|745.0|0|883.0|0|0.0|0|0.0|100
0|2021-08-16|745.0|0|885.0|0|0.0|0|0.0|100
0|2021-08-17|745.0|0|886.0|0|0.0|0|0.0|100
0|2021-08-18|749.0|0|888.0|0|0.0|0|0.0|100
0|2021-08-19|755.0|0|893.0|0|0.0|0|0.0|100
0|2021-08-20|760.0|0|895.0|0|0.0|0|0.0|100
0|2021-08-21|760.0|0|900.0|0|0.0|0|0.0|100
0|2021-08-22|763.0|0|903.0|0|0.0|0|0.0|100
0|2021-08-23|763.0|0|903.0|0|0.0|0|0.0|100
0|2021-08-24|763.0|0|903.0|0|0.0|0|0.0|100
0|2021-08-25|768.0|0|906.0|0|0.0|0|0.0|100
0|2021-08-26|777.0|0|909.0|0|0.0|0|0.0|100
0|2021-08-27|778.0|0|917.0|0|0.0|0|0.0|100
0|2021-08-28|782.0|0|919.0|0|0.0|0|0.0|100
0|2021-08-29|788.0|0|922.0|0|0.0|0|0.0|100
0|2021-08-30|790.0|0|929.0|0|0.0|0|0.0|100
0|2021-08-31|803.0|0|931.0|0|0.0|0|0.0|100
0|2021-09-01|811.0|0|947.0|0|0.0|0|0.0|100
0|2021-09-02|811.0|0|951.0|0|0.0|0|0.0|100
0|2021-09-03|817.0|0|955.0|0|0.0|0|0.0|100
0|2021-09-04|820.0|0|959.0|0|0.0|0|0.0|100
0|2021-09-05|828.0|0|962.0|0|0.0|0|0.0|100
0|2021-09-06|828.0|0|968.0|0|0.0|0|0.0|100
0|2021-09-07|829.0|0|968.0|0|0.0|0|0.0|100
0|2021-09-08|829.0|0|969.0|0|0.0|0|0.0|100
0|2021-09-09|829.0|0|969.0|0|0.0|0|0.0|100
0|2021-09-10|833.0|0|972.0|0|0.0|0|0.0|100
0|2021-09-11|849.0|0|981.0|0|0.0|0|0.0|100
0|2021-09-12|854.0|0|990.0|0|0.0|0|0.0|100
0|2021-09-13|854.0|0|994.0|0|0.0|0|0.0|100
0|2021-09-14|854.0|0|994.0|0|0.0|0|0.0|100
0|2021-09-15|855.0|0|995.0|0|0.0|0|0.0|100
0|2021-09-16|856.0|0|995.0|0|0.0|0|0.0|100
0|2021-09-17|857.0|0|997.0|0|0.0|0|0.0|100
0|2021-09-18|859.0|0|997.0|0|0.0|0|0.0|100
0|2021-09-19|862.0|0|1001.0|0|0.0|0|0.0|100
0|2021-09-20|862.0|0|1002.0|0|0.0|0|0.0|100
0|2021-09-21|862.0|0|1002.0|0|0.0|0|0.0|100
0|2021-09-22|862.0|0|1002.0|0|0.0|0|0.0|100
0|2021-09-23|861.0|0|1002.0|0|0.0|0|0.0|100
0|2021-09-24|866.0|0|1005.0|0|0.0|0|0.0|100
0|2021-09-25|868.0|0|1006.0|0|0.0|0|0.0|100
0|2021-09-26|869.0|0|1009.0|0|0.0|0|0.0|100
0|2021-09-27|871.0|0|1011.0|0|0.0|0|0.0|100
0|2021-09-28|871.0|0|1011.0|0|0.0|0|0.0|100
0|2021-09-29|872.0|0|1013.0|0|0.0|0|0.0|100
0|2021-09-30|873.0|0|1013.0|0|0.0|0|0.0|100
0|2021-10-01|873.0|0|1013.0|0|0.0|0|0.0|100
0|2021-10-02|873.0|0|1013.0|0|0.0|0|0.0|100
0|2021-10-03|874.0|0|1013.0|0|0.0|0|0.0|100
0|2021-10-04|874.0|0|1014.0|0|0.0|0|0.0|100
0|2021-10-05|874.0|0|1014.0|0|0.0|0|0.0|100
0|2021-10-06|878.0|0|1015.0|0|0.0|0|0.0|100
0|2021-10-07|878.0|0|1018.0|0|0.0|0|0.0|100
0|2021-10-08|880.0|0|1019.0|0|0.0|0|0.0|100
0|2021-10-09|881.0|0|1021.0|0|0.0|0|0.0|100
0|2021-10-10|881.0|0|1021.0|0|0.0|0|0.0|100
0|2021-10-11|881.0|0|1021.0|0|0.0|0|0.0|100
0|2021-10-12|881.0|0|1021.0|0|0.0|0|0.0|100
0|2021-10-13|882.0|0|1021.0|0|0.0|0|0.0|100
0|2021-10-14|882.0|0|1022.0|0|0.0|0|0.0|100
0|2021-10-15|883.0|0|1023.0|0|0.0|0|0.0|100
0|2021-10-16|885.0|0|1025.0|0|0.0|0|0.0|100
0|2021-10-17|887.0|0|1027.0|0|0.0|0|0.0|100
0|2021-10-18|888.0|0|1028.0|0|0.0|0|0.0|100
0|2021-10-19|888.0|0|1028.0|0|0.0|0|0.0|100
0|2021-10-20|889.0|0|1029.0|0|0.0|0|0.0|100
0|2021-10-21|890.0|0|1030.0|0|0.0|0|0.0|100
0|2021-10-22|892.0|0|1032.0|0|0.0|0|0.0|100
0|2021-10-23|892.0|0|1032.0|0|0.0|0|0.0|100
0|2021-10-24|893.0|0|1032.0|0|0.0|0|0.0|100
0|2021-10-25|893.0|0|1033.0|0|0.0|0|0.0|100
0|2021-10-26|894.0|0|1033.0|0|0.0|0|0.0|100
0|2021-10-27|895.0|0|1035.0|0|0.0|0|0.0|100
0|2021-10-28|899.0|0|1039.0|0|0.0|0|0.0|100
0|2021-10-29|899.0|0|1039.0|0|0.0|0|0.0|100
0|2021-10-30|901.0|0|1039.0|0|0.0|0|0.0|100
0|2021-10-31|905.0|0|1044.0|0|0.0|0|0.0|100
0|2021-11-01|905.0|0|1045.0|0|0.0|0|0.0|100
0|2021-11-02|905.0|0|1045.0|0|0.0|0|0.0|100
0|2021-11-03|905.0|0|1045.0|0|0.0|0|0.0|100
0|2021-11-04|907.0|0|1046.0|0|0.0|0|0.0|100
0|2021-11-05|908.0|0|1047.0|0|0.0|0|0.0|100
0|2021-11-06|911.0|0|1051.0|0|0.0|0|0.0|100
0|2021-11-07|912.0|0|1051.0|0|0.0|0|0.0|100
0|2021-11-08|913.0|0|1052.0|0|0.0|0|0.0|100
0|2021-11-09|913.0|0|1053.0|0|0.0|0|0.0|100
0|2021-11-10|914.0|0|1053.0|0|0.0|0|0.0|100
0|2021-11-11|914.0|0|1054.0|0|0.0|0|0.0|100
0|2021-11-12|915.0|0|1054.0|0|0.0|0|0.0|100
0|2021-11-13|915.0|0|1055.0|0|0.0|0|0.0|100
0|2021-11-14|915.0|0|1055.0|0|0.0|0|0.0|100
0|2021-11-15|916.0|0|1056.0|0|0.0|0|0.0|100
0|2021-11-16|916.0|0|1056.0|0|0.0|0|0.0|100
0|2021-11-17|916.0|0|1056.0|0|0.0|0|0.0|100
0|2021-11-18|917.0|0|1057.0|0|0.0|0|0.0|100
0|2021-11-19|917.0|0|1057.0|0|0.0|0|0.0|100
0|2021-11-20|917.0|0|1057.0|0|0.0|0|0.0|100
0|2021-11-21|918.0|0|1058.0|0|0.0|0|0.0|100
0|2021-11-22|918.0|0|1058.0|0|0.0|0|0.0|100
0|2021-11-23|918.0|0|1058.0|0|0.0|0|0.0|100
0|2021-11-24|919.0|0|1059.0|0|0.0|0|0.0|100
0|2021-11-25|920.0|0|1060.0|0|0.0|0|0.0|100
0|2021-11-26|922.0|0|1062.0|0|0.0|0|0.0|100
0|2021-11-27|922.0|0|1062.0|0|0.0|0|0.0|100
0|2021-11-28|922.0|0|1062.0|0|0.0|0|0.0|100
0|2021-11-29|923.0|0|1063.0|0|0.0|0|0.0|100
0|2021-11-30|923.0|0|1063.0|0|0.0|0|0.0|100
0|2021-12-01|923.0|0|1063.0|0|0.0|0|0.0|100
0|2021-12-02|923.0|0|1063.0|0|0.0|0|0.0|100
0|2021-12-03|929.0|0|1069.0|0|0.0|0|0.0|100
0|2021-12-04|929.0|0|1069.0|0|0.0|0|0.0|100
0|2021-12-05|931.0|0|1071.0|0|0.0|0|0.0|100
0|2021-12-06|931.0|0|1071.0|0|0.0|0|0.0|100
0|2021-12-07|932.0|0|1072.0|0|0.0|0|0.0|100
0|2021-12-08|933.0|0|1073.0|0|0.0|0|0.0|100
0|2021-12-09|935.0|0|1075.0|0|0.0|0|0.0|100
0|2021-12-10|935.0|0|1075.0|0|0.0|0|0.0|100
0|2021-12-11|935.0|0|1075.0|0|0.0|0|0.0|100
0|2021-12-12|939.0|0|1079.0|0|0.0|0|0.0|100
0|2021-12-13|939.0|0|1079.0|0|0.0|0|0.0|100
0|2021-12-14|939.0|0|1079.0|0|0.0|0|0.0|100
0|2021-12-15|942.0|0|1082.0|0|0.0|0|0.0|100
0|2021-12-16|948.0|0|1088.0|0|0.0|0|0.0|100
0|2021-12-17|958.0|0|1098.0|0|0.0|0|0.0|100
0|2021-12-18|973.0|0|1113.0|0|0.0|0|0.0|100
0|2021-12-19|989.0|0|1129.0|0|0.0|0|0.0|100
0|2021-12-20|1010.0|0|1150.0|0|0.0|0|0.0|100
0|2021-12-21|1016.0|0|1156.0|0|0.0|0|0.0|100
0|2021-12-22|1036.0|0|1176.0|0|0.0|0|0.0|100
0|2021-12-23|1079.0|0|1219.0|0|0.0|0|0.0|100
0|2021-12-24|1079.0|0|1219.0|0|0.0|0|0.0|100
0|2021-12-25|1169.0|0|1309.0|0|0.0|0|0.0|100
0|2021-12-26|1205.0|0|1345.0|0|0.0|0|0.0|100
0|2021-12-27|1239.0|0|1379.0|0|0.0|0|0.0|100
0|2021-12-28|1257.0|0|1397.0|0|0.0|0|0.0|100
0|2021-12-29|1304.0|0|1444.0|0|0.0|0|0.0|100
0|2021-12-30|1428.0|0|1568.0|0|0.0|0|0.0|100
0|2021-12-31|1571.0|0|1711.0|0|0.0|0|0.0|100
0|2022-01-01|1571.0|0|1711.0|0|0.0|0|0.0|100
0|2022-01-02|1571.0|0|1943.0|0|0.0|0|0.0|100
0|2022-01-03|1828.0|0|1968.0|0|0.0|0|0.0|100
0|2022-01-04|1843.0|0|1983.0|0|0.0|0|0.0|100
0|2022-01-05|1934.0|0|2074.0|0|0.0|0|0.0|100
0|2022-01-06|2049.0|0|2189.0|0|0.0|0|0.0|100
0|2022-01-07|2148.0|0|2288.0|0|0.0|0|0.0|100
0|2022-01-08|2179.0|0|2319.0|0|0.0|0|0.0|100
0|2022-01-09|2252.0|0|2392.0|0|0.0|0|0.0|100
0|2022-01-10|2301.0|0|2441.0|0|0.0|0|0.0|100
0|2022-01-11|2400.0|0|2540.0|0|0.0|0|0.0|100
0|2022-01-12|2463.0|0|2603.0|0|0.0|0|0.0|100
0|2022-01-13|2463.0|0|2689.0|0|0.0|0|0.0|100
0|2022-01-14|2644.0|0|2784.0|0|0.0|0|0.0|100
0|2022-01-15|2699.0|0|2839.0|0|0.0|0|0.0|100
0|2022-01-16|2790.0|0|2930.0|0|0.0|0|0.0|100
0|2022-01-17|2813.0|0|0.0|100|0.0|0|0.0|100
