|dates|Cowlitz_Washington_UnitedStates.AverageDailyTemperature.data|Cowlitz_Washington_UnitedStates.AverageDailyTemperature.missing|Cowlitz_Washington_UnitedStates.AverageDewPoint.data|Cowlitz_Washington_UnitedStates.AverageDewPoint.missing|Cowlitz_Washington_UnitedStates.AverageRelativeHumidity.data|Cowlitz_Washington_UnitedStates.AverageRelativeHumidity.missing|Cowlitz_Washington_UnitedStates.AverageSurfaceAirPressure.data|Cowlitz_Washington_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-03|50.25|0|50.208333333333336|0|99.8125|0|29.775208333333328|0
0|2021-11-04|53.041666666666664|0|52.177083333333336|0|97.34375|0|29.58057291666668|0
0|2021-11-05|48.114583333333336|0|45.354166666666664|0|90.86458333333333|0|29.74781249999997|0
0|2021-11-06|44.770833333333336|0|43.416666666666664|0|94.65625|0|29.739791666666676|0
0|2021-11-07|43.520833333333336|0|42.125|0|95.11458333333333|0|29.89885416666668|0
0|2021-11-08|47.145833333333336|0|41.239583333333336|0|82.28645833333333|0|29.708854166666665|0
0|2021-11-09|47.34375|0|44.541666666666664|0|89.86458333333333|0|29.685208333333325|0
0|2021-11-10|46.583333333333336|0|44.885416666666664|0|94.44791666666667|0|30.05921874999999|0
0|2021-11-11|54.036458333333336|0|54.036458333333336|0|100.0|0|29.92822916666667|0
0|2021-11-12|55.104166666666664|0|55.104166666666664|0|100.0|0|29.99322916666668|0
0|2021-11-13|48.557291666666664|0|48.536458333333336|0|99.9375|0|30.035937499999992|0
0|2021-11-14|59.145833333333336|0|58.8125|0|99.0|0|29.810156250000002|0
0|2021-11-15|51.140625|0|48.505208333333336|0|91.02083333333333|0|29.68906250000002|0
0|2021-11-16|40.614583333333336|0|38.520833333333336|0|93.19791666666667|0|30.201354166666675|0
0|2021-11-17|37.703125|0|35.390625|0|92.29166666666667|0|30.071979166666683|0
0|2021-11-18|41.90625|0|40.677083333333336|0|95.86458333333333|0|29.699166666666667|0
0|2021-11-19|43.958333333333336|0|43.604166666666664|0|98.25|0|29.979999999999986|0
0|2021-11-20|42.770833333333336|0|41.729166666666664|0|95.92708333333333|0|30.30692708333335|0
0|2021-11-21|39.0|0|39.0|0|100.0|0|30.320000000000036|0
0|2021-11-22|39.0|0|39.0|0|100.0|0|30.320000000000036|0
0|2021-11-23|40.536458333333336|0|39.177083333333336|0|95.45833333333333|0|30.201354166666686|0
0|2021-11-24|40.260416666666664|0|39.0|0|95.51041666666667|0|30.205624999999994|0
0|2021-11-25|47.322916666666664|0|41.8125|0|82.57291666666667|0|30.033854166666654|0
0|2021-11-26|49.666666666666664|0|48.072916666666664|0|94.91145833333333|0|30.014218749999998|0
0|2021-11-27|54.166666666666664|0|53.770833333333336|0|98.8125|0|29.871041666666674|0
0|2021-11-28|56.65625|0|54.208333333333336|0|91.63541666666667|0|29.938750000000027|0
0|2021-11-29|54.53125|0|53.260416666666664|0|95.375|0|30.04177083333333|0
0|2021-11-30|54.135416666666664|0|53.927083333333336|0|99.03125|0|30.04833333333333|0
0|2021-12-01|53.354166666666664|0|51.802083333333336|0|94.61458333333333|0|30.010416666666647|0
0|2021-12-02|45.125|0|42.03125|0|89.84895833333333|0|30.114062499999992|0
0|2021-12-03|39.4375|0|35.666666666666664|0|86.52083333333333|0|30.06093749999995|0
0|2021-12-04|41.208333333333336|0|40.729166666666664|0|98.31770833333333|0|29.94958333333334|0
0|2021-12-05|36.010416666666664|0|35.947916666666664|0|99.78125|0|30.289322916666666|0
0|2021-12-06|42.385416666666664|0|42.322916666666664|0|99.5625|0|29.867083333333355|0
0|2021-12-07|48.53125|0|48.21875|0|99.0625|0|29.78953124999997|0
0|2021-12-08|42.848958333333336|0|40.671875|0|92.88020833333333|0|29.79588541666668|0
0|2021-12-09|36.708333333333336|0|36.708333333333336|0|100.0|0|29.786562500000045|0
0|2021-12-10|41.072916666666664|0|40.114583333333336|0|96.64583333333333|0|29.8015625|0
0|2021-12-11|43.927083333333336|0|42.411458333333336|0|94.79166666666667|0|29.40708333333335|0
0|2021-12-12|38.723958333333336|0|37.604166666666664|0|95.66145833333333|0|29.41729166666667|0
0|2021-12-13|40.182291666666664|0|38.921875|0|95.609375|0|29.271093750000002|0
0|2021-12-14|37.729166666666664|0|35.833333333333336|0|92.15625|0|29.593854166666674|0
0|2021-12-15|40.46875|0|36.416666666666664|0|85.875|0|29.54296875|0
0|2021-12-16|39.786458333333336|0|39.317708333333336|0|98.359375|0|29.81145833333331|0
0|2021-12-17|38.177083333333336|0|36.989583333333336|0|96.16666666666667|0|30.082395833333333|0
0|2021-12-18|42.723958333333336|0|41.927083333333336|0|97.01041666666667|0|29.756822916666646|0
0|2021-12-19|39.177083333333336|0|37.8125|0|95.34375|0|29.76260416666668|0
0|2021-12-20|37.125|0|37.0625|0|99.79166666666667|0|29.855416666666628|0
0|2021-12-21|39.010416666666664|0|38.96875|0|99.85416666666667|0|29.86020833333335|0
0|2021-12-22|45.546875|0|45.328125|0|99.05208333333333|0|29.45083333333334|0
0|2021-12-23|40.760416666666664|0|39.515625|0|95.71875|0|29.302656249999973|0
0|2021-12-24|37.635416666666664|0|36.864583333333336|0|97.09895833333333|0|29.128958333333312|0
0|2021-12-25|34.671875|0|34.3125|0|98.50520833333333|0|29.282031249999957|0
0|2021-12-26|29.177083333333332|0|28.5|0|95.109375|0|29.27343749999999|0
0|2021-12-27|23.979166666666668|0|20.28125|0|86.5|0|29.618854166666683|0
0|2021-12-28|28.15625|0|28.28125|0|90.47916666666667|0|29.594062500000003|0
0|2021-12-29|28.114583333333332|0|25.510416666666668|0|89.66666666666667|0|29.697604166666665|0
0|2021-12-30|33.041666666666664|0|32.166666666666664|0|95.25520833333333|0|29.496614583333354|0
0|2021-12-31|29.552083333333332|0|25.791666666666668|0|87.38541666666667|0|29.82531249999998|0
0|2022-01-01|27.59375|0|24.109375|0|87.72916666666667|0|30.030624999999972|0
0|2022-01-02|38.072916666666664|0|32.489583333333336|0|80.97916666666667|0|29.59661458333333|0
0|2022-01-03|37.229166666666664|0|36.578125|0|97.70833333333333|0|29.37635416666666|0
0|2022-01-04|38.197916666666664|0|38.041666666666664|0|99.34375|0|29.78463541666665|0
0|2022-01-05|36.302083333333336|0|36.302083333333336|0|100.0|0|29.917395833333348|0
0|2022-01-06|47.890625|0|47.869791666666664|0|99.9375|0|29.472916666666688|0
0|2022-01-07|43.260416666666664|0|41.203125|0|92.453125|0|29.43973958333334|0
0|2022-01-08|39.78125|0|37.885416666666664|0|93.38541666666667|0|30.021354166666658|0
0|2022-01-09|34.901041666666664|0|34.583333333333336|0|95.55729166666667|0|30.102864583333318|0
0|2022-01-10|41.489583333333336|0|39.8125|0|90.76041666666667|0|30.14052083333335|0
0|2022-01-11|50.25|0|48.979166666666664|0|95.48958333333333|0|30.018645833333306|0
0|2022-01-12|52.666666666666664|0|49.09375|0|89.19791666666667|0|29.926250000000035|0
0|2022-01-13|49.052083333333336|0|47.84375|0|95.79166666666667|0|29.943437500000005|0
0|2022-01-14|48.302083333333336|0|46.380208333333336|0|93.69791666666667|0|30.11651041666666|0
0|2022-01-15|39.84375|0|39.645833333333336|0|99.13020833333333|0|30.16239583333335|0
0|2022-01-16|41.166666666666664|0|41.166666666666664|0|100.0|0|30.026145833333302|0
0|2022-01-17|43.260416666666664|0|40.96875|0|92.11458333333333|0|29.862447916666692|0
