|dates|Scott_Missouri_UnitedStates.BLS_EmployedPopulation.data|Scott_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Scott_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Scott_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Scott_Missouri_UnitedStates.BLS_UnemploymentRate.data|Scott_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Scott_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Scott_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-14|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-11-15|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-11-16|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-11-17|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-11-18|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-11-19|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-11-20|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-11-21|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-11-22|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-11-23|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-11-24|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-11-25|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-11-26|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-11-27|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-11-28|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-11-29|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-11-30|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-01|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-02|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-03|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-04|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-05|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-06|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-07|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-08|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-09|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-10|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-11|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-12|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-13|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-14|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-15|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-16|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-17|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-18|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-19|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-20|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-21|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-22|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-23|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-24|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-25|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-26|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-27|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-28|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-29|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-30|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2021-12-31|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2022-01-01|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2022-01-02|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2022-01-03|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2022-01-04|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2022-01-05|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2022-01-06|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2022-01-07|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2022-01-08|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2022-01-09|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2022-01-10|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2022-01-11|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2022-01-12|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2022-01-13|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2022-01-14|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2022-01-15|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2022-01-16|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
0|2022-01-17|19399.0|0|808.0|0|3.9986143415648043|0|20207.0|0
