|dates|Isabela_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Isabela_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Isabela_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Isabela_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Isabela_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Isabela_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Isabela_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Isabela_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-22|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-03-23|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-03-24|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-03-25|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-03-26|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-03-27|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-03-28|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-03-29|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-03-30|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-03-31|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-01|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-02|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-03|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-04|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-05|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-06|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-07|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-08|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-09|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-10|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-11|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-12|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-13|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-14|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-15|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-16|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-17|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-18|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-19|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-20|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-21|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-22|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-23|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-24|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-25|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-26|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-27|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-28|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-29|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-04-30|10271.5|0|1000.5|0|8.87597586941093|0|11272.0|0
0|2020-05-01|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-02|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-03|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-04|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-05|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-06|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-07|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-08|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-09|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-10|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-11|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-12|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-13|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-14|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-15|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-16|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-17|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-18|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-19|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-20|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-21|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-22|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-23|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-24|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-25|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-26|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-27|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-28|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-29|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-30|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-05-31|10127.0|0|1063.0|0|9.499553172475425|0|11190.0|0
0|2020-06-01|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-02|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-03|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-04|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-05|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-06|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-07|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-08|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-09|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-10|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-11|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-12|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-13|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-14|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-15|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-16|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-17|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-18|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-19|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-20|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-21|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-22|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-23|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-24|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-25|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-26|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-27|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-28|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-29|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-06-30|10783.0|0|965.0|0|8.214164113040518|0|11748.0|0
0|2020-07-01|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-02|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-03|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-04|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-05|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-06|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-07|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-08|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-09|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-10|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-11|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-12|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-13|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-14|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-15|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-16|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-17|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-18|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-19|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-20|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-21|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-22|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-23|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-24|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-25|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-26|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-27|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-28|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-29|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-30|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-07-31|10638.0|0|819.0|0|7.148468185388845|0|11457.0|0
0|2020-08-01|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-02|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-03|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-04|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-05|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-06|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-07|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-08|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-09|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-10|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-11|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-12|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-13|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-14|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-15|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-16|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-17|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-18|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-19|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-20|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-21|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-22|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-23|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-24|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-25|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-26|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-27|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-28|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-29|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-30|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-08-31|10615.0|0|933.0|0|8.079321094561829|0|11548.0|0
0|2020-09-01|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-02|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-03|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-04|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-05|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-06|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-07|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-08|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-09|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-10|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-11|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-12|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-13|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-14|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-15|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-16|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-17|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-18|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-19|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-20|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-21|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-22|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-23|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-24|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-25|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-26|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-27|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-28|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-29|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-09-30|10501.0|0|1024.0|0|8.885032537960955|0|11525.0|0
0|2020-10-01|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-02|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-03|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-04|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-05|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-06|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-07|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-08|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-09|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-10|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-11|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-12|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-13|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-14|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-15|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-16|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-17|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-18|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-19|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-20|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-21|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-22|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-23|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-24|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-25|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-26|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-27|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-28|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-29|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-30|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-10-31|10430.0|0|907.0|0|8.00035282702655|0|11337.0|0
0|2020-11-01|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-02|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-03|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-04|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-05|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-06|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-07|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-08|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-09|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-10|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-11|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-12|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-13|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-14|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-15|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-16|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-17|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-18|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-19|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-20|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-21|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-22|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-23|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-24|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-25|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-26|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-27|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-28|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-29|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-11-30|10238.0|0|1023.0|0|9.084450759257615|0|11261.0|0
0|2020-12-01|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-02|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
0|2020-12-03|10075.0|0|1161.0|0|10.332858668565326|0|11236.0|0
