|dates|Ponce_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Ponce_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Ponce_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Ponce_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Ponce_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Ponce_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Ponce_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Ponce_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-01|2118.0|0|2835.0|0|0.0|0|0.0|100
0|2021-02-02|2126.0|0|2843.0|0|0.0|0|0.0|100
0|2021-02-03|2131.0|0|2848.0|0|0.0|0|0.0|100
0|2021-02-04|2136.0|0|2853.0|0|0.0|0|0.0|100
0|2021-02-05|2139.0|0|2856.0|0|0.0|0|0.0|100
0|2021-02-06|2148.0|0|2865.0|0|0.0|0|0.0|100
0|2021-02-07|2159.0|0|2876.0|0|0.0|0|0.0|100
0|2021-02-08|2166.0|0|2883.0|0|0.0|0|0.0|100
0|2021-02-09|2173.0|0|2890.0|0|0.0|0|0.0|100
0|2021-02-10|2175.0|0|2892.0|0|0.0|0|0.0|100
0|2021-02-11|2179.0|0|2896.0|0|0.0|0|0.0|100
0|2021-02-12|2186.0|0|2903.0|0|0.0|0|0.0|100
0|2021-02-13|2196.0|0|2913.0|0|0.0|0|0.0|100
0|2021-02-14|2204.0|0|2921.0|0|0.0|0|0.0|100
0|2021-02-15|2214.0|0|2931.0|0|0.0|0|0.0|100
0|2021-02-16|2226.0|0|2943.0|0|0.0|0|0.0|100
0|2021-02-17|2228.0|0|2945.0|0|0.0|0|0.0|100
0|2021-02-18|2233.0|0|2950.0|0|0.0|0|0.0|100
0|2021-02-19|2237.0|0|2954.0|0|0.0|0|0.0|100
0|2021-02-20|2242.0|0|2959.0|0|0.0|0|0.0|100
0|2021-02-21|2296.0|0|3013.0|0|0.0|0|0.0|100
0|2021-02-22|2312.0|0|3029.0|0|0.0|0|0.0|100
0|2021-02-23|2326.0|0|3043.0|0|0.0|0|0.0|100
0|2021-02-24|2327.0|0|3044.0|0|0.0|0|0.0|100
0|2021-02-25|2333.0|0|3050.0|0|0.0|0|0.0|100
0|2021-02-26|2348.0|0|3065.0|0|0.0|0|0.0|100
0|2021-02-27|2352.0|0|3069.0|0|0.0|0|0.0|100
0|2021-02-28|2361.0|0|3078.0|0|0.0|0|0.0|100
0|2021-03-01|2370.0|0|3087.0|0|0.0|0|0.0|100
0|2021-03-02|2374.0|0|3091.0|0|0.0|0|0.0|100
0|2021-03-03|2374.0|0|3091.0|0|0.0|0|0.0|100
0|2021-03-04|2381.0|0|3098.0|0|0.0|0|0.0|100
0|2021-03-05|2401.0|0|3118.0|0|0.0|0|0.0|100
0|2021-03-06|2408.0|0|3125.0|0|0.0|0|0.0|100
0|2021-03-07|2408.0|0|3135.0|0|0.0|0|0.0|100
0|2021-03-08|2408.0|0|3146.0|0|0.0|0|0.0|100
0|2021-03-09|2430.0|0|3147.0|0|0.0|0|0.0|100
0|2021-03-10|2436.0|0|3150.0|0|0.0|0|0.0|100
0|2021-03-11|2469.0|0|3170.0|0|0.0|0|0.0|100
0|2021-03-12|2471.0|0|3187.0|0|0.0|0|0.0|100
0|2021-03-13|2481.0|0|3193.0|0|0.0|0|0.0|100
0|2021-03-14|2485.0|0|3200.0|0|0.0|0|0.0|100
0|2021-03-15|2493.0|0|3206.0|0|0.0|0|0.0|100
0|2021-03-16|2497.0|0|3212.0|0|0.0|0|0.0|100
0|2021-03-17|2498.0|0|3215.0|0|0.0|0|0.0|100
0|2021-03-18|2507.0|0|3220.0|0|0.0|0|0.0|100
0|2021-03-19|2510.0|0|3226.0|0|0.0|0|0.0|100
0|2021-03-20|2514.0|0|3229.0|0|0.0|0|0.0|100
0|2021-03-21|2526.0|0|3237.0|0|0.0|0|0.0|100
0|2021-03-22|2534.0|0|3247.0|0|0.0|0|0.0|100
0|2021-03-23|2538.0|0|3253.0|0|0.0|0|0.0|100
0|2021-03-24|2541.0|0|3257.0|0|0.0|0|0.0|100
0|2021-03-25|2551.0|0|3263.0|0|0.0|0|0.0|100
0|2021-03-26|2562.0|0|3274.0|0|0.0|0|0.0|100
0|2021-03-27|2575.0|0|3286.0|0|0.0|0|0.0|100
0|2021-03-28|2585.0|0|3297.0|0|0.0|0|0.0|100
0|2021-03-29|2593.0|0|3306.0|0|0.0|0|0.0|100
0|2021-03-30|2596.0|0|3312.0|0|0.0|0|0.0|100
0|2021-03-31|2601.0|0|3316.0|0|0.0|0|0.0|100
0|2021-04-01|2604.0|0|3320.0|0|0.0|0|0.0|100
0|2021-04-02|2615.0|0|3327.0|0|0.0|0|0.0|100
0|2021-04-03|2629.0|0|3339.0|0|0.0|0|0.0|100
0|2021-04-04|2642.0|0|3353.0|0|0.0|0|0.0|100
0|2021-04-05|2642.0|0|3361.0|0|0.0|0|0.0|100
0|2021-04-06|2652.0|0|3366.0|0|0.0|0|0.0|100
0|2021-04-07|2656.0|0|3371.0|0|0.0|0|0.0|100
0|2021-04-08|2682.0|0|3386.0|0|0.0|0|0.0|100
0|2021-04-09|2697.0|0|3407.0|0|0.0|0|0.0|100
0|2021-04-10|2722.0|0|3427.0|0|0.0|0|0.0|100
0|2021-04-11|2752.0|0|3454.0|0|0.0|0|0.0|100
0|2021-04-12|2769.0|0|3478.0|0|0.0|0|0.0|100
0|2021-04-13|2798.0|0|3501.0|0|0.0|0|0.0|100
0|2021-04-14|2804.0|0|3518.0|0|0.0|0|0.0|100
0|2021-04-15|2825.0|0|3532.0|0|0.0|0|0.0|100
0|2021-04-16|2857.0|0|3542.0|0|0.0|0|0.0|100
0|2021-04-17|2881.0|0|3574.0|0|0.0|0|0.0|100
0|2021-04-18|2925.0|0|3598.0|0|0.0|0|0.0|100
0|2021-04-19|2945.0|0|3642.0|0|0.0|0|0.0|100
0|2021-04-20|2954.0|0|3662.0|0|0.0|0|0.0|100
0|2021-04-21|2965.0|0|3671.0|0|0.0|0|0.0|100
0|2021-04-22|2990.0|0|3682.0|0|0.0|0|0.0|100
0|2021-04-23|3008.0|0|3707.0|0|0.0|0|0.0|100
0|2021-04-24|3029.0|0|3725.0|0|0.0|0|0.0|100
0|2021-04-25|3046.0|0|3746.0|0|0.0|0|0.0|100
0|2021-04-26|3080.0|0|3763.0|0|0.0|0|0.0|100
0|2021-04-27|3085.0|0|3797.0|0|0.0|0|0.0|100
0|2021-04-28|3096.0|0|3802.0|0|0.0|0|0.0|100
0|2021-04-29|3120.0|0|3813.0|0|0.0|0|0.0|100
0|2021-04-30|3135.0|0|3837.0|0|0.0|0|0.0|100
0|2021-05-01|3166.0|0|3852.0|0|0.0|0|0.0|100
0|2021-05-02|3170.0|0|3883.0|0|0.0|0|0.0|100
0|2021-05-03|3174.0|0|3887.0|0|0.0|0|0.0|100
0|2021-05-04|3182.0|0|3891.0|0|0.0|0|0.0|100
0|2021-05-05|3185.0|0|3899.0|0|0.0|0|0.0|100
0|2021-05-06|3206.0|0|3902.0|0|0.0|0|0.0|100
0|2021-05-07|3217.0|0|3923.0|0|0.0|0|0.0|100
0|2021-05-08|3223.0|0|3934.0|0|0.0|0|0.0|100
0|2021-05-09|3236.0|0|3940.0|0|0.0|0|0.0|100
0|2021-05-10|3247.0|0|3953.0|0|0.0|0|0.0|100
0|2021-05-11|3247.0|0|3964.0|0|0.0|0|0.0|100
0|2021-05-12|3251.0|0|3965.0|0|0.0|0|0.0|100
0|2021-05-13|3263.0|0|3968.0|0|0.0|0|0.0|100
0|2021-05-14|3273.0|0|3980.0|0|0.0|0|0.0|100
0|2021-05-15|3285.0|0|3990.0|0|0.0|0|0.0|100
0|2021-05-16|3298.0|0|4002.0|0|0.0|0|0.0|100
0|2021-05-17|3296.0|0|4015.0|0|0.0|0|0.0|100
0|2021-05-18|3296.0|0|4013.0|0|0.0|0|0.0|100
0|2021-05-19|3297.0|0|4013.0|0|0.0|0|0.0|100
0|2021-05-20|3308.0|0|4014.0|0|0.0|0|0.0|100
0|2021-05-21|3325.0|0|4025.0|0|0.0|0|0.0|100
0|2021-05-22|3330.0|0|4042.0|0|0.0|0|0.0|100
0|2021-05-23|3334.0|0|4047.0|0|0.0|0|0.0|100
0|2021-05-24|3338.0|0|4051.0|0|0.0|0|0.0|100
0|2021-05-25|3338.0|0|4055.0|0|0.0|0|0.0|100
0|2021-05-26|3341.0|0|4055.0|0|0.0|0|0.0|100
0|2021-05-27|3353.0|0|4058.0|0|0.0|0|0.0|100
0|2021-05-28|3357.0|0|4070.0|0|0.0|0|0.0|100
0|2021-05-29|3358.0|0|4074.0|0|0.0|0|0.0|100
0|2021-05-30|3358.0|0|4075.0|0|0.0|0|0.0|100
0|2021-05-31|3365.0|0|4080.0|0|0.0|0|0.0|100
0|2021-06-01|3364.0|0|4082.0|0|0.0|0|0.0|100
0|2021-06-02|3365.0|0|4081.0|0|0.0|0|0.0|100
0|2021-06-03|3366.0|0|4082.0|0|0.0|0|0.0|100
0|2021-06-04|3368.0|0|4083.0|0|0.0|0|0.0|100
0|2021-06-05|3370.0|0|4085.0|0|0.0|0|0.0|100
0|2021-06-06|3372.0|0|4087.0|0|0.0|0|0.0|100
0|2021-06-07|3374.0|0|4089.0|0|0.0|0|0.0|100
0|2021-06-08|3374.0|0|4091.0|0|0.0|0|0.0|100
0|2021-06-09|3374.0|0|4091.0|0|0.0|0|0.0|100
0|2021-06-10|3374.0|0|4091.0|0|0.0|0|0.0|100
0|2021-06-11|3383.0|0|4097.0|0|0.0|0|0.0|100
0|2021-06-12|3387.0|0|4100.0|0|0.0|0|0.0|100
0|2021-06-13|3390.0|0|4104.0|0|0.0|0|0.0|100
0|2021-06-14|3392.0|0|4107.0|0|0.0|0|0.0|100
0|2021-06-15|3393.0|0|4109.0|0|0.0|0|0.0|100
0|2021-06-16|3393.0|0|4110.0|0|0.0|0|0.0|100
0|2021-06-17|3395.0|0|4110.0|0|0.0|0|0.0|100
0|2021-06-18|3400.0|0|4112.0|0|0.0|0|0.0|100
0|2021-06-19|3403.0|0|4117.0|0|0.0|0|0.0|100
0|2021-06-20|3405.0|0|4120.0|0|0.0|0|0.0|100
0|2021-06-21|3406.0|0|4122.0|0|0.0|0|0.0|100
0|2021-06-22|3406.0|0|4123.0|0|0.0|0|0.0|100
0|2021-06-23|3407.0|0|4123.0|0|0.0|0|0.0|100
0|2021-06-24|3407.0|0|4124.0|0|0.0|0|0.0|100
0|2021-06-25|3408.0|0|4124.0|0|0.0|0|0.0|100
0|2021-06-26|3410.0|0|4125.0|0|0.0|0|0.0|100
0|2021-06-27|3412.0|0|4127.0|0|0.0|0|0.0|100
0|2021-06-28|3414.0|0|4129.0|0|0.0|0|0.0|100
0|2021-06-29|3415.0|0|4131.0|0|0.0|0|0.0|100
0|2021-06-30|3415.0|0|4132.0|0|0.0|0|0.0|100
0|2021-07-01|3416.0|0|4132.0|0|0.0|0|0.0|100
0|2021-07-02|3419.0|0|4133.0|0|0.0|0|0.0|100
0|2021-07-03|3419.0|0|4136.0|0|0.0|0|0.0|100
0|2021-07-04|3422.0|0|4136.0|0|0.0|0|0.0|100
0|2021-07-05|3422.0|0|4139.0|0|0.0|0|0.0|100
0|2021-07-06|3424.0|0|4141.0|0|0.0|0|0.0|100
0|2021-07-07|3424.0|0|4141.0|0|0.0|0|0.0|100
0|2021-07-08|3428.0|0|4141.0|0|0.0|0|0.0|100
0|2021-07-09|3429.0|0|4145.0|0|0.0|0|0.0|100
0|2021-07-10|3435.0|0|4146.0|0|0.0|0|0.0|100
0|2021-07-11|3442.0|0|4152.0|0|0.0|0|0.0|100
0|2021-07-12|3446.0|0|4159.0|0|0.0|0|0.0|100
0|2021-07-13|3446.0|0|4163.0|0|0.0|0|0.0|100
0|2021-07-14|3449.0|0|4163.0|0|0.0|0|0.0|100
0|2021-07-15|3450.0|0|4166.0|0|0.0|0|0.0|100
0|2021-07-16|3460.0|0|4167.0|0|0.0|0|0.0|100
0|2021-07-17|3464.0|0|4177.0|0|0.0|0|0.0|100
0|2021-07-18|3471.0|0|4181.0|0|0.0|0|0.0|100
0|2021-07-19|3478.0|0|4188.0|0|0.0|0|0.0|100
0|2021-07-20|3480.0|0|4195.0|0|0.0|0|0.0|100
0|2021-07-21|3483.0|0|4197.0|0|0.0|0|0.0|100
0|2021-07-22|3483.0|0|4200.0|0|0.0|0|0.0|100
0|2021-07-23|3483.0|0|4206.0|0|0.0|0|0.0|100
0|2021-07-24|3483.0|0|4218.0|0|0.0|0|0.0|100
0|2021-07-25|3517.0|0|4225.0|0|186.0|0|0.0|100
0|2021-07-26|3519.0|0|4234.0|0|0.0|0|0.0|100
0|2021-07-27|3524.0|0|4236.0|0|0.0|0|0.0|100
0|2021-07-28|3535.0|0|4242.0|0|0.0|0|0.0|100
0|2021-07-29|3542.0|0|4253.0|0|0.0|0|0.0|100
0|2021-07-30|3545.0|0|4262.0|0|0.0|0|0.0|100
0|2021-07-31|3572.0|0|4278.0|0|0.0|0|0.0|100
0|2021-08-01|3584.0|0|4290.0|0|0.0|0|0.0|100
0|2021-08-02|3590.0|0|4303.0|0|0.0|0|0.0|100
0|2021-08-03|3598.0|0|4307.0|0|0.0|0|0.0|100
0|2021-08-04|3616.0|0|4317.0|0|0.0|0|0.0|100
0|2021-08-05|3622.0|0|4339.0|0|0.0|0|0.0|100
0|2021-08-06|3655.0|0|4363.0|0|0.0|0|0.0|100
0|2021-08-07|3672.0|0|4373.0|0|0.0|0|0.0|100
0|2021-08-08|3689.0|0|4394.0|0|0.0|0|0.0|100
0|2021-08-09|3702.0|0|4408.0|0|0.0|0|0.0|100
0|2021-08-10|3710.0|0|4419.0|0|0.0|0|0.0|100
0|2021-08-11|3738.0|0|4427.0|0|0.0|0|0.0|100
0|2021-08-12|3776.0|0|4462.0|0|0.0|0|0.0|100
0|2021-08-13|3790.0|0|4496.0|0|0.0|0|0.0|100
0|2021-08-14|3812.0|0|4512.0|0|0.0|0|0.0|100
0|2021-08-15|3823.0|0|4529.0|0|0.0|0|0.0|100
0|2021-08-16|3831.0|0|4542.0|0|0.0|0|0.0|100
0|2021-08-17|3832.0|0|4549.0|0|0.0|0|0.0|100
0|2021-08-18|3854.0|0|4558.0|0|0.0|0|0.0|100
0|2021-08-19|3879.0|0|4572.0|0|0.0|0|0.0|100
0|2021-08-20|3927.0|0|4597.0|0|0.0|0|0.0|100
0|2021-08-21|3949.0|0|4644.0|0|0.0|0|0.0|100
0|2021-08-22|3970.0|0|4671.0|0|0.0|0|0.0|100
0|2021-08-23|3980.0|0|4690.0|0|0.0|0|0.0|100
0|2021-08-24|4037.0|0|4700.0|0|0.0|0|0.0|100
0|2021-08-25|4061.0|0|4761.0|0|0.0|0|0.0|100
0|2021-08-26|4073.0|0|4779.0|0|0.0|0|0.0|100
0|2021-08-27|4107.0|0|4797.0|0|0.0|0|0.0|100
0|2021-08-28|4123.0|0|4826.0|0|0.0|0|0.0|100
0|2021-08-29|4136.0|0|4840.0|0|0.0|0|0.0|100
0|2021-08-30|4144.0|0|4854.0|0|0.0|0|0.0|100
0|2021-08-31|4232.0|0|4861.0|0|0.0|0|0.0|100
0|2021-09-01|4252.0|0|4952.0|0|0.0|0|0.0|100
0|2021-09-02|4255.0|0|4972.0|0|0.0|0|0.0|100
0|2021-09-03|4394.0|0|5009.0|0|0.0|0|0.0|100
0|2021-09-04|4417.0|0|5111.0|0|0.0|0|0.0|100
0|2021-09-05|4423.0|0|5136.0|0|0.0|0|0.0|100
0|2021-09-06|4426.0|0|5142.0|0|0.0|0|0.0|100
0|2021-09-07|4438.0|0|5143.0|0|0.0|0|0.0|100
0|2021-09-08|4457.0|0|5158.0|0|0.0|0|0.0|100
0|2021-09-09|4469.0|0|5178.0|0|0.0|0|0.0|100
0|2021-09-10|4489.0|0|5195.0|0|0.0|0|0.0|100
0|2021-09-11|4499.0|0|5206.0|0|0.0|0|0.0|100
0|2021-09-12|4512.0|0|5216.0|0|0.0|0|0.0|100
0|2021-09-13|4517.0|0|5230.0|0|0.0|0|0.0|100
0|2021-09-14|4536.0|0|5234.0|0|0.0|0|0.0|100
0|2021-09-15|4551.0|0|5254.0|0|0.0|0|0.0|100
0|2021-09-16|4603.0|0|5270.0|0|0.0|0|0.0|100
0|2021-09-17|4609.0|0|5321.0|0|0.0|0|0.0|100
0|2021-09-18|4626.0|0|5329.0|0|0.0|0|0.0|100
0|2021-09-19|4637.0|0|5348.0|0|0.0|0|0.0|100
0|2021-09-20|4641.0|0|5356.0|0|0.0|0|0.0|100
0|2021-09-21|4648.0|0|5358.0|0|0.0|0|0.0|100
0|2021-09-22|4651.0|0|5365.0|0|0.0|0|0.0|100
0|2021-09-23|4661.0|0|5368.0|0|0.0|0|0.0|100
0|2021-09-24|4668.0|0|5378.0|0|0.0|0|0.0|100
0|2021-09-25|4680.0|0|5385.0|0|0.0|0|0.0|100
0|2021-09-26|4681.0|0|5397.0|0|0.0|0|0.0|100
0|2021-09-27|4682.0|0|5399.0|0|0.0|0|0.0|100
0|2021-09-28|4684.0|0|5399.0|0|0.0|0|0.0|100
0|2021-09-29|4696.0|0|5410.0|0|0.0|0|0.0|100
0|2021-09-30|4704.0|0|5413.0|0|0.0|0|0.0|100
0|2021-10-01|4714.0|0|5424.0|0|0.0|0|0.0|100
0|2021-10-02|4731.0|0|5432.0|0|0.0|0|0.0|100
0|2021-10-03|4732.0|0|5449.0|0|0.0|0|0.0|100
0|2021-10-04|4736.0|0|5451.0|0|0.0|0|0.0|100
0|2021-10-05|4737.0|0|5454.0|0|0.0|0|0.0|100
0|2021-10-06|4751.0|0|5464.0|0|0.0|0|0.0|100
0|2021-10-07|4754.0|0|5468.0|0|0.0|0|0.0|100
0|2021-10-08|4765.0|0|5474.0|0|0.0|0|0.0|100
0|2021-10-09|4769.0|0|5486.0|0|0.0|0|0.0|100
0|2021-10-10|4796.0|0|5486.0|0|0.0|0|0.0|100
0|2021-10-11|4797.0|0|5513.0|0|0.0|0|0.0|100
0|2021-10-12|4809.0|0|5514.0|0|0.0|0|0.0|100
0|2021-10-13|4821.0|0|5526.0|0|0.0|0|0.0|100
0|2021-10-14|4836.0|0|5538.0|0|0.0|0|0.0|100
0|2021-10-15|4850.0|0|5553.0|0|0.0|0|0.0|100
0|2021-10-16|4868.0|0|5569.0|0|0.0|0|0.0|100
0|2021-10-17|4868.0|0|5585.0|0|0.0|0|0.0|100
0|2021-10-18|4871.0|0|5588.0|0|0.0|0|0.0|100
0|2021-10-19|4876.0|0|5588.0|0|0.0|0|0.0|100
0|2021-10-20|4884.0|0|5594.0|0|0.0|0|0.0|100
0|2021-10-21|4889.0|0|5602.0|0|0.0|0|0.0|100
0|2021-10-22|4894.0|0|5606.0|0|0.0|0|0.0|100
0|2021-10-23|4909.0|0|5616.0|0|0.0|0|0.0|100
0|2021-10-24|4909.0|0|5627.0|0|0.0|0|0.0|100
0|2021-10-25|4911.0|0|5628.0|0|0.0|0|0.0|100
0|2021-10-26|4918.0|0|5628.0|0|0.0|0|0.0|100
0|2021-10-27|4922.0|0|5635.0|0|0.0|0|0.0|100
0|2021-10-28|4926.0|0|5639.0|0|0.0|0|0.0|100
0|2021-10-29|4928.0|0|5643.0|0|0.0|0|0.0|100
0|2021-10-30|4931.0|0|5645.0|0|0.0|0|0.0|100
0|2021-10-31|4934.0|0|5649.0|0|0.0|0|0.0|100
0|2021-11-01|4939.0|0|5653.0|0|0.0|0|0.0|100
0|2021-11-02|4942.0|0|5656.0|0|0.0|0|0.0|100
0|2021-11-03|4945.0|0|5659.0|0|0.0|0|0.0|100
0|2021-11-04|4946.0|0|5662.0|0|0.0|0|0.0|100
0|2021-11-05|4947.0|0|5664.0|0|0.0|0|0.0|100
0|2021-11-06|4951.0|0|5665.0|0|0.0|0|0.0|100
0|2021-11-07|4954.0|0|5669.0|0|0.0|0|0.0|100
0|2021-11-08|4957.0|0|5671.0|0|0.0|0|0.0|100
0|2021-11-09|4960.0|0|5674.0|0|0.0|0|0.0|100
0|2021-11-10|4969.0|0|5678.0|0|0.0|0|0.0|100
0|2021-11-11|4969.0|0|5686.0|0|0.0|0|0.0|100
0|2021-11-12|4980.0|0|5687.0|0|0.0|0|0.0|100
0|2021-11-13|4980.0|0|5697.0|0|0.0|0|0.0|100
0|2021-11-14|4983.0|0|5700.0|0|0.0|0|0.0|100
0|2021-11-15|4983.0|0|5700.0|0|0.0|0|0.0|100
0|2021-11-16|4985.0|0|5702.0|0|0.0|0|0.0|100
0|2021-11-17|4990.0|0|5707.0|0|0.0|0|0.0|100
0|2021-11-18|4998.0|0|5715.0|0|0.0|0|0.0|100
0|2021-11-19|5002.0|0|5719.0|0|0.0|0|0.0|100
0|2021-11-20|5017.0|0|5734.0|0|0.0|0|0.0|100
0|2021-11-21|5020.0|0|5737.0|0|0.0|0|0.0|100
0|2021-11-22|5022.0|0|5739.0|0|0.0|0|0.0|100
0|2021-11-23|5021.0|0|5738.0|0|0.0|0|0.0|100
0|2021-11-24|5022.0|0|5739.0|0|0.0|0|0.0|100
0|2021-11-25|5024.0|0|5741.0|0|0.0|0|0.0|100
0|2021-11-26|5029.0|0|5746.0|0|0.0|0|0.0|100
0|2021-11-27|5030.0|0|5747.0|0|0.0|0|0.0|100
0|2021-11-28|5030.0|0|5747.0|0|0.0|0|0.0|100
0|2021-11-29|5032.0|0|5749.0|0|0.0|0|0.0|100
0|2021-11-30|5034.0|0|5751.0|0|0.0|0|0.0|100
0|2021-12-01|5033.0|0|5750.0|0|0.0|0|0.0|100
0|2021-12-02|5038.0|0|5755.0|0|0.0|0|0.0|100
0|2021-12-03|5041.0|0|5758.0|0|0.0|0|0.0|100
0|2021-12-04|5044.0|0|5761.0|0|0.0|0|0.0|100
0|2021-12-05|5052.0|0|5769.0|0|0.0|0|0.0|100
0|2021-12-06|5053.0|0|5770.0|0|0.0|0|0.0|100
0|2021-12-07|5053.0|0|5770.0|0|0.0|0|0.0|100
0|2021-12-08|5059.0|0|5776.0|0|0.0|0|0.0|100
0|2021-12-09|5063.0|0|5780.0|0|0.0|0|0.0|100
0|2021-12-10|5061.0|0|5778.0|0|0.0|0|0.0|100
0|2021-12-11|5061.0|0|5778.0|0|0.0|0|0.0|100
0|2021-12-12|5069.0|0|5786.0|0|0.0|0|0.0|100
0|2021-12-13|5069.0|0|5786.0|0|0.0|0|0.0|100
0|2021-12-14|5080.0|0|5797.0|0|0.0|0|0.0|100
0|2021-12-15|5080.0|0|5797.0|0|0.0|0|0.0|100
0|2021-12-16|5093.0|0|5810.0|0|0.0|0|0.0|100
0|2021-12-17|5125.0|0|5842.0|0|0.0|0|0.0|100
0|2021-12-18|5184.0|0|5901.0|0|0.0|0|0.0|100
0|2021-12-19|5268.0|0|5985.0|0|0.0|0|0.0|100
0|2021-12-20|5333.0|0|6050.0|0|0.0|0|0.0|100
0|2021-12-21|5349.0|0|6066.0|0|0.0|0|0.0|100
0|2021-12-22|5479.0|0|6196.0|0|0.0|0|0.0|100
0|2021-12-23|5622.0|0|6339.0|0|0.0|0|0.0|100
0|2021-12-24|5622.0|0|6339.0|0|0.0|0|0.0|100
0|2021-12-25|6082.0|0|6799.0|0|0.0|0|0.0|100
0|2021-12-26|6348.0|0|7065.0|0|0.0|0|0.0|100
0|2021-12-27|6403.0|0|7120.0|0|0.0|0|0.0|100
0|2021-12-28|6460.0|0|7177.0|0|0.0|0|0.0|100
0|2021-12-29|6728.0|0|7445.0|0|0.0|0|0.0|100
0|2021-12-30|7171.0|0|7888.0|0|0.0|0|0.0|100
0|2021-12-31|7686.0|0|8403.0|0|0.0|0|0.0|100
0|2022-01-01|7686.0|0|8403.0|0|0.0|0|0.0|100
0|2022-01-02|7686.0|0|9453.0|0|0.0|0|0.0|100
0|2022-01-03|8960.0|0|9677.0|0|0.0|0|0.0|100
0|2022-01-04|9043.0|0|9760.0|0|0.0|0|0.0|100
0|2022-01-05|9314.0|0|10031.0|0|0.0|0|0.0|100
0|2022-01-06|9921.0|0|10638.0|0|0.0|0|0.0|100
0|2022-01-07|10440.0|0|11157.0|0|0.0|0|0.0|100
0|2022-01-08|10760.0|0|11477.0|0|0.0|0|0.0|100
0|2022-01-09|11065.0|0|11782.0|0|0.0|0|0.0|100
0|2022-01-10|11310.0|0|12027.0|0|0.0|0|0.0|100
0|2022-01-11|11384.0|0|12101.0|0|0.0|0|0.0|100
0|2022-01-12|11865.0|0|12582.0|0|0.0|0|0.0|100
0|2022-01-13|12262.0|0|12979.0|0|0.0|0|0.0|100
0|2022-01-14|12789.0|0|13506.0|0|0.0|0|0.0|100
0|2022-01-15|13192.0|0|13909.0|0|0.0|0|0.0|100
0|2022-01-16|13371.0|0|14088.0|0|0.0|0|0.0|100
0|2022-01-17|13746.0|0|0.0|100|0.0|0|0.0|100
