|dates|Hawaii_Hawaii_UnitedStates.AverageDailyTemperature.data|Hawaii_Hawaii_UnitedStates.AverageDailyTemperature.missing|Hawaii_Hawaii_UnitedStates.AverageDewPoint.data|Hawaii_Hawaii_UnitedStates.AverageDewPoint.missing|Hawaii_Hawaii_UnitedStates.AverageRelativeHumidity.data|Hawaii_Hawaii_UnitedStates.AverageRelativeHumidity.missing|Hawaii_Hawaii_UnitedStates.AverageSurfaceAirPressure.data|Hawaii_Hawaii_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-12-21|50.88611111111111|0|46.481349206349215|0|85.61547619047622|0|23.98492658730159|0
0|2021-12-22|51.727083333333326|0|47.21527777777777|0|85.38263888888889|0|24.018597222222226|0
0|2021-12-23|50.541666666666664|0|44.802083333333336|0|81.10416666666667|0|24.098541666666666|0
0|2021-12-24|48.416666666666664|0|37.833333333333336|0|68.625|0|24.083333333333332|0
0|2021-12-25|47.854166666666664|0|36.05555555555556|0|65.54166666666667|0|24.036249999999995|0
0|2021-12-26|49.207341269841265|0|38.88789682539683|0|68.87648809523809|0|23.998953373015876|0
0|2021-12-27|52.206349206349216|0|45.5734126984127|0|79.3313492063492|0|24.01037698412698|0
0|2021-12-28|52.6875|0|42.979166666666664|0|70.9375|0|24.059583333333336|0
0|2021-12-29|54.75|0|43.0|0|66.44444444444444|0|24.054722222222225|0
0|2021-12-30|56.75|0|50.0|0|78.73263888888889|0|24.019317129629627|0
0|2021-12-31|54.831944444444446|0|49.36018518518518|0|82.90555555555555|0|24.003749999999993|0
0|2022-01-01|56.604166666666664|0|50.82638888888889|0|80.49305555555556|0|23.997916666666672|0
0|2022-01-02|59.0|0|54.0|0|81.0|0|23.980000000000008|0
0|2022-01-03|57.399305555555564|0|50.666666666666664|0|76.78819444444444|0|24.010972222222225|0
0|2022-01-04|54.86805555555555|0|44.416666666666664|0|68.52777777777779|0|24.07715277777778|0
0|2022-01-05|54.03472222222222|0|44.0|0|70.88888888888889|0|24.107083333333332|0
0|2022-01-06|53.61666666666667|0|47.30654761904762|0|80.67519841269842|0|24.073785714285716|0
0|2022-01-07|53.6875|0|47.229166666666664|0|80.35416666666667|0|24.042499999999993|0
0|2022-01-08|54.28472222222222|0|43.09722222222223|0|69.94444444444444|0|24.03979166666666|0
0|2022-01-09|53.78958333333333|0|45.56458333333333|0|75.55416666666666|0|24.051145833333337|0
0|2022-01-10|53.625|0|40.958333333333336|0|65.20833333333333|0|24.116458333333338|0
0|2022-01-11|55.538888888888884|0|37.079166666666666|0|53.74097222222222|0|24.160124999999997|0
0|2022-01-12|56.28472222222222|0|33.958333333333336|0|53.291666666666664|0|24.144166666666663|0
0|2022-01-13|52.67767857142857|0|43.3655753968254|0|71.7264880952381|0|24.11376091269841|0
0|2022-01-14|52.15486111111111|0|41.67569444444444|0|69.04583333333333|0|24.10484722222222|0
0|2022-01-15|52.3125|0|41.364583333333336|0|69.25|0|24.085208333333338|0
0|2022-01-16|52.15625|0|38.302083333333336|0|61.854166666666664|0|24.069583333333338|0
0|2022-01-17|52.53472222222223|0|43.729166666666664|0|73.64583333333333|0|24.04916666666666|0
