|dates|McLennan_Texas_UnitedStates.AverageDailyTemperature.data|McLennan_Texas_UnitedStates.AverageDailyTemperature.missing|McLennan_Texas_UnitedStates.AverageDewPoint.data|McLennan_Texas_UnitedStates.AverageDewPoint.missing|McLennan_Texas_UnitedStates.AverageRelativeHumidity.data|McLennan_Texas_UnitedStates.AverageRelativeHumidity.missing|McLennan_Texas_UnitedStates.AverageSurfaceAirPressure.data|McLennan_Texas_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-16|70.60416666666667|0|60.75|0|72.0|0|29.423125000000002|0
0|2021-11-17|70.64583333333333|0|55.5|0|61.291666666666664|0|29.430000000000003|0
0|2021-11-18|55.708333333333336|0|25.708333333333332|0|32.875|0|29.826666666666657|0
0|2021-11-19|50.166666666666664|0|26.958333333333332|0|45.458333333333336|0|29.803333333333338|0
0|2021-11-20|61.104166666666664|0|51.0625|0|70.35416666666667|0|29.566249999999997|0
0|2021-11-21|65.67361111111111|0|54.5625|0|68.75|0|29.58458333333333|0
0|2021-11-22|52.875|0|32.458333333333336|0|49.9375|0|29.736458333333342|0
0|2021-11-23|54.375|0|36.583333333333336|0|55.791666666666664|0|29.59875|0
0|2021-11-24|65.94444444444444|0|56.8125|0|73.4375|0|29.458472222222227|0
0|2021-11-25|56.46180555555555|0|37.885416666666664|0|52.868055555555564|0|29.718784722222225|0
0|2021-11-26|45.541666666666664|0|30.125|0|55.791666666666664|0|29.762499999999992|0
0|2021-11-27|51.48263888888889|0|43.69097222222223|0|76.1875|0|29.569270833333338|0
0|2021-11-28|55.145833333333336|0|43.625|0|70.02083333333333|0|29.642291666666676|0
0|2021-11-29|53.166666666666664|0|39.583333333333336|0|64.83333333333333|0|29.619166666666672|0
0|2021-11-30|58.458333333333336|0|45.958333333333336|0|66.33333333333333|0|29.54749999999999|0
0|2021-12-01|62.458333333333336|0|54.75|0|78.125|0|29.552499999999995|0
0|2021-12-02|61.18055555555555|0|54.69444444444445|0|81.57291666666667|0|29.55722222222222|0
0|2021-12-03|66.52083333333333|0|62.208333333333336|0|86.40625|0|29.46416666666668|0
0|2021-12-04|67.63194444444444|0|62.100694444444436|0|83.21875|0|29.49052083333334|0
0|2021-12-05|70.50694444444444|0|62.708333333333336|0|76.67361111111111|0|29.369999999999994|0
0|2021-12-06|56.861111111111114|0|36.916666666666664|0|52.51388888888889|0|29.555694444444438|0
0|2021-12-07|48.291666666666664|0|33.708333333333336|0|59.0|0|29.479166666666657|0
0|2021-12-08|53.6875|0|45.1875|0|75.0625|0|29.422708333333333|0
0|2021-12-09|69.58333333333333|0|60.6875|0|75.18055555555556|0|29.292847222222218|0
0|2021-12-10|74.06597222222221|0|64.91666666666667|0|74.54166666666667|0|29.196631944444444|0
0|2021-12-11|48.666666666666664|0|28.416666666666668|0|47.75|0|29.636875|0
0|2021-12-12|43.416666666666664|0|27.166666666666668|0|57.375|0|29.709166666666658|0
0|2021-12-13|55.18055555555555|0|41.708333333333336|0|62.854166666666664|0|29.662083333333324|0
0|2021-12-14|65.2013888888889|0|62.33680555555555|0|90.53472222222221|0|29.619166666666676|0
0|2021-12-15|73.35416666666667|0|64.70833333333333|0|74.91666666666667|0|29.46194444444444|0
0|2021-12-16|73.1875|0|65.39583333333333|0|76.85416666666667|0|29.432708333333327|0
0|2021-12-17|72.97916666666667|0|64.625|0|75.9375|0|29.377708333333334|0
0|2021-12-18|55.14930555555555|0|44.461805555555564|0|68.61111111111111|0|29.540798611111114|0
0|2021-12-19|45.208333333333336|0|24.75|0|47.166666666666664|0|29.74916666666667|0
0|2021-12-20|47.395833333333336|0|36.333333333333336|0|66.91666666666667|0|29.647708333333327|0
0|2021-12-21|47.275|0|38.580555555555556|0|74.75555555555555|0|29.540166666666675|0
0|2021-12-22|55.916666666666664|0|47.583333333333336|0|75.60416666666667|0|29.463125000000005|0
0|2021-12-23|64.36805555555556|0|56.305555555555564|0|76.17361111111111|0|29.437638888888888|0
0|2021-12-24|69.4375|0|59.729166666666664|0|72.25|0|29.299583333333327|0
0|2021-12-25|70.75|0|61.5625|0|73.9375|0|29.33458333333333|0
0|2021-12-26|67.0719246031746|0|60.739583333333336|0|81.47767857142857|0|29.328611111111098|0
0|2021-12-27|69.25|0|61.194444444444436|0|76.08333333333333|0|29.270069444444445|0
0|2021-12-28|71.27083333333333|0|59.854166666666664|0|70.54166666666667|0|29.132499999999997|0
0|2021-12-29|66.44965277777779|0|60.24652777777778|0|81.828125|0|29.20597222222221|0
0|2021-12-30|62.208333333333336|0|53.88888888888889|0|76.91666666666667|0|29.322083333333325|0
0|2021-12-31|69.98263888888889|0|63.84722222222223|0|81.44097222222221|0|29.19378472222222|0
0|2022-01-01|63.6875|0|49.875|0|65.0625|0|29.187708333333333|0
0|2022-01-02|30.729166666666668|0|14.520833333333334|0|52.604166666666664|0|29.817499999999992|0
0|2022-01-03|37.875|0|18.291666666666668|0|51.083333333333336|0|29.863749999999996|0
0|2022-01-04|51.166666666666664|0|29.291666666666668|0|46.208333333333336|0|29.53083333333333|0
0|2022-01-05|48.958333333333336|0|39.375|0|71.625|0|29.35916666666667|0
0|2022-01-06|37.375|0|21.875|0|56.75|0|29.551250000000007|0
0|2022-01-07|37.166666666666664|0|24.833333333333332|0|61.833333333333336|0|29.64124999999999|0
0|2022-01-08|53.77777777777778|0|51.229166666666664|0|91.1736111111111|0|29.44621527777778|0
0|2022-01-09|51.791666666666664|0|41.791666666666664|0|70.20833333333333|0|29.726041666666664|0
0|2022-01-10|43.625|0|20.666666666666668|0|42.708333333333336|0|30.052499999999984|0
0|2022-01-11|40.208333333333336|0|27.125|0|63.458333333333336|0|29.96375|0
0|2022-01-12|46.916666666666664|0|35.708333333333336|0|69.29166666666667|0|29.73666666666666|0
0|2022-01-13|51.041666666666664|0|30.583333333333332|0|56.041666666666664|0|29.59124999999999|0
0|2022-01-14|56.6875|0|33.875|0|48.791666666666664|0|29.336250000000007|0
0|2022-01-15|43.104166666666664|0|21.333333333333332|0|42.854166666666664|0|29.58458333333333|0
0|2022-01-16|41.125|0|21.291666666666668|0|48.5|0|29.572083333333328|0
0|2022-01-17|45.5|0|24.083333333333332|0|48.458333333333336|0|29.56291666666667|0
