|dates|Florida_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Florida_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Florida_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Florida_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Florida_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Florida_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Florida_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Florida_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-11|362.0|0|667.0|0|0.0|0|0.0|100
0|2021-02-12|362.0|0|667.0|0|0.0|0|0.0|100
0|2021-02-13|362.0|0|667.0|0|0.0|0|0.0|100
0|2021-02-14|364.0|0|669.0|0|0.0|0|0.0|100
0|2021-02-15|365.0|0|670.0|0|0.0|0|0.0|100
0|2021-02-16|365.0|0|670.0|0|0.0|0|0.0|100
0|2021-02-17|365.0|0|670.0|0|0.0|0|0.0|100
0|2021-02-18|365.0|0|670.0|0|0.0|0|0.0|100
0|2021-02-19|365.0|0|670.0|0|0.0|0|0.0|100
0|2021-02-20|365.0|0|673.0|0|0.0|0|0.0|100
0|2021-02-21|369.0|0|674.0|0|0.0|0|0.0|100
0|2021-02-22|369.0|0|674.0|0|0.0|0|0.0|100
0|2021-02-23|370.0|0|675.0|0|0.0|0|0.0|100
0|2021-02-24|370.0|0|675.0|0|0.0|0|0.0|100
0|2021-02-25|370.0|0|675.0|0|0.0|0|0.0|100
0|2021-02-26|370.0|0|675.0|0|0.0|0|0.0|100
0|2021-02-27|370.0|0|675.0|0|0.0|0|0.0|100
0|2021-02-28|370.0|0|675.0|0|0.0|0|0.0|100
0|2021-03-01|370.0|0|675.0|0|0.0|0|0.0|100
0|2021-03-02|370.0|0|675.0|0|0.0|0|0.0|100
0|2021-03-03|370.0|0|675.0|0|0.0|0|0.0|100
0|2021-03-04|370.0|0|676.0|0|0.0|0|0.0|100
0|2021-03-05|370.0|0|676.0|0|0.0|0|0.0|100
0|2021-03-06|370.0|0|676.0|0|0.0|0|0.0|100
0|2021-03-07|370.0|0|678.0|0|0.0|0|0.0|100
0|2021-03-08|371.0|0|680.0|0|0.0|0|0.0|100
0|2021-03-09|371.0|0|680.0|0|0.0|0|0.0|100
0|2021-03-10|375.0|0|680.0|0|0.0|0|0.0|100
0|2021-03-11|378.0|0|682.0|0|0.0|0|0.0|100
0|2021-03-12|379.0|0|684.0|0|0.0|0|0.0|100
0|2021-03-13|379.0|0|685.0|0|0.0|0|0.0|100
0|2021-03-14|382.0|0|687.0|0|0.0|0|0.0|100
0|2021-03-15|382.0|0|689.0|0|0.0|0|0.0|100
0|2021-03-16|382.0|0|691.0|0|0.0|0|0.0|100
0|2021-03-17|386.0|0|691.0|0|0.0|0|0.0|100
0|2021-03-18|386.0|0|692.0|0|0.0|0|0.0|100
0|2021-03-19|386.0|0|692.0|0|0.0|0|0.0|100
0|2021-03-20|387.0|0|692.0|0|0.0|0|0.0|100
0|2021-03-21|387.0|0|692.0|0|0.0|0|0.0|100
0|2021-03-22|387.0|0|692.0|0|0.0|0|0.0|100
0|2021-03-23|387.0|0|693.0|0|0.0|0|0.0|100
0|2021-03-24|387.0|0|694.0|0|0.0|0|0.0|100
0|2021-03-25|387.0|0|695.0|0|0.0|0|0.0|100
0|2021-03-26|387.0|0|697.0|0|0.0|0|0.0|100
0|2021-03-27|394.0|0|699.0|0|0.0|0|0.0|100
0|2021-03-28|396.0|0|700.0|0|0.0|0|0.0|100
0|2021-03-29|396.0|0|702.0|0|0.0|0|0.0|100
0|2021-03-30|398.0|0|703.0|0|0.0|0|0.0|100
0|2021-03-31|399.0|0|704.0|0|0.0|0|0.0|100
0|2021-04-01|399.0|0|704.0|0|0.0|0|0.0|100
0|2021-04-02|401.0|0|705.0|0|0.0|0|0.0|100
0|2021-04-03|406.0|0|709.0|0|0.0|0|0.0|100
0|2021-04-04|408.0|0|712.0|0|0.0|0|0.0|100
0|2021-04-05|408.0|0|713.0|0|0.0|0|0.0|100
0|2021-04-06|408.0|0|713.0|0|0.0|0|0.0|100
0|2021-04-07|408.0|0|713.0|0|0.0|0|0.0|100
0|2021-04-08|411.0|0|715.0|0|0.0|0|0.0|100
0|2021-04-09|414.0|0|718.0|0|0.0|0|0.0|100
0|2021-04-10|418.0|0|721.0|0|0.0|0|0.0|100
0|2021-04-11|418.0|0|723.0|0|0.0|0|0.0|100
0|2021-04-12|423.0|0|726.0|0|0.0|0|0.0|100
0|2021-04-13|426.0|0|730.0|0|0.0|0|0.0|100
0|2021-04-14|426.0|0|731.0|0|0.0|0|0.0|100
0|2021-04-15|429.0|0|733.0|0|0.0|0|0.0|100
0|2021-04-16|438.0|0|734.0|0|0.0|0|0.0|100
0|2021-04-17|444.0|0|743.0|0|0.0|0|0.0|100
0|2021-04-18|444.0|0|749.0|0|0.0|0|0.0|100
0|2021-04-19|460.0|0|764.0|0|0.0|0|0.0|100
0|2021-04-20|460.0|0|765.0|0|0.0|0|0.0|100
0|2021-04-21|461.0|0|765.0|0|0.0|0|0.0|100
0|2021-04-22|464.0|0|766.0|0|0.0|0|0.0|100
0|2021-04-23|469.0|0|769.0|0|0.0|0|0.0|100
0|2021-04-24|475.0|0|774.0|0|0.0|0|0.0|100
0|2021-04-25|483.0|0|780.0|0|0.0|0|0.0|100
0|2021-04-26|488.0|0|788.0|0|0.0|0|0.0|100
0|2021-04-27|492.0|0|793.0|0|0.0|0|0.0|100
0|2021-04-28|493.0|0|797.0|0|0.0|0|0.0|100
0|2021-04-29|497.0|0|798.0|0|0.0|0|0.0|100
0|2021-04-30|497.0|0|802.0|0|0.0|0|0.0|100
0|2021-05-01|506.0|0|806.0|0|0.0|0|0.0|100
0|2021-05-02|508.0|0|811.0|0|0.0|0|0.0|100
0|2021-05-03|513.0|0|813.0|0|0.0|0|0.0|100
0|2021-05-04|515.0|0|818.0|0|0.0|0|0.0|100
0|2021-05-05|515.0|0|820.0|0|0.0|0|0.0|100
0|2021-05-06|515.0|0|820.0|0|0.0|0|0.0|100
0|2021-05-07|515.0|0|823.0|0|0.0|0|0.0|100
0|2021-05-08|522.0|0|826.0|0|0.0|0|0.0|100
0|2021-05-09|524.0|0|827.0|0|0.0|0|0.0|100
0|2021-05-10|524.0|0|829.0|0|0.0|0|0.0|100
0|2021-05-11|524.0|0|829.0|0|0.0|0|0.0|100
0|2021-05-12|524.0|0|829.0|0|0.0|0|0.0|100
0|2021-05-13|524.0|0|829.0|0|0.0|0|0.0|100
0|2021-05-14|526.0|0|831.0|0|0.0|0|0.0|100
0|2021-05-15|526.0|0|831.0|0|0.0|0|0.0|100
0|2021-05-16|529.0|0|831.0|0|0.0|0|0.0|100
0|2021-05-17|529.0|0|834.0|0|0.0|0|0.0|100
0|2021-05-18|529.0|0|836.0|0|0.0|0|0.0|100
0|2021-05-19|524.0|0|829.0|0|0.0|0|0.0|100
0|2021-05-20|524.0|0|829.0|0|0.0|0|0.0|100
0|2021-05-21|524.0|0|829.0|0|0.0|0|0.0|100
0|2021-05-22|525.0|0|829.0|0|0.0|0|0.0|100
0|2021-05-23|525.0|0|830.0|0|0.0|0|0.0|100
0|2021-05-24|525.0|0|830.0|0|0.0|0|0.0|100
0|2021-05-25|525.0|0|830.0|0|0.0|0|0.0|100
0|2021-05-26|525.0|0|830.0|0|0.0|0|0.0|100
0|2021-05-27|525.0|0|830.0|0|0.0|0|0.0|100
0|2021-05-28|525.0|0|830.0|0|0.0|0|0.0|100
0|2021-05-29|525.0|0|830.0|0|0.0|0|0.0|100
0|2021-05-30|525.0|0|830.0|0|0.0|0|0.0|100
0|2021-05-31|526.0|0|831.0|0|0.0|0|0.0|100
0|2021-06-01|526.0|0|831.0|0|0.0|0|0.0|100
0|2021-06-02|526.0|0|831.0|0|0.0|0|0.0|100
0|2021-06-03|526.0|0|831.0|0|0.0|0|0.0|100
0|2021-06-04|526.0|0|831.0|0|0.0|0|0.0|100
0|2021-06-05|527.0|0|831.0|0|0.0|0|0.0|100
0|2021-06-06|528.0|0|832.0|0|0.0|0|0.0|100
0|2021-06-07|531.0|0|833.0|0|0.0|0|0.0|100
0|2021-06-08|531.0|0|836.0|0|0.0|0|0.0|100
0|2021-06-09|531.0|0|836.0|0|0.0|0|0.0|100
0|2021-06-10|532.0|0|837.0|0|0.0|0|0.0|100
0|2021-06-11|532.0|0|837.0|0|0.0|0|0.0|100
0|2021-06-12|532.0|0|837.0|0|0.0|0|0.0|100
0|2021-06-13|535.0|0|837.0|0|0.0|0|0.0|100
0|2021-06-14|535.0|0|840.0|0|0.0|0|0.0|100
0|2021-06-15|535.0|0|840.0|0|0.0|0|0.0|100
0|2021-06-16|535.0|0|840.0|0|0.0|0|0.0|100
0|2021-06-17|538.0|0|840.0|0|0.0|0|0.0|100
0|2021-06-18|544.0|0|843.0|0|0.0|0|0.0|100
0|2021-06-19|544.0|0|849.0|0|0.0|0|0.0|100
0|2021-06-20|545.0|0|850.0|0|0.0|0|0.0|100
0|2021-06-21|545.0|0|850.0|0|0.0|0|0.0|100
0|2021-06-22|545.0|0|850.0|0|0.0|0|0.0|100
0|2021-06-23|546.0|0|850.0|0|0.0|0|0.0|100
0|2021-06-24|546.0|0|851.0|0|0.0|0|0.0|100
0|2021-06-25|546.0|0|854.0|0|0.0|0|0.0|100
0|2021-06-26|551.0|0|855.0|0|0.0|0|0.0|100
0|2021-06-27|551.0|0|856.0|0|0.0|0|0.0|100
0|2021-06-28|556.0|0|861.0|0|0.0|0|0.0|100
0|2021-06-29|556.0|0|861.0|0|0.0|0|0.0|100
0|2021-06-30|556.0|0|861.0|0|0.0|0|0.0|100
0|2021-07-01|558.0|0|861.0|0|0.0|0|0.0|100
0|2021-07-02|558.0|0|863.0|0|0.0|0|0.0|100
0|2021-07-03|560.0|0|863.0|0|0.0|0|0.0|100
0|2021-07-04|560.0|0|865.0|0|0.0|0|0.0|100
0|2021-07-05|560.0|0|865.0|0|0.0|0|0.0|100
0|2021-07-06|560.0|0|868.0|0|0.0|0|0.0|100
0|2021-07-07|563.0|0|868.0|0|0.0|0|0.0|100
0|2021-07-08|563.0|0|868.0|0|0.0|0|0.0|100
0|2021-07-09|566.0|0|868.0|0|0.0|0|0.0|100
0|2021-07-10|566.0|0|871.0|0|0.0|0|0.0|100
0|2021-07-11|573.0|0|871.0|0|0.0|0|0.0|100
0|2021-07-12|574.0|0|878.0|0|0.0|0|0.0|100
0|2021-07-13|574.0|0|879.0|0|0.0|0|0.0|100
0|2021-07-14|577.0|0|879.0|0|0.0|0|0.0|100
0|2021-07-15|577.0|0|882.0|0|0.0|0|0.0|100
0|2021-07-16|577.0|0|882.0|0|0.0|0|0.0|100
0|2021-07-17|578.0|0|882.0|0|0.0|0|0.0|100
0|2021-07-18|578.0|0|883.0|0|0.0|0|0.0|100
0|2021-07-19|578.0|0|883.0|0|0.0|0|0.0|100
0|2021-07-20|578.0|0|883.0|0|0.0|0|0.0|100
0|2021-07-21|578.0|0|883.0|0|0.0|0|0.0|100
0|2021-07-22|563.0|0|883.0|0|0.0|0|0.0|100
0|2021-07-23|563.0|0|883.0|0|0.0|0|0.0|100
0|2021-07-24|563.0|0|883.0|0|0.0|0|0.0|100
0|2021-07-25|579.0|0|884.0|0|0.0|0|0.0|100
0|2021-07-26|579.0|0|884.0|0|0.0|0|0.0|100
0|2021-07-27|579.0|0|884.0|0|0.0|0|0.0|100
0|2021-07-28|579.0|0|884.0|0|0.0|0|0.0|100
0|2021-07-29|579.0|0|884.0|0|0.0|0|0.0|100
0|2021-07-30|580.0|0|885.0|0|0.0|0|0.0|100
0|2021-07-31|584.0|0|888.0|0|0.0|0|0.0|100
0|2021-08-01|589.0|0|889.0|0|0.0|0|0.0|100
0|2021-08-02|589.0|0|894.0|0|0.0|0|0.0|100
0|2021-08-03|589.0|0|894.0|0|0.0|0|0.0|100
0|2021-08-04|590.0|0|894.0|0|0.0|0|0.0|100
0|2021-08-05|590.0|0|895.0|0|0.0|0|0.0|100
0|2021-08-06|591.0|0|895.0|0|0.0|0|0.0|100
0|2021-08-07|591.0|0|896.0|0|0.0|0|0.0|100
0|2021-08-08|594.0|0|896.0|0|0.0|0|0.0|100
0|2021-08-09|594.0|0|899.0|0|0.0|0|0.0|100
0|2021-08-10|594.0|0|899.0|0|0.0|0|0.0|100
0|2021-08-11|595.0|0|899.0|0|0.0|0|0.0|100
0|2021-08-12|601.0|0|900.0|0|0.0|0|0.0|100
0|2021-08-13|602.0|0|906.0|0|0.0|0|0.0|100
0|2021-08-14|608.0|0|907.0|0|0.0|0|0.0|100
0|2021-08-15|610.0|0|913.0|0|0.0|0|0.0|100
0|2021-08-16|610.0|0|915.0|0|0.0|0|0.0|100
0|2021-08-17|610.0|0|915.0|0|0.0|0|0.0|100
0|2021-08-18|611.0|0|916.0|0|0.0|0|0.0|100
0|2021-08-19|617.0|0|916.0|0|0.0|0|0.0|100
0|2021-08-20|624.0|0|922.0|0|0.0|0|0.0|100
0|2021-08-21|625.0|0|929.0|0|0.0|0|0.0|100
0|2021-08-22|629.0|0|930.0|0|0.0|0|0.0|100
0|2021-08-23|633.0|0|934.0|0|0.0|0|0.0|100
0|2021-08-24|634.0|0|938.0|0|0.0|0|0.0|100
0|2021-08-25|637.0|0|939.0|0|0.0|0|0.0|100
0|2021-08-26|640.0|0|943.0|0|0.0|0|0.0|100
0|2021-08-27|641.0|0|946.0|0|0.0|0|0.0|100
0|2021-08-28|647.0|0|948.0|0|0.0|0|0.0|100
0|2021-08-29|648.0|0|953.0|0|0.0|0|0.0|100
0|2021-08-30|649.0|0|953.0|0|0.0|0|0.0|100
0|2021-08-31|653.0|0|954.0|0|0.0|0|0.0|100
0|2021-09-01|656.0|0|961.0|0|0.0|0|0.0|100
0|2021-09-02|656.0|0|961.0|0|0.0|0|0.0|100
0|2021-09-03|661.0|0|963.0|0|0.0|0|0.0|100
0|2021-09-04|661.0|0|966.0|0|0.0|0|0.0|100
0|2021-09-05|662.0|0|966.0|0|0.0|0|0.0|100
0|2021-09-06|663.0|0|967.0|0|0.0|0|0.0|100
0|2021-09-07|664.0|0|968.0|0|0.0|0|0.0|100
0|2021-09-08|665.0|0|969.0|0|0.0|0|0.0|100
0|2021-09-09|666.0|0|970.0|0|0.0|0|0.0|100
0|2021-09-10|668.0|0|971.0|0|0.0|0|0.0|100
0|2021-09-11|668.0|0|973.0|0|0.0|0|0.0|100
0|2021-09-12|668.0|0|973.0|0|0.0|0|0.0|100
0|2021-09-13|670.0|0|974.0|0|0.0|0|0.0|100
0|2021-09-14|670.0|0|975.0|0|0.0|0|0.0|100
0|2021-09-15|672.0|0|975.0|0|0.0|0|0.0|100
0|2021-09-16|673.0|0|977.0|0|0.0|0|0.0|100
0|2021-09-17|676.0|0|978.0|0|0.0|0|0.0|100
0|2021-09-18|677.0|0|981.0|0|0.0|0|0.0|100
0|2021-09-19|677.0|0|982.0|0|0.0|0|0.0|100
0|2021-09-20|678.0|0|982.0|0|0.0|0|0.0|100
0|2021-09-21|680.0|0|983.0|0|0.0|0|0.0|100
0|2021-09-22|681.0|0|985.0|0|0.0|0|0.0|100
0|2021-09-23|682.0|0|986.0|0|0.0|0|0.0|100
0|2021-09-24|686.0|0|988.0|0|0.0|0|0.0|100
0|2021-09-25|686.0|0|991.0|0|0.0|0|0.0|100
0|2021-09-26|686.0|0|991.0|0|0.0|0|0.0|100
0|2021-09-27|686.0|0|991.0|0|0.0|0|0.0|100
0|2021-09-28|686.0|0|991.0|0|0.0|0|0.0|100
0|2021-09-29|686.0|0|991.0|0|0.0|0|0.0|100
0|2021-09-30|686.0|0|991.0|0|0.0|0|0.0|100
0|2021-10-01|686.0|0|991.0|0|0.0|0|0.0|100
0|2021-10-02|686.0|0|991.0|0|0.0|0|0.0|100
0|2021-10-03|688.0|0|993.0|0|0.0|0|0.0|100
0|2021-10-04|688.0|0|993.0|0|0.0|0|0.0|100
0|2021-10-05|688.0|0|993.0|0|0.0|0|0.0|100
0|2021-10-06|691.0|0|995.0|0|0.0|0|0.0|100
0|2021-10-07|691.0|0|996.0|0|0.0|0|0.0|100
0|2021-10-08|691.0|0|996.0|0|0.0|0|0.0|100
0|2021-10-09|691.0|0|996.0|0|0.0|0|0.0|100
0|2021-10-10|691.0|0|996.0|0|0.0|0|0.0|100
0|2021-10-11|691.0|0|996.0|0|0.0|0|0.0|100
0|2021-10-12|691.0|0|996.0|0|0.0|0|0.0|100
0|2021-10-13|691.0|0|996.0|0|0.0|0|0.0|100
0|2021-10-14|691.0|0|996.0|0|0.0|0|0.0|100
0|2021-10-15|691.0|0|996.0|0|0.0|0|0.0|100
0|2021-10-16|691.0|0|996.0|0|0.0|0|0.0|100
0|2021-10-17|691.0|0|996.0|0|0.0|0|0.0|100
0|2021-10-18|691.0|0|996.0|0|0.0|0|0.0|100
0|2021-10-19|691.0|0|996.0|0|0.0|0|0.0|100
0|2021-10-20|691.0|0|996.0|0|0.0|0|0.0|100
0|2021-10-21|691.0|0|996.0|0|0.0|0|0.0|100
0|2021-10-22|691.0|0|996.0|0|0.0|0|0.0|100
0|2021-10-23|692.0|0|997.0|0|0.0|0|0.0|100
0|2021-10-24|692.0|0|997.0|0|0.0|0|0.0|100
0|2021-10-25|692.0|0|997.0|0|0.0|0|0.0|100
0|2021-10-26|692.0|0|997.0|0|0.0|0|0.0|100
0|2021-10-27|692.0|0|997.0|0|0.0|0|0.0|100
0|2021-10-28|694.0|0|997.0|0|0.0|0|0.0|100
0|2021-10-29|695.0|0|1000.0|0|0.0|0|0.0|100
0|2021-10-30|695.0|0|1000.0|0|0.0|0|0.0|100
0|2021-10-31|696.0|0|1000.0|0|0.0|0|0.0|100
0|2021-11-01|696.0|0|1001.0|0|0.0|0|0.0|100
0|2021-11-02|696.0|0|1001.0|0|0.0|0|0.0|100
0|2021-11-03|696.0|0|1001.0|0|0.0|0|0.0|100
0|2021-11-04|696.0|0|1001.0|0|0.0|0|0.0|100
0|2021-11-05|696.0|0|1001.0|0|0.0|0|0.0|100
0|2021-11-06|698.0|0|1002.0|0|0.0|0|0.0|100
0|2021-11-07|699.0|0|1003.0|0|0.0|0|0.0|100
0|2021-11-08|699.0|0|1004.0|0|0.0|0|0.0|100
0|2021-11-09|699.0|0|1004.0|0|0.0|0|0.0|100
0|2021-11-10|699.0|0|1004.0|0|0.0|0|0.0|100
0|2021-11-11|699.0|0|1004.0|0|0.0|0|0.0|100
0|2021-11-12|699.0|0|1004.0|0|0.0|0|0.0|100
0|2021-11-13|700.0|0|1005.0|0|0.0|0|0.0|100
0|2021-11-14|700.0|0|1005.0|0|0.0|0|0.0|100
0|2021-11-15|700.0|0|1005.0|0|0.0|0|0.0|100
0|2021-11-16|700.0|0|1005.0|0|0.0|0|0.0|100
0|2021-11-17|700.0|0|1005.0|0|0.0|0|0.0|100
0|2021-11-18|700.0|0|1005.0|0|0.0|0|0.0|100
0|2021-11-19|700.0|0|1005.0|0|0.0|0|0.0|100
0|2021-11-20|700.0|0|1005.0|0|0.0|0|0.0|100
0|2021-11-21|700.0|0|1005.0|0|0.0|0|0.0|100
0|2021-11-22|700.0|0|1005.0|0|0.0|0|0.0|100
0|2021-11-23|700.0|0|1005.0|0|0.0|0|0.0|100
0|2021-11-24|700.0|0|1005.0|0|0.0|0|0.0|100
0|2021-11-25|700.0|0|1005.0|0|0.0|0|0.0|100
0|2021-11-26|700.0|0|1005.0|0|0.0|0|0.0|100
0|2021-11-27|701.0|0|1006.0|0|0.0|0|0.0|100
0|2021-11-28|701.0|0|1006.0|0|0.0|0|0.0|100
0|2021-11-29|701.0|0|1006.0|0|0.0|0|0.0|100
0|2021-11-30|701.0|0|1006.0|0|0.0|0|0.0|100
0|2021-12-01|701.0|0|1006.0|0|0.0|0|0.0|100
0|2021-12-02|701.0|0|1006.0|0|0.0|0|0.0|100
0|2021-12-03|703.0|0|1008.0|0|0.0|0|0.0|100
0|2021-12-04|703.0|0|1009.0|0|0.0|0|0.0|100
0|2021-12-05|705.0|0|1010.0|0|0.0|0|0.0|100
0|2021-12-06|705.0|0|1010.0|0|0.0|0|0.0|100
0|2021-12-07|705.0|0|1010.0|0|0.0|0|0.0|100
0|2021-12-08|705.0|0|1010.0|0|0.0|0|0.0|100
0|2021-12-09|705.0|0|1010.0|0|0.0|0|0.0|100
0|2021-12-10|705.0|0|1010.0|0|0.0|0|0.0|100
0|2021-12-11|705.0|0|1010.0|0|0.0|0|0.0|100
0|2021-12-12|705.0|0|1010.0|0|0.0|0|0.0|100
0|2021-12-13|705.0|0|1010.0|0|0.0|0|0.0|100
0|2021-12-14|705.0|0|1010.0|0|0.0|0|0.0|100
0|2021-12-15|705.0|0|1010.0|0|0.0|0|0.0|100
0|2021-12-16|705.0|0|1010.0|0|0.0|0|0.0|100
0|2021-12-17|706.0|0|1011.0|0|0.0|0|0.0|100
0|2021-12-18|707.0|0|1012.0|0|0.0|0|0.0|100
0|2021-12-19|707.0|0|1012.0|0|0.0|0|0.0|100
0|2021-12-20|710.0|0|1015.0|0|0.0|0|0.0|100
0|2021-12-21|710.0|0|1015.0|0|0.0|0|0.0|100
0|2021-12-22|712.0|0|1017.0|0|0.0|0|0.0|100
0|2021-12-23|725.0|0|1030.0|0|0.0|0|0.0|100
0|2021-12-24|725.0|0|1030.0|0|0.0|0|0.0|100
0|2021-12-25|774.0|0|1079.0|0|0.0|0|0.0|100
0|2021-12-26|795.0|0|1100.0|0|0.0|0|0.0|100
0|2021-12-27|797.0|0|1102.0|0|0.0|0|0.0|100
0|2021-12-28|802.0|0|1107.0|0|0.0|0|0.0|100
0|2021-12-29|817.0|0|1122.0|0|0.0|0|0.0|100
0|2021-12-30|863.0|0|1168.0|0|0.0|0|0.0|100
0|2021-12-31|940.0|0|1245.0|0|0.0|0|0.0|100
0|2022-01-01|940.0|0|1245.0|0|0.0|0|0.0|100
0|2022-01-02|940.0|0|1358.0|0|0.0|0|0.0|100
0|2022-01-03|1094.0|0|1399.0|0|0.0|0|0.0|100
0|2022-01-04|1101.0|0|1406.0|0|0.0|0|0.0|100
0|2022-01-05|1125.0|0|1430.0|0|0.0|0|0.0|100
0|2022-01-06|1227.0|0|1532.0|0|0.0|0|0.0|100
0|2022-01-07|1293.0|0|1598.0|0|0.0|0|0.0|100
0|2022-01-08|1330.0|0|1635.0|0|0.0|0|0.0|100
0|2022-01-09|1380.0|0|1685.0|0|0.0|0|0.0|100
0|2022-01-10|1419.0|0|1724.0|0|0.0|0|0.0|100
0|2022-01-11|1422.0|0|1727.0|0|0.0|0|0.0|100
0|2022-01-12|1475.0|0|1780.0|0|0.0|0|0.0|100
0|2022-01-13|1475.0|0|1855.0|0|0.0|0|0.0|100
0|2022-01-14|1610.0|0|1915.0|0|0.0|0|0.0|100
0|2022-01-15|1686.0|0|1991.0|0|0.0|0|0.0|100
0|2022-01-16|1709.0|0|2014.0|0|0.0|0|0.0|100
0|2022-01-17|1737.0|0|0.0|100|0.0|0|0.0|100
