|dates|Perquimans_NorthCarolina_UnitedStates.AveragePrecipitationTotal.data|Perquimans_NorthCarolina_UnitedStates.AveragePrecipitationTotal.missing|Perquimans_NorthCarolina_UnitedStates.AveragePrecipitation.data|Perquimans_NorthCarolina_UnitedStates.AveragePrecipitation.missing|Perquimans_NorthCarolina_UnitedStates.AverageWindDirection.data|Perquimans_NorthCarolina_UnitedStates.AverageWindDirection.missing|Perquimans_NorthCarolina_UnitedStates.AverageWindSpeed.data|Perquimans_NorthCarolina_UnitedStates.AverageWindSpeed.missing
0|2021-12-26|0.0|0|0.0|0|196.25|0|6.333333333333333|0
0|2021-12-27|0.0|0|0.0|0|78.88888888888889|0|4.791666666666667|0
0|2021-12-28|0.0|0|0.0|0|162.91666666666666|0|7.541666666666667|0
0|2021-12-29|0.0|0|0.0004166666666666667|0|218.33333333333334|0|10.875|0
0|2021-12-30|0.005625000000000001|0|0.011041666666666667|0|188.51388888888883|0|5.7562500000000005|0
0|2021-12-31|0.0002777777777777778|0|0.0002777777777777778|0|107.23611111111113|0|3.3395833333333336|0
0|2022-01-01|0.0|0|0.0|0|195.0|0|12.909722222222223|0
0|2022-01-02|0.0|0|0.0075|0|203.64583333333334|0|13.895833333333334|0
0|2022-01-03|0.019375|0|0.06763492063492064|0|117.83928571428571|0|16.772420634920636|0
0|2022-01-04|0.05416666666666667|0|0.0|0|40.416666666666664|0|4.375|0
0|2022-01-05|0.0|0|0.009861111111111112|0|180.04166666666666|0|5.893055555555556|0
0|2022-01-06|0.015|0|0.0|0|149.375|0|5.625|0
0|2022-01-07|0.0|0|0.0|0|224.51388888888889|0|12.125|0
0|2022-01-08|0.0|0|0.0|0|58.75|0|1.9583333333333333|0
0|2022-01-09|0.0|0|0.007430555555555556|0|157.08333333333334|0|8.270833333333334|0
0|2022-01-10|0.0044444444444444444|0|0.00375|0|262.06944444444446|0|9.819444444444445|0
0|2022-01-11|0.0|0|0.0|0|65.41666666666667|0|4.0|0
0|2022-01-12|0.0|0|0.0|0|99.375|0|3.8125|0
0|2022-01-13|0.0|0|0.0|0|92.08333333333333|0|1.9583333333333333|0
0|2022-01-14|0.0|0|0.0|0|328.3333333333333|0|14.416666666666666|0
0|2022-01-15|0.0|0|0.0|0|211.25|0|12.3125|0
0|2022-01-16|0.0|0|0.06311805555555555|0|152.86111111111111|0|17.420833333333334|0
0|2022-01-17|0.025972222222222226|0|0.0|0|251.04166666666666|0|19.708333333333332|0
