|dates|ToaBaja_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|ToaBaja_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|ToaBaja_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|ToaBaja_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|ToaBaja_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|ToaBaja_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|ToaBaja_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|ToaBaja_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-01-29|2661.0|0|3659.0|0|0.0|0|0.0|100
0|2021-01-30|2671.0|0|3669.0|0|0.0|0|0.0|100
0|2021-01-31|2678.0|0|3676.0|0|0.0|0|0.0|100
0|2021-02-01|2694.0|0|3692.0|0|0.0|0|0.0|100
0|2021-02-02|2705.0|0|3703.0|0|0.0|0|0.0|100
0|2021-02-03|2706.0|0|3704.0|0|0.0|0|0.0|100
0|2021-02-04|2710.0|0|3708.0|0|0.0|0|0.0|100
0|2021-02-05|2715.0|0|3713.0|0|0.0|0|0.0|100
0|2021-02-06|2717.0|0|3715.0|0|0.0|0|0.0|100
0|2021-02-07|2724.0|0|3722.0|0|0.0|0|0.0|100
0|2021-02-08|2733.0|0|3731.0|0|0.0|0|0.0|100
0|2021-02-09|2742.0|0|3740.0|0|0.0|0|0.0|100
0|2021-02-10|2743.0|0|3741.0|0|0.0|0|0.0|100
0|2021-02-11|2745.0|0|3743.0|0|0.0|0|0.0|100
0|2021-02-12|2748.0|0|3746.0|0|0.0|0|0.0|100
0|2021-02-13|2755.0|0|3753.0|0|0.0|0|0.0|100
0|2021-02-14|2767.0|0|3765.0|0|0.0|0|0.0|100
0|2021-02-15|2773.0|0|3771.0|0|0.0|0|0.0|100
0|2021-02-16|2796.0|0|3794.0|0|0.0|0|0.0|100
0|2021-02-17|2798.0|0|3796.0|0|0.0|0|0.0|100
0|2021-02-18|2800.0|0|3798.0|0|0.0|0|0.0|100
0|2021-02-19|2801.0|0|3799.0|0|0.0|0|0.0|100
0|2021-02-20|2805.0|0|3803.0|0|0.0|0|0.0|100
0|2021-02-21|2810.0|0|3808.0|0|0.0|0|0.0|100
0|2021-02-22|2815.0|0|3813.0|0|0.0|0|0.0|100
0|2021-02-23|2823.0|0|3821.0|0|0.0|0|0.0|100
0|2021-02-24|2824.0|0|3822.0|0|0.0|0|0.0|100
0|2021-02-25|2825.0|0|3823.0|0|0.0|0|0.0|100
0|2021-02-26|2832.0|0|3830.0|0|0.0|0|0.0|100
0|2021-02-27|2835.0|0|3833.0|0|0.0|0|0.0|100
0|2021-02-28|2838.0|0|3836.0|0|0.0|0|0.0|100
0|2021-03-01|2845.0|0|3843.0|0|0.0|0|0.0|100
0|2021-03-02|2848.0|0|3846.0|0|0.0|0|0.0|100
0|2021-03-03|2848.0|0|3846.0|0|0.0|0|0.0|100
0|2021-03-04|2852.0|0|3850.0|0|0.0|0|0.0|100
0|2021-03-05|2859.0|0|3857.0|0|0.0|0|0.0|100
0|2021-03-06|2864.0|0|3862.0|0|0.0|0|0.0|100
0|2021-03-07|2864.0|0|3867.0|0|0.0|0|0.0|100
0|2021-03-08|2864.0|0|3876.0|0|0.0|0|0.0|100
0|2021-03-09|2881.0|0|3879.0|0|0.0|0|0.0|100
0|2021-03-10|2880.0|0|3879.0|0|0.0|0|0.0|100
0|2021-03-11|2887.0|0|3882.0|0|0.0|0|0.0|100
0|2021-03-12|2892.0|0|3888.0|0|0.0|0|0.0|100
0|2021-03-13|2895.0|0|3892.0|0|0.0|0|0.0|100
0|2021-03-14|2899.0|0|3895.0|0|0.0|0|0.0|100
0|2021-03-15|2901.0|0|3898.0|0|0.0|0|0.0|100
0|2021-03-16|2902.0|0|3900.0|0|0.0|0|0.0|100
0|2021-03-17|2902.0|0|3900.0|0|0.0|0|0.0|100
0|2021-03-18|2907.0|0|3903.0|0|0.0|0|0.0|100
0|2021-03-19|2907.0|0|3905.0|0|0.0|0|0.0|100
0|2021-03-20|2919.0|0|3911.0|0|0.0|0|0.0|100
0|2021-03-21|2929.0|0|3922.0|0|0.0|0|0.0|100
0|2021-03-22|2940.0|0|3933.0|0|0.0|0|0.0|100
0|2021-03-23|2947.0|0|3942.0|0|0.0|0|0.0|100
0|2021-03-24|2952.0|0|3948.0|0|0.0|0|0.0|100
0|2021-03-25|2958.0|0|3953.0|0|0.0|0|0.0|100
0|2021-03-26|2966.0|0|3960.0|0|0.0|0|0.0|100
0|2021-03-27|2973.0|0|3968.0|0|0.0|0|0.0|100
0|2021-03-28|2996.0|0|3983.0|0|0.0|0|0.0|100
0|2021-03-29|3004.0|0|3998.0|0|0.0|0|0.0|100
0|2021-03-30|3010.0|0|4005.0|0|0.0|0|0.0|100
0|2021-03-31|3017.0|0|4012.0|0|0.0|0|0.0|100
0|2021-04-01|3025.0|0|4019.0|0|0.0|0|0.0|100
0|2021-04-02|3045.0|0|4033.0|0|0.0|0|0.0|100
0|2021-04-03|3058.0|0|4050.0|0|0.0|0|0.0|100
0|2021-04-04|3067.0|0|4061.0|0|0.0|0|0.0|100
0|2021-04-05|3067.0|0|4068.0|0|0.0|0|0.0|100
0|2021-04-06|3076.0|0|4072.0|0|0.0|0|0.0|100
0|2021-04-07|3085.0|0|4079.0|0|0.0|0|0.0|100
0|2021-04-08|3112.0|0|4097.0|0|0.0|0|0.0|100
0|2021-04-09|3156.0|0|4132.0|0|0.0|0|0.0|100
0|2021-04-10|3189.0|0|4171.0|0|0.0|0|0.0|100
0|2021-04-11|3210.0|0|4198.0|0|0.0|0|0.0|100
0|2021-04-12|3252.0|0|4229.0|0|0.0|0|0.0|100
0|2021-04-13|3290.0|0|4269.0|0|0.0|0|0.0|100
0|2021-04-14|3307.0|0|4297.0|0|0.0|0|0.0|100
0|2021-04-15|3332.0|0|4318.0|0|0.0|0|0.0|100
0|2021-04-16|3365.0|0|4330.0|0|0.0|0|0.0|100
0|2021-04-17|3407.0|0|4363.0|0|0.0|0|0.0|100
0|2021-04-18|3442.0|0|4405.0|0|0.0|0|0.0|100
0|2021-04-19|3470.0|0|4440.0|0|0.0|0|0.0|100
0|2021-04-20|3491.0|0|4468.0|0|0.0|0|0.0|100
0|2021-04-21|3501.0|0|4489.0|0|0.0|0|0.0|100
0|2021-04-22|3534.0|0|4499.0|0|0.0|0|0.0|100
0|2021-04-23|3562.0|0|4532.0|0|0.0|0|0.0|100
0|2021-04-24|3585.0|0|4560.0|0|0.0|0|0.0|100
0|2021-04-25|3603.0|0|4583.0|0|0.0|0|0.0|100
0|2021-04-26|3622.0|0|4601.0|0|0.0|0|0.0|100
0|2021-04-27|3631.0|0|4620.0|0|0.0|0|0.0|100
0|2021-04-28|3638.0|0|4629.0|0|0.0|0|0.0|100
0|2021-04-29|3663.0|0|4636.0|0|0.0|0|0.0|100
0|2021-04-30|3676.0|0|4661.0|0|0.0|0|0.0|100
0|2021-05-01|3695.0|0|4674.0|0|0.0|0|0.0|100
0|2021-05-02|3706.0|0|4693.0|0|0.0|0|0.0|100
0|2021-05-03|3718.0|0|4704.0|0|0.0|0|0.0|100
0|2021-05-04|3722.0|0|4716.0|0|0.0|0|0.0|100
0|2021-05-05|3720.0|0|4720.0|0|0.0|0|0.0|100
0|2021-05-06|3730.0|0|4718.0|0|0.0|0|0.0|100
0|2021-05-07|3758.0|0|4728.0|0|0.0|0|0.0|100
0|2021-05-08|3759.0|0|4756.0|0|0.0|0|0.0|100
0|2021-05-09|3764.0|0|4757.0|0|0.0|0|0.0|100
0|2021-05-10|3770.0|0|4762.0|0|0.0|0|0.0|100
0|2021-05-11|3770.0|0|4768.0|0|0.0|0|0.0|100
0|2021-05-12|3775.0|0|4770.0|0|0.0|0|0.0|100
0|2021-05-13|3782.0|0|4773.0|0|0.0|0|0.0|100
0|2021-05-14|3786.0|0|4780.0|0|0.0|0|0.0|100
0|2021-05-15|3792.0|0|4784.0|0|0.0|0|0.0|100
0|2021-05-16|3798.0|0|4790.0|0|0.0|0|0.0|100
0|2021-05-17|3800.0|0|4796.0|0|0.0|0|0.0|100
0|2021-05-18|3802.0|0|4798.0|0|0.0|0|0.0|100
0|2021-05-19|3804.0|0|4800.0|0|0.0|0|0.0|100
0|2021-05-20|3809.0|0|4802.0|0|0.0|0|0.0|100
0|2021-05-21|3814.0|0|4807.0|0|0.0|0|0.0|100
0|2021-05-22|3819.0|0|4812.0|0|0.0|0|0.0|100
0|2021-05-23|3828.0|0|4817.0|0|0.0|0|0.0|100
0|2021-05-24|3830.0|0|4826.0|0|0.0|0|0.0|100
0|2021-05-25|3830.0|0|4828.0|0|0.0|0|0.0|100
0|2021-05-26|3834.0|0|4828.0|0|0.0|0|0.0|100
0|2021-05-27|3835.0|0|4832.0|0|0.0|0|0.0|100
0|2021-05-28|3839.0|0|4833.0|0|0.0|0|0.0|100
0|2021-05-29|3849.0|0|4837.0|0|0.0|0|0.0|100
0|2021-05-30|3849.0|0|4847.0|0|0.0|0|0.0|100
0|2021-05-31|3856.0|0|4852.0|0|0.0|0|0.0|100
0|2021-06-01|3856.0|0|4854.0|0|0.0|0|0.0|100
0|2021-06-02|3856.0|0|4854.0|0|0.0|0|0.0|100
0|2021-06-03|3859.0|0|4854.0|0|0.0|0|0.0|100
0|2021-06-04|3861.0|0|4857.0|0|0.0|0|0.0|100
0|2021-06-05|3863.0|0|4859.0|0|0.0|0|0.0|100
0|2021-06-06|3863.0|0|4861.0|0|0.0|0|0.0|100
0|2021-06-07|3863.0|0|4861.0|0|0.0|0|0.0|100
0|2021-06-08|3863.0|0|4861.0|0|0.0|0|0.0|100
0|2021-06-09|3863.0|0|4861.0|0|0.0|0|0.0|100
0|2021-06-10|3866.0|0|4864.0|0|0.0|0|0.0|100
0|2021-06-11|3867.0|0|4865.0|0|0.0|0|0.0|100
0|2021-06-12|3868.0|0|4865.0|0|0.0|0|0.0|100
0|2021-06-13|3868.0|0|4866.0|0|0.0|0|0.0|100
0|2021-06-14|3869.0|0|4866.0|0|0.0|0|0.0|100
0|2021-06-15|3870.0|0|4867.0|0|0.0|0|0.0|100
0|2021-06-16|3873.0|0|4868.0|0|0.0|0|0.0|100
0|2021-06-17|3877.0|0|4871.0|0|0.0|0|0.0|100
0|2021-06-18|3878.0|0|4875.0|0|0.0|0|0.0|100
0|2021-06-19|3879.0|0|4876.0|0|0.0|0|0.0|100
0|2021-06-20|3880.0|0|4877.0|0|0.0|0|0.0|100
0|2021-06-21|3881.0|0|4878.0|0|0.0|0|0.0|100
0|2021-06-22|3881.0|0|4879.0|0|0.0|0|0.0|100
0|2021-06-23|3881.0|0|4878.0|0|0.0|0|0.0|100
0|2021-06-24|3882.0|0|4879.0|0|0.0|0|0.0|100
0|2021-06-25|3883.0|0|4880.0|0|0.0|0|0.0|100
0|2021-06-26|3883.0|0|4881.0|0|0.0|0|0.0|100
0|2021-06-27|3885.0|0|4881.0|0|0.0|0|0.0|100
0|2021-06-28|3886.0|0|4883.0|0|0.0|0|0.0|100
0|2021-06-29|3886.0|0|4884.0|0|0.0|0|0.0|100
0|2021-06-30|3887.0|0|4884.0|0|0.0|0|0.0|100
0|2021-07-01|3887.0|0|4885.0|0|0.0|0|0.0|100
0|2021-07-02|3890.0|0|4885.0|0|0.0|0|0.0|100
0|2021-07-03|3890.0|0|4888.0|0|0.0|0|0.0|100
0|2021-07-04|3890.0|0|4888.0|0|0.0|0|0.0|100
0|2021-07-05|3890.0|0|4888.0|0|0.0|0|0.0|100
0|2021-07-06|3893.0|0|4891.0|0|0.0|0|0.0|100
0|2021-07-07|3893.0|0|4891.0|0|0.0|0|0.0|100
0|2021-07-08|3895.0|0|4891.0|0|0.0|0|0.0|100
0|2021-07-09|3897.0|0|4893.0|0|0.0|0|0.0|100
0|2021-07-10|3898.0|0|4895.0|0|0.0|0|0.0|100
0|2021-07-11|3899.0|0|4896.0|0|0.0|0|0.0|100
0|2021-07-12|3901.0|0|4897.0|0|0.0|0|0.0|100
0|2021-07-13|3902.0|0|4899.0|0|0.0|0|0.0|100
0|2021-07-14|3905.0|0|4900.0|0|0.0|0|0.0|100
0|2021-07-15|3916.0|0|4903.0|0|0.0|0|0.0|100
0|2021-07-16|3922.0|0|4914.0|0|0.0|0|0.0|100
0|2021-07-17|3922.0|0|4920.0|0|0.0|0|0.0|100
0|2021-07-18|3931.0|0|4920.0|0|0.0|0|0.0|100
0|2021-07-19|3932.0|0|4929.0|0|0.0|0|0.0|100
0|2021-07-20|3933.0|0|4930.0|0|0.0|0|0.0|100
0|2021-07-21|3937.0|0|4931.0|0|0.0|0|0.0|100
0|2021-07-22|3895.0|0|4935.0|0|0.0|0|0.0|100
0|2021-07-23|3895.0|0|4942.0|0|0.0|0|0.0|100
0|2021-07-24|3895.0|0|4952.0|0|0.0|0|0.0|100
0|2021-07-25|3958.0|0|4954.0|0|0.0|0|0.0|100
0|2021-07-26|3961.0|0|4957.0|0|0.0|0|0.0|100
0|2021-07-27|3962.0|0|4959.0|0|0.0|0|0.0|100
0|2021-07-28|3971.0|0|4961.0|0|0.0|0|0.0|100
0|2021-07-29|3980.0|0|4970.0|0|0.0|0|0.0|100
0|2021-07-30|3984.0|0|4982.0|0|0.0|0|0.0|100
0|2021-07-31|4012.0|0|4999.0|0|0.0|0|0.0|100
0|2021-08-01|4019.0|0|5010.0|0|0.0|0|0.0|100
0|2021-08-02|4025.0|0|5021.0|0|0.0|0|0.0|100
0|2021-08-03|4031.0|0|5024.0|0|0.0|0|0.0|100
0|2021-08-04|4066.0|0|5041.0|0|0.0|0|0.0|100
0|2021-08-05|4071.0|0|5069.0|0|0.0|0|0.0|100
0|2021-08-06|4096.0|0|5091.0|0|0.0|0|0.0|100
0|2021-08-07|4116.0|0|5097.0|0|0.0|0|0.0|100
0|2021-08-08|4138.0|0|5120.0|0|0.0|0|0.0|100
0|2021-08-09|4151.0|0|5139.0|0|0.0|0|0.0|100
0|2021-08-10|4159.0|0|5150.0|0|0.0|0|0.0|100
0|2021-08-11|4200.0|0|5163.0|0|0.0|0|0.0|100
0|2021-08-12|4247.0|0|5207.0|0|0.0|0|0.0|100
0|2021-08-13|4277.0|0|5250.0|0|0.0|0|0.0|100
0|2021-08-14|4322.0|0|5282.0|0|0.0|0|0.0|100
0|2021-08-15|4343.0|0|5323.0|0|0.0|0|0.0|100
0|2021-08-16|4355.0|0|5346.0|0|0.0|0|0.0|100
0|2021-08-17|4356.0|0|5354.0|0|0.0|0|0.0|100
0|2021-08-18|4370.0|0|5364.0|0|0.0|0|0.0|100
0|2021-08-19|4415.0|0|5375.0|0|0.0|0|0.0|100
0|2021-08-20|4471.0|0|5416.0|0|0.0|0|0.0|100
0|2021-08-21|4497.0|0|5473.0|0|0.0|0|0.0|100
0|2021-08-22|4527.0|0|5502.0|0|0.0|0|0.0|100
0|2021-08-23|4535.0|0|5528.0|0|0.0|0|0.0|100
0|2021-08-24|4551.0|0|5534.0|0|0.0|0|0.0|100
0|2021-08-25|4604.0|0|5567.0|0|0.0|0|0.0|100
0|2021-08-26|4634.0|0|5606.0|0|0.0|0|0.0|100
0|2021-08-27|4683.0|0|5650.0|0|0.0|0|0.0|100
0|2021-08-28|4699.0|0|5684.0|0|0.0|0|0.0|100
0|2021-08-29|4718.0|0|5703.0|0|0.0|0|0.0|100
0|2021-08-30|4732.0|0|5721.0|0|0.0|0|0.0|100
0|2021-08-31|4788.0|0|5730.0|0|0.0|0|0.0|100
0|2021-09-01|4818.0|0|5793.0|0|0.0|0|0.0|100
0|2021-09-02|4819.0|0|5817.0|0|0.0|0|0.0|100
0|2021-09-03|4860.0|0|5847.0|0|0.0|0|0.0|100
0|2021-09-04|4874.0|0|5859.0|0|0.0|0|0.0|100
0|2021-09-05|4886.0|0|5879.0|0|0.0|0|0.0|100
0|2021-09-06|4888.0|0|5886.0|0|0.0|0|0.0|100
0|2021-09-07|4897.0|0|5886.0|0|0.0|0|0.0|100
0|2021-09-08|4911.0|0|5898.0|0|0.0|0|0.0|100
0|2021-09-09|4939.0|0|5918.0|0|0.0|0|0.0|100
0|2021-09-10|4944.0|0|5938.0|0|0.0|0|0.0|100
0|2021-09-11|4952.0|0|5945.0|0|0.0|0|0.0|100
0|2021-09-12|4963.0|0|5955.0|0|0.0|0|0.0|100
0|2021-09-13|4964.0|0|5961.0|0|0.0|0|0.0|100
0|2021-09-14|4969.0|0|5962.0|0|0.0|0|0.0|100
0|2021-09-15|4983.0|0|5972.0|0|0.0|0|0.0|100
0|2021-09-16|4990.0|0|5981.0|0|0.0|0|0.0|100
0|2021-09-17|4996.0|0|5989.0|0|0.0|0|0.0|100
0|2021-09-18|5008.0|0|6000.0|0|0.0|0|0.0|100
0|2021-09-19|5023.0|0|6012.0|0|0.0|0|0.0|100
0|2021-09-20|5025.0|0|6023.0|0|0.0|0|0.0|100
0|2021-09-21|5027.0|0|6023.0|0|0.0|0|0.0|100
0|2021-09-22|5035.0|0|6028.0|0|0.0|0|0.0|100
0|2021-09-23|5041.0|0|6034.0|0|0.0|0|0.0|100
0|2021-09-24|5049.0|0|6040.0|0|0.0|0|0.0|100
0|2021-09-25|5053.0|0|6047.0|0|0.0|0|0.0|100
0|2021-09-26|5056.0|0|6053.0|0|0.0|0|0.0|100
0|2021-09-27|5060.0|0|6058.0|0|0.0|0|0.0|100
0|2021-09-28|5064.0|0|6058.0|0|0.0|0|0.0|100
0|2021-09-29|5072.0|0|6064.0|0|0.0|0|0.0|100
0|2021-09-30|5078.0|0|6074.0|0|0.0|0|0.0|100
0|2021-10-01|5079.0|0|6076.0|0|0.0|0|0.0|100
0|2021-10-02|5084.0|0|6078.0|0|0.0|0|0.0|100
0|2021-10-03|5087.0|0|6082.0|0|0.0|0|0.0|100
0|2021-10-04|5088.0|0|6086.0|0|0.0|0|0.0|100
0|2021-10-05|5089.0|0|6087.0|0|0.0|0|0.0|100
0|2021-10-06|5096.0|0|6091.0|0|0.0|0|0.0|100
0|2021-10-07|5099.0|0|6095.0|0|0.0|0|0.0|100
0|2021-10-08|5104.0|0|6097.0|0|0.0|0|0.0|100
0|2021-10-09|5104.0|0|6102.0|0|0.0|0|0.0|100
0|2021-10-10|5109.0|0|6102.0|0|0.0|0|0.0|100
0|2021-10-11|5109.0|0|6107.0|0|0.0|0|0.0|100
0|2021-10-12|5113.0|0|6107.0|0|0.0|0|0.0|100
0|2021-10-13|5115.0|0|6112.0|0|0.0|0|0.0|100
0|2021-10-14|5117.0|0|6113.0|0|0.0|0|0.0|100
0|2021-10-15|5120.0|0|6117.0|0|0.0|0|0.0|100
0|2021-10-16|5121.0|0|6119.0|0|0.0|0|0.0|100
0|2021-10-17|5122.0|0|6120.0|0|0.0|0|0.0|100
0|2021-10-18|5124.0|0|6122.0|0|0.0|0|0.0|100
0|2021-10-19|5125.0|0|6122.0|0|0.0|0|0.0|100
0|2021-10-20|5129.0|0|6125.0|0|0.0|0|0.0|100
0|2021-10-21|5135.0|0|6129.0|0|0.0|0|0.0|100
0|2021-10-22|5135.0|0|6133.0|0|0.0|0|0.0|100
0|2021-10-23|5138.0|0|6135.0|0|0.0|0|0.0|100
0|2021-10-24|5139.0|0|6136.0|0|0.0|0|0.0|100
0|2021-10-25|5141.0|0|6139.0|0|0.0|0|0.0|100
0|2021-10-26|5142.0|0|6139.0|0|0.0|0|0.0|100
0|2021-10-27|5144.0|0|6140.0|0|0.0|0|0.0|100
0|2021-10-28|5146.0|0|6142.0|0|0.0|0|0.0|100
0|2021-10-29|5151.0|0|6146.0|0|0.0|0|0.0|100
0|2021-10-30|5154.0|0|6150.0|0|0.0|0|0.0|100
0|2021-10-31|5156.0|0|6154.0|0|0.0|0|0.0|100
0|2021-11-01|5156.0|0|6154.0|0|0.0|0|0.0|100
0|2021-11-02|5159.0|0|6154.0|0|0.0|0|0.0|100
0|2021-11-03|5159.0|0|6157.0|0|0.0|0|0.0|100
0|2021-11-04|5162.0|0|6158.0|0|0.0|0|0.0|100
0|2021-11-05|5163.0|0|6160.0|0|0.0|0|0.0|100
0|2021-11-06|5168.0|0|6163.0|0|0.0|0|0.0|100
0|2021-11-07|5172.0|0|6170.0|0|0.0|0|0.0|100
0|2021-11-08|5172.0|0|6170.0|0|0.0|0|0.0|100
0|2021-11-09|5176.0|0|6170.0|0|0.0|0|0.0|100
0|2021-11-10|5177.0|0|6175.0|0|0.0|0|0.0|100
0|2021-11-11|5178.0|0|6176.0|0|0.0|0|0.0|100
0|2021-11-12|5179.0|0|6177.0|0|0.0|0|0.0|100
0|2021-11-13|5179.0|0|6177.0|0|0.0|0|0.0|100
0|2021-11-14|5183.0|0|6181.0|0|0.0|0|0.0|100
0|2021-11-15|5184.0|0|6182.0|0|0.0|0|0.0|100
0|2021-11-16|5184.0|0|6182.0|0|0.0|0|0.0|100
0|2021-11-17|5185.0|0|6183.0|0|0.0|0|0.0|100
0|2021-11-18|5185.0|0|6183.0|0|0.0|0|0.0|100
0|2021-11-19|5187.0|0|6185.0|0|0.0|0|0.0|100
0|2021-11-20|5192.0|0|6190.0|0|0.0|0|0.0|100
0|2021-11-21|5193.0|0|6191.0|0|0.0|0|0.0|100
0|2021-11-22|5193.0|0|6191.0|0|0.0|0|0.0|100
0|2021-11-23|5193.0|0|6191.0|0|0.0|0|0.0|100
0|2021-11-24|5196.0|0|6194.0|0|0.0|0|0.0|100
0|2021-11-25|5200.0|0|6198.0|0|0.0|0|0.0|100
0|2021-11-26|5200.0|0|6198.0|0|0.0|0|0.0|100
0|2021-11-27|5201.0|0|6199.0|0|0.0|0|0.0|100
0|2021-11-28|5201.0|0|6199.0|0|0.0|0|0.0|100
0|2021-11-29|5201.0|0|6199.0|0|0.0|0|0.0|100
0|2021-11-30|5201.0|0|6199.0|0|0.0|0|0.0|100
0|2021-12-01|5203.0|0|6201.0|0|0.0|0|0.0|100
0|2021-12-02|5204.0|0|6202.0|0|0.0|0|0.0|100
0|2021-12-03|5206.0|0|6204.0|0|0.0|0|0.0|100
0|2021-12-04|5209.0|0|6207.0|0|0.0|0|0.0|100
0|2021-12-05|5211.0|0|6209.0|0|0.0|0|0.0|100
0|2021-12-06|5211.0|0|6209.0|0|0.0|0|0.0|100
0|2021-12-07|5211.0|0|6209.0|0|0.0|0|0.0|100
0|2021-12-08|5211.0|0|6209.0|0|0.0|0|0.0|100
0|2021-12-09|5214.0|0|6212.0|0|0.0|0|0.0|100
0|2021-12-10|5216.0|0|6214.0|0|0.0|0|0.0|100
0|2021-12-11|5216.0|0|6214.0|0|0.0|0|0.0|100
0|2021-12-12|5220.0|0|6218.0|0|0.0|0|0.0|100
0|2021-12-13|5220.0|0|6218.0|0|0.0|0|0.0|100
0|2021-12-14|5222.0|0|6220.0|0|0.0|0|0.0|100
0|2021-12-15|5228.0|0|6226.0|0|0.0|0|0.0|100
0|2021-12-16|5238.0|0|6236.0|0|0.0|0|0.0|100
0|2021-12-17|5264.0|0|6262.0|0|0.0|0|0.0|100
0|2021-12-18|5301.0|0|6299.0|0|0.0|0|0.0|100
0|2021-12-19|5365.0|0|6363.0|0|0.0|0|0.0|100
0|2021-12-20|5440.0|0|6438.0|0|0.0|0|0.0|100
0|2021-12-21|5458.0|0|6456.0|0|0.0|0|0.0|100
0|2021-12-22|5557.0|0|6555.0|0|0.0|0|0.0|100
0|2021-12-23|5692.0|0|6690.0|0|0.0|0|0.0|100
0|2021-12-24|5692.0|0|6690.0|0|0.0|0|0.0|100
0|2021-12-25|6136.0|0|7134.0|0|0.0|0|0.0|100
0|2021-12-26|6276.0|0|7274.0|0|0.0|0|0.0|100
0|2021-12-27|6299.0|0|7297.0|0|0.0|0|0.0|100
0|2021-12-28|6336.0|0|7334.0|0|0.0|0|0.0|100
0|2021-12-29|6555.0|0|7553.0|0|0.0|0|0.0|100
0|2021-12-30|6847.0|0|7845.0|0|0.0|0|0.0|100
0|2021-12-31|7176.0|0|8174.0|0|0.0|0|0.0|100
0|2022-01-01|7176.0|0|8174.0|0|0.0|0|0.0|100
0|2022-01-02|7658.0|0|8656.0|0|0.0|0|0.0|100
0|2022-01-03|7728.0|0|8726.0|0|0.0|0|0.0|100
0|2022-01-04|7767.0|0|8765.0|0|0.0|0|0.0|100
0|2022-01-05|8045.0|0|9043.0|0|0.0|0|0.0|100
0|2022-01-06|8411.0|0|9409.0|0|0.0|0|0.0|100
0|2022-01-07|8711.0|0|9709.0|0|0.0|0|0.0|100
0|2022-01-08|8824.0|0|9822.0|0|0.0|0|0.0|100
0|2022-01-09|9042.0|0|10040.0|0|0.0|0|0.0|100
0|2022-01-10|9162.0|0|10160.0|0|0.0|0|0.0|100
0|2022-01-11|9189.0|0|10187.0|0|0.0|0|0.0|100
0|2022-01-12|9449.0|0|10447.0|0|0.0|0|0.0|100
0|2022-01-13|9651.0|0|10649.0|0|0.0|0|0.0|100
0|2022-01-14|9939.0|0|10937.0|0|0.0|0|0.0|100
0|2022-01-15|10081.0|0|11079.0|0|0.0|0|0.0|100
0|2022-01-16|10183.0|0|11181.0|0|0.0|0|0.0|100
0|2022-01-17|10313.0|0|0.0|100|0.0|0|0.0|100
