|dates|VegaAlta_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|VegaAlta_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|VegaAlta_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|VegaAlta_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|VegaAlta_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|VegaAlta_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|VegaAlta_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|VegaAlta_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-05|1250.0|0|1770.0|0|0.0|0|0.0|100
0|2021-02-06|1253.0|0|1773.0|0|0.0|0|0.0|100
0|2021-02-07|1253.0|0|1778.0|0|0.0|0|0.0|100
0|2021-02-08|1261.0|0|1781.0|0|0.0|0|0.0|100
0|2021-02-09|1261.0|0|1784.0|0|0.0|0|0.0|100
0|2021-02-10|1261.0|0|1787.0|0|0.0|0|0.0|100
0|2021-02-11|1269.0|0|1789.0|0|0.0|0|0.0|100
0|2021-02-12|1269.0|0|1794.0|0|0.0|0|0.0|100
0|2021-02-13|1278.0|0|1798.0|0|0.0|0|0.0|100
0|2021-02-14|1278.0|0|1800.0|0|0.0|0|0.0|100
0|2021-02-15|1281.0|0|1801.0|0|0.0|0|0.0|100
0|2021-02-16|1284.0|0|1804.0|0|0.0|0|0.0|100
0|2021-02-17|1284.0|0|1804.0|0|0.0|0|0.0|100
0|2021-02-18|1284.0|0|1807.0|0|0.0|0|0.0|100
0|2021-02-19|1284.0|0|1810.0|0|0.0|0|0.0|100
0|2021-02-20|1284.0|0|1812.0|0|0.0|0|0.0|100
0|2021-02-21|1292.0|0|1812.0|0|0.0|0|0.0|100
0|2021-02-22|1292.0|0|1814.0|0|0.0|0|0.0|100
0|2021-02-23|1298.0|0|1818.0|0|0.0|0|0.0|100
0|2021-02-24|1298.0|0|1818.0|0|0.0|0|0.0|100
0|2021-02-25|1298.0|0|1819.0|0|0.0|0|0.0|100
0|2021-02-26|1299.0|0|1819.0|0|0.0|0|0.0|100
0|2021-02-27|1298.0|0|1818.0|0|0.0|0|0.0|100
0|2021-02-28|1298.0|0|1821.0|0|0.0|0|0.0|100
0|2021-03-01|1305.0|0|1825.0|0|0.0|0|0.0|100
0|2021-03-02|1305.0|0|1825.0|0|0.0|0|0.0|100
0|2021-03-03|1305.0|0|1825.0|0|0.0|0|0.0|100
0|2021-03-04|1305.0|0|1827.0|0|0.0|0|0.0|100
0|2021-03-05|1308.0|0|1828.0|0|0.0|0|0.0|100
0|2021-03-06|1308.0|0|1828.0|0|0.0|0|0.0|100
0|2021-03-07|1308.0|0|1830.0|0|0.0|0|0.0|100
0|2021-03-08|1308.0|0|1831.0|0|0.0|0|0.0|100
0|2021-03-09|1308.0|0|1831.0|0|0.0|0|0.0|100
0|2021-03-10|1310.0|0|1831.0|0|0.0|0|0.0|100
0|2021-03-11|1313.0|0|1832.0|0|0.0|0|0.0|100
0|2021-03-12|1314.0|0|1834.0|0|0.0|0|0.0|100
0|2021-03-13|1314.0|0|1834.0|0|0.0|0|0.0|100
0|2021-03-14|1315.0|0|1835.0|0|0.0|0|0.0|100
0|2021-03-15|1315.0|0|1836.0|0|0.0|0|0.0|100
0|2021-03-16|1316.0|0|1836.0|0|0.0|0|0.0|100
0|2021-03-17|1316.0|0|1837.0|0|0.0|0|0.0|100
0|2021-03-18|1316.0|0|1838.0|0|0.0|0|0.0|100
0|2021-03-19|1316.0|0|1839.0|0|0.0|0|0.0|100
0|2021-03-20|1319.0|0|1839.0|0|0.0|0|0.0|100
0|2021-03-21|1319.0|0|1840.0|0|0.0|0|0.0|100
0|2021-03-22|1320.0|0|1840.0|0|0.0|0|0.0|100
0|2021-03-23|1320.0|0|1841.0|0|0.0|0|0.0|100
0|2021-03-24|1320.0|0|1844.0|0|0.0|0|0.0|100
0|2021-03-25|1320.0|0|1846.0|0|0.0|0|0.0|100
0|2021-03-26|1331.0|0|1849.0|0|0.0|0|0.0|100
0|2021-03-27|1333.0|0|1852.0|0|0.0|0|0.0|100
0|2021-03-28|1334.0|0|1854.0|0|0.0|0|0.0|100
0|2021-03-29|1334.0|0|1855.0|0|0.0|0|0.0|100
0|2021-03-30|1337.0|0|1857.0|0|0.0|0|0.0|100
0|2021-03-31|1337.0|0|1860.0|0|0.0|0|0.0|100
0|2021-04-01|1346.0|0|1865.0|0|0.0|0|0.0|100
0|2021-04-02|1346.0|0|1874.0|0|0.0|0|0.0|100
0|2021-04-03|1368.0|0|1885.0|0|0.0|0|0.0|100
0|2021-04-04|1372.0|0|1890.0|0|0.0|0|0.0|100
0|2021-04-05|1372.0|0|1892.0|0|0.0|0|0.0|100
0|2021-04-06|1376.0|0|1894.0|0|0.0|0|0.0|100
0|2021-04-07|1377.0|0|1897.0|0|0.0|0|0.0|100
0|2021-04-08|1384.0|0|1901.0|0|0.0|0|0.0|100
0|2021-04-09|1404.0|0|1914.0|0|0.0|0|0.0|100
0|2021-04-10|1415.0|0|1930.0|0|0.0|0|0.0|100
0|2021-04-11|1431.0|0|1943.0|0|0.0|0|0.0|100
0|2021-04-12|1439.0|0|1955.0|0|0.0|0|0.0|100
0|2021-04-13|1450.0|0|1965.0|0|0.0|0|0.0|100
0|2021-04-14|1450.0|0|1974.0|0|0.0|0|0.0|100
0|2021-04-15|1463.0|0|1981.0|0|0.0|0|0.0|100
0|2021-04-16|1481.0|0|1983.0|0|0.0|0|0.0|100
0|2021-04-17|1504.0|0|2001.0|0|0.0|0|0.0|100
0|2021-04-18|1515.0|0|2024.0|0|0.0|0|0.0|100
0|2021-04-19|1536.0|0|2035.0|0|0.0|0|0.0|100
0|2021-04-20|1536.0|0|2056.0|0|0.0|0|0.0|100
0|2021-04-21|1552.0|0|2065.0|0|0.0|0|0.0|100
0|2021-04-22|1559.0|0|2072.0|0|0.0|0|0.0|100
0|2021-04-23|1572.0|0|2079.0|0|0.0|0|0.0|100
0|2021-04-24|1583.0|0|2092.0|0|0.0|0|0.0|100
0|2021-04-25|1594.0|0|2103.0|0|0.0|0|0.0|100
0|2021-04-26|1605.0|0|2114.0|0|0.0|0|0.0|100
0|2021-04-27|1613.0|0|2125.0|0|0.0|0|0.0|100
0|2021-04-28|1615.0|0|2133.0|0|0.0|0|0.0|100
0|2021-04-29|1629.0|0|2135.0|0|0.0|0|0.0|100
0|2021-04-30|1629.0|0|2149.0|0|0.0|0|0.0|100
0|2021-05-01|1638.0|0|2153.0|0|0.0|0|0.0|100
0|2021-05-02|1645.0|0|2158.0|0|0.0|0|0.0|100
0|2021-05-03|1652.0|0|2165.0|0|0.0|0|0.0|100
0|2021-05-04|1655.0|0|2172.0|0|0.0|0|0.0|100
0|2021-05-05|1658.0|0|2175.0|0|0.0|0|0.0|100
0|2021-05-06|1658.0|0|2178.0|0|0.0|0|0.0|100
0|2021-05-07|1658.0|0|2185.0|0|0.0|0|0.0|100
0|2021-05-08|1689.0|0|2207.0|0|0.0|0|0.0|100
0|2021-05-09|1692.0|0|2209.0|0|0.0|0|0.0|100
0|2021-05-10|1692.0|0|2212.0|0|0.0|0|0.0|100
0|2021-05-11|1696.0|0|2216.0|0|0.0|0|0.0|100
0|2021-05-12|1701.0|0|2216.0|0|0.0|0|0.0|100
0|2021-05-13|1701.0|0|2221.0|0|0.0|0|0.0|100
0|2021-05-14|1711.0|0|2227.0|0|0.0|0|0.0|100
0|2021-05-15|1711.0|0|2231.0|0|0.0|0|0.0|100
0|2021-05-16|1724.0|0|2231.0|0|0.0|0|0.0|100
0|2021-05-17|1724.0|0|2244.0|0|0.0|0|0.0|100
0|2021-05-18|1724.0|0|2246.0|0|0.0|0|0.0|100
0|2021-05-19|1726.0|0|2246.0|0|0.0|0|0.0|100
0|2021-05-20|1729.0|0|2246.0|0|0.0|0|0.0|100
0|2021-05-21|1729.0|0|2249.0|0|0.0|0|0.0|100
0|2021-05-22|1732.0|0|2249.0|0|0.0|0|0.0|100
0|2021-05-23|1741.0|0|2252.0|0|0.0|0|0.0|100
0|2021-05-24|1743.0|0|2261.0|0|0.0|0|0.0|100
0|2021-05-25|1743.0|0|2263.0|0|0.0|0|0.0|100
0|2021-05-26|1745.0|0|2263.0|0|0.0|0|0.0|100
0|2021-05-27|1746.0|0|2265.0|0|0.0|0|0.0|100
0|2021-05-28|1746.0|0|2266.0|0|0.0|0|0.0|100
0|2021-05-29|1746.0|0|2266.0|0|0.0|0|0.0|100
0|2021-05-30|1751.0|0|2271.0|0|0.0|0|0.0|100
0|2021-05-31|1754.0|0|2274.0|0|0.0|0|0.0|100
0|2021-06-01|1755.0|0|2274.0|0|0.0|0|0.0|100
0|2021-06-02|1755.0|0|2275.0|0|0.0|0|0.0|100
0|2021-06-03|1756.0|0|2275.0|0|0.0|0|0.0|100
0|2021-06-04|1756.0|0|2276.0|0|0.0|0|0.0|100
0|2021-06-05|1759.0|0|2276.0|0|0.0|0|0.0|100
0|2021-06-06|1761.0|0|2279.0|0|0.0|0|0.0|100
0|2021-06-07|1763.0|0|2281.0|0|0.0|0|0.0|100
0|2021-06-08|1763.0|0|2283.0|0|0.0|0|0.0|100
0|2021-06-09|1763.0|0|2283.0|0|0.0|0|0.0|100
0|2021-06-10|1763.0|0|2283.0|0|0.0|0|0.0|100
0|2021-06-11|1765.0|0|2284.0|0|0.0|0|0.0|100
0|2021-06-12|1765.0|0|2285.0|0|0.0|0|0.0|100
0|2021-06-13|1765.0|0|2285.0|0|0.0|0|0.0|100
0|2021-06-14|1766.0|0|2285.0|0|0.0|0|0.0|100
0|2021-06-15|1766.0|0|2286.0|0|0.0|0|0.0|100
0|2021-06-16|1766.0|0|2286.0|0|0.0|0|0.0|100
0|2021-06-17|1768.0|0|2286.0|0|0.0|0|0.0|100
0|2021-06-18|1768.0|0|2288.0|0|0.0|0|0.0|100
0|2021-06-19|1768.0|0|2288.0|0|0.0|0|0.0|100
0|2021-06-20|1768.0|0|2288.0|0|0.0|0|0.0|100
0|2021-06-21|1768.0|0|2288.0|0|0.0|0|0.0|100
0|2021-06-22|1768.0|0|2288.0|0|0.0|0|0.0|100
0|2021-06-23|1769.0|0|2289.0|0|0.0|0|0.0|100
0|2021-06-24|1769.0|0|2289.0|0|0.0|0|0.0|100
0|2021-06-25|1769.0|0|2290.0|0|0.0|0|0.0|100
0|2021-06-26|1770.0|0|2290.0|0|0.0|0|0.0|100
0|2021-06-27|1770.0|0|2290.0|0|0.0|0|0.0|100
0|2021-06-28|1771.0|0|2291.0|0|0.0|0|0.0|100
0|2021-06-29|1771.0|0|2291.0|0|0.0|0|0.0|100
0|2021-06-30|1771.0|0|2291.0|0|0.0|0|0.0|100
0|2021-07-01|1769.0|0|2291.0|0|0.0|0|0.0|100
0|2021-07-02|1769.0|0|2289.0|0|0.0|0|0.0|100
0|2021-07-03|1773.0|0|2291.0|0|0.0|0|0.0|100
0|2021-07-04|1772.0|0|2293.0|0|0.0|0|0.0|100
0|2021-07-05|1772.0|0|2292.0|0|0.0|0|0.0|100
0|2021-07-06|1773.0|0|2293.0|0|0.0|0|0.0|100
0|2021-07-07|1773.0|0|2293.0|0|0.0|0|0.0|100
0|2021-07-08|1776.0|0|2293.0|0|0.0|0|0.0|100
0|2021-07-09|1776.0|0|2296.0|0|0.0|0|0.0|100
0|2021-07-10|1776.0|0|2296.0|0|0.0|0|0.0|100
0|2021-07-11|1778.0|0|2296.0|0|0.0|0|0.0|100
0|2021-07-12|1778.0|0|2298.0|0|0.0|0|0.0|100
0|2021-07-13|1778.0|0|2298.0|0|0.0|0|0.0|100
0|2021-07-14|1779.0|0|2298.0|0|0.0|0|0.0|100
0|2021-07-15|1779.0|0|2299.0|0|0.0|0|0.0|100
0|2021-07-16|1780.0|0|2299.0|0|0.0|0|0.0|100
0|2021-07-17|1781.0|0|2300.0|0|0.0|0|0.0|100
0|2021-07-18|1783.0|0|2301.0|0|0.0|0|0.0|100
0|2021-07-19|1786.0|0|2303.0|0|0.0|0|0.0|100
0|2021-07-20|1788.0|0|2306.0|0|0.0|0|0.0|100
0|2021-07-21|1788.0|0|2308.0|0|0.0|0|0.0|100
0|2021-07-22|1776.0|0|2308.0|0|0.0|0|0.0|100
0|2021-07-23|1776.0|0|2310.0|0|0.0|0|0.0|100
0|2021-07-24|1776.0|0|2312.0|0|0.0|0|0.0|100
0|2021-07-25|1798.0|0|2315.0|0|0.0|0|0.0|100
0|2021-07-26|1799.0|0|2320.0|0|0.0|0|0.0|100
0|2021-07-27|1798.0|0|2319.0|0|0.0|0|0.0|100
0|2021-07-28|1805.0|0|2319.0|0|0.0|0|0.0|100
0|2021-07-29|1808.0|0|2326.0|0|0.0|0|0.0|100
0|2021-07-30|1810.0|0|2330.0|0|0.0|0|0.0|100
0|2021-07-31|1839.0|0|2339.0|0|0.0|0|0.0|100
0|2021-08-01|1848.0|0|2359.0|0|0.0|0|0.0|100
0|2021-08-02|1849.0|0|2368.0|0|0.0|0|0.0|100
0|2021-08-03|1853.0|0|2371.0|0|0.0|0|0.0|100
0|2021-08-04|1863.0|0|2373.0|0|0.0|0|0.0|100
0|2021-08-05|1863.0|0|2383.0|0|0.0|0|0.0|100
0|2021-08-06|1890.0|0|2400.0|0|0.0|0|0.0|100
0|2021-08-07|1902.0|0|2411.0|0|0.0|0|0.0|100
0|2021-08-08|1912.0|0|2424.0|0|0.0|0|0.0|100
0|2021-08-09|1919.0|0|2432.0|0|0.0|0|0.0|100
0|2021-08-10|1924.0|0|2439.0|0|0.0|0|0.0|100
0|2021-08-11|1935.0|0|2447.0|0|0.0|0|0.0|100
0|2021-08-12|1957.0|0|2455.0|0|0.0|0|0.0|100
0|2021-08-13|1965.0|0|2478.0|0|0.0|0|0.0|100
0|2021-08-14|2000.0|0|2485.0|0|0.0|0|0.0|100
0|2021-08-15|2008.0|0|2522.0|0|0.0|0|0.0|100
0|2021-08-16|2021.0|0|2533.0|0|0.0|0|0.0|100
0|2021-08-17|2021.0|0|2541.0|0|0.0|0|0.0|100
0|2021-08-18|2027.0|0|2543.0|0|0.0|0|0.0|100
0|2021-08-19|2065.0|0|2547.0|0|0.0|0|0.0|100
0|2021-08-20|2089.0|0|2586.0|0|0.0|0|0.0|100
0|2021-08-21|2104.0|0|2609.0|0|0.0|0|0.0|100
0|2021-08-22|2124.0|0|2624.0|0|0.0|0|0.0|100
0|2021-08-23|2128.0|0|2647.0|0|0.0|0|0.0|100
0|2021-08-24|2143.0|0|2650.0|0|0.0|0|0.0|100
0|2021-08-25|2162.0|0|2664.0|0|0.0|0|0.0|100
0|2021-08-26|2177.0|0|2683.0|0|0.0|0|0.0|100
0|2021-08-27|2194.0|0|2697.0|0|0.0|0|0.0|100
0|2021-08-28|2199.0|0|2714.0|0|0.0|0|0.0|100
0|2021-08-29|2223.0|0|2723.0|0|0.0|0|0.0|100
0|2021-08-30|2235.0|0|2744.0|0|0.0|0|0.0|100
0|2021-08-31|2259.0|0|2755.0|0|0.0|0|0.0|100
0|2021-09-01|2264.0|0|2780.0|0|0.0|0|0.0|100
0|2021-09-02|2264.0|0|2784.0|0|0.0|0|0.0|100
0|2021-09-03|2285.0|0|2797.0|0|0.0|0|0.0|100
0|2021-09-04|2305.0|0|2805.0|0|0.0|0|0.0|100
0|2021-09-05|2312.0|0|2826.0|0|0.0|0|0.0|100
0|2021-09-06|2313.0|0|2832.0|0|0.0|0|0.0|100
0|2021-09-07|2319.0|0|2834.0|0|0.0|0|0.0|100
0|2021-09-08|2324.0|0|2840.0|0|0.0|0|0.0|100
0|2021-09-09|2333.0|0|2845.0|0|0.0|0|0.0|100
0|2021-09-10|2337.0|0|2853.0|0|0.0|0|0.0|100
0|2021-09-11|2343.0|0|2857.0|0|0.0|0|0.0|100
0|2021-09-12|2345.0|0|2864.0|0|0.0|0|0.0|100
0|2021-09-13|2347.0|0|2865.0|0|0.0|0|0.0|100
0|2021-09-14|2348.0|0|2867.0|0|0.0|0|0.0|100
0|2021-09-15|2353.0|0|2869.0|0|0.0|0|0.0|100
0|2021-09-16|2356.0|0|2875.0|0|0.0|0|0.0|100
0|2021-09-17|2356.0|0|2876.0|0|0.0|0|0.0|100
0|2021-09-18|2356.0|0|2876.0|0|0.0|0|0.0|100
0|2021-09-19|2358.0|0|2877.0|0|0.0|0|0.0|100
0|2021-09-20|2357.0|0|2878.0|0|0.0|0|0.0|100
0|2021-09-21|2367.0|0|2877.0|0|0.0|0|0.0|100
0|2021-09-22|2368.0|0|2887.0|0|0.0|0|0.0|100
0|2021-09-23|2367.0|0|2888.0|0|0.0|0|0.0|100
0|2021-09-24|2373.0|0|2888.0|0|0.0|0|0.0|100
0|2021-09-25|2376.0|0|2893.0|0|0.0|0|0.0|100
0|2021-09-26|2376.0|0|2896.0|0|0.0|0|0.0|100
0|2021-09-27|2378.0|0|2898.0|0|0.0|0|0.0|100
0|2021-09-28|2381.0|0|2898.0|0|0.0|0|0.0|100
0|2021-09-29|2383.0|0|2903.0|0|0.0|0|0.0|100
0|2021-09-30|2385.0|0|2904.0|0|0.0|0|0.0|100
0|2021-10-01|2386.0|0|2906.0|0|0.0|0|0.0|100
0|2021-10-02|2387.0|0|2906.0|0|0.0|0|0.0|100
0|2021-10-03|2387.0|0|2907.0|0|0.0|0|0.0|100
0|2021-10-04|2388.0|0|2908.0|0|0.0|0|0.0|100
0|2021-10-05|2388.0|0|2908.0|0|0.0|0|0.0|100
0|2021-10-06|2390.0|0|2910.0|0|0.0|0|0.0|100
0|2021-10-07|2390.0|0|2910.0|0|0.0|0|0.0|100
0|2021-10-08|2391.0|0|2911.0|0|0.0|0|0.0|100
0|2021-10-09|2391.0|0|2911.0|0|0.0|0|0.0|100
0|2021-10-10|2392.0|0|2911.0|0|0.0|0|0.0|100
0|2021-10-11|2392.0|0|2912.0|0|0.0|0|0.0|100
0|2021-10-12|2397.0|0|2912.0|0|0.0|0|0.0|100
0|2021-10-13|2397.0|0|2917.0|0|0.0|0|0.0|100
0|2021-10-14|2399.0|0|2917.0|0|0.0|0|0.0|100
0|2021-10-15|2399.0|0|2919.0|0|0.0|0|0.0|100
0|2021-10-16|2399.0|0|2919.0|0|0.0|0|0.0|100
0|2021-10-17|2399.0|0|2919.0|0|0.0|0|0.0|100
0|2021-10-18|2399.0|0|2919.0|0|0.0|0|0.0|100
0|2021-10-19|2400.0|0|2919.0|0|0.0|0|0.0|100
0|2021-10-20|2400.0|0|2920.0|0|0.0|0|0.0|100
0|2021-10-21|2403.0|0|2920.0|0|0.0|0|0.0|100
0|2021-10-22|2403.0|0|2923.0|0|0.0|0|0.0|100
0|2021-10-23|2403.0|0|2923.0|0|0.0|0|0.0|100
0|2021-10-24|2403.0|0|2923.0|0|0.0|0|0.0|100
0|2021-10-25|2403.0|0|2923.0|0|0.0|0|0.0|100
0|2021-10-26|2407.0|0|2926.0|0|0.0|0|0.0|100
0|2021-10-27|2407.0|0|2927.0|0|0.0|0|0.0|100
0|2021-10-28|2409.0|0|2927.0|0|0.0|0|0.0|100
0|2021-10-29|2412.0|0|2930.0|0|0.0|0|0.0|100
0|2021-10-30|2414.0|0|2933.0|0|0.0|0|0.0|100
0|2021-10-31|2415.0|0|2934.0|0|0.0|0|0.0|100
0|2021-11-01|2415.0|0|2935.0|0|0.0|0|0.0|100
0|2021-11-02|2415.0|0|2935.0|0|0.0|0|0.0|100
0|2021-11-03|2415.0|0|2935.0|0|0.0|0|0.0|100
0|2021-11-04|2415.0|0|2935.0|0|0.0|0|0.0|100
0|2021-11-05|2415.0|0|2935.0|0|0.0|0|0.0|100
0|2021-11-06|2416.0|0|2935.0|0|0.0|0|0.0|100
0|2021-11-07|2416.0|0|2936.0|0|0.0|0|0.0|100
0|2021-11-08|2416.0|0|2936.0|0|0.0|0|0.0|100
0|2021-11-09|2419.0|0|2936.0|0|0.0|0|0.0|100
0|2021-11-10|2419.0|0|2939.0|0|0.0|0|0.0|100
0|2021-11-11|2418.0|0|2938.0|0|0.0|0|0.0|100
0|2021-11-12|2420.0|0|2938.0|0|0.0|0|0.0|100
0|2021-11-13|2420.0|0|2940.0|0|0.0|0|0.0|100
0|2021-11-14|2422.0|0|2942.0|0|0.0|0|0.0|100
0|2021-11-15|2423.0|0|2943.0|0|0.0|0|0.0|100
0|2021-11-16|2423.0|0|2943.0|0|0.0|0|0.0|100
0|2021-11-17|2423.0|0|2943.0|0|0.0|0|0.0|100
0|2021-11-18|2423.0|0|2943.0|0|0.0|0|0.0|100
0|2021-11-19|2424.0|0|2944.0|0|0.0|0|0.0|100
0|2021-11-20|2424.0|0|2944.0|0|0.0|0|0.0|100
0|2021-11-21|2424.0|0|2944.0|0|0.0|0|0.0|100
0|2021-11-22|2424.0|0|2944.0|0|0.0|0|0.0|100
0|2021-11-23|2424.0|0|2944.0|0|0.0|0|0.0|100
0|2021-11-24|2424.0|0|2944.0|0|0.0|0|0.0|100
0|2021-11-25|2424.0|0|2944.0|0|0.0|0|0.0|100
0|2021-11-26|2425.0|0|2945.0|0|0.0|0|0.0|100
0|2021-11-27|2425.0|0|2945.0|0|0.0|0|0.0|100
0|2021-11-28|2425.0|0|2945.0|0|0.0|0|0.0|100
0|2021-11-29|2425.0|0|2945.0|0|0.0|0|0.0|100
0|2021-11-30|2425.0|0|2945.0|0|0.0|0|0.0|100
0|2021-12-01|2425.0|0|2945.0|0|0.0|0|0.0|100
0|2021-12-02|2426.0|0|2946.0|0|0.0|0|0.0|100
0|2021-12-03|2430.0|0|2950.0|0|0.0|0|0.0|100
0|2021-12-04|2430.0|0|2950.0|0|0.0|0|0.0|100
0|2021-12-05|2431.0|0|2951.0|0|0.0|0|0.0|100
0|2021-12-06|2432.0|0|2952.0|0|0.0|0|0.0|100
0|2021-12-07|2432.0|0|2952.0|0|0.0|0|0.0|100
0|2021-12-08|2433.0|0|2953.0|0|0.0|0|0.0|100
0|2021-12-09|2434.0|0|2954.0|0|0.0|0|0.0|100
0|2021-12-10|2437.0|0|2957.0|0|0.0|0|0.0|100
0|2021-12-11|2437.0|0|2957.0|0|0.0|0|0.0|100
0|2021-12-12|2439.0|0|2959.0|0|0.0|0|0.0|100
0|2021-12-13|2439.0|0|2959.0|0|0.0|0|0.0|100
0|2021-12-14|2439.0|0|2959.0|0|0.0|0|0.0|100
0|2021-12-15|2440.0|0|2960.0|0|0.0|0|0.0|100
0|2021-12-16|2445.0|0|2965.0|0|0.0|0|0.0|100
0|2021-12-17|2459.0|0|2979.0|0|0.0|0|0.0|100
0|2021-12-18|2474.0|0|2994.0|0|0.0|0|0.0|100
0|2021-12-19|2512.0|0|3032.0|0|0.0|0|0.0|100
0|2021-12-20|2533.0|0|3053.0|0|0.0|0|0.0|100
0|2021-12-21|2540.0|0|3060.0|0|0.0|0|0.0|100
0|2021-12-22|2595.0|0|3115.0|0|0.0|0|0.0|100
0|2021-12-23|2670.0|0|3190.0|0|0.0|0|0.0|100
0|2021-12-24|2670.0|0|3190.0|0|0.0|0|0.0|100
0|2021-12-25|2837.0|0|3357.0|0|0.0|0|0.0|100
0|2021-12-26|2877.0|0|3397.0|0|0.0|0|0.0|100
0|2021-12-27|2899.0|0|3419.0|0|0.0|0|0.0|100
0|2021-12-28|2909.0|0|3429.0|0|0.0|0|0.0|100
0|2021-12-29|2963.0|0|3483.0|0|0.0|0|0.0|100
0|2021-12-30|3087.0|0|3607.0|0|0.0|0|0.0|100
0|2021-12-31|3234.0|0|3754.0|0|0.0|0|0.0|100
0|2022-01-01|3234.0|0|3754.0|0|0.0|0|0.0|100
0|2022-01-02|3457.0|0|3977.0|0|0.0|0|0.0|100
0|2022-01-03|3529.0|0|4049.0|0|0.0|0|0.0|100
0|2022-01-04|3538.0|0|4058.0|0|0.0|0|0.0|100
0|2022-01-05|3580.0|0|4100.0|0|0.0|0|0.0|100
0|2022-01-06|3771.0|0|4291.0|0|0.0|0|0.0|100
0|2022-01-07|3843.0|0|4363.0|0|0.0|0|0.0|100
0|2022-01-08|3908.0|0|4428.0|0|0.0|0|0.0|100
0|2022-01-09|4002.0|0|4522.0|0|0.0|0|0.0|100
0|2022-01-10|4054.0|0|4574.0|0|0.0|0|0.0|100
0|2022-01-11|4086.0|0|4606.0|0|0.0|0|0.0|100
0|2022-01-12|4198.0|0|4718.0|0|0.0|0|0.0|100
0|2022-01-13|4198.0|0|4914.0|0|0.0|0|0.0|100
0|2022-01-14|4588.0|0|5108.0|0|0.0|0|0.0|100
0|2022-01-15|4667.0|0|5187.0|0|0.0|0|0.0|100
0|2022-01-16|4706.0|0|5226.0|0|0.0|0|0.0|100
0|2022-01-17|4846.0|0|0.0|100|0.0|0|0.0|100
