|dates|Guanica_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Guanica_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Guanica_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Guanica_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Guanica_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Guanica_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Guanica_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Guanica_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-10|133.0|0|243.0|0|0.0|0|0.0|100
0|2021-02-11|133.0|0|243.0|0|0.0|0|0.0|100
0|2021-02-12|133.0|0|243.0|0|0.0|0|0.0|100
0|2021-02-13|133.0|0|243.0|0|0.0|0|0.0|100
0|2021-02-14|135.0|0|245.0|0|0.0|0|0.0|100
0|2021-02-15|135.0|0|245.0|0|0.0|0|0.0|100
0|2021-02-16|137.0|0|247.0|0|0.0|0|0.0|100
0|2021-02-17|137.0|0|247.0|0|0.0|0|0.0|100
0|2021-02-18|137.0|0|247.0|0|0.0|0|0.0|100
0|2021-02-19|137.0|0|247.0|0|0.0|0|0.0|100
0|2021-02-20|137.0|0|248.0|0|0.0|0|0.0|100
0|2021-02-21|138.0|0|248.0|0|0.0|0|0.0|100
0|2021-02-22|138.0|0|248.0|0|0.0|0|0.0|100
0|2021-02-23|138.0|0|248.0|0|0.0|0|0.0|100
0|2021-02-24|138.0|0|248.0|0|0.0|0|0.0|100
0|2021-02-25|138.0|0|248.0|0|0.0|0|0.0|100
0|2021-02-26|138.0|0|248.0|0|0.0|0|0.0|100
0|2021-02-27|138.0|0|248.0|0|0.0|0|0.0|100
0|2021-02-28|141.0|0|251.0|0|0.0|0|0.0|100
0|2021-03-01|141.0|0|251.0|0|0.0|0|0.0|100
0|2021-03-02|143.0|0|253.0|0|0.0|0|0.0|100
0|2021-03-03|143.0|0|253.0|0|0.0|0|0.0|100
0|2021-03-04|143.0|0|253.0|0|0.0|0|0.0|100
0|2021-03-05|143.0|0|253.0|0|0.0|0|0.0|100
0|2021-03-06|144.0|0|254.0|0|0.0|0|0.0|100
0|2021-03-07|144.0|0|255.0|0|0.0|0|0.0|100
0|2021-03-08|144.0|0|256.0|0|0.0|0|0.0|100
0|2021-03-09|146.0|0|256.0|0|0.0|0|0.0|100
0|2021-03-10|146.0|0|256.0|0|0.0|0|0.0|100
0|2021-03-11|146.0|0|256.0|0|0.0|0|0.0|100
0|2021-03-12|146.0|0|256.0|0|0.0|0|0.0|100
0|2021-03-13|146.0|0|256.0|0|0.0|0|0.0|100
0|2021-03-14|146.0|0|256.0|0|0.0|0|0.0|100
0|2021-03-15|146.0|0|256.0|0|0.0|0|0.0|100
0|2021-03-16|146.0|0|256.0|0|0.0|0|0.0|100
0|2021-03-17|146.0|0|256.0|0|0.0|0|0.0|100
0|2021-03-18|146.0|0|257.0|0|0.0|0|0.0|100
0|2021-03-19|146.0|0|257.0|0|0.0|0|0.0|100
0|2021-03-20|146.0|0|257.0|0|0.0|0|0.0|100
0|2021-03-21|147.0|0|257.0|0|0.0|0|0.0|100
0|2021-03-22|147.0|0|257.0|0|0.0|0|0.0|100
0|2021-03-23|148.0|0|258.0|0|0.0|0|0.0|100
0|2021-03-24|148.0|0|258.0|0|0.0|0|0.0|100
0|2021-03-25|148.0|0|258.0|0|0.0|0|0.0|100
0|2021-03-26|148.0|0|259.0|0|0.0|0|0.0|100
0|2021-03-27|149.0|0|259.0|0|0.0|0|0.0|100
0|2021-03-28|149.0|0|260.0|0|0.0|0|0.0|100
0|2021-03-29|149.0|0|262.0|0|0.0|0|0.0|100
0|2021-03-30|153.0|0|263.0|0|0.0|0|0.0|100
0|2021-03-31|153.0|0|263.0|0|0.0|0|0.0|100
0|2021-04-01|153.0|0|263.0|0|0.0|0|0.0|100
0|2021-04-02|153.0|0|263.0|0|0.0|0|0.0|100
0|2021-04-03|153.0|0|263.0|0|0.0|0|0.0|100
0|2021-04-04|153.0|0|263.0|0|0.0|0|0.0|100
0|2021-04-05|153.0|0|263.0|0|0.0|0|0.0|100
0|2021-04-06|153.0|0|263.0|0|0.0|0|0.0|100
0|2021-04-07|154.0|0|264.0|0|0.0|0|0.0|100
0|2021-04-08|154.0|0|266.0|0|0.0|0|0.0|100
0|2021-04-09|159.0|0|269.0|0|0.0|0|0.0|100
0|2021-04-10|160.0|0|270.0|0|0.0|0|0.0|100
0|2021-04-11|161.0|0|271.0|0|0.0|0|0.0|100
0|2021-04-12|165.0|0|273.0|0|0.0|0|0.0|100
0|2021-04-13|167.0|0|276.0|0|0.0|0|0.0|100
0|2021-04-14|167.0|0|278.0|0|0.0|0|0.0|100
0|2021-04-15|168.0|0|278.0|0|0.0|0|0.0|100
0|2021-04-16|169.0|0|278.0|0|0.0|0|0.0|100
0|2021-04-17|172.0|0|279.0|0|0.0|0|0.0|100
0|2021-04-18|172.0|0|282.0|0|0.0|0|0.0|100
0|2021-04-19|174.0|0|284.0|0|0.0|0|0.0|100
0|2021-04-20|174.0|0|284.0|0|0.0|0|0.0|100
0|2021-04-21|176.0|0|284.0|0|0.0|0|0.0|100
0|2021-04-22|180.0|0|286.0|0|0.0|0|0.0|100
0|2021-04-23|180.0|0|290.0|0|0.0|0|0.0|100
0|2021-04-24|186.0|0|290.0|0|0.0|0|0.0|100
0|2021-04-25|189.0|0|296.0|0|0.0|0|0.0|100
0|2021-04-26|191.0|0|299.0|0|0.0|0|0.0|100
0|2021-04-27|191.0|0|301.0|0|0.0|0|0.0|100
0|2021-04-28|192.0|0|301.0|0|0.0|0|0.0|100
0|2021-04-29|194.0|0|302.0|0|0.0|0|0.0|100
0|2021-04-30|194.0|0|304.0|0|0.0|0|0.0|100
0|2021-05-01|197.0|0|305.0|0|0.0|0|0.0|100
0|2021-05-02|197.0|0|307.0|0|0.0|0|0.0|100
0|2021-05-03|197.0|0|307.0|0|0.0|0|0.0|100
0|2021-05-04|197.0|0|307.0|0|0.0|0|0.0|100
0|2021-05-05|198.0|0|307.0|0|0.0|0|0.0|100
0|2021-05-06|199.0|0|308.0|0|0.0|0|0.0|100
0|2021-05-07|199.0|0|309.0|0|0.0|0|0.0|100
0|2021-05-08|200.0|0|310.0|0|0.0|0|0.0|100
0|2021-05-09|201.0|0|310.0|0|0.0|0|0.0|100
0|2021-05-10|201.0|0|311.0|0|0.0|0|0.0|100
0|2021-05-11|201.0|0|311.0|0|0.0|0|0.0|100
0|2021-05-12|202.0|0|311.0|0|0.0|0|0.0|100
0|2021-05-13|202.0|0|312.0|0|0.0|0|0.0|100
0|2021-05-14|210.0|0|315.0|0|0.0|0|0.0|100
0|2021-05-15|214.0|0|320.0|0|0.0|0|0.0|100
0|2021-05-16|217.0|0|324.0|0|0.0|0|0.0|100
0|2021-05-17|217.0|0|327.0|0|0.0|0|0.0|100
0|2021-05-18|217.0|0|328.0|0|0.0|0|0.0|100
0|2021-05-19|219.0|0|329.0|0|0.0|0|0.0|100
0|2021-05-20|219.0|0|329.0|0|0.0|0|0.0|100
0|2021-05-21|223.0|0|333.0|0|0.0|0|0.0|100
0|2021-05-22|223.0|0|333.0|0|0.0|0|0.0|100
0|2021-05-23|225.0|0|333.0|0|0.0|0|0.0|100
0|2021-05-24|228.0|0|335.0|0|0.0|0|0.0|100
0|2021-05-25|228.0|0|338.0|0|0.0|0|0.0|100
0|2021-05-26|228.0|0|338.0|0|0.0|0|0.0|100
0|2021-05-27|228.0|0|338.0|0|0.0|0|0.0|100
0|2021-05-28|228.0|0|338.0|0|0.0|0|0.0|100
0|2021-05-29|228.0|0|338.0|0|0.0|0|0.0|100
0|2021-05-30|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-05-31|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-01|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-02|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-03|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-04|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-05|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-06|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-07|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-08|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-09|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-10|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-11|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-12|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-13|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-14|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-15|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-16|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-17|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-18|229.0|0|339.0|0|0.0|0|0.0|100
0|2021-06-19|229.0|0|340.0|0|0.0|0|0.0|100
0|2021-06-20|230.0|0|340.0|0|0.0|0|0.0|100
0|2021-06-21|230.0|0|340.0|0|0.0|0|0.0|100
0|2021-06-22|230.0|0|340.0|0|0.0|0|0.0|100
0|2021-06-23|230.0|0|340.0|0|0.0|0|0.0|100
0|2021-06-24|230.0|0|340.0|0|0.0|0|0.0|100
0|2021-06-25|230.0|0|340.0|0|0.0|0|0.0|100
0|2021-06-26|230.0|0|340.0|0|0.0|0|0.0|100
0|2021-06-27|230.0|0|340.0|0|0.0|0|0.0|100
0|2021-06-28|232.0|0|342.0|0|0.0|0|0.0|100
0|2021-06-29|232.0|0|342.0|0|0.0|0|0.0|100
0|2021-06-30|232.0|0|342.0|0|0.0|0|0.0|100
0|2021-07-01|232.0|0|342.0|0|0.0|0|0.0|100
0|2021-07-02|232.0|0|342.0|0|0.0|0|0.0|100
0|2021-07-03|232.0|0|342.0|0|0.0|0|0.0|100
0|2021-07-04|232.0|0|342.0|0|0.0|0|0.0|100
0|2021-07-05|232.0|0|342.0|0|0.0|0|0.0|100
0|2021-07-06|232.0|0|342.0|0|0.0|0|0.0|100
0|2021-07-07|232.0|0|342.0|0|0.0|0|0.0|100
0|2021-07-08|232.0|0|342.0|0|0.0|0|0.0|100
0|2021-07-09|232.0|0|342.0|0|0.0|0|0.0|100
0|2021-07-10|232.0|0|342.0|0|0.0|0|0.0|100
0|2021-07-11|233.0|0|342.0|0|0.0|0|0.0|100
0|2021-07-12|233.0|0|343.0|0|0.0|0|0.0|100
0|2021-07-13|233.0|0|343.0|0|0.0|0|0.0|100
0|2021-07-14|233.0|0|343.0|0|0.0|0|0.0|100
0|2021-07-15|234.0|0|343.0|0|0.0|0|0.0|100
0|2021-07-16|237.0|0|344.0|0|0.0|0|0.0|100
0|2021-07-17|237.0|0|347.0|0|0.0|0|0.0|100
0|2021-07-18|237.0|0|347.0|0|0.0|0|0.0|100
0|2021-07-19|237.0|0|347.0|0|0.0|0|0.0|100
0|2021-07-20|237.0|0|347.0|0|0.0|0|0.0|100
0|2021-07-21|239.0|0|347.0|0|0.0|0|0.0|100
0|2021-07-22|232.0|0|349.0|0|0.0|0|0.0|100
0|2021-07-23|232.0|0|352.0|0|0.0|0|0.0|100
0|2021-07-24|232.0|0|356.0|0|0.0|0|0.0|100
0|2021-07-25|249.0|0|357.0|0|0.0|0|0.0|100
0|2021-07-26|251.0|0|359.0|0|0.0|0|0.0|100
0|2021-07-27|254.0|0|361.0|0|0.0|0|0.0|100
0|2021-07-28|255.0|0|364.0|0|0.0|0|0.0|100
0|2021-07-29|255.0|0|365.0|0|0.0|0|0.0|100
0|2021-07-30|255.0|0|365.0|0|0.0|0|0.0|100
0|2021-07-31|255.0|0|365.0|0|0.0|0|0.0|100
0|2021-08-01|260.0|0|365.0|0|0.0|0|0.0|100
0|2021-08-02|260.0|0|370.0|0|0.0|0|0.0|100
0|2021-08-03|261.0|0|370.0|0|0.0|0|0.0|100
0|2021-08-04|264.0|0|371.0|0|0.0|0|0.0|100
0|2021-08-05|264.0|0|374.0|0|0.0|0|0.0|100
0|2021-08-06|266.0|0|376.0|0|0.0|0|0.0|100
0|2021-08-07|269.0|0|376.0|0|0.0|0|0.0|100
0|2021-08-08|271.0|0|380.0|0|0.0|0|0.0|100
0|2021-08-09|272.0|0|382.0|0|0.0|0|0.0|100
0|2021-08-10|272.0|0|382.0|0|0.0|0|0.0|100
0|2021-08-11|275.0|0|382.0|0|0.0|0|0.0|100
0|2021-08-12|280.0|0|385.0|0|0.0|0|0.0|100
0|2021-08-13|282.0|0|392.0|0|0.0|0|0.0|100
0|2021-08-14|282.0|0|392.0|0|0.0|0|0.0|100
0|2021-08-15|283.0|0|393.0|0|0.0|0|0.0|100
0|2021-08-16|284.0|0|393.0|0|0.0|0|0.0|100
0|2021-08-17|283.0|0|394.0|0|0.0|0|0.0|100
0|2021-08-18|284.0|0|394.0|0|0.0|0|0.0|100
0|2021-08-19|286.0|0|394.0|0|0.0|0|0.0|100
0|2021-08-20|289.0|0|398.0|0|0.0|0|0.0|100
0|2021-08-21|290.0|0|400.0|0|0.0|0|0.0|100
0|2021-08-22|290.0|0|400.0|0|0.0|0|0.0|100
0|2021-08-23|290.0|0|400.0|0|0.0|0|0.0|100
0|2021-08-24|292.0|0|400.0|0|0.0|0|0.0|100
0|2021-08-25|292.0|0|402.0|0|0.0|0|0.0|100
0|2021-08-26|291.0|0|402.0|0|0.0|0|0.0|100
0|2021-08-27|293.0|0|403.0|0|0.0|0|0.0|100
0|2021-08-28|294.0|0|403.0|0|0.0|0|0.0|100
0|2021-08-29|294.0|0|404.0|0|0.0|0|0.0|100
0|2021-08-30|294.0|0|404.0|0|0.0|0|0.0|100
0|2021-08-31|306.0|0|404.0|0|0.0|0|0.0|100
0|2021-09-01|307.0|0|416.0|0|0.0|0|0.0|100
0|2021-09-02|307.0|0|417.0|0|0.0|0|0.0|100
0|2021-09-03|312.0|0|420.0|0|0.0|0|0.0|100
0|2021-09-04|312.0|0|422.0|0|0.0|0|0.0|100
0|2021-09-05|316.0|0|426.0|0|0.0|0|0.0|100
0|2021-09-06|317.0|0|427.0|0|0.0|0|0.0|100
0|2021-09-07|317.0|0|427.0|0|0.0|0|0.0|100
0|2021-09-08|317.0|0|427.0|0|0.0|0|0.0|100
0|2021-09-09|317.0|0|427.0|0|0.0|0|0.0|100
0|2021-09-10|317.0|0|427.0|0|0.0|0|0.0|100
0|2021-09-11|316.0|0|427.0|0|0.0|0|0.0|100
0|2021-09-12|318.0|0|427.0|0|0.0|0|0.0|100
0|2021-09-13|318.0|0|428.0|0|0.0|0|0.0|100
0|2021-09-14|319.0|0|428.0|0|0.0|0|0.0|100
0|2021-09-15|317.0|0|429.0|0|0.0|0|0.0|100
0|2021-09-16|318.0|0|427.0|0|0.0|0|0.0|100
0|2021-09-17|319.0|0|428.0|0|0.0|0|0.0|100
0|2021-09-18|319.0|0|429.0|0|0.0|0|0.0|100
0|2021-09-19|320.0|0|429.0|0|0.0|0|0.0|100
0|2021-09-20|320.0|0|430.0|0|0.0|0|0.0|100
0|2021-09-21|321.0|0|430.0|0|0.0|0|0.0|100
0|2021-09-22|322.0|0|431.0|0|0.0|0|0.0|100
0|2021-09-23|325.0|0|434.0|0|0.0|0|0.0|100
0|2021-09-24|326.0|0|435.0|0|0.0|0|0.0|100
0|2021-09-25|326.0|0|436.0|0|0.0|0|0.0|100
0|2021-09-26|327.0|0|437.0|0|0.0|0|0.0|100
0|2021-09-27|327.0|0|437.0|0|0.0|0|0.0|100
0|2021-09-28|327.0|0|437.0|0|0.0|0|0.0|100
0|2021-09-29|327.0|0|437.0|0|0.0|0|0.0|100
0|2021-09-30|328.0|0|437.0|0|0.0|0|0.0|100
0|2021-10-01|328.0|0|438.0|0|0.0|0|0.0|100
0|2021-10-02|328.0|0|438.0|0|0.0|0|0.0|100
0|2021-10-03|328.0|0|438.0|0|0.0|0|0.0|100
0|2021-10-04|328.0|0|438.0|0|0.0|0|0.0|100
0|2021-10-05|328.0|0|438.0|0|0.0|0|0.0|100
0|2021-10-06|328.0|0|438.0|0|0.0|0|0.0|100
0|2021-10-07|328.0|0|438.0|0|0.0|0|0.0|100
0|2021-10-08|330.0|0|440.0|0|0.0|0|0.0|100
0|2021-10-09|330.0|0|440.0|0|0.0|0|0.0|100
0|2021-10-10|329.0|0|440.0|0|0.0|0|0.0|100
0|2021-10-11|329.0|0|439.0|0|0.0|0|0.0|100
0|2021-10-12|329.0|0|439.0|0|0.0|0|0.0|100
0|2021-10-13|329.0|0|439.0|0|0.0|0|0.0|100
0|2021-10-14|330.0|0|439.0|0|0.0|0|0.0|100
0|2021-10-15|332.0|0|440.0|0|0.0|0|0.0|100
0|2021-10-16|333.0|0|442.0|0|0.0|0|0.0|100
0|2021-10-17|333.0|0|443.0|0|0.0|0|0.0|100
0|2021-10-18|333.0|0|443.0|0|0.0|0|0.0|100
0|2021-10-19|333.0|0|443.0|0|0.0|0|0.0|100
0|2021-10-20|334.0|0|443.0|0|0.0|0|0.0|100
0|2021-10-21|335.0|0|444.0|0|0.0|0|0.0|100
0|2021-10-22|336.0|0|446.0|0|0.0|0|0.0|100
0|2021-10-23|336.0|0|446.0|0|0.0|0|0.0|100
0|2021-10-24|336.0|0|446.0|0|0.0|0|0.0|100
0|2021-10-25|336.0|0|446.0|0|0.0|0|0.0|100
0|2021-10-26|337.0|0|446.0|0|0.0|0|0.0|100
0|2021-10-27|337.0|0|447.0|0|0.0|0|0.0|100
0|2021-10-28|338.0|0|448.0|0|0.0|0|0.0|100
0|2021-10-29|338.0|0|448.0|0|0.0|0|0.0|100
0|2021-10-30|338.0|0|448.0|0|0.0|0|0.0|100
0|2021-10-31|338.0|0|448.0|0|0.0|0|0.0|100
0|2021-11-01|338.0|0|448.0|0|0.0|0|0.0|100
0|2021-11-02|338.0|0|448.0|0|0.0|0|0.0|100
0|2021-11-03|339.0|0|448.0|0|0.0|0|0.0|100
0|2021-11-04|339.0|0|449.0|0|0.0|0|0.0|100
0|2021-11-05|340.0|0|450.0|0|0.0|0|0.0|100
0|2021-11-06|340.0|0|450.0|0|0.0|0|0.0|100
0|2021-11-07|340.0|0|450.0|0|0.0|0|0.0|100
0|2021-11-08|340.0|0|450.0|0|0.0|0|0.0|100
0|2021-11-09|340.0|0|450.0|0|0.0|0|0.0|100
0|2021-11-10|340.0|0|450.0|0|0.0|0|0.0|100
0|2021-11-11|340.0|0|450.0|0|0.0|0|0.0|100
0|2021-11-12|342.0|0|450.0|0|0.0|0|0.0|100
0|2021-11-13|342.0|0|452.0|0|0.0|0|0.0|100
0|2021-11-14|342.0|0|452.0|0|0.0|0|0.0|100
0|2021-11-15|343.0|0|453.0|0|0.0|0|0.0|100
0|2021-11-16|343.0|0|453.0|0|0.0|0|0.0|100
0|2021-11-17|345.0|0|455.0|0|0.0|0|0.0|100
0|2021-11-18|345.0|0|455.0|0|0.0|0|0.0|100
0|2021-11-19|345.0|0|455.0|0|0.0|0|0.0|100
0|2021-11-20|345.0|0|455.0|0|0.0|0|0.0|100
0|2021-11-21|346.0|0|456.0|0|0.0|0|0.0|100
0|2021-11-22|346.0|0|456.0|0|0.0|0|0.0|100
0|2021-11-23|346.0|0|456.0|0|0.0|0|0.0|100
0|2021-11-24|346.0|0|456.0|0|0.0|0|0.0|100
0|2021-11-25|347.0|0|457.0|0|0.0|0|0.0|100
0|2021-11-26|348.0|0|458.0|0|0.0|0|0.0|100
0|2021-11-27|348.0|0|458.0|0|0.0|0|0.0|100
0|2021-11-28|348.0|0|458.0|0|0.0|0|0.0|100
0|2021-11-29|348.0|0|458.0|0|0.0|0|0.0|100
0|2021-11-30|348.0|0|458.0|0|0.0|0|0.0|100
0|2021-12-01|348.0|0|458.0|0|0.0|0|0.0|100
0|2021-12-02|348.0|0|458.0|0|0.0|0|0.0|100
0|2021-12-03|349.0|0|459.0|0|0.0|0|0.0|100
0|2021-12-04|349.0|0|459.0|0|0.0|0|0.0|100
0|2021-12-05|349.0|0|459.0|0|0.0|0|0.0|100
0|2021-12-06|349.0|0|459.0|0|0.0|0|0.0|100
0|2021-12-07|349.0|0|459.0|0|0.0|0|0.0|100
0|2021-12-08|350.0|0|460.0|0|0.0|0|0.0|100
0|2021-12-09|350.0|0|460.0|0|0.0|0|0.0|100
0|2021-12-10|350.0|0|460.0|0|0.0|0|0.0|100
0|2021-12-11|350.0|0|460.0|0|0.0|0|0.0|100
0|2021-12-12|350.0|0|460.0|0|0.0|0|0.0|100
0|2021-12-13|350.0|0|460.0|0|0.0|0|0.0|100
0|2021-12-14|350.0|0|461.0|0|0.0|0|0.0|100
0|2021-12-15|351.0|0|461.0|0|0.0|0|0.0|100
0|2021-12-16|351.0|0|461.0|0|0.0|0|0.0|100
0|2021-12-17|357.0|0|467.0|0|0.0|0|0.0|100
0|2021-12-18|362.0|0|472.0|0|0.0|0|0.0|100
0|2021-12-19|376.0|0|486.0|0|0.0|0|0.0|100
0|2021-12-20|382.0|0|492.0|0|0.0|0|0.0|100
0|2021-12-21|386.0|0|496.0|0|0.0|0|0.0|100
0|2021-12-22|395.0|0|505.0|0|0.0|0|0.0|100
0|2021-12-23|406.0|0|516.0|0|0.0|0|0.0|100
0|2021-12-24|406.0|0|516.0|0|0.0|0|0.0|100
0|2021-12-25|448.0|0|558.0|0|0.0|0|0.0|100
0|2021-12-26|467.0|0|577.0|0|0.0|0|0.0|100
0|2021-12-27|468.0|0|578.0|0|0.0|0|0.0|100
0|2021-12-28|469.0|0|579.0|0|0.0|0|0.0|100
0|2021-12-29|479.0|0|589.0|0|0.0|0|0.0|100
0|2021-12-30|513.0|0|623.0|0|0.0|0|0.0|100
0|2021-12-31|562.0|0|672.0|0|0.0|0|0.0|100
0|2022-01-01|562.0|0|672.0|0|0.0|0|0.0|100
0|2022-01-02|562.0|0|738.0|0|0.0|0|0.0|100
0|2022-01-03|637.0|0|747.0|0|0.0|0|0.0|100
0|2022-01-04|638.0|0|748.0|0|0.0|0|0.0|100
0|2022-01-05|664.0|0|774.0|0|0.0|0|0.0|100
0|2022-01-06|729.0|0|839.0|0|0.0|0|0.0|100
0|2022-01-07|776.0|0|886.0|0|0.0|0|0.0|100
0|2022-01-08|785.0|0|895.0|0|0.0|0|0.0|100
0|2022-01-09|843.0|0|953.0|0|0.0|0|0.0|100
0|2022-01-10|860.0|0|970.0|0|0.0|0|0.0|100
0|2022-01-11|862.0|0|972.0|0|0.0|0|0.0|100
0|2022-01-12|892.0|0|1002.0|0|0.0|0|0.0|100
0|2022-01-13|892.0|0|1057.0|0|0.0|0|0.0|100
0|2022-01-14|1023.0|0|1133.0|0|0.0|0|0.0|100
0|2022-01-15|1054.0|0|1164.0|0|0.0|0|0.0|100
0|2022-01-16|1074.0|0|1184.0|0|0.0|0|0.0|100
0|2022-01-17|1090.0|0|0.0|100|0.0|0|0.0|100
