|dates|Ware_Georgia_UnitedStates.AveragePrecipitationTotal.data|Ware_Georgia_UnitedStates.AveragePrecipitationTotal.missing|Ware_Georgia_UnitedStates.AveragePrecipitation.data|Ware_Georgia_UnitedStates.AveragePrecipitation.missing|Ware_Georgia_UnitedStates.AverageWindDirection.data|Ware_Georgia_UnitedStates.AverageWindDirection.missing|Ware_Georgia_UnitedStates.AverageWindSpeed.data|Ware_Georgia_UnitedStates.AverageWindSpeed.missing
0|2021-12-16|0.0|0|0.0|0|81.25|0|2.7291666666666665|0
0|2021-12-17|0.0|0|0.0|0|58.4375|0|1.71875|0
0|2021-12-18|0.0|0|0.0|0|151.45833333333334|0|4.291666666666667|0
0|2021-12-19|0.0|0|0.0|0|223.54166666666666|0|4.625|0
0|2021-12-20|0.0|0|0.0|0|58.489583333333336|0|8.515625|0
0|2021-12-21|0.0|0|0.0|0|165.0|0|7.770833333333333|0
0|2021-12-22|0.0|0|0.0|0|291.6666666666667|0|7.375|0
0|2021-12-23|0.0|0|0.0|0|67.70833333333333|0|2.3802083333333335|0
0|2021-12-24|0.0|0|0.0|0|76.45833333333333|0|1.9895833333333333|0
0|2021-12-25|0.0|0|0.0|0|186.30208333333334|0|5.713541666666667|0
0|2021-12-26|0.0|0|0.0|0|219.84375|0|4.765625|0
0|2021-12-27|0.0|0|0.0|0|219.375|0|5.041666666666667|0
0|2021-12-28|0.0|0|0.0|0|193.95833333333334|0|5.59375|0
0|2021-12-29|0.0|0|0.0|0|216.51041666666666|0|7.322916666666667|0
0|2021-12-30|0.0|0|0.0|0|210.41666666666666|0|7.697916666666667|0
0|2021-12-31|0.0|0|0.0|0|212.96875|0|5.567708333333333|0
0|2022-01-01|0.0|0|0.0|0|218.95833333333334|0|8.010416666666666|0
0|2022-01-02|0.0|0|0.0|0|216.5625|0|12.65625|0
0|2022-01-03|0.0|0|0.0|0|258.6458333333333|0|11.802083333333334|0
0|2022-01-04|0.0|0|0.0|0|65.625|0|5.854166666666667|0
0|2022-01-05|0.0|0|0.0|0|111.35416666666667|0|2.4791666666666665|0
0|2022-01-06|0.0|0|0.0|0|103.54166666666667|0|3.75|0
0|2022-01-07|0.0|0|0.0|0|176.09375|0|6.796875|0
0|2022-01-08|0.0|0|0.0|0|57.708333333333336|0|6.364583333333333|0
0|2022-01-09|0.0|0|0.0|0|124.0625|0|4.333333333333333|0
0|2022-01-10|0.0|0|0.0|0|166.875|0|6.072916666666667|0
0|2022-01-11|0.0|0|0.0|0|108.95833333333333|0|6.427083333333333|0
0|2022-01-12|0.0|0|0.0|0|42.1875|0|3.3697916666666665|0
0|2022-01-13|0.0|0|0.0|0|165.57291666666666|0|3.5|0
0|2022-01-14|0.0|0|0.0|0|205.9375|0|4.552083333333333|0
0|2022-01-15|0.0|0|0.0|0|69.16666666666667|0|3.8541666666666665|0
0|2022-01-16|0.0|0|0.0|0|215.52083333333334|0|15.864583333333334|0
0|2022-01-17|0.0|0|0.0|0|296.25|0|12.270833333333334|0
