|dates|Wilkes_NorthCarolina_UnitedStates.AverageDailyTemperature.data|Wilkes_NorthCarolina_UnitedStates.AverageDailyTemperature.missing|Wilkes_NorthCarolina_UnitedStates.AverageDewPoint.data|Wilkes_NorthCarolina_UnitedStates.AverageDewPoint.missing|Wilkes_NorthCarolina_UnitedStates.AverageRelativeHumidity.data|Wilkes_NorthCarolina_UnitedStates.AverageRelativeHumidity.missing|Wilkes_NorthCarolina_UnitedStates.AverageSurfaceAirPressure.data|Wilkes_NorthCarolina_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-12-01|44.541666666666664|0|34.375|0|70.19791666666667|0|28.789895833333322|0
0|2021-12-02|51.9375|0|36.510416666666664|0|61.53125|0|28.635833333333323|0
0|2021-12-03|59.916666666666664|0|37.333333333333336|0|45.59375|0|28.666875000000022|0
0|2021-12-04|55.104166666666664|0|42.21875|0|63.1875|0|28.739583333333357|0
0|2021-12-05|51.447916666666664|0|37.270833333333336|0|59.34375|0|28.87427083333334|0
0|2021-12-06|53.916666666666664|0|40.885416666666664|0|61.822916666666664|0|28.64781249999999|0
0|2021-12-07|38.28125|0|20.03125|0|49.723958333333336|0|28.79187500000002|0
0|2021-12-08|41.291666666666664|0|26.010416666666668|0|55.338541666666664|0|28.647343749999976|0
0|2021-12-09|33.635416666666664|0|26.145833333333332|0|74.25520833333333|0|28.83317708333332|0
0|2021-12-10|42.25|0|37.369791666666664|0|83.14583333333333|0|28.77578125000001|0
0|2021-12-11|51.177083333333336|0|49.072916666666664|0|93.79166666666667|0|28.59770833333333|0
0|2021-12-12|38.6875|0|23.458333333333332|0|57.625|0|28.91302083333335|0
0|2021-12-13|38.614583333333336|0|26.635416666666668|0|66.82291666666667|0|29.020729166666683|0
0|2021-12-14|42.28125|0|26.71875|0|61.385416666666664|0|29.087812499999984|0
0|2021-12-15|39.395833333333336|0|27.510416666666668|0|66.67708333333333|0|29.10822916666669|0
0|2021-12-16|47.708333333333336|0|39.041666666666664|0|75.29166666666667|0|28.884479166666683|0
0|2021-12-17|53.510416666666664|0|50.625|0|90.82291666666667|0|28.836874999999978|0
0|2021-12-18|50.03125|0|50.03125|0|100.0|0|28.705208333333342|0
0|2021-12-19|45.958333333333336|0|40.9375|0|83.89583333333333|0|28.719375|0
0|2021-12-20|32.234375|0|26.046875|0|78.0625|0|28.918697916666677|0
0|2021-12-21|34.875|0|29.666666666666668|0|82.17708333333333|0|28.645729166666655|0
0|2021-12-22|42.072916666666664|0|22.833333333333332|0|50.260416666666664|0|28.527812499999985|0
0|2021-12-23|37.21875|0|21.364583333333332|0|55.166666666666664|0|28.828958333333333|0
0|2021-12-24|41.114583333333336|0|29.864583333333332|0|66.25|0|28.72614583333332|0
0|2021-12-25|54.59375|0|44.614583333333336|0|71.58333333333333|0|28.49343749999998|0
0|2021-12-26|60.947916666666664|0|42.083333333333336|0|52.635416666666664|0|28.640312500000018|0
0|2021-12-27|50.447916666666664|0|40.354166666666664|0|69.57291666666667|0|28.615625000000023|0
0|2021-12-28|57.708333333333336|0|51.145833333333336|0|80.79166666666667|0|28.527187500000007|0
0|2021-12-29|63.40625|0|59.583333333333336|0|88.08333333333333|0|28.52625|0
0|2021-12-30|58.572916666666664|0|57.552083333333336|0|96.9375|0|28.557708333333327|0
0|2021-12-31|52.541666666666664|0|50.25|0|92.34375|0|28.63000000000001|0
0|2022-01-01|60.947916666666664|0|56.864583333333336|0|87.65625|0|28.47250000000001|0
0|2022-01-02|59.166666666666664|0|58.260416666666664|0|96.91666666666667|0|28.45583333333335|0
0|2022-01-03|37.916666666666664|0|31.416666666666668|0|78.45833333333333|0|28.665729166666633|0
0|2022-01-04|31.197916666666668|0|22.78125|0|73.57291666666667|0|28.974166666666658|0
0|2022-01-05|41.239583333333336|0|30.239583333333332|0|66.44791666666667|0|28.643854166666703|0
0|2022-01-06|42.296875|0|27.703125|0|59.505208333333336|0|28.546979166666645|0
0|2022-01-07|29.083333333333332|0|13.447916666666666|0|53.260416666666664|0|28.797499999999967|0
0|2022-01-08|27.229166666666668|0|12.666666666666666|0|57.125|0|29.149427083333347|0
0|2022-01-09|38.96875|0|34.395833333333336|0|85.04166666666667|0|28.93989583333332|0
0|2022-01-10|37.145833333333336|0|13.479166666666666|0|39.645833333333336|0|28.924322916666654|0
0|2022-01-11|31.677083333333332|0|9.333333333333334|0|40.697916666666664|0|29.081041666666668|0
0|2022-01-12|32.885416666666664|0|19.552083333333332|0|61.364583333333336|0|28.909479166666696|0
0|2022-01-13|34.677083333333336|0|26.34375|0|73.33333333333333|0|28.5871875|0
0|2022-01-14|35.59375|0|27.739583333333332|0|76.04166666666667|0|28.543854166666645|0
0|2022-01-15|32.833333333333336|0|26.020833333333332|0|75.55208333333333|0|28.792187499999972|0
0|2022-01-16|26.59375|0|21.395833333333332|0|82.98958333333333|0|28.470104166666648|0
0|2022-01-17|30.9375|0|21.760416666666668|0|69.86458333333333|0|28.283541666666668|0
