|dates|Dakota_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Dakota_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Dakota_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Dakota_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Dakota_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Dakota_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Dakota_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Dakota_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-06|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-07|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-08|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-09|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-10|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-11|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-12|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-13|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-14|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-15|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-16|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-17|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-18|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-19|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-20|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-21|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-22|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-23|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-24|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-25|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-26|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-27|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-28|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-29|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-11-30|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-01|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-02|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-03|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-04|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-05|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-06|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-07|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-08|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-09|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-10|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-11|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-12|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-13|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-14|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-15|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-16|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-17|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-18|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-19|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-20|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-21|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-22|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-23|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-24|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-25|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-26|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-27|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-28|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-29|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-30|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2021-12-31|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2022-01-01|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2022-01-02|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2022-01-03|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2022-01-04|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2022-01-05|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2022-01-06|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2022-01-07|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2022-01-08|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2022-01-09|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2022-01-10|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2022-01-11|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2022-01-12|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2022-01-13|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2022-01-14|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2022-01-15|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2022-01-16|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
0|2022-01-17|10097.0|0|271.0|0|2.6138117283950617|0|10368.0|0
