|dates|Coos_Oregon_UnitedStates.AverageDailyTemperature.data|Coos_Oregon_UnitedStates.AverageDailyTemperature.missing|Coos_Oregon_UnitedStates.AverageDewPoint.data|Coos_Oregon_UnitedStates.AverageDewPoint.missing|Coos_Oregon_UnitedStates.AverageRelativeHumidity.data|Coos_Oregon_UnitedStates.AverageRelativeHumidity.missing|Coos_Oregon_UnitedStates.AverageSurfaceAirPressure.data|Coos_Oregon_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-08|48.0625|0|42.145833333333336|0|81.45833333333333|0|29.827708333333334|0
0|2021-11-09|52.37152777777777|0|45.006944444444436|0|77.10069444444444|0|30.04670138888888|0
0|2021-11-10|52.25|0|48.916666666666664|0|88.73611111111113|0|30.255138888888904|0
0|2021-11-11|61.381944444444436|0|58.65972222222223|0|91.03819444444444|0|30.25267361111111|0
0|2021-11-12|60.388888888888886|0|58.718055555555544|0|94.45347222222223|0|30.28859027777777|0
0|2021-11-13|58.90347222222223|0|57.27222222222222|0|94.71736111111112|0|30.261625000000006|0
0|2021-11-14|58.34236111111111|0|56.10902777777778|0|92.79166666666667|0|30.181541666666664|0
0|2021-11-15|53.56944444444445|0|50.09722222222222|0|88.58333333333333|0|30.089027777777776|0
0|2021-11-16|45.125|0|40.104166666666664|0|84.32291666666667|0|30.388437500000006|0
0|2021-11-17|46.291666666666664|0|38.25|0|74.97222222222221|0|30.086388888888887|0
0|2021-11-18|52.138888888888886|0|45.90277777777777|0|80.53125|0|29.88718750000001|0
0|2021-11-19|49.21388888888888|0|45.31111111111111|0|87.25416666666668|0|30.26869444444444|0
0|2021-11-20|43.80763888888888|0|39.74811507936508|0|86.72916666666667|0|30.439238095238093|0
0|2021-11-21|46.166666666666664|0|40.458333333333336|0|81.91666666666667|0|30.275833333333342|0
0|2021-11-22|47.416666666666664|0|42.625|0|84.04166666666667|0|30.122708333333332|0
0|2021-11-23|48.392361111111114|0|44.09375|0|85.8576388888889|0|30.239513888888894|0
0|2021-11-24|43.979166666666664|0|39.84375|0|87.01041666666667|0|30.36375|0
0|2021-11-25|47.3125|0|40.645833333333336|0|78.6875|0|30.325625|0
0|2021-11-26|51.97569444444445|0|51.020833333333336|0|96.65625|0|30.24656250000002|0
0|2021-11-27|57.041666666666664|0|55.90277777777777|0|96.02083333333333|0|30.172638888888894|0
0|2021-11-28|53.755208333333336|0|52.64965277777778|0|95.9888888888889|0|30.254836805555552|0
0|2021-11-29|54.494791666666664|0|51.942708333333336|0|91.58333333333333|0|30.275329861111107|0
0|2021-11-30|53.51597222222222|0|51.44652777777778|0|93.11458333333333|0|30.31909027777778|0
0|2021-12-01|51.438446969696976|0|49.969065656565654|0|94.9113005050505|0|30.230116792929298|0
0|2021-12-02|51.364583333333336|0|48.45486111111111|0|90.26388888888887|0|30.27229166666666|0
0|2021-12-03|47.256944444444436|0|44.15277777777777|0|89.51388888888887|0|30.151111111111117|0
0|2021-12-04|50.02777777777779|0|46.70138888888889|0|88.73611111111113|0|30.255902777777774|0
0|2021-12-05|46.979166666666664|0|43.166666666666664|0|86.97916666666667|0|30.418958333333332|0
0|2021-12-06|48.6875|0|46.833333333333336|0|93.02777777777777|0|30.107361111111114|0
0|2021-12-07|50.648809523809526|0|49.94146825396826|0|97.51646825396828|0|30.040422619047604|0
0|2021-12-08|47.06597222222223|0|43.700694444444444|0|88.60416666666667|0|30.093847222222227|0
0|2021-12-09|41.90972222222222|0|40.5|0|94.9375|0|30.13659722222222|0
0|2021-12-10|45.229166666666664|0|40.78819444444445|0|84.9826388888889|0|30.194027777777777|0
0|2021-12-11|50.3125|0|46.02777777777777|0|85.55902777777777|0|29.794236111111115|0
0|2021-12-12|45.767361111111114|0|41.947916666666664|0|86.94444444444444|0|29.690312500000005|0
0|2021-12-13|40.52430555555555|0|38.46875|0|92.76736111111113|0|29.519583333333333|0
0|2021-12-14|38.614583333333336|0|36.03472222222222|0|90.88888888888887|0|29.861944444444433|0
0|2021-12-15|43.354166666666664|0|40.49652777777778|0|89.72916666666667|0|29.74253472222222|0
0|2021-12-16|45.49097222222222|0|44.147916666666674|0|95.24097222222224|0|30.054548611111116|0
0|2021-12-17|44.294444444444444|0|42.18333333333333|0|92.49374999999999|0|30.29327777777777|0
0|2021-12-18|49.729166666666664|0|44.81944444444445|0|83.70138888888889|0|30.078333333333337|0
0|2021-12-19|51.704861111111114|0|50.41388888888889|0|95.78888888888889|0|29.834125000000004|0
0|2021-12-20|51.40277777777778|0|50.20138888888889|0|95.83333333333333|0|29.936388888888885|0
0|2021-12-21|48.708333333333336|0|46.75|0|93.1875|0|30.019999999999996|0
0|2021-12-22|50.09791666666666|0|47.394444444444446|0|90.72708333333333|0|29.746868055555556|0
0|2021-12-23|45.62152777777778|0|41.951388888888886|0|87.05208333333333|0|29.662604166666654|0
0|2021-12-24|43.67083333333333|0|38.56388888888889|0|82.86111111111111|0|29.544611111111113|0
0|2021-12-25|39.64930555555555|0|36.020833333333336|0|86.9201388888889|0|29.22475694444445|0
0|2021-12-26|38.67916666666666|0|34.147222222222226|0|83.73055555555557|0|29.712430555555557|0
0|2021-12-27|35.947916666666664|0|33.18055555555556|0|89.98611111111113|0|29.839652777777783|0
0|2021-12-28|40.08888888888888|0|38.0375|0|92.63611111111112|0|29.732138888888887|0
0|2021-12-29|38.37291666666667|0|35.070138888888884|0|88.70347222222222|0|29.86130555555556|0
0|2021-12-30|42.22222222222222|0|38.03124999999999|0|85.32291666666667|0|29.878472222222218|0
0|2021-12-31|39.638888888888886|0|37.30763888888888|0|92.01875|0|30.022506944444448|0
0|2022-01-01|36.75|0|33.541666666666664|0|89.29166666666667|0|30.22875000000001|0
0|2022-01-02|46.270833333333336|0|37.729166666666664|0|72.97916666666667|0|29.90208333333334|0
0|2022-01-03|50.02777777777777|0|43.125|0|77.9236111111111|0|28.451805555555556|0
0|2022-01-04|48.71041666666667|0|45.29583333333333|0|88.60902777777778|0|30.03006944444444|0
0|2022-01-05|51.58819444444444|0|50.418055555555554|0|96.07291666666667|0|30.153368055555564|0
0|2022-01-06|53.791666666666664|0|48.90972222222222|0|84.04166666666667|0|29.894375000000007|0
0|2022-01-07|47.114583333333336|0|42.73472222222222|0|85.05277777777778|0|29.847486111111113|0
0|2022-01-08|44.291666666666664|0|39.75|0|85.29166666666667|0|30.198750000000015|0
0|2022-01-09|47.375|0|39.833333333333336|0|76.83333333333333|0|30.20708333333334|0
0|2022-01-10|50.458333333333336|0|44.333333333333336|0|80.04166666666667|0|30.34625000000001|0
0|2022-01-11|54.020833333333336|0|49.708333333333336|0|85.41666666666667|0|30.312916666666663|0
0|2022-01-12|51.01666666666667|0|47.43333333333334|0|88.12083333333334|0|30.168125000000007|0
0|2022-01-13|49.85218253968253|0|48.08184523809524|0|94.1875|0|30.277306547619048|0
0|2022-01-14|46.909375000000004|0|45.471875000000004|0|94.86458333333333|0|30.37209953703704|0
0|2022-01-15|43.74596560846561|0|42.042294973544976|0|94.12800925925926|0|30.27012268518519|0
0|2022-01-16|44.802083333333336|0|40.97222222222222|0|87.35069444444446|0|30.138750000000012|0
0|2022-01-17|42.927083333333336|0|41.354166666666664|0|94.20833333333333|0|30.096666666666664|0
