|dates|Bayamon_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Bayamon_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Bayamon_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Bayamon_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Bayamon_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Bayamon_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Bayamon_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Bayamon_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-01-29|7191.0|0|9555.0|0|0.0|0|0.0|100
0|2021-01-30|7191.0|0|9585.0|0|0.0|0|0.0|100
0|2021-01-31|7191.0|0|9600.0|0|0.0|0|0.0|100
0|2021-02-01|7191.0|0|9650.0|0|0.0|0|0.0|100
0|2021-02-02|7191.0|0|9659.0|0|0.0|0|0.0|100
0|2021-02-03|7341.0|0|9665.0|0|0.0|0|0.0|100
0|2021-02-04|7341.0|0|9694.0|0|0.0|0|0.0|100
0|2021-02-05|7380.0|0|9704.0|0|0.0|0|0.0|100
0|2021-02-06|7396.0|0|9720.0|0|0.0|0|0.0|100
0|2021-02-07|7421.0|0|9745.0|0|0.0|0|0.0|100
0|2021-02-08|7447.0|0|9771.0|0|0.0|0|0.0|100
0|2021-02-09|7447.0|0|9783.0|0|0.0|0|0.0|100
0|2021-02-10|7447.0|0|9792.0|0|0.0|0|0.0|100
0|2021-02-11|7483.0|0|9807.0|0|0.0|0|0.0|100
0|2021-02-12|7483.0|0|9825.0|0|0.0|0|0.0|100
0|2021-02-13|7529.0|0|9853.0|0|0.0|0|0.0|100
0|2021-02-14|7529.0|0|9869.0|0|0.0|0|0.0|100
0|2021-02-15|7565.0|0|9889.0|0|0.0|0|0.0|100
0|2021-02-16|7667.0|0|9991.0|0|0.0|0|0.0|100
0|2021-02-17|7672.0|0|9996.0|0|0.0|0|0.0|100
0|2021-02-18|7672.0|0|10004.0|0|0.0|0|0.0|100
0|2021-02-19|7686.0|0|10010.0|0|0.0|0|0.0|100
0|2021-02-20|7686.0|0|10020.0|0|0.0|0|0.0|100
0|2021-02-21|7686.0|0|10030.0|0|0.0|0|0.0|100
0|2021-02-22|7686.0|0|10044.0|0|0.0|0|0.0|100
0|2021-02-23|7733.0|0|10057.0|0|0.0|0|0.0|100
0|2021-02-24|7733.0|0|10063.0|0|0.0|0|0.0|100
0|2021-02-25|7745.0|0|10069.0|0|0.0|0|0.0|100
0|2021-02-26|7755.0|0|10079.0|0|0.0|0|0.0|100
0|2021-02-27|7764.0|0|10088.0|0|0.0|0|0.0|100
0|2021-02-28|7764.0|0|10104.0|0|0.0|0|0.0|100
0|2021-03-01|7764.0|0|10131.0|0|0.0|0|0.0|100
0|2021-03-02|7812.0|0|10136.0|0|0.0|0|0.0|100
0|2021-03-03|7812.0|0|10140.0|0|0.0|0|0.0|100
0|2021-03-04|7812.0|0|10147.0|0|0.0|0|0.0|100
0|2021-03-05|7812.0|0|10158.0|0|0.0|0|0.0|100
0|2021-03-06|7812.0|0|10176.0|0|0.0|0|0.0|100
0|2021-03-07|7812.0|0|10183.0|0|0.0|0|0.0|100
0|2021-03-08|7852.0|0|10196.0|0|0.0|0|0.0|100
0|2021-03-09|7852.0|0|10202.0|0|0.0|0|0.0|100
0|2021-03-10|7852.0|0|10205.0|0|0.0|0|0.0|100
0|2021-03-11|7897.0|0|10214.0|0|0.0|0|0.0|100
0|2021-03-12|7907.0|0|10226.0|0|0.0|0|0.0|100
0|2021-03-13|7917.0|0|10236.0|0|0.0|0|0.0|100
0|2021-03-14|7917.0|0|10253.0|0|0.0|0|0.0|100
0|2021-03-15|7917.0|0|10271.0|0|0.0|0|0.0|100
0|2021-03-16|7917.0|0|10279.0|0|0.0|0|0.0|100
0|2021-03-17|7963.0|0|10284.0|0|0.0|0|0.0|100
0|2021-03-18|7963.0|0|10300.0|0|0.0|0|0.0|100
0|2021-03-19|7963.0|0|10323.0|0|0.0|0|0.0|100
0|2021-03-20|8021.0|0|10339.0|0|0.0|0|0.0|100
0|2021-03-21|8041.0|0|10355.0|0|0.0|0|0.0|100
0|2021-03-22|8041.0|0|10372.0|0|0.0|0|0.0|100
0|2021-03-23|8041.0|0|10383.0|0|0.0|0|0.0|100
0|2021-03-24|8041.0|0|10390.0|0|0.0|0|0.0|100
0|2021-03-25|8041.0|0|10400.0|0|0.0|0|0.0|100
0|2021-03-26|8113.0|0|10423.0|0|0.0|0|0.0|100
0|2021-03-27|8130.0|0|10446.0|0|0.0|0|0.0|100
0|2021-03-28|8149.0|0|10464.0|0|0.0|0|0.0|100
0|2021-03-29|8149.0|0|10483.0|0|0.0|0|0.0|100
0|2021-03-30|8178.0|0|10498.0|0|0.0|0|0.0|100
0|2021-03-31|8178.0|0|10513.0|0|0.0|0|0.0|100
0|2021-04-01|8178.0|0|10541.0|0|0.0|0|0.0|100
0|2021-04-02|8302.0|0|10593.0|0|0.0|0|0.0|100
0|2021-04-03|8358.0|0|10654.0|0|0.0|0|0.0|100
0|2021-04-04|8383.0|0|10695.0|0|0.0|0|0.0|100
0|2021-04-05|8383.0|0|10713.0|0|0.0|0|0.0|100
0|2021-04-06|8426.0|0|10735.0|0|0.0|0|0.0|100
0|2021-04-07|8452.0|0|10763.0|0|0.0|0|0.0|100
0|2021-04-08|8452.0|0|10817.0|0|0.0|0|0.0|100
0|2021-04-09|8636.0|0|10909.0|0|0.0|0|0.0|100
0|2021-04-10|8699.0|0|10992.0|0|0.0|0|0.0|100
0|2021-04-11|8740.0|0|11044.0|0|0.0|0|0.0|100
0|2021-04-12|8823.0|0|11106.0|0|0.0|0|0.0|100
0|2021-04-13|8896.0|0|11184.0|0|0.0|0|0.0|100
0|2021-04-14|8896.0|0|11237.0|0|0.0|0|0.0|100
0|2021-04-15|9006.0|0|11292.0|0|0.0|0|0.0|100
0|2021-04-16|9006.0|0|11330.0|0|0.0|0|0.0|100
0|2021-04-17|9218.0|0|11448.0|0|0.0|0|0.0|100
0|2021-04-18|9218.0|0|11542.0|0|0.0|0|0.0|100
0|2021-04-19|9378.0|0|11632.0|0|0.0|0|0.0|100
0|2021-04-20|9378.0|0|11702.0|0|0.0|0|0.0|100
0|2021-04-21|9459.0|0|11762.0|0|0.0|0|0.0|100
0|2021-04-22|9459.0|0|11783.0|0|0.0|0|0.0|100
0|2021-04-23|9613.0|0|11863.0|0|0.0|0|0.0|100
0|2021-04-24|9678.0|0|11937.0|0|0.0|0|0.0|100
0|2021-04-25|9728.0|0|12002.0|0|0.0|0|0.0|100
0|2021-04-26|9797.0|0|12052.0|0|0.0|0|0.0|100
0|2021-04-27|9810.0|0|12121.0|0|0.0|0|0.0|100
0|2021-04-28|9827.0|0|12134.0|0|0.0|0|0.0|100
0|2021-04-29|9868.0|0|12151.0|0|0.0|0|0.0|100
0|2021-04-30|9868.0|0|12192.0|0|0.0|0|0.0|100
0|2021-05-01|9941.0|0|12233.0|0|0.0|0|0.0|100
0|2021-05-02|9961.0|0|12265.0|0|0.0|0|0.0|100
0|2021-05-03|9997.0|0|12285.0|0|0.0|0|0.0|100
0|2021-05-04|10019.0|0|12321.0|0|0.0|0|0.0|100
0|2021-05-05|10030.0|0|12343.0|0|0.0|0|0.0|100
0|2021-05-06|10030.0|0|12354.0|0|0.0|0|0.0|100
0|2021-05-07|10030.0|0|12380.0|0|0.0|0|0.0|100
0|2021-05-08|10108.0|0|12410.0|0|0.0|0|0.0|100
0|2021-05-09|10121.0|0|12432.0|0|0.0|0|0.0|100
0|2021-05-10|10121.0|0|12445.0|0|0.0|0|0.0|100
0|2021-05-11|10135.0|0|12459.0|0|0.0|0|0.0|100
0|2021-05-12|10143.0|0|12462.0|0|0.0|0|0.0|100
0|2021-05-13|10143.0|0|12467.0|0|0.0|0|0.0|100
0|2021-05-14|10171.0|0|12485.0|0|0.0|0|0.0|100
0|2021-05-15|10193.0|0|12495.0|0|0.0|0|0.0|100
0|2021-05-16|10201.0|0|12517.0|0|0.0|0|0.0|100
0|2021-05-17|10201.0|0|12525.0|0|0.0|0|0.0|100
0|2021-05-18|10201.0|0|12531.0|0|0.0|0|0.0|100
0|2021-05-19|10207.0|0|12531.0|0|0.0|0|0.0|100
0|2021-05-20|10207.0|0|12531.0|0|0.0|0|0.0|100
0|2021-05-21|10221.0|0|12538.0|0|0.0|0|0.0|100
0|2021-05-22|10230.0|0|12545.0|0|0.0|0|0.0|100
0|2021-05-23|10242.0|0|12554.0|0|0.0|0|0.0|100
0|2021-05-24|10246.0|0|12566.0|0|0.0|0|0.0|100
0|2021-05-25|10246.0|0|12570.0|0|0.0|0|0.0|100
0|2021-05-26|10256.0|0|12570.0|0|0.0|0|0.0|100
0|2021-05-27|10269.0|0|12580.0|0|0.0|0|0.0|100
0|2021-05-28|10276.0|0|12593.0|0|0.0|0|0.0|100
0|2021-05-29|10276.0|0|12600.0|0|0.0|0|0.0|100
0|2021-05-30|10279.0|0|12603.0|0|0.0|0|0.0|100
0|2021-05-31|10292.0|0|12612.0|0|0.0|0|0.0|100
0|2021-06-01|10294.0|0|12616.0|0|0.0|0|0.0|100
0|2021-06-02|10294.0|0|12618.0|0|0.0|0|0.0|100
0|2021-06-03|10300.0|0|12619.0|0|0.0|0|0.0|100
0|2021-06-04|10300.0|0|12624.0|0|0.0|0|0.0|100
0|2021-06-05|10304.0|0|12626.0|0|0.0|0|0.0|100
0|2021-06-06|10307.0|0|12628.0|0|0.0|0|0.0|100
0|2021-06-07|10311.0|0|12631.0|0|0.0|0|0.0|100
0|2021-06-08|10311.0|0|12635.0|0|0.0|0|0.0|100
0|2021-06-09|10311.0|0|12635.0|0|0.0|0|0.0|100
0|2021-06-10|10313.0|0|12637.0|0|0.0|0|0.0|100
0|2021-06-11|10318.0|0|12641.0|0|0.0|0|0.0|100
0|2021-06-12|10319.0|0|12642.0|0|0.0|0|0.0|100
0|2021-06-13|10321.0|0|12643.0|0|0.0|0|0.0|100
0|2021-06-14|10321.0|0|12645.0|0|0.0|0|0.0|100
0|2021-06-15|10321.0|0|12645.0|0|0.0|0|0.0|100
0|2021-06-16|10321.0|0|12645.0|0|0.0|0|0.0|100
0|2021-06-17|10328.0|0|12648.0|0|0.0|0|0.0|100
0|2021-06-18|10334.0|0|12652.0|0|0.0|0|0.0|100
0|2021-06-19|10334.0|0|12658.0|0|0.0|0|0.0|100
0|2021-06-20|10337.0|0|12660.0|0|0.0|0|0.0|100
0|2021-06-21|10338.0|0|12661.0|0|0.0|0|0.0|100
0|2021-06-22|10338.0|0|12662.0|0|0.0|0|0.0|100
0|2021-06-23|10338.0|0|12662.0|0|0.0|0|0.0|100
0|2021-06-24|10338.0|0|12662.0|0|0.0|0|0.0|100
0|2021-06-25|10338.0|0|12665.0|0|0.0|0|0.0|100
0|2021-06-26|10348.0|0|12668.0|0|0.0|0|0.0|100
0|2021-06-27|10348.0|0|12672.0|0|0.0|0|0.0|100
0|2021-06-28|10350.0|0|12674.0|0|0.0|0|0.0|100
0|2021-06-29|10350.0|0|12674.0|0|0.0|0|0.0|100
0|2021-06-30|10356.0|0|12674.0|0|0.0|0|0.0|100
0|2021-07-01|10361.0|0|12680.0|0|0.0|0|0.0|100
0|2021-07-02|10361.0|0|12685.0|0|0.0|0|0.0|100
0|2021-07-03|10368.0|0|12688.0|0|0.0|0|0.0|100
0|2021-07-04|10373.0|0|12692.0|0|0.0|0|0.0|100
0|2021-07-05|10373.0|0|12697.0|0|0.0|0|0.0|100
0|2021-07-06|10373.0|0|12699.0|0|0.0|0|0.0|100
0|2021-07-07|10375.0|0|12699.0|0|0.0|0|0.0|100
0|2021-07-08|10380.0|0|12699.0|0|0.0|0|0.0|100
0|2021-07-09|10394.0|0|12704.0|0|0.0|0|0.0|100
0|2021-07-10|10406.0|0|12718.0|0|0.0|0|0.0|100
0|2021-07-11|10413.0|0|12730.0|0|0.0|0|0.0|100
0|2021-07-12|10418.0|0|12737.0|0|0.0|0|0.0|100
0|2021-07-13|10419.0|0|12742.0|0|0.0|0|0.0|100
0|2021-07-14|10430.0|0|12743.0|0|0.0|0|0.0|100
0|2021-07-15|10431.0|0|12754.0|0|0.0|0|0.0|100
0|2021-07-16|10438.0|0|12755.0|0|0.0|0|0.0|100
0|2021-07-17|10444.0|0|12762.0|0|0.0|0|0.0|100
0|2021-07-18|10460.0|0|12768.0|0|0.0|0|0.0|100
0|2021-07-19|10467.0|0|12784.0|0|0.0|0|0.0|100
0|2021-07-20|10471.0|0|12791.0|0|0.0|0|0.0|100
0|2021-07-21|10477.0|0|12795.0|0|0.0|0|0.0|100
0|2021-07-22|10477.0|0|12801.0|0|0.0|0|0.0|100
0|2021-07-23|10477.0|0|12819.0|0|0.0|0|0.0|100
0|2021-07-24|10477.0|0|12854.0|0|0.0|0|0.0|100
0|2021-07-25|10558.0|0|12873.0|0|591.0|0|0.0|100
0|2021-07-26|10566.0|0|12883.0|0|0.0|0|0.0|100
0|2021-07-27|10568.0|0|12890.0|0|0.0|0|0.0|100
0|2021-07-28|10586.0|0|12895.0|0|0.0|0|0.0|100
0|2021-07-29|10606.0|0|12913.0|0|0.0|0|0.0|100
0|2021-07-30|10620.0|0|12944.0|0|0.0|0|0.0|100
0|2021-07-31|10684.0|0|12980.0|0|0.0|0|0.0|100
0|2021-08-01|10716.0|0|13020.0|0|0.0|0|0.0|100
0|2021-08-02|10727.0|0|13047.0|0|0.0|0|0.0|100
0|2021-08-03|10737.0|0|13052.0|0|0.0|0|0.0|100
0|2021-08-04|10793.0|0|13071.0|0|0.0|0|0.0|100
0|2021-08-05|10811.0|0|13135.0|0|0.0|0|0.0|100
0|2021-08-06|10872.0|0|13180.0|0|0.0|0|0.0|100
0|2021-08-07|10919.0|0|13209.0|0|0.0|0|0.0|100
0|2021-08-08|10980.0|0|13268.0|0|0.0|0|0.0|100
0|2021-08-09|11003.0|0|13308.0|0|0.0|0|0.0|100
0|2021-08-10|11029.0|0|13332.0|0|0.0|0|0.0|100
0|2021-08-11|11109.0|0|13371.0|0|0.0|0|0.0|100
0|2021-08-12|11182.0|0|13440.0|0|0.0|0|0.0|100
0|2021-08-13|11251.0|0|13524.0|0|0.0|0|0.0|100
0|2021-08-14|11345.0|0|13585.0|0|0.0|0|0.0|100
0|2021-08-15|11404.0|0|13686.0|0|0.0|0|0.0|100
0|2021-08-16|11423.0|0|13731.0|0|0.0|0|0.0|100
0|2021-08-17|11427.0|0|13751.0|0|0.0|0|0.0|100
0|2021-08-18|11495.0|0|13784.0|0|0.0|0|0.0|100
0|2021-08-19|11589.0|0|13824.0|0|0.0|0|0.0|100
0|2021-08-20|11742.0|0|13923.0|0|0.0|0|0.0|100
0|2021-08-21|11800.0|0|14072.0|0|0.0|0|0.0|100
0|2021-08-22|11873.0|0|14143.0|0|0.0|0|0.0|100
0|2021-08-23|11893.0|0|14207.0|0|0.0|0|0.0|100
0|2021-08-24|11945.0|0|14220.0|0|0.0|0|0.0|100
0|2021-08-25|12034.0|0|14288.0|0|0.0|0|0.0|100
0|2021-08-26|12123.0|0|14363.0|0|0.0|0|0.0|100
0|2021-08-27|12197.0|0|14467.0|0|0.0|0|0.0|100
0|2021-08-28|12249.0|0|14529.0|0|0.0|0|0.0|100
0|2021-08-29|12299.0|0|14593.0|0|0.0|0|0.0|100
0|2021-08-30|12327.0|0|14629.0|0|0.0|0|0.0|100
0|2021-08-31|12423.0|0|14654.0|0|0.0|0|0.0|100
0|2021-09-01|12473.0|0|14759.0|0|0.0|0|0.0|100
0|2021-09-02|12479.0|0|14803.0|0|0.0|0|0.0|100
0|2021-09-03|12591.0|0|14866.0|0|0.0|0|0.0|100
0|2021-09-04|12642.0|0|14924.0|0|0.0|0|0.0|100
0|2021-09-05|12678.0|0|14978.0|0|0.0|0|0.0|100
0|2021-09-06|12694.0|0|15007.0|0|0.0|0|0.0|100
0|2021-09-07|12710.0|0|15018.0|0|0.0|0|0.0|100
0|2021-09-08|12733.0|0|15036.0|0|0.0|0|0.0|100
0|2021-09-09|12781.0|0|15062.0|0|0.0|0|0.0|100
0|2021-09-10|12810.0|0|15115.0|0|0.0|0|0.0|100
0|2021-09-11|12841.0|0|15136.0|0|0.0|0|0.0|100
0|2021-09-12|12859.0|0|15170.0|0|0.0|0|0.0|100
0|2021-09-13|12860.0|0|15183.0|0|0.0|0|0.0|100
0|2021-09-14|12890.0|0|15184.0|0|0.0|0|0.0|100
0|2021-09-15|12941.0|0|15220.0|0|0.0|0|0.0|100
0|2021-09-16|12987.0|0|15272.0|0|0.0|0|0.0|100
0|2021-09-17|13014.0|0|15317.0|0|0.0|0|0.0|100
0|2021-09-18|13027.0|0|15341.0|0|0.0|0|0.0|100
0|2021-09-19|13045.0|0|15358.0|0|0.0|0|0.0|100
0|2021-09-20|13055.0|0|15375.0|0|0.0|0|0.0|100
0|2021-09-21|13073.0|0|15381.0|0|0.0|0|0.0|100
0|2021-09-22|13085.0|0|15403.0|0|0.0|0|0.0|100
0|2021-09-23|13097.0|0|15411.0|0|0.0|0|0.0|100
0|2021-09-24|13124.0|0|15424.0|0|0.0|0|0.0|100
0|2021-09-25|13138.0|0|15451.0|0|0.0|0|0.0|100
0|2021-09-26|13146.0|0|15462.0|0|0.0|0|0.0|100
0|2021-09-27|13148.0|0|15471.0|0|0.0|0|0.0|100
0|2021-09-28|13169.0|0|15473.0|0|0.0|0|0.0|100
0|2021-09-29|13192.0|0|15507.0|0|0.0|0|0.0|100
0|2021-09-30|13203.0|0|15523.0|0|0.0|0|0.0|100
0|2021-10-01|13220.0|0|15532.0|0|0.0|0|0.0|100
0|2021-10-02|13226.0|0|15546.0|0|0.0|0|0.0|100
0|2021-10-03|13236.0|0|15555.0|0|0.0|0|0.0|100
0|2021-10-04|13239.0|0|15560.0|0|0.0|0|0.0|100
0|2021-10-05|13240.0|0|15564.0|0|0.0|0|0.0|100
0|2021-10-06|13262.0|0|15572.0|0|0.0|0|0.0|100
0|2021-10-07|13273.0|0|15591.0|0|0.0|0|0.0|100
0|2021-10-08|13287.0|0|15600.0|0|0.0|0|0.0|100
0|2021-10-09|13287.0|0|15611.0|0|0.0|0|0.0|100
0|2021-10-10|13347.0|0|15611.0|0|0.0|0|0.0|100
0|2021-10-11|13348.0|0|15671.0|0|0.0|0|0.0|100
0|2021-10-12|13359.0|0|15672.0|0|0.0|0|0.0|100
0|2021-10-13|13365.0|0|15686.0|0|0.0|0|0.0|100
0|2021-10-14|13385.0|0|15690.0|0|0.0|0|0.0|100
0|2021-10-15|13392.0|0|15711.0|0|0.0|0|0.0|100
0|2021-10-16|13401.0|0|15720.0|0|0.0|0|0.0|100
0|2021-10-17|13401.0|0|15725.0|0|0.0|0|0.0|100
0|2021-10-18|13426.0|0|15748.0|0|0.0|0|0.0|100
0|2021-10-19|13433.0|0|15750.0|0|0.0|0|0.0|100
0|2021-10-20|13439.0|0|15760.0|0|0.0|0|0.0|100
0|2021-10-21|13452.0|0|15769.0|0|0.0|0|0.0|100
0|2021-10-22|13471.0|0|15781.0|0|0.0|0|0.0|100
0|2021-10-23|13477.0|0|15795.0|0|0.0|0|0.0|100
0|2021-10-24|13485.0|0|15806.0|0|0.0|0|0.0|100
0|2021-10-25|13485.0|0|15810.0|0|0.0|0|0.0|100
0|2021-10-26|13486.0|0|15809.0|0|0.0|0|0.0|100
0|2021-10-27|13497.0|0|15814.0|0|0.0|0|0.0|100
0|2021-10-28|13506.0|0|15821.0|0|0.0|0|0.0|100
0|2021-10-29|13517.0|0|15834.0|0|0.0|0|0.0|100
0|2021-10-30|13525.0|0|15843.0|0|0.0|0|0.0|100
0|2021-10-31|13528.0|0|15850.0|0|0.0|0|0.0|100
0|2021-11-01|13530.0|0|15853.0|0|0.0|0|0.0|100
0|2021-11-02|13545.0|0|15855.0|0|0.0|0|0.0|100
0|2021-11-03|13551.0|0|15869.0|0|0.0|0|0.0|100
0|2021-11-04|13553.0|0|15875.0|0|0.0|0|0.0|100
0|2021-11-05|13565.0|0|15881.0|0|0.0|0|0.0|100
0|2021-11-06|13574.0|0|15890.0|0|0.0|0|0.0|100
0|2021-11-07|13579.0|0|15899.0|0|0.0|0|0.0|100
0|2021-11-08|13592.0|0|15904.0|0|0.0|0|0.0|100
0|2021-11-09|13595.0|0|15916.0|0|0.0|0|0.0|100
0|2021-11-10|13595.0|0|15921.0|0|0.0|0|0.0|100
0|2021-11-11|13605.0|0|15929.0|0|0.0|0|0.0|100
0|2021-11-12|13624.0|0|15938.0|0|0.0|0|0.0|100
0|2021-11-13|13624.0|0|15948.0|0|0.0|0|0.0|100
0|2021-11-14|13628.0|0|15952.0|0|0.0|0|0.0|100
0|2021-11-15|13637.0|0|15961.0|0|0.0|0|0.0|100
0|2021-11-16|13638.0|0|15962.0|0|0.0|0|0.0|100
0|2021-11-17|13646.0|0|15970.0|0|0.0|0|0.0|100
0|2021-11-18|13659.0|0|15983.0|0|0.0|0|0.0|100
0|2021-11-19|13663.0|0|15987.0|0|0.0|0|0.0|100
0|2021-11-20|13668.0|0|15992.0|0|0.0|0|0.0|100
0|2021-11-21|13670.0|0|15994.0|0|0.0|0|0.0|100
0|2021-11-22|13670.0|0|15994.0|0|0.0|0|0.0|100
0|2021-11-23|13670.0|0|15994.0|0|0.0|0|0.0|100
0|2021-11-24|13672.0|0|15996.0|0|0.0|0|0.0|100
0|2021-11-25|13677.0|0|16001.0|0|0.0|0|0.0|100
0|2021-11-26|13681.0|0|16005.0|0|0.0|0|0.0|100
0|2021-11-27|13682.0|0|16006.0|0|0.0|0|0.0|100
0|2021-11-28|13684.0|0|16008.0|0|0.0|0|0.0|100
0|2021-11-29|13689.0|0|16013.0|0|0.0|0|0.0|100
0|2021-11-30|13690.0|0|16014.0|0|0.0|0|0.0|100
0|2021-12-01|13703.0|0|16027.0|0|0.0|0|0.0|100
0|2021-12-02|13709.0|0|16033.0|0|0.0|0|0.0|100
0|2021-12-03|13712.0|0|16036.0|0|0.0|0|0.0|100
0|2021-12-04|13712.0|0|16040.0|0|0.0|0|0.0|100
0|2021-12-05|13728.0|0|16052.0|0|0.0|0|0.0|100
0|2021-12-06|13730.0|0|16054.0|0|0.0|0|0.0|100
0|2021-12-07|13730.0|0|16054.0|0|0.0|0|0.0|100
0|2021-12-08|13736.0|0|16060.0|0|0.0|0|0.0|100
0|2021-12-09|13740.0|0|16064.0|0|0.0|0|0.0|100
0|2021-12-10|13745.0|0|16069.0|0|0.0|0|0.0|100
0|2021-12-11|13745.0|0|16069.0|0|0.0|0|0.0|100
0|2021-12-12|13748.0|0|16072.0|0|0.0|0|0.0|100
0|2021-12-13|13748.0|0|16072.0|0|0.0|0|0.0|100
0|2021-12-14|13748.0|0|16075.0|0|0.0|0|0.0|100
0|2021-12-15|13760.0|0|16084.0|0|0.0|0|0.0|100
0|2021-12-16|13786.0|0|16110.0|0|0.0|0|0.0|100
0|2021-12-17|13849.0|0|16173.0|0|0.0|0|0.0|100
0|2021-12-18|13969.0|0|16293.0|0|0.0|0|0.0|100
0|2021-12-19|14142.0|0|16466.0|0|0.0|0|0.0|100
0|2021-12-20|14342.0|0|16666.0|0|0.0|0|0.0|100
0|2021-12-21|14410.0|0|16734.0|0|0.0|0|0.0|100
0|2021-12-22|14637.0|0|16961.0|0|0.0|0|0.0|100
0|2021-12-23|15050.0|0|17374.0|0|0.0|0|0.0|100
0|2021-12-24|15049.0|0|17373.0|0|0.0|0|0.0|100
0|2021-12-25|16398.0|0|18722.0|0|0.0|0|0.0|100
0|2021-12-26|16817.0|0|19141.0|0|0.0|0|0.0|100
0|2021-12-27|16883.0|0|19207.0|0|0.0|0|0.0|100
0|2021-12-28|16970.0|0|19294.0|0|0.0|0|0.0|100
0|2021-12-29|17629.0|0|19953.0|0|0.0|0|0.0|100
0|2021-12-30|18501.0|0|20825.0|0|0.0|0|0.0|100
0|2021-12-31|19501.0|0|21825.0|0|0.0|0|0.0|100
0|2022-01-01|19501.0|0|21825.0|0|0.0|0|0.0|100
0|2022-01-02|21126.0|0|23450.0|0|0.0|0|0.0|100
0|2022-01-03|21342.0|0|23666.0|0|0.0|0|0.0|100
0|2022-01-04|21514.0|0|23838.0|0|0.0|0|0.0|100
0|2022-01-05|21943.0|0|24267.0|0|0.0|0|0.0|100
0|2022-01-06|22787.0|0|25111.0|0|0.0|0|0.0|100
0|2022-01-07|23599.0|0|25923.0|0|0.0|0|0.0|100
0|2022-01-08|23970.0|0|26294.0|0|0.0|0|0.0|100
0|2022-01-09|24522.0|0|26846.0|0|0.0|0|0.0|100
0|2022-01-10|24912.0|0|27236.0|0|0.0|0|0.0|100
0|2022-01-11|24997.0|0|27321.0|0|0.0|0|0.0|100
0|2022-01-12|25487.0|0|27811.0|0|0.0|0|0.0|100
0|2022-01-13|25487.0|0|28405.0|0|0.0|0|0.0|100
0|2022-01-14|26803.0|0|29127.0|0|0.0|0|0.0|100
0|2022-01-15|27174.0|0|29498.0|0|0.0|0|0.0|100
0|2022-01-16|27492.0|0|29816.0|0|0.0|0|0.0|100
0|2022-01-17|27763.0|0|0.0|100|0.0|0|0.0|100
