|dates|Ceiba_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Ceiba_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Ceiba_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Ceiba_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Ceiba_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Ceiba_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Ceiba_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Ceiba_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-10|259.0|0|394.0|0|0.0|0|0.0|100
0|2021-02-11|260.0|0|394.0|0|0.0|0|0.0|100
0|2021-02-12|260.0|0|394.0|0|0.0|0|0.0|100
0|2021-02-13|261.0|0|395.0|0|0.0|0|0.0|100
0|2021-02-14|261.0|0|395.0|0|0.0|0|0.0|100
0|2021-02-15|261.0|0|395.0|0|0.0|0|0.0|100
0|2021-02-16|262.0|0|396.0|0|0.0|0|0.0|100
0|2021-02-17|262.0|0|396.0|0|0.0|0|0.0|100
0|2021-02-18|262.0|0|397.0|0|0.0|0|0.0|100
0|2021-02-19|262.0|0|398.0|0|0.0|0|0.0|100
0|2021-02-20|262.0|0|401.0|0|0.0|0|0.0|100
0|2021-02-21|262.0|0|401.0|0|0.0|0|0.0|100
0|2021-02-22|262.0|0|401.0|0|0.0|0|0.0|100
0|2021-02-23|262.0|0|401.0|0|0.0|0|0.0|100
0|2021-02-24|262.0|0|401.0|0|0.0|0|0.0|100
0|2021-02-25|262.0|0|401.0|0|0.0|0|0.0|100
0|2021-02-26|268.0|0|402.0|0|0.0|0|0.0|100
0|2021-02-27|268.0|0|402.0|0|0.0|0|0.0|100
0|2021-02-28|269.0|0|403.0|0|0.0|0|0.0|100
0|2021-03-01|269.0|0|403.0|0|0.0|0|0.0|100
0|2021-03-02|269.0|0|403.0|0|0.0|0|0.0|100
0|2021-03-03|269.0|0|403.0|0|0.0|0|0.0|100
0|2021-03-04|269.0|0|403.0|0|0.0|0|0.0|100
0|2021-03-05|269.0|0|406.0|0|0.0|0|0.0|100
0|2021-03-06|272.0|0|406.0|0|0.0|0|0.0|100
0|2021-03-07|272.0|0|408.0|0|0.0|0|0.0|100
0|2021-03-08|272.0|0|409.0|0|0.0|0|0.0|100
0|2021-03-09|272.0|0|409.0|0|0.0|0|0.0|100
0|2021-03-10|275.0|0|409.0|0|0.0|0|0.0|100
0|2021-03-11|276.0|0|410.0|0|0.0|0|0.0|100
0|2021-03-12|276.0|0|410.0|0|0.0|0|0.0|100
0|2021-03-13|276.0|0|410.0|0|0.0|0|0.0|100
0|2021-03-14|276.0|0|410.0|0|0.0|0|0.0|100
0|2021-03-15|276.0|0|410.0|0|0.0|0|0.0|100
0|2021-03-16|276.0|0|410.0|0|0.0|0|0.0|100
0|2021-03-17|276.0|0|410.0|0|0.0|0|0.0|100
0|2021-03-18|276.0|0|410.0|0|0.0|0|0.0|100
0|2021-03-19|276.0|0|411.0|0|0.0|0|0.0|100
0|2021-03-20|276.0|0|413.0|0|0.0|0|0.0|100
0|2021-03-21|279.0|0|413.0|0|0.0|0|0.0|100
0|2021-03-22|279.0|0|413.0|0|0.0|0|0.0|100
0|2021-03-23|279.0|0|413.0|0|0.0|0|0.0|100
0|2021-03-24|279.0|0|413.0|0|0.0|0|0.0|100
0|2021-03-25|279.0|0|413.0|0|0.0|0|0.0|100
0|2021-03-26|279.0|0|414.0|0|0.0|0|0.0|100
0|2021-03-27|280.0|0|414.0|0|0.0|0|0.0|100
0|2021-03-28|282.0|0|415.0|0|0.0|0|0.0|100
0|2021-03-29|282.0|0|416.0|0|0.0|0|0.0|100
0|2021-03-30|282.0|0|416.0|0|0.0|0|0.0|100
0|2021-03-31|282.0|0|416.0|0|0.0|0|0.0|100
0|2021-04-01|282.0|0|416.0|0|0.0|0|0.0|100
0|2021-04-02|283.0|0|417.0|0|0.0|0|0.0|100
0|2021-04-03|285.0|0|418.0|0|0.0|0|0.0|100
0|2021-04-04|286.0|0|420.0|0|0.0|0|0.0|100
0|2021-04-05|286.0|0|420.0|0|0.0|0|0.0|100
0|2021-04-06|286.0|0|420.0|0|0.0|0|0.0|100
0|2021-04-07|286.0|0|420.0|0|0.0|0|0.0|100
0|2021-04-08|286.0|0|422.0|0|0.0|0|0.0|100
0|2021-04-09|291.0|0|424.0|0|0.0|0|0.0|100
0|2021-04-10|296.0|0|428.0|0|0.0|0|0.0|100
0|2021-04-11|299.0|0|432.0|0|0.0|0|0.0|100
0|2021-04-12|302.0|0|435.0|0|0.0|0|0.0|100
0|2021-04-13|306.0|0|438.0|0|0.0|0|0.0|100
0|2021-04-14|306.0|0|444.0|0|0.0|0|0.0|100
0|2021-04-15|313.0|0|447.0|0|0.0|0|0.0|100
0|2021-04-16|318.0|0|447.0|0|0.0|0|0.0|100
0|2021-04-17|319.0|0|452.0|0|0.0|0|0.0|100
0|2021-04-18|319.0|0|453.0|0|0.0|0|0.0|100
0|2021-04-19|325.0|0|457.0|0|0.0|0|0.0|100
0|2021-04-20|325.0|0|459.0|0|0.0|0|0.0|100
0|2021-04-21|330.0|0|459.0|0|0.0|0|0.0|100
0|2021-04-22|333.0|0|464.0|0|0.0|0|0.0|100
0|2021-04-23|336.0|0|467.0|0|0.0|0|0.0|100
0|2021-04-24|339.0|0|470.0|0|0.0|0|0.0|100
0|2021-04-25|340.0|0|473.0|0|0.0|0|0.0|100
0|2021-04-26|344.0|0|474.0|0|0.0|0|0.0|100
0|2021-04-27|347.0|0|478.0|0|0.0|0|0.0|100
0|2021-04-28|362.0|0|481.0|0|0.0|0|0.0|100
0|2021-04-29|364.0|0|496.0|0|0.0|0|0.0|100
0|2021-04-30|364.0|0|498.0|0|0.0|0|0.0|100
0|2021-05-01|367.0|0|500.0|0|0.0|0|0.0|100
0|2021-05-02|367.0|0|501.0|0|0.0|0|0.0|100
0|2021-05-03|367.0|0|501.0|0|0.0|0|0.0|100
0|2021-05-04|367.0|0|501.0|0|0.0|0|0.0|100
0|2021-05-05|371.0|0|504.0|0|0.0|0|0.0|100
0|2021-05-06|372.0|0|505.0|0|0.0|0|0.0|100
0|2021-05-07|372.0|0|506.0|0|0.0|0|0.0|100
0|2021-05-08|375.0|0|506.0|0|0.0|0|0.0|100
0|2021-05-09|376.0|0|509.0|0|0.0|0|0.0|100
0|2021-05-10|376.0|0|510.0|0|0.0|0|0.0|100
0|2021-05-11|376.0|0|510.0|0|0.0|0|0.0|100
0|2021-05-12|376.0|0|510.0|0|0.0|0|0.0|100
0|2021-05-13|376.0|0|510.0|0|0.0|0|0.0|100
0|2021-05-14|379.0|0|512.0|0|0.0|0|0.0|100
0|2021-05-15|380.0|0|513.0|0|0.0|0|0.0|100
0|2021-05-16|380.0|0|514.0|0|0.0|0|0.0|100
0|2021-05-17|380.0|0|514.0|0|0.0|0|0.0|100
0|2021-05-18|380.0|0|514.0|0|0.0|0|0.0|100
0|2021-05-19|379.0|0|514.0|0|0.0|0|0.0|100
0|2021-05-20|379.0|0|513.0|0|0.0|0|0.0|100
0|2021-05-21|382.0|0|513.0|0|0.0|0|0.0|100
0|2021-05-22|383.0|0|516.0|0|0.0|0|0.0|100
0|2021-05-23|383.0|0|517.0|0|0.0|0|0.0|100
0|2021-05-24|383.0|0|517.0|0|0.0|0|0.0|100
0|2021-05-25|383.0|0|517.0|0|0.0|0|0.0|100
0|2021-05-26|383.0|0|517.0|0|0.0|0|0.0|100
0|2021-05-27|385.0|0|517.0|0|0.0|0|0.0|100
0|2021-05-28|385.0|0|519.0|0|0.0|0|0.0|100
0|2021-05-29|385.0|0|519.0|0|0.0|0|0.0|100
0|2021-05-30|387.0|0|521.0|0|0.0|0|0.0|100
0|2021-05-31|388.0|0|522.0|0|0.0|0|0.0|100
0|2021-06-01|388.0|0|522.0|0|0.0|0|0.0|100
0|2021-06-02|388.0|0|522.0|0|0.0|0|0.0|100
0|2021-06-03|390.0|0|523.0|0|0.0|0|0.0|100
0|2021-06-04|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-05|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-06|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-07|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-08|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-09|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-10|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-11|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-12|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-13|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-14|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-15|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-16|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-17|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-18|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-19|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-20|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-21|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-22|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-23|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-24|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-25|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-26|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-27|390.0|0|524.0|0|0.0|0|0.0|100
0|2021-06-28|391.0|0|525.0|0|0.0|0|0.0|100
0|2021-06-29|391.0|0|525.0|0|0.0|0|0.0|100
0|2021-06-30|391.0|0|525.0|0|0.0|0|0.0|100
0|2021-07-01|392.0|0|525.0|0|0.0|0|0.0|100
0|2021-07-02|392.0|0|526.0|0|0.0|0|0.0|100
0|2021-07-03|392.0|0|526.0|0|0.0|0|0.0|100
0|2021-07-04|392.0|0|527.0|0|0.0|0|0.0|100
0|2021-07-05|393.0|0|527.0|0|0.0|0|0.0|100
0|2021-07-06|393.0|0|527.0|0|0.0|0|0.0|100
0|2021-07-07|393.0|0|527.0|0|0.0|0|0.0|100
0|2021-07-08|394.0|0|527.0|0|0.0|0|0.0|100
0|2021-07-09|394.0|0|528.0|0|0.0|0|0.0|100
0|2021-07-10|394.0|0|528.0|0|0.0|0|0.0|100
0|2021-07-11|395.0|0|528.0|0|0.0|0|0.0|100
0|2021-07-12|395.0|0|529.0|0|0.0|0|0.0|100
0|2021-07-13|396.0|0|529.0|0|0.0|0|0.0|100
0|2021-07-14|396.0|0|530.0|0|0.0|0|0.0|100
0|2021-07-15|396.0|0|530.0|0|0.0|0|0.0|100
0|2021-07-16|396.0|0|530.0|0|0.0|0|0.0|100
0|2021-07-17|396.0|0|530.0|0|0.0|0|0.0|100
0|2021-07-18|397.0|0|530.0|0|0.0|0|0.0|100
0|2021-07-19|398.0|0|531.0|0|0.0|0|0.0|100
0|2021-07-20|399.0|0|532.0|0|0.0|0|0.0|100
0|2021-07-21|401.0|0|533.0|0|0.0|0|0.0|100
0|2021-07-22|394.0|0|535.0|0|0.0|0|0.0|100
0|2021-07-23|394.0|0|539.0|0|0.0|0|0.0|100
0|2021-07-24|394.0|0|543.0|0|0.0|0|0.0|100
0|2021-07-25|411.0|0|545.0|0|0.0|0|0.0|100
0|2021-07-26|415.0|0|545.0|0|0.0|0|0.0|100
0|2021-07-27|416.0|0|549.0|0|0.0|0|0.0|100
0|2021-07-28|416.0|0|550.0|0|0.0|0|0.0|100
0|2021-07-29|417.0|0|550.0|0|0.0|0|0.0|100
0|2021-07-30|417.0|0|551.0|0|0.0|0|0.0|100
0|2021-07-31|420.0|0|553.0|0|0.0|0|0.0|100
0|2021-08-01|421.0|0|554.0|0|0.0|0|0.0|100
0|2021-08-02|422.0|0|556.0|0|0.0|0|0.0|100
0|2021-08-03|424.0|0|556.0|0|0.0|0|0.0|100
0|2021-08-04|427.0|0|558.0|0|0.0|0|0.0|100
0|2021-08-05|427.0|0|561.0|0|0.0|0|0.0|100
0|2021-08-06|432.0|0|565.0|0|0.0|0|0.0|100
0|2021-08-07|436.0|0|566.0|0|0.0|0|0.0|100
0|2021-08-08|437.0|0|570.0|0|0.0|0|0.0|100
0|2021-08-09|437.0|0|571.0|0|0.0|0|0.0|100
0|2021-08-10|437.0|0|571.0|0|0.0|0|0.0|100
0|2021-08-11|441.0|0|571.0|0|0.0|0|0.0|100
0|2021-08-12|443.0|0|575.0|0|0.0|0|0.0|100
0|2021-08-13|446.0|0|578.0|0|0.0|0|0.0|100
0|2021-08-14|446.0|0|580.0|0|0.0|0|0.0|100
0|2021-08-15|452.0|0|581.0|0|0.0|0|0.0|100
0|2021-08-16|454.0|0|586.0|0|0.0|0|0.0|100
0|2021-08-17|454.0|0|588.0|0|0.0|0|0.0|100
0|2021-08-18|463.0|0|592.0|0|0.0|0|0.0|100
0|2021-08-19|471.0|0|598.0|0|0.0|0|0.0|100
0|2021-08-20|476.0|0|605.0|0|0.0|0|0.0|100
0|2021-08-21|477.0|0|610.0|0|0.0|0|0.0|100
0|2021-08-22|479.0|0|611.0|0|0.0|0|0.0|100
0|2021-08-23|480.0|0|614.0|0|0.0|0|0.0|100
0|2021-08-24|481.0|0|614.0|0|0.0|0|0.0|100
0|2021-08-25|487.0|0|616.0|0|0.0|0|0.0|100
0|2021-08-26|488.0|0|621.0|0|0.0|0|0.0|100
0|2021-08-27|491.0|0|623.0|0|0.0|0|0.0|100
0|2021-08-28|494.0|0|627.0|0|0.0|0|0.0|100
0|2021-08-29|497.0|0|628.0|0|0.0|0|0.0|100
0|2021-08-30|498.0|0|632.0|0|0.0|0|0.0|100
0|2021-08-31|498.0|0|632.0|0|0.0|0|0.0|100
0|2021-09-01|503.0|0|633.0|0|0.0|0|0.0|100
0|2021-09-02|503.0|0|637.0|0|0.0|0|0.0|100
0|2021-09-03|506.0|0|638.0|0|0.0|0|0.0|100
0|2021-09-04|507.0|0|640.0|0|0.0|0|0.0|100
0|2021-09-05|507.0|0|641.0|0|0.0|0|0.0|100
0|2021-09-06|507.0|0|641.0|0|0.0|0|0.0|100
0|2021-09-07|507.0|0|641.0|0|0.0|0|0.0|100
0|2021-09-08|508.0|0|641.0|0|0.0|0|0.0|100
0|2021-09-09|509.0|0|643.0|0|0.0|0|0.0|100
0|2021-09-10|509.0|0|643.0|0|0.0|0|0.0|100
0|2021-09-11|509.0|0|643.0|0|0.0|0|0.0|100
0|2021-09-12|509.0|0|643.0|0|0.0|0|0.0|100
0|2021-09-13|509.0|0|643.0|0|0.0|0|0.0|100
0|2021-09-14|511.0|0|643.0|0|0.0|0|0.0|100
0|2021-09-15|511.0|0|645.0|0|0.0|0|0.0|100
0|2021-09-16|511.0|0|645.0|0|0.0|0|0.0|100
0|2021-09-17|512.0|0|645.0|0|0.0|0|0.0|100
0|2021-09-18|512.0|0|646.0|0|0.0|0|0.0|100
0|2021-09-19|512.0|0|646.0|0|0.0|0|0.0|100
0|2021-09-20|512.0|0|646.0|0|0.0|0|0.0|100
0|2021-09-21|512.0|0|646.0|0|0.0|0|0.0|100
0|2021-09-22|512.0|0|646.0|0|0.0|0|0.0|100
0|2021-09-23|512.0|0|646.0|0|0.0|0|0.0|100
0|2021-09-24|514.0|0|646.0|0|0.0|0|0.0|100
0|2021-09-25|514.0|0|648.0|0|0.0|0|0.0|100
0|2021-09-26|514.0|0|648.0|0|0.0|0|0.0|100
0|2021-09-27|514.0|0|648.0|0|0.0|0|0.0|100
0|2021-09-28|514.0|0|648.0|0|0.0|0|0.0|100
0|2021-09-29|515.0|0|648.0|0|0.0|0|0.0|100
0|2021-09-30|515.0|0|649.0|0|0.0|0|0.0|100
0|2021-10-01|516.0|0|649.0|0|0.0|0|0.0|100
0|2021-10-02|516.0|0|650.0|0|0.0|0|0.0|100
0|2021-10-03|518.0|0|650.0|0|0.0|0|0.0|100
0|2021-10-04|519.0|0|653.0|0|0.0|0|0.0|100
0|2021-10-05|520.0|0|654.0|0|0.0|0|0.0|100
0|2021-10-06|524.0|0|656.0|0|0.0|0|0.0|100
0|2021-10-07|528.0|0|658.0|0|0.0|0|0.0|100
0|2021-10-08|528.0|0|662.0|0|0.0|0|0.0|100
0|2021-10-09|528.0|0|662.0|0|0.0|0|0.0|100
0|2021-10-10|529.0|0|662.0|0|0.0|0|0.0|100
0|2021-10-11|529.0|0|663.0|0|0.0|0|0.0|100
0|2021-10-12|529.0|0|663.0|0|0.0|0|0.0|100
0|2021-10-13|529.0|0|663.0|0|0.0|0|0.0|100
0|2021-10-14|529.0|0|663.0|0|0.0|0|0.0|100
0|2021-10-15|530.0|0|664.0|0|0.0|0|0.0|100
0|2021-10-16|530.0|0|664.0|0|0.0|0|0.0|100
0|2021-10-17|530.0|0|664.0|0|0.0|0|0.0|100
0|2021-10-18|530.0|0|664.0|0|0.0|0|0.0|100
0|2021-10-19|532.0|0|664.0|0|0.0|0|0.0|100
0|2021-10-20|532.0|0|666.0|0|0.0|0|0.0|100
0|2021-10-21|533.0|0|666.0|0|0.0|0|0.0|100
0|2021-10-22|533.0|0|667.0|0|0.0|0|0.0|100
0|2021-10-23|533.0|0|667.0|0|0.0|0|0.0|100
0|2021-10-24|533.0|0|667.0|0|0.0|0|0.0|100
0|2021-10-25|533.0|0|667.0|0|0.0|0|0.0|100
0|2021-10-26|533.0|0|667.0|0|0.0|0|0.0|100
0|2021-10-27|533.0|0|667.0|0|0.0|0|0.0|100
0|2021-10-28|533.0|0|667.0|0|0.0|0|0.0|100
0|2021-10-29|533.0|0|667.0|0|0.0|0|0.0|100
0|2021-10-30|533.0|0|667.0|0|0.0|0|0.0|100
0|2021-10-31|533.0|0|667.0|0|0.0|0|0.0|100
0|2021-11-01|533.0|0|667.0|0|0.0|0|0.0|100
0|2021-11-02|534.0|0|667.0|0|0.0|0|0.0|100
0|2021-11-03|534.0|0|668.0|0|0.0|0|0.0|100
0|2021-11-04|534.0|0|668.0|0|0.0|0|0.0|100
0|2021-11-05|535.0|0|668.0|0|0.0|0|0.0|100
0|2021-11-06|535.0|0|669.0|0|0.0|0|0.0|100
0|2021-11-07|535.0|0|669.0|0|0.0|0|0.0|100
0|2021-11-08|535.0|0|669.0|0|0.0|0|0.0|100
0|2021-11-09|535.0|0|669.0|0|0.0|0|0.0|100
0|2021-11-10|535.0|0|669.0|0|0.0|0|0.0|100
0|2021-11-11|536.0|0|670.0|0|0.0|0|0.0|100
0|2021-11-12|536.0|0|670.0|0|0.0|0|0.0|100
0|2021-11-13|536.0|0|670.0|0|0.0|0|0.0|100
0|2021-11-14|536.0|0|670.0|0|0.0|0|0.0|100
0|2021-11-15|536.0|0|670.0|0|0.0|0|0.0|100
0|2021-11-16|536.0|0|670.0|0|0.0|0|0.0|100
0|2021-11-17|536.0|0|670.0|0|0.0|0|0.0|100
0|2021-11-18|537.0|0|671.0|0|0.0|0|0.0|100
0|2021-11-19|538.0|0|672.0|0|0.0|0|0.0|100
0|2021-11-20|540.0|0|674.0|0|0.0|0|0.0|100
0|2021-11-21|540.0|0|674.0|0|0.0|0|0.0|100
0|2021-11-22|541.0|0|675.0|0|0.0|0|0.0|100
0|2021-11-23|541.0|0|675.0|0|0.0|0|0.0|100
0|2021-11-24|541.0|0|675.0|0|0.0|0|0.0|100
0|2021-11-25|541.0|0|675.0|0|0.0|0|0.0|100
0|2021-11-26|541.0|0|675.0|0|0.0|0|0.0|100
0|2021-11-27|543.0|0|677.0|0|0.0|0|0.0|100
0|2021-11-28|543.0|0|677.0|0|0.0|0|0.0|100
0|2021-11-29|544.0|0|678.0|0|0.0|0|0.0|100
0|2021-11-30|544.0|0|678.0|0|0.0|0|0.0|100
0|2021-12-01|544.0|0|678.0|0|0.0|0|0.0|100
0|2021-12-02|544.0|0|678.0|0|0.0|0|0.0|100
0|2021-12-03|544.0|0|678.0|0|0.0|0|0.0|100
0|2021-12-04|544.0|0|679.0|0|0.0|0|0.0|100
0|2021-12-05|546.0|0|680.0|0|0.0|0|0.0|100
0|2021-12-06|546.0|0|680.0|0|0.0|0|0.0|100
0|2021-12-07|546.0|0|680.0|0|0.0|0|0.0|100
0|2021-12-08|547.0|0|681.0|0|0.0|0|0.0|100
0|2021-12-09|547.0|0|681.0|0|0.0|0|0.0|100
0|2021-12-10|547.0|0|681.0|0|0.0|0|0.0|100
0|2021-12-11|547.0|0|681.0|0|0.0|0|0.0|100
0|2021-12-12|547.0|0|681.0|0|0.0|0|0.0|100
0|2021-12-13|547.0|0|681.0|0|0.0|0|0.0|100
0|2021-12-14|547.0|0|681.0|0|0.0|0|0.0|100
0|2021-12-15|548.0|0|682.0|0|0.0|0|0.0|100
0|2021-12-16|548.0|0|682.0|0|0.0|0|0.0|100
0|2021-12-17|550.0|0|684.0|0|0.0|0|0.0|100
0|2021-12-18|552.0|0|686.0|0|0.0|0|0.0|100
0|2021-12-19|557.0|0|691.0|0|0.0|0|0.0|100
0|2021-12-20|558.0|0|692.0|0|0.0|0|0.0|100
0|2021-12-21|559.0|0|693.0|0|0.0|0|0.0|100
0|2021-12-22|564.0|0|698.0|0|0.0|0|0.0|100
0|2021-12-23|575.0|0|709.0|0|0.0|0|0.0|100
0|2021-12-24|575.0|0|709.0|0|0.0|0|0.0|100
0|2021-12-25|603.0|0|737.0|0|0.0|0|0.0|100
0|2021-12-26|611.0|0|745.0|0|0.0|0|0.0|100
0|2021-12-27|615.0|0|749.0|0|0.0|0|0.0|100
0|2021-12-28|615.0|0|749.0|0|0.0|0|0.0|100
0|2021-12-29|628.0|0|762.0|0|0.0|0|0.0|100
0|2021-12-30|650.0|0|784.0|0|0.0|0|0.0|100
0|2021-12-31|691.0|0|825.0|0|0.0|0|0.0|100
0|2022-01-01|691.0|0|825.0|0|0.0|0|0.0|100
0|2022-01-02|739.0|0|873.0|0|0.0|0|0.0|100
0|2022-01-03|742.0|0|876.0|0|0.0|0|0.0|100
0|2022-01-04|747.0|0|881.0|0|0.0|0|0.0|100
0|2022-01-05|763.0|0|897.0|0|0.0|0|0.0|100
0|2022-01-06|793.0|0|927.0|0|0.0|0|0.0|100
0|2022-01-07|840.0|0|974.0|0|0.0|0|0.0|100
0|2022-01-08|861.0|0|995.0|0|0.0|0|0.0|100
0|2022-01-09|891.0|0|1025.0|0|0.0|0|0.0|100
0|2022-01-10|901.0|0|1035.0|0|0.0|0|0.0|100
0|2022-01-11|905.0|0|1039.0|0|0.0|0|0.0|100
0|2022-01-12|931.0|0|1065.0|0|0.0|0|0.0|100
0|2022-01-13|931.0|0|1091.0|0|0.0|0|0.0|100
0|2022-01-14|998.0|0|1132.0|0|0.0|0|0.0|100
0|2022-01-15|1020.0|0|1154.0|0|0.0|0|0.0|100
0|2022-01-16|1034.0|0|1168.0|0|0.0|0|0.0|100
0|2022-01-17|1049.0|0|0.0|100|0.0|0|0.0|100
